date,GBPJPY,empty,sum
2017.05.08,-13.999999999981583,,-13.999999999981583
2017.05.08,4.9999999999954525,,4.9999999999954525
2017.05.08,79.00000000000773,,79.00000000000773
2017.05.08,237.99999999999955,,237.99999999999955
2017.05.08,358.0000000000041,,358.0000000000041
2017.05.08,420.0000000000159,,420.0000000000159
2017.05.08,502.00000000000955,,502.00000000000955
2017.05.08,429.00000000000205,,429.00000000000205
2017.05.08,498.9999999999952,,498.9999999999952
2017.05.08,379.0000000000191,,379.0000000000191
2017.05.08,384.00000000001455,,384.00000000001455
2017.05.08,467.00000000001296,,467.00000000001296
2017.05.08,540.9999999999968,,540.9999999999968
2017.05.08,521.9999999999914,,521.9999999999914
2017.05.08,507.000000000005,,507.000000000005
2017.05.08,543.0000000000064,,543.0000000000064
2017.05.08,361.99999999999477,,361.99999999999477
2017.05.08,343.9999999999941,,343.9999999999941
2017.05.08,379.99999999999545,,379.99999999999545
2017.05.08,277.00000000001523,,277.00000000001523
2017.05.08,293.00000000000637,,293.00000000000637
2017.05.08,408.9999999999918,,408.9999999999918
2017.05.08,450.9999999999934,,450.9999999999934
2017.05.08,439.9999999999977,,439.9999999999977
2017.05.08,530.0000000000011,,530.0000000000011
2017.05.08,718.9999999999941,,718.9999999999941
2017.05.08,740.0000000000091,,740.0000000000091
2017.05.08,681.0000000000116,,681.0000000000116
2017.05.08,713.9999999999986,,713.9999999999986
2017.05.08,671.999999999997,,671.999999999997
2017.05.08,786.0000000000014,,786.0000000000014
2017.05.08,539.0000000000157,,539.0000000000157
2017.05.08,478.00000000000864,,478.00000000000864
2017.05.08,588.9999999999986,,588.9999999999986
2017.05.08,588.9999999999986,,588.9999999999986
2017.05.08,634.0000000000146,,634.0000000000146
2017.05.08,682.9999999999927,,682.9999999999927
2017.05.08,629.0000000000191,,629.0000000000191
2017.05.08,615.0000000000091,,615.0000000000091
2017.05.08,471.00000000000364,,471.00000000000364
2017.05.08,383.0000000000098,,383.0000000000098
2017.05.08,292.0000000000016,,292.0000000000016
2017.05.08,294.00000000001114,,294.00000000001114
2017.05.08,319.9999999999932,,319.9999999999932
2017.05.08,253.00000000001432,,253.00000000001432
2017.05.08,106.99999999999932,,106.99999999999932
2017.05.08,18.000000000000682,,18.000000000000682
2017.05.08,20.000000000010232,,20.000000000010232
2017.05.09,78.00000000000296,,78.00000000000296
2017.05.09,64.99999999999773,,64.99999999999773
2017.05.09,68.00000000001205,,68.00000000001205
2017.05.09,75.00000000001705,,75.00000000001705
2017.05.09,75.00000000001705,,75.00000000001705
2017.05.09,92.00000000001296,,92.00000000001296
2017.05.09,-66.0000000000025,,-66.0000000000025
2017.05.09,-129.99999999999545,,-129.99999999999545
2017.05.09,-135.99999999999568,,-135.99999999999568
2017.05.09,-132.99999999998136,,-132.99999999998136
2017.05.09,-14.999999999986358,,-14.999999999986358
2017.05.09,32.00000000001069,,32.00000000001069
2017.05.09,40.99999999999682,,40.99999999999682
2017.05.09,-32.99999999998704,,-32.99999999998704
2017.05.09,-100.99999999999909,,-100.99999999999909
2017.05.09,-86.99999999998909,,-86.99999999998909
2017.05.09,-138.00000000000523,,-138.00000000000523
2017.05.09,-183.9999999999975,,-183.9999999999975
2017.05.09,-200.9999999999934,,-200.9999999999934
2017.05.09,-276.9999999999868,,-276.9999999999868
2017.05.09,-394.00000000000546,,-394.00000000000546
2017.05.09,-625.0,,-625.0
2017.05.09,-609.9999999999852,,-609.9999999999852
2017.05.09,-460.9999999999843,,-460.9999999999843
2017.05.09,-471.00000000000364,,-471.00000000000364
2017.05.09,-407.99999999998704,,-407.99999999998704
2017.05.09,-491.9999999999902,,-491.9999999999902
2017.05.09,-527.9999999999916,,-527.9999999999916
2017.05.09,-484.9999999999852,,-484.9999999999852
2017.05.09,-473.99999999998954,,-473.99999999998954
2017.05.09,-524.0000000000009,,-524.0000000000009
2017.05.09,-637.0000000000005,,-637.0000000000005
2017.05.09,-830.9999999999889,,-830.9999999999889
2017.05.09,-826.9999999999982,,-826.9999999999982
2017.05.09,-1015.9999999999911,,-1015.9999999999911
2017.05.09,-1165.9999999999968,,-1165.9999999999968
2017.05.09,-1110.99999999999,,-1110.99999999999
2017.05.09,-1129.9999999999955,,-1129.9999999999955
