date,USDJPY,USDCAD,AUDCHF,GBPCAD,GBPAUD,AUDNZD,empty,sum
2020.10.26,15.000000000000568,204.99999999998852,-93.99999999999409,248.99999999998812,-354.0000000000099,11.999999999989797,,32.99999999996302
2020.10.26,33.999999999991815,316.0000000000052,-159.9999999999935,249.99999999999466,-470.9999999999992,-96.99999999999153,,-127.99999999999255
2020.10.26,54.99999999999261,222.99999999999542,-92.00000000000318,192.99999999999872,-317.0000000000117,-21.00000000000435,,40.99999999996757
2020.10.26,24.999999999991473,185.99999999999727,-56.99999999999594,224.000000000002,-256.00000000001177,8.999999999992347,,130.99999999997536
2020.10.26,42.00000000000159,160.00000000000458,-46.999999999997044,150.00000000000568,-164.00000000000858,-5.999999999994898,,135.0000000000113
2020.10.26,4.9999999999954525,197.00000000000273,-71.99999999999429,157.00000000000713,-223.00000000001762,-82.00000000000429,,-18.000000000010886
2020.10.26,125.0,157.00000000000713,-63.00000000000195,103.99999999999298,-202.00000000001327,-110.99999999999443,,9.999999999990479
2020.10.26,191.0000000000025,249.99999999999466,-143.9999999999997,83.9999999999952,-311.0000000000168,-130.99999999999224,,-61.00000000001634
2020.10.26,170.99999999999227,181.9999999999933,-130.99999999999224,-2.0000000000131024,-212.00000000001216,-182.99999999999983,,-175.00000000003178
2020.10.26,183.9999999999975,236.99999999999832,-158.99999999999804,-29.00000000001235,-263.00000000001324,-208.99999999999253,,-239.00000000002038
2020.10.26,213.99999999999864,241.00000000000233,-121.99999999999989,-66.99999999999484,-184.00000000000637,-177.00000000000495,,-95.00000000000506
2020.10.26,203.99999999999352,265.99999999998846,-185.99999999999727,-21.00000000000435,-333.0000000000055,-219.99999999999798,,-290.0000000000232
2020.10.26,219.99999999999886,252.0000000000078,-186.99999999999272,-19.999999999997797,-329.00000000000153,-269.9999999999925,,-333.9999999999779
2020.10.26,230.00000000000398,263.99999999999756,-168.00000000000148,-59.99999999999339,-249.00000000001032,-231.0000000000034,,-214.00000000000708
2020.10.26,242.00000000000443,252.99999999999213,-141.99999999999767,-59.000000000009045,-178.99999999999582,-231.0000000000034,,-116.00000000000935
2020.10.26,221.9999999999942,341.99999999999784,-185.00000000000182,48.99999999998794,-320.00000000000915,-276.9999999999939,,-169.0000000000249
2020.10.26,204.9999999999983,339.0000000000004,-185.99999999999727,55.99999999998939,-295.0000000000008,-273.9999999999965,,-155.00000000000654
2020.10.26,248.99999999999523,397.0000000000029,-186.99999999999272,92.00000000000318,-313.00000000000773,-286.00000000000847,,-48.00000000000756
2020.10.26,219.99999999999886,441.0000000000025,-247.99999999999267,-171.00000000001003,-146.00000000000168,-261.0000000000001,,-165.00000000000313
2020.10.26,204.9999999999983,458.9999999999872,-207.99999999999707,18.0000000000069,-209.9999999999991,-229.00000000001253,,34.99999999998366
2020.10.26,212.99999999999386,529.0000000000017,-68.99999999999685,218.99999999999142,-153.00000000000313,-146.00000000000168,,592.9999999999853
2020.10.26,239.00000000000432,466.9999999999952,23.00000000000635,113.00000000000753,66.99999999999484,-79.99999999999119,,829.000000000017
2020.10.26,159.9999999999966,482.999999999989,158.99999999999804,472.9999999999901,36.999999999998145,-34.000000000000696,,1277.9999999999711
2020.10.26,204.9999999999983,530.9999999999926,163.99999999999747,628.0000000000064,-52.000000000007596,-92.00000000000318,,1383.999999999984
2020.10.26,213.99999999999864,513.0000000000078,126.99999999999933,707.9999999999975,-345.0000000000175,-102.00000000000209,,1114.9999999999836
2020.10.26,195.99999999999795,429.99999999999704,167.00000000000603,689.0000000000063,-154.0000000000097,-8.999999999992347,,1319.0000000000052
2020.10.26,200.9999999999934,553.0000000000035,109.00000000000354,676.9999999999943,-137.00000000000932,-26.999999999999247,,1375.9999999999861
2020.10.26,239.00000000000432,629.9999999999973,121.00000000000443,794.0000000000058,-182.0000000000155,-96.00000000000719,,1505.999999999989
2020.10.26,227.99999999999443,541.9999999999981,91.00000000000774,607.9999999999864,-155.00000000001623,-153.00000000000313,,1160.9999999999673
2020.10.26,343.0000000000035,605.9999999999955,31.999999999998696,381.99999999999346,-134.00000000001188,-144.99999999999514,,1083.999999999984
2020.10.26,310.99999999999284,473.99999999999665,53.00000000000304,243.99999999999977,-33.00000000001635,-157.00000000000713,,891.9999999999687
2020.10.26,292.0000000000016,533.0000000000057,75.9999999999983,214.99999999998744,121.99999999999989,-198.00000000000927,,1039.9999999999834
2020.10.26,326.9999999999982,626.9999999999998,53.999999999998494,48.000000000003595,258.0000000000027,-239.00000000001143,,1074.9999999999914
