date,USDJPY,USDCAD,AUDUSD,CHFJPY,CADCHF,AUDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,AUDJPY,NZDJPY,AUDNZD,empty,sum
2018.04.02,-184.99999999998806,-85.99999999998609,-33.000000000005244,-231.99999999999932,-258.9999999999981,-71.99999999999429,30.000000000007798,485.99999999999,191.00000000000784,741.0000000000139,-284.9999999999966,-78.00000000000296,-134.00000000000034,-163.00000000000205,,-78.9999999999535
2018.04.02,-175.99999999998772,-15.999999999993797,25.999999999992696,-204.9999999999983,-233.00000000000543,-39.999999999995595,27.00000000001035,504.99999999999545,226.00000000001506,809.0000000000152,-232.99999999997567,-13.00000000000523,-120.00000000000455,-125.99999999998168,,431.00000000008083
2018.04.02,-185.99999999999284,5.999999999994898,34.000000000000696,-207.9999999999984,-217.0000000000005,-19.999999999997797,25.00000000000835,504.99999999999545,234.00000000000088,804.0000000000047,-242.999999999995,-13.00000000000523,-162.00000000000614,-66.99999999999484,,492.00000000001415
2018.04.02,-223.99999999998954,24.000000000001798,43.999999999999595,-218.00000000000352,-228.00000000000597,-39.999999999995595,25.00000000000835,513.0000000000052,217.0000000000005,789.0000000000175,-246.99999999998568,-29.000000000010573,-153.99999999999636,-69.9999999999923,,402.0000000000533
2018.04.02,-204.9999999999983,32.999999999994145,45.99999999999049,-204.9999999999983,-221.99999999999997,-35.999999999991594,33.000000000005244,473.99999999998954,221.00000000000452,783.0000000000003,-229.99999999998977,-28.000000000005798,-156.0000000000059,-89.99999999999008,,418.00000000000455
2018.04.02,-170.99999999999227,46.999999999997044,62.99999999999084,-168.99999999999693,-219.99999999999798,-17.999999999995797,35.00000000000725,449.0000000000123,229.00000000001253,824.0000000000025,-171.99999999999704,21.99999999999136,-120.00000000000455,-79.99999999999119,,719.0000000000382
2018.04.02,-211.9999999999891,35.00000000000725,71.99999999999429,-180.99999999999739,-239.0000000000003,-24.999999999997247,19.00000000000235,455.0000000000125,179.00000000001802,803.0000000000203,-212.99999999999386,0.0,-141.9999999999959,-44.99999999998394,,506.000000000097
2018.04.02,-210.99999999999852,46.0000000000127,78.99999999999574,-179.00000000000205,-234.00000000000088,-26.999999999999247,30.000000000007798,450.9999999999934,209.00000000001472,810.0000000000218,-203.9999999999793,1.9999999999953388,-141.9999999999959,-46.999999999997044,,583.0000000000686
2018.04.02,-183.9999999999975,49.00000000001015,84.99999999999064,-147.00000000000557,-246.00000000000176,-29.999999999996696,60.99999999999994,449.99999999998863,269.00000000000813,900.0000000000119,-161.99999999997772,36.000000000001364,-118.99999999999977,-39.999999999995595,,922.0000000000363
2018.04.02,-197.9999999999933,2.999999999997449,36.999999999998145,-165.00000000000625,-251.99999999999667,-56.0000000000005,51.000000000001044,542.0000000000016,276.00000000000955,865.0000000000047,-229.99999999998977,-17.000000000010118,-161.00000000000136,-47.99999999998139,,647.0000000000331
2018.04.02,-165.99999999999682,-48.000000000003595,1.999999999990898,-183.00000000000693,-277.000000000005,-84.99999999999064,52.000000000007596,545.0000000000159,256.00000000001177,835.000000000008,-238.9999999999759,-30.000000000001137,-162.00000000000614,-71.99999999998319,,428.0000000000648
2018.04.02,-156.99999999999648,-97.9999999999981,-15.00000000000945,-236.99999999999477,-239.0000000000003,-46.999999999997044,52.000000000007596,557.0000000000164,261.0000000000001,835.000000000008,-268.99999999997704,-37.9999999999967,-161.00000000000136,-75.99999999998718,,368.00000000007367
2018.04.02,-152.9999999999916,-109.00000000000354,-30.000000000007798,-251.99999999999534,-229.99999999999687,-31.999999999998696,70.0000000000034,640.9999999999911,298.00000000002046,891.0000000000196,-283.9999999999918,-58.9999999999975,-156.0000000000059,-120.99999999999334,,474.00000000005235
2018.04.02,-146.99999999999136,-126.0000000000039,-45.000000000006146,-265.00000000000057,-239.0000000000003,-39.00000000000014,73.00000000000084,641.9999999999959,273.0000000000121,864.0000000000203,-281.99999999998226,-67.99999999999784,-153.0000000000058,-124.99999999999733,,363.0000000000436
2018.04.02,-119.99999999999034,-119.99999999998678,3.999999999992898,-259.00000000000034,-217.0000000000005,14.000000000002899,69.00000000000794,631.0000000000002,283.000000000011,969.0000000000199,-262.00000000000045,-6.000000000000227,-111.99999999999477,-108.99999999998133,,765.0000000000803
2018.04.02,-126.99999999999534,-117.99999999999588,12.999999999996348,-265.00000000000057,-218.00000000000708,23.00000000000635,70.0000000000034,622.9999999999905,282.0000000000045,974.0000000000082,-276.9999999999868,7.999999999995566,-105.00000000000398,-90.99999999999665,,792.0000000000186
2018.04.02,-148.9999999999867,-127.99999999999478,23.999999999990695,-278.0000000000058,-241.99999999999778,9.00000000000345,60.00000000000449,622.0000000000141,255.00000000000523,969.0000000000199,-286.00000000000136,-4.0000000000048885,-144.99999999999602,-72.99999999998974,,634.0000000000607
2018.04.02,-150.99999999999625,-95.00000000000064,18.999999999991246,-257.000000000005,-233.00000000000543,2.000000000002,69.00000000000794,611.9999999999948,258.0000000000027,948.9999999999999,-268.0000000000007,-7.000000000005002,-147.99999999999613,-54.99999999998284,,695.0000000000067
2018.04.02,-140.99999999999113,-113.99999999999189,0.0,-251.00000000000477,-226.00000000000398,4.999999999999449,70.0000000000034,598.0000000000132,298.00000000002046,959.0000000000209,-274.0000000000009,-18.000000000000682,-162.9999999999967,-58.000000000002494,,685.0000000000647
2018.04.02,-143.00000000000068,-167.9999999999904,-24.000000000001798,-301.00000000000193,-228.00000000000597,3.0000000000085514,52.000000000007596,655.0000000000011,285.00000000000193,966.0000000000002,-366.9999999999902,-39.00000000000148,-195.99999999999795,-32.999999999994145,,462.00000000003485
2018.04.02,-196.99999999998852,-245.99999999999068,-9.00000000000345,-355.99999999999454,-278.00000000000045,36.0000000000027,36.0000000000027,735.99999999999,219.00000000001364,1057.000000000019,-454.9999999999841,-29.000000000010573,-230.99999999999454,-14.000000000002899,,269.0000000000584
2018.04.02,-262.999999999991,-197.00000000000273,78.99999999999574,-381.0000000000002,-263.0000000000021,91.00000000000774,25.00000000000835,739.0000000000043,229.00000000001253,1201.0000000000077,-492.999999999995,4.9999999999954525,-197.00000000000273,28.000000000005798,,603.000000000044
2018.04.02,-282.99999999998704,-160.99999999998892,89.99999999999008,-388.9999999999958,-270.0000000000036,81.00000000000884,-8.999999999992347,657.0000000000107,136.00000000000279,1076.0000000000102,-493.9999999999998,-6.000000000000227,-230.00000000000398,19.999999999997797,,218.00000000004883
2018.04.02,-260.9999999999957,-171.99999999999437,87.99999999999919,-385.9999999999957,-267.00000000000614,82.00000000000429,4.000000000004,521.000000000015,67.00000000001705,1024.0000000000027,-412.9999999999825,-12.000000000000455,-240.99999999999966,-11.999999999989797,,22.00000000007796
2018.04.02,-271.99999999999136,-99.00000000000463,81.9999999999932,-335.9999999999985,-231.99999999999886,69.00000000000794,17.000000000000348,519.0000000000055,124.00000000001299,1019.0000000000143,-322.00000000000273,40.99999999999682,-177.0000000000067,-1.999999999990898,,431.0000000000373
2018.04.02,-158.99999999999181,-106.99999999999044,76.99999999999375,-266.00000000000534,-231.0000000000034,31.999999999998696,17.000000000000348,451.9999999999982,226.99999999999943,1059.00000000001,-288.99999999998727,58.9999999999975,-144.99999999999602,19.999999999997797,,746.0000000000216
2018.04.02,-62.99999999998818,154.0000000000097,178.99999999999582,12.000000000000455,-206.00000000000617,31.000000000003247,159.00000000000912,158.00000000001546,508.00000000001955,1175.000000000015,26.00000000001046,228.9999999999992,-4.9999999999954525,35.00000000000725,,2392.0000000000955
2018.04.02,74.00000000001228,253.00000000001432,195.9999999999962,156.99999999999648,-213.00000000000762,26.999999999999247,149.00000000001023,-141.9999999999959,445.0000000000065,1142.0000000000207,278.00000000002,349.9999999999943,114.00000000000432,19.00000000001345,,2849.0000000000846
2018.04.02,71.00000000001216,249.99999999999466,252.99999999999213,307.00000000000216,-226.99999999999943,29.000000000001247,142.00000000000878,-125.0,370.00000000000364,1129.0000000000023,394.00000000000546,423.0000000000018,203.00000000000296,26.0000000000149,,3245.000000000043
2018.04.02,44.00000000001114,268.0000000000016,226.99999999999943,269.00000000000546,-238.0000000000049,8.000000000008,153.00000000000313,-32.99999999998704,453.0000000000145,1118.0000000000189,356.00000000002296,384.9999999999909,168.00000000000637,-34.99999999998504,,3143.000000000105
2018.04.02,130.00000000000966,268.0000000000016,226.99999999999943,341.99999999999875,-224.9999999999974,4.999999999999449,148.0000000000037,-245.00000000000455,422.00000000001125,1123.0000000000073,449.0000000000123,429.00000000000205,251.99999999999534,-32.999999999994145,,3292.000000000045
2018.04.02,287.00000000000614,358.9999999999982,270.99999999999903,471.9999999999942,-157.00000000000713,70.0000000000034,158.0000000000026,-426.9999999999925,618.0000000000074,1277.000000000017,626.0000000000048,587.9999999999939,352.00000000000387,39.00000000001125,,4533.000000000041
2018.04.02,376.0000000000048,479.0000000000072,274.9999999999919,402.000000000001,2.000000000002,175.00000000000293,146.00000000000168,-407.0000000000107,913.0000000000083,1392.0000000000155,647.0000000000198,674.9999999999972,430.0000000000068,29.00000000001235,,5534.000000000062
2018.04.02,294.00000000001114,462.0000000000068,275.99999999999847,322.9999999999933,-1.0000000000065512,177.00000000000495,138.00000000000477,-294.00000000001114,833.000000000017,1339.0000000000014,569.0000000000168,608.9999999999947,364.9999999999949,29.00000000001235,,5119.000000000038
2018.04.02,260.0000000000051,443.99999999999994,263.99999999999756,298.0000000000018,-9.999999999998899,156.00000000000057,140.0000000000068,-215.0000000000034,795.0000000000124,1303.0000000000098,527.0000000000152,563.0000000000024,352.00000000000387,5.000000000010552,,4882.000000000065
2018.04.02,220.00000000001307,178.99999999999582,195.00000000000074,278.99999999999636,-151.00000000000114,87.00000000000374,165.00000000000404,-169.00000000001114,552.0000000000191,1249.0000000000111,468.00000000001774,489.9999999999949,286.00000000000136,-5.999999999994898,,3844.000000000051
2018.04.02,218.00000000000352,217.0000000000005,201.99999999999108,311.9999999999976,-143.9999999999997,89.00000000000574,157.00000000000713,-74.99999999998863,568.000000000013,1221.0000000000055,462.0000000000175,490.99999999999966,287.00000000000614,-39.999999999995595,,3965.0000000000628
2018.04.02,240.99999999999966,241.00000000000233,218.99999999999142,346.00000000000364,-174.00000000000747,62.000000000006494,163.00000000000205,-108.00000000000409,530.0000000000082,1176.0000000000214,487.0000000000232,498.9999999999952,347.999999999999,-83.9999999999952,,3946.000000000046
2018.04.03,256.0000000000002,226.99999999999943,221.99999999999997,314.9999999999977,-138.00000000000477,85.00000000000173,154.0000000000097,-206.99999999999363,477.0000000000163,1108.00000000002,502.00000000000955,518.9999999999912,379.0000000000049,-55.99999999998939,,3843.000000000063
2018.04.03,256.0000000000002,232.00000000000998,214.99999999999852,384.00000000000034,-141.00000000000225,60.99999999999994,182.00000000000438,-138.00000000000523,590.0000000000016,1211.0000000000066,521.000000000015,524.0000000000009,376.0000000000048,-86.99999999999264,,4186.000000000042
2018.04.03,278.0000000000058,239.00000000001143,228.99999999999034,406.9999999999965,-161.00000000000003,90.0000000000012,192.00000000000327,-133.99999999998613,591.0000000000082,1266.0000000000116,547.0000000000255,554.9999999999926,391.9999999999959,-70.99999999999883,,4420.000000000057
2018.04.03,282.0000000000107,272.00000000000557,257.9999999999916,412.9999999999967,-146.00000000000168,116.00000000000499,200.00000000000017,-143.00000000000068,617.0000000000009,1376.0000000000216,570.0000000000216,587.0000000000033,424.99999999999716,-73.99999999999629,,4753.000000000056
2018.04.03,317.0000000000073,263.00000000001324,229.99999999999687,418.00000000000637,-145.00000000000622,92.99999999999864,202.0000000000022,-176.9999999999925,650.0000000000173,1326.000000000005,588.9999999999986,575.9999999999934,418.00000000000637,-89.99999999999008,,4670.000000000056
2018.04.03,347.0000000000084,279.00000000000705,244.99999999999523,438.0000000000024,-118.00000000000699,123.00000000000644,224.000000000002,-268.0000000000007,681.0000000000205,1381.00000000001,674.0000000000066,622.9999999999905,465.999999999994,-146.00000000000168,,4949.000000000034
2018.04.03,312.0000000000118,170.00000000000347,152.99999999999204,447.00000000000273,-211.00000000000563,24.000000000001798,209.00000000000364,-302.99999999999727,493.0000000000101,1151.0000000000132,646.000000000015,525.9999999999962,450.00000000000284,-221.99999999998886,,3845.000000000061
2018.04.03,332.00000000000784,144.0000000000108,141.99999999999767,450.00000000000284,-206.00000000000617,7.0000000000014495,203.00000000000873,-316.0000000000025,503.000000000009,1151.0000000000132,608.0000000000041,515.0000000000006,466.99999999999875,-243.99999999999977,,3756.0000000000464
2018.04.03,228.00000000000864,133.00000000000534,100.00000000000009,329.9999999999983,-219.00000000000253,-26.999999999999247,203.00000000000873,-133.99999999998613,540.0000000000072,1134.0000000000127,438.0000000000166,382.99999999999557,403.0000000000058,-313.99999999999204,,3198.000000000079
2018.04.03,228.9999999999992,154.99999999999403,126.99999999999933,384.00000000000034,-245.0000000000063,-46.999999999997044,199.00000000000472,-86.99999999998909,491.0000000000192,1074.0000000000193,502.00000000000955,403.99999999999636,474.9999999999943,-427.99999999998397,,3233.0000000000596
2018.04.03,282.0000000000107,113.00000000000753,67.9999999999903,412.00000000000614,-246.00000000000176,-75.9999999999983,204.00000000000418,-79.99999999998408,519.0000000000028,1024.0000000000027,509.00000000001455,402.000000000001,459.0000000000032,-374.999999999992,,3215.000000000067
2018.04.03,214.00000000001285,36.999999999998145,39.00000000000014,340.999999999994,-290.9999999999968,-112.99999999999643,202.0000000000022,-13.00000000000523,432.0000000000102,964.0000000000093,415.00000000002046,293.99999999999693,382.99999999999557,-407.0000000000018,,2497.0000000000396
2018.04.03,237.99999999999955,29.999999999996696,3.999999999992898,355.99999999999454,-294.00000000000534,-140.99999999999113,195.00000000000074,22.999999999996135,420.00000000002035,908.0000000000199,405.00000000000114,290.9999999999968,358.0000000000041,-412.9999999999967,,2380.0000000000296
2018.04.03,190.00000000001194,32.0000000000098,2.999999999997449,331.00000000000307,-297.00000000000284,-153.99999999999858,201.00000000000674,50.00000000001137,433.0000000000167,874.0000000000192,382.000000000005,230.99999999999454,322.9999999999933,-390.0000000000015,,2209.0000000000664
2018.04.03,190.00000000001194,-4.000000000004,-69.00000000000794,328.00000000000296,-324.00000000000205,-217.0000000000005,199.00000000000472,72.00000000000273,359.0000000000204,699.0000000000052,375.0,168.99999999999693,233.0000000000041,-385.99999999999744,,1624.000000000037
2018.04.03,190.00000000001194,-12.999999999996348,-93.00000000000975,317.99999999999784,-331.0000000000035,-237.99999999999378,203.00000000000873,115.0000000000091,352.000000000019,643.0000000000158,368.0000000000234,131.00000000000023,212.99999999999386,-361.9999999999957,,1496.0000000000807
2018.04.03,190.00000000001194,-25.999999999992696,-79.00000000000685,316.99999999999307,-329.00000000000153,-219.99999999999798,203.00000000000873,38.000000000010914,361.0000000000113,717.000000000012,358.0000000000041,149.99999999999147,150.00000000000568,-293.99999999999426,,1536.000000000056
2018.04.03,130.00000000000966,2.999999999997449,-16.0000000000049,278.99999999999636,-329.999999999997,-171.99999999999437,172.00000000000549,30.000000000001137,344.00000000001097,827.0,290.00000000002046,173.00000000000182,66.99999999999307,-131.99999999999878,,1665.0000000000412
2018.04.03,100.00000000000853,-140.99999999999113,-204.00000000000418,173.00000000000182,-358.9999999999982,-306.9999999999906,173.00000000000094,134.00000000001455,301.0000000000179,521.0000000000159,213.00000000002228,-49.99999999999716,-134.00000000000034,-167.9999999999904,,252.00000000010988
2018.04.03,98.00000000001319,-139.9999999999846,-229.00000000000142,120.99999999999511,-361.0000000000002,-307.99999999999716,153.00000000000313,31.00000000000591,266.0000000000107,437.0000000000207,124.00000000002365,-88.00000000000807,-206.00000000000307,-170.99999999998784,,-272.9999999999101
2018.04.03,129.0000000000049,-143.00000000000423,-218.00000000000708,54.000000000002046,-295.0000000000008,-264.999999999993,124.00000000000189,162.00000000000614,314.00000000001427,498.00000000002063,18.000000000000682,-34.000000000006025,-222.99999999999898,-29.999999999996696,,91.00000000004377
2018.04.03,72.00000000000273,-85.00000000000173,-143.9999999999997,28.000000000005798,-285.9999999999974,-200.00000000000017,180.0000000000024,426.9999999999925,504.0000000000156,810.0000000000218,-18.999999999977035,-5.000000000009663,-206.99999999999363,5.000000000010552,,1080.0000000000719
2018.04.03,-27.999999999991587,-144.99999999999514,-158.0000000000026,-60.000000000002274,-306.00000000000625,-234.00000000000088,189.00000000000583,489.0000000000043,457.00000000001853,811.0000000000061,-119.99999999997613,-91.00000000000819,-296.0000000000065,19.999999999997797,,528.0000000000431
2018.04.03,-3.0000000000001137,-205.99999999999508,-145.00000000000622,-88.99999999999864,-324.9999999999975,-159.9999999999935,200.00000000000017,551.9999999999925,363.0000000000022,830.0000000000196,-72.00000000000273,-64.00000000000716,-275.0000000000057,-24.999999999986144,,581.0000000000217
2018.04.03,44.00000000001114,-177.00000000000495,-88.00000000001029,12.000000000000455,-357.00000000000733,-166.99999999999494,257.0000000000072,406.0000000000059,355.0000000000164,945.0000000000181,124.00000000002365,33.00000000000125,-173.00000000000182,39.00000000001125,,1253.0000000000762
2018.04.03,-40.99999999999682,-200.00000000000017,-59.000000000009045,25.99999999999625,-421.0000000000047,-182.99999999999983,265.0000000000041,522.9999999999961,281.0000000000201,976.0000000000213,58.000000000021146,6.999999999990791,-268.0000000000007,75.00000000000284,,1039.0000000000414
2018.04.03,-70.99999999999795,-197.99999999998707,-69.00000000000794,22.999999999996135,-431.99999999999903,-217.0000000000005,210.00000000001017,459.0000000000032,207.00000000000162,826.0000000000156,34.000000000020236,-15.000000000000568,-287.9999999999967,112.000000000001,,581.0000000000582
2018.04.03,-101.99999999998965,-215.99999999999397,-67.00000000000594,102.99999999999443,-507.9999999999973,-268.99999999999704,156.00000000000057,159.9999999999966,-145.99999999997948,564.000000000009,85.00000000000796,-25.000000000005684,-302.99999999999727,97.9999999999981,,-469.99999999995975
2018.04.03,-64.99999999999773,-93.99999999999409,-2.000000000002,173.00000000000182,-490.00000000000153,-256.99999999999613,119.00000000000244,68.9999999999884,-191.99999999999218,465.0000000000043,191.0000000000025,31.999999999996476,-227.99999999999443,108.00000000001918,,-170.99999999996297
2018.04.03,-106.99999999999932,-194.99999999998963,-37.00000000000925,141.00000000000534,-526.9999999999997,-268.99999999999704,143.00000000000423,280.00000000000114,-2.999999999997449,655.0000000000056,58.000000000021146,-22.00000000000557,-257.000000000005,70.99999999999883,,-68.99999999996672
2018.04.03,-134.9999999999909,-565.9999999999999,-186.00000000000838,134.00000000000034,-700.0000000000006,-381.99999999999346,166.00000000001057,455.0000000000125,-252.99999999999213,586.0000000000198,-10.99999999999568,-159.9999999999966,-436.00000000000705,67.00000000001705,,-1420.9999999999243
2018.04.03,-137.00000000000045,-588.9999999999951,-186.00000000000838,81.99999999999363,-777.0000000000055,-434.000000000001,243.99999999999977,519.0000000000055,-393.99999999998323,524.0000000000133,-21.99999999999136,-191.0000000000025,-498.9999999999952,150.00000000000568,,-1709.9999999999648
2018.04.03,-373.9999999999952,-580.999999999987,-142.00000000000878,43.99999999999693,-828.0000000000065,-441.99999999999795,308.00000000000824,521.9999999999914,-395.99999999999636,601.000000000007,85.00000000000796,-210.99999999999852,-540.0000000000063,182.99999999999983,,-1770.9999999999852
2018.04.03,-407.99999999998704,-638.0000000000052,-121.00000000000443,87.0000000000033,-950.0000000000064,-515.9999999999942,379.0000000000071,556.0000000000116,-687.9999999999998,446.0000000000131,124.00000000002365,-326.0000000000076,-634.0000000000003,196.0000000000184,,-2492.999999999928
2018.04.03,-318.9999999999884,-598.999999999994,-24.000000000001798,164.00000000000148,-907.9999999999977,-428.9999999999905,378.00000000000057,492.999999999995,-608.9999999999928,576.0000000000209,234.00000000000887,-170.0000000000017,-533.0000000000013,217.0000000000005,,-1528.9999999999409
2018.04.03,-426.9999999999925,-926.0000000000045,31.999999999998696,45.000000000001705,-1119.0000000000034,-374.999999999992,328.0000000000061,626.0000000000048,-1140.999999999992,756.0000000000011,-8.99999999998613,-194.00000000000261,-605.9999999999945,314.99999999999864,,-2694.999999999957
2018.04.03,-411.9999999999919,-948.9999999999999,-2.000000000002,96.00000000000364,-1148.0000000000045,-419.9999999999982,330.0000000000081,770.0000000000102,-1101.9999999999807,759.0000000000208,-6.9999999999765805,-218.00000000000352,-632.000000000005,330.0000000000081,,-2604.9999999999113
2018.04.03,-375.0,-1059.9999999999943,14.999999999998348,97.99999999999898,-1244.0000000000007,-425.99999999999307,519.0000000000028,913.0000000000109,-1007.9999999999867,1073.0000000000127,70.0000000000216,-161.00000000000136,-615.9999999999997,357.00000000000733,,-1844.9999999999231
2018.04.03,-331.99999999999363,-939.9999999999853,39.00000000000014,206.99999999999363,-1168.0000000000023,-412.9999999999967,535.0000000000077,790.9999999999968,-835.9999999999923,1062.0000000000073,205.0000000000125,-117.00000000000443,-585.9999999999985,404.0000000000044,,-1148.9999999999507
2018.04.03,-314.9999999999977,-997.9999999999878,-4.999999999999449,209.99999999999375,-1204.000000000005,-467.9999999999906,485.0000000000021,783.0000000000155,-1000.0000000000009,856.0000000000123,195.0000000000216,-165.00000000000625,-603.9999999999992,358.00000000001387,,-1871.9999999999275
2018.04.03,-366.9999999999902,-1045.9999999999914,-45.000000000006146,197.9999999999933,-1234.9999999999973,-502.9999999999979,487.0000000000041,758.0000000000098,-1006.9999999999801,839.0000000000119,75.00000000001705,-248.00000000000466,-680.0000000000068,339.0000000000004,,-2434.999999999938
2018.04.03,-410.99999999998715,-1034.999999999986,-43.00000000000415,177.0000000000067,-1236.9999999999993,-507.9999999999973,473.0000000000012,908.0000000000155,-1006.9999999999801,798.0000000000098,52.00000000002092,-257.000000000005,-647.9999999999961,272.00000000000557,,-2465.9999999998954
2018.04.03,-405.9999999999917,-923.9999999999915,-16.0000000000049,194.99999999999318,-1189.0000000000068,-496.99999999999187,474.00000000000773,805.0000000000068,-980.9999999999875,781.0000000000094,106.99999999999932,-243.99999999999977,-605.9999999999945,275.000000000003,,-2225.9999999999486
2018.04.03,-411.9999999999919,-821.9999999999894,10.999999999994348,121.99999999999989,-1100.000000000001,-444.9999999999954,458.00000000000284,740.0000000000091,-820.9999999999828,862.0000000000072,41.00000000002524,-221.00000000000364,-637.0000000000005,326.0000000000041,,-1897.9999999999222
2018.04.03,-490.99999999999966,-916.0000000000057,-50.0000000000056,43.00000000000637,-1163.000000000003,-508.9999999999928,468.00000000000176,954.0000000000077,-922.999999999985,750.0000000000063,-63.99999999999295,-334.0000000000032,-704.9999999999983,231.0000000000034,,-2708.99999999996
2018.04.03,-490.99999999999966,-878.000000000001,-19.00000000000235,63.00000000000239,-1153.9999999999995,-493.99999999999443,482.00000000000466,942.0000000000073,-892.9999999999883,794.0000000000058,-18.999999999977035,-305.9999999999974,-628.0000000000001,187.00000000000384,,-2413.999999999936
2018.04.03,-482.9999999999899,-848.0000000000043,-8.000000000008,27.000000000001023,-1102.9999999999984,-436.9999999999985,470.00000000000375,1008.0000000000098,-831.9999999999883,866.0000000000113,-40.99999999999682,-286.00000000000136,-596.0000000000036,192.00000000001438,,-2070.9999999999486
2018.04.03,-486.99999999999477,-851.9999999999861,-24.000000000001798,18.000000000000682,-1085.0000000000027,-446.9999999999974,463.0000000000023,1018.0000000000007,-805.9999999999956,783.0000000000003,-75.9999999999934,-299.99999999999716,-629.0000000000049,209.00000000001472,,-2214.999999999955
2018.04.04,-485.99999999999,-848.9999999999886,-1.0000000000065512,-27.000000000001023,-1073.9999999999973,-428.9999999999905,458.00000000000284,997.0000000000141,-865.999999999989,780.000000000003,-54.000000000002046,-299.99999999999716,-629.9999999999955,242.00000000000887,,-2238.999999999929
2018.04.04,-488.9999999999901,-849.9999999999952,-24.000000000001798,75.9999999999934,-1090.9999999999975,-448.9999999999994,484.00000000000665,1046.999999999997,-817.000000000001,825.0000000000091,-36.000000000001364,-295.0000000000017,-614.0000000000043,217.0000000000005,,-2015.999999999986
2018.04.04,-449.99999999998863,-902.9999999999872,-41.000000000002146,67.99999999999784,-1095.0000000000016,-449.9999999999948,477.0000000000052,979.9999999999898,-807.9999999999865,827.0,-9.999999999990905,-296.0000000000065,-614.9999999999949,223.00000000001762,,-2092.999999999943
2018.04.04,-391.9999999999959,-896.9999999999923,-41.000000000002146,91.99999999999875,-1092.9999999999995,-444.9999999999954,498.00000000000955,955.9999999999889,-802.9999999999982,853.0000000000149,37.00000000000614,-273.00000000001035,-620.9999999999951,253.00000000001432,,-1875.9999999999561
2018.04.04,-375.99999999999056,-893.9999999999948,-28.000000000005798,115.99999999999966,-1101.0000000000075,-443.99999999999994,486.00000000000864,967.9999999999893,-817.000000000001,875.0000000000035,54.000000000002046,-234.00000000000887,-623.0000000000047,273.0000000000121,,-1744.999999999998
2018.04.04,-381.0000000000002,-882.000000000005,4.999999999999449,131.00000000000023,-1088.0,-391.9999999999924,476.0000000000098,909.9999999999966,-783.9999999999848,994.000000000006,61.00000000000705,-177.0000000000067,-629.0000000000049,363.0000000000022,,-1392.9999999999727
