date,USDJPY,USDCAD,AUDUSD,NZDUSD,AUDCHF,AUDJPY,NZDJPY,AUDCAD,AUDNZD,empty,sum
2019.07.08,30.000000000001137,90.99999999999665,-121.00000000000443,-106.00000000000608,-41.9999999999976,-97.99999999999898,-90.00000000000341,-221.00000000000452,17.000000000000348,,-540.0000000000169
2019.07.08,24.00000000000091,66.99999999999484,-119.00000000000244,-117.00000000000044,-28.000000000005798,-100.99999999999909,-108.00000000000409,-207.00000000000162,31.000000000003247,,-558.0000000000144
2019.07.08,46.999999999997044,66.99999999999484,-121.00000000000443,-136.99999999999824,-35.00000000000725,-85.99999999999852,-108.00000000000409,-207.00000000000162,63.99999999999739,,-516.0000000000249
2019.07.08,87.99999999999386,41.99999999998649,-144.99999999999514,-148.99999999999915,-63.99999999999739,-87.99999999999386,-100.00000000000853,-224.000000000002,41.000000000002146,,-599.0000000000135
2019.07.08,93.00000000000352,31.000000000003247,-158.0000000000026,-148.99999999999915,-55.000000000005045,-93.99999999999409,-95.00000000001307,-233.00000000000543,29.999999999996696,,-630.0000000000159
2019.07.08,102.00000000000387,52.99999999999194,-175.99999999999838,-173.9999999999964,-87.99999999999919,-108.99999999999466,-115.99999999999966,-270.99999999999903,42.999999999993044,,-735.9999999999985
2019.07.08,132.99999999999557,85.00000000000173,-173.00000000000094,-175.00000000000293,-85.99999999999719,-82.99999999999841,-97.00000000000841,-287.9999999999994,45.99999999999049,,-638.0000000000196
2019.07.08,73.99999999999807,123.99999999999079,-121.00000000000443,-158.99999999999804,-63.00000000000195,-70.99999999999795,-121.00000000000932,-250.00000000000577,100.99999999999554,,-486.0000000000331
2019.07.08,96.00000000000364,109.99999999998789,-126.0000000000039,-161.99999999999548,-87.99999999999919,-58.9999999999975,-111.0000000000042,-255.00000000000523,97.9999999999981,,-497.0000000000159
2019.07.08,85.99999999999852,-1.0000000000065512,-192.99999999999872,-217.0000000000005,-174.00000000000747,-137.99999999999102,-178.00000000001148,-259.0000000000092,93.99999999999409,,-980.0000000000323
2019.07.08,93.99999999999409,-14.000000000002899,-204.00000000000418,-266.999999999995,-109.99999999999899,-144.99999999999602,-222.0000000000084,-262.00000000000665,146.99999999998602,,-983.000000000032
2019.07.08,82.99999999999841,4.999999999988347,-185.00000000000182,-246.99999999999721,-124.99999999999733,-131.9999999999908,-209.00000000000318,-248.99999999999923,146.99999999998602,,-912.0000000000169
2019.07.08,42.999999999992156,34.000000000000696,-156.00000000000057,-212.99999999999653,-131.00000000000333,-129.99999999999545,-197.00000000000273,-233.00000000000543,129.00000000000134,,-854.0000000000099
2019.07.08,-21.000000000000796,97.9999999999981,-131.99999999999878,-209.9999999999991,-128.00000000000588,-147.99999999999613,-234.99999999999943,-246.00000000000176,160.99999999998892,,-861.000000000015
2019.07.08,-30.000000000001137,79.99999999999119,-121.00000000000443,-197.99999999999818,-106.00000000000608,-140.99999999999113,-232.00000000001353,-221.00000000000452,159.99999999998238,,-809.0000000000455
2019.07.08,-75.00000000000284,60.99999999999994,-124.99999999999733,-182.00000000000438,-113.00000000000753,-170.0000000000017,-234.00000000000887,-209.9999999999991,130.99999999999224,,-917.0000000000296
2019.07.08,-103.9999999999992,68.99999999998573,-94.00000000000519,-139.99999999999568,-136.00000000000279,-162.9999999999967,-202.0000000000124,-178.00000000000037,88.99999999998354,,-859.0000000000431
2019.07.08,-126.00000000000477,1.999999999990898,-121.99999999999989,-161.99999999999548,-138.00000000000477,-206.99999999999363,-242.00000000000443,-167.00000000000603,80.99999999999774,,-1081.0000000000205
2019.07.08,-144.99999999999602,-70.0000000000145,-138.00000000000477,-187.00000000000384,-202.9999999999976,-236.99999999999477,-280.00000000000114,-136.00000000000279,97.9999999999981,,-1298.0000000000173
2019.07.08,-103.9999999999992,-133.00000000000534,-144.99999999999514,-199.00000000000472,-155.00000000000514,-216.99999999999875,-267.0000000000101,-101.00000000000664,106.99999999999044,,-1214.0000000000343
2019.07.08,-141.9999999999959,-112.000000000001,-129.00000000000134,-200.00000000000017,-168.99999999999693,-226.99999999998965,-294.00000000001114,-98.0000000000092,129.99999999998568,,-1241.0000000000196
2019.07.08,-216.00000000000819,-43.999999999999595,-112.000000000001,-170.99999999999892,-287.9999999999994,-259.00000000000034,-311.00000000000705,-121.99999999999989,112.000000000001,,-1411.0000000000132
2019.07.08,-209.00000000000318,-17.000000000000348,-114.99999999999844,-153.99999999999858,-241.00000000000233,-257.99999999999557,-289.0000000000015,-145.00000000000622,78.99999999998464,,-1349.0000000000216
2019.07.08,-261.0000000000099,85.99999999998609,-48.99999999999905,-90.0000000000012,-256.0000000000007,-220.99999999998943,-252.00000000000955,-126.99999999999933,78.99999999998464,,-1091.0000000000384
2019.07.08,-239.00000000000432,275.9999999999874,9.999999999998899,-33.000000000005244,-141.00000000000225,-141.9999999999959,-177.0000000000067,-184.00000000000637,76.99999999999375,,-553.0000000000408
2019.07.08,-228.00000000000864,188.9999999999947,0.0,-39.999999999995595,-126.99999999999933,-146.99999999999136,-177.0000000000067,-136.99999999999824,72.99999999998974,,-594.0000000000155
2019.07.08,-293.00000000000637,228.99999999999034,41.000000000002146,9.999999999998899,-124.00000000000189,-146.0000000000008,-165.00000000000625,-109.99999999999899,52.99999999999194,,-505.00000000003104
2019.07.08,-237.00000000000898,239.99999999999577,14.000000000002899,-22.999999999995246,-111.00000000000554,-137.00000000000045,-164.00000000000148,-152.00000000000767,68.00000000000139,,-502.0000000000193
2019.07.08,-253.0000000000001,212.99999999999653,27.999999999994696,-4.999999999999449,-100.00000000000009,-131.9999999999908,-154.00000000001057,-117.00000000000044,58.99999999998684,,-461.0000000000234
2019.07.08,-249.00000000000944,185.99999999999727,0.999999999995449,-31.000000000003247,-107.00000000000153,-161.00000000000136,-180.00000000000682,-134.0000000000008,58.000000000002494,,-617.000000000028
2019.07.08,-260.0000000000051,245.99999999999068,19.00000000000235,-26.000000000003798,-109.00000000000354,-149.0000000000009,-183.00000000000693,-152.00000000000767,78.99999999998464,,-535.0000000000504
2019.07.08,-246.00000000000932,243.99999999999977,2.000000000002,-34.000000000000696,-146.00000000000168,-155.9999999999917,-180.00000000000682,-174.00000000000747,64.99999999998174,,-625.0000000000342
2019.07.08,-299.0000000000066,295.99999999998516,7.9999999999968985,7.9999999999968985,-158.0000000000026,-186.9999999999976,-172.00000000001125,-204.00000000000418,20.999999999982144,,-687.0000000000612
2019.07.08,-346.00000000000364,357.99999999999164,22.999999999995246,19.999999999997797,-168.99999999999693,-203.99999999999352,-183.00000000000693,-225.00000000000853,8.999999999992347,,-717.0000000000325
2019.07.08,-368.9999999999998,299.00000000000483,14.000000000002899,39.00000000000014,-197.99999999999818,-229.99999999998977,-177.0000000000067,-194.0000000000053,-34.000000000000696,,-849.9999999999925
2019.07.08,-326.9999999999982,290.9999999999968,-14.999999999998348,-9.999999999998899,-207.00000000000162,-230.99999999999454,-203.00000000000296,-228.00000000000597,-2.0000000000131024,,-932.0000000000167
2019.07.08,-292.0000000000016,299.00000000000483,7.9999999999968985,17.999999999995797,-148.99999999999915,-183.9999999999975,-112.00000000000898,-187.9999999999993,29.999999999996696,,-570.0000000000123
2019.07.09,-281.0000000000059,246.99999999999721,-7.0000000000014495,-11.00000000000545,-178.00000000000037,-191.0000000000025,-168.00000000000637,-191.00000000000784,78.00000000000028,,-702.0000000000323
2019.07.09,-277.000000000001,296.9999999999917,-0.999999999995449,-6.0000000000060005,-145.00000000000622,-183.9999999999975,-167.0000000000016,-219.00000000000253,20.999999999982144,,-681.0000000000365
2019.07.09,-290.00000000000625,297.9999999999983,-29.000000000001247,-36.999999999998145,-207.99999999999707,-221.9999999999942,-215.0000000000034,-253.99999999999866,21.999999999988695,,-935.0000000000119
2019.07.09,-302.99999999999727,316.99999999998954,-22.999999999995246,-9.00000000000345,-187.00000000000384,-220.99999999998943,-193.00000000001205,-255.00000000000523,-5.000000000010552,,-879.0000000000275
2019.07.09,-328.00000000000296,353.0000000000033,19.00000000000235,2.000000000002,-185.00000000000182,-194.99999999999318,-200.00000000000284,-226.00000000000398,37.99999999998249,,-722.0000000000147
2019.07.09,-296.99999999999704,371.99999999999454,-0.999999999995449,-24.000000000001798,-195.00000000000074,-195.99999999999795,-205.0000000000125,-265.99999999999955,45.99999999999049,,-766.00000000002
2019.07.09,-347.0000000000084,337.99999999999386,-17.999999999995797,-51.99999999999649,-199.00000000000472,-247.99999999999045,-268.0000000000007,-263.0000000000021,64.99999999998174,,-992.0000000000231
2019.07.09,-427.99999999999727,341.99999999999784,22.999999999995246,-11.00000000000545,-202.0000000000022,-260.9999999999957,-278.0000000000058,-214.99999999999852,59.99999999999339,,-970.0000000000184
2019.07.09,-442.0000000000073,366.999999999984,63.00000000000195,-28.000000000005798,-170.00000000000347,-224.99999999999432,-304.00000000000205,-180.0000000000024,164.99999999999292,,-754.0000000000364
2019.07.09,-409.9999999999966,343.99999999998875,78.99999999999574,-29.000000000001247,-119.00000000000244,-185.99999999999284,-286.00000000000136,-143.00000000000423,171.99999999999437,,-578.0000000000198
2019.07.09,-402.000000000001,358.9999999999982,119.99999999999788,-9.00000000000345,-79.00000000000685,-137.00000000000045,-258.0000000000098,-100.00000000000009,201.99999999999108,,-304.0000000000345
2019.07.09,-405.00000000000114,356.9999999999851,158.99999999999804,-6.0000000000060005,-13.00000000000745,-96.9999999999942,-257.000000000005,-48.000000000003595,253.99999999999866,,-56.000000000035556
2019.07.09,-329.9999999999983,336.00000000000296,131.00000000000333,-41.000000000002146,-34.000000000000696,-76.99999999999818,-245.00000000000455,-72.0000000000054,271.99999999998334,,-60.00000000001967
2019.07.09,-346.00000000000364,383.0,161.00000000000003,-16.0000000000049,-35.00000000000725,-54.000000000002046,-228.00000000000864,-64.0000000000085,278.00000000000045,,78.99999999996552
2019.07.09,-307.00000000000216,356.9999999999851,119.00000000000244,-70.0000000000034,-68.99999999999685,-70.99999999999795,-261.0000000000099,-100.00000000000009,298.9999999999826,,-103.00000000004013
2019.07.09,-301.00000000000193,343.99999999998875,111.00000000000554,-55.000000000005045,-85.99999999999719,-78.00000000000296,-240.0000000000091,-101.00000000000664,255.99999999998957,,-150.00000000003902
2019.07.09,-308.00000000000693,373.00000000000114,139.00000000000023,-43.00000000000415,-60.00000000000449,-48.99999999999238,-233.0000000000041,-81.00000000000884,285.99999999998624,,23.99999999996669
2019.07.09,-341.99999999999875,380.9999999999869,141.99999999999767,-34.000000000000696,-72.0000000000054,-70.99999999999795,-245.00000000000455,-84.0000000000063,276.9999999999939,,-48.00000000003513
2019.07.09,-368.0000000000092,419.9999999999982,192.99999999999872,21.00000000000435,-19.00000000000235,-33.999999999991815,-204.00000000000773,-46.00000000000159,264.9999999999819,,227.99999999997047
2019.07.09,-375.0,480.99999999999807,205.99999999999508,61.999999999995396,-11.00000000000545,-24.00000000000091,-164.00000000000148,-70.99999999999883,219.99999999999798,,323.9999999999799
2019.07.09,-468.0000000000035,502.00000000000244,243.00000000000432,71.99999999999429,53.00000000000304,-48.99999999999238,-213.00000000000807,-37.00000000000925,255.99999999998957,,358.99999999998045
2019.07.09,-391.9999999999959,560.0000000000049,273.000000000001,97.00000000000264,114.00000000000298,36.000000000001364,-135.00000000000512,-39.00000000000014,262.999999999991,,777.0000000000027
2019.07.09,-441.0000000000025,602.999999999998,343.00000000000443,158.99999999999804,171.99999999999437,79.00000000000773,-101.0000000000133,19.999999999997797,273.9999999999965,,1107.999999999981
2019.07.09,-487.000000000009,653.999999999999,380.999999999998,173.00000000000094,163.99999999999747,87.0000000000033,-115.99999999999966,37.99999999999359,306.9999999999906,,1200.9999999999743
2019.07.09,-481.00000000000875,628.9999999999907,378.00000000000057,149.99999999999457,151.00000000000114,91.00000000000819,-138.00000000000523,51.99999999999649,343.99999999998875,,1175.9999999999663
2019.07.09,-465.0000000000034,611.9999999999903,402.00000000000233,139.99999999999568,185.99999999999727,128.0000000000001,-138.00000000000523,92.99999999999864,397.99999999998727,,1355.9999999999632
2019.07.09,-374.00000000000944,553.9999999999878,365.0000000000042,107.00000000000153,126.99999999999933,149.0000000000009,-114.00000000000432,85.99999999999719,390.0000000000015,,1289.9999999999786
2019.07.09,-368.9999999999998,568.9999999999973,388.9999999999949,112.000000000001,166.99999999999494,177.99999999999727,-104.00000000001342,105.99999999999498,418.9999999999916,,1466.9999999999588
2019.07.09,-406.0000000000059,556.9999999999853,378.999999999996,100.00000000000009,156.99999999999602,140.00000000000057,-143.00000000000068,100.00000000000009,420.9999999999825,,1304.999999999954
2019.07.09,-402.000000000001,580.0000000000027,402.9999999999978,100.99999999999554,214.99999999999852,171.99999999999704,-139.00000000001,120.99999999999334,452.99999999999227,,1503.9999999999663
2019.07.09,-367.00000000000443,516.0000000000053,361.0000000000002,70.99999999999883,198.99999999999363,150.00000000000568,-147.00000000000557,105.99999999999498,435.9999999999919,,1324.9999999999807
2019.07.09,-382.000000000005,577.0000000000052,339.0000000000004,92.00000000000318,209.9999999999991,115.99999999999966,-135.00000000000512,37.99999999999359,373.00000000000114,,1227.9999999999923
2019.07.09,-344.0000000000083,597.0000000000031,365.99999999999966,112.000000000001,246.00000000000176,171.00000000000648,-88.00000000000807,57.99999999999139,384.9999999999909,,1502.9999999999777
2019.07.09,-418.00000000000637,573.9999999999857,475.99999999999864,204.00000000000418,364.9999999999931,239.00000000000432,-38.000000000010914,213.99999999999199,401.99999999999125,,2017.9999999999518
2019.07.09,-397.99999999999613,592.9999999999991,473.99999999999665,199.00000000000472,351.99999999999676,251.00000000000477,-29.000000000010573,203.99999999999307,409.99999999999926,,2055.9999999999877
2019.07.09,-350.0000000000085,639.9999999999961,453.0000000000034,182.00000000000438,302.9999999999977,263.00000000000523,-16.000000000005343,140.99999999999113,405.9999999999952,,2021.9999999999795
2019.07.09,-350.0000000000085,611.9999999999903,485.99999999999756,182.99999999999983,373.00000000000114,298.0000000000018,-15.000000000000568,204.99999999999963,453.99999999999886,,2245.99999999998
2019.07.09,-356.9999999999993,570.9999999999882,455.0000000000054,163.00000000000205,347.9999999999928,258.0000000000098,-41.00000000001103,192.99999999999872,436.9999999999985,,2026.999999999985
2019.07.09,-368.0000000000092,583.0000000000002,461.0000000000003,170.00000000000347,341.99999999999784,258.0000000000098,-40.00000000000625,191.99999999999218,435.9999999999919,,2033.9999999999804
2019.07.09,-380.00000000000966,609.9999999999994,443.99999999999994,163.99999999999747,329.999999999997,231.00000000000875,-54.000000000002046,151.00000000000114,417.99999999998505,,1913.9999999999773
2019.07.09,-320.99999999999795,673.9999999999968,424.9999999999976,154.99999999999403,325.99999999999295,252.00000000000955,-26.00000000001046,81.9999999999932,404.9999999999887,,1971.9999999999643
2019.07.09,-383.0000000000098,713.9999999999924,436.00000000000307,168.00000000000148,320.9999999999935,219.0000000000083,-52.00000000000671,68.00000000000139,402.9999999999978,,1893.9999999999814
2019.07.09,-390.00000000000057,678.0000000000008,456.00000000000085,178.99999999999582,322.9999999999955,237.00000000000898,-45.000000000001705,121.99999999999989,414.00000000000324,,1974.0000000000027
2019.07.09,-439.00000000000716,608.9999999999928,441.99999999999795,187.9999999999993,293.99999999999426,186.9999999999976,-69.00000000000261,147.99999999999258,381.99999999999346,,1741.9999999999582
2019.07.09,-475.0000000000085,627.9999999999841,439.0000000000005,178.00000000000037,269.9999999999925,159.00000000000603,-99.00000000000375,132.99999999999423,381.99999999999346,,1614.999999999959
2019.07.09,-459.0000000000032,590.0000000000016,436.9999999999985,175.00000000000293,261.99999999999557,167.0000000000016,-89.00000000001285,156.00000000000057,386.9999999999818,,1625.9999999999663
2019.07.09,-451.0000000000076,652.9999999999925,436.9999999999985,180.99999999999784,268.99999999999704,174.0000000000066,-78.00000000000296,112.99999999999643,380.00000000000256,,1677.9999999999807
2019.07.09,-426.00000000000193,597.0000000000031,451.9999999999969,195.9999999999962,310.9999999999946,210.00000000000796,-51.00000000000193,182.99999999999983,418.9999999999916,,1890.999999999986
2019.07.10,-435.0000000000023,628.9999999999907,439.99999999999596,178.99999999999582,305.99999999999517,197.00000000000273,-58.000000000006935,142.99999999999312,431.0000000000036,,1831.9999999999677
2019.07.10,-418.99999999999693,624.0000000000023,424.9999999999976,182.00000000000438,287.9999999999994,182.00000000000216,-64.00000000000716,119.99999999999788,383.0,,1720.9999999999993
2019.07.10,-444.0000000000026,611.000000000006,417.99999999999613,171.99999999999437,268.99999999999704,157.0000000000107,-90.00000000000341,114.99999999999844,365.99999999999966,,1573.9999999999964
2019.07.10,-457.9999999999984,617.0000000000009,436.9999999999985,200.99999999999562,278.9999999999959,168.99999999999693,-68.00000000001205,137.9999999999937,353.0000000000033,,1667.9999999999745
2019.07.10,-453.00000000000296,607.9999999999864,427.99999999999505,204.00000000000418,273.000000000001,163.0000000000109,-62.00000000001182,132.99999999999423,332.9999999999833,,1626.9999999999604
2019.07.10,-505.00000000000966,614.0000000000034,466.9999999999952,234.99999999999633,312.00000000000114,168.00000000000637,-61.00000000000705,178.99999999999582,340.9999999999913,,1749.999999999973
2019.07.10,-536.0000000000014,635.9999999999922,456.00000000000085,209.9999999999991,290.00000000000136,135.00000000000512,-109.00000000000887,151.00000000000114,364.9999999999931,,1597.9999999999827
2019.07.10,-540.9999999999968,641.999999999987,473.99999999999665,249.99999999999466,297.00000000000284,151.00000000001046,-71.00000000001216,168.00000000000148,326.9999999999884,,1696.9999999999725
2019.07.10,-519.0000000000055,651.0000000000016,487.99999999999955,254.99999999999412,310.9999999999946,182.00000000000216,-48.00000000000182,182.99999999999983,347.9999999999928,,1850.999999999977
2019.07.10,-474.00000000000375,666.9999999999953,507.0000000000019,251.99999999999667,341.0000000000024,233.0000000000041,-21.000000000000796,195.00000000000074,373.99999999998545,,2073.999999999982
2019.07.10,-469.99999999999886,648.0000000000041,514.0000000000033,326.0000000000041,344.99999999999534,245.00000000000455,61.99999999999761,217.0000000000005,263.99999999999756,,2151.000000000008
2019.07.10,-471.00000000000364,588.9999999999951,463.0000000000023,261.99999999999557,331.999999999999,189.00000000000716,-8.000000000009777,190.00000000000128,292.9999999999877,,1838.9999999999748
2019.07.10,-478.00000000000864,584.9999999999911,499.000000000005,280.9999999999979,358.0000000000028,222.99999999999898,6.999999999990791,239.0000000000003,316.99999999998954,,2030.999999999968
2019.07.10,-468.0000000000035,632.9999999999947,519.0000000000028,290.00000000000136,400.00000000000034,252.00000000000955,23.9999999999867,232.99999999999432,332.9999999999833,,2215.9999999999695
2019.07.10,-460.9999999999985,627.9999999999841,510.99999999999477,258.0000000000027,392.9999999999989,246.00000000000932,-6.000000000000227,223.99999999999088,370.00000000000364,,2162.9999999999854
2019.07.10,-435.0000000000023,646.9999999999976,519.0000000000028,265.0000000000041,404.99999999999983,273.00000000001035,17.99999999998647,218.99999999999142,373.99999999998545,,2284.9999999999754
2019.07.10,-451.0000000000076,646.9999999999976,487.0000000000041,219.00000000000253,381.99999999999346,228.00000000000864,-40.00000000000625,180.99999999999784,397.0000000000029,,2049.9999999999927
2019.07.10,-435.0000000000023,631.9999999999882,478.9999999999961,185.00000000000182,363.0000000000022,231.00000000000875,-66.0000000000025,182.99999999999983,434.9999999999854,,2006.9999999999777
2019.07.10,-466.0000000000082,669.9999999999928,512.0000000000014,200.00000000000017,398.9999999999938,245.00000000000455,-72.00000000000273,200.00000000000017,464.9999999999821,,2152.999999999964
2019.07.10,-502.00000000000955,695.0000000000011,544.0,226.00000000000398,473.0000000000012,257.000000000005,-70.00000000000739,224.9999999999974,475.99999999998755,,2323.9999999999795
2019.07.10,-518.0000000000007,612.9999999999969,526.9999999999997,222.99999999999542,449.9999999999948,225.00000000000853,-81.00000000000307,256.99999999999613,447.99999999998175,,2143.999999999969
2019.07.10,-527.000000000001,666.9999999999953,612.0000000000015,290.9999999999968,542.9999999999935,311.00000000000705,-11.00000000000989,329.00000000000153,466.9999999999952,,2681.99999999998
2019.07.10,-490.99999999999966,563.9999999999867,495.9999999999964,215.99999999999397,507.0000000000019,210.99999999999852,-72.00000000000273,251.99999999999667,420.9999999999825,,2103.999999999954
2019.07.10,-515.0000000000006,546.000000000002,471.99999999999466,195.00000000000074,495.000000000001,168.00000000000637,-109.99999999999943,230.99999999999233,414.9999999999876,,1896.9999999999845
2019.07.10,-459.0000000000032,554.9999999999944,448.000000000004,173.9999999999964,453.99999999999886,180.00000000000682,-97.00000000000841,193.99999999999417,409.99999999999926,,1858.9999999999823
2019.07.10,-472.999999999999,546.000000000002,456.00000000000085,180.99999999999784,444.9999999999954,177.99999999999727,-99.00000000000375,209.9999999999991,408.9999999999927,,1852.9999999999823
2019.07.10,-466.0000000000082,602.999999999998,502.00000000000244,219.99999999999798,487.99999999999955,236.0000000000042,-51.00000000000193,231.99999999999886,414.00000000000324,,2177.9999999999945
2019.07.10,-487.000000000009,602.999999999998,521.0000000000048,258.9999999999981,500.9999999999959,240.99999999999966,-23.000000000010346,256.0000000000007,384.9999999999909,,2255.999999999968
2019.07.10,-498.00000000000466,560.0000000000049,495.000000000001,246.99999999999721,461.99999999999574,204.00000000000773,-44.00000000001114,252.99999999999213,364.9999999999931,,2043.999999999976
2019.07.10,-518.0000000000007,568.9999999999973,519.9999999999983,273.9999999999965,465.9999999999998,218.00000000000352,-26.00000000001046,276.9999999999939,356.00000000000074,,2135.9999999999786
2019.07.10,-524.0000000000009,543.0000000000045,546.000000000002,288.9999999999948,456.9999999999963,240.99999999999966,-15.000000000000568,330.9999999999924,376.9999999999829,,2244.999999999971
2019.07.10,-120.00000000000455,104.99999999999955,166.99999999999494,-219.99999999999798,320.9999999999935,109.00000000000887,-300.00000000001137,136.99999999999824,601.9999999999915,,800.9999999999727
2019.07.10,-138.9999999999958,133.99999999998968,180.0000000000024,-178.00000000000037,302.9999999999977,111.0000000000042,-268.0000000000007,136.99999999999824,563.0000000000024,,842.9999999999977
2019.07.10,-278.99999999999636,200.00000000000017,192.99999999999872,-146.99999999999713,268.0000000000016,27.000000000001023,-326.0000000000076,107.99999999999699,531.9999999999991,,575.9999999999965
2019.07.10,-186.00000000000705,611.9999999999903,188.9999999999947,-156.00000000000057,236.00000000000287,87.0000000000033,-277.000000000001,-184.00000000000637,541.9999999999981,,862.9999999999742
2019.07.10,-114.00000000000432,489.0000000000061,173.9999999999964,-158.99999999999804,273.000000000001,121.99999999999989,-231.00000000000875,-123.00000000000644,517.9999999999962,,948.999999999982
2019.07.10,-16.999999999995907,465.99999999998863,134.0000000000008,-209.9999999999991,252.99999999999213,147.00000000000557,-221.00000000000364,-155.00000000000514,544.9999999999955,,941.9999999999789
2019.07.10,-11.00000000000989,344.99999999999534,90.0000000000012,-266.999999999995,239.0000000000003,103.9999999999992,-278.0000000000058,-129.00000000000134,565.9999999999999,,658.9999999999839
2019.07.10,3.0000000000001137,329.00000000000153,89.00000000000574,-272.00000000000557,231.99999999999886,111.0000000000042,-275.0000000000057,-120.00000000000898,570.9999999999882,,667.9999999999784
2019.07.10,18.000000000000682,226.99999999999943,65.00000000000395,-295.0000000000008,190.99999999999673,96.00000000000364,-288.0000000000109,-78.00000000000028,571.9999999999948,,507.9999999999872
2019.07.10,-24.00000000000091,174.99999999999181,82.99999999999974,-248.00000000000378,197.00000000000273,85.00000000000796,-268.0000000000007,-19.00000000000235,530.9999999999926,,511.99999999998715
2019.07.10,13.999999999995794,59.99999999999339,75.9999999999983,-258.9999999999981,251.99999999999667,103.00000000000864,-199.00000000001228,40.99999999999105,574.9999999999922,,662.9999999999657
2019.07.10,-36.000000000001364,82.00000000000429,89.00000000000574,-239.0000000000003,192.99999999999872,82.99999999999841,-265.00000000000057,53.999999999998494,522.9999999999845,,483.99999999998795
2019.07.10,3.9999999999906777,32.999999999994145,122.99999999999534,-172.00000000000549,265.99999999999955,149.0000000000009,-168.00000000000637,132.99999999999423,475.99999999998755,,843.9999999999504
2019.07.10,27.999999999991587,80.99999999999774,121.99999999999989,-183.99999999999528,266.999999999995,164.00000000000148,-144.00000000000546,98.99999999999353,475.0000000000032,,907.9999999999816
2019.07.10,0.999999999990564,131.99999999999878,124.99999999999733,-190.00000000000128,256.0000000000007,147.00000000000557,-167.0000000000016,64.99999999999284,488.9999999999839,,857.9999999999668
2019.07.10,-51.00000000000193,181.9999999999933,131.99999999999878,-175.00000000000293,261.0000000000001,118.00000000000921,-185.00000000000227,41.9999999999976,472.9999999999901,,796.9999999999819
2019.07.10,-36.000000000001364,139.9999999999846,139.99999999999568,-212.00000000000108,319.0000000000026,136.0000000000099,-195.0000000000074,73.00000000000084,548.9999999999995,,913.9999999999834
2019.07.11,33.00000000000125,139.00000000000023,100.99999999999554,-207.00000000000162,283.99999999999534,144.00000000000546,-158.00000000000125,51.99999999999649,503.99999999999335,,891.9999999999848
2019.07.11,18.999999999991246,103.99999999999298,104.00000000000409,-236.99999999999832,268.0000000000016,137.00000000000045,-225.00000000000853,56.0000000000005,553.0000000000035,,778.9999999999875
2019.07.11,67.99999999999784,59.99999999999339,68.00000000000139,-268.99999999999704,275.99999999999847,129.0000000000049,-231.00000000000875,42.999999999993044,537.9999999999941,,681.9999999999773
2019.07.11,105.00000000000398,72.99999999998974,72.0000000000054,-266.999999999995,295.0000000000008,162.00000000000614,-204.00000000000773,41.9999999999976,543.999999999989,,821.9999999999899
2019.07.11,72.00000000000273,109.00000000000354,97.9999999999981,-229.00000000000142,302.0000000000023,167.0000000000016,-185.00000000000227,49.99999999999449,520.9999999999936,,904.9999999999927
