date,USDCHF,EURUSD,USDJPY,USDCAD,NZDUSD,EURCHF,CADCHF,GBPCAD,GBPAUD,EURCAD,EURAUD,AUDJPY,NZDJPY,NZDCAD,empty,sum
2020.10.05,-48.000000000003595,-11.00000000000545,-103.9999999999992,-13.999999999980695,-27.999999999994696,-12.999999999996348,-63.99999999999739,-102.00000000000209,-385.00000000001313,-31.000000000003247,-148.99999999999915,-66.0000000000025,-100.99999999999909,-19.00000000000235,,-1134.9999999999989
2020.10.05,-41.000000000002146,-78.00000000000028,-289.99999999999204,-18.999999999991246,-7.9999999999968985,-12.999999999996348,-45.99999999999049,-164.00000000000858,-371.00000000001023,-100.99999999999554,-205.00000000001074,-60.99999999999284,-227.99999999999443,-7.0000000000014495,,-1631.9999999999832
2020.10.05,-58.000000000002494,-29.00000000001235,-253.0000000000001,-29.999999999996696,-24.999999999997247,-21.00000000000435,-83.9999999999952,-161.00000000001114,-189.00000000001694,-75.00000000000284,-191.00000000000784,58.9999999999975,-241.99999999999022,-11.00000000000545,,-1310.0000000000455
2020.10.05,-2.000000000002,-46.0000000000127,-286.9999999999919,-34.000000000000696,-46.00000000000159,75.00000000000284,-54.999999999993946,-81.00000000001995,-228.00000000000597,-32.999999999994145,-104.00000000001519,106.99999999999932,-203.00000000000296,-46.999999999997044,,-984.0000000000359
2020.10.05,136.99999999999824,14.999999999987246,-320.99999999999795,6.000000000017103,-19.999999999997797,201.00000000000674,46.00000000000159,-7.0000000000014495,-216.00000000001617,-28.000000000005798,-141.00000000001333,159.9999999999966,-257.99999999999557,-34.000000000000696,,-460.00000000002126
2020.10.05,117.00000000000044,-2.999999999997449,-327.99999999998875,6.000000000017103,-24.999999999997247,161.99999999999548,6.0000000000060005,-60.000000000015596,-169.00000000001913,-41.000000000002146,-82.00000000000429,204.00000000000773,-243.99999999999977,-48.99999999999905,,-505.99999999999665
2020.10.05,73.99999999999629,43.999999999999595,-321.9999999999885,55.000000000005045,4.000000000004,87.99999999999919,-74.99999999999174,-57.00000000001815,-60.99999999999994,-89.00000000000574,19.999999999997797,258.0000000000098,-399.0000000000009,-39.00000000000014,,-498.9999999999935
2020.10.05,124.00000000000189,60.99999999999994,-321.9999999999885,135.00000000001845,85.99999999999719,131.99999999999878,-35.999999999991594,27.999999999983594,-24.000000000001798,-86.99999999999264,130.99999999999224,373.00000000000466,-397.99999999999613,9.999999999998899,,213.00000000002493
2020.10.05,109.00000000000354,80.99999999999774,-342.9999999999893,136.00000000000279,57.00000000000705,109.99999999998789,-45.99999999999049,-77.00000000001594,-26.0000000000149,-56.000000000011596,102.00000000000209,362.000000000009,-340.999999999994,-16.0000000000049,,51.99999999998896
2020.10.05,207.99999999999707,149.9999999999835,-275.99999999999625,171.00000000001003,90.0000000000012,131.99999999999878,1.0000000000065512,-63.000000000013046,19.999999999997797,-28.000000000005798,86.99999999999264,379.0000000000049,-346.9999999999942,-6.0000000000060005,,517.9999999999771
2020.10.05,217.99999999999596,174.99999999999181,-283.00000000000125,194.0000000000053,96.00000000000719,143.00000000000423,-3.999999999992898,-17.000000000000348,47.99999999998139,-25.00000000000835,106.99999999999044,385.0000000000051,-340.0000000000034,-12.000000000000899,,684.9999999999743
2020.10.05,249.99999999999466,165.9999999999995,-298.9999999999924,217.0000000000005,107.99999999999699,187.99999999998818,16.0000000000049,-35.00000000000725,57.99999999998029,-39.00000000001125,110.99999999999443,409.000000000006,-365.99999999999966,-12.999999999996348,,770.9999999999585
2020.10.05,241.00000000000233,170.99999999998784,-296.99999999999704,217.0000000000005,107.99999999999699,178.99999999999582,7.0000000000014495,-16.000000000016,30.999999999981043,-38.0000000000047,119.99999999998678,406.9999999999965,-360.99999999999,-18.0000000000069,,750.9999999999346
