date,USDCHF,AUDUSD,GBPCHF,EURCHF,CHFJPY,EURGBP,GBPJPY,EURCAD,CADJPY,AUDJPY,AUDCAD,AUDNZD,empty,sum
2018.04.16,2.000000000002,-17.000000000000348,-178.99999999999582,-68.00000000000139,122.99999999999045,24.999999999997247,-70.99999999999795,-4.000000000004,-99.99999999999432,13.00000000000523,-36.999999999998145,28.000000000005798,,-284.99999999999125
2018.04.16,-75.9999999999983,-12.999999999996348,-258.99999999998704,-143.00000000000423,62.99999999998818,48.99999999999905,6.000000000000227,-45.000000000006146,-113.99999999999011,-12.999999999991019,-50.0000000000056,36.999999999998145,,-557.9999999999932
2018.04.16,-161.99999999999548,36.999999999998145,-381.99999999999346,-236.99999999999832,152.9999999999916,94.00000000000519,-109.99999999998522,103.99999999999298,-102.99999999999443,106.00000000000875,109.99999999999899,154.99999999999403,,-234.9999999999772
2018.04.16,-200.00000000000017,102.99999999999754,-473.99999999999665,-300.00000000001137,71.99999999998852,90.0000000000012,-93.99999999999409,68.00000000000139,-103.9999999999992,156.0000000000059,161.00000000000003,171.99999999999437,,-350.00000000001256
2018.04.16,-175.99999999999838,29.999999999996696,-448.9999999999883,-285.00000000000193,73.99999999999807,89.00000000000574,-74.00000000001228,119.99999999998678,-63.99999999999295,49.000000000006594,85.99999999999719,127.99999999999478,,-472.0000000000081
2018.04.16,-156.99999999999602,55.000000000005045,-466.9999999999952,-270.00000000001467,111.99999999999477,63.99999999999739,-146.99999999999136,132.99999999998312,-73.99999999999807,85.99999999999852,119.99999999999788,212.00000000001216,,-333.0000000000066
2018.04.16,-100.99999999999554,51.000000000001044,-413.99999999998107,-241.00000000000233,39.00000000000148,77.00000000000485,12.000000000000455,227.99999999998377,58.000000000006935,-18.999999999991246,144.99999999999514,163.00000000000205,,-1.9999999999745057
2018.04.16,-114.00000000000298,90.99999999999665,-556.9999999999853,-289.0000000000059,111.99999999999477,19.999999999997797,-248.99999999999523,207.99999999998596,-42.00000000000159,88.00000000000807,156.99999999999602,124.00000000001299,,-450.99999999999886
2018.04.16,-89.00000000000574,153.00000000000313,-508.9999999999817,-266.0000000000107,85.99999999999852,34.99999999999615,-157.99999999998704,204.99999999998852,-12.000000000000455,112.99999999999955,224.000000000002,131.00000000001444,,-86.99999999998334
2018.04.16,-105.99999999999498,48.99999999999905,-472.9999999999901,-253.99999999999866,24.00000000000091,46.999999999997044,-38.000000000010914,259.9999999999936,76.99999999999818,-30.000000000001137,156.99999999999602,131.00000000001444,,-155.99999999999653
2018.04.16,-78.00000000000028,87.00000000000374,-495.000000000001,-246.00000000001288,-6.000000000000227,29.000000000001247,-18.000000000000682,273.9999999999965,109.99999999999943,-36.99999999999193,190.00000000000128,110.99999999999443,,-79.00000000001043
2018.04.16,-68.99999999999685,61.999999999995396,-491.99999999998136,-243.00000000001543,-121.00000000000932,29.000000000001247,144.00000000000546,297.9999999999983,210.99999999999852,-156.99999999999648,165.9999999999995,2.0000000000131024,,-169.99999999998798
2018.04.16,-68.00000000000139,85.00000000000173,-525.999999999982,-232.00000000000998,-96.00000000000364,-2.000000000002,73.0000000000075,295.99999999998516,203.00000000000296,-114.99999999999488,202.0000000000022,114.0000000000141,,-65.99999999998036
2018.04.16,-75.00000000000284,82.99999999999974,-513.9999999999923,-229.99999999999687,-74.00000000001228,4.999999999999449,54.000000000002046,278.9999999999848,179.00000000000205,-92.99999999998931,197.00000000000273,150.00000000000568,,-38.9999999999971
2018.04.16,-97.00000000000264,61.999999999995396,-512.0000000000014,-226.00000000001506,-150.00000000000568,4.000000000004,163.99999999998727,275.9999999999874,237.00000000000898,-153.99999999999636,193.99999999999417,90.00000000001229,,-112.00000000003162
2018.04.16,-150.00000000000568,51.99999999999649,-556.9999999999853,-256.00000000001177,-164.00000000000148,-2.999999999997449,128.99999999999068,240.9999999999801,209.00000000000318,-128.99999999999068,192.00000000000327,89.00000000000574,,-347.0000000000129
2018.04.16,-146.00000000000168,31.999999999998696,-522.0000000000002,-255.00000000000523,-221.00000000000364,19.00000000000235,248.99999999999523,253.99999999999866,261.0000000000099,-194.99999999999318,171.99999999999437,83.00000000001084,,-268.999999999994
2018.04.16,-182.99999999999983,2.999999999997449,-512.9999999999857,-285.00000000000193,-243.0000000000092,44.99999999999504,288.0000000000109,274.9999999999808,265.00000000000057,-213.99999999999864,158.99999999999804,73.00000000001194,,-330.00000000000045
2018.04.16,-102.99999999999754,73.00000000000084,-601.9999999999915,-266.999999999995,-125.0,-21.999999999999797,32.00000000001069,268.9999999999859,185.00000000000227,-120.99999999999511,176.99999999999383,113.00000000000753,,-390.99999999997783
2018.04.16,-177.00000000000495,-126.99999999999933,-447.99999999998175,-253.00000000001432,-227.00000000000387,63.00000000000195,342.00000000001296,313.99999999999204,296.99999999999704,-344.99999999999886,41.000000000002146,31.000000000003247,,-488.99999999999346
2018.04.16,-121.00000000000443,-19.00000000000235,-428.9999999999905,-263.99999999999756,-118.00000000000921,85.00000000000173,212.99999999999386,312.00000000000114,204.9999999999983,-197.9999999999933,109.00000000000354,80.99999999999774,,-144.00000000000102
2018.04.16,80.99999999999774,77.00000000000485,-245.99999999999068,-218.00000000000708,66.99999999999307,165.00000000000404,165.99999999999682,465.99999999998863,183.00000000000693,-134.9999999999909,158.0000000000026,68.00000000000139,,832.0000000000074
2018.04.16,71.99999999999429,51.000000000001044,-394.9999999999898,-234.00000000000088,61.99999999999761,85.00000000000173,4.9999999999954525,515.9999999999832,201.99999999999818,-156.99999999999648,154.99999999999403,78.00000000000028,,439.9999999999786
2018.04.16,112.99999999999643,56.0000000000005,-323.99999999999096,-253.00000000001432,86.99999999998909,143.00000000000423,51.9999999999925,716.9999999999899,280.00000000000114,-168.99999999999693,229.00000000000142,173.00000000000094,,1103.9999999999739
2018.04.16,134.99999999999625,31.999999999998696,-390.9999999999858,-168.99999999999693,120.99999999999511,36.0000000000027,-72.00000000000273,595.9999999999966,249.00000000000944,-188.99999999999295,170.00000000000347,224.000000000002,,742.0000000000259
