names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,"['USDCAD', 'EURCAD', 'CADCHF']",100.0,0.92,S
EURUSD,10,"['USDCAD', 'EURCAD', 'CADCHF']",100.0,-1.0,B
USDJPY,10,"['EURNZD', 'NZDUSD', 'NZDCHF', 'GBPUSD']",100.0,0.96,S
USDCAD,10,['EURCHF'],80.0,0.40986507936507954,S
AUDUSD,20,"['AUDCAD', 'NZDUSD', 'GBPAUD', 'EURCAD', 'NZDCHF', 'GBPUSD']",80.0,-0.92,B
CHFJPY,50,"['NZDJPY', 'GBPJPY', 'NZDCHF']",80.0,0.16210461760461764,S
EURGBP,50,"['USDJPY', 'AUDJPY', 'CADJPY', 'EURUSD']",80.0,0.9966666666666666,S
GBPJPY,50,"['GBPJPY', 'NZDJPY', 'EURGBP']",80.0,0.1863809523809524,S
GBPCAD,15,['NZDJPY'],80.0,0.5085515595515596,S
EURJPY,20,"['NZDUSD', 'NZDCHF', 'GBPUSD']",80.0,-0.5752734487734488,B
EURCAD,50,"['AUDUSD', 'AUDCAD']",80.0,0.6283156288156291,S
EURAUD,10,['USDCAD'],80.0,-0.452809523809524,B
AUDCAD,20,['NZDCHF'],80.0,0.42219944271414866,S
NZDCAD,10,['AUDUSD'],80.0,-0.97,B
AUDNZD,10,"['USDCAD', 'CADCHF', 'EURNZD']",100.0,0.68,S
