date,USDCHF,EURUSD,USDJPY,USDCAD,AUDUSD,CHFJPY,EURGBP,GBPJPY,GBPCAD,EURJPY,EURCAD,EURAUD,AUDCAD,NZDCAD,AUDNZD,empty,sum
2017.01.02,101.00000000001774,48.000000000003595,0.0,-75.00000000000284,41.000000000002146,-21.99999999999136,21.999999999999797,15.999999999991132,-69.9999999999923,0.0,-139.9999999999846,89.00000000000574,-53.00000000000304,59.99999999999339,48.99999999998794,,66.00000000002731
2017.01.02,-25.999999999992696,68.00000000000139,1.0000000000047748,-72.0000000000054,-30.999999999992145,-354.99999999998977,21.00000000000435,-246.00000000000932,-215.99999999999397,189.99999999999773,-143.00000000000423,137.00000000000932,-2.000000000002,48.000000000003595,78.99999999998464,,-546.9999999999837
2017.01.02,-21.999999999988695,136.00000000000279,61.99999999999761,-46.999999999997044,-14.999999999998348,-134.00000000000034,0.0,-154.00000000002478,-201.99999999999108,-14.000000000010004,-235.99999999999176,298.00000000002046,36.999999999998145,37.99999999999359,114.99999999999844,,-137.999999999991
2017.01.02,-120.99999999999334,124.00000000001299,33.00000000000125,-65.00000000000395,24.000000000001798,-107.99999999998988,-2.999999999997449,-249.00000000002365,-290.9999999999968,86.99999999998909,-256.99999999999613,308.0000000000194,-36.0000000000027,29.999999999996696,110.99999999999443,,-412.9999999999884
2017.01.02,-97.9999999999981,93.00000000000975,7.999999999995566,-39.999999999995595,-87.99999999999919,-146.0000000000008,16.0000000000049,-326.0000000000218,-378.999999999996,106.99999999999932,-194.0000000000053,303.0000000000088,141.99999999999767,-34.000000000000696,90.99999999999665,,-545.0000000000048
2017.01.02,24.000000000001798,93.00000000000975,37.9999999999967,-76.0000000000094,-88.99999999999464,-242.999999999995,14.000000000002899,-239.00000000000432,-351.99999999999676,63.99999999999295,-244.9999999999841,304.9999999999997,112.99999999999643,-6.0000000000060005,104.99999999999955,,-493.99999999999045
2017.01.02,-151.9999999999966,100.0000000000112,-4.0000000000048885,-70.0000000000145,35.00000000000725,-138.9999999999958,0.999999999995449,-324.0000000000123,-348.9999999999993,116.99999999999022,-224.000000000002,241.00000000000233,-64.99999999999284,3.999999999992898,-22.999999999995246,,-852.000000000014
2017.01.02,-180.0000000000024,89.00000000000574,31.00000000000591,-39.00000000001125,37.00000000000925,-27.999999999991587,22.999999999995246,-307.00000000001637,-353.99999999998766,-128.0000000000001,-175.99999999999838,230.00000000001907,-39.999999999995595,-46.00000000000159,-17.000000000000348,,-904.99999999997
2017.01.02,-214.99999999998744,67.00000000001705,-36.000000000001364,58.000000000002494,32.0000000000098,-87.0000000000033,53.999999999998494,-442.0000000000073,-235.99999999999176,93.99999999999409,-44.99999999998394,186.0000000000195,50.0000000000056,-102.99999999999754,-12.000000000012001,,-634.9999999999378
2017.01.02,-161.99999999999548,52.000000000007596,-24.00000000000091,55.99999999998939,41.000000000002146,-101.99999999998965,56.0000000000005,-368.0000000000234,-245.99999999999068,86.99999999998909,-26.999999999999247,174.00000000000747,41.000000000002146,-106.00000000000608,-58.000000000002494,,-586.0000000000095
