date,GBPUSD,NZDUSD,NZDCHF,EURGBP,GBPJPY,EURJPY,EURCAD,EURNZD,NZDJPY,AUDCAD,AUDNZD,empty,sum
2021.08.16,-107.99999999999699,-18.0000000000069,-48.99999999999905,58.99999999999794,-168.00000000000637,-68.00000000001205,22.0000000000109,62.000000000006494,-34.000000000006025,105.99999999999498,53.999999999998494,,-142.00000000001856
2021.08.16,-129.00000000000134,-23.00000000000635,-73.99999999999629,100.00000000000009,-169.00000000001114,-86.00000000001273,56.000000000011596,85.00000000000173,-75.00000000000284,93.99999999999409,24.000000000001798,,-197.0000000000214
2021.08.16,-177.99999999998929,-21.00000000000435,-68.99999999999685,91.99999999999208,-412.00000000000614,-180.00000000000682,15.00000000000945,126.0000000000039,-156.0000000000059,134.99999999999625,46.999999999997044,,-601.0000000000107
2021.08.16,-174.99999999999181,-26.000000000003798,-59.99999999999339,106.99999999999044,-305.0000000000068,-106.99999999999932,22.0000000000109,143.00000000000423,-109.00000000000887,122.99999999999534,31.000000000003247,,-355.99999999999994
2021.08.16,-167.9999999999904,-19.999999999997797,-53.999999999998494,121.99999999999989,-240.0000000000091,-76.99999999999818,88.0000000000214,200.00000000000017,-77.00000000001239,147.99999999999258,48.000000000003595,,-29.99999999998876
2021.08.16,-146.99999999998602,2.000000000002,-29.000000000001247,134.99999999999625,-220.00000000002728,-75.9999999999934,85.00000000000173,249.99999999999466,-54.000000000002046,109.99999999999899,36.0000000000138,,91.99999999999741
2021.08.16,-109.00000000000354,26.999999999999247,-5.999999999994898,163.99999999999747,-44.00000000001114,36.000000000001364,200.00000000000017,319.999999999987,42.00000000000159,89.99999999999008,-24.999999999986144,,694.9999999999812
2021.08.16,-92.99999999998754,47.9999999999925,14.000000000002899,178.99999999999582,15.999999999991132,61.00000000000705,266.0000000000107,377.9999999999894,85.99999999999852,86.99999999999264,-41.99999999998649,,1000.0000000000067
2021.08.16,-148.99999999999915,-30.000000000007798,-32.999999999994145,159.9999999999935,14.999999999986358,88.99999999999864,248.00000000000378,224.99999999998633,31.999999999996476,110.99999999999443,-95.00000000000064,,572.9999999999577
2021.08.16,-144.99999999999514,17.999999999995797,7.9999999999968985,161.00000000000003,39.99999999999204,103.999999999985,270.00000000001467,339.0000000000004,93.99999999999409,89.99999999999008,-60.99999999999994,,917.9999999999741
2021.08.16,-136.99999999998712,36.0000000000027,19.00000000000235,157.99999999999147,125.0,181.0000000000116,268.0000000000016,367.99999999999056,153.99999999999636,31.999999999998696,-107.99999999999699,,1096.0000000000111
2021.08.16,-147.99999999999258,63.00000000000195,43.00000000000415,142.99999999999312,116.99999999999022,195.99999999999795,239.00000000001143,429.99999999999704,191.99999999999307,-11.00000000000545,-99.00000000000463,,1164.9999999999864
2021.08.16,-69.9999999999923,129.00000000000134,48.000000000003595,168.99999999999693,189.99999999999773,223.99999999998954,322.00000000000006,529.999999999986,253.0000000000001,-21.999999999999797,-109.00000000000354,,1663.9999999999793
2021.08.16,-42.999999999993044,143.9999999999997,57.00000000000705,168.99999999999693,237.99999999999955,262.00000000000045,299.00000000000483,533.0000000000057,277.000000000001,-58.000000000002494,-133.00000000000534,,1745.0000000000146
2021.08.16,-68.00000000000139,100.00000000000009,28.000000000005798,161.00000000000003,158.99999999999181,206.99999999999363,239.00000000001143,441.0000000000025,202.99999999998875,-86.0000000000083,-174.99999999999181,,1208.9999999999927
2021.08.16,-73.99999999999629,98.99999999999353,34.000000000000696,179.99999999999127,127.9999999999859,157.99999999998704,248.00000000000378,478.0000000000006,190.9999999999883,-56.0000000000005,-124.99999999999733,,1260.9999999999573
2021.08.16,4.000000000004,139.99999999999568,58.000000000002494,200.00000000000017,234.99999999998522,212.99999999999386,260.0000000000158,523.0000000000068,245.9999999999951,-92.00000000000318,-143.00000000000423,,1643.9999999999916
2021.08.16,24.000000000001798,136.99999999999824,51.99999999999649,182.99999999999983,250.99999999997635,248.99999999999523,241.00000000000233,472.9999999999901,240.99999999999966,-108.00000000000809,-184.00000000000637,,1558.9999999999454
