date,GBPUSD,NZDUSD,NZDCHF,EURGBP,GBPJPY,EURJPY,EURCAD,EURNZD,NZDJPY,AUDCAD,AUDNZD,empty,sum
2021.08.16,-185.99999999999727,-29.000000000001247,-98.99999999999353,-14.000000000002899,-216.00000000000819,-201.99999999999818,-1.999999999990898,-79.00000000000685,-114.00000000000432,0.0,-181.9999999999933,,-1122.9999999999968
2021.08.16,-148.99999999999915,-34.000000000000696,-73.99999999999629,58.99999999999794,-243.00000000002342,-132.000000000005,13.000000000018552,38.0000000000047,-82.99999999999841,23.999999999990695,19.00000000001345,,-561.9999999999977
2021.08.16,-245.99999999999068,-50.0000000000056,-75.9999999999983,88.99999999999464,-438.0000000000166,-211.00000000001273,15.00000000000945,97.9999999999981,-169.00000000001114,80.99999999999774,-24.999999999986144,,-932.0000000000213
2021.08.16,-204.00000000000418,-31.000000000003247,-68.99999999999685,79.99999999999119,-422.00000000002547,-193.00000000001205,16.000000000016,129.99999999998568,-160.0000000000108,100.99999999999554,21.00000000000435,,-731.0000000000598
2021.08.16,-202.9999999999976,-53.999999999998494,-80.99999999999774,98.99999999999353,-305.0000000000068,-109.00000000000887,6.000000000017103,121.99999999999989,-112.00000000000898,114.99999999999844,26.999999999999247,,-495.0000000000104
2021.08.16,-173.00000000000094,-21.999999999999797,-56.0000000000005,110.99999999999443,-274.0000000000009,-99.99999999999432,45.000000000006146,180.99999999998673,-91.99999999999875,87.99999999999919,26.999999999999247,,-265.0000000000095
2021.08.16,-184.99999999999073,-23.00000000000635,-43.999999999999595,123.99999999999079,-224.00000000001796,-85.00000000000796,83.00000000001084,212.99999999999653,-57.00000000000216,75.9999999999983,-48.99999999998794,,-171.00000000001626
2021.08.16,-127.99999999999478,19.00000000000235,-14.000000000002899,153.99999999999858,-44.00000000001114,36.000000000001364,200.00000000000017,303.9999999999932,42.999999999992156,68.99999999999685,-51.000000000001044,,587.9999999999748
2021.08.16,-151.9999999999966,-45.000000000006146,-53.999999999998494,157.99999999999147,-44.00000000001114,26.999999999986812,242.00000000000887,190.99999999998562,3.0000000000001137,78.99999999999574,-112.000000000001,,292.9999999999553
2021.08.16,-182.99999999999983,-35.00000000000725,-37.99999999999359,153.99999999999858,3.9999999999906777,82.99999999999841,237.00000000002052,217.0000000000005,27.000000000001023,86.99999999999264,-96.00000000000719,,456.99999999999454
2021.08.16,-173.99999999998528,3.999999999992898,4.000000000004,153.99999999999858,41.99999999997317,105.99999999999454,266.0000000000107,322.00000000000006,97.99999999999898,25.999999999992696,-126.99999999998823,,720.999999999992
2021.08.16,-184.00000000000637,14.999999999998348,6.0000000000060005,132.99999999999423,84.99999999997954,156.0000000000059,219.00000000001364,322.00000000000006,137.99999999999102,-15.00000000000945,-129.00000000000134,,745.9999999999716
2021.08.16,-156.00000000000057,63.99999999999739,41.9999999999976,141.99999999999767,111.99999999999477,194.99999999999318,237.00000000002052,428.9999999999905,190.9999999999883,-63.00000000000195,-154.99999999999403,,1037.9999999999834
2021.08.16,-78.00000000000028,125.99999999999278,36.999999999998145,162.99999999999093,178.99999999997362,217.9999999999893,298.00000000002046,516.9999999999897,253.0000000000001,-73.00000000000084,-141.99999999999767,,1497.999999999956
2021.08.16,-75.99999999998718,95.00000000000064,21.999999999999797,154.99999999999403,150.99999999998204,205.99999999998886,232.00000000000998,434.000000000001,198.99999999999807,-99.00000000000463,-175.99999999999838,,1142.9999999999843
2021.08.16,-89.00000000000574,91.99999999999208,24.000000000001798,161.00000000000003,104.99999999998977,141.9999999999959,232.00000000000998,439.99999999999596,176.9999999999925,-91.00000000000774,-177.00000000000495,,1015.9999999999595
2021.08.16,-69.9999999999923,97.00000000000264,31.000000000003247,178.99999999999582,120.9999999999809,139.99999999998636,232.00000000000998,473.99999999999665,180.99999999999739,-107.00000000000153,-154.99999999999403,,1122.9999999999852
2021.08.16,1.0000000000065512,131.99999999999878,48.000000000003595,182.99999999999983,202.99999999997453,187.00000000001182,228.00000000000597,466.9999999999952,221.9999999999942,-149.00000000001023,-197.00000000000273,,1324.9999999999775
2021.08.16,-53.999999999998494,65.99999999999939,21.999999999999797,163.99999999999747,203.9999999999793,217.00000000001296,228.00000000000597,367.99999999999056,192.99999999999784,-127.00000000001043,-217.0000000000005,,1063.9999999999736
2021.08.16,-66.99999999999484,58.000000000002494,-3.999999999992898,159.9999999999935,195.99999999999795,229.99999999998977,219.00000000001364,346.9999999999862,186.9999999999976,-106.00000000000608,-207.00000000000162,,1012.9999999999854
2021.08.16,-134.99999999999625,71.99999999999429,40.00000000000669,114.99999999999844,198.99999999998386,260.9999999999957,272.00000000000557,384.9999999999909,214.9999999999892,-99.00000000000463,-197.00000000000273,,1127.999999999961
2021.08.16,-126.0000000000039,75.9999999999983,48.99999999999905,83.9999999999952,159.9999999999966,300.9999999999877,253.00000000001432,357.99999999999164,239.99999999999488,-72.0000000000054,-222.99999999999542,,1099.9999999999727
2021.08.16,-192.99999999999872,73.99999999999629,102.00000000000209,49.99999999999449,86.99999999998909,266.9999999999959,225.00000000000853,313.99999999999204,207.9999999999984,-65.00000000000395,-228.00000000000597,,840.9999999999684
2021.08.16,-194.0000000000053,10.999999999994348,126.0000000000039,61.999999999995396,128.99999999999068,304.00000000000205,204.00000000000418,221.99999999998886,165.99999999999682,-68.00000000000139,-253.99999999999866,,707.9999999999709
2021.08.16,-139.00000000000023,36.999999999998145,155.00000000000514,69.9999999999923,156.99999999998226,320.99999999999795,198.00000000000927,246.99999999999721,191.99999999999307,-82.99999999999974,-266.999999999995,,887.9999999999802
2021.08.16,-102.99999999998644,70.99999999999883,141.99999999999767,75.9999999999983,152.9999999999916,318.9999999999884,230.00000000001907,262.999999999991,225.9999999999991,-85.00000000000173,-251.00000000000122,,1040.9999999999948
