date,GBPUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,CADCHF,GBPAUD,EURCAD,AUDJPY,NZDJPY,empty,sum
2021.01.11,-374.999999999992,-328.00000000000296,-543.0000000000045,-479.0000000000072,-389.000000000006,-129.9999999999968,-766.9999999999843,141.99999999999767,-228.9999999999992,-177.0000000000067,,-3275.000000000002
2021.01.11,-391.000000000008,-354.99999999998977,-570.0000000000039,-477.0000000000052,-378.00000000000057,-103.99999999999298,-742.9999999999826,190.00000000000128,-222.0000000000084,-162.00000000000614,,-3211.9999999999964
2021.01.11,-425.99999999999307,-376.99999999999534,-615.9999999999943,-556.0000000000009,-435.0000000000076,-97.9999999999981,-864.9999999999825,191.99999999999218,-270.00000000001023,-189.00000000000716,,-3639.9999999999973
2021.01.11,-486.999999999993,-367.999999999995,-649.999999999995,-587.0000000000042,-420.00000000000927,-74.99999999999174,-883.9999999999959,218.00000000000708,-311.9999999999976,-189.00000000000716,,-3753.999999999982
2021.01.11,-475.0000000000032,-375.99999999999056,-628.9999999999907,-580.0000000000027,-426.00000000000415,-70.99999999999883,-869.999999999993,232.99999999999432,-302.99999999999727,-188.0000000000024,,-3684.9999999999877
2021.01.11,-458.00000000000284,-369.99999999999034,-632.9999999999947,-574.0000000000078,-426.00000000000415,-56.0000000000005,-885.0000000000025,279.00000000000705,-302.99999999999727,-192.00000000000728,,-3618.0
2021.01.11,-468.00000000000176,-352.99999999999443,-648.0000000000041,-580.0000000000027,-446.00000000000193,-30.999999999992145,-897.9999999999987,361.9999999999957,-331.00000000000307,-227.00000000000387,,-3620.0000000000073
2021.01.11,-419.9999999999982,-325.00000000000284,-574.9999999999922,-507.0000000000019,-408.00000000000836,-34.99999999999615,-835.9999999999923,343.99999999998875,-268.0000000000007,-198.99999999999807,,-3229.000000000002
2021.01.11,-425.99999999999307,-310.99999999999284,-584.9999999999911,-482.00000000000466,-369.0000000000082,-51.000000000001044,-835.9999999999923,347.9999999999928,-258.0000000000098,-171.99999999999704,,-3141.9999999999973
2021.01.11,-574.0000000000078,-355.99999999999454,-670.9999999999993,-535.0000000000077,-429.0000000000016,-53.999999999998494,-658.9999999999874,377.0000000000051,-277.000000000001,-200.00000000000284,,-3377.9999999999955
2021.01.11,-575.9999999999987,-347.999999999999,-663.999999999998,-529.0000000000017,-425.0000000000087,-51.99999999999649,-629.9999999999973,344.99999999999534,-269.00000000000546,-198.0000000000075,,-3346.0000000000173
2021.01.11,-487.99999999999955,-301.00000000000193,-658.9999999999874,-486.00000000000864,-409.0000000000038,-8.999999999992347,-665.9999999999889,394.00000000000546,-290.00000000000625,-234.99999999999943,,-3148.999999999983
2021.01.11,-419.9999999999982,-259.00000000000034,-591.0000000000082,-414.9999999999987,-364.00000000000875,-65.99999999999939,-674.9999999999811,279.00000000000705,-239.00000000000432,-213.00000000000807,,-2963.0
2021.01.11,-483.99999999999557,-269.999999999996,-689.9999999999907,-426.00000000000415,-437.0000000000096,-115.99999999999389,-546.000000000002,202.9999999999976,-228.00000000000864,-272.00000000000557,,-3266.000000000008
2021.01.11,-547.999999999993,-289.0000000000015,-751.9999999999972,-426.00000000000415,-433.0000000000056,-129.9999999999968,-513.9999999999923,157.99999999999147,-230.00000000000398,-269.999999999996,,-3433.999999999999
2021.01.11,-523.9999999999911,-316.0000000000025,-777.0000000000055,-397.99999999999835,-392.9999999999989,-135.99999999999167,-424.99999999998647,198.99999999999363,-162.9999999999967,-198.99999999999807,,-3131.999999999976
2021.01.11,-564.9999999999933,-322.00000000000273,-848.0000000000043,-467.0000000000063,-455.0000000000054,-119.99999999999788,-536.9999999999875,319.0000000000026,-233.0000000000041,-260.9999999999957,,-3488.9999999999945
2021.01.11,-556.0000000000009,-301.9999999999925,-845.9999999999912,-468.00000000000176,-448.9999999999994,-100.00000000000009,-573.0000000000013,326.9999999999884,-236.0000000000042,-257.99999999999557,,-3460.9999999999986
2021.01.11,-760.9999999999894,-405.9999999999917,-865.0000000000047,-531.0000000000036,-481.0000000000092,-115.99999999999389,-485.0000000000021,306.9999999999906,-240.99999999999966,-227.00000000000387,,-3806.000000000008
2021.01.11,-682.9999999999892,-360.99999999999,-797.9999999999876,-483.0000000000001,-447.0000000000085,-158.99999999999804,-393.99999999998323,333.0000000000055,-210.99999999999852,-209.00000000000318,,-3411.999999999953
2021.01.11,-795.9999999999967,-441.0000000000025,-998.9999999999943,-570.9999999999993,-478.0000000000006,-146.00000000000168,-474.999999999981,395.99999999999636,-240.99999999999966,-185.00000000000227,,-3935.9999999999814
2021.01.11,-821.000000000005,-456.99999999999363,-1363.9999999999875,-746.9999999999976,-641.0000000000027,-60.99999999999994,-855.9999999999901,527.9999999999951,-424.0000000000066,-352.00000000000387,,-5194.999999999992
2021.01.11,-812.999999999997,-453.00000000000296,-1354.999999999995,-806.0000000000067,-719.000000000003,58.000000000002494,-1009.9999999999998,652.9999999999925,-481.00000000000875,-432.00000000000216,,-5358.00000000002
2021.01.11,-893.9999999999948,-557.0000000000022,-1316.9999999999905,-852.0000000000083,-814.0000000000036,13.00000000000745,-1000.9999999999852,524.9999999999977,-451.9999999999982,-460.00000000000796,,-5808.999999999986
2021.01.11,-882.9999999999893,-542.0000000000016,-1273.9999999999973,-839.0000000000009,-808.0000000000088,23.00000000000635,-954.9999999999948,550.9999999999903,-444.0000000000026,-457.00000000000784,,-5628.000000000007
2021.01.11,-682.0000000000048,-490.99999999999966,-1192.9999999999995,-687.0000000000043,-700.0000000000006,-51.000000000001044,-1009.9999999999998,486.00000000000864,-367.00000000000443,-384.00000000000034,,-5079.000000000005
2021.01.11,-618.0000000000074,-447.00000000000273,-1046.999999999998,-653.999999999999,-656.000000000001,-92.99999999999864,-953.9999999999882,343.00000000000443,-356.9999999999993,-399.0000000000009,,-4881.99999999999
2021.01.11,-485.0000000000021,-387.999999999991,-873.999999999997,-569.0000000000084,-572.0000000000058,-109.99999999999899,-920.9999999999941,330.9999999999924,-287.9999999999967,-332.9999999999984,,-4209.000000000001
2021.01.11,-215.99999999999397,-332.9999999999984,-739.0000000000008,-411.0000000000058,-453.99999999999886,-90.0000000000012,-878.9999999999853,296.0000000000074,-185.00000000000227,-272.99999999999613,,-3283.9999999999764
2021.01.11,-171.00000000001003,-337.99999999999386,-760.9999999999894,-411.0000000000058,-487.0000000000041,-53.999999999998494,-898.9999999999832,293.0000000000099,-171.99999999999704,-275.99999999999625,,-3275.999999999968
2021.01.11,-164.00000000000858,-338.99999999999864,-720.9999999999939,-421.0000000000047,-491.0000000000081,-58.99999999999794,-923.9999999999915,283.99999999999534,-195.99999999999795,-286.00000000000136,,-3317.000000000007
2021.01.11,-191.99999999999218,-338.99999999999864,-795.9999999999967,-485.0000000000021,-522.0000000000002,-27.999999999994696,-1014.9999999999882,324.9999999999975,-227.00000000000387,-307.00000000000216,,-3585.9999999999814
2021.01.11,-171.99999999999437,-320.99999999999795,-797.9999999999876,-422.00000000000017,-494.00000000000557,-29.999999999996696,-998.9999999999943,326.0000000000041,-207.00000000000784,-319.0000000000026,,-3435.9999999999836
2021.01.11,-161.99999999999548,-313.99999999999295,-780.000000000003,-443.99999999999994,-542.0000000000091,-41.9999999999976,-1000.9999999999852,306.00000000000625,-210.00000000000796,-346.00000000000364,,-3534.999999999989
2021.01.11,-238.0000000000049,-334.99999999999375,-811.9999999999905,-506.0000000000064,-607.0000000000019,-42.999999999993044,-1041.9999999999873,296.0000000000074,-275.0000000000057,-418.00000000000637,,-3979.9999999999827
2021.01.11,-205.99999999999508,-334.99999999999375,-841.0000000000028,-516.0000000000053,-616.0000000000055,-68.00000000000139,-1089.999999999991,251.00000000000122,-302.99999999999727,-435.0000000000023,,-4158.999999999993
2021.01.11,-243.99999999999977,-337.99999999999386,-825.9999999999934,-519.0000000000028,-613.000000000008,-82.99999999999974,-1061.9999999999852,242.00000000000887,-276.00000000001046,-417.0000000000016,,-4135.999999999985
2021.01.11,-348.9999999999993,-412.9999999999967,-872.9999999999905,-565.0000000000044,-689.0000000000063,-53.999999999998494,-1100.9999999999964,279.00000000000705,-290.00000000000625,-432.00000000000216,,-4486.999999999994
2021.01.12,-329.00000000000153,-417.99999999999216,-849.9999999999952,-573.0000000000013,-738.0000000000053,-59.99999999999339,-1066.9999999999957,116.00000000000499,-335.9999999999985,-510.9999999999957,,-4765.999999999974
2021.01.12,-347.0000000000084,-393.0000000000007,-836.9999999999989,-575.0000000000033,-673.0000000000014,-59.99999999999339,-1022.9999999999961,103.00000000000864,-293.00000000000637,-447.00000000000273,,-4545.000000000003
2021.01.12,-341.99999999999784,-378.9999999999907,-832.9999999999949,-562.0000000000069,-657.0000000000076,-88.99999999999464,-1035.9999999999925,208.99999999999253,-289.0000000000015,-433.00000000000693,,-4411.000000000001
2021.01.12,-242.00000000000887,-354.99999999998977,-780.000000000003,-486.00000000000864,-578.0000000000007,-92.99999999999864,-1000.9999999999852,225.99999999999287,-245.00000000000455,-382.000000000005,,-3936.0000000000114
2021.01.12,-272.00000000000557,-353.9999999999992,-848.0000000000043,-543.0000000000045,-624.0000000000023,-75.9999999999983,-1041.9999999999873,276.00000000000955,-290.00000000000625,-421.0000000000065,,-4194.000000000005
2021.01.12,-299.99999999998914,-384.9999999999909,-851.9999999999861,-543.0000000000045,-636.0000000000032,-95.00000000000064,-1035.9999999999925,245.99999999999068,-276.00000000001046,-409.000000000006,,-4285.999999999993
2021.01.12,-330.9999999999924,-450.9999999999934,-909.9999999999886,-602.0000000000025,-702.0000000000026,-102.00000000000209,-1134.999999999997,232.99999999999432,-263.00000000000523,-418.99999999999693,,-4681.999999999987
2021.01.12,-361.9999999999957,-469.99999999999886,-926.0000000000045,-621.0000000000049,-706.0000000000066,-112.99999999999643,-1137.9999999999945,214.00000000000307,-277.000000000001,-424.99999999999716,,-4823.999999999997
2021.01.12,-242.00000000000887,-468.9999999999941,-892.0000000000039,-587.9999999999997,-690.0000000000017,-108.99999999999244,-1212.9999999999975,202.9999999999976,-280.00000000000114,-424.99999999999716,,-4704.999999999999
2021.01.12,-188.00000000001037,-470.9999999999894,-886.9999999999934,-582.0000000000048,-665.9999999999999,-102.00000000000209,-1245.9999999999916,212.99999999999653,-239.00000000000432,-378.0000000000001,,-4546.0
2021.01.12,-175.99999999999838,-465.0000000000034,-882.9999999999893,-570.0000000000039,-659.0000000000095,-119.99999999999788,-1219.9999999999989,211.00000000000563,-219.0000000000083,-359.00000000000887,,-4460.000000000013
2021.01.12,-201.00000000000674,-459.0000000000032,-842.9999999999937,-543.0000000000045,-642.0000000000092,-129.00000000000134,-1161.9999999999964,219.99999999999798,-204.00000000000773,-346.00000000000364,,-4309.000000000028
2021.01.12,-209.9999999999991,-447.9999999999933,-868.9999999999865,-596.0000000000076,-645.0000000000067,-139.99999999999568,-1238.99999999999,187.00000000000384,-260.0000000000051,-356.9999999999993,,-4576.99999999998
2021.01.12,-245.99999999999068,-481.9999999999993,-912.999999999986,-646.0000000000022,-680.0000000000028,-137.9999999999937,-1357.9999999999925,178.99999999999582,-296.99999999999704,-379.99999999999545,,-4960.9999999999645
2021.01.12,-198.99999999999363,-477.99999999999443,-873.999999999997,-634.0000000000013,-680.0000000000028,-156.99999999999602,-1344.9999999999961,133.99999999998968,-280.00000000000114,-368.9999999999998,,-4881.999999999992
2021.01.12,-146.00000000000168,-465.999999999994,-798.9999999999942,-578.0000000000007,-631.0000000000038,-218.99999999999142,-1309.9999999999889,7.0000000000014495,-230.00000000000398,-326.0000000000076,,-4697.999999999984
2021.01.12,-22.999999999995246,-408.9999999999918,-706.0000000000066,-482.00000000000466,-553.0000000000035,-188.9999999999947,-1248.999999999989,52.000000000007596,-185.00000000000227,-299.99999999999716,,-4043.9999999999773
2021.01.12,28.000000000005798,-385.9999999999957,-658.9999999999874,-431.99999999999903,-522.0000000000002,-227.99999999999488,-1212.9999999999975,29.999999999996696,-140.00000000000057,-275.0000000000057,,-3796.999999999978
2021.01.12,97.9999999999981,-337.99999999999386,-571.9999999999948,-373.00000000000114,-460.00000000000483,-265.99999999999955,-1139.0000000000011,-36.999999999998145,-118.00000000000921,-248.00000000000466,,-3453.000000000009
2021.01.12,59.000000000009045,-337.99999999999386,-503.99999999999335,-323.0000000000066,-433.0000000000056,-273.9999999999965,-1002.9999999999983,-39.999999999995595,-73.0000000000075,-225.9999999999991,,-3154.9999999999873
2021.01.12,-15.00000000000945,-411.9999999999919,-604.9999999999889,-345.0000000000064,-540.0000000000072,-253.99999999999866,-990.000000000002,-89.00000000000574,-43.00000000000637,-284.000000000006,,-3577.0000000000227
2021.01.12,-17.000000000000348,-417.99999999999216,-631.9999999999882,-387.99999999999943,-595.0000000000011,-256.0000000000007,-1105.9999999999848,-96.99999999999153,-75.00000000000284,-331.00000000000307,,-3914.9999999999636
2021.01.12,22.999999999995246,-415.9999999999968,-563.0000000000024,-361.0000000000002,-545.0000000000066,-279.99999999999136,-1357.9999999999925,-90.99999999999665,-55.999999999997385,-278.99999999999636,,-3925.999999999985
2021.01.12,445.0000000000065,-359.99999999999943,-485.0000000000021,-231.99999999999886,-455.0000000000054,-286.99999999999284,-1325.9999999999827,-110.00000000001009,45.99999999999227,-233.0000000000041,,-2996.999999999997
2021.01.12,493.0000000000101,-368.9999999999998,-533.0000000000057,-214.99999999999852,-417.0000000000007,-273.9999999999965,-1329.0000000000025,-99.00000000000463,66.0000000000025,-183.9999999999975,,-2860.9999999999927
2021.01.12,353.0000000000033,-417.99999999999216,-571.9999999999948,-314.99999999999864,-545.0000000000066,-252.99999999999213,-1400.9999999999857,-131.99999999999878,3.0000000000001137,-275.99999999999625,,-3555.9999999999613
2021.01.12,354.0000000000099,-414.99999999999204,-624.9999999999867,-350.00000000000585,-563.0000000000024,-219.99999999999798,-1612.9999999999977,-187.00000000000384,-42.00000000000159,-304.00000000000205,,-3964.99999999998
2021.01.12,459.0000000000094,-378.9999999999907,-645.0000000000067,-301.0000000000068,-546.000000000002,-176.99999999999383,-1516.9999999999907,-83.9999999999952,-10.000000000005116,-308.00000000000693,,-3507.999999999988
2021.01.12,411.99999999999017,-411.00000000000136,-629.9999999999973,-319.0000000000026,-560.0000000000049,-232.99999999999432,-1464.999999999983,-130.99999999999224,-10.000000000005116,-304.00000000000205,,-3650.9999999999927
2021.01.12,522.0000000000002,-433.9999999999975,-496.99999999999187,-274.00000000000756,-538.0000000000051,-273.9999999999965,-1495.0000000000018,-178.00000000001148,30.9999999999917,-290.00000000000625,,-3427.000000000026
2021.01.12,473.99999999999665,-430.9999999999974,-646.9999999999976,-355.0000000000053,-596.0000000000076,-217.0000000000005,-1640.9999999999814,-120.99999999999334,-32.00000000001069,-326.9999999999982,,-3892.9999999999955
2021.01.12,398.9999999999938,-435.0000000000023,-758.9999999999985,-519.0000000000028,-665.0000000000044,-163.00000000000205,-1881.9999999999836,-69.00000000000794,-191.0000000000025,-384.00000000000034,,-4668.00000000001
2021.01.12,405.9999999999952,-456.00000000000307,-750.0000000000063,-541.0000000000026,-703.0000000000092,-165.9999999999995,-1941.9999999999993,-34.000000000000696,-210.00000000000796,-411.00000000000136,,-4807.000000000035
2021.01.12,472.9999999999901,-489.9999999999949,-790.0000000000018,-544.0,-695.0000000000011,-168.00000000000148,-2035.9999999999934,-14.000000000002899,-179.00000000000205,-394.00000000000546,,-4837.000000000013
2021.01.12,496.99999999999187,-459.0000000000032,-790.9999999999861,-441.99999999999795,-651.0000000000016,-122.99999999999534,-2046.9999999999989,106.00000000000608,-97.00000000000841,-361.0000000000042,,-4367.999999999998
2021.01.12,702.0000000000026,-411.9999999999919,-716.0000000000056,-335.0000000000075,-572.0000000000058,-104.99999999999955,-2027.000000000001,69.9999999999923,-37.9999999999967,-314.9999999999977,,-3748.000000000011
2021.01.12,760.9999999999894,-375.0,-686.9999999999932,-275.000000000003,-536.0000000000032,-175.99999999999838,-1834.9999999999866,55.000000000005045,-5.000000000009663,-298.0000000000018,,-3371.0000000000014
2021.01.12,754.9999999999945,-363.9999999999901,-609.9999999999994,-302.9999999999977,-526.9999999999997,-224.9999999999974,-1968.9999999999986,-1.0000000000065512,-43.99999999999693,-308.00000000000693,,-3595.999999999998
2021.01.12,801.0000000000073,-296.99999999999704,-655.0000000000056,-348.00000000000387,-542.0000000000091,-183.99999999999528,-2034.9999999999868,41.000000000002146,-121.00000000000932,-359.00000000000887,,-3699.0000000000064
2021.01.12,828.0000000000065,-263.9999999999958,-502.9999999999868,-253.0000000000032,-438.00000000000506,-197.99999999999818,-1861.0000000000016,62.000000000006494,-58.000000000006935,-272.99999999999613,,-2957.999999999981
2021.01.12,808.9999999999931,-234.99999999999943,-482.999999999989,-197.99999999999818,-380.00000000000256,-186.99999999999272,-1671.0000000000002,62.99999999999084,-14.000000000010004,-280.00000000000114,,-2576.000000000009
2021.01.12,930.0000000000086,-98.99999999998954,-377.0000000000051,-31.999999999998696,-317.0000000000006,-146.00000000000168,-1472.999999999991,99.00000000000463,33.999999999991815,-284.9999999999966,,-1665.9999999999782
2021.01.12,994.000000000006,-90.99999999999397,-350.9999999999902,26.999999999999247,-278.00000000000045,-137.9999999999937,-1434.9999999999864,126.99999999998823,101.99999999998965,-234.99999999999943,,-1277.9999999999814
2021.01.12,1049.9999999999955,-19.99999999999602,-265.0000000000041,114.99999999999844,-193.00000000000983,-147.99999999999258,-1396.9999999999816,143.99999999998857,140.00000000000057,-198.0000000000075,,-772.0000000000085
2021.01.12,1171.9999999999952,9.000000000000341,-279.00000000000705,158.99999999999804,-133.00000000000534,-147.99999999999258,-1374.999999999993,86.0000000000083,152.00000000000102,-159.00000000000603,,-516.0000000000013
2021.01.12,1208.9999999999934,46.00000000000648,-194.99999999998963,190.00000000000128,-52.000000000007596,-147.99999999999258,-1350.9999999999911,96.99999999999153,164.00000000000148,-106.99999999999932,,-146.99999999998562
2021.01.12,1224.000000000003,76.00000000000762,-205.99999999999508,214.99999999999852,-43.00000000000415,-129.9999999999968,-1278.9999999999857,113.00000000000753,161.00000000000136,-121.00000000000932,,10.000000000027086
2021.01.12,1218.9999999999923,85.99999999999852,-153.9999999999875,190.00000000000128,-80.00000000000229,-151.00000000000114,-1298.9999999999834,99.99999999998899,156.99999999999648,-260.0000000000051,,-192.0000000000017
2021.01.13,1140.0000000000077,1.0000000000047748,-163.00000000000205,144.99999999999514,-128.00000000000588,-146.00000000000168,-1351.9999999999977,38.99999999998904,91.99999999999875,-189.00000000000716,,-561.0000000000191
2021.01.13,1170.0000000000043,64.00000000000716,-160.99999999998892,148.99999999999915,-67.00000000000594,-149.99999999999457,-1347.9999999999936,49.99999999999449,112.99999999999955,-111.0000000000042,,-290.99999999998266
2021.01.13,1195.999999999997,45.000000000001705,-156.00000000000057,159.9999999999935,-51.000000000001044,-139.99999999999568,-1400.0000000000011,80.99999999999774,134.9999999999909,-109.00000000000887,,-239.0000000000266
2021.01.13,1232.9999999999952,55.999999999997385,-157.99999999999147,170.99999999999892,-34.000000000000696,-140.99999999999113,-1380.9999999999877,96.99999999999153,141.9999999999959,-91.00000000000819,,-106.00000000000006
2021.01.13,1262.0000000000075,93.00000000000352,-104.99999999999955,234.00000000000088,0.999999999995449,-146.99999999999713,-1322.9999999999852,106.00000000000608,161.99999999999193,-103.9999999999992,,179.00000000002427
2021.01.13,1282.9999999999898,123.00000000000466,-167.9999999999904,136.99999999999824,-54.00000000000959,-148.99999999999915,-1532.9999999999843,113.00000000000753,-2.0000000000095497,-203.00000000000296,,-452.9999999999957
2021.01.13,1266.999999999996,180.00000000000682,-194.0000000000053,124.00000000000189,-50.0000000000056,-117.99999999999588,-1553.9999999999886,173.00000000000094,-32.00000000001069,-231.99999999999932,,-436.0
2021.01.13,1368.999999999998,260.0000000000051,-109.99999999998789,180.0000000000024,21.999999999999797,-131.99999999999878,-1530.9999999999934,150.99999999999002,-11.00000000000989,-176.00000000000193,,22.00000000000344
2021.01.13,1370.9999999999889,254.0000000000049,-123.99999999999079,135.99999999999167,-29.000000000001247,-124.00000000000189,-1628.9999999999916,184.99999999999073,-63.00000000000239,-237.99999999999955,,-261.0000000000114
2021.01.13,1378.9999999999968,234.00000000000887,-133.99999999998968,95.00000000000064,-20.0000000000089,-113.99999999999189,-1742.9999999999834,198.00000000000927,-75.00000000000284,-204.00000000000773,,-383.9999999999688
2021.01.13,1398.9999999999948,240.99999999999966,-119.99999999998678,127.99999999999478,0.0,-113.99999999999189,-1741.999999999999,194.99999999998963,-45.000000000001705,-183.00000000000693,,-241.00000000000742
2021.01.13,1459.0000000000102,239.00000000000432,-109.99999999998789,126.99999999999933,-4.000000000004,-119.99999999999788,-1779.9999999999816,194.99999999998963,-61.00000000000705,-192.00000000000728,,-246.9999999999824
2021.01.13,1415.999999999995,222.0000000000084,-140.99999999999113,97.9999999999981,-26.000000000003798,-107.00000000000153,-1830.9999999999827,208.00000000000819,-75.00000000000284,-204.00000000000773,,-439.9999999999801
2021.01.13,1387.9999999999893,198.0000000000075,-190.00000000000128,92.99999999999864,-52.000000000007596,-100.00000000000009,-1784.999999999992,222.99999999999542,-48.00000000000182,-206.00000000000307,,-479.0000000000149
2021.01.13,1367.000000000007,177.0000000000067,-201.00000000000674,74.99999999999174,-79.00000000000685,-85.00000000000173,-1756.9999999999864,222.99999999999542,-51.00000000000193,-218.00000000000352,,-549.0000000000064
2021.01.13,1343.0000000000052,150.00000000000568,-228.99999999999034,66.99999999999484,-78.00000000000028,-78.99999999999574,-1779.9999999999816,234.00000000000088,-46.00000000000648,-218.00000000000352,,-635.9999999999714
2021.01.13,1351.9999999999977,137.00000000000045,-215.99999999999397,87.99999999999919,-60.99999999999994,-74.99999999999174,-1708.9999999999827,243.99999999999977,-14.000000000010004,-179.00000000000205,,-432.99999999998363
2021.01.13,1300.9999999999966,136.0000000000099,-194.0000000000053,136.99999999999824,-55.000000000005045,-71.99999999999429,-1569.9999999999825,269.9999999999925,42.999999999992156,-167.0000000000016,,-170.99999999999943
2021.01.13,1333.9999999999907,148.00000000001035,-192.99999999999872,168.99999999999693,-45.000000000006146,-85.99999999999719,-1611.9999999999911,248.99999999998812,63.99999999999295,-173.00000000000182,,-145.0000000000162
2021.01.13,1402.9999999999986,155.00000000000114,-255.00000000000523,97.9999999999981,-97.00000000000264,-100.99999999999554,-1776.999999999984,208.99999999999253,-6.000000000000227,-216.00000000000819,,-587.0000000000055
2021.01.13,1218.000000000008,94.0000000000083,-319.999999999987,14.999999999998348,-204.99999999999963,-93.99999999999409,-1863.999999999999,160.99999999998892,-58.9999999999975,-308.00000000000693,,-1361.999999999981
2021.01.13,1322.000000000001,26.00000000001046,-346.0000000000019,-43.999999999999595,-317.0000000000006,-108.99999999999244,-2024.999999999988,90.99999999999665,-55.00000000000682,-362.000000000009,,-1818.9999999999905
2021.01.13,1371.9999999999955,-22.999999999996135,-353.99999999998766,-31.000000000003247,-243.99999999999977,-156.00000000000057,-2067.999999999981,28.999999999990145,-39.00000000000148,-274.0000000000009,,-1787.999999999985
2021.01.13,1459.0000000000102,-21.000000000000796,-317.9999999999961,-6.0000000000060005,-278.00000000000045,-207.00000000000162,-2144.999999999997,12.999999999996348,9.999999999990905,-293.00000000000637,,-1786.0000000000105
2021.01.13,1373.000000000002,-81.00000000000307,-419.9999999999982,-79.00000000000685,-430.00000000000813,-124.99999999999733,-2130.999999999994,68.00000000000139,-13.00000000000523,-399.0000000000009,,-2237.00000000001
2021.01.13,1249.9999999999955,-104.99999999998977,-455.99999999998977,-116.00000000000499,-465.0000000000043,-163.00000000000205,-2113.9999999999936,34.000000000000696,-36.000000000001364,-418.99999999999693,,-2589.9999999999864
2021.01.13,1154.0000000000105,-135.99999999999568,-397.0000000000029,-106.00000000000608,-431.0000000000036,-179.99999999999127,-1994.9999999999911,-28.000000000005798,6.000000000000227,-376.99999999999534,,-2489.999999999982
2021.01.13,1129.0000000000023,-152.00000000000102,-421.0000000000047,-161.00000000000003,-475.0000000000032,-237.99999999999378,-2118.999999999982,-231.0000000000034,-40.99999999999682,-400.0000000000057,,-3108.999999999988
2021.01.13,1245.9999999999916,-134.9999999999909,-331.999999999999,-155.00000000000514,-487.0000000000041,-248.99999999999923,-2211.999999999992,-215.00000000000963,-73.99999999999807,-454.00000000000773,,-3067.000000000014
2021.01.13,1330.9999999999934,-78.00000000000296,-303.9999999999932,-167.00000000000603,-496.00000000000756,-232.99999999999432,-2341.9999999999995,-191.99999999999218,-154.00000000001057,-498.9999999999952,,-3134.000000000008
2021.01.13,1290.9999999999977,-109.99999999999943,-354.9999999999942,-213.00000000000762,-535.0000000000077,-243.99999999999977,-2411.999999999992,-253.99999999999866,-144.00000000000546,-500.0,,-3476.000000000007
2021.01.13,1360.0000000000057,-82.99999999999841,-258.99999999998704,-197.00000000000273,-494.00000000000557,-276.9999999999939,-2397.999999999989,-419.9999999999982,-162.00000000000614,-493.0000000000092,,-3422.9999999999845
2021.01.13,1052.9999999999927,-101.99999999998965,-452.00000000000796,-253.0000000000032,-576.0000000000099,-235.99999999999176,-2389.999999999981,-337.0000000000095,-180.99999999999739,-534.9999999999966,,-4008.9999999999945
2021.01.13,1042.9999999999939,-115.99999999999966,-478.0000000000006,-299.00000000000483,-617.0000000000009,-151.9999999999966,-2257.9999999999823,-157.00000000000713,-212.0000000000033,-572.0000000000027,,-3818.000000000004
2021.01.13,967.0000000000067,-75.00000000000284,-475.0000000000032,-236.99999999999832,-582.0000000000048,-129.9999999999968,-2002.9999999999993,-201.99999999999108,-189.99999999999773,-567.9999999999978,,-3494.999999999985
