date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,EURGBP,EURJPY,EURCAD,EURAUD,empty,sum
2015.04.20,-795.0000000000013,-477.99999999997846,-863.9999999999981,-140.99999999999113,-204.99999999999963,-24.000000000001798,-818.0000000000076,-1.0000000000065512,-349.99999999999477,-846.0000000000036,-1010.9999999999841,-756.0000000000011,,-6288.999999999968
2015.04.20,-830.0000000000085,-721.9999999999782,-968.9999999999976,-185.99999999999727,-314.0000000000032,-104.00000000000409,-733.0000000000059,-116.00000000000499,-338.00000000000495,-942.9999999999978,-1018.9999999999922,-689.0000000000063,,-6963.000000000001
2015.04.20,-614.9999999999989,-626.9999999999998,-781.9999999999939,-83.00000000001084,-209.9999999999991,12.999999999996348,-428.9999999999905,-245.99999999999068,-221.99999999999997,-805.0000000000068,-917.9999999999966,-652.0000000000082,,-5575.999999999999
2015.04.20,-490.00000000000153,-640.9999999999804,-781.9999999999939,-32.0000000000098,-282.99999999999994,-38.0000000000047,-272.00000000000557,-272.00000000000557,-219.99999999999798,-740.9999999999997,-967.9999999999911,-577.0000000000052,,-5315.999999999995
2015.04.20,-470.00000000000375,-706.999999999991,-848.9999999999886,-35.999999999991594,-309.99999999999915,-102.00000000000209,-157.00000000000713,-465.99999999998863,-234.99999999999633,-790.0000000000063,-1110.9999999999952,-550.000000000006,,-5782.999999999976
2015.04.20,-351.0000000000013,-677.9999999999786,-814.999999999988,-31.000000000003247,-714.0000000000035,-282.99999999999994,-18.999999999991246,-507.9999999999973,-214.00000000000307,-691.0000000000025,-1103.9999999999939,-509.00000000000387,,-5916.999999999966
2015.04.20,-360.0000000000048,-627.9999999999841,-670.9999999999993,242.00000000000887,-692.0000000000038,-268.0000000000016,-78.00000000000028,-319.0000000000026,-146.00000000000168,-352.00000000000387,-1312.9999999999864,306.00000000000625,,-4278.999999999974
2015.04.20,-404.99999999999983,-467.99999999997954,-568.9999999999973,323.99999999999096,-680.0000000000028,-226.99999999999943,-235.99999999999176,-239.99999999999577,-158.0000000000026,-319.9999999999932,-1205.999999999996,414.9999999999876,,-3769.9999999999795
2015.04.20,-423.0000000000067,-530.9999999999926,-579.9999999999806,262.00000000000665,-731.0000000000039,-261.0000000000001,-245.0000000000063,-143.00000000000423,-141.00000000000225,-300.9999999999877,-1069.9999999999932,512.0000000000014,,-3651.9999999999695
2015.04.20,-360.0000000000048,-562.9999999999802,-501.9999999999802,316.0000000000052,-636.9999999999986,-213.00000000000762,-134.99999999999625,-134.99999999999625,-99.00000000000463,-183.9999999999975,-993.9999999999837,510.99999999999477,,-2994.99999999995
2015.04.20,-368.00000000000165,-596.9999999999809,-632.9999999999947,181.00000000000892,-658.0000000000031,-265.99999999999955,-76.99999999999375,-263.99999999999756,-150.00000000000568,-251.00000000000477,-1015.9999999999947,405.9999999999952,,-3692.999999999972
2015.04.20,-387.000000000004,-586.999999999982,-740.9999999999917,69.9999999999923,-675.0000000000034,-347.0000000000084,-123.00000000000644,-327.99999999999494,-217.99999999999596,-387.00000000000045,-1045.9999999999914,304.9999999999997,,-4463.999999999986
2015.04.20,-485.0000000000021,-644.9999999999844,-813.9999999999814,78.00000000000028,-785.9999999999978,-380.00000000000256,-191.00000000000784,-330.9999999999924,-261.99999999999557,-444.9999999999932,-1110.9999999999952,270.99999999999903,,-5100.999999999953
2015.04.20,-561.0000000000003,-689.9999999999907,-838.9999999999898,42.0000000000087,-744.0000000000002,-390.0000000000015,-269.00000000000813,-273.9999999999965,-233.00000000000543,-526.0000000000105,-1174.9999999999927,269.9999999999925,,-5388.9999999999945
2015.04.20,-579.0000000000073,-698.999999999983,-834.9999999999858,41.000000000002146,-756.0000000000011,-390.0000000000015,-314.99999999999864,-211.00000000000563,-229.00000000000142,-546.999999999997,-1126.999999999989,297.9999999999983,,-5348.999999999969
2015.04.20,-548.0000000000041,-585.9999999999976,-781.9999999999939,90.99999999999665,-700.0000000000006,-357.00000000000733,-316.0000000000052,-209.9999999999991,-231.99999999999886,-527.0000000000152,-1131.9999999999998,218.99999999999142,,-5080.000000000034
2015.04.20,-508.00000000000847,-527.9999999999951,-736.9999999999877,93.00000000000975,-646.9999999999976,-292.00000000000335,-327.99999999999494,-228.99999999999034,-243.00000000000432,-548.0000000000018,-1083.9999999999961,197.99999999998707,,-4852.999999999983
2015.04.20,-524.0000000000023,-619.9999999999983,-740.9999999999917,36.999999999998145,-673.9999999999968,-278.00000000000045,-272.99999999998994,-228.99999999999034,-239.0000000000003,-552.0000000000067,-1063.9999999999982,251.00000000000122,,-4905.999999999976
2015.04.20,-516.0000000000053,-610.9999999999837,-735.9999999999811,49.99999999999449,-668.9999999999974,-270.0000000000036,-296.9999999999917,-214.99999999998744,-224.9999999999974,-555.9999999999974,-1039.9999999999966,222.99999999999542,,-4861.999999999952
2015.04.21,-467.0000000000063,-561.9999999999958,-729.9999999999862,86.99999999999264,-626.0000000000043,-246.00000000000176,-235.99999999999176,-255.00000000000523,-231.99999999999886,-591.9999999999987,-1044.0000000000005,188.9999999999947,,-4714.000000000003
2015.04.21,-465.9999999999998,-579.9999999999806,-717.9999999999964,87.99999999999919,-629.9999999999973,-236.99999999999832,-221.99999999998886,-204.99999999998852,-216.0000000000051,-533.0000000000155,-1080.9999999999986,181.9999999999933,,-4617.999999999975
2015.04.21,-495.000000000001,-592.9999999999991,-716.9999999999899,93.99999999999409,-628.0000000000064,-204.99999999999963,-241.99999999998667,-200.00000000000017,-200.99999999999562,-485.99999999999,-1065.999999999989,187.00000000000384,,-4551.99999999996
2015.04.21,-461.0000000000003,-603.9999999999824,-720.9999999999939,76.0000000000094,-650.0000000000061,-229.00000000000142,-185.99999999999727,-214.00000000000307,-185.00000000000182,-480.99999999999454,-1003.9999999999827,263.99999999999756,,-4394.999999999957
2015.04.21,-490.00000000000153,-629.9999999999973,-735.9999999999811,55.99999999998939,-712.0000000000015,-245.0000000000063,-197.00000000000273,-211.00000000000563,-183.99999999999528,-478.00000000000864,-997.9999999999878,255.00000000000523,,-4569.999999999994
2015.04.21,-533.0000000000057,-614.9999999999877,-734.9999999999968,59.000000000009045,-684.0000000000068,-275.000000000003,-256.99999999999613,-201.00000000000674,-190.00000000000128,-478.00000000000864,-996.9999999999812,275.9999999999874,,-4629.999999999998
2015.04.21,-514.0000000000033,-665.9999999999889,-750.9999999999906,-42.0000000000087,-877.0000000000056,-399.0000000000049,-204.99999999998852,-197.00000000000273,-178.00000000000037,-431.99999999998795,-923.9999999999915,445.0000000000065,,-4739.999999999967
2015.04.21,-544.0,-687.9999999999998,-788.9999999999952,-75.00000000000284,-866.0000000000001,-386.0000000000086,-221.00000000000452,-228.00000000000597,-187.9999999999993,-419.9999999999875,-900.9999999999962,480.99999999999807,,-4825.000000000002
2015.04.21,-519.9999999999983,-659.999999999994,-720.9999999999939,-69.9999999999923,-819.0000000000031,-348.00000000000387,-221.99999999998886,-194.99999999998963,-168.00000000000148,-403.99999999999636,-838.9999999999898,434.000000000001,,-4531.999999999951
2015.04.21,-614.9999999999989,-795.9999999999967,-891.9999999999817,-188.00000000001037,-1017.0000000000013,-469.0000000000083,-261.0000000000001,-228.99999999999034,-222.99999999999542,-443.00000000001205,-912.0000000000017,431.0000000000036,,-5613.999999999993
2015.04.21,-613.000000000008,-795.9999999999967,-889.9999999999908,-221.00000000000452,-983.0000000000006,-453.0000000000034,-235.99999999999176,-215.99999999999397,-204.00000000000418,-481.9999999999993,-891.9999999999817,594.99999999999,,-5390.9999999999845
2015.04.21,-573.0000000000013,-767.9999999999909,-846.9999999999977,-259.0000000000092,-1024.0000000000027,-451.0000000000014,-201.99999999999108,-215.99999999999397,-197.00000000000273,-485.00000000001364,-844.0000000000003,658.0000000000031,,-5208.000000000002
2015.04.21,-602.0000000000025,-795.9999999999967,-848.9999999999886,-280.9999999999979,-970.0000000000042,-431.0000000000036,-208.00000000000819,-208.99999999999253,-197.00000000000273,-485.99999999999,-839.9999999999964,607.9999999999864,,-5260.999999999997
2015.04.21,-604.0000000000045,-789.9999999999797,-862.9999999999916,-276.9999999999939,-934.9999999999969,-412.00000000000125,-209.9999999999991,-204.99999999998852,-192.99999999999872,-485.99999999999,-813.9999999999814,502.00000000000244,,-5286.999999999923
2015.04.21,-586.0000000000088,-767.9999999999909,-856.9999999999967,-265.0000000000041,-922.0000000000006,-402.9999999999978,-214.00000000000307,-225.99999999999287,-202.0000000000022,-485.00000000001364,-801.9999999999916,503.99999999999335,,-5226.000000000008
2015.04.21,-536.9999999999986,-708.9999999999818,-812.999999999997,-218.99999999999142,-909.0000000000042,-330.0000000000081,-194.99999999998963,-228.00000000000597,-197.00000000000273,-425.00000000001137,-779.9999999999807,588.9999999999951,,-4752.999999999976
2015.04.21,-640.0000000000073,-792.9999999999993,-922.999999999985,-276.00000000000955,-1016.0000000000058,-369.0000000000082,-272.00000000000557,-224.99999999998633,-231.0000000000034,-438.99999999999295,-855.9999999999901,628.9999999999907,,-5411.000000000003
2015.04.21,-663.0000000000025,-837.9999999999832,-957.9999999999922,-296.0000000000074,-992.000000000004,-424.9999999999976,-282.0000000000045,-242.99999999999324,-249.99999999999466,-546.0000000000065,-898.9999999999832,473.99999999999665,,-5917.999999999973
2015.04.21,-784.0000000000069,-944.9999999999958,-1129.9999999999866,-280.9999999999979,-1000.9999999999964,-461.0000000000003,-357.00000000000733,-357.99999999999164,-309.0000000000037,-713.0000000000081,-1120.9999999999943,252.99999999999213,,-7206.999999999997
2015.04.21,-843.0000000000049,-1037.9999999999834,-1351.9999999999977,-296.0000000000074,-943.000000000005,-363.99999999999767,-374.0000000000077,-438.9999999999894,-417.0000000000007,-1001.0000000000048,-1359.9999999999834,-12.999999999996348,,-8439.999999999976
2015.04.21,-960.0000000000053,-1031.9999999999884,-1472.999999999991,-289.9999999999903,-951.0000000000018,-352.00000000000784,-541.9999999999981,-495.000000000001,-510.99999999999477,-1084.0000000000032,-1539.0000000000014,-222.00000000001108,,-9450.999999999995
2015.04.21,-985.0000000000025,-998.9999999999943,-1494.9999999999798,-392.9999999999989,-907.0000000000023,-294.00000000000534,-567.0000000000064,-472.00000000000574,-541.0000000000026,-1066.0000000000025,-1539.999999999986,-378.999999999996,,-9637.999999999984
2015.04.21,-996.000000000008,-991.9999999999928,-1450.99999999998,-383.0,-824.999999999998,-224.000000000002,-686.9999999999932,-459.99999999999375,-529.9999999999972,-950.0000000000028,-1562.9999999999811,-458.00000000000284,,-9518.999999999953
2015.04.21,-934.0000000000015,-1029.9999999999975,-1393.999999999984,-174.00000000000747,-736.0000000000033,-97.9999999999981,-587.9999999999885,-351.99999999999676,-480.0000000000027,-870.9999999999951,-1547.9999999999939,-519.0000000000028,,-8723.999999999973
2015.04.21,-1109.9999999999998,-954.9999999999948,-1445.9999999999918,-82.00000000000429,-692.9999999999992,-85.00000000000173,-855.9999999999901,-361.9999999999957,-522.9999999999957,-1049.0000000000066,-1744.9999999999966,-666.000000000011,,-9571.999999999987
2015.04.21,-872.0000000000061,-809.9999999999997,-1258.999999999988,-52.000000000007596,-692.0000000000038,-67.00000000000594,-611.000000000006,-320.9999999999935,-465.9999999999998,-960.9999999999985,-1593.0,-385.00000000001313,,-8089.000000000022
2015.04.21,-848.9999999999998,-841.9999999999872,-1341.9999999999986,-18.0000000000069,-675.9999999999989,10.999999999994348,-612.9999999999969,-445.0000000000065,-504.9999999999999,-1043.0000000000064,-1657.9999999999818,-588.0000000000107,,-8567.999999999998
2015.04.21,-830.0000000000085,-858.9999999999875,-1334.9999999999973,-83.9999999999952,-658.9999999999985,21.999999999999797,-490.999999999997,-441.0000000000025,-500.00000000000045,-1024.000000000001,-1625.999999999994,-544.9999999999955,,-8371.999999999978
2015.04.21,-787.9999999999998,-855.9999999999901,-1313.999999999993,-76.99999999999375,-639.9999999999961,24.999999999997247,-458.9999999999872,-441.0000000000025,-461.99999999999574,-998.0000000000047,-1593.9999999999843,-500.9999999999959,,-8104.999999999945
2015.04.21,-726.9999999999999,-818.9999999999919,-1151.9999999999975,-1.0000000000065512,-592.0000000000036,135.99999999999167,-419.9999999999982,-401.00000000000693,-400.00000000000034,-870.0000000000045,-1564.999999999994,-520.0000000000093,,-7331.00000000002
2015.04.21,-697.9999999999986,-722.9999999999848,-1133.9999999999907,49.99999999999449,-529.9999999999972,168.99999999999693,-448.000000000004,-391.9999999999924,-433.0000000000056,-837.0000000000033,-1482.99999999999,-578.0000000000118,,-7036.999999999987
2015.04.21,-660.000000000005,-672.9999999999902,-1035.9999999999925,75.00000000000284,-480.0000000000027,165.9999999999995,-458.9999999999872,-350.00000000000585,-399.0000000000049,-724.9999999999943,-1451.9999999999866,-551.0000000000126,,-6543.99999999998
2015.04.21,-807.0000000000022,-924.9999999999981,-1217.9999999999857,-266.0000000000107,-636.9999999999986,-14.999999999998348,-502.9999999999868,-326.9999999999884,-412.9999999999967,-608.0000000000041,-1390.9999999999866,-486.00000000000864,,-7595.999999999964
2015.04.21,-841.0000000000028,-930.999999999993,-1253.9999999999995,-563.0000000000024,-736.9999999999987,-112.000000000001,-534.9999999999966,-347.9999999999928,-436.9999999999985,-588.0000000000081,-1175.9999999999993,-354.9999999999942,,-7876.999999999986
2015.04.21,-872.0000000000061,-773.9999999999858,-1254.9999999999839,-458.00000000000284,-724.0000000000024,-101.00000000000664,-661.0000000000005,-330.9999999999924,-475.99999999999864,-609.9999999999994,-1140.999999999992,-324.9999999999975,,-7727.999999999966
2015.04.21,-656.000000000001,-523.9999999999911,-1027.0000000000002,-296.9999999999917,-573.9999999999967,56.0000000000005,-536.0000000000032,-411.0000000000058,-434.000000000001,-438.99999999999295,-973.999999999986,-287.9999999999994,,-6103.999999999969
2015.04.21,-353.0000000000033,-336.9999999999873,-774.9999999999924,-370.00000000000364,-507.9999999999973,76.99999999999375,-262.999999999991,-375.9999999999986,-348.9999999999993,-181.99999999998795,-564.9999999999933,-39.999999999995595,,-4040.999999999956
2015.04.21,-182.99999999999983,-227.99999999998377,-556.9999999999853,-333.9999999999899,-480.0000000000027,58.000000000002494,-163.00000000000205,-370.999999999988,-275.000000000003,-61.00000000000705,-502.9999999999868,42.999999999993044,,-3053.9999999999527
2015.04.21,-221.00000000000452,-213.99999999998087,-630.9999999999816,-381.99999999999346,-495.000000000001,19.999999999997797,-330.0000000000081,-469.99999999999267,-404.99999999999983,-127.00000000000955,-475.99999999998755,89.00000000000574,,-3641.999999999956
2015.04.21,-159.00000000000912,-67.9999999999792,-593.9999999999834,-408.00000000000836,-605.0,32.999999999994145,-276.9999999999939,-446.9999999999974,-385.000000000002,-54.000000000002046,-427.99999999998397,283.99999999999534,,-3107.9999999999695
2015.04.21,-243.00000000000432,-163.9999999999864,-661.0000000000005,-510.99999999999477,-709.0000000000041,-114.00000000000298,-280.9999999999979,-407.0000000000018,-361.9999999999957,9.999999999990905,-299.99999999998914,401.00000000000693,,-3340.9999999999795
2015.04.21,-243.00000000000432,-215.99999999999397,-647.9999999999819,-476.9999999999941,-687.0000000000043,-74.00000000000739,-278.00000000000045,-397.99999999998727,-358.0000000000028,37.00000000000614,-292.9999999999877,441.0000000000025,,-3193.9999999999554
2015.04.21,-329.00000000000153,-322.9999999999844,-746.9999999999866,-645.0000000000067,-770.9999999999994,-167.00000000000603,-280.9999999999979,-390.0000000000015,-338.00000000000495,-62.99999999998818,-339.99999999998477,425.99999999999307,,-3967.9999999999686
2015.04.21,-411.0000000000058,-401.99999999999125,-771.9999999999949,-554.9999999999944,-790.9999999999973,-201.00000000000674,-322.00000000000006,-370.999999999988,-336.9999999999984,-84.00000000000318,-434.9999999999854,439.99999999999596,,-4240.999999999969
2015.04.21,-385.000000000002,-373.99999999998545,-760.9999999999894,-500.00000000001154,-787.0000000000043,-204.99999999999963,-283.99999999999534,-356.00000000000074,-339.99999999999585,-66.0000000000025,-432.9999999999945,458.00000000000284,,-4032.999999999979
2015.04.21,-380.00000000000256,-345.99999999997965,-763.9999999999869,-435.9999999999919,-804.0000000000047,-191.00000000000784,-304.9999999999997,-365.99999999999966,-344.99999999999534,-103.00000000000864,-503.99999999999335,473.99999999999665,,-4069.999999999973
2015.04.21,-419.00000000000273,-375.9999999999986,-758.9999999999985,-443.99999999999994,-797.9999999999987,-175.00000000000293,-336.9999999999873,-351.99999999999676,-341.0000000000024,-116.99999999999022,-485.99999999998647,492.0000000000035,,-4111.999999999961
2015.04.21,-409.99999999999926,-363.9999999999866,-778.9999999999964,-448.000000000004,-780.000000000003,-165.00000000000404,-314.99999999999864,-365.99999999999966,-358.9999999999982,-158.99999999999181,-537.9999999999941,387.99999999998835,,-4294.999999999988
2015.04.22,-356.00000000000074,-377.9999999999894,-764.9999999999934,-412.9999999999967,-780.000000000003,-163.00000000000205,-282.9999999999888,-408.9999999999927,-353.99999999999875,-120.00000000000455,-560.9999999999893,351.99999999999676,,-4229.999999999963
2015.04.22,-434.000000000001,-347.9999999999928,-749.999999999984,-381.0000000000091,-736.9999999999987,-189.00000000000583,-370.999999999988,-350.00000000000585,-338.00000000000495,-51.9999999999925,-540.9999999999915,263.99999999999756,,-4226.999999999977
2015.04.22,-425.0000000000087,-384.9999999999909,-757.999999999992,-368.9999999999971,-738.0000000000053,-141.00000000000225,-339.0000000000004,-313.99999999999204,-336.00000000000296,-158.99999999999181,-587.9999999999885,323.0000000000066,,-4228.999999999965
2015.04.22,-408.00000000000836,-384.9999999999909,-741.9999999999982,-367.99999999999056,-721.000000000005,-192.00000000000327,-374.0000000000077,-300.99999999999574,-338.00000000000495,-75.9999999999934,-548.9999999999995,313.99999999999204,,-4140.000000000006
2015.04.22,-409.99999999999926,-351.99999999999676,-735.9999999999811,-371.00000000001023,-731.9999999999993,-169.00000000000804,-343.00000000000443,-316.0000000000052,-322.9999999999955,-62.99999999998818,-547.999999999993,377.0000000000051,,-3985.999999999976
2015.04.22,-403.0000000000089,-344.99999999999534,-748.9999999999997,-364.9999999999931,-748.0000000000042,-192.00000000000327,-320.9999999999935,-326.0000000000041,-329.00000000000153,-100.99999999999909,-563.9999999999867,404.9999999999887,,-4038.0000000000005
2015.04.22,-480.0000000000027,-448.9999999999883,-867.9999999999799,-445.0000000000065,-780.9999999999984,-233.00000000000543,-347.9999999999928,-363.0000000000022,-358.0000000000028,-149.0000000000009,-638.9999999999895,296.9999999999917,,-4815.999999999977
2015.04.22,-480.0000000000027,-467.99999999997954,-927.9999999999955,-459.99999999999375,-795.0000000000013,-221.00000000000452,-347.0000000000084,-394.00000000000546,-400.9999999999958,-234.00000000000887,-707.9999999999975,140.0000000000068,,-5295.999999999986
2015.04.22,-470.00000000000375,-425.99999999999307,-915.9999999999835,-419.9999999999982,-748.0000000000042,-186.00000000000838,-370.999999999988,-397.0000000000029,-402.00000000000233,-231.99999999999932,-718.9999999999808,-55.000000000005045,,-5341.99999999997
2015.04.22,-458.9999999999983,-434.9999999999854,-922.0000000000006,-405.0000000000109,-661.0000000000005,-174.00000000000747,-339.0000000000004,-465.0000000000043,-402.00000000000233,-259.9999999999909,-759.999999999983,-775.0000000000146,,-6056.999999999998
2015.04.22,-447.0000000000085,-401.99999999999125,-914.9999999999991,-364.00000000000875,-280.9999999999979,-82.99999999999974,-367.99999999999056,-439.99999999999596,-417.0000000000007,-248.99999999999523,-778.9999999999964,-680.9999999999983,,-5425.999999999982
2015.04.22,-431.0000000000036,-303.9999999999932,-831.9999999999883,-306.00000000000625,-248.99999999999923,-152.00000000000767,-397.99999999998727,-360.0000000000048,-407.0000000000018,-163.0000000000109,-757.999999999992,-666.000000000011,,-5026.0000000000055
2015.04.22,-408.00000000000836,-305.9999999999841,-844.9999999999847,-279.99999999999136,-250.00000000000577,-192.99999999999872,-384.00000000000654,-419.9999999999982,-412.9999999999967,-199.99999999998863,-775.9999999999989,-636.9999999999986,,-5111.99999999996
2015.04.22,-416.00000000000523,-359.99999999998255,-891.9999999999817,-334.9999999999964,-329.00000000000153,-230.000000000008,-370.999999999988,-438.9999999999894,-424.00000000000216,-251.00000000000477,-779.9999999999807,-634.0000000000013,,-5460.999999999942
2015.04.22,-399.0000000000049,-300.99999999999574,-850.9999999999795,-300.99999999999574,-282.0000000000045,-148.99999999999915,-361.9999999999957,-434.000000000001,-419.00000000000273,-234.00000000000887,-760.9999999999894,-587.0000000000042,,-5079.999999999982
2015.04.22,-365.99999999999966,-258.99999999998704,-815.9999999999945,-245.99999999999068,-231.99999999999886,-95.00000000000064,-378.999999999996,-408.9999999999927,-412.00000000000125,-241.99999999999022,-742.9999999999826,-652.0000000000082,,-4850.999999999943
