date,GBPUSD,USDJPY,NZDUSD,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDNZD,empty,sum
2019.06.17,-182.0000000000155,-130.00000000000966,-136.00000000000279,-124.00000000000189,-156.00000000000057,48.000000000003595,-340.99999999997976,-259.9999999999936,-217.0000000000005,-316.0000000000025,153.9999999999875,-93.99999999999409,-177.0000000000067,-210.99999999999852,66.99999999999484,,-2075.00000000002
2019.06.17,-190.00000000000128,-129.0000000000049,-164.99999999999292,-163.00000000000205,-200.00000000000017,24.000000000001798,-355.99999999999454,-245.99999999999068,-191.00000000000784,-289.99999999999204,83.9999999999952,-104.99999999998977,-203.00000000000296,-245.00000000000455,68.99999999998573,,-2306.000000000001
2019.06.17,-192.00000000001438,-132.000000000005,-175.00000000000293,-158.0000000000026,-230.99999999999233,21.999999999999797,-357.99999999997567,-255.99999999998957,-236.00000000001398,-283.00000000000125,39.999999999995595,-100.99999999999909,-186.9999999999976,-251.00000000000477,17.999999999984695,,-2480.00000000002
2019.06.17,-191.00000000000784,-115.0000000000091,-176.99999999999383,-156.00000000000057,-239.0000000000003,24.999999999997247,-339.999999999975,-251.00000000000122,-242.00000000000887,-271.99999999999136,38.99999999998904,-87.99999999999386,-149.0000000000009,-243.99999999999977,10.999999999983245,,-2389.000000000013
2019.06.17,-184.00000000000637,-103.00000000000864,-188.9999999999947,-168.99999999999693,-261.99999999999557,14.999999999998348,-313.99999999999295,-238.99999999998923,-222.00000000001108,-250.0,-35.00000000000725,-84.99999999999375,-153.99999999999636,-253.0000000000001,-15.00000000000945,,-2459.000000000004
2019.06.17,-168.0000000000126,-127.00000000000955,-186.99999999999272,-156.99999999999602,-259.9999999999936,4.000000000004,-304.9999999999784,-229.99999999999687,-222.00000000001108,-225.9999999999991,-26.0000000000149,-86.99999999998909,-146.0000000000008,-250.0,-13.000000000018552,,-2400.0000000000095
2019.06.17,-154.0000000000097,-157.0000000000107,-164.99999999999292,-141.99999999999767,-229.99999999999687,9.00000000000345,-346.99999999998,-207.00000000000162,-260.0000000000158,-266.9999999999959,12.999999999996348,-109.99999999999943,-147.99999999999613,-245.00000000000455,14.999999999987246,,-2395.0000000000146
2019.06.17,-167.00000000000603,-162.00000000000614,-183.99999999999528,-117.00000000000044,-221.99999999999997,8.000000000008,-354.99999999998977,-219.99999999999798,-253.00000000001432,-266.9999999999959,-36.999999999998145,-131.00000000000023,-144.99999999999602,-278.99999999999636,-31.000000000003247,,-2561.999999999992
2019.06.17,-167.00000000000603,-127.00000000000955,-197.00000000000273,-114.00000000000298,-251.00000000000122,0.0,-317.99999999998363,-194.99999999998963,-293.0000000000099,-228.9999999999992,-146.00000000000168,-105.99999999999454,-134.00000000000034,-272.99999999999613,-97.00000000001374,,-2647.000000000011
2019.06.17,-87.00000000001484,-123.00000000000466,-190.00000000000128,-102.99999999999754,-252.99999999999213,7.0000000000014495,-200.9999999999934,-139.9999999999846,-226.99999999999943,-149.99999999999147,-188.00000000001037,-70.99999999999795,-79.9999999999983,-251.00000000000477,-90.00000000001229,,-2147.0000000000014
2019.06.17,-60.000000000015596,-118.99999999999977,-176.99999999999383,-75.9999999999983,-205.99999999999508,43.00000000000415,-189.99999999999773,-149.9999999999835,-212.00000000001216,-185.99999999999284,-126.0000000000039,-82.99999999999841,-73.0000000000075,-230.99999999999454,-107.99999999999699,,-1953.999999999986
2019.06.17,-35.00000000000725,-100.99999999999909,-192.99999999999872,-77.00000000000485,-234.00000000000088,53.00000000000304,-140.99999999999113,-122.99999999998423,-175.00000000001404,-143.00000000000068,-148.99999999999915,-37.9999999999967,-72.00000000000273,-245.00000000000455,-97.9999999999981,,-1770.999999999999
2019.06.17,-65.00000000000395,-105.00000000000398,-192.00000000000327,-34.000000000000696,-196.99999999999162,77.00000000000485,-186.9999999999834,-177.99999999998929,-219.00000000001364,-212.99999999999386,-58.000000000002494,-58.9999999999975,-79.9999999999983,-253.99999999999068,-107.00000000001265,,-1870.9999999999807
2019.06.17,-102.00000000000209,-100.99999999999909,-208.99999999999253,-66.99999999999484,-264.999999999993,38.0000000000047,-207.9999999999984,-197.00000000000273,-278.00000000000045,-212.0000000000033,-148.99999999999915,-57.999999999992724,-55.999999999997385,-263.9999999999958,-158.99999999999804,,-2286.999999999965
2019.06.17,-121.99999999999989,-118.99999999999977,-219.00000000000253,-90.99999999999665,-274.9999999999919,23.00000000000635,-246.99999999998568,-198.99999999999363,-274.00000000001864,-209.99999999999375,-171.00000000001003,-63.99999999999295,-84.00000000000318,-292.0000000000016,-148.00000000001478,,-2491.999999999998
2019.06.17,-134.99999999999625,-145.00000000001023,-214.00000000000307,-75.9999999999983,-269.9999999999925,-2.000000000002,-302.99999999999727,-269.9999999999925,-375.9999999999986,-240.99999999999966,-141.00000000001333,-69.99999999999318,-76.00000000000762,-290.9999999999968,-170.00000000000347,,-2780.000000000005
2019.06.17,-153.00000000000313,-150.00000000000568,-195.9999999999962,-73.99999999999629,-251.00000000000122,4.999999999999449,-341.99999999998454,-234.00000000000088,-405.0000000000109,-262.999999999991,-114.99999999999844,-104.99999999998977,-72.00000000000273,-274.0000000000009,-141.99999999999767,,-2770.9999999999804
2019.06.17,-180.0000000000024,-213.00000000000807,-163.00000000000205,-31.000000000003247,-207.99999999999707,2.999999999997449,-440.9999999999741,-285.99999999998624,-510.00000000001046,-358.99999999999466,4.999999999988347,-156.99999999999648,-79.9999999999983,-262.00000000000045,-126.0000000000039,,-3007.999999999992
2019.06.17,-202.9999999999976,-228.9999999999992,-161.00000000000003,-7.9999999999968985,-202.9999999999976,2.999999999997449,-453.9999999999793,-320.9999999999935,-541.0000000000136,-372.99999999999045,26.999999999999247,-157.99999999998704,-90.00000000000341,-298.9999999999924,-158.0000000000137,,-3167.9999999999686
2019.06.17,-143.00000000000423,-212.0000000000033,-186.99999999999272,0.999999999995449,-195.00000000000074,97.00000000000264,-382.99999999998136,-197.99999999998707,-473.0000000000123,-466.99999999999875,52.99999999999194,-150.99999999999625,-87.0000000000033,-313.99999999999295,-174.00000000000747,,-2832.99999999999
2019.06.17,-175.99999999999838,-198.0000000000075,-186.99999999999272,41.9999999999976,-158.99999999999804,148.99999999999915,-377.9999999999859,-306.9999999999906,-467.0000000000174,-506.0000000000002,225.99999999999287,-134.00000000000034,-76.00000000000762,-289.0000000000015,-165.9999999999995,,-2626.0000000000105
2019.06.17,-267.0000000000172,-143.00000000000068,-231.99999999999886,73.00000000000084,-130.99999999999224,129.00000000000134,-394.9999999999818,-394.00000000000546,-666.000000000011,-489.9999999999949,255.99999999998957,-111.99999999999477,-52.00000000000671,-271.99999999999136,-164.00000000000858,,-2860.0000000000123
2019.06.17,-229.99999999999687,-79.00000000000773,-178.00000000000037,66.99999999999484,-117.99999999999588,128.00000000000588,-337.99999999999386,-385.99999999999744,-648.0000000000041,-414.99999999999204,343.99999999998875,-38.99999999998727,0.0,-200.9999999999934,-135.00000000001845,,-2227.9999999999977
2019.06.17,-141.99999999999767,-117.00000000000443,-151.9999999999966,73.99999999999629,-109.99999999999899,184.00000000000637,-270.9999999999866,-219.99999999999798,-582.0000000000158,-453.00000000000296,404.9999999999887,-103.9999999999992,6.999999999990791,-185.00000000000227,-140.0000000000068,,-1806.0000000000273
2019.06.17,-137.00000000000932,-137.00000000000045,-139.99999999999568,75.00000000000284,-114.99999999999844,233.00000000000543,-253.99999999999068,-153.9999999999875,-514.9999999999987,-491.9999999999902,453.99999999999886,-128.0000000000001,6.000000000000227,-195.99999999999795,-137.00000000000932,,-1636.9999999999711
2019.06.17,-12.999999999996348,-185.00000000000227,-159.9999999999935,82.99999999999974,-170.99999999999892,280.9999999999979,-178.99999999997362,93.00000000000975,-550.000000000006,-530.9999999999917,313.99999999999204,-187.99999999998818,-7.000000000005002,-231.99999999999932,-297.9999999999983,,-1742.9999999999536
2019.06.17,143.99999999998857,-193.00000000001205,-132.99999999999423,77.00000000000485,-181.9999999999933,336.9999999999984,-28.999999999996362,292.00000000000335,-390.0000000000015,-462.99999999999386,272.99999999998994,-192.99999999999784,39.99999999999204,-236.99999999999477,-273.0000000000121,,-930.0000000000189
2019.06.17,120.99999999999334,-132.000000000005,-112.99999999999643,134.0000000000008,-101.99999999999099,336.9999999999984,19.000000000005457,207.00000000000162,-333.0000000000055,-427.99999999999727,370.999999999988,-120.99999999999511,88.99999999999864,-185.00000000000227,-228.00000000000597,,-364.00000000001234
2019.06.17,99.99999999998899,-100.00000000000853,-122.99999999999534,139.99999999999568,-93.99999999999409,333.0000000000055,14.000000000010004,235.00000000000742,-334.00000000001205,-417.0000000000016,392.9999999999989,-132.99999999999557,82.99999999999841,-168.99999999999693,-207.00000000000162,,-279.0000000000008
2019.06.17,96.99999999999153,-79.00000000000773,-122.99999999999534,136.00000000000279,-110.99999999999443,326.0000000000041,26.00000000001046,178.00000000001148,-382.0000000000157,-368.9999999999998,385.99999999999744,-100.99999999999909,105.00000000000398,-155.9999999999917,-218.00000000000708,,-284.9999999999891
2019.06.17,190.00000000000128,-112.00000000000898,-73.00000000000084,156.99999999999602,-85.00000000000173,319.99999999999807,118.00000000002342,289.0000000000059,-341.00000000001353,-310.0000000000023,377.0000000000051,-98.99999999998954,149.0000000000009,-111.0000000000042,-218.00000000000708,,251.0000000000026
2019.06.17,289.9999999999903,-126.00000000000477,-58.000000000002494,163.99999999999747,-82.99999999999974,357.00000000000733,181.0000000000116,327.00000000001063,-286.00000000000847,-284.9999999999966,365.99999999999966,-96.9999999999942,155.00000000000114,-117.00000000000443,-222.00000000001108,,565.9999999999964
2019.06.17,273.9999999999965,-154.00000000001057,-56.0000000000005,146.00000000000168,-79.99999999999119,351.0000000000013,158.00000000001546,351.99999999999676,-261.0000000000001,-280.9999999999917,339.99999999998477,-90.99999999999397,131.9999999999908,-115.99999999999966,-199.00000000001583,,514.9999999999839
2019.06.17,336.00000000000296,-128.0000000000001,-51.99999999999649,166.99999999999494,-63.00000000000195,375.9999999999986,239.00000000000432,357.00000000000733,-173.00000000000094,-244.99999999999034,336.9999999999873,-46.999999999997044,147.99999999999613,-105.99999999999454,-202.9999999999976,,943.0000000000126
2019.06.17,385.99999999999744,-97.99999999999898,-41.9999999999976,182.00000000000438,-47.9999999999925,402.9999999999978,312.0000000000118,388.9999999999949,-180.0000000000024,-204.9999999999983,353.99999999998766,-21.000000000000796,177.99999999999727,-75.00000000000284,-208.00000000000819,,1326.99999999999
2019.06.17,371.99999999999454,-90.00000000000341,-41.000000000002146,180.0000000000024,-46.999999999997044,411.0000000000058,305.0000000000068,391.000000000008,-131.99999999999878,-226.99999999998965,375.9999999999986,-24.999999999991473,164.00000000000148,-72.00000000000273,-187.00000000000384,,1378.0000000000284
2019.06.17,417.0000000000007,-72.00000000000273,-29.000000000001247,180.99999999999784,-26.999999999999247,419.00000000000273,374.00000000002365,476.0000000000098,-94.00000000001629,-168.99999999999693,394.9999999999898,-31.999999999996476,188.99999999999295,-42.00000000000159,-168.0000000000126,,1817.9999999999902
2019.06.17,429.99999999999704,-66.0000000000025,-47.9999999999925,156.00000000000057,-48.99999999999905,435.0000000000076,405.00000000000114,489.0000000000061,-56.000000000011596,-179.9999999999926,390.0000000000015,-9.999999999990905,191.0000000000025,-45.99999999999227,-174.00000000000747,,1867.0000000000275
2019.06.18,418.9999999999916,-91.00000000000819,-53.00000000000304,143.00000000000423,-75.9999999999983,424.00000000000216,368.0000000000234,517.9999999999962,-32.0000000000098,-228.9999999999992,343.99999999998875,-29.999999999986926,167.0000000000016,-78.99999999999352,-212.00000000001216,,1580.9999999999968
2019.06.18,422.9999999999956,-88.99999999999864,-65.99999999999939,156.00000000000057,-76.99999999999375,458.00000000000284,382.000000000005,531.9999999999991,-23.00000000001745,-231.99999999999932,333.0000000000055,-31.999999999996476,155.9999999999917,-102.99999999999443,-204.00000000000418,,1613.9999999999968
2019.06.18,393.99999999998323,-67.00000000000728,-58.000000000002494,160.00000000000458,-65.99999999999939,451.0000000000014,364.0000000000043,486.00000000000864,-74.0000000000185,-225.9999999999991,373.99999999998545,-30.9999999999917,162.9999999999967,-70.99999999999795,-202.00000000001327,,1596.9999999999552
2019.06.18,387.000000000004,-56.000000000011596,-73.00000000000084,160.00000000000458,-68.00000000000139,453.99999999999886,362.0000000000232,490.999999999997,-70.99999999999883,-226.99999999998965,353.0000000000033,-29.999999999986926,167.0000000000016,-90.00000000000341,-207.00000000000162,,1552.0000000000384
2019.06.18,401.99999999999125,-82.00000000000784,-86.99999999999264,144.99999999999514,-83.9999999999952,460.00000000000483,347.0000000000084,506.0000000000064,-47.00000000001925,-250.99999999999056,326.0000000000041,-51.9999999999925,140.99999999999113,-112.99999999999955,-209.00000000001472,,1401.9999999999889
2019.06.18,367.99999999999056,-88.99999999999864,-73.00000000000084,165.9999999999995,-75.9999999999983,455.0000000000054,337.0000000000175,456.9999999999963,-151.00000000001222,-262.999999999991,367.99999999999056,-42.999999999992156,162.9999999999967,-100.99999999999909,-226.00000000001506,,1291.999999999989
2019.06.18,373.00000000000114,-58.000000000006935,-85.99999999999719,143.9999999999997,-107.00000000000153,458.9999999999983,344.99999999999886,470.9999999999992,-138.0000000000159,-251.99999999999534,363.9999999999866,-33.999999999991815,168.99999999999693,-105.99999999999454,-233.00000000001654,,1310.9999999999607
2019.06.18,383.99999999998437,-60.000000000002274,-76.99999999999375,138.00000000000477,-86.99999999999264,465.9999999999998,362.99999999999955,492.0000000000035,-58.000000000002494,-245.9999999999951,370.999999999988,-30.9999999999917,146.99999999999136,-102.99999999999443,-202.9999999999976,,1496.000000000001
2019.06.18,347.9999999999928,-71.00000000001216,-87.99999999999919,139.99999999999568,-88.99999999999464,477.0000000000052,350.00000000002274,509.00000000000387,-116.00000000000499,-275.99999999999625,384.9999999999909,-57.999999999992724,140.99999999999113,-112.99999999999955,-228.00000000000597,,1310.999999999997
2019.06.18,360.9999999999891,12.999999999991019,-73.99999999999629,168.99999999999693,-63.00000000000195,487.0000000000041,414.0000000000157,544.0000000000111,-365.0000000000153,-221.9999999999942,444.9999999999843,-21.99999999999136,203.00000000000296,-57.999999999992724,-385.99999999999744,,1446.0000000000061
2019.06.18,448.9999999999883,109.99999999999943,-75.9999999999983,309.99999999999915,-22.999999999995246,582.0000000000048,663.0000000000109,644.0000000000001,-255.00000000000523,-144.99999999999602,493.99999999999443,56.000000000011596,381.0000000000002,10.99999999999568,-388.0000000000106,,2812.9999999999986
2019.06.18,493.99999999999443,120.99999999999511,-70.0000000000034,326.9999999999995,-4.999999999999449,618.0000000000074,723.0000000000132,730.0000000000084,-169.00000000001913,-128.99999999999068,536.9999999999875,66.0000000000025,400.99999999999625,36.000000000001364,-341.99999999999784,,3337.9999999999955
2019.06.18,537.9999999999941,110.99999999999,-44.99999999999504,353.99999999999875,21.00000000000435,634.0000000000013,731.000000000023,760.0000000000051,-171.00000000001003,-140.99999999999113,574.9999999999922,57.00000000000216,411.00000000000136,43.99999999999693,-345.0000000000175,,3533.9999999999955
2019.06.18,520.9999999999936,146.0000000000008,-47.9999999999925,366.9999999999951,38.0000000000047,628.0000000000064,781.0000000000059,737.0000000000099,-346.0000000000019,-106.99999999999932,573.9999999999857,88.00000000000807,427.99999999999727,64.99999999999773,-423.0000000000178,,3448.9999999999936
2019.06.18,529.999999999986,162.9999999999967,-41.9999999999976,392.9999999999989,4.000000000004,624.9999999999977,830.0000000000125,743.0000000000048,-358.9999999999982,-61.99999999999761,564.9999999999933,112.99999999999955,530.9999999999917,100.99999999999909,-445.0000000000065,,3689.9999999999845
2019.06.18,414.00000000000324,155.9999999999917,-39.999999999995595,375.9999999999986,4.000000000004,557.0000000000075,662.0000000000061,612.9999999999969,-425.0000000000087,-103.9999999999992,558.9999999999984,88.00000000000807,486.0000000000042,76.00000000000762,-436.00000000001415,,2986.0000000000086
2019.06.18,424.00000000000216,152.9999999999916,-46.00000000000159,380.999999999998,21.00000000000435,572.0000000000058,666.0000000000252,617.0000000000009,-429.00000000001273,-170.99999999999227,622.9999999999958,81.00000000000307,486.99999999999477,73.0000000000075,-405.0000000000109,,3047.000000000012
2019.06.18,412.9999999999967,192.99999999999784,-70.99999999999883,395.99999999999636,23.00000000000635,582.0000000000048,715.0000000000034,632.9999999999947,-411.0000000000058,-90.99999999999397,584.9999999999911,112.00000000000898,490.99999999999966,78.00000000000296,-402.9999999999978,,3245.000000000006
2019.06.18,443.99999999999994,188.99999999999295,-64.99999999999284,370.9999999999991,-7.9999999999968985,597.0000000000031,758.0000000000098,618.0000000000074,-381.0000000000091,-76.99999999999818,564.9999999999933,125.0,512.0000000000005,94.0000000000083,-443.0000000000156,,3299.000000000002
2019.06.18,365.99999999999966,198.99999999999807,-70.0000000000034,365.99999999999966,-5.999999999994898,514.9999999999987,679.000000000002,463.9999999999977,-503.000000000009,-84.99999999999375,564.9999999999933,145.00000000001023,501.0000000000048,88.00000000000807,-429.00000000001273,,2794.999999999998
2019.06.18,353.99999999998766,211.9999999999891,-63.99999999999739,387.000000000004,13.00000000000745,548.9999999999995,673.0000000000018,409.99999999999926,-579.0000000000184,-99.00000000000375,592.9999999999991,169.00000000001114,501.0000000000048,93.00000000000352,-473.99999999999665,,2737.9999999999905
2019.06.18,339.0000000000004,217.9999999999893,-53.999999999998494,471.99999999999466,67.00000000000594,555.0000000000055,672.0000000000255,364.00000000000875,-621.0000000000049,-105.99999999999454,644.0000000000001,208.00000000001262,555.9999999999974,109.00000000000887,-466.00000000001086,,2957.00000000004
2019.06.18,404.9999999999887,152.9999999999916,-147.99999999999258,295.99999999999625,-180.99999999999784,263.0000000000021,724.000000000018,380.00000000000256,-552.0000000000191,-61.99999999999761,-300.99999999999574,165.00000000000625,496.9999999999999,-28.999999999996362,-612.9999999999969,,997.000000000009
2019.06.18,441.99999999998687,144.99999999999602,-181.9999999999933,197.99999999999818,-254.99999999999412,240.00000000000688,747.0000000000141,367.0000000000062,-304.00000000001535,284.000000000006,-405.9999999999952,159.00000000000603,441.99999999999307,-69.99999999999318,-581.0000000000093,,1226.000000000013
2019.06.18,409.99999999999926,181.99999999998795,-214.00000000000307,165.9999999999995,-305.99999999999517,177.00000000000495,722.0000000000084,331.999999999999,-320.00000000000915,418.00000000000637,-568.9999999999973,249.00000000000944,448.99999999999807,-79.9999999999983,-591.0000000000082,,1025.0000000000023
2019.06.18,461.99999999998465,149.0000000000009,-207.00000000000162,163.00000000000205,-313.99999999999204,221.99999999999997,733.0000000000041,358.9999999999982,-267.0000000000172,402.000000000001,-556.0000000000009,245.00000000000455,451.9999999999982,-90.99999999999397,-606.0000000000176,,1145.99999999997
2019.06.18,509.00000000000387,167.0000000000016,-237.99999999999378,155.00000000000514,-323.99999999999096,245.0000000000063,777.0000000000152,412.00000000001234,-208.00000000000819,343.0000000000035,-575.9999999999987,222.99999999999898,412.9999999999967,-114.99999999999488,-599.0000000000161,,1184.0000000000412
2019.06.18,391.9999999999924,149.99999999999147,-221.99999999999997,175.99999999999838,-292.9999999999988,285.00000000000193,674.0000000000066,436.00000000001415,-276.00000000000955,195.99999999999795,-507.9999999999973,166.00000000001103,417.99999999999216,-105.00000000000398,-588.0000000000107,,900.9999999999857
2019.06.18,422.9999999999956,153.99999999999636,-207.99999999999707,205.99999999999508,-261.99999999999557,282.99999999999994,716.0000000000082,446.9999999999974,-282.0000000000045,266.00000000000534,-419.0000000000138,176.00000000000193,453.9999999999935,-78.99999999999352,-587.0000000000042,,1287.999999999985
2019.06.18,547.999999999993,200.9999999999934,-202.9999999999976,205.99999999999508,-247.99999999999267,316.0000000000052,900.0000000000057,605.0000000000111,-94.00000000001629,397.00000000000557,-443.0000000000156,208.00000000001262,459.99999999999375,-42.999999999992156,-563.0000000000024,,2246.9999999999986
2019.06.18,587.9999999999885,218.9999999999941,-200.99999999999562,209.9999999999991,-231.99999999999886,353.0000000000033,975.0000000000227,660.0000000000161,-42.0000000000087,438.0000000000024,-445.0000000000065,237.99999999999955,465.999999999994,-19.99999999999602,-550.000000000006,,2657.000000000008
2019.06.18,532.9999999999835,229.99999999998977,-212.99999999999653,238.0000000000049,-201.99999999999108,348.00000000000387,903.00000000002,513.0000000000078,-60.000000000015596,320.99999999999795,-486.00000000000864,231.00000000000875,451.9999999999982,-36.99999999999193,-545.0000000000177,,2225.999999999993
2019.06.18,503.99999999999335,241.99999999999022,-220.99999999999343,149.99999999999457,-251.99999999999667,363.99999999999767,901.0000000000105,553.0000000000035,-32.0000000000098,359.00000000000887,-398.9999999999938,199.00000000001228,406.9999999999965,-46.999999999997044,-502.00000000000244,,2226.000000000014
2019.06.18,435.9999999999919,-155.00000000000114,-280.9999999999979,-89.00000000000574,-412.9999999999967,336.00000000000296,360.00000000001364,585.9999999999976,42.999999999993044,-87.99999999999386,-556.0000000000009,-200.9999999999934,-34.000000000006025,-378.0000000000001,-490.999999999997,,-924.9999999999936
2019.06.18,489.99999999999045,-183.00000000000693,-361.0000000000002,-148.99999999999915,-517.0000000000008,284.0000000000065,361.0000000000184,829.9999999999974,325.99999999998187,-58.9999999999975,-936.0000000000035,-221.9999999999942,-37.9999999999967,-447.00000000000273,-458.00000000000284,,-1079.00000000001
2019.06.18,356.9999999999851,-150.00000000000568,-383.0,-178.00000000000037,-529.9999999999972,126.0000000000039,359.00000000000887,537.0000000000097,251.00000000000122,55.999999999997385,-956.0000000000013,-229.99999999998977,-88.00000000000807,-463.99999999999864,-436.00000000001415,,-1729.0000000000089
2019.06.18,180.0000000000024,-35.0000000000108,-461.99999999999574,-187.00000000000384,-540.9999999999915,102.00000000000209,337.0000000000175,500.9999999999959,201.99999999999108,189.00000000000716,-983.0000000000006,-94.99999999999886,24.999999999991473,-373.00000000000466,-450.00000000001705,,-1590.0000000000155
2019.06.18,241.00000000000233,24.999999999991473,-415.99999999999415,-170.00000000000347,-527.9999999999951,143.00000000000423,404.0000000000248,526.0000000000042,280.9999999999979,186.9999999999976,-991.0000000000085,-68.9999999999884,36.000000000001364,-378.0000000000001,-450.00000000001705,,-1158.999999999983
2019.06.18,312.9999999999855,40.99999999999682,-358.9999999999982,-83.9999999999952,-422.9999999999956,192.99999999999872,421.0000000000207,570.0000000000039,295.99999999998516,153.0000000000058,-805.0000000000113,-70.99999999999795,45.000000000001705,-332.9999999999984,-416.00000000001637,,-459.00000000001455
2019.06.18,251.00000000000122,-7.000000000005002,-347.9999999999928,-124.99999999999733,-447.99999999999284,174.00000000000747,301.00000000001614,617.0000000000009,205.99999999999508,85.99999999999852,-785.0000000000134,-155.9999999999917,12.000000000000455,-347.999999999999,-375.0000000000142,,-944.9999999999864
2019.06.18,207.00000000000162,-9.000000000000341,-358.9999999999982,-104.00000000000409,-430.9999999999925,162.0000000000066,267.00000000002433,592.9999999999991,190.00000000000128,76.00000000000762,-712.0000000000015,-183.9999999999975,10.99999999999568,-352.00000000000387,-381.0000000000091,,-1025.999999999971
2019.06.18,261.9999999999845,3.9999999999906777,-317.9999999999961,-114.99999999999844,-427.99999999999505,126.99999999999933,325.00000000001705,629.9999999999973,171.99999999999437,148.00000000001035,-744.0000000000114,-140.99999999999113,51.9999999999925,-304.9999999999926,-368.00000000001273,,-699.0000000000114
2019.06.18,214.99999999998744,27.000000000001023,-336.00000000000296,-131.00000000000333,-439.99999999999596,117.00000000000044,308.00000000002115,575.9999999999987,175.99999999999838,173.00000000000182,-767.0000000000066,-137.00000000000045,31.999999999996476,-316.99999999999307,-364.00000000000875,,-868.0000000000056
2019.06.18,156.00000000000057,30.000000000001137,-358.9999999999982,-146.00000000000168,-456.00000000000085,77.00000000000485,255.00000000002387,507.000000000013,164.99999999999292,177.99999999999727,-802.9999999999982,-129.99999999999545,16.999999999995907,-329.9999999999983,-350.00000000000585,,-1188.999999999969
2019.06.18,144.99999999999514,34.99999999999659,-356.9999999999962,-148.0000000000037,-440.9999999999914,68.00000000000139,230.0000000000182,524.0000000000133,146.00000000000168,159.00000000000603,-785.0000000000134,-134.00000000000034,4.0000000000048885,-323.99999999999807,-344.00000000001097,,-1221.9999999999768
2019.06.18,140.99999999999113,53.999999999987836,-354.9999999999942,-141.00000000000225,-435.9999999999919,84.0000000000063,257.000000000005,507.9999999999973,135.9999999999806,170.0000000000017,-781.0000000000094,-117.999999999995,21.99999999999136,-313.0000000000024,-341.99999999999784,,-1114.0000000000318
