date,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,AUDNZD,empty,sum
2019.03.25,-80.00000000001339,-51.000000000001044,-9.999999999998899,-29.999999999996696,-1.0000000000065512,-130.0000000000079,,-302.0000000000245
2019.03.25,-23.00000000001745,-46.999999999997044,-2.999999999997449,-14.000000000002899,58.99999999999794,-144.99999999999514,,-173.00000000001205
2019.03.25,-54.0000000000207,-42.0000000000087,-8.999999999992347,-4.000000000004,88.99999999999464,-154.0000000000097,,-174.0000000000408
2019.03.25,-20.000000000020002,-45.000000000006146,5.000000000010552,-11.00000000000545,69.9999999999923,-146.00000000000168,,-147.0000000000304
2019.03.25,42.999999999993044,-28.999999999990145,9.999999999998899,-12.000000000000899,56.0000000000005,-141.99999999999767,,-73.99999999999628
2019.03.25,151.9999999999966,-11.00000000000545,46.0000000000127,24.999999999997247,5.999999999994898,-28.999999999990145,,189.00000000000583
2019.03.25,156.99999999998494,-18.0000000000069,94.00000000001629,82.99999999999974,49.99999999999449,22.999999999995246,,388.9999999999838
2019.03.25,156.00000000000057,-17.000000000000348,92.00000000000318,60.00000000000449,48.99999999999905,-69.00000000000794,,270.999999999999
2019.03.25,107.99999999999699,-56.99999999999594,26.0000000000149,17.000000000000348,56.99999999999594,-99.99999999998899,,51.000000000023235
2019.03.25,108.99999999998133,-42.0000000000087,39.00000000001125,14.999999999998348,41.9999999999976,-107.99999999999699,,54.99999999998283
2019.03.25,128.99999999997914,-45.000000000006146,69.00000000000794,14.000000000002899,46.999999999997044,-116.99999999998934,,96.99999999999156
2019.03.25,105.99999999998388,-65.00000000000395,23.00000000001745,-17.000000000000348,49.99999999999449,-116.99999999998934,,-19.99999999999781
2019.03.25,148.99999999999915,-68.00000000000139,18.0000000000069,-2.999999999997449,58.99999999999794,-134.99999999999625,,20.000000000008924
2019.03.25,139.00000000000023,-69.9999999999923,13.000000000018552,2.999999999997449,65.99999999999939,-112.000000000001,,39.00000000002231
2019.03.25,112.99999999998533,-99.00000000000463,-11.999999999989797,-21.999999999999797,27.999999999994696,-110.99999999999443,,-103.00000000000863
2019.03.25,87.99999999999919,-104.99999999999955,-27.999999999983594,-39.999999999995595,9.999999999998899,-112.000000000001,,-186.99999999998164
2019.03.25,127.99999999999478,-107.99999999999699,-25.999999999992696,-31.000000000003247,6.999999999990347,-130.99999999999224,,-161.00000000000003
2019.03.25,190.99999999998562,-103.00000000000864,-11.999999999989797,-29.999999999996696,-1.0000000000065512,-62.000000000006494,,-17.00000000002256
2019.03.25,253.99999999999866,-157.00000000000713,-119.99999999998678,-68.99999999999685,-34.000000000000696,-113.99999999999189,,-239.99999999998468
2019.03.25,134.99999999999625,-204.99999999998852,-79.99999999999119,-97.00000000000264,-29.000000000001247,-121.99999999999989,,-397.9999999999872
2019.03.25,86.99999999999264,-150.99999999999002,-95.999999999985,-111.00000000000554,6.999999999990347,-221.99999999998886,,-485.99999999998647
2019.03.25,-40.0000000000178,-181.00000000000892,-164.99999999999292,-143.00000000000423,8.999999999992347,-251.00000000000122,,-771.0000000000327
2019.03.25,-92.00000000000318,-296.0000000000074,-201.99999999999108,-151.9999999999966,26.999999999999247,-320.00000000000915,,-1035.0000000000082
2019.03.25,141.99999999999767,-279.00000000000705,-202.9999999999976,-158.99999999999804,23.999999999990695,-314.99999999999864,,-790.000000000013
2019.03.25,268.9999999999859,-310.9999999999946,-212.99999999999653,-168.00000000000148,-4.000000000004,-279.99999999999136,,-707.000000000002
2019.03.25,309.99999999998806,-249.99999999999466,-195.9999999999962,-156.00000000000057,22.999999999995246,-287.9999999999994,,-557.0000000000075
2019.03.25,142.99999999998204,-202.9999999999976,-103.99999999999298,-129.00000000000134,46.999999999997044,-285.00000000000193,,-531.0000000000148
2019.03.25,190.99999999998562,-170.00000000000347,-4.999999999988347,-172.00000000000549,19.999999999997797,-303.9999999999932,,-440.00000000000705
2019.03.25,-359.0000000000204,-296.9999999999917,-25.999999999992696,-267.00000000000614,-89.00000000000574,-316.0000000000052,,-1354.0000000000218
2019.03.25,-365.0000000000153,-303.0000000000088,-30.999999999981043,-283.99999999999534,-172.00000000000549,-243.99999999999977,,-1399.0000000000057
2019.03.25,-322.00000000000006,-333.0000000000055,-18.999999999991246,-292.00000000000335,-158.0000000000026,-218.00000000000708,,-1342.0000000000098
2019.03.25,-295.0000000000008,-242.00000000000887,-44.99999999998394,-256.0000000000007,-134.0000000000008,-204.99999999998852,,-1176.9999999999836
2019.03.25,-357.00000000000733,-255.99999999998957,50.0000000000167,-234.00000000000088,-186.00000000000838,-146.00000000000168,,-1128.9999999999911
2019.03.25,-192.00000000001438,-317.9999999999961,-4.999999999988347,-251.99999999999667,-197.00000000000273,-99.00000000000463,,-1063.000000000003
2019.03.25,-273.0000000000121,-375.9999999999986,-239.99999999999577,-353.0000000000033,-270.0000000000036,-133.00000000000534,,-1645.0000000000186
2019.03.25,-238.0000000000049,-374.0000000000077,-252.99999999999213,-368.00000000000165,-343.9999999999999,-131.99999999999878,,-1709.0000000000052
2019.03.25,52.99999999999194,-295.0000000000008,-126.99999999998823,-338.00000000000495,-322.00000000000006,-127.99999999999478,,-1156.9999999999968
2019.03.25,268.9999999999859,-229.99999999999687,-61.99999999998429,-309.99999999999915,-282.99999999999994,-113.00000000000753,,-729.0000000000018
2019.03.25,293.99999999999426,-218.99999999999142,-160.99999999998892,-329.00000000000153,-301.0000000000068,-65.99999999998829,,-781.9999999999827
2019.03.25,230.9999999999812,-269.9999999999925,-194.99999999998963,-341.99999999999784,-303.0000000000088,-95.00000000000064,,-974.0000000000082
2019.03.25,212.99999999999653,-323.0000000000066,-89.99999999999008,-338.00000000000495,-326.0000000000041,-62.000000000006494,,-926.0000000000157
2019.03.25,249.99999999999466,-290.9999999999968,-167.9999999999904,-311.00000000000574,-298.0000000000094,-72.99999999998974,,-890.9999999999975
2019.03.25,101.99999999997988,-208.00000000000819,-144.99999999999514,-282.99999999999994,-238.0000000000049,-95.00000000000064,,-867.000000000029
2019.03.25,72.99999999998974,-209.9999999999991,-239.99999999999577,-302.0000000000023,-230.000000000008,-126.0000000000039,,-1035.0000000000193
