date,USDCHF,EURUSD,GBPCHF,EURCHF,CADCHF,EURGBP,EURJPY,EURCAD,EURAUD,empty,sum
2015.03.02,-62.000000000006494,49.00000000001015,-133.99999999998968,26.999999999999247,-24.000000000001798,36.999999999998145,-22.00000000001978,78.00000000000028,126.99999999998823,,75.99999999997831
2015.03.02,-53.999999999998494,5.000000000010552,-133.99999999998968,-32.999999999994145,-11.00000000000545,4.999999999999449,-29.000000000024784,43.999999999999595,72.99999999998974,,-134.00000000001322
2015.03.02,-112.000000000001,-120.99999999999334,-59.99999999999339,-91.99999999998099,-39.00000000000014,12.999999999996348,-74.00000000001228,-48.000000000003595,207.00000000000162,,-325.9999999999868
2015.03.02,-118.00000000000699,-204.00000000000418,-19.999999999997797,-158.99999999999804,0.999999999995449,-18.0000000000069,-114.00000000000432,-110.99999999999443,218.00000000000708,,-525.0000000000101
2015.03.02,-207.00000000000162,-147.99999999999258,-184.99999999999073,-17.999999999984695,-75.9999999999983,-4.000000000004,31.999999999982265,-51.99999999998539,141.99999999999767,,-515.9999999999773
2015.03.02,-202.9999999999976,-141.99999999999767,-182.99999999999983,-7.999999999985796,-72.0000000000054,7.0000000000014495,-13.00000000000523,-19.999999999997797,360.0000000000048,,-273.9999999999832
2015.03.02,-207.00000000000162,-134.99999999999625,-163.00000000000205,0.0,-134.0000000000008,25.999999999992696,-50.00000000001137,-95.00000000000064,249.99999999999466,,-508.00000000002535
2015.03.02,-200.00000000000017,-82.00000000000429,-185.99999999999727,39.00000000001125,-126.99999999999933,41.9999999999976,-5.000000000023874,-29.999999999996696,275.9999999999874,,-273.00000000002535
2015.03.02,-231.99999999999886,-39.999999999995595,-188.9999999999947,107.99999999999699,-177.00000000000495,93.99999999999409,115.99999999998545,-24.000000000001798,466.9999999999952,,122.9999999999759
2015.03.02,-258.9999999999981,-96.00000000000719,-127.99999999999478,87.99999999999919,-155.00000000000514,104.99999999999955,51.9999999999925,-24.999999999986144,624.9999999999867,,206.99999999998658
2015.03.02,-209.9999999999991,-62.99999999999084,-59.000000000009045,66.00000000001049,-134.0000000000008,119.99999999999788,72.99999999997908,-14.999999999987246,652.9999999999925,,430.99999999999295
2015.03.02,-185.00000000000182,-49.99999999999449,-35.999999999991594,60.99999999999994,-121.99999999999989,122.99999999999534,98.99999999998954,-12.999999999996348,824.9999999999868,,701.9999999999875
2015.03.02,-174.00000000000747,-41.000000000002146,-38.0000000000047,57.00000000001815,-124.99999999999733,120.99999999999334,113.9999999999759,-31.999999999987594,756.0000000000011,,637.9999999999893
