date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,CHFJPY,CADCHF,GBPAUD,EURCAD,EURAUD,EURNZD,CADJPY,NZDCAD,empty,sum
2017.10.23,-17.999999999995797,-5.999999999994898,-26.0000000000149,-63.99999999999295,-12.000000000012001,-8.000000000008,-46.999999999997044,-29.999999999996696,-63.00000000000239,-27.999999999994696,-100.99999999999554,0.0,-4.000000000004,-205.00000000001074,-15.999999999991132,-32.999999999994145,,-661.0000000000048
2017.10.23,-17.999999999995797,-46.0000000000127,-68.00000000000139,-36.000000000001364,46.999999999997044,29.999999999996696,-51.000000000001044,4.000000000004,-19.000000000005457,-43.999999999999595,96.00000000000719,107.00000000001265,194.99999999998963,-286.99999999999284,-9.000000000000341,-29.999999999996696,,-129.00000000000003
2017.10.23,-80.00000000000229,-39.999999999995595,-78.00000000000028,-87.99999999999386,97.9999999999981,47.9999999999925,-109.99999999999899,25.00000000000835,-69.00000000000261,-33.9999999999896,156.00000000000057,188.9999999999947,228.00000000000597,-384.00000000000654,-54.000000000002046,-14.999999999998348,,-207.99999999999
2017.10.23,-82.00000000000429,-18.999999999991246,-51.000000000001044,-63.99999999999295,148.99999999999915,39.00000000000014,-107.00000000000153,75.00000000000284,-79.00000000000773,-33.9999999999896,124.00000000001299,148.99999999999915,129.99999999998568,-391.000000000008,-72.00000000000273,-5.999999999994898,,-238.9999999999941
2017.10.23,-82.00000000000429,-46.0000000000127,10.999999999983245,-60.99999999999284,122.99999999998423,41.000000000002146,-67.00000000000594,65.00000000000395,-92.00000000001296,-4.999999999999449,121.00000000001555,148.99999999999915,134.99999999999625,-211.00000000000563,-58.9999999999975,25.00000000000835,,46.99999999996157
2017.10.23,-156.00000000000057,-79.00000000000685,25.999999999992696,57.00000000000216,156.99999999998494,63.00000000000195,-121.00000000000443,139.00000000000023,31.999999999996476,-14.999999999998348,251.00000000000122,93.99999999999409,141.99999999999767,-205.99999999999508,29.000000000010573,-8.999999999992347,,403.99999999998437
2017.10.23,-117.00000000000044,-60.99999999999994,76.99999999999375,41.00000000001103,207.00000000000162,90.99999999999665,-148.0000000000037,-12.999999999996348,8.99999999998613,-52.99999999999194,234.00000000000088,124.00000000001299,153.9999999999875,-306.00000000000625,-18.999999999991246,-26.999999999999247,,193.00000000000142
2017.10.23,-99.00000000000463,52.000000000007596,39.999999999995595,-40.99999999999682,177.99999999998929,85.00000000000173,-185.99999999999727,-24.999999999986144,-7.000000000005002,-43.999999999999595,139.00000000000023,120.99999999999334,130.99999999999224,-419.9999999999982,-66.0000000000025,-81.9999999999932,,-224.0000000000033
2017.10.23,-62.000000000006494,-75.00000000000284,1.999999999990898,-21.000000000000796,163.00000000000205,93.99999999999409,-107.00000000000153,-17.999999999984695,-6.000000000000227,-60.99999999999994,178.00000000001148,153.00000000000313,194.0000000000053,-228.99999999999034,-60.99999999999284,17.000000000000348,,161.00000000002757
2017.10.23,-36.0000000000027,-42.0000000000087,3.999999999981796,-65.99999999998829,139.00000000000023,3.999999999992898,-68.00000000000139,-12.999999999996348,16.999999999995907,-59.99999999999339,73.00000000001194,158.99999999999804,65.00000000000395,-205.99999999999508,-51.9999999999925,40.00000000000669,,-41.99999999998697
2017.10.23,15.999999999993797,-127.99999999999478,-43.999999999999595,-135.99999999999568,72.99999999998974,-14.000000000002899,34.000000000000696,9.000000000014552,-5.000000000009663,-53.999999999998494,84.0000000000174,144.99999999999514,72.0000000000054,-12.999999999996348,-70.99999999999795,135.00000000000733,,103.00000000002866
2017.10.23,15.999999999993797,-103.99999999999298,-42.0000000000087,-146.99999999999136,85.99999999998609,-24.000000000001798,100.99999999999554,23.00000000001745,-46.00000000000648,-66.99999999999484,135.00000000001845,174.00000000000747,82.00000000000429,102.00000000000209,-96.9999999999942,195.00000000000074,,387.0000000000356
2017.10.23,0.0,-110.99999999999443,-25.00000000000835,-141.9999999999959,96.99999999999153,-16.0000000000049,90.99999999999665,40.0000000000178,-60.000000000002274,-56.99999999999594,129.00000000000134,161.00000000001114,79.99999999999119,95.00000000000064,-91.99999999999875,189.00000000000583,,379.0000000000156
2017.10.23,12.999999999996348,-140.0000000000068,-41.000000000002146,-144.99999999999602,39.999999999995595,-62.000000000006494,100.00000000000009,87.00000000001484,-54.000000000002046,-21.999999999999797,91.00000000001884,127.00000000001043,7.0000000000014495,110.00000000001009,-55.999999999997385,199.00000000000472,,254.00000000004167
2017.10.23,15.999999999993797,-174.99999999999181,-69.00000000000794,-113.99999999999011,34.000000000000696,-60.00000000000449,139.00000000000023,97.00000000001374,-16.000000000005343,-31.999999999998696,104.00000000001519,116.00000000000499,31.999999999987594,181.9999999999933,-30.9999999999917,207.00000000000162,,430.00000000002103
2017.10.23,43.00000000000415,-174.00000000000747,-69.00000000000794,-143.99999999999125,35.999999999991594,-45.000000000006146,151.00000000000114,73.00000000001194,-19.000000000005457,-43.999999999999595,143.00000000000423,117.99999999999588,55.99999999998939,168.99999999999693,-52.99999999999727,214.00000000000307,,454.9999999999832
2017.10.23,36.999999999998145,-174.00000000000747,-62.000000000006494,-198.99999999999807,26.999999999999247,-79.00000000000685,175.00000000000293,46.0000000000127,-69.00000000000261,-27.999999999994696,77.00000000001594,83.00000000001084,-28.000000000005798,272.00000000000557,-84.00000000000318,251.00000000000122,,245.00000000002146
2017.10.23,31.999999999998696,-270.99999999999903,-63.000000000013046,-186.9999999999976,24.999999999986144,-91.00000000000774,178.00000000000037,13.000000000018552,-28.000000000005798,-57.99999999999139,107.00000000001265,73.99999999999629,-63.99999999999739,306.00000000000625,-69.99999999999318,248.99999999999923,,152.00000000001293
