date,EURCHF,CHFJPY,GBPCAD,GBPAUD,EURCAD,EURAUD,empty,sum
2020.07.13,-42.0000000000087,-150.99999999999625,-239.99999999999577,-306.00000000000625,-0.9999999999843467,-103.99999999999298,,-843.9999999999842
2020.07.13,-49.99999999999449,-180.99999999999739,-356.00000000000074,-438.00000000000506,21.00000000000435,34.000000000000696,,-969.9999999999927
2020.07.13,-38.0000000000047,-209.00000000000318,-236.99999999999832,-327.00000000001063,39.00000000001125,24.000000000001798,,-748.0000000000038
2020.07.13,29.999999999996696,-212.0000000000033,-289.0000000000059,-412.00000000001234,170.00000000000347,116.00000000000499,,-597.0000000000164
2020.07.13,31.999999999987594,-192.99999999999784,-289.0000000000059,-412.00000000001234,228.00000000000597,157.99999999999147,,-476.00000000003104
2020.07.13,24.999999999986144,-204.00000000000773,-297.0000000000139,-419.9999999999982,266.0000000000107,245.0000000000063,,-385.00000000001666
2020.07.13,17.000000000000348,-201.00000000000762,-334.00000000001205,-624.0000000000023,178.00000000001148,235.99999999999176,,-728.0000000000184
2020.07.13,17.000000000000348,-215.99999999999397,-317.0000000000117,-589.0000000000173,178.00000000001148,229.99999999999687,,-697.0000000000143
2020.07.13,48.000000000003595,-204.00000000000773,-313.00000000000773,-541.0000000000136,129.00000000000134,117.99999999999588,,-763.0000000000282
2020.07.13,51.000000000001044,-212.0000000000033,-334.9999999999964,-504.9999999999999,157.00000000000713,82.00000000000429,,-761.999999999987
2020.07.13,39.999999999995595,-197.00000000000273,-391.000000000008,-368.9999999999971,153.00000000000313,-43.999999999999595,,-808.0000000000086
2020.07.13,79.99999999999119,-206.00000000000307,-394.00000000000546,-317.9999999999961,209.9999999999991,-2.999999999997449,,-631.0000000000118
2020.07.13,80.99999999999774,-233.0000000000041,-402.9999999999978,-326.0000000000041,212.99999999999653,0.0,,-668.0000000000116
2020.07.13,80.99999999999774,-237.99999999999955,-395.99999999999636,-361.9999999999957,209.00000000001472,15.999999999993797,,-689.9999999999853
2020.07.13,80.99999999999774,-230.99999999999454,-378.00000000001165,-287.9999999999994,151.00000000001222,-25.00000000000835,,-690.0000000000038
2020.07.13,72.99999999998974,-221.00000000000364,-321.0000000000157,-252.0000000000078,110.00000000001009,-39.999999999995595,,-651.0000000000227
2020.07.13,79.99999999999119,-274.0000000000009,-327.00000000001063,-204.00000000000418,67.00000000001705,-218.99999999999142,,-876.9999999999989
2020.07.13,120.99999999999334,-314.9999999999977,-330.0000000000081,-190.00000000000128,114.0000000000141,-140.0000000000068,,-740.0000000000065
2020.07.13,69.9999999999923,-320.99999999999795,-336.00000000000296,-222.00000000001108,109.00000000000354,-110.99999999999443,,-811.0000000000107
2020.07.13,75.99999999998718,-358.99999999999466,-343.00000000000443,-205.00000000001074,141.99999999999767,-89.99999999999008,,-779.0000000000151
2020.07.13,82.00000000000429,-341.99999999999875,-287.000000000015,-173.00000000000094,50.0000000000167,-130.99999999999224,,-800.9999999999859
2020.07.13,95.999999999985,-275.0000000000057,-80.00000000001339,-14.000000000002899,24.000000000001798,-174.99999999999181,,-424.00000000002706
2020.07.13,116.99999999998934,-280.00000000000114,106.99999999999044,105.99999999998388,-26.999999999999247,-175.99999999999838,,-153.0000000000351
2020.07.13,119.99999999998678,-262.00000000000045,182.99999999999983,76.99999999999375,-78.99999999998464,-59.99999999999339,,-20.999999999998124
2020.07.13,170.99999999998784,-188.0000000000024,333.0000000000055,200.99999999998454,-78.99999999998464,-104.99999999999955,,332.99999999999125
2020.07.13,222.99999999999542,-233.0000000000041,390.9999999999858,356.00000000000074,-70.99999999999883,-126.0000000000039,,539.9999999999752
2020.07.13,263.99999999999756,-271.0000000000008,197.99999999998707,336.00000000000296,38.0000000000047,-119.99999999998678,,445.00000000000466
2020.07.13,319.999999999987,-266.9999999999959,245.99999999999068,400.00000000000034,204.00000000000418,0.0,,902.9999999999862
2020.07.13,367.99999999999056,-210.00000000000796,383.0,478.999999999985,144.0000000000108,-48.99999999998794,,1114.9999999999905
2020.07.13,394.9999999999898,-216.99999999999875,414.00000000000324,520.9999999999936,151.9999999999966,-11.00000000000545,,1253.999999999979
2020.07.13,439.99999999999596,-233.0000000000041,441.0000000000025,527.9999999999951,85.00000000000173,-11.999999999989797,,1249.0000000000016
2020.07.13,459.99999999999375,-207.00000000000784,411.99999999999017,320.9999999999935,96.00000000000719,59.99999999999339,,1141.9999999999702
2020.07.13,445.0000000000065,-385.9999999999957,356.9999999999851,269.9999999999925,43.00000000001525,48.000000000003595,,777.0000000000073
2020.07.13,465.99999999998863,-513.9999999999958,442.9999999999934,319.0000000000026,56.99999999999594,72.0000000000054,,842.9999999999902
2020.07.13,502.00000000000244,-516.9999999999959,302.0000000000023,336.9999999999873,277.00000000001614,147.99999999999258,,1049.0000000000048
2020.07.13,567.9999999999907,-525.9999999999962,253.99999999999866,366.999999999984,354.0000000000099,154.99999999999403,,1171.999999999981
2020.07.13,614.0000000000034,-503.0000000000001,324.9999999999975,621.9999999999892,483.0000000000112,146.00000000000168,,1687.0000000000027
2020.07.13,580.0000000000027,-512.0000000000005,232.99999999999432,539.0000000000006,517.9999999999962,194.0000000000053,,1551.9999999999986
2020.07.13,556.0000000000009,-576.9999999999982,194.0000000000053,587.0000000000042,635.0000000000077,273.0000000000121,,1668.000000000032
2020.07.13,558.9999999999984,-528.9999999999964,143.99999999998857,539.999999999985,745.0000000000178,383.0,,1841.9999999999936
2020.07.13,554.9999999999944,-534.000000000006,228.99999999999034,570.0000000000039,700.999999999996,356.00000000000074,,1876.9999999999793
