date,USDCAD,AUDUSD,NZDUSD,CHFJPY,AUDCHF,NZDCHF,GBPJPY,EURJPY,EURNZD,CADJPY,AUDJPY,NZDJPY,empty,sum
2021.04.12,-17.000000000000348,-114.99999999999844,-108.99999999999244,-46.999999999997044,-139.00000000000023,-41.000000000002146,-250.0,-162.00000000000614,0.0,-347.999999999999,-283.00000000000125,-252.00000000000955,,-1763.0000000000068
2021.04.12,-34.000000000000696,-129.00000000000134,-109.99999999999899,-65.99999999998829,-139.00000000000023,-68.00000000000139,-193.9999999999884,-209.00000000000318,553.9999999999878,-390.00000000000057,-280.00000000000114,-267.0000000000101,,-1332.0000000000064
2021.04.12,-18.999999999991246,-98.99999999999353,-124.99999999999733,-113.99999999999011,-61.999999999995396,-98.99999999999353,-216.00000000000819,-254.99999999999545,713.9999999999924,-396.0000000000008,-274.9999999999915,-284.000000000006,,-1229.9999999999707
2021.04.12,12.999999999996348,-121.99999999999989,-162.99999999999093,-123.99999999999523,-76.99999999999375,-134.99999999999625,-299.0000000000066,-307.00000000001637,654.9999999999834,-445.99999999999795,-335.9999999999985,-359.00000000000887,,-1700.0000000000248
2021.04.12,0.0,-144.99999999999514,-201.99999999999108,-118.99999999999977,-95.00000000000064,-165.9999999999995,-299.0000000000066,-313.0000000000166,574.9999999999922,-451.9999999999982,-355.000000000004,-394.00000000000546,,-1965.000000000025
2021.04.12,5.999999999994898,-166.99999999999494,-218.99999999999142,-94.99999999999886,-117.99999999999588,-185.99999999999727,-286.00000000000136,-292.0000000000016,544.9999999999955,-429.00000000000205,-349.9999999999943,-396.0000000000008,,-1986.9999999999882
2021.04.12,39.999999999995595,-119.00000000000244,-173.00000000000094,-71.99999999998852,-104.99999999999955,-170.99999999999892,-278.99999999999636,-251.00000000000477,594.99999999999,-412.00000000000614,-311.9999999999976,-355.000000000004,,-1614.0000000000136
2021.04.12,22.999999999995246,-107.99999999999699,-131.99999999999878,-89.9999999999892,-61.999999999995396,-117.99999999999588,-320.99999999999795,-313.0000000000166,764.9999999999934,-430.9999999999974,-289.0000000000015,-311.00000000000705,,-1387.000000000008
2021.04.12,59.99999999999339,-51.99999999999649,-100.00000000000009,-68.9999999999884,-56.99999999999594,-119.99999999999788,-317.0000000000073,-296.0000000000207,748.9999999999997,-427.99999999999727,-266.9999999999959,-302.0000000000067,,-1199.0000000000136
2021.04.12,157.00000000000713,24.999999999997247,-46.999999999997044,-18.000000000000682,4.000000000004,-70.0000000000034,-186.00000000000705,-203.00000000000296,807.0000000000022,-331.00000000000307,-155.00000000000114,-213.99999999999864,,-231.0000000000034
2021.04.12,204.00000000000418,82.00000000000429,-7.9999999999968985,135.00000000000512,63.00000000000195,-29.000000000001247,133.00000000000978,3.9999999999906777,865.999999999989,-185.99999999999284,15.000000000000568,-49.000000000006594,,1230.000000000008
2021.04.12,229.99999999999687,70.99999999999883,-32.999999999994145,180.00000000000682,51.000000000001044,-58.99999999999794,219.99999999999886,60.000000000002274,825.9999999999934,-123.99999999999523,40.00000000000625,-65.00000000001194,,1397.000000000005
2021.04.12,259.0000000000092,43.999999999999595,-90.0000000000012,197.00000000000273,26.000000000003798,-110.99999999999443,235.00000000001364,62.99999999998818,722.0000000000005,-105.00000000000398,33.00000000000125,-106.00000000000875,,1167.000000000011
2021.04.12,252.99999999999213,21.00000000000435,-134.0000000000008,189.99999999999773,0.0,-158.0000000000026,195.99999999999795,25.000000000005684,617.9999999999852,-103.9999999999992,-18.000000000000682,-182.00000000000216,,706.9999999999776
2021.04.12,259.9999999999936,18.0000000000069,-135.99999999999167,168.00000000000637,-14.999999999998348,-159.9999999999935,106.99999999999932,-2.0000000000095497,614.9999999999877,-135.99999999999568,-42.00000000000159,-184.0000000000117,,492.9999999999918
2021.04.12,269.00000000000813,36.0000000000027,-115.99999999999389,169.00000000001114,-7.9999999999968985,-161.00000000000003,104.99999999998977,-1.0000000000047748,631.9999999999882,-137.00000000000045,-31.999999999996476,-187.00000000001182,,568.9999999999956
2021.04.12,340.9999999999913,78.00000000000028,-83.9999999999952,222.99999999999898,15.00000000000945,-148.0000000000037,288.0000000000109,50.99999999998772,652.9999999999925,-75.00000000000284,33.00000000000125,-140.00000000000057,,1234.9999999999905
2021.04.12,330.9999999999924,56.0000000000005,-105.99999999999498,225.9999999999991,-3.999999999992898,-166.99999999999494,139.00000000001,26.999999999986812,648.9999999999885,-72.99999999999329,13.00000000000523,-159.00000000000603,,932.0000000000006
2021.04.12,279.99999999999136,-17.999999999995797,-139.99999999999568,139.00000000001,-27.999999999994696,-165.9999999999995,-72.00000000000273,-46.999999999997044,585.9999999999976,-120.00000000000455,-81.00000000000307,-219.0000000000083,,113.99999999999761
2021.04.12,275.000000000003,-34.000000000000696,-173.9999999999964,143.00000000000068,-35.999999999991594,-171.99999999999437,-74.99999999998863,7.000000000005002,496.99999999999187,-114.99999999999488,-90.99999999999397,-213.99999999999864,,11.000000000041382
2021.04.12,275.000000000003,-73.99999999999629,-154.99999999999403,155.00000000000114,-93.99999999999409,-182.99999999999983,-215.0000000000034,54.9999999999784,482.999999999989,-117.999999999995,-123.99999999999523,-213.00000000000807,,-208.00000000001444
2021.04.12,310.0000000000103,-73.00000000000084,-147.99999999999258,178.00000000001148,-117.99999999999588,-197.00000000000273,-201.99999999999818,217.9999999999893,370.999999999988,-36.000000000001364,-66.0000000000025,-146.0000000000008,,91.0000000000042
2021.04.12,300.00000000001137,-51.99999999999649,-112.000000000001,155.00000000000114,-21.999999999999797,-98.99999999999353,-260.9999999999957,308.9999999999975,427.99999999998397,13.999999999995794,-6.999999999990791,-79.00000000000773,,574.0000000000048
2021.04.12,283.99999999999534,-92.00000000000318,-139.99999999999568,148.00000000001035,-53.999999999998494,-102.00000000000209,-323.0000000000075,180.99999999998317,468.00000000000176,-37.00000000000614,-81.00000000000307,-132.000000000005,,119.99999999996948
2021.04.12,192.99999999999872,-176.99999999999383,-207.99999999999707,114.00000000000432,-61.999999999995396,-109.99999999999899,-318.9999999999884,128.99999999999068,539.999999999985,-43.99999999999693,-93.00000000000352,-133.00000000000978,,-170.00000000000523
2021.04.12,154.99999999999403,-219.00000000000253,-236.99999999999832,135.00000000000512,-81.9999999999932,-126.99999999999933,-222.0000000000084,90.99999999997976,534.9999999999966,-24.00000000000091,-128.99999999999068,-155.00000000000114,,-279.000000000019
2021.04.12,137.9999999999937,-205.99999999999508,-226.99999999999943,146.0000000000008,-56.0000000000005,-102.00000000000209,-173.00000000000182,121.99999999998568,573.9999999999857,-37.9999999999967,-107.99999999998988,-134.00000000000034,,-64.00000000002001
2021.04.12,29.999999999996696,-239.99999999999577,-278.9999999999959,39.00000000000148,-41.9999999999976,-92.00000000000318,-343.9999999999941,8.99999999998613,573.0000000000013,-108.99999999999466,-135.99999999999568,-188.0000000000024,,-778.9999999999937
2021.04.12,32.0000000000098,-236.99999999999832,-276.9999999999939,56.000000000011596,-56.99999999999594,-121.99999999999989,-432.9999999999927,24.00000000000091,536.0000000000032,-129.0000000000049,-137.00000000000045,-192.00000000000728,,-935.999999999968
2021.04.12,41.000000000002146,-237.99999999999378,-284.9999999999908,100.00000000000853,-63.99999999999739,-137.9999999999937,-375.0,37.99999999998249,551.9999999999969,-90.00000000000341,-118.99999999999977,-194.00000000000261,,-771.9999999999914
2021.04.12,87.99999999999919,-183.99999999999528,-232.99999999999432,70.00000000000739,-15.999999999993797,-87.00000000000374,-395.9999999999866,38.99999999998727,604.9999999999889,-88.99999999999864,-96.9999999999942,-152.00000000000102,,-451.9999999999849
2021.04.12,52.000000000007596,-217.99999999999596,-215.99999999999397,66.0000000000025,-9.999999999998899,-27.999999999994696,-389.99999999998636,36.000000000001364,770.9999999999884,-54.99999999999261,-108.99999999999466,-97.99999999999898,,-198.99999999995634
2021.04.12,70.99999999999883,-242.99999999999324,-232.99999999999432,14.000000000010004,-32.999999999994145,-44.99999999999504,-383.0000000000098,-7.000000000005002,712.0000000000015,-72.99999999999329,-131.9999999999908,-121.99999999999989,,-473.9999999999652
2021.04.12,140.99999999999113,-183.99999999999528,-173.9999999999964,32.00000000001069,-2.999999999997449,-19.00000000000235,-330.99999999998886,-28.999999999996362,828.9999999999909,-72.99999999999329,-122.99999999999045,-112.00000000000898,,-45.999999999976694
2021.04.12,204.00000000000418,-149.99999999999457,-158.99999999999804,-134.00000000000034,28.000000000005798,2.000000000002,-292.0000000000016,-76.99999999999818,831.000000000004,-51.9999999999925,-90.99999999999397,-91.99999999999875,,18.00000000003797
2021.04.12,289.0000000000059,-114.99999999999844,-129.00000000000134,-137.99999999999102,131.99999999999878,87.00000000000374,-240.0000000000091,-31.00000000000591,851.0000000000017,21.000000000000796,-60.000000000002274,-66.0000000000025,,601.0000000000003
2021.04.12,293.0000000000099,-132.99999999999423,-136.99999999999824,-164.99999999999204,141.00000000000225,109.00000000000354,-250.0,-48.00000000000182,886.9999999999934,13.999999999995794,-84.99999999999375,-79.00000000000773,,547.000000000017
2021.04.12,248.00000000000378,-129.00000000000134,-136.99999999999824,-216.99999999999875,138.00000000000477,107.99999999999699,-258.99999999998613,-28.999999999996362,890.9999999999974,-13.00000000000523,-81.99999999999363,-84.00000000000318,,435.00000000002
2021.04.12,218.00000000000708,-136.00000000000279,-137.9999999999937,-164.00000000000148,133.00000000000534,97.00000000000264,-270.00000000001023,-55.00000000000682,909.9999999999886,-42.00000000000159,-94.99999999999886,-97.99999999999898,,359.9999999999892
