date,USDCHF,EURUSD,USDJPY,USDCAD,AUDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,EURGBP,EURCAD,EURAUD,EURNZD,AUDJPY,NZDCAD,empty,sum
2015.03.09,-413.99999999999216,-626.9999999999998,-39.99999999999204,-264.9999999999819,-269.9999999999925,10.999999999983245,20.999999999982144,-540.9999999999968,-182.99999999999983,-155.00000000000514,-278.9999999999959,-97.00000000000264,-527.0000000000108,-419.9999999999982,-797.0000000000033,-296.0000000000065,-118.00000000000699,,-4997.00000000002
2015.03.09,-425.99999999999307,-765.0000000000157,-81.00000000000307,-268.0000000000016,-292.9999999999988,82.99999999998863,113.99999999999189,-551.0000000000019,-209.00000000000364,-161.00000000000003,-213.99999999999199,-163.00000000000205,-709.0000000000041,-556.0000000000009,-791.9999999999927,-316.0000000000025,-21.999999999999797,,-5329.000000000032
2015.03.09,-373.99999999999653,-687.9999999999998,-10.99999999999568,-337.99999999999386,-207.99999999999707,153.9999999999875,119.99999999998678,-507.99999999999557,-202.0000000000022,-158.0000000000026,-217.99999999999596,-82.00000000000429,-628.0000000000064,-609.9999999999994,-763.9999999999869,-261.0000000000099,-92.99999999999864,,-4869.000000000011
2015.03.09,-356.00000000000074,-521.0000000000159,61.00000000000705,-428.9999999999905,-170.99999999999892,252.99999999999213,-1.0000000000065512,-577.9999999999887,-102.99999999999754,-197.99999999999818,-244.99999999999523,2.000000000002,-368.00000000001273,-486.00000000000864,-639.9999999999961,-271.0000000000008,-262.00000000000665,,-4313.000000000016
2015.03.09,-335.99999999999187,-495.000000000001,111.0000000000042,-445.99999999999085,-156.99999999999602,252.99999999999213,8.999999999992347,-601.9999999999897,-7.9999999999968985,-170.00000000000347,-245.99999999999068,7.9999999999968985,-181.00000000000892,-449.9999999999948,-702.9999999999869,-337.0000000000033,-336.00000000000296,,-4085.999999999972
2015.03.09,-310.9999999999946,-387.000000000004,131.00000000000023,-408.9999999999927,-151.9999999999966,235.99999999999176,-27.00000000002145,-530.9999999999917,-82.99999999999974,-131.00000000000333,-249.99999999999466,56.99999999999594,-215.99999999999397,-374.999999999992,-631.0000000000038,-311.9999999999976,-356.00000000000074,,-3746.999999999999
2015.03.09,-292.9999999999988,-365.99999999999966,106.99999999999932,-242.99999999999324,-158.99999999999804,221.99999999998886,-29.00000000001235,-515.0000000000006,-112.000000000001,-129.9999999999968,-300.0000000000003,67.00000000000594,-235.00000000000742,-286.99999999999284,-680.9999999999983,-295.0000000000017,-280.00000000000244,,-3529.000000000009
2015.03.09,-300.99999999999574,-368.00000000001273,54.000000000002046,-373.00000000000114,-246.99999999999721,358.9999999999982,-32.0000000000098,-442.99999999999784,-63.99999999999739,-51.000000000001044,-210.99999999999451,102.99999999999754,-242.99999999999324,-174.00000000000747,-540.0000000000072,-383.0000000000098,-207.00000000000162,,-3121.000000000029
2015.03.09,-296.9999999999917,-438.00000000000506,51.00000000000193,-387.99999999998835,-261.0000000000001,353.99999999998766,5.999999999994898,-449.99999999998863,-51.99999999999649,-68.00000000000139,-234.99999999999633,87.00000000000374,-218.00000000000708,-192.99999999999872,-584.9999999999911,-365.99999999999966,-209.00000000000364,,-3261.9999999999795
2015.03.09,-323.99999999999096,-347.0000000000084,87.0000000000033,-437.99999999998283,-234.00000000000088,171.99999999999437,-108.00000000001918,-542.9999999999922,-41.000000000002146,-87.00000000000374,-181.9999999999933,78.00000000000028,-63.000000000013046,-99.99999999998899,-438.00000000000506,-381.0000000000002,-235.00000000000742,,-3184.00000000001
2015.03.09,-237.99999999999378,-334.00000000001205,118.00000000000921,-346.0000000000019,-198.99999999999363,239.99999999999577,-42.0000000000087,-461.9999999999891,2.999999999997449,-56.99999999999594,-191.99999999999218,85.00000000000173,-127.00000000001043,-133.00000000000534,-496.00000000000756,-399.0000000000009,-228.00000000000597,,-2807.000000000013
2015.03.09,-223.99999999999088,-295.0000000000008,192.99999999999784,-289.9999999999903,-185.99999999999727,349.99999999998363,-60.000000000015596,-492.999999999995,-26.000000000003798,-36.0000000000027,-180.99999999999784,129.00000000000134,-187.00000000000384,-150.99999999999002,-469.0000000000083,-427.99999999999727,-194.0000000000053,,-2548.0000000000164
2015.03.09,-82.99999999999974,-267.0000000000172,314.9999999999977,-209.9999999999991,-131.99999999999878,509.99999999998823,68.99999999998573,-537.9999999999967,26.999999999999247,-66.99999999999484,-228.99999999999034,99.00000000000463,-174.00000000000747,-336.9999999999873,-719.9999999999873,-404.0000000000106,-316.0000000000052,,-2457.0000000000186
2015.03.09,-5.999999999994898,-205.00000000001074,370.00000000000455,-269.9999999999925,-65.99999999999939,655.9999999999899,84.99999999997954,-450.9999999999934,77.00000000000485,-29.000000000001247,-140.99999999999113,167.00000000000603,-93.00000000000975,-276.9999999999939,-571.9999999999948,-388.00000000000523,-325.00000000000864,,-1468.000000000011
2015.03.09,-51.99999999999649,-246.00000000001288,368.9999999999998,-358.9999999999982,-48.99999999999905,661.0000000000005,105.99999999998388,-612.9999999999995,85.00000000000173,-72.0000000000054,-135.99999999999167,190.00000000000128,-66.99999999999484,-326.0000000000041,-563.9999999999867,-404.0000000000106,-323.0000000000066,,-1800.0000000000189
2015.03.09,-135.99999999999167,-292.00000000000335,509.00000000000034,-238.99999999998923,-12.999999999996348,601.9999999999915,36.999999999998145,-746.9999999999999,12.999999999996348,-158.99999999999804,-185.99999999999727,190.00000000000128,-141.99999999999767,-451.0000000000014,-598.999999999994,-424.99999999999716,-257.0000000000072,,-2294.999999999986
2015.03.09,-239.0000000000003,-321.0000000000157,502.00000000000955,-234.99999999998522,-39.999999999995595,478.999999999985,-57.00000000001815,-815.9999999999883,-53.999999999998494,-182.99999999999983,-212.00000000000108,173.00000000000094,-188.9999999999947,-458.9999999999872,-584.0000000000067,-445.99999999999795,-220.00000000000907,,-2901.0000000000027
2015.03.09,-218.99999999999142,-318.00000000001825,415.9999999999968,-289.9999999999903,-56.99999999999594,527.9999999999951,-35.00000000000725,-783.9999999999918,-39.00000000000014,-168.00000000000148,-185.99999999999727,190.99999999999673,-161.00000000001114,-374.999999999992,-485.0000000000021,-432.00000000000216,-172.00000000000549,,-2586.000000000018
2015.03.09,-209.9999999999991,-322.00000000000006,371.9999999999999,-298.9999999999826,-58.99999999999794,573.0000000000013,-27.00000000002145,-688.0000000000024,-4.000000000004,-165.00000000000404,-143.9999999999997,212.00000000000108,-103.99999999999298,-377.9999999999894,-392.9999999999989,-386.0000000000099,-165.9999999999995,,-2187.9999999999995
2015.03.09,-201.99999999999108,-295.0000000000008,371.0000000000093,-273.9999999999965,-34.99999999999615,624.9999999999867,-8.000000000008,-664.999999999992,-7.9999999999968985,-182.99999999999983,-173.00000000000094,250.00000000000577,-96.00000000000719,-385.99999999999744,-432.9999999999945,-331.00000000000307,-191.00000000000784,,-2033.9999999999905
2015.03.09,-197.99999999999818,-328.00000000001717,320.99999999999795,-275.000000000003,-35.999999999991594,679.9999999999917,27.999999999983594,-650.9999999999962,2.999999999997449,-170.99999999999892,-161.99999999999548,241.99999999999778,-139.00000000000023,-436.9999999999985,-496.00000000000756,-334.0000000000032,-200.00000000000017,,-2153.000000000042
2015.03.09,-118.99999999999133,-263.99999999999756,314.9999999999977,-221.99999999998886,2.000000000002,740.9999999999917,80.99999999999774,-506.0000000000002,46.999999999997044,-126.99999999999933,-205.99999999999508,243.99999999999977,-113.00000000000753,-401.00000000000693,-665.9999999999889,-261.0000000000099,-328.0000000000061,,-1783.0000000000057
2015.03.09,-123.99999999999079,-240.00000000001796,335.9999999999985,-190.99999999998562,26.000000000003798,709.9999999999884,24.999999999986144,-504.99999999999545,-19.999999999997797,-195.9999999999962,-265.99999999999955,256.0000000000007,-177.00000000000495,-472.9999999999901,-706.0000000000066,-228.00000000000864,-333.0000000000055,,-2106.000000000022
2015.03.09,-161.99999999999548,-229.99999999999687,328.00000000000296,-195.9999999999962,34.000000000000696,626.9999999999998,1.999999999990898,-567.9999999999978,-50.0000000000056,-221.99999999999997,-313.99999999999204,268.0000000000016,-117.99999999999588,-476.9999999999941,-702.0000000000026,-254.0000000000049,-375.0000000000031,,-2408.999999999989
2015.03.09,-135.99999999999167,-226.00000000001506,356.00000000000875,-207.00000000000162,59.000000000009045,692.9999999999881,17.999999999984695,-554.000000000002,-16.0000000000049,-304.00000000000426,-461.0000000000003,278.00000000000045,-107.99999999999699,-482.00000000000466,-974.0000000000082,-234.99999999999943,-570.0000000000039,,-2869.000000000042
2015.03.10,-122.99999999999534,-251.00000000000122,377.00000000000955,-161.99999999999548,36.0000000000027,727.9999999999953,26.999999999999247,-563.0000000000024,-22.999999999995246,-192.99999999999872,-253.99999999999866,258.9999999999981,-154.99999999999403,-442.9999999999934,-656.9999999999965,-246.00000000000932,-331.0000000000035,,-1973.999999999979
2015.03.10,-112.99999999999643,-194.0000000000053,427.99999999999727,-141.99999999999767,81.00000000000884,703.9999999999935,16.999999999978144,-589.9999999999892,-61.999999999995396,-344.99999999999534,-359.99999999999363,258.9999999999981,-232.99999999999432,-750.0000000000063,-886.9999999999934,-240.0000000000091,-386.0000000000086,,-2813.0000000000086
2015.03.10,-63.99999999999739,-179.00000000001802,450.00000000000284,-42.999999999993044,161.00000000000003,586.999999999982,3.999999999981796,-723.9999999999895,-85.99999999999719,-307.0000000000017,-388.9999999999949,229.99999999999687,-253.99999999999866,-686.0000000000089,-899.9999999999897,-222.0000000000084,-382.00000000000455,,-2804.000000000038
2015.03.10,-54.999999999993946,-127.00000000001043,606.0000000000088,15.00000000000945,248.00000000000378,527.9999999999951,-20.000000000020002,-834.9999999999937,-109.99999999999899,-385.99999999999744,-435.9999999999919,212.99999999999653,-255.00000000000523,-754.9999999999945,-984.000000000007,-233.0000000000041,-408.00000000000836,,-2994.000000000012
2015.03.10,-4.999999999999449,-67.00000000001705,614.0000000000043,9.000000000014552,258.0000000000027,674.9999999999811,-6.000000000017103,-697.9999999999933,-41.000000000002146,-385.99999999999744,-386.9999999999929,270.0000000000036,-144.99999999999514,-696.999999999992,-882.000000000005,-189.00000000000716,-448.000000000004,,-2125.000000000017
2015.03.10,-1.999999999990898,-39.00000000001125,606.0000000000088,107.99999999999699,339.0000000000004,608.9999999999928,-67.00000000001705,-718.9999999999941,-82.99999999999974,-470.9999999999992,-422.9999999999956,251.00000000000122,-208.00000000000819,-841.9999999999872,-892.9999999999883,-100.99999999999909,-431.0000000000036,,-2365.999999999994
2015.03.10,-5.999999999994898,-40.0000000000178,600.0000000000085,90.00000000001229,343.9999999999999,619.9999999999983,-63.000000000013046,-801.9999999999925,-85.99999999999719,-480.99999999999807,-415.99999999999415,270.0000000000036,-163.00000000000205,-853.9999999999992,-897.9999999999987,-131.00000000000023,-407.0000000000018,,-2422.9999999999873
2015.03.10,-4.999999999999449,-36.999999999998145,749.0000000000094,77.00000000001594,340.00000000000693,594.99999999999,-61.00000000002215,-935.0000000000023,-85.99999999999719,-512.9999999999968,-489.99999999999045,248.00000000000378,-182.99999999999983,-992.9999999999994,-1079.999999999992,-243.0000000000092,-518.0000000000074,,-3134.999999999988
2015.03.10,31.000000000003247,-31.000000000003247,843.0000000000035,124.99999999999733,420.00000000000927,574.9999999999922,-36.0000000000138,-899.0000000000009,-82.00000000000429,-514.0000000000033,-654.9999999999944,248.00000000000378,-195.00000000001182,-970.0000000000042,-1397.9999999999882,-176.00000000000193,-723.0000000000069,,-3437.0000000000236
2015.03.10,31.000000000003247,-2.999999999997449,829.9999999999983,119.00000000000244,412.00000000000125,583.9999999999845,-54.0000000000207,-847.999999999999,-87.00000000000374,-522.0000000000002,-868.9999999999975,260.00000000000466,-175.00000000001404,-966.0000000000002,-1829.9999999999982,-135.00000000000512,-1009.0000000000043,,-4262.0000000000455
2015.03.10,43.00000000000415,36.999999999998145,844.0000000000083,147.00000000000824,472.00000000000574,603.9999999999824,-180.0000000000024,-832.9999999999984,-68.00000000000139,-553.0000000000035,-732.9999999999948,277.000000000005,-124.99999999999733,-934.9999999999969,-1493.9999999999952,-85.00000000000796,-941.000000000003,,-3522.999999999989
2015.03.10,308.00000000000824,309.99999999998806,996.9999999999999,198.00000000000927,629.0000000000018,881.9999999999828,-64.0000000000196,-702.9999999999887,90.0000000000012,-478.0000000000006,-637.9999999999941,404.0000000000044,124.99999999999733,-917.9999999999966,-1358.999999999999,-57.00000000000216,-944.0000000000003,,-1218.0000000000077
2015.03.10,245.0000000000063,253.99999999999866,933.9999999999975,189.00000000001694,569.0000000000084,845.9999999999912,-61.00000000002215,-739.9999999999949,46.00000000000159,-483.0000000000001,-540.9999999999915,378.999999999996,58.000000000002494,-902.0000000000028,-1161.9999999999964,-33.00000000000125,-777.0000000000055,,-1178.9999999999952
2015.03.10,343.00000000000443,295.0000000000008,862.9999999999995,202.9999999999976,600.0000000000006,983.0000000000006,24.999999999986144,-561.9999999999976,136.00000000000279,-402.00000000000233,-474.9999999999921,404.99999999999983,143.99999999998857,-855.0000000000058,-1123.9999999999916,-11.00000000000989,-763.0000000000026,,-195.00000000002137
2015.03.10,250.00000000000577,279.99999999999136,847.999999999999,174.00000000000747,534.0000000000011,838.9999999999898,-61.00000000002215,-569.9999999999932,82.00000000000429,-395.0000000000009,-436.9999999999985,392.00000000000347,153.9999999999875,-808.9999999999931,-1022.9999999999961,-17.000000000010118,-716.0000000000056,,-475.00000000003047
2015.03.10,250.00000000000577,275.000000000003,861.0000000000042,174.00000000000747,560.0000000000049,850.9999999999795,-77.00000000001594,-621.9999999999999,80.00000000000229,-411.0000000000058,-491.99999999999244,400.00000000000034,144.99999999999514,-790.0000000000018,-1096.0000000000082,-30.000000000001137,-769.0000000000085,,-691.0000000000313
2015.03.10,328.0000000000061,314.99999999999864,945.999999999998,205.00000000001074,614.0000000000034,991.9999999999928,-6.000000000017103,-631.0000000000002,134.0000000000008,-417.0000000000007,-490.999999999997,424.9999999999976,174.00000000000747,-805.9999999999956,-1099.9999999999898,-22.00000000000557,-766.0,,-105.99999999999125
2015.03.10,265.99999999999955,290.9999999999968,905.0000000000011,158.0000000000137,534.0000000000011,934.9999999999969,-64.0000000000196,-641.9999999999959,93.99999999999409,-409.99999999999926,-419.9999999999982,434.000000000001,180.99999999998673,-761.999999999996,-868.000000000002,-64.99999999999773,-641.9999999999982,,-75.00000000001569
2015.03.10,226.99999999999943,166.99999999998383,911.0000000000014,137.00000000000932,538.0000000000051,924.9999999999981,-45.000000000006146,-664.0000000000015,78.99999999999574,-448.000000000004,-502.9999999999979,375.9999999999986,38.99999999998904,-902.0000000000028,-1140.0000000000077,-63.00000000000239,-726.9999999999999,,-1093.0000000000418
2015.03.10,178.00000000000037,63.99999999999739,865.9999999999997,77.00000000001594,522.0000000000002,861.999999999985,42.999999999993044,-711.9999999999891,58.99999999999794,-451.0000000000014,-546.9999999999975,324.00000000000205,-39.999999999995595,-966.0000000000002,-1336.9999999999882,-42.00000000000159,-827.0,,-1926.9999999999818
2015.03.10,329.00000000000153,258.99999999998704,891.9999999999959,73.00000000001194,538.0000000000051,1003.9999999999827,42.999999999993044,-595.9999999999894,175.99999999999838,-402.9999999999978,-505.99999999999534,380.00000000000256,158.99999999999804,-852.9999999999926,-1205.999999999996,-70.00000000000739,-877.0000000000056,,-658.000000000008
2015.03.10,579.0000000000073,473.99999999999665,918.0000000000064,189.00000000001694,603.0000000000091,977.99999999999,-149.00000000002134,-359.99999999999943,224.9999999999974,-524.0000000000023,-565.9999999999999,436.00000000000307,312.00000000000114,-832.9999999999949,-1105.0000000000005,7.999999999995566,-1075.0000000000036,,110.00000000000091
2015.03.10,608.0000000000085,604.9999999999889,947.0000000000027,354.0000000000099,816.0000000000056,996.9999999999812,-122.00000000002208,-334.99999999999375,239.99999999999577,-482.00000000000466,-539.0000000000006,470.00000000000375,309.0000000000037,-866.9999999999956,-1082.9999999999895,238.9999999999901,-977.0000000000057,,1179.999999999978
2015.03.10,805.0000000000001,734.9999999999968,1001.0000000000048,473.99999999999665,808.0000000000088,1415.999999999995,-10.000000000021103,-131.9999999999908,290.00000000000136,-282.99999999999994,-412.9999999999967,570.9999999999993,300.99999999999574,-692.0000000000038,-1039.9999999999966,177.99999999999727,-858.9999999999986,,3149.9999999999877
2015.03.10,783.0000000000003,746.0000000000023,808.9999999999975,384.00000000000654,748.0000000000042,1428.9999999999914,12.999999999996348,-89.9999999999892,297.9999999999983,-302.9999999999977,-417.99999999999613,566.9999999999953,306.00000000000625,-746.0000000000023,-1133.0000000000061,224.99999999999432,-950.0000000000064,,2667.9999999999945
2015.03.10,423.0000000000067,613.9999999999812,722.999999999999,229.99999999999687,626.0000000000043,1106.9999999999914,-226.00000000001506,-263.9999999999958,176.99999999999383,-409.0000000000038,-552.9999999999924,629.0000000000018,486.999999999993,-540.9999999999915,-960.9999999999897,194.00000000000261,-916.0000000000057,,1339.9999999999775
2015.03.10,543.0000000000045,661.0000000000005,615.9999999999997,301.0000000000179,697.0000000000032,1191.9999999999932,-211.00000000000563,-171.99999999999704,217.99999999999596,-348.00000000000387,-505.99999999999534,614.0000000000034,468.9999999999861,-543.999999999989,-988.9999999999955,235.99999999999,-918.0000000000077,,1859.0
2015.03.10,543.0000000000045,756.9999999999854,492.00000000000443,286.00000000000847,685.0000000000023,1093.999999999995,-214.00000000000307,73.99999999999807,241.00000000000233,-324.00000000000205,-457.99999999999176,595.0000000000011,580.999999999987,-374.999999999992,-788.9999999999952,390.99999999999113,-870.9999999999995,,2707.999999999996
2015.03.10,602.0000000000025,761.999999999996,308.00000000000693,151.9999999999966,613.000000000008,1183.0000000000007,-209.00000000001472,261.0000000000099,329.00000000000153,-275.99999999999847,-375.9999999999986,612.9999999999969,709.0000000000041,-354.9999999999942,-699.9999999999895,432.9999999999927,-905.0000000000002,,3144.000000000019
2015.03.10,504.00000000000443,496.99999999999187,118.00000000000921,-186.99999999998164,367.0000000000062,1194.9999999999905,-293.0000000000099,314.00000000000716,365.99999999999966,-207.00000000000162,-386.9999999999929,572.0000000000058,719.9999999999873,-200.00000000000017,-781.9999999999939,245.9999999999951,-1035.0000000000082,,1808.0000000000086
2015.03.10,842.0000000000094,766.9999999999843,332.00000000000784,73.00000000001194,462.0000000000068,1541.9999999999989,34.99999999998504,585.9999999999985,554.9999999999944,60.00000000000449,-235.99999999999176,655.0000000000056,767.0000000000066,-21.00000000000435,-693.9999999999947,289.0000000000015,-985.0000000000025,,5029.000000000022
2015.03.10,648.9999999999995,383.0,135.00000000000512,-63.99999999999739,275.000000000003,1631.999999999989,97.9999999999981,538.0000000000109,514.0000000000033,136.99999999999824,-158.99999999999804,531.9999999999991,458.9999999999872,-106.00000000000608,-818.9999999999919,158.00000000000125,-907.0000000000023,,3454.9999999999986
2015.03.10,781.0000000000094,581.9999999999936,195.99999999999795,11.00000000000545,329.00000000000153,1730.9999999999936,187.99999999998818,759.0000000000003,529.9999999999972,216.0000000000051,-129.9999999999968,629.9999999999973,523.9999999999911,90.00000000001229,-722.0000000000005,240.99999999999966,-980.0000000000031,,4975.999999999994
2015.03.10,930.0000000000086,687.9999999999998,207.00000000000784,-79.99999999999119,411.0000000000058,1844.9999999999854,137.9999999999937,825.0000000000028,739.0000000000008,226.00000000000398,-86.99999999999264,670.000000000004,950.0000000000064,38.0000000000047,-604.9999999999889,274.0000000000009,-1030.0000000000086,,6139.000000000042
2015.03.10,976.0000000000102,703.9999999999935,305.9999999999974,-70.99999999999883,430.00000000000813,1933.9999999999914,140.99999999999113,745.0000000000045,795.9999999999967,214.99999999999852,-85.99999999999719,685.0000000000023,933.9999999999905,-11.999999999989797,-679.9999999999917,245.9999999999951,-1058.0000000000034,,6204.999999999997
