date,GBPUSD,EURUSD,USDJPY,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURJPY,EURCAD,CADJPY,AUDNZD,empty,sum
2019.08.05,-442.00000000000904,-266.0000000000107,734.0000000000089,-419.00000000000273,-268.99999999999704,-297.00000000000284,-476.99999999997544,817.000000000001,462.0000000000033,-556.0000000000009,611.9999999999948,-83.00000000001084,,-184.00000000000176
2019.08.05,-297.9999999999983,-222.99999999999542,594.0000000000083,-363.99999999999767,-234.99999999999633,-366.9999999999951,-457.9999999999984,659.999999999994,350.0000000000085,-524.9999999999977,521.0000000000008,-48.000000000003595,,-392.99999999997095
2019.08.05,-394.00000000000546,-248.00000000000378,575.0000000000028,-424.00000000000216,-275.99999999999847,-317.9999999999961,-331.99999999999363,740.9999999999917,304.00000000000205,-527.9999999999951,486.99999999999477,-78.00000000000028,,-491.0000000000037
2019.08.05,-371.00000000001023,-243.99999999999977,536.0000000000014,-385.000000000002,-285.9999999999974,-326.9999999999995,-306.99999999998795,743.0000000000048,265.00000000000057,-541.0000000000136,470.9999999999894,-1.0000000000065512,,-447.00000000002086
2019.08.05,-280.0000000000136,-256.99999999999613,662.9999999999967,-478.0000000000006,-339.99999999999585,-407.0000000000018,-560.9999999999786,628.0000000000064,391.00000000000534,-561.0000000000115,569.9999999999932,-56.99999999999594,,-688.9999999999925
2019.08.05,-123.00000000000644,-222.99999999999542,606.0000000000088,-517.0000000000008,-364.9999999999931,-497.99999999999847,-646.9999999999914,451.0000000000014,361.0000000000042,-543.0000000000045,539.0000000000015,-79.99999999999119,,-1038.9999999999657
2019.08.05,-41.000000000002146,-239.99999999999577,665.0000000000063,-561.9999999999958,-375.9999999999986,-575.0000000000033,-814.9999999999977,295.0000000000008,413.0000000000109,-531.9999999999991,566.9999999999931,-117.99999999999588,,-1318.9999999999773
2019.08.05,-13.000000000018552,-181.00000000000892,638.9999999999958,-487.99999999999955,-295.0000000000008,-549.9999999999949,-808.9999999999975,263.99999999999756,444.0000000000026,-458.00000000000284,545.0000000000017,-150.00000000000568,,-1052.0000000000314
2019.08.05,58.99999999998684,-207.00000000000162,599.0000000000038,-524.0000000000023,-371.99999999999454,-626.0000000000043,-835.9999999999843,283.99999999999534,371.9999999999999,-598.0000000000097,571.9999999999885,-79.00000000000685,,-1356.000000000029
2019.08.05,73.99999999999629,-268.0000000000016,632.000000000005,-646.9999999999976,-456.9999999999963,-683.9999999999957,-893.999999999977,280.9999999999979,343.0000000000035,-697.0000000000143,606.9999999999993,-130.99999999999224,,-1840.999999999973
2019.08.05,30.999999999981043,-357.00000000000733,628.0000000000001,-868.000000000002,-600.999999999996,-714.0000000000035,-858.9999999999804,289.0000000000059,245.00000000000455,-787.0000000000043,591.9999999999987,-241.00000000000233,,-2642.0000000000055
2019.08.05,-191.00000000000784,-435.0000000000076,628.0000000000001,-907.9999999999977,-642.9999999999936,-619.9999999999983,-605.9999999999945,622.9999999999958,166.00000000001103,-907.0000000000133,597.999999999999,-238.99999999998923,,-2533.999999999996
2019.08.05,-391.000000000008,-441.0000000000025,402.000000000001,-897.0000000000033,-653.0000000000035,-475.99999999999864,-123.99999999999523,929.000000000002,-92.99999999998931,-950.0000000000064,447.9999999999933,-204.00000000000418,,-2450.0000000000146
2019.08.05,-191.00000000000784,-453.99999999999886,426.00000000000193,-882.000000000005,-646.9999999999976,-637.9999999999941,-360.99999999999,612.9999999999969,-81.99999999999363,-926.0000000000045,440.9999999999883,-191.99999999999218,,-2892.999999999997
2019.08.05,-173.00000000000094,-524.0000000000133,516.9999999999959,-873.0000000000016,-646.9999999999976,-707.000000000002,-492.999999999995,503.000000000009,-52.99999999999727,-940.0000000000075,463.99999999999864,-175.99999999999838,,-3102.0000000000105
2019.08.05,-490.999999999997,-670.9999999999993,466.99999999999875,-866.9999999999956,-625.9999999999932,-590.0000000000016,-92.99999999998931,920.9999999999941,-265.99999999999113,-1126.0000000000048,426.00000000000193,-202.9999999999976,,-3118.999999999975
2019.08.05,-432.0000000000102,-695.0000000000011,530.0000000000011,-873.999999999997,-619.0000000000028,-653.0000000000035,-234.99999999998522,829.9999999999974,-220.99999999998943,-1147.000000000009,467.9999999999893,-222.99999999999542,,-3271.0000000000064
2019.08.05,-463.9999999999977,-764.0000000000091,487.000000000009,-831.9999999999994,-588.9999999999951,-687.9999999999998,-146.99999999999136,689.9999999999907,-342.9999999999893,-1072.0000000000064,342.9999999999893,-208.00000000000819,,-3587.0000000000073
2019.08.05,-439.0000000000116,-697.9999999999986,344.0000000000083,-819.9999999999985,-564.9999999999933,-651.999999999997,2.0000000000095497,676.9999999999943,-432.9999999999927,-1004.0000000000049,245.9999999999951,-228.00000000000597,,-3569.999999999996
2019.08.05,-507.9999999999973,-737.0000000000099,478.00000000000864,-817.9999999999965,-548.9999999999995,-631.9999999999992,-88.99999999999864,805.9999999999956,-327.99999999998875,-1090.0000000000132,363.9999999999901,-248.00000000000378,,-3351.0000000000123
2019.08.05,-459.0000000000094,-676.9999999999943,429.00000000000205,-773.9999999999969,-488.999999999995,-617.0000000000009,-80.99999999998886,710.0000000000106,-313.99999999999295,-974.9999999999925,310.0000000000023,-280.9999999999979,,-3217.9999999999545
2019.08.05,-476.0000000000098,-747.9999999999931,456.00000000000307,-695.9999999999966,-405.9999999999952,-654.9999999999944,-104.99999999998977,520.9999999999936,-349.9999999999943,-846.9999999999977,250.0,-336.00000000000296,,-3391.9999999999773
2019.08.05,-521.0000000000159,-919.0000000000032,537.0000000000061,-787.9999999999998,-481.9999999999935,-773.9999999999969,-149.0000000000009,384.9999999999909,-450.9999999999934,-927.0000000000111,192.99999999999784,-313.99999999999204,,-4210.000000000012
2019.08.05,-251.00000000000122,-819.9999999999985,505.00000000000966,-812.0000000000016,-534.0000000000011,-892.0000000000039,-393.99999999997704,394.00000000000546,-382.99999999999557,-1130.0000000000089,346.9999999999942,-270.99999999999903,,-4240.999999999977
2019.08.05,-292.00000000000335,-845.0000000000068,445.99999999999795,-759.999999999994,-522.9999999999957,-887.0000000000044,-280.9999999999775,340.9999999999913,-475.9999999999991,-1063.9999999999982,251.99999999999534,-205.00000000001074,,-4294.000000000005
2019.08.05,-475.0000000000032,-934.9999999999969,534.000000000006,-885.0000000000025,-588.9999999999951,-817.9999999999965,-192.99999999998363,496.00000000000756,-472.999999999999,-1106.000000000007,272.99999999999613,-289.9999999999903,,-4460.999999999964
2019.08.05,-405.0000000000109,-971.0000000000107,552.9999999999973,-887.9999999999999,-554.9999999999944,-904.0000000000048,-292.0000000000016,432.9999999999945,-487.99999999999955,-1178.0000000000123,304.00000000000205,-357.99999999999164,,-4749.000000000033
2019.08.05,-388.0000000000106,-1076.0000000000102,671.0000000000065,-917.9999999999966,-556.0000000000009,-1000.9999999999964,-452.99999999997453,258.0000000000027,-465.999999999994,-1174.0000000000084,316.99999999999307,-401.00000000000693,,-5186.999999999997
2019.08.05,-324.9999999999975,-1036.999999999999,496.9999999999999,-846.0000000000023,-469.99999999999267,-1014.9999999999992,-306.99999999998795,205.99999999999508,-619.9999999999903,-1153.000000000004,200.9999999999934,-425.99999999999307,,-5294.999999999977
2019.08.05,-314.00000000001427,-1009.9999999999998,533.0000000000013,-856.0000000000013,-480.0000000000027,-1000.9999999999964,-361.99999999999477,276.00000000000955,-551.0000000000019,-1195.999999999997,271.99999999999136,-425.99999999999307,,-5114.999999999998
2019.08.05,-258.0000000000027,-988.0000000000111,588.9999999999986,-893.9999999999948,-488.999999999995,-1027.0000000000002,-490.99999999998545,280.9999999999979,-465.999999999994,-1242.999999999994,354.99999999998977,-468.00000000000176,,-5098.999999999994
2019.08.05,-258.0000000000027,-995.0000000000125,554.000000000002,-978.9999999999966,-530.9999999999926,-1036.0000000000036,-447.9999999999791,495.000000000001,-513.9999999999958,-1446.0000000000139,432.00000000000216,-524.9999999999977,,-5250.999999999989
2019.08.05,-246.99999999999721,-934.0000000000126,444.0000000000026,-912.0000000000017,-517.9999999999962,-993.9999999999949,-324.99999999998863,530.9999999999926,-570.999999999998,-1412.9999999999975,373.9999999999952,-462.9999999999912,,-5027.999999999986
2019.08.05,-256.00000000001177,-934.0000000000126,421.0000000000065,-887.0000000000044,-486.999999999993,-985.999999999998,-284.9999999999966,400.00000000000034,-598.9999999999895,-1285.0000000000027,286.00000000000136,-472.9999999999901,,-5084.99999999999
2019.08.05,-253.99999999999866,-940.0000000000075,501.0000000000048,-971.9999999999951,-534.9999999999966,-990.000000000002,-385.9999999999957,439.0000000000116,-513.9999999999958,-1324.9999999999984,367.999999999995,-522.0000000000002,,-5129.999999999978
2019.08.05,-262.00000000000665,-1001.0000000000074,627.0000000000095,-1044.0000000000005,-583.9999999999957,-1014.9999999999992,-561.9999999999834,302.0000000000023,-431.99999999998795,-1313.0000000000086,411.00000000000136,-537.9999999999941,,-5410.999999999971
2019.08.06,-286.00000000000847,-984.000000000007,647.9999999999961,-1041.000000000003,-707.000000000002,-993.9999999999949,-550.9999999999877,354.9999999999942,-408.00000000000125,-1296.9999999999925,464.9999999999892,-431.0000000000036,,-5231.000000000022
2019.08.06,-274.00000000001864,-1097.999999999999,935.0000000000023,-1153.9999999999995,-866.9999999999956,-1092.9999999999995,-909.9999999999966,330.9999999999924,-191.99999999999307,-1398.9999999999948,667.0000000000016,-292.00000000000335,,-5346.000000000003
2019.08.06,-283.000000000011,-1154.0000000000105,884.0000000000003,-1132.9999999999952,-775.0000000000034,-1141.0000000000032,-823.9999999999839,531.9999999999991,-308.9999999999975,-1661.0000000000014,687.9999999999882,-384.9999999999909,,-5561.00000000001
2019.08.06,-402.0000000000135,-1215.0000000000105,911.0000000000014,-1065.0000000000048,-275.99999999999847,-1097.999999999999,-726.9999999999754,592.9999999999991,-342.9999999999893,-1649.0000000000116,658.9999999999918,-1083.9999999999961,,-5696.000000000006
2019.08.06,-407.0000000000018,-1340.9999999999923,957.9999999999984,-1095.999999999997,-397.99999999999835,-1200.0000000000011,-784.9999999999966,590.0000000000016,-421.99999999999704,-1808.0000000000095,693.9999999999884,-937.00000000001,,-6152.000000000015
2019.08.06,-397.0000000000029,-1387.000000000005,966.9999999999987,-1151.000000000002,-504.9999999999999,-1244.0000000000007,-798.9999999999782,612.9999999999969,-463.99999999999864,-1896.9999999999932,712.9999999999939,-852.9999999999926,,-6403.9999999999845
2019.08.06,-429.99999999999704,-1391.0000000000089,871.0000000000093,-1070.9999999999998,-503.99999999999335,-1227.9999999999957,-655.0000000000011,581.0000000000093,-572.9999999999933,-1839.9999999999973,607.9999999999899,-720.0000000000095,,-6351.999999999987
2019.08.06,-400.00000000000034,-1395.9999999999973,725.0000000000085,-1058.0000000000034,-486.999999999993,-1251.9999999999975,-507.99999999998136,560.0000000000049,-742.999999999995,-1866.000000000012,504.99999999999545,-729.0000000000018,,-6648.999999999974
2019.08.06,-343.00000000000443,-1324.9999999999984,272.99999999999613,-846.9999999999977,-293.99999999999426,-1237.9999999999948,-19.99999999998181,337.0000000000095,-1174.9999999999973,-1632.9999999999955,88.99999999999864,-710.0000000000106,,-6885.999999999971
2019.08.06,-303.0000000000088,-1225.9999999999939,352.00000000000387,-836.0000000000034,-373.00000000000114,-1192.000000000004,-156.99999999998226,249.00000000001032,-981.9999999999993,-1469.9999999999936,131.00000000000023,-564.9999999999933,,-6371.999999999966
2019.08.06,-351.0000000000124,-1242.0000000000098,454.9999999999983,-895.9999999999968,-441.0000000000025,-1166.999999999996,-228.999999999985,334.00000000001205,-884.9999999999909,-1509.0000000000048,221.9999999999942,-546.000000000002,,-6254.999999999995
2019.08.06,-475.0000000000032,-1246.9999999999982,414.0000000000015,-751.9999999999972,-349.99999999999477,-1075.0000000000036,-47.9999999999734,445.0000000000065,-936.9999999999976,-1466.0000000000118,161.99999999999193,-476.9999999999941,,-5805.9999999999745
2019.08.06,-443.0000000000156,-1205.0000000000116,350.9999999999991,-741.0000000000027,-434.000000000001,-1065.0000000000048,-8.99999999998613,390.0000000000015,-959.9999999999937,-1401.0000000000077,108.99999999999466,-322.00000000000006,,-5730.000000000029
2019.08.06,-445.0000000000065,-1089.0000000000066,72.00000000000273,-680.9999999999983,-392.9999999999989,-966.9999999999957,336.00000000001273,374.0000000000077,-1150.9999999999964,-1238.0000000000057,-111.0000000000042,-292.00000000000335,,-5584.999999999994
2019.08.06,-397.0000000000029,-951.9999999999973,-194.00000000000261,-741.9999999999982,-363.99999999999767,-890.9999999999974,609.0000000000089,331.999999999999,-1304.000000000002,-1080.9999999999986,-294.00000000001114,-451.0000000000014,,-5729.000000000002
2019.08.06,-436.9999999999985,-995.0000000000125,-109.99999999999943,-763.9999999999981,-524.0000000000023,-900.0000000000008,544.0000000000111,407.0000000000018,-1253.0,-1151.9999999999975,-225.9999999999991,-208.00000000000819,,-5618.000000000004
2019.08.06,-478.0000000000006,-1009.9999999999998,-159.9999999999966,-678.9999999999962,-519.0000000000028,-880.000000000003,651.0000000000105,417.0000000000007,-1326.9999999999982,-1136.0000000000036,-285.0000000000108,-79.99999999999119,,-5485.999999999992
2019.08.06,-253.00000000001432,-936.0000000000035,-96.9999999999942,-617.0000000000009,-473.0000000000012,-973.999999999997,329.00000000000773,167.9999999999904,-1179.000000000002,-1066.9999999999957,-216.00000000000819,-62.99999999999084,,-5378.000000000009
2019.08.06,-423.0000000000178,-1018.9999999999922,88.99999999999864,-637.9999999999941,-443.99999999999994,-924.9999999999981,297.00000000002547,473.99999999999665,-1062.9999999999882,-1256.0000000000127,-33.00000000000125,-144.0000000000108,,-5084.999999999994
2019.08.06,-402.9999999999978,-1007.0000000000024,70.99999999999795,-587.0000000000042,-347.9999999999928,-931.9999999999995,294.00000000001114,478.0000000000006,-1066.9999999999932,-1273.9999999999973,-35.0000000000108,-215.99999999999397,,-5025.999999999982
2019.08.06,-565.0000000000155,-956.0000000000013,-16.999999999995907,-500.9999999999959,-256.0000000000007,-771.9999999999949,570.0000000000216,595.9999999999966,-1110.99999999999,-1116.000000000006,-153.0000000000058,-225.00000000000853,,-4505.999999999995
2019.08.06,-669.0000000000085,-1107.999999999998,198.99999999999807,-617.0000000000009,-419.9999999999982,-814.0000000000036,423.0000000000018,719.000000000003,-1030.0000000000011,-1303.999999999994,6.999999999990791,-147.00000000000824,,-4761.000000000019
2019.08.06,-645.0000000000067,-987.0000000000045,102.00000000000387,-531.0000000000036,-307.0000000000017,-731.0000000000039,518.0000000000007,661.0000000000005,-1007.9999999999956,-1114.9999999999993,-84.00000000000318,-194.99999999998963,,-4322.000000000003
2019.08.06,-659.0000000000095,-957.9999999999922,156.0000000000059,-627.9999999999952,-344.99999999999534,-698.9999999999941,462.0000000000175,743.0000000000048,-917.9999999999922,-1137.9999999999945,-7.000000000005002,-286.00000000000847,,-4276.999999999958
2019.08.06,-713.0000000000081,-991.0000000000085,173.00000000000182,-637.9999999999941,-393.9999999999944,-685.0000000000023,500.0,876.9999999999944,-933.9999999999975,-1239.9999999999966,34.99999999999659,-222.00000000001108,,-4232.00000000002
2019.08.06,-897.9999999999987,-981.0000000000097,183.9999999999975,-637.9999999999941,-312.9999999999966,-536.9999999999986,685.0000000000023,1056.9999999999968,-911.9999999999919,-1170.0000000000043,13.999999999995794,-354.0000000000099,,-3863.0000000000114
2019.08.06,-832.0000000000105,-940.0000000000075,182.00000000000216,-634.9999999999967,-339.0000000000004,-556.0000000000009,612.0000000000232,1024.0000000000027,-870.9999999999951,-1164.0000000000095,39.00000000000148,-306.9999999999906,,-3786.999999999982
2019.08.06,-694.0000000000168,-990.000000000002,234.99999999999943,-631.9999999999992,-317.9999999999961,-697.0000000000032,404.0000000000248,783.0000000000003,-864.9999999999949,-1175.9999999999993,45.99999999999227,-333.9999999999899,,-4237.999999999984
2019.08.06,-644.0000000000001,-954.9999999999948,255.00000000000966,-646.0000000000022,-327.99999999999494,-705.0000000000001,326.0000000000218,791.0000000000084,-805.9999999999974,-1200.0000000000011,95.99999999998943,-337.99999999999386,,-4153.999999999955
2019.08.06,-604.0000000000045,-814.0000000000036,25.99999999999625,-483.99999999999557,-185.00000000000182,-621.0000000000049,564.0000000000214,936.0000000000035,-911.0000000000014,-1191.9999999999932,22.999999999996135,-310.0000000000103,,-3571.9999999999977
2019.08.06,-579.0000000000184,-792.9999999999993,156.99999999999648,-497.000000000003,-212.99999999999653,-627.9999999999952,376.0000000000048,900.0000000000119,-741.9999999999902,-1164.0000000000095,122.99999999999045,-295.0000000000008,,-3355.0000000000105
2019.08.06,-544.0000000000111,-764.9999999999934,161.00000000000136,-499.000000000005,-281.99999999999335,-626.0000000000043,334.0000000000032,1046.999999999998,-706.9999999999936,-1296.9999999999925,221.9999999999942,-187.00000000000384,,-3143.0000000000005
2019.08.06,-517.0000000000119,-707.0000000000132,19.000000000005457,-393.9999999999944,-222.99999999999542,-598.999999999994,479.0000000000134,934.9999999999969,-802.9999999999973,-1154.999999999995,77.99999999998875,-120.00000000000898,,-3007.0000000000055
2019.08.06,-646.9999999999976,-700.0000000000117,51.00000000000193,-371.99999999999454,-153.99999999999858,-493.99999999999443,581.0000000000173,1112.0000000000018,-760.9999999999957,-1144.999999999996,100.99999999999909,-187.00000000000384,,-2614.999999999972
2019.08.06,-720.0000000000095,-773.0000000000015,153.99999999999636,-424.9999999999976,-170.99999999999892,-500.9999999999959,530.0000000000011,1167.0000000000068,-724.9999999999943,-1212.000000000013,161.00000000000136,-251.00000000000122,,-2766.0000000000064
2019.08.06,-499.000000000005,-791.9999999999927,165.00000000000625,-526.0000000000042,-253.0000000000032,-680.9999999999983,279.0000000000248,878.000000000001,-727.9999999999944,-1236.9999999999993,173.99999999999238,-273.9999999999965,,-3493.9999999999686
2019.08.06,-346.0000000000019,-920.9999999999941,237.99999999999955,-632.9999999999947,-307.99999999999716,-904.0000000000048,31.00000000000591,807.0000000000022,-786.0000000000014,-1520.0000000000102,284.9999999999966,-357.99999999999164,,-4414.999999999992
2019.08.06,-314.99999999999864,-930.999999999993,124.00000000000944,-585.0000000000022,-282.99999999999994,-936.999999999999,134.00000000001455,970.0000000000042,-923.9999999999924,-1732.0000000000002,310.99999999999284,-306.9999999999906,,-4474.999999999955
2019.08.06,-322.00000000000006,-998.9999999999943,201.99999999999818,-687.0000000000043,-363.0000000000022,-987.0000000000045,47.000000000025466,1133.0000000000061,-908.9999999999918,-1960.0000000000061,442.99999999999784,-353.0000000000033,,-4754.999999999979
2019.08.06,-333.0000000000055,-941.9999999999984,156.99999999999648,-763.0000000000026,-453.99999999999886,-936.0000000000035,114.00000000000432,1286.9999999999936,-902.9999999999916,-2022.0000000000127,482.9999999999899,-314.99999999999864,,-4627.000000000027
2019.08.06,-385.99999999999744,-995.9999999999969,171.00000000000648,-788.9999999999952,-468.00000000000176,-936.999999999999,155.00000000000114,1375.9999999999995,-942.9999999999978,-2106.0000000000077,498.9999999999952,-340.9999999999913,,-4764.9999999999845
2019.08.06,-269.00000000000813,-912.0000000000017,111.0000000000042,-792.9999999999993,-473.0000000000012,-959.9999999999942,96.00000000000364,1350.0000000000068,-923.0000000000018,-2120.000000000011,521.9999999999914,-343.00000000000443,,-4714.0000000000155
2019.08.06,-295.0000000000008,-903.0000000000093,-18.000000000000682,-724.9999999999978,-390.99999999999693,-931.0000000000041,287.00000000000614,1398.9999999999948,-1054.9999999999927,-2113.000000000009,427.99999999999727,-367.99999999999056,,-4685.000000000005
2019.08.06,-357.00000000000733,-971.0000000000107,52.00000000000671,-785.0000000000024,-424.9999999999976,-939.0000000000009,268.0000000000007,1357.9999999999925,-1051.0000000000018,-2092.000000000005,420.0000000000017,-408.9999999999927,,-4931.000000000016
2019.08.06,-396.00000000001853,-931.9999999999995,51.00000000000193,-737.9999999999942,-407.0000000000018,-876.9999999999944,311.00000000000705,1388.0000000000114,-1009.9999999999909,-2018.0000000000086,408.9999999999918,-370.00000000000364,,-4589.0
2019.08.06,-460.000000000016,-944.0000000000115,25.99999999999625,-768.9999999999975,-390.0000000000015,-839.0000000000009,403.00000000002,1401.999999999992,-1046.999999999997,-1970.000000000005,356.9999999999993,-445.0000000000065,,-4676.000000000029
2019.08.06,-477.0000000000163,-995.9999999999969,94.0000000000083,-815.9999999999945,-414.00000000000324,-865.0000000000047,346.00000000000364,1449.9999999999957,-1027.9999999999916,-2061.000000000002,415.9999999999968,-476.9999999999941,,-4828.0
2019.08.06,-504.0000000000156,-947.9999999999933,99.00000000000375,-807.9999999999976,-451.0000000000014,-778.0000000000009,309.0000000000259,1472.0000000000066,-950.9999999999934,-2025.0000000000102,474.9999999999943,-388.9999999999949,,-4498.999999999976
2019.08.07,-484.00000000001774,-991.0000000000085,140.00000000000057,-826.0000000000045,-487.99999999999955,-834.9999999999968,243.00000000002342,1432.0000000000111,-971.9999999999942,-2059.999999999995,479.99999999998977,-441.0000000000025,,-4801.9999999999945
2019.08.07,-507.9999999999973,-981.999999999994,144.00000000000546,-804.0000000000047,-441.99999999999795,-805.0000000000001,314.0000000000214,1493.9999999999952,-972.999999999999,-2059.999999999995,483.99999999999466,-461.0000000000003,,-4598.999999999971
2019.08.07,-507.000000000013,-998.9999999999943,188.0000000000024,-854.9999999999947,-480.99999999999807,-843.0000000000049,255.00000000002387,1536.000000000004,-924.9999999999972,-2115.0,513.9999999999958,-415.99999999999415,,-4647.999999999972
2019.08.07,-487.0000000000152,-983.0000000000006,189.99999999999773,-809.0000000000042,-456.00000000000085,-848.0000000000043,239.00000000000432,1547.9999999999939,-908.0000000000013,-2117.9999999999977,530.0000000000011,-398.00000000000944,,-4500.0000000000355
2019.08.07,-467.0000000000174,-995.0000000000125,219.99999999999886,-800.0000000000007,-451.9999999999969,-871.999999999995,178.0000000000257,1558.9999999999993,-890.0000000000006,-2164.9999999999945,572.9999999999933,-381.99999999999346,,-4492.9999999999945
2019.08.07,-533.0000000000057,-1022.0000000000118,248.00000000000466,-798.9999999999942,-417.0000000000007,-841.9999999999983,218.00000000001774,1604.0000000000055,-881.0000000000002,-2164.0000000000105,572.9999999999933,-438.00000000000506,,-4453.000000000005
2019.08.07,-700.0000000000117,-1137.0000000000102,465.0000000000034,-758.9999999999985,-368.00000000000165,-814.9999999999991,129.0000000000191,1774.0000000000089,-765.0000000000006,-2271.000000000001,712.9999999999939,-455.0000000000054,,-4189.000000000003
2019.08.07,-646.0000000000132,-1058.0000000000034,316.0000000000025,-739.9999999999962,-341.99999999999784,-792.0000000000039,254.0000000000191,1706.9999999999918,-845.9999999999894,-2173.0000000000027,601.9999999999897,-469.0000000000083,,-4187.000000000012
2019.08.07,-685.0000000000023,-1116.000000000006,405.00000000000114,-722.9999999999959,-275.000000000003,-807.9999999999976,183.00000000002115,1724.9999999999989,-810.9999999999928,-2222.0000000000127,653.9999999999964,-530.9999999999926,,-4203.999999999985
2019.08.07,-657.0000000000186,-1102.000000000003,350.0000000000085,-704.0000000000047,-356.9999999999962,-817.000000000001,217.00000000001296,1641.0000000000036,-853.9999999999992,-2161.9999999999973,591.9999999999987,-428.9999999999905,,-4281.999999999986
2019.08.07,-501.0000000000181,-1042.0000000000095,558.0000000000069,-1242.999999999994,-1490.0000000000025,-882.000000000005,-191.99999999997885,1707.9999999999984,-558.9999999999975,-2330.00000000001,881.0000000000002,628.9999999999907,,-4463.000000000019
2019.08.07,-506.0000000000064,-1062.0000000000073,469.0000000000083,-1192.000000000004,-1366.0000000000005,-897.0000000000033,-81.99999999999363,1844.0000000000011,-677.9999999999973,-2475.000000000005,879.9999999999955,510.99999999999477,,-4554.000000000019
2019.08.07,-448.000000000004,-1126.0000000000048,584.0000000000032,-1549.0000000000005,-1803.9999999999945,-992.9999999999994,-283.9999999999918,1885.0000000000034,-613.9999999999901,-2668.0000000000036,1022.9999999999961,656.9999999999965,,-5336.999999999988
2019.08.07,-429.99999999999704,-1110.9999999999952,510.9999999999957,-1412.9999999999975,-1697.9999999999995,-997.0000000000034,-214.999999999975,1744.9999999999966,-682.9999999999927,-2547.9999999999945,915.9999999999968,709.0000000000041,,-5213.999999999964
2019.08.07,-468.00000000000176,-1105.0000000000005,490.0000000000091,-1405.0000000000007,-1668.9999999999982,-961.9999999999961,-149.0000000000009,1693.0000000000111,-699.9999999999886,-2441.000000000004,843.9999999999941,663.999999999998,,-5207.999999999978
2019.08.07,-531.9999999999991,-1079.0000000000077,480.000000000004,-1439.0000000000014,-1735.9999999999932,-897.9999999999987,-68.9999999999884,1767.0000000000075,-686.9999999999976,-2400.0000000000023,830.9999999999889,726.0000000000044,,-5035.999999999983
2019.08.07,-479.0000000000072,-1062.0000000000073,347.999999999999,-1278.0000000000014,-1610.0000000000002,-919.0000000000032,38.000000000010914,1707.9999999999984,-813.999999999993,-2385.999999999999,737.9999999999995,770.000000000004,,-4946.0
