names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
GBPUSD,15,"['AUDNZD', 'NZDUSD', 'CHFJPY', 'NZDJPY']",80.0,0.4797936507936507,S
EURUSD,10,"['AUDNZD', 'NZDUSD', 'CHFJPY', 'NZDJPY']",80.0,0.1420238095238095,S
USDJPY,50,"['NZDJPY', 'GBPJPY', 'NZDUSD', 'CHFJPY', 'AUDNZD', 'AUDUSD', 'AUDJPY', 'GBPCHF', 'EURCAD']",100.0,0.4073333333333333,S
AUDCHF,15,"['NZDJPY', 'USDCAD', 'GBPUSD', 'GBPJPY', 'EURJPY']",80.0,-1.0,B
NZDCHF,15,['EURAUD'],80.0,-0.8171912531912529,B
EURGBP,15,['GBPCHF'],100.0,1.0,S
GBPJPY,15,"['NZDCHF', 'EURCHF', 'GBPAUD']",100.0,-0.2650952380952381,B
GBPCAD,15,"['EURCAD', 'NZDCHF', 'EURNZD']",80.0,-1.0,B
EURJPY,15,"['EURCHF', 'CADCHF']",80.0,0.12949783549783547,S
EURCAD,15,['AUDCAD'],80.0,0.7661652236652237,S
CADJPY,20,"['EURUSD', 'GBPCHF']",100.0,0.6978143523143524,S
AUDNZD,10,"['AUDNZD', 'NZDUSD', 'CHFJPY']",80.0,-0.6227380952380951,B
