date,EURJPY,AUDJPY,AUDNZD,empty,sum
2016.06.14,1024.000000000001,545.0000000000017,-519.9999999999872,,1049.0000000000155
2016.06.14,700.9999999999934,504.99999999999545,-377.9999999999894,,827.9999999999994
2016.06.14,893.9999999999912,786.0000000000014,-197.99999999998707,,1482.0000000000057
2016.06.14,1137.0000000000005,950.9999999999934,-208.99999999999253,,1879.0000000000011
2016.06.14,1298.9999999999923,1054.000000000002,-224.000000000002,,2128.9999999999927
2016.06.14,1426.0000000000018,1128.9999999999907,-236.99999999999832,,2317.9999999999945
2016.06.14,1182.9999999999927,951.9999999999982,-265.0000000000041,,1869.9999999999868
2016.06.14,1204.9999999999982,1003.9999999999907,-329.99999999998585,,1879.0000000000032
2016.06.14,1110.99999999999,912.9999999999967,-320.9999999999935,,1702.9999999999932
2016.06.14,1152.000000000001,935.0000000000023,-349.99999999998363,,1737.0000000000196
2016.06.14,1048.9999999999923,857.9999999999899,-371.99999999999454,,1534.9999999999877
2016.06.14,1069.9999999999932,750.0,-424.99999999998647,,1395.0000000000068
2016.06.14,1066.0000000000025,701.9999999999982,-424.00000000000216,,1343.9999999999986
2016.06.14,1063.0000000000023,441.99999999999307,-481.99999999998244,,1023.000000000013
2016.06.14,1231.9999999999993,512.999999999991,-540.9999999999915,,1203.999999999999
2016.06.14,1357.99999999999,631.9999999999908,-522.9999999999845,,1466.9999999999964
2016.06.14,1342.9999999999893,765.9999999999911,-602.999999999998,,1505.9999999999825
2016.06.14,1220.9999999999895,716.9999999999987,-636.9999999999986,,1300.9999999999895
2016.06.14,1222.999999999999,661.0000000000014,-597.0000000000031,,1286.9999999999973
2016.06.14,1167.9999999999923,676.9999999999925,-634.9999999999856,,1209.999999999999
2016.06.14,1205.9999999999889,701.9999999999982,-626.9999999999998,,1280.9999999999873
2016.06.14,1247.9999999999905,712.0000000000033,-621.9999999999892,,1338.0000000000045
2016.06.14,1214.999999999989,707.9999999999984,-601.9999999999915,,1320.999999999996
2016.06.14,1250.0,709.0000000000032,-580.999999999987,,1378.0000000000161
2016.06.14,1251.9999999999955,715.999999999994,-524.9999999999977,,1442.9999999999918
2016.06.14,1179.9999999999927,665.9999999999968,-550.9999999999903,,1294.999999999999
2016.06.14,1161.9999999999918,647.9999999999961,-617.0000000000009,,1192.999999999987
2016.06.14,1135.9999999999957,661.9999999999919,-656.9999999999965,,1140.9999999999914
2016.06.15,1222.999999999999,724.9999999999943,-639.9999999999961,,1307.9999999999973
2016.06.15,1250.9999999999905,870.9999999999951,-688.9999999999841,,1433.0000000000014
2016.06.15,1272.9999999999961,804.9999999999926,-685.0000000000023,,1392.9999999999864
2016.06.15,1237.9999999999995,820.999999999998,-693.9999999999947,,1365.0000000000027
2016.06.15,1232.99999999999,790.9999999999968,-681.9999999999826,,1342.000000000004
2016.06.15,1176.0000000000018,765.9999999999911,-681.9999999999826,,1260.0000000000105
2016.06.15,1079.9999999999982,682.9999999999927,-902.0000000000028,,860.9999999999881
2016.06.15,1238.99999999999,840.0000000000034,-828.9999999999909,,1250.0000000000027
2016.06.15,1066.0000000000025,667.9999999999922,-790.9999999999861,,943.0000000000084
2016.06.15,1170.0000000000018,704.9999999999983,-710.999999999995,,1164.000000000005
2016.06.15,1033.0000000000014,503.9999999999907,-767.9999999999909,,769.0000000000011
2016.06.15,1061.9999999999977,506.0000000000002,-756.9999999999854,,811.0000000000125
2016.06.15,1048.0000000000018,426.9999999999925,-676.9999999999943,,798.0
2016.06.15,1057.9999999999927,451.9999999999982,-529.999999999986,,980.0000000000049
2016.06.15,1073.9999999999982,484.99999999999943,-492.0000000000035,,1066.999999999994
2016.06.15,1105.9999999999945,504.99999999999545,-439.99999999999596,,1170.999999999994
2016.06.15,1131.999999999991,493.9999999999998,-476.9999999999941,,1148.9999999999966
2016.06.15,1126.9999999999955,465.0000000000034,-442.9999999999934,,1149.0000000000055
2016.06.15,811.9999999999976,317.99999999999784,-485.99999999998647,,644.000000000009
2016.06.15,784.9999999999966,247.99999999999045,-526.0000000000042,,506.99999999998283
2016.06.15,819.9999999999932,283.9999999999918,-564.9999999999933,,538.9999999999917
2016.06.15,857.9999999999899,298.0000000000018,-549.9999999999839,,606.000000000008
2016.06.15,869.9999999999903,164.00000000000148,-550.9999999999903,,483.0000000000015
2016.06.15,759.9999999999909,134.9999999999909,-625.9999999999932,,268.99999999998863
2016.06.15,694.0000000000026,161.00000000000136,-672.9999999999902,,182.00000000001376
2016.06.15,751.9999999999953,79.9999999999983,-687.9999999999998,,143.99999999999386
2016.06.15,790.9999999999968,48.99999999999238,-637.9999999999831,,202.00000000000614
2016.06.15,784.9999999999966,100.99999999999909,-571.9999999999948,,314.0000000000009
2016.06.15,775.9999999999962,147.99999999999613,-580.999999999987,,343.00000000000534
2016.06.15,783.0000000000013,129.99999999999545,-624.0000000000023,,288.99999999999443
2016.06.15,804.9999999999926,191.99999999999307,-668.9999999999862,,327.99999999999943
2016.06.15,860.99999999999,230.99999999999454,-645.999999999991,,445.9999999999935
2016.06.15,936.9999999999976,280.9999999999917,-681.9999999999826,,536.0000000000067
2016.06.15,1077.9999999999886,292.0000000000016,-746.9999999999866,,623.0000000000036
2016.06.15,997.9999999999905,283.00000000000125,-898.9999999999832,,382.00000000000864
2016.06.15,1018.9999999999912,156.99999999999648,-841.9999999999872,,334.00000000000057
2016.06.15,1107.99999999999,259.9999999999909,-916.99999999999,,450.9999999999909
2016.06.15,1051.0000000000018,319.0000000000026,-818.9999999999919,,551.0000000000126
2016.06.15,1073.9999999999982,366.9999999999902,-800.0000000000007,,640.9999999999877
2016.06.15,1021.9999999999914,391.9999999999959,-774.9999999999924,,638.9999999999949
2016.06.15,1019.999999999996,314.9999999999977,-794.9999999999901,,540.0000000000035
2016.06.15,890.0000000000006,250.99999999999056,-869.999999999993,,270.9999999999982
2016.06.15,771.9999999999914,109.99999999999943,-913.9999999999926,,-32.00000000000182
2016.06.15,650.9999999999962,135.99999999999568,-746.0000000000023,,40.999999999989654
2016.06.15,717.9999999999893,152.9999999999916,-780.9999999999873,,89.99999999999363
2016.06.15,667.9999999999922,173.99999999999238,-756.0000000000011,,85.9999999999834
2016.06.15,778.9999999999964,274.9999999999915,-783.0000000000003,,270.9999999999874
2016.06.15,730.9999999999945,239.99999999999488,-741.9999999999982,,228.99999999999125
2016.06.16,702.9999999999887,240.99999999999966,-757.999999999992,,185.99999999999636
2016.06.16,698.9999999999981,250.99999999999056,-737.9999999999942,,211.99999999999443
2016.06.16,765.0000000000006,310.99999999999284,-672.9999999999902,,403.0000000000032
2016.06.16,876.9999999999953,272.99999999999613,-700.999999999996,,448.99999999999534
2016.06.16,865.9999999999997,292.0000000000016,-283.99999999999534,,874.000000000006
2016.06.16,878.0000000000001,225.9999999999991,-271.99999999998334,,832.0000000000157
2016.06.16,896.0000000000008,265.00000000000057,-314.99999999999864,,846.0000000000027
2016.06.16,1003.9999999999907,358.99999999999466,-285.00000000000193,,1077.9999999999836
2016.06.16,959.9999999999937,287.9999999999967,-359.99999999998255,,888.000000000008
2016.06.16,966.9999999999987,137.00000000000045,-441.0000000000025,,662.9999999999966
2016.06.16,1161.0000000000014,598.9999999999895,-143.00000000000423,,1616.9999999999866
2016.06.16,1220.9999999999895,744.9999999999903,-177.99999999998929,,1787.9999999999907
2016.06.16,1995.999999999995,1200.9999999999934,-0.9999999999843467,,3196.0000000000036
2016.06.16,2042.9999999999923,1248.9999999999952,41.000000000002146,,3332.9999999999895
2016.06.16,2094.999999999999,1271.9999999999914,-0.9999999999843467,,3366.000000000006
2016.06.16,2275.9999999999964,1480.9999999999945,63.000000000013046,,3820.000000000004
2016.06.16,2477.9999999999945,1709.9999999999936,95.00000000000064,,4282.999999999989
2016.06.16,2489.999999999995,1665.9999999999968,101.00000000001774,,4257.000000000009
2016.06.16,2578.9999999999936,1771.000000000001,133.00000000000534,,4483.0
2016.06.16,2581.9999999999936,1911.0000000000014,150.00000000000568,,4643.0
2016.06.16,2942.9999999999977,2292.000000000002,51.000000000001044,,5286.000000000001
2016.06.16,2777.999999999992,2200.9999999999936,53.00000000001415,,5032.0
2016.06.16,2866.99999999999,2143.000000000001,65.00000000000395,,5074.9999999999945
2016.06.16,2731.999999999999,2066.999999999993,16.000000000016,,4815.000000000009
2016.06.16,2695.999999999998,1939.9999999999977,-4.000000000004,,4631.999999999993
2016.06.16,2676.000000000002,1817.9999999999977,-70.99999999999883,,4423.000000000001
2016.06.16,2824.9999999999886,1905.0000000000011,-22.999999999995246,,4706.9999999999945
2016.06.16,3098.9999999999895,1986.9999999999948,16.000000000016,,5102.000000000001
2016.06.16,3159.9999999999964,2015.9999999999911,12.000000000012001,,5187.999999999999
2016.06.16,3278.9999999999964,2027.9999999999916,-18.999999999991246,,5287.999999999997
2016.06.16,3353.999999999999,2054.9999999999927,0.0,,5408.999999999992
2016.06.16,3390.0000000000005,2120.999999999995,16.000000000016,,5527.000000000012
2016.06.16,3724.9999999999945,2357.99999999999,120.00000000000898,,6202.999999999994
2016.06.16,3890.999999999991,2400.9999999999964,141.00000000001333,,6433.000000000001
2016.06.16,4209.999999999994,2814.9999999999977,-11.999999999989797,,7013.000000000001
2016.06.16,4194.000000000003,2819.999999999993,-114.99999999999844,,6898.999999999998
2016.06.16,3927.9999999999973,2480.9999999999945,-114.99999999999844,,6293.999999999994
2016.06.16,3948.999999999998,2510.9999999999955,-42.999999999993044,,6417.000000000001
2016.06.16,3311.9999999999977,2134.999999999991,-21.999999999988695,,5425.0
2016.06.16,2783.999999999992,1846.999999999994,236.99999999999832,,4867.999999999984
2016.06.16,2656.9999999999964,1745.999999999995,96.00000000000719,,4498.999999999998
2016.06.16,2915.999999999997,1932.9999999999927,36.999999999998145,,4885.999999999987
2016.06.16,2674.9999999999973,1738.99999999999,-28.999999999990145,,4384.999999999997
2016.06.16,2813.9999999999927,1844.9999999999989,-103.99999999999298,,4554.999999999999
2016.06.16,2820.999999999998,1823.9999999999982,-119.99999999998678,,4525.00000000001
2016.06.16,2832.999999999998,1867.999999999995,-124.99999999999733,,4575.999999999995
2016.06.16,2807.0000000000023,1853.999999999999,-69.9999999999923,,4591.000000000009
2016.06.16,2917.9999999999923,1905.9999999999918,-44.99999999998394,,4779.0
2016.06.17,3052.9999999999973,1997.0,80.99999999999774,,5130.999999999995
2016.06.17,2977.9999999999945,1902.9999999999916,76.0000000000094,,4956.999999999995
2016.06.17,2869.0,1805.9999999999973,97.9999999999981,,4772.999999999995
2016.06.17,2802.9999999999973,1796.999999999997,-4.999999999988347,,4595.000000000006
2016.06.17,2763.999999999996,1753.0,-53.999999999998494,,4462.999999999998
2016.06.17,2048.9999999999923,1340.999999999994,-109.99999999998789,,3279.9999999999986
2016.06.17,2042.9999999999923,1311.9999999999977,-98.99999999998244,,3256.0000000000077
2016.06.17,2042.9999999999923,1325.9999999999934,-149.9999999999835,,3219.000000000002
2016.06.17,2045.9999999999923,1251.9999999999955,-187.99999999998818,,3109.9999999999995
2016.06.17,2244.0,1369.9999999999905,-276.9999999999939,,3336.9999999999964
2016.06.17,2271.000000000001,1399.000000000001,-354.9999999999942,,3315.0000000000077
2016.06.17,2301.000000000002,1409.9999999999966,-315.99999999998295,,3395.0000000000155
2016.06.17,2343.999999999994,1393.9999999999914,-371.99999999999454,,3365.999999999991
2016.06.17,2441.0000000000027,1494.9999999999905,-364.9999999999931,,3571.0
2016.06.17,2578.9999999999936,1631.0000000000002,-283.99999999999534,,3925.999999999998
2016.06.17,2790.999999999997,1838.9999999999986,-302.0000000000023,,4327.999999999993
2016.06.17,2792.9999999999923,1731.9999999999993,-285.99999999998624,,4239.0000000000055
2016.06.17,2661.0000000000014,1595.9999999999895,-317.9999999999961,,3938.999999999995
2016.06.17,2726.9999999999895,1667.9999999999923,-287.9999999999994,,4106.999999999983
2016.06.17,2820.999999999998,1781.9999999999964,-204.99999999998852,,4398.000000000006
2016.06.17,2754.9999999999955,1646.000000000001,-221.99999999998886,,4179.000000000007
2016.06.17,2643.9999999999914,1590.999999999994,-263.99999999999756,,3970.9999999999877
2016.06.17,2813.0000000000023,1706.0000000000032,-239.99999999999577,,4279.00000000001
2016.06.17,2671.9999999999973,1626.9999999999955,-292.00000000000335,,4006.9999999999895
2016.06.17,2747.0,1676.0000000000018,-231.99999999998778,,4191.000000000014
2016.06.17,2731.999999999999,1691.0000000000025,-244.9999999999841,,4178.000000000017
2016.06.17,2702.9999999999886,1753.9999999999907,-259.9999999999936,,4196.999999999985
2016.06.17,2713.9999999999986,1709.0000000000032,-304.9999999999997,,4118.000000000002
2016.06.17,2710.9999999999986,1682.9999999999927,-293.99999999999426,,4099.999999999996
2016.06.17,2691.999999999993,1716.9999999999986,-358.9999999999982,,4049.9999999999936
2016.06.17,2703.9999999999936,1706.9999999999936,-305.9999999999841,,4105.000000000004
2016.06.17,2722.999999999999,1706.9999999999936,-185.99999999999727,,4243.999999999995
2016.06.17,2643.000000000001,1682.0000000000023,-153.9999999999875,,4171.000000000016
2016.06.17,2516.999999999996,1646.9999999999914,-204.00000000000418,,3959.999999999983
2016.06.17,2358.9999999999945,1506.999999999991,-242.99999999999324,,3622.9999999999923
2016.06.17,2460.9999999999986,1575.9999999999934,-245.99999999999068,,3791.000000000001
2016.06.17,2792.9999999999923,1757.9999999999955,-127.99999999999478,,4422.999999999993
2016.06.17,2861.9999999999945,1832.9999999999984,-130.99999999999224,,4564.000000000001
2016.06.17,2643.9999999999914,1721.999999999994,-117.99999999999588,,4247.99999999999
2016.06.17,2631.999999999991,1741.9999999999902,-131.99999999999878,,4241.999999999982
2016.06.17,2551.000000000002,1742.999999999995,-120.99999999999334,,4173.000000000003
2016.06.17,2528.9999999999964,1691.0000000000025,-139.00000000000023,,4080.999999999999
2016.06.17,2515.999999999991,1646.9999999999914,-139.00000000000023,,4023.999999999982
2016.06.17,2530.000000000001,1647.9999999999961,-134.99999999999625,,4043.000000000001
2016.06.17,2589.999999999989,1677.9999999999973,-156.99999999998494,,4111.000000000002
2016.06.17,2549.9999999999973,1662.9999999999968,-163.9999999999864,,4049.000000000008
2016.06.17,2587.9999999999936,1706.9999999999936,-198.99999999999363,,4095.9999999999936
2016.06.17,2549.9999999999973,1692.9999999999977,-239.99999999999577,,4002.9999999999986
