date,EURUSD,USDCAD,NZDUSD,GBPCHF,NZDCHF,EURGBP,GBPAUD,EURJPY,EURAUD,CADJPY,NZDJPY,AUDCAD,AUDNZD,empty,sum
2017.08.14,4.000000000004,-14.000000000002899,2.999999999997449,-182.99999999999983,-43.00000000000415,-15.00000000000945,251.00000000000122,-4.9999999999954525,12.999999999996348,-24.999999999991473,1.9999999999953388,26.999999999999247,-30.999999999981043,,-15.999999999990706
2017.08.14,14.999999999987246,-43.00000000001525,102.00000000000209,-243.00000000001543,-112.99999999999643,1.999999999990898,351.99999999999676,-58.9999999999975,65.99999999998829,-32.99999999998704,78.00000000000296,29.000000000001247,-100.99999999999554,,51.999999999962284
2017.08.14,4.000000000004,-153.00000000000313,83.9999999999952,-275.000000000003,-112.99999999999643,3.999999999992898,333.0000000000055,45.99999999999227,35.999999999991594,-27.999999999991587,121.99999999999989,139.00000000000023,-41.000000000002146,,157.99999999998528
2017.08.14,0.9999999999843467,-102.00000000000209,151.00000000000114,-273.9999999999965,-182.99999999999983,17.000000000000348,381.99999999999346,14.999999999986358,89.99999999999008,-7.999999999995566,177.99999999999727,68.00000000000139,-168.99999999999693,,165.9999999999635
2017.08.14,14.999999999987246,-79.00000000000685,127.99999999999478,-266.0000000000107,-180.99999999999784,57.99999999999139,137.00000000000932,36.000000000001364,-69.00000000000794,11.00000000000989,155.00000000000114,165.9999999999995,-10.999999999983245,,99.99999999998805
2017.08.14,36.999999999998145,-48.000000000003595,73.99999999999629,-326.0000000000041,-161.00000000000003,68.99999999999685,63.99999999999739,195.99999999999795,-117.99999999999588,127.00000000000955,180.99999999999739,192.99999999999872,133.00000000000534,,420.999999999994
2017.08.14,62.99999999999084,-50.0000000000167,148.99999999999915,-323.0000000000066,-207.00000000000162,58.99999999999794,-185.99999999999727,276.9999999999868,-360.0000000000048,158.00000000000125,296.99999999999704,380.00000000000256,216.00000000001617,,472.99999999996487
2017.08.14,-25.00000000000835,-109.00000000000354,131.00000000000333,-353.0000000000033,-248.00000000000378,45.99999999999049,-146.00000000000168,264.99999999998636,-344.00000000001097,177.0000000000067,329.00000000000773,341.99999999999784,158.0000000000137,,222.9999999999746
2017.08.14,42.999999999993044,-82.00000000000429,82.99999999999974,-439.99999999999596,-200.99999999999562,27.999999999994696,-25.999999999992696,405.00000000000114,-268.0000000000016,237.00000000000898,316.0000000000025,324.0000000000132,230.00000000001907,,649.0000000000422
2017.08.14,86.99999999999264,-75.00000000000284,102.99999999999754,-418.0000000000073,-195.00000000000074,49.99999999999449,-78.00000000000028,372.99999999999045,-273.9999999999965,187.00000000001182,286.00000000000136,358.9999999999982,234.00000000000088,,638.9999999999798
