,name,direction
0,EURUSD,B
1,USDCAD,S
2,NZDUSD,B
3,GBPCHF,S
4,NZDCHF,S
5,EURGBP,B
6,GBPAUD,B
7,EURJPY,B
8,EURAUD,B
9,CADJPY,B
10,NZDJPY,B
11,AUDCAD,B
12,AUDNZD,B
