names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,"['EURGBP', 'CADCHF']",80.0,0.5292380952380953,S
GBPUSD,10,"['NZDCAD', 'GBPCHF']",80.0,0.33214285714285713,S
EURUSD,10,"['NZDCAD', 'GBPCHF']",100.0,0.25,S
USDCAD,10,['USDCAD'],100.0,1.0,S
AUDUSD,15,['GBPJPY'],80.0,0.27925396825396837,S
GBPCHF,10,"['USDCHF', 'CADCHF', 'EURUSD', 'EURCAD', 'GBPCAD']",80.0,-0.16,B
EURCHF,20,"['CADCHF', 'USDCHF', 'AUDNZD']",100.0,-1.0,B
CHFJPY,10,['EURCHF'],100.0,0.34718253968253976,S
EURGBP,20,"['AUDCAD', 'CADJPY', 'CADCHF', 'NZDCAD', 'GBPCHF', 'USDCHF', 'GBPJPY', 'AUDUSD']",100.0,0.6072857142857143,S
GBPJPY,30,"['EURUSD', 'EURCAD', 'CADJPY', 'NZDJPY']",80.0,-0.95,B
GBPCAD,10,['EURGBP'],80.0,0.5458809523809527,S
EURJPY,10,"['AUDCAD', 'GBPAUD']",80.0,0.5970476190476193,S
CADJPY,10,"['EURUSD', 'EURCAD']",80.0,0.055730158730158734,S
AUDJPY,50,['EURCAD'],80.0,0.34313743596761265,S
NZDCAD,10,"['USDCHF', 'CADCHF', 'EURUSD', 'EURCAD', 'GBPCAD']",80.0,0.22,S
AUDNZD,15,"['GBPAUD', 'AUDUSD']",80.0,-1.0,B
