date,EURCHF,CADCHF,EURJPY,AUDCAD,NZDCAD,empty,sum
2020.04.13,-96.00000000000719,-39.999999999995595,-280.9999999999917,-29.999999999996696,-70.0000000000034,,-516.9999999999945
2020.04.13,-87.99999999999919,-179.99999999999127,-176.9999999999925,8.000000000008,-70.0000000000034,,-506.99999999997834
2020.04.13,-97.00000000001374,-313.99999999999204,-292.99999999999216,139.00000000000023,202.9999999999976,,-362.0000000000001
2020.04.13,-59.99999999999339,-271.9999999999945,-214.9999999999892,115.00000000000954,324.9999999999975,,-106.99999999996999
2020.04.13,-48.000000000003595,-193.99999999999417,-256.9999999999908,124.00000000000189,348.9999999999993,,-25.99999999998738
2020.04.13,-48.000000000003595,-137.9999999999937,-268.0000000000007,73.00000000000084,322.9999999999955,,-58.00000000000159
2020.04.13,-42.0000000000087,-104.99999999999955,-302.99999999999727,128.00000000000588,385.000000000002,,63.00000000000233
2020.04.13,-36.0000000000138,-86.99999999999264,-382.99999999999557,46.00000000000159,239.99999999999577,,-220.00000000000463
2020.04.13,-43.999999999999595,-25.999999999992696,-570.999999999998,-36.999999999998145,204.99999999999963,,-472.99999999998875
2020.04.13,-53.999999999998494,-15.999999999993797,-620.9999999999951,8.000000000008,217.0000000000005,,-465.9999999999789
2020.04.13,-39.999999999995595,-12.999999999996348,-540.9999999999968,-1.999999999990898,216.0000000000051,,-379.99999999997453
2020.04.13,-24.000000000001798,-9.999999999998899,-536.9999999999919,-14.999999999998348,160.00000000000458,,-425.99999999998636
2020.04.13,-18.0000000000069,3.0000000000085514,-552.9999999999973,-19.999999999997797,143.9999999999997,,-443.99999999999375
2020.04.13,-53.999999999998494,-49.99999999999449,-524.9999999999915,29.000000000001247,160.00000000000458,,-439.9999999999786
2020.04.13,-52.000000000007596,-61.999999999995396,-551.9999999999925,50.0000000000056,187.00000000000384,,-428.999999999986
2020.04.13,-52.000000000007596,-53.999999999998494,-700.9999999999934,27.00000000001035,183.99999999999528,,-595.9999999999939
2020.04.13,-56.000000000011596,-73.00000000000084,-671.999999999997,36.0000000000027,175.00000000000293,,-590.0000000000039
2020.04.13,-53.00000000001415,-85.99999999999719,-671.999999999997,23.00000000000635,158.0000000000026,,-629.9999999999994
2020.04.13,-46.0000000000127,-82.99999999999974,-661.0000000000014,21.00000000000435,153.00000000000313,,-616.0000000000064
2020.04.13,-43.999999999999595,-139.99999999999568,-610.99999999999,107.00000000000153,246.99999999999721,,-440.9999999999864
2020.04.13,-43.999999999999595,-158.99999999999804,-507.99999999999557,142.00000000000878,282.99999999999994,,-285.9999999999845
2020.04.13,-36.0000000000138,-119.99999999999788,-592.9999999999893,181.00000000000892,314.0000000000032,,-253.99999999998886
2020.04.13,-43.999999999999595,-132.99999999999423,-629.9999999999955,191.00000000000784,324.00000000000205,,-291.9999999999794
2020.04.13,-31.000000000003247,-96.99999999999153,-643.0000000000007,234.00000000000088,361.0000000000002,,-175.99999999999432
2020.04.13,-8.000000000008,-69.9999999999923,-649.9999999999915,209.00000000000364,324.00000000000205,,-194.99999999998613
2020.04.13,32.999999999994145,-52.99999999999194,-607.9999999999899,236.00000000000287,329.00000000000153,,-62.999999999983345
2020.04.13,-45.000000000006146,-73.99999999999629,-813.999999999993,168.00000000000148,263.0000000000021,,-501.99999999999187
2020.04.13,-69.00000000000794,-63.99999999999739,-783.0000000000013,143.00000000000423,202.0000000000022,,-571.0000000000002
2020.04.13,-63.000000000013046,-34.99999999999615,-775.9999999999962,133.00000000000534,183.99999999999528,,-557.0000000000048
2020.04.13,-51.000000000001044,-79.99999999999119,-804.9999999999926,367.0000000000062,304.9999999999997,,-263.9999999999789
2020.04.13,-52.000000000007596,-68.99999999999685,-811.9999999999976,382.00000000000455,336.00000000000296,,-214.99999999999454
2020.04.13,-59.000000000009045,-92.99999999999864,-841.9999999999987,519.0000000000028,375.9999999999986,,-99.00000000000495
2020.04.13,-70.0000000000145,-103.99999999999298,-941.0000000000025,569.0000000000084,407.99999999999727,,-138.00000000000432
2020.04.13,-69.00000000000794,-51.000000000001044,-1039.999999999992,469.0000000000083,453.99999999999886,,-236.99999999999375
2020.04.13,-83.9999999999952,-104.99999999999955,-1093.999999999994,554.00000000001,465.0000000000043,,-263.99999999997453
2020.04.13,-96.00000000000719,-63.00000000000195,-1247.9999999999905,541.0000000000026,392.00000000000347,,-473.99999999999346
2020.04.13,-103.00000000000864,-14.999999999998348,-1320.999999999998,651.0000000000016,439.99999999999596,,-348.00000000000745
2020.04.13,-112.000000000001,26.000000000003798,-1346.999999999994,664.000000000009,414.00000000000324,,-354.99999999997914
2020.04.13,-107.99999999999699,82.00000000000429,-1323.9999999999982,513.0000000000078,304.9999999999997,,-531.9999999999834
2020.04.13,-107.99999999999699,129.00000000000134,-1266.999999999996,557.0000000000075,356.9999999999962,,-331.9999999999879
2020.04.13,-112.000000000001,121.99999999999989,-1322.0000000000027,531.0000000000036,336.00000000000296,,-444.99999999999727
2020.04.13,-100.0000000000112,199.00000000000472,-1296.999999999997,291.0000000000079,170.00000000000347,,-736.9999999999923
2020.04.13,-93.99999999999409,374.0000000000077,-1272.9999999999961,331.0000000000035,148.0000000000037,,-513.9999999999752
2020.04.13,-97.9999999999981,379.0000000000071,-1280.9999999999918,428.00000000000614,202.0000000000022,,-369.99999999997453
2020.04.13,-90.99999999999665,338.00000000000495,-1259.999999999991,323.0000000000066,90.99999999999665,,-598.9999999999793
2020.04.13,-80.00000000001339,426.9999999999996,-1240.9999999999995,273.000000000001,70.0000000000034,,-551.0000000000089
2020.04.13,-66.99999999999484,322.00000000000006,-1149.000000000001,214.00000000000307,14.999999999998348,,-664.9999999999943
2020.04.13,-70.99999999999883,265.0000000000041,-1122.0,298.0000000000094,92.99999999999864,,-536.9999999999868
2020.04.14,-114.0000000000141,230.000000000008,-1266.999999999996,153.00000000000313,-100.00000000000009,,-1097.9999999999989
2020.04.14,-124.99999999999733,256.0000000000007,-1234.9999999999995,252.0000000000078,12.000000000000899,,-839.9999999999875
2020.04.14,-76.0000000000094,309.99999999999915,-1198.9999999999982,303.0000000000088,124.99999999999733,,-537.0000000000023
2020.04.14,-75.00000000000284,364.00000000000875,-1144.999999999996,292.00000000000335,133.00000000000534,,-430.99999999998124
2020.04.14,-66.00000000001049,409.0000000000038,-1114.999999999995,331.0000000000035,170.99999999999892,,-269.99999999999926
2020.04.14,-59.000000000009045,411.0000000000058,-1152.000000000001,365.0000000000042,153.00000000000313,,-281.99999999999676
2020.04.14,-119.00000000000244,262.00000000000665,-1188.999999999993,421.0000000000047,170.99999999999892,,-453.99999999998494
2020.04.14,-124.00000000001299,208.00000000000819,-1177.9999999999973,431.0000000000036,180.99999999999784,,-482.00000000000057
2020.04.14,-124.00000000001299,250.00000000000577,-1191.0000000000025,522.0000000000002,214.99999999999852,,-328.000000000011
2020.04.14,-110.00000000001009,269.00000000000813,-1135.9999999999957,561.0000000000003,270.0000000000036,,-145.9999999999937
2020.04.14,-90.00000000001229,275.99999999999847,-917.9999999999922,726.9999999999999,363.0000000000022,,357.9999999999962
2020.04.14,-83.00000000001084,279.00000000000705,-924.9999999999972,709.0000000000041,407.99999999999727,,388.00000000000045
2020.04.14,-75.00000000000284,253.0000000000032,-837.9999999999939,661.0000000000005,407.0000000000018,,408.00000000000875
2020.04.14,-85.00000000000173,252.0000000000078,-878.0000000000001,662.000000000007,390.99999999999693,,342.0000000000099
2020.04.14,-76.0000000000094,262.00000000000665,-843.9999999999941,753.0000000000036,441.0000000000025,,536.0000000000093
2020.04.14,-93.99999999999409,279.00000000000705,-817.9999999999978,699.0000000000052,404.99999999999983,,471.0000000000202
2020.04.14,-65.00000000000395,286.00000000000847,-890.0000000000006,702.0000000000026,394.00000000000546,,427.00000000001205
2020.04.14,-62.000000000006494,270.0000000000036,-842.9999999999893,732.0000000000105,414.00000000000324,,511.00000000002143
2020.04.14,-99.00000000000463,235.00000000000742,-972.999999999999,558.000000000003,248.00000000000378,,-30.9999999999894
2020.04.14,-114.99999999999844,238.0000000000049,-1030.0000000000011,532.0000000000102,153.99999999999858,,-220.99999999998585
2020.04.14,-121.99999999999989,243.00000000000432,-998.9999999999952,516.0000000000053,153.99999999999858,,-207.99999999998687
