date,EURCHF,CADCHF,EURJPY,AUDCAD,NZDCAD,empty,sum
2020.04.13,19.999999999997797,34.000000000000696,-149.99999999999147,60.99999999999994,178.99999999999582,,144.00000000000279
2020.04.13,-48.000000000003595,-98.99999999999353,-52.99999999999727,143.9999999999997,231.0000000000034,,175.0000000000087
2020.04.13,-63.000000000013046,-259.9999999999936,-191.0000000000025,230.000000000008,412.00000000000125,,128.0000000000001
2020.04.13,-29.00000000001235,-192.99999999999872,-183.9999999999975,158.0000000000026,395.99999999999636,,147.99999999999037
2020.04.13,-26.0000000000149,-112.99999999999643,-254.99999999999545,148.0000000000037,368.00000000000165,,121.99999999999852
2020.04.13,-25.00000000000835,-97.9999999999981,-215.99999999999397,140.0000000000068,402.9999999999978,,204.00000000000412
2020.04.13,-17.000000000000348,-66.99999999999484,-231.99999999999932,145.00000000000622,409.0000000000038,,238.0000000000155
2020.04.13,-24.000000000001798,-17.000000000000348,-372.99999999999045,72.0000000000054,317.9999999999961,,-23.999999999991132
2020.04.13,-35.00000000000725,-2.999999999997449,-560.0000000000023,5.000000000010552,236.00000000000287,,-356.9999999999935
2020.04.13,-24.000000000001798,-2.000000000002,-465.999999999994,105.00000000001064,261.0000000000001,,-125.99999999998704
2020.04.13,-2.999999999997449,34.000000000000696,-478.9999999999992,32.0000000000098,234.00000000000088,,-181.9999999999853
2020.04.13,4.999999999988347,31.999999999998696,-515.9999999999911,5.000000000010552,167.00000000000603,,-306.9999999999875
2020.04.13,-4.000000000004,9.999999999998899,-468.9999999999941,42.0000000000087,163.99999999999747,,-256.99999999999307
2020.04.13,-52.000000000007596,-47.9999999999925,-510.9999999999957,50.0000000000056,187.00000000000384,,-373.99999999998636
2020.04.13,-32.0000000000098,-49.99999999999449,-527.9999999999916,75.00000000000284,202.0000000000022,,-332.9999999999909
2020.04.13,-43.999999999999595,-27.999999999994696,-655.0000000000011,52.000000000007596,189.00000000000583,,-485.99999999998204
2020.04.13,-52.000000000007596,-68.00000000000139,-632.9999999999956,100.00000000000009,212.99999999999653,,-440.0000000000079
2020.04.13,-42.0000000000087,-61.999999999995396,-631.9999999999908,58.000000000002494,185.99999999999727,,-491.9999999999951
2020.04.13,-26.999999999999247,-65.99999999999939,-578.9999999999935,139.00000000000023,282.99999999999994,,-249.99999999999199
2020.04.13,-32.999999999994145,-129.00000000000134,-438.0000000000024,208.00000000000819,355.0000000000053,,-36.99999999998437
2020.04.13,4.000000000004,-118.99999999999133,-483.99999999999466,207.00000000000162,382.00000000000455,,-9.999999999975898
2020.04.13,-35.00000000000725,-109.99999999999899,-551.9999999999925,192.00000000000327,336.9999999999984,,-167.99999999999704
2020.04.13,-19.00000000001345,-83.9999999999952,-593.9999999999941,281.00000000000904,412.00000000000125,,-3.99999999999244
2020.04.13,1.0000000000065512,-56.0000000000005,-641.9999999999959,254.00000000000978,365.99999999999966,,-76.99999999998045
2020.04.13,38.99999999998904,-44.99999999999504,-554.9999999999926,262.00000000000665,368.9999999999971,,70.00000000000512
2020.04.13,49.99999999999449,-31.999999999998696,-572.0000000000027,264.0000000000087,334.00000000000097,,44.00000000000273
2020.04.13,-31.000000000003247,-25.999999999992696,-772.9999999999961,228.00000000000597,324.00000000000205,,-277.9999999999841
2020.04.13,-62.000000000006494,8.000000000008,-759.0000000000003,143.00000000000423,202.0000000000022,,-467.9999999999925
2020.04.13,-32.999999999994145,-31.999999999998696,-754.9999999999955,395.0000000000009,370.00000000000364,,-54.99999999998374
2020.04.13,-21.00000000000435,-26.999999999999247,-756.0000000000002,457.0000000000074,350.00000000000585,,3.000000000009379
2020.04.13,-28.000000000005798,-34.99999999999615,-793.9999999999969,583.0000000000002,434.000000000001,,160.0000000000024
2020.04.13,-52.000000000007596,-76.99999999999375,-802.9999999999973,612.0000000000015,461.99999999999574,,141.99999999999858
2020.04.13,-58.000000000002494,-8.999999999992347,-941.0000000000025,589.0000000000061,489.0000000000061,,70.00000000001484
2020.04.13,-49.00000000001015,-21.999999999999797,-995.9999999999951,618.0000000000074,516.0000000000053,,67.00000000000773
2020.04.13,-76.99999999999375,-54.999999999993946,-1091.9999999999986,605.0,487.99999999999955,,-130.9999999999868
2020.04.13,-93.00000000000975,48.99999999999905,-1213.9999999999986,689.0000000000063,465.0000000000043,,-103.99999999999875
2020.04.13,-93.99999999999409,67.00000000000594,-1253.0,694.0000000000057,463.0000000000023,,-122.99999999998022
2020.04.13,-103.99999999999298,87.99999999999919,-1316.9999999999932,674.000000000008,424.9999999999976,,-233.99999999998147
2020.04.13,-93.99999999999409,180.99999999999784,-1240.9999999999995,598.0000000000097,395.0000000000009,,-160.99999999998533
2020.04.13,-93.00000000000975,143.00000000000423,-1212.9999999999939,571.0000000000103,414.9999999999987,,-176.99999999999028
2020.04.13,-97.9999999999981,243.00000000000432,-1284.9999999999966,535.0000000000077,343.00000000000443,,-261.9999999999783
2020.04.13,-66.99999999999484,402.00000000000233,-1203.000000000003,517.0000000000008,270.0000000000036,,-80.99999999999108
2020.04.13,-93.99999999999409,400.00000000000034,-1244.9999999999905,494.00000000000557,238.0000000000049,,-206.99999999997374
2020.04.13,-76.0000000000094,409.99999999999926,-1229.9999999999898,467.0000000000063,246.00000000000176,,-182.99999999999181
2020.04.13,-78.00000000000028,436.9999999999985,-1237.9999999999995,364.00000000000875,150.00000000000568,,-364.9999999999869
2020.04.13,-46.999999999997044,526.0000000000042,-1125.0,273.000000000001,78.00000000000028,,-294.99999999999153
2020.04.13,-59.99999999999339,352.00000000000784,-1087.9999999999939,464.00000000000887,229.99999999999687,,-101.99999999997368
2020.04.13,-70.0000000000145,265.99999999999955,-1096.999999999994,373.00000000000114,163.00000000000205,,-365.0000000000059
2020.04.14,-70.99999999999883,306.00000000000625,-1146.000000000001,315.0000000000097,21.00000000000435,,-574.9999999999795
2020.04.14,-69.00000000000794,312.00000000000114,-1192.9999999999977,385.000000000002,173.00000000000094,,-392.0000000000016
2020.04.14,-60.99999999999994,384.00000000000654,-1144.999999999996,307.0000000000017,134.99999999999625,,-379.99999999999136
2020.04.14,-49.99999999999449,436.00000000000307,-1107.99999999999,376.00000000000966,195.9999999999962,,-149.9999999999755
2020.04.14,-51.000000000001044,441.99999999999795,-1073.9999999999982,402.00000000000233,207.99999999999707,,-73.00000000000185
2020.04.14,-43.999999999999595,445.0000000000065,-1128.0,435.0000000000076,177.00000000000495,,-114.99999999998062
2020.04.14,-112.000000000001,277.000000000005,-1131.999999999991,552.0000000000081,255.00000000000523,,-159.99999999997362
2020.04.14,-112.000000000001,280.00000000000244,-1118.9999999999998,541.0000000000026,300.0000000000003,,-109.9999999999954
2020.04.14,-97.00000000001374,292.9999999999988,-1097.999999999999,633.0000000000058,278.00000000000045,,8.999999999992156
2020.04.14,-68.00000000000139,308.00000000000824,-905.9999999999917,800.0000000000007,524.0000000000023,,658.0000000000181
2020.04.14,-48.000000000003595,323.0000000000066,-893.9999999999912,754.0000000000102,473.0000000000012,,608.0000000000232
2020.04.14,-65.00000000000395,295.0000000000008,-786.0000000000014,729.0000000000018,417.0000000000007,,589.999999999998
2020.04.14,-66.99999999999484,282.0000000000045,-828.000000000003,740.0000000000073,424.00000000000216,,551.0000000000161
2020.04.14,-55.000000000005045,297.00000000000284,-843.9999999999941,773.0000000000015,490.00000000000153,,661.0000000000066
2020.04.14,-59.99999999999339,306.00000000000625,-726.9999999999897,780.000000000003,458.9999999999983,,758.0000000000244
2020.04.14,-52.000000000007596,297.9999999999983,-798.0000000000018,754.0000000000102,446.9999999999974,,648.9999999999965
2020.04.14,-56.99999999999594,313.00000000000773,-841.9999999999987,776.00000000001,446.00000000000193,,636.0000000000249
2020.04.14,-59.000000000009045,282.99999999999994,-829.9999999999983,751.0000000000017,424.00000000000216,,568.9999999999965
2020.04.14,-55.000000000005045,258.9999999999981,-890.0000000000006,567.0000000000064,256.0000000000007,,136.99999999999955
2020.04.14,-97.9999999999981,330.0000000000081,-968.9999999999941,617.0000000000009,226.99999999999943,,107.00000000001626
2020.04.14,-110.00000000001009,294.00000000000534,-956.0000000000031,629.0000000000018,265.99999999999955,,122.99999999999352
2020.04.14,-151.9999999999966,280.9999999999979,-948.9999999999981,663.0000000000025,341.99999999999784,,185.00000000000352
2020.04.14,-185.99999999999727,273.000000000001,-1174.9999999999973,602.0000000000025,356.9999999999962,,-128.99999999999494
2020.04.14,-187.00000000000384,203.00000000000873,-1164.999999999992,543.0000000000045,287.0000000000039,,-318.9999999999788
2020.04.14,-158.99999999999804,90.0000000000012,-1143.0000000000007,503.000000000009,241.99999999999778,,-466.99999999999073
2020.04.14,-158.0000000000137,21.999999999999797,-1033.0000000000014,440.00000000000705,150.00000000000568,,-579.0000000000025
2020.04.14,-158.0000000000137,14.999999999998348,-1025.9999999999964,451.0000000000014,172.00000000000549,,-546.000000000005
2020.04.14,-174.00000000000747,36.999999999998145,-1085.9999999999986,519.0000000000028,167.00000000000603,,-536.9999999999991
2020.04.14,-200.00000000000017,-34.000000000000696,-1082.9999999999984,584.0000000000067,202.0000000000022,,-530.9999999999905
2020.04.14,-137.00000000000932,-27.999999999994696,-1000.0,651.0000000000016,253.0000000000032,,-260.9999999999993
2020.04.14,-174.00000000000747,-97.9999999999981,-972.999999999999,652.0000000000082,238.0000000000049,,-354.9999999999915
2020.04.14,-180.0000000000024,-134.99999999999625,-860.99999999999,744.0000000000002,248.99999999999923,,-182.99999999998917
2020.04.14,-212.99999999999653,-79.99999999999119,-998.9999999999952,639.0000000000007,97.00000000000264,,-555.9999999999797
2020.04.14,-164.00000000000858,84.0000000000063,-1069.9999999999932,460.00000000000483,-75.00000000000284,,-764.9999999999935
2020.04.14,-231.0000000000034,-30.999999999992145,-979.9999999999898,569.0000000000084,55.000000000005045,,-617.999999999972
2020.04.14,-232.99999999999432,-81.9999999999932,-1040.9999999999968,828.0000000000065,73.99999999999629,,-453.9999999999815
2020.04.14,-239.00000000001143,-139.99999999999568,-1245.999999999995,701.0000000000072,-19.999999999997797,,-943.9999999999927
2020.04.14,-235.00000000000742,-147.99999999999258,-1183.9999999999975,877.0000000000056,51.99999999999649,,-637.9999999999955
2020.04.14,-242.00000000000887,-161.99999999999548,-1132.9999999999955,895.0000000000014,68.00000000000139,,-573.999999999997
2020.04.14,-221.00000000000452,-124.99999999999733,-1229.9999999999898,899.0000000000053,68.99999999999685,,-607.9999999999894
2020.04.14,-201.00000000000674,-114.99999999999844,-1271.000000000001,969.0000000000088,139.99999999999568,,-478.0000000000017
2020.04.14,-168.99999999999693,-178.00000000000037,-1140.0000000000005,1186.0000000000093,297.9999999999983,,-2.9999999999901092
2020.04.14,-168.0000000000126,-219.99999999999798,-1063.999999999993,1179.0000000000077,331.0000000000035,,58.00000000000762
2020.04.14,-161.99999999999548,-200.00000000000017,-966.9999999999987,1166.0000000000005,189.00000000000583,,26.000000000011738
2020.04.14,-137.9999999999937,-226.99999999999943,-921.999999999997,1141.0000000000032,311.00000000000574,,165.0000000000187
2020.04.14,-136.00000000000279,-156.00000000000057,-950.0000000000028,1145.000000000007,322.00000000000006,,225.00000000000097
2020.04.14,-170.00000000000347,-85.99999999999719,-929.9999999999926,1113.0000000000084,290.00000000000136,,217.0000000000166
2020.04.14,-160.00000000000458,-68.99999999999685,-921.999999999997,1078.0000000000011,287.9999999999994,,215.0000000000021
2020.04.15,-161.99999999999548,-165.9999999999995,-921.999999999997,1120.0000000000098,307.0000000000017,,177.00000000001944
2020.04.15,-163.00000000000205,-114.99999999999844,-1018.9999999999912,1088.0,290.00000000000136,,81.00000000000955
2020.04.15,-160.00000000000458,-82.99999999999974,-950.9999999999934,1000.0000000000009,224.9999999999974,,31.000000000000597
2020.04.15,-158.0000000000137,-79.99999999999119,-935.0000000000023,1005.0000000000003,270.0000000000036,,101.99999999999665
2020.04.15,-154.99999999999403,-70.99999999999883,-984.9999999999994,984.000000000007,238.0000000000049,,11.000000000019668
2020.04.15,-158.0000000000137,-71.99999999999429,-1006.0000000000002,972.0000000000061,216.0000000000051,,-47.99999999999696
2020.04.15,-139.00000000000023,-103.99999999999298,-1109.9999999999995,919.0000000000032,94.00000000000519,,-339.99999999998437
2020.04.15,-154.99999999999403,-156.00000000000057,-968.9999999999941,1031.000000000004,260.00000000000466,,11.000000000020123
2020.04.15,-141.99999999999767,-196.99999999999162,-1069.9999999999932,940.0000000000075,99.00000000000463,,-369.9999999999703
2020.04.15,-137.00000000000932,-176.99999999999383,-1019.999999999996,954.0000000000103,34.000000000000696,,-345.99999999998806
2020.04.15,-148.00000000001478,-192.99999999999872,-1010.9999999999957,819.0000000000031,41.000000000002146,,-492.00000000000387
2020.04.15,-148.99999999999915,-169.99999999999238,-1027.9999999999916,748.0000000000042,-53.00000000000304,,-651.999999999982
