date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,GBPCHF,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPAUD,EURJPY,EURCAD,CADJPY,AUDNZD,empty,sum
2018.11.05,-45.99999999999049,-239.99999999999577,0.0,-112.000000000001,-43.999999999999595,-95.99999999999609,-278.00000000000045,0.0,-36.0000000000027,-44.99999999999504,-204.99999999999963,-15.999999999993797,-14.000000000010004,-246.00000000001288,-54.99999999999261,-26.0000000000149,,-1459.000000000005
2018.11.05,-44.99999999998394,-238.99999999998923,21.999999999988695,38.99999999998904,-48.000000000003595,79.00000000000685,-272.00000000000557,25.999999999992696,-39.00000000000014,67.00000000000594,-197.99999999999818,96.00000000000719,98.99999999998954,-251.00000000000122,9.000000000000341,24.000000000001798,,-630.9999999999998
2018.11.05,-59.99999999999339,-238.0000000000049,46.999999999997044,79.99999999999119,-109.99999999999899,75.00000000000284,-221.00000000000452,34.000000000000696,-8.999999999992347,75.9999999999983,-236.99999999999832,137.00000000000932,116.00000000001387,-283.99999999999534,-7.999999999995566,36.999999999998145,,-564.9999999999719
2018.11.05,2.999999999997449,-178.99999999999582,112.99999999998533,79.99999999999119,-139.00000000000023,136.99999999999824,-212.00000000001216,60.99999999999994,36.0000000000027,131.00000000000333,-230.000000000008,316.0000000000052,105.99999999999454,-286.00000000000847,-19.99999999999602,35.999999999991594,,-47.00000000005121
2018.11.05,-61.99999999998429,-279.99999999999136,85.00000000000173,95.999999999985,-135.00000000000733,139.00000000000023,-218.00000000000708,31.999999999998696,36.0000000000027,143.00000000000423,-273.000000000001,304.9999999999997,74.99999999998863,-285.00000000000193,-45.000000000001705,54.99999999998284,,-332.0000000000311
2018.11.05,-72.99999999998974,-268.0000000000016,73.99999999999629,110.99999999999443,-123.00000000000644,214.00000000000307,-196.0000000000184,34.000000000000696,96.00000000000719,248.99999999999923,-263.0000000000021,441.0000000000025,145.00000000001023,-297.0000000000139,3.0000000000001137,141.99999999999767,,288.9999999999792
2018.11.05,-97.9999999999981,-282.9999999999888,41.000000000002146,110.99999999999443,-90.0000000000012,68.00000000000139,-190.00000000000128,17.000000000000348,40.00000000000669,121.99999999999989,-252.0000000000078,293.99999999999426,96.00000000000364,-269.00000000000813,3.0000000000001137,14.999999999987246,,-375.0000000000151
2018.11.05,-121.99999999999989,-310.9999999999946,-9.000000000014552,142.99999999998204,-12.000000000000899,-12.000000000000899,-176.00000000002058,19.00000000000235,-14.999999999998348,63.99999999999739,-243.00000000000432,137.00000000000932,-38.000000000010914,-258.0000000000027,-90.99999999999397,2.999999999997449,,-921.0000000000531
2018.11.05,-134.99999999999625,-365.99999999999966,1.0000000000065512,116.99999999998934,-100.00000000000009,7.0000000000014495,-208.00000000000819,-21.999999999999797,26.999999999999247,99.00000000000463,-274.00000000000756,239.00000000001143,-7.000000000005002,-251.00000000000122,-75.9999999999934,-42.0000000000087,,-991.0000000000073
2018.11.05,-167.9999999999904,-378.999999999996,-21.00000000000435,109.99999999998789,-21.999999999999797,0.0,-191.00000000000784,-31.000000000003247,24.999999999997247,85.99999999999719,-272.00000000000557,245.0000000000063,38.000000000010914,-235.00000000000742,-36.000000000001364,-22.0000000000109,,-873.0000000000274
