date,USDCAD,NZDUSD,GBPCHF,AUDCHF,EURGBP,EURJPY,EURNZD,AUDCAD,NZDCAD,AUDNZD,empty,sum
2019.10.14,-2.999999999997449,42.999999999993044,-120.99999999999334,-13.00000000000745,79.00000000000685,33.999999999991815,-74.0000000000185,46.00000000000159,25.999999999992696,-65.00000000000395,,-48.00000000003469
2019.10.14,17.000000000000348,66.99999999999484,-68.00000000000139,-94.00000000000519,58.000000000002494,90.99999999999397,-108.00000000001918,93.99999999999409,50.99999999998994,-134.00000000001188,,-26.00000000006196
2019.10.14,68.00000000000139,71.99999999999429,-218.00000000000708,-138.00000000000477,33.000000000005244,158.99999999999181,-101.00000000001774,63.99999999999739,14.999999999998348,-161.00000000001114,,-207.00000000005224
2019.10.14,66.00000000001049,47.9999999999925,-304.9999999999997,-182.99999999999983,18.0000000000069,188.0000000000024,-102.00000000000209,51.000000000001044,-21.00000000000435,-184.00000000000637,,-423.9999999999991
2019.10.14,7.0000000000014495,14.999999999998348,-178.99999999999582,-173.00000000000094,91.00000000000774,106.99999999999932,-158.0000000000137,60.99999999999994,-25.00000000000835,-205.00000000001074,,-459.00000000002274
2019.10.14,-18.999999999991246,14.999999999998348,-83.9999999999952,-218.00000000000708,158.0000000000026,135.99999999999568,-175.00000000001404,146.00000000000168,-9.00000000000345,-280.9999999999979,,-331.00000000001063
2019.10.14,-89.99999999999008,-73.00000000000084,100.99999999999554,-78.00000000000028,260.00000000000466,-24.00000000000091,-389.0000000000171,26.000000000003798,-77.00000000000485,-233.00000000001654,,-577.0000000000266
2019.10.14,-76.99999999999375,-82.99999999999974,113.99999999999189,-24.000000000001798,231.99999999999886,-61.99999999999761,-445.0000000000065,-11.00000000000545,-98.0000000000092,-219.00000000001364,,-673.000000000037
2019.10.14,-139.00000000000023,-204.99999999999963,222.00000000001108,34.99999999999615,279.00000000000705,-112.99999999999955,-750.0000000000063,-44.99999999999504,-221.99999999999997,-334.00000000001205,,-1271.9999999999984
2019.10.14,-65.99999999998829,-160.00000000000458,265.0000000000041,2.999999999997449,300.0000000000003,-100.00000000000853,-663.999999999998,-14.000000000002899,-209.9999999999991,-352.000000000019,,-998.0000000000185
2019.10.14,-87.99999999999919,-174.00000000000747,353.0000000000033,58.000000000002494,309.99999999999915,-102.00000000000387,-687.0000000000153,-24.999999999997247,-212.00000000000108,-343.00000000000443,,-910.0000000000238
2019.10.14,-85.99999999998609,-229.00000000000142,412.00000000001234,37.99999999999359,329.00000000000153,-54.000000000002046,-841.0000000000028,26.999999999999247,-287.9999999999994,-499.000000000005,,-1190.99999999999
2019.10.14,-76.99999999999375,-165.9999999999995,428.00000000000614,14.999999999998348,319.99999999999807,-42.00000000000159,-682.0000000000048,75.00000000000284,-212.00000000000108,-465.0000000000043,,-805.9999999999995
2019.10.14,-78.00000000000028,-148.0000000000037,337.0000000000095,29.000000000001247,275.000000000003,-19.000000000005457,-679.0000000000074,56.0000000000005,-186.00000000000838,-415.0000000000098,,-828.0000000000207
2019.10.14,-40.99999999997994,-116.00000000000499,205.99999999999508,-9.999999999998899,236.99999999999832,63.00000000000239,-636.0000000000143,63.00000000000195,-168.00000000000148,-391.000000000008,,-793.00000000001
2019.10.14,-78.00000000000028,-130.0000000000079,306.00000000000625,54.999999999993946,245.0000000000063,-19.000000000005457,-619.9999999999983,32.999999999994145,-162.0000000000066,-353.0000000000033,,-723.0000000000211
2019.10.14,-110.99999999999443,-160.00000000000458,248.00000000000378,61.999999999995396,224.9999999999974,-28.000000000005798,-656.0000000000122,2.000000000002,-182.00000000000438,-336.00000000000296,,-936.0000000000257
2019.10.14,-113.99999999999189,-137.00000000000932,417.0000000000007,51.000000000001044,335.0000000000075,-69.00000000000261,-626.0000000000155,41.000000000002146,-150.00000000000568,-341.99999999999784,,-594.0000000000114
2019.10.14,-81.9999999999821,-172.00000000000549,659.999999999994,144.99999999999514,497.99999999999847,-126.00000000000477,-714.999999999999,-95.99999999999609,-213.00000000000762,-263.99999999999756,,-365.000000000005
2019.10.14,-133.99999999998968,-181.00000000000892,557.0000000000075,114.00000000000298,357.00000000000733,-219.0000000000083,-565.9999999999999,-48.99999999999905,-192.00000000000327,-292.00000000000335,,-604.9999999999948
2019.10.14,-113.99999999999189,-223.00000000000654,493.0000000000101,173.00000000000094,331.999999999999,-228.00000000000864,-687.0000000000153,-151.9999999999966,-262.00000000000665,-260.0000000000158,,-928.0000000000315
2019.10.14,-137.9999999999937,-265.0000000000041,523.0000000000068,161.00000000000003,438.00000000000506,-276.00000000001046,-797.0000000000033,-214.00000000000307,-304.00000000000426,-236.00000000001398,,-1108.000000000021
2019.10.14,-91.99999999998099,-295.0000000000008,456.00000000001194,207.99999999999707,400.00000000000034,-166.00000000001103,-969.0000000000199,-255.00000000000523,-370.9999999999991,-274.00000000001864,,-1358.0000000000264
2019.10.14,-57.99999999998029,-281.00000000000904,539.0000000000006,232.99999999999432,438.00000000000506,-85.99999999999852,-1023.0000000000183,-251.99999999999667,-370.00000000000364,-279.00000000000705,,-1139.0000000000136
2019.10.14,-180.99999999998673,-281.00000000000904,824.0000000000025,403.99999999999324,553.0000000000035,-222.0000000000084,-1133.0000000000061,-261.0000000000001,-297.00000000000284,-170.00000000000347,,-764.0000000000173
2019.10.14,-225.99999999999287,-312.00000000000114,885.0000000000025,388.9999999999949,653.0000000000035,-124.00000000000944,-1244.0000000000007,-258.0000000000027,-311.00000000000574,-192.99999999999872,,-741.0000000000106
2019.10.14,-164.99999999999292,-362.00000000000676,905.0000000000002,439.0000000000005,663.0000000000025,-126.00000000000477,-1398.0000000000105,-341.0000000000024,-415.0000000000098,-221.00000000000452,,-1021.0000000000283
2019.10.14,-133.99999999998968,-396.00000000000745,869.0000000000086,403.99999999999324,611.000000000006,-151.00000000001046,-1367.000000000007,-361.9999999999957,-479.0000000000072,-287.9999999999994,,-1293.0000000000089
2019.10.14,-93.99999999999409,-381.0000000000091,896.9999999999923,383.99999999999545,607.9999999999974,-186.00000000000705,-1274.0000000000196,-363.0000000000022,-485.0000000000021,-293.0000000000099,,-1187.0000000000591
2019.10.14,-79.99999999999119,-372.0000000000057,963.0000000000027,373.99999999999653,665.9999999999999,-142.00000000001012,-1239.0000000000123,-375.9999999999986,-476.0000000000098,-275.000000000003,,-957.0000000000314
2019.10.14,-123.99999999999079,-360.0000000000048,1052.0000000000084,351.99999999999676,762.0000000000072,-97.00000000000841,-1269.000000000009,-316.0000000000052,-438.00000000000506,-283.000000000011,,-721.0000000000219
2019.10.14,-223.99999999997976,-423.0000000000067,683.9999999999957,334.9999999999964,512.0000000000014,-127.00000000000955,-1337.0000000000105,-295.99999999999625,-455.0000000000054,-334.00000000001205,,-1665.0000000000266
2019.10.14,-228.99999999999034,-422.00000000000017,428.9999999999905,288.9999999999948,346.9999999999973,-76.99999999999818,-1307.999999999998,-256.0000000000007,-454.00000000000995,-378.00000000001165,,-2059.0000000000264
2019.10.14,-273.9999999999965,-437.0000000000096,337.0000000000095,330.9999999999924,241.99999999999778,-44.00000000001114,-1394.0000000000064,-221.00000000000452,-445.0000000000065,-409.0000000000149,,-2314.00000000005
2019.10.14,-283.99999999999534,-434.000000000001,51.000000000001044,285.9999999999974,101.00000000000664,-38.000000000010914,-1391.0000000000089,-207.99999999999707,-434.000000000001,-412.00000000001234,,-2763.0000000000214
2019.10.14,-250.99999999997902,-361.0000000000002,418.0000000000073,195.00000000000074,345.0000000000064,39.99999999999204,-1164.0000000000095,-105.99999999999498,-355.0000000000053,-438.00000000000506,,-1676.9999999999877
2019.10.14,-318.9999999999804,-386.0000000000086,468.00000000000176,205.99999999999508,370.9999999999991,3.9999999999906777,-1164.0000000000095,-97.00000000000264,-348.9999999999993,-434.000000000001,,-1700.000000000015
2019.10.14,-269.9999999999925,-328.0000000000061,255.00000000000523,136.99999999999824,295.0000000000008,34.99999999999659,-1109.0000000000043,-65.99999999999939,-303.0000000000088,-412.00000000001234,,-1766.0000000000225
2019.10.14,-312.9999999999855,-311.00000000000574,585.9999999999976,119.99999999999788,529.9999999999972,28.999999999996362,-1073.0000000000127,-5.999999999994898,-252.0000000000078,-418.0000000000073,,-1108.000000000025
2019.10.14,-285.99999999998624,-270.99999999999903,533.0000000000057,56.99999999999594,504.00000000000443,33.00000000000125,-991.0000000000085,58.000000000002494,-216.0000000000051,-451.0000000000014,,-1029.9999999999905
2019.10.14,-296.9999999999917,-261.0000000000001,590.0000000000016,80.00000000000229,513.0000000000078,33.00000000000125,-962.0000000000184,73.00000000000084,-198.00000000000927,-441.0000000000025,,-870.0000000000082
2019.10.14,-312.9999999999855,-290.00000000000136,530.9999999999926,93.99999999999409,446.00000000000193,22.999999999996135,-981.0000000000097,53.00000000000304,-226.00000000000398,-452.00000000000796,,-1115.0000000000205
2019.10.14,-312.9999999999855,-279.00000000000705,489.0000000000061,90.99999999999665,441.99999999999795,24.999999999991473,-1026.0000000000157,65.00000000000395,-211.00000000000563,-445.0000000000065,,-1162.000000000024
2019.10.14,-291.9999999999812,-302.0000000000023,466.9999999999952,95.99999999999609,458.9999999999983,12.000000000000455,-1101.0000000000186,17.999999999995797,-254.00000000000978,-451.0000000000014,,-1348.0000000000275
2019.10.14,-350.9999999999902,-303.0000000000088,527.0000000000108,65.99999999999939,535.0000000000077,0.0,-1049.0000000000111,46.00000000000159,-221.00000000000452,-439.0000000000116,,-1189.0000000000068
2019.10.14,-332.9999999999833,-317.0000000000006,546.000000000002,41.9999999999976,544.0,18.000000000000682,-1052.0000000000084,46.999999999997044,-246.00000000000176,-475.0000000000032,,-1225.9999999999998
2019.10.14,-344.99999999999534,-315.0000000000097,573.0000000000013,17.000000000000348,550.000000000006,6.999999999990791,-1036.0000000000148,82.99999999999974,-237.00000000000944,-504.9999999999999,,-1208.000000000031
2019.10.14,-313.99999999999204,-299.00000000000483,137.9999999999937,104.99999999999955,199.00000000000472,22.999999999996135,-946.0000000000024,48.99999999999905,-200.00000000000017,-422.00000000001125,,-1667.0000000000173
2019.10.15,-267.99999999997937,-319.0000000000026,-58.000000000002494,108.99999999999244,65.00000000000395,15.999999999991132,-919.0000000000032,5.999999999994898,-304.9999999999997,-452.00000000000796,,-2125.0000000000127
2019.10.15,-267.99999999997937,-269.00000000000813,-4.999999999988347,73.99999999999629,7.0000000000014495,-14.000000000010004,-857.0000000000189,53.00000000000304,-219.00000000000253,-429.00000000001273,,-1927.0000000000193
2019.10.15,-293.99999999999426,-260.00000000000466,42.0000000000087,43.999999999999595,148.99999999999915,-6.000000000000227,-905.0000000000002,65.99999999999939,-196.00000000000728,-426.00000000001523,,-1786.000000000015
2019.10.15,-289.9999999999903,-237.00000000000944,117.00000000001154,34.000000000000696,219.99999999999798,9.999999999990905,-859.0000000000098,65.00000000000395,-169.00000000000804,-392.00000000001455,,-1501.000000000027
