date,AUDUSD,EURCHF,CHFJPY,empty,sum
2017.08.28,26.999999999999247,41.000000000002146,-49.000000000006594,,18.9999999999948
2017.08.28,-12.000000000000899,11.00000000000545,-66.0000000000025,,-66.99999999999795
2017.08.28,-118.00000000000699,87.99999999999919,-136.0000000000099,,-166.00000000001768
2017.08.28,-154.0000000000097,136.00000000000279,-124.00000000000944,,-142.00000000001634
2017.08.28,-148.0000000000037,199.00000000001583,-100.99999999999909,,-49.999999999986954
2017.08.28,-111.00000000000554,165.9999999999995,-164.00000000000148,,-109.00000000000753
2017.08.28,-71.00000000000995,15.00000000000945,-37.00000000000614,,-93.00000000000664
2017.08.28,-126.99999999999933,-38.99999999998904,21.000000000000796,,-144.99999999998758
2017.08.28,-138.00000000000477,-52.99999999999194,30.000000000001137,,-160.99999999999557
2017.08.28,-129.00000000000134,-39.999999999995595,88.99999999999864,,-79.9999999999983
2017.08.28,-97.00000000000264,-17.000000000000348,107.99999999998988,,-6.000000000013102
2017.08.28,-114.00000000000298,-0.9999999999843467,63.99999999999295,,-50.99999999999437
2017.08.28,-109.00000000000354,5.999999999994898,97.99999999999898,,-5.000000000009663
2017.08.28,-59.000000000009045,66.99999999999484,197.9999999999933,,205.99999999997908
2017.08.28,-60.00000000000449,52.000000000007596,243.99999999999977,,236.00000000000287
2017.08.28,-59.000000000009045,-15.999999999993797,158.00000000000125,,82.99999999999841
2017.08.28,-49.00000000001015,36.999999999998145,135.99999999999568,,123.99999999998369
2017.08.28,-128.00000000000588,49.00000000001015,66.0000000000025,,-12.999999999993236
2017.08.28,-157.00000000000713,26.999999999999247,119.99999999999034,,-10.000000000017565
2017.08.28,-65.99999999999939,-7.0000000000014495,107.99999999998988,,34.99999999998904
2017.08.28,-112.000000000001,-41.000000000002146,15.999999999991132,,-137.000000000012
2017.08.28,-107.00000000000153,-202.9999999999976,-103.00000000000864,,-413.0000000000078
2017.08.28,-218.00000000000708,-163.00000000000205,-177.0000000000067,,-558.0000000000158
2017.08.28,-175.00000000000293,-306.9999999999906,-295.0000000000017,,-776.9999999999952
2017.08.28,-167.00000000000603,-302.0000000000023,-346.00000000000364,,-815.0000000000119
2017.08.28,-65.00000000000395,-221.00000000000452,-276.00000000001046,,-562.0000000000189
2017.08.28,-89.00000000000574,-161.99999999999548,-234.99999999999943,,-486.0000000000007
2017.08.28,-97.00000000000264,-160.00000000000458,-198.99999999999807,,-456.0000000000053
2017.08.28,-140.0000000000068,-185.99999999999727,-192.00000000000728,,-518.0000000000114
2017.08.28,-141.00000000000225,-166.99999999998383,-179.00000000000205,,-486.9999999999881
2017.08.28,-173.00000000000094,-160.99999999998892,-194.00000000000261,,-527.9999999999925
2017.08.28,-198.00000000000927,-147.99999999999258,-319.0000000000026,,-665.0000000000044
2017.08.28,-128.00000000000588,-139.9999999999846,-268.0000000000007,,-535.9999999999911
2017.08.28,-140.0000000000068,144.0000000000108,27.000000000001023,,31.00000000000503
2017.08.28,-116.00000000000499,139.00000000000023,-90.00000000000341,,-67.00000000000817
2017.08.28,-198.00000000000927,173.00000000000094,-67.99999999999784,,-93.00000000000617
2017.08.28,-317.0000000000006,329.00000000000153,-79.9999999999983,,-67.99999999999739
2017.08.28,-248.00000000000378,387.000000000004,-27.000000000001023,,111.99999999999918
2017.08.28,-236.00000000000287,419.9999999999982,-35.0000000000108,,148.9999999999845
2017.08.28,-297.00000000000284,361.9999999999957,-69.00000000000261,,-4.000000000009777
2017.08.28,-376.00000000000966,314.99999999999864,6.000000000000227,,-55.0000000000108
2017.08.28,-379.0000000000071,367.0000000000062,45.000000000001705,,33.000000000000796
2017.08.28,-356.00000000000074,377.0000000000051,27.000000000001023,,48.0000000000054
2017.08.28,-418.0000000000073,382.0000000000157,34.99999999999659,,-0.9999999999949978
2017.08.28,-347.0000000000084,378.999999999996,-19.000000000005457,,12.999999999982151
2017.08.28,-326.9999999999995,368.00000000001273,-103.00000000000864,,-61.999999999995396
2017.08.28,-358.0000000000028,392.00000000001455,-109.00000000000887,,-74.9999999999971
2017.08.28,-347.0000000000084,392.00000000001455,-115.99999999999966,,-70.99999999999352
2017.08.29,-148.0000000000037,178.99999999999582,70.99999999999795,,101.99999999999008
2017.08.29,-79.00000000000685,12.000000000012001,6.999999999990791,,-60.000000000004064
2017.08.29,192.99999999999872,-163.00000000000205,290.9999999999968,,320.9999999999935
2017.08.29,134.99999999999625,-116.00000000000499,123.99999999999523,,142.99999999998647
2017.08.29,89.99999999999008,1.0000000000065512,129.99999999999545,,220.9999999999921
2017.08.29,45.99999999999049,-62.99999999999084,117.999999999995,,100.99999999999466
2017.08.29,32.999999999994145,46.0000000000127,226.99999999998965,,305.9999999999965
2017.08.29,-80.00000000000229,60.000000000015596,84.99999999999375,,65.00000000000705
