date,AUDUSD,NZDUSD,GBPCHF,EURCHF,AUDCHF,NZDCHF,EURGBP,GBPCAD,GBPAUD,EURJPY,EURAUD,CADJPY,AUDJPY,AUDNZD,empty,sum
2021.07.19,-136.99999999999824,-58.99999999999794,-110.00000000001009,18.0000000000069,54.00000000000959,113.00000000000753,209.9999999999991,-465.0000000000043,-479.0000000000072,63.99999999999295,-433.0000000000167,-165.00000000000625,-161.99999999999193,62.000000000006494,,-1489.0000000000102
2021.07.19,-146.99999999999713,-33.000000000005244,-97.00000000001374,25.999999999992696,34.000000000000696,126.0000000000039,209.9999999999991,-517.9999999999962,-556.0000000000009,70.99999999999795,-499.000000000005,-186.00000000000705,-188.99999999999295,14.000000000002899,,-1744.0000000000211
2021.07.19,-155.00000000000514,-56.0000000000005,-126.0000000000039,24.999999999986144,36.0000000000027,109.99999999999899,224.9999999999974,-486.999999999993,-508.00000000001955,34.99999999999659,-487.99999999999955,-211.00000000001273,-206.99999999999363,35.00000000000725,,-1772.0000000000389
2021.07.19,-150.00000000000568,-16.0000000000049,-107.99999999999699,34.000000000000696,41.000000000002146,153.00000000000313,219.99999999999798,-526.9999999999886,-521.0000000000159,57.999999999992724,-496.00000000000756,-213.00000000000807,-195.99999999999795,-24.000000000001798,,-1745.0000000000307
2021.07.19,-197.00000000000273,-58.000000000002494,-90.00000000001229,34.99999999998504,25.00000000000835,138.00000000000477,210.99999999999451,-516.9999999999897,-592.0000000000148,26.999999999986812,-535.0000000000188,-216.00000000000819,-232.99999999998988,-26.999999999999247,,-2029.0000000000584
2021.07.19,-209.9999999999991,-87.99999999999919,-76.99999999999375,58.000000000002494,28.000000000005798,129.00000000000134,221.99999999999997,-515.9999999999832,-598.0000000000097,50.00000000001137,-558.0000000000141,-208.00000000001262,-231.99999999999932,-1.0000000000065512,,-2000.9999999999964
2021.07.19,-212.99999999999653,-72.0000000000054,-9.999999999998899,99.99999999998899,82.99999999999974,196.00000000000728,213.99999999999199,-644.0000000000001,-555.0000000000166,68.9999999999884,-504.0000000000156,-250.0,-189.99999999999773,-31.000000000003247,,-1807.0000000000578
2021.07.19,-329.999999999997,-184.00000000000637,-137.00000000000932,62.000000000006494,48.000000000003595,158.0000000000026,264.999999999993,-811.9999999999905,-470.00000000001484,-205.0000000000125,-531.0000000000148,-573.0000000000075,-375.99999999999056,-22.999999999995246,,-3108.000000000033
2021.07.19,-329.00000000000153,-207.00000000000162,-229.00000000001253,-42.999999999993044,-21.999999999999797,78.00000000000028,246.00000000000176,-834.9999999999858,-518.0000000000184,-331.99999999999363,-531.0000000000148,-647.0000000000056,-454.9999999999983,5.000000000010552,,-3819.0000000000123
2021.07.19,-285.9999999999974,-151.00000000000114,-212.99999999999653,-22.0000000000109,25.00000000000835,129.00000000000134,253.99999999999866,-990.9999999999864,-421.0000000000047,-361.99999999999477,-464.00000000001995,-753.0000000000001,-438.99999999999295,-15.999999999993797,,-3709.99999999999
2021.07.19,-434.9999999999965,-309.99999999999915,-228.00000000000597,-28.000000000005798,-62.99999999999084,31.000000000003247,258.0000000000027,-1193.9999999999839,-629.0000000000128,-542.0000000000016,-656.0000000000122,-978.9999999999992,-649.9999999999915,12.000000000012001,,-5412.999999999983
2021.07.19,-419.9999999999982,-314.99999999999864,-116.00000000000499,28.999999999990145,-25.999999999992696,48.000000000003595,226.99999999999943,-1654.9999999999843,-700.0000000000117,-471.00000000000364,-651.0000000000016,-1127.0000000000095,-604.9999999999898,42.0000000000087,,-5739.999999999994
2021.07.19,-343.9999999999999,-258.0000000000027,25.999999999992696,-1.0000000000065512,0.0,58.000000000002494,109.99999999999899,-1899.9999999999907,-831.000000000004,-401.00000000001046,-541.0000000000136,-1079.0000000000077,-503.9999999999907,65.00000000000395,,-5600.000000000029
2021.07.19,-424.00000000000216,-391.000000000008,-154.99999999999403,-39.00000000001125,-54.999999999993946,-46.999999999997044,196.99999999999162,-1963.0000000000036,-726.0000000000044,-543.0000000000064,-617.0000000000009,-1297.0000000000114,-632.9999999999956,154.0000000000097,,-6539.000000000027
2021.07.19,-470.00000000000375,-472.00000000000574,-306.00000000000625,-26.999999999999247,-111.99999999998988,-136.99999999999824,313.99999999999204,-1827.000000000001,-657.0000000000186,-414.99999999999204,-779.0000000000185,-1260.000000000005,-628.9999999999907,214.00000000000307,,-6563.000000000034
2021.07.19,-522.9999999999957,-479.0000000000072,-312.00000000000114,-59.000000000009045,-178.99999999999582,-161.00000000000003,293.99999999999426,-1645.9999999999918,-834.0000000000014,-490.99999999998545,-885.0000000000025,-1201.0000000000077,-734.9999999999994,146.00000000000168,,-7065.000000000001
2021.07.19,-546.9999999999975,-546.000000000002,-245.0000000000063,-87.00000000001484,-190.99999999999673,-212.00000000000108,224.9999999999974,-1819.9999999999993,-964.0000000000093,-643.0000000000007,-878.000000000001,-1322.0000000000027,-823.9999999999981,215.00000000000963,,-7839.000000000023
2021.07.19,-641.0000000000027,-635.0000000000077,-371.00000000001023,-148.99999999999915,-318.99999999999153,-331.999999999999,258.0000000000027,-1473.9999999999975,-1124.0000000000139,-777.9999999999916,-1078.0000000000011,-1276.0000000000105,-1012.0000000000005,211.00000000000563,,-8720.000000000016
2021.07.19,-522.0000000000002,-556.0000000000009,-629.0000000000128,-178.00000000001148,-314.99999999999864,-356.9999999999962,413.99999999999216,-1271.0,-743.0000000000048,-697.0000000000027,-1031.000000000004,-1272.0000000000055,-936.9999999999976,263.00000000001324,,-7831.000000000029
2021.07.19,-406.00000000000637,-414.9999999999987,-887.9999999999999,-153.00000000000313,-352.9999999999922,-365.99999999999966,610.9999999999949,-1166.9999999999848,-456.00000000001194,-645.0000000000102,-1155.000000000017,-1387.0000000000005,-967.9999999999893,214.00000000000307,,-7534.0000000000155
2021.07.19,-524.9999999999977,-491.0000000000081,-822.0000000000116,-124.00000000001299,-480.99999999999807,-451.0000000000014,583.0000000000002,-1469.9999999999936,-913.0000000000083,-645.0000000000102,-1505.0000000000007,-1513.0000000000052,-1141.999999999996,154.0000000000097,,-9345.000000000035
2021.07.19,-624.9999999999977,-616.0000000000055,-1134.999999999997,-144.0000000000108,-561.9999999999958,-556.9999999999964,785.9999999999978,-1107.999999999998,-666.000000000011,-645.9999999999866,-1666.0000000000118,-1533.0000000000014,-1219.9999999999989,207.00000000000162,,-9485.000000000011
2021.07.19,-665.9999999999999,-634.0000000000013,-1049.0000000000111,-117.99999999999588,-518.9999999999917,-496.99999999999187,751.0000000000017,-1285.0000000000027,-676.0000000000099,-631.0000000000002,-1604.0000000000055,-1571.0000000000123,-1182.0000000000023,177.00000000000495,,-9504.000000000016
2021.07.19,-663.0000000000025,-591.0000000000082,-960.0000000000053,-156.00000000000057,-496.99999999999187,-445.99999999999085,654.9999999999944,-1276.9999999999948,-751.0000000000127,-526.9999999999868,-1496.0000000000084,-1407.0000000000107,-1063.999999999993,120.99999999999334,,-9059.000000000018
2021.07.19,-565.9999999999999,-524.0000000000023,-907.0000000000133,-139.00000000000023,-441.99999999999795,-412.00000000000125,634.0000000000013,-1181.999999999994,-670.000000000015,-504.99999999999545,-1387.000000000005,-1324.0000000000123,-993.9999999999998,154.99999999999403,,-8263.000000000042
2021.07.19,-617.0000000000009,-565.0000000000044,-1019.9999999999986,-170.00000000000347,-511.9999999999902,-467.9999999999906,683.0000000000002,-1227.9999999999848,-704.0000000000157,-574.0000000000123,-1511.000000000018,-1441.0000000000025,-1098.9999999999895,140.0000000000068,,-9086.000000000004
2021.07.19,-697.0000000000032,-634.0000000000013,-1097.0000000000146,-204.00000000000418,-563.9999999999978,-512.0000000000014,710.999999999995,-1197.0000000000036,-735.000000000019,-668.0000000000064,-1585.9999999999986,-1517.00000000001,-1197.9999999999932,127.00000000001043,,-9771.000000000047
2021.07.19,-707.000000000002,-622.0000000000003,-1011.0000000000064,-194.0000000000053,-541.9999999999981,-471.99999999999466,661.9999999999959,-1164.9999999999939,-798.0000000000098,-670.9999999999923,-1544.000000000012,-1449.0000000000123,-1176.0000000000018,99.00000000000463,,-9590.000000000027
2021.07.19,-726.9999999999999,-655.0000000000056,-1070.0000000000155,-205.00000000001074,-565.9999999999999,-510.99999999999477,690.9999999999972,-1001.9999999999918,-781.0000000000094,-651.0000000000105,-1590.0000000000025,-1390.0000000000005,-1185.0000000000023,117.00000000001154,,-9525.000000000035
2021.07.19,-648.9999999999995,-616.0000000000055,-1048.0000000000045,-188.00000000001037,-519.9999999999983,-496.99999999999187,695.0000000000011,-1063.9999999999982,-681.0000000000205,-580.9999999999889,-1502.0000000000034,-1373.0000000000045,-1099.9999999999943,168.99999999999693,,-8955.000000000022
2021.07.19,-721.000000000005,-697.0000000000032,-1116.000000000006,-205.99999999999508,-544.9999999999955,-531.9999999999991,725.9999999999933,-868.000000000002,-639.0000000000118,-651.0000000000105,-1528.0000000000182,-1359.0000000000089,-1158.9999999999918,173.00000000000094,,-9122.000000000053
2021.07.19,-783.0000000000003,-812.0000000000016,-1195.999999999997,-212.99999999999653,-629.9999999999973,-662.9999999999914,775.9999999999989,-880.9999999999984,-753.0000000000036,-635.9999999999957,-1714.9999999999998,-1401.0000000000105,-1240.9999999999995,278.00000000000045,,-9869.999999999993
2021.07.19,-633.0000000000058,-652.0000000000082,-1073.0000000000127,-195.00000000001182,-490.999999999997,-518.9999999999917,705.9999999999956,-839.9999999999964,-558.0000000000141,-575.9999999999934,-1422.000000000012,-1271.000000000001,-1058.9999999999975,252.0000000000078,,-8331.000000000038
2021.07.19,-597.9999999999985,-614.0000000000034,-1052.0000000000084,-192.99999999999872,-458.9999999999983,-478.9999999999961,691.9999999999926,-798.9999999999942,-495.000000000001,-582.9999999999984,-1341.9999999999986,-1245.0000000000045,-1022.9999999999961,245.0000000000063,,-7944.999999999996
2021.07.19,-570.0000000000039,-545.0000000000066,-1066.0000000000114,-194.0000000000053,-483.0000000000001,-483.99999999999557,651.0000000000016,-852.9999999999926,-389.0000000000171,-612.9999999999995,-1219.0000000000146,-1325.0000000000027,-1024.000000000001,148.99999999999915,,-7965.00000000005
2021.07.20,-607.9999999999974,-577.0000000000052,-1066.9999999999957,-212.00000000001216,-525.9999999999932,-506.9999999999908,644.0000000000001,-852.9999999999926,-468.00000000000176,-633.0000000000098,-1230.00000000002,-1365.000000000009,-1060.0000000000023,117.00000000001154,,-8345.00000000002
2021.07.20,-580.9999999999982,-556.0000000000009,-1059.9999999999943,-188.00000000001037,-477.99999999998954,-451.9999999999969,639.0000000000007,-926.0000000000045,-416.00000000001637,-612.9999999999995,-1222.000000000012,-1323.0000000000075,-1028.9999999999964,117.00000000001154,,-8088.000000000014
2021.07.20,-573.9999999999967,-569.0000000000084,-1028.0000000000066,-174.00000000000747,-422.9999999999956,-422.00000000000017,687.9999999999998,-896.9999999999923,-429.00000000001273,-582.9999999999984,-1278.0000000000014,-1313.0000000000023,-1000.9999999999906,198.00000000000927,,-7805.000000000004
2021.07.20,-622.9999999999958,-646.9999999999976,-1021.0000000000052,-175.00000000001404,-456.9999999999963,-480.99999999999807,674.9999999999923,-909.0000000000042,-527.0000000000108,-600.9999999999991,-1349.0000000000002,-1308.0000000000068,-1045.0000000000018,246.99999999999721,,-8221.000000000042
2021.07.20,-605.0,-634.0000000000013,-1014.0000000000038,-188.00000000001037,-433.99999999998994,-467.9999999999906,661.0000000000005,-881.9999999999828,-503.000000000009,-586.9999999999891,-1293.000000000011,-1270.0000000000102,-1003.9999999999907,258.0000000000027,,-7962.9999999999845
2021.07.20,-631.9999999999992,-699.0000000000052,-981.999999999994,-157.00000000000713,-434.9999999999965,-504.9999999999999,665.9999999999999,-881.9999999999828,-546.000000000002,-568.000000000012,-1337.0000000000105,-1256.0000000000002,-1015.0000000000006,319.0000000000026,,-8029.000000000006
2021.07.20,-556.9999999999964,-638.0000000000052,-1009.9999999999998,-165.9999999999995,-402.9999999999978,-486.999999999993,681.9999999999937,-815.9999999999945,-413.00000000001893,-538.0000000000109,-1256.0000000000127,-1221.0000000000036,-954.9999999999983,336.00000000000296,,-7442.000000000035
2021.07.20,-616.0000000000055,-702.0000000000026,-1005.0000000000115,-154.99999999999403,-435.9999999999919,-524.9999999999977,685.9999999999977,-817.000000000001,-508.00000000001955,-568.000000000012,-1341.9999999999986,-1243.9999999999998,-1018.0000000000007,348.9999999999993,,-7901.000000000037
2021.07.20,-673.0000000000014,-744.0000000000002,-995.0000000000125,-143.00000000000423,-487.99999999999955,-566.9999999999953,686.9999999999932,-825.9999999999934,-661.0000000000005,-551.9999999999925,-1483.000000000012,-1242.0000000000045,-1078.9999999999936,343.00000000000443,,-8423.000000000015
2021.07.20,-544.0,-575.0000000000033,-947.000000000009,-167.00000000000603,-389.99999999999034,-427.99999999999505,639.0000000000007,-845.9999999999912,-468.00000000000176,-540.9999999999968,-1224.000000000003,-1196.0000000000123,-939.9999999999977,261.0000000000001,,-7366.0000000000055
2021.07.20,-470.00000000000375,-504.9999999999999,-919.0000000000032,-161.99999999999548,-339.99999999999585,-383.0,622.0000000000003,-905.0000000000002,-378.00000000001165,-487.99999999999955,-1113.0000000000084,-1172.0000000000114,-851.9999999999897,262.00000000000665,,-6803.000000000013
2021.07.20,-602.999999999998,-597.9999999999985,-907.9999999999977,-154.0000000000097,-420.9999999999936,-425.99999999999307,624.0000000000023,-902.9999999999872,-609.9999999999994,-509.9999999999909,-1317.0000000000125,-1188.0000000000023,-968.9999999999941,209.9999999999991,,-7772.999999999975
2021.07.20,-726.0000000000044,-679.0000000000074,-991.0000000000085,-198.00000000000927,-546.9999999999975,-510.99999999999477,641.9999999999982,-907.9999999999977,-830.0000000000196,-567.0000000000073,-1545.0000000000186,-1246.0000000000093,-1116.9999999999902,154.99999999999403,,-9068.000000000073
2021.07.20,-766.0,-707.9999999999975,-1073.9999999999973,-242.99999999999324,-615.9999999999943,-571.9999999999948,661.9999999999959,-958.9999999999987,-910.0000000000108,-664.999999999992,-1650.0000000000182,-1359.9999999999995,-1231.9999999999993,144.0000000000108,,-9948.999999999989
2021.07.20,-787.9999999999998,-892.0000000000039,-1066.9999999999957,-226.99999999999943,-612.9999999999969,-714.999999999999,673.9999999999968,-975.9999999999991,-899.0000000000053,-703.000000000003,-1654.0,-1404.0000000000105,-1256.0000000000002,391.9999999999924,,-10128.000000000022
2021.07.20,-758.0000000000031,-944.0000000000003,-990.000000000002,-215.00000000000963,-569.9999999999927,-744.0000000000002,631.9999999999992,-1014.0000000000038,-898.000000000021,-687.9999999999882,-1578.0000000000127,-1368.9999999999998,-1210.9999999999986,507.9999999999973,,-9839.000000000035
2021.07.20,-766.0,-916.0000000000057,-937.00000000001,-171.00000000001003,-520.9999999999936,-666.9999999999953,630.9999999999927,-1034.0000000000016,-827.0,-694.9999999999932,-1520.0000000000102,-1387.0000000000005,-1179.9999999999927,459.0000000000094,,-9531.000000000011
2021.07.20,-778.0000000000009,-940.0000000000075,-961.0000000000118,-168.99999999999693,-527.9999999999951,-695.0000000000011,646.9999999999976,-1068.0000000000023,-835.000000000008,-697.0000000000027,-1551.0000000000134,-1418.0000000000064,-1201.9999999999982,486.00000000000864,,-9709.000000000036
2021.07.20,-802.0000000000027,-990.9999999999974,-1009.9999999999998,-219.99999999999798,-574.9999999999922,-761.999999999996,639.9999999999961,-1051.9999999999864,-889.0000000000065,-693.000000000012,-1583.0000000000011,-1395.0000000000102,-1214.999999999989,524.0000000000133,,-10022.999999999982
2021.07.20,-822.0000000000005,-1005.0000000000003,-1295.0000000000018,-268.0000000000016,-605.0,-779.9999999999918,796.9999999999922,-753.0000000000036,-538.0000000000163,-675.9999999999877,-1579.0000000000193,-1397.0000000000055,-1201.9999999999982,512.0000000000014,,-9611.000000000033
2021.07.20,-741.9999999999982,-887.9999999999999,-1157.000000000008,-256.00000000001177,-512.9999999999968,-659.999999999994,712.0000000000015,-880.9999999999984,-491.0000000000192,-609.9999999999852,-1379.000000000019,-1332.0000000000077,-1063.999999999993,458.00000000000284,,-8803.000000000027
2021.07.20,-850.0000000000063,-989.0000000000066,-1286.9999999999936,-253.00000000001432,-647.9999999999931,-783.0000000000003,805.9999999999956,-875.999999999988,-674.000000000019,-540.9999999999968,-1707.9999999999984,-1375.0,-1183.9999999999975,449.9999999999948,,-9912.000000000025
2021.07.20,-731.0000000000039,-889.0000000000065,-1032.999999999995,-178.99999999999582,-546.9999999999975,-702.9999999999981,690.0000000000017,-895.0000000000014,-779.0000000000185,-360.99999999999,-1580.0000000000036,-1148.0000000000105,-1006.9999999999908,476.0000000000098,,-8686.0
2021.07.20,-731.9999999999993,-858.0000000000032,-1066.9999999999957,-242.99999999999324,-558.9999999999984,-678.9999999999962,659.999999999994,-873.999999999997,-759.0000000000208,-513.0000000000052,-1509.0000000000048,-1209.0000000000032,-1064.9999999999977,418.0000000000073,,-8989.000000000015
2021.07.20,-707.000000000002,-848.0000000000043,-1136.0000000000036,-188.00000000001037,-566.9999999999953,-702.9999999999981,749.9999999999951,-751.9999999999972,-675.0000000000034,-433.9999999999975,-1609.000000000016,-1190.0000000000118,-1066.0000000000025,443.99999999999994,,-8681.000000000047
2021.07.20,-753.9999999999991,-919.9999999999986,-1303.999999999994,-214.00000000000307,-623.9999999999912,-781.9999999999939,846.9999999999977,-635.9999999999922,-592.0000000000148,-593.9999999999941,-1719.0000000000039,-1334.0000000000032,-1220.9999999999895,479.99999999999153,,-9366.999999999989
2021.07.20,-736.9999999999987,-919.0000000000032,-1211.0000000000066,-212.99999999999653,-545.9999999999909,-722.0000000000005,785.9999999999978,-617.9999999999852,-510.00000000001046,-757.000000000005,-1527.0000000000116,-1368.9999999999998,-1225.999999999999,503.99999999999335,,-9065.000000000018
2021.07.20,-809.9999999999997,-958.9999999999987,-1337.9999999999948,-165.9999999999995,-547.999999999993,-696.999999999992,907.9999999999977,-397.0000000000029,-321.0000000000157,-795.9999999999923,-1601.000000000008,-1412.0000000000061,-1287.9999999999968,462.0000000000068,,-8962.999999999995
2021.07.20,-780.000000000003,-923.0000000000072,-1224.000000000003,-104.99999999999955,-457.99999999999176,-601.9999999999915,878.000000000001,-351.99999999999676,-241.00000000000233,-653.9999999999964,-1471.0,-1267.00000000001,-1134.0000000000005,452.99999999999227,,-7880.000000000007
2021.07.20,-702.0000000000026,-840.0000000000074,-1278.0000000000014,-97.00000000001374,-435.9999999999919,-575.9999999999987,922.0000000000006,-299.99999999998914,-108.00000000001918,-542.0000000000016,-1439.0000000000125,-1205.0000000000125,-1048.9999999999923,435.0000000000076,,-7215.000000000035
2021.07.20,-799.0000000000052,-948.0000000000044,-1307.0000000000136,-120.00000000000898,-439.99999999999596,-595.0000000000011,920.9999999999941,-242.99999999999324,-66.00000000001049,-808.9999999999975,-1406.0000000000184,-1362.000000000009,-1200.9999999999934,458.00000000000284,,-7917.000000000054
2021.07.20,-826.0000000000045,-980.9999999999985,-1377.000000000006,-90.99999999999665,-459.99999999999375,-619.9999999999983,1000.9999999999964,-232.99999999999432,-16.000000000016,-778.9999999999964,-1500.0000000000125,-1410.000000000011,-1229.9999999999898,476.0000000000098,,-8046.000000000012
2021.07.20,-953.9999999999993,-1114.0000000000039,-1385.000000000014,-107.00000000001265,-506.9999999999908,-681.9999999999937,986.9999999999934,39.999999999995595,-157.00000000000713,-1024.000000000001,-1601.000000000008,-1424.0000000000066,-1429.000000000002,495.000000000001,,-8862.00000000005
2021.07.20,-744.9999999999957,-909.9999999999997,-1046.0000000000136,-12.999999999996348,-300.99999999999574,-476.9999999999941,832.9999999999949,-280.9999999999979,-85.00000000000173,-776.0000000000105,-1246.0000000000139,-1262.0000000000005,-1097.999999999999,478.0000000000006,,-6929.000000000024
2021.07.20,-721.000000000005,-868.000000000002,-1158.9999999999989,12.999999999996348,-337.99999999999386,-495.000000000001,931.9999999999995,-2.999999999997449,-2.0000000000131024,-467.9999999999893,-1369.0000000000202,-1024.000000000001,-967.9999999999893,452.00000000000796,,-6018.000000000006
2021.07.20,-816.0000000000056,-952.0000000000084,-992.9999999999994,41.000000000002146,-318.99999999999153,-470.9999999999992,834.0000000000014,-15.999999999993797,-219.00000000001364,-407.0000000000107,-1367.000000000007,-886.0000000000099,-927.9999999999973,442.9999999999934,,-6056.000000000039
2021.07.20,-844.0000000000003,-965.0000000000048,-1079.0000000000077,18.999999999991246,-370.9999999999991,-505.99999999999534,873.999999999997,-39.999999999995595,-228.00000000000597,-441.0000000000025,-1452.0000000000089,-965.0000000000034,-991.9999999999902,425.0000000000087,,-6565.000000000016
2021.07.20,-755.0000000000057,-851.0000000000017,-1055.000000000006,51.000000000001044,-315.9999999999941,-428.9999999999905,887.9999999999999,170.00000000000347,-109.00000000000354,-302.99999999999727,-1374.0000000000086,-780.0000000000011,-869.9999999999903,378.00000000001165,,-5354.999999999982
2021.07.20,-758.0000000000031,-878.000000000001,-992.9999999999994,66.99999999999484,-302.9999999999977,-439.99999999999596,859.9999999999941,147.00000000000824,-167.00000000000603,-346.00000000000364,-1368.0000000000136,-790.0000000000063,-893.0000000000007,412.9999999999967,,-5449.000000000035
2021.07.20,-714.999999999999,-795.0000000000013,-917.0000000000123,70.99999999999883,-284.9999999999908,-383.99999999999545,813.9999999999925,171.00000000001003,-223.00000000001762,-290.9999999999968,-1328.000000000018,-695.0000000000074,-837.9999999999939,354.0000000000099,,-5061.000000000022
2021.07.20,-756.0000000000011,-835.000000000008,-980.0000000000031,82.99999999998863,-325.99999999999295,-423.9999999999911,859.9999999999941,114.99999999999844,-243.99999999999977,-313.99999999999295,-1440.000000000019,-789.0000000000015,-906.9999999999965,354.0000000000099,,-5603.000000000015
2021.07.20,-753.0000000000036,-838.0000000000055,-1058.0000000000034,68.99999999998573,-328.9999999999904,-430.9999999999925,901.9999999999917,231.0000000000034,-137.00000000000932,-336.00000000001273,-1426.0000000000161,-789.0000000000015,-917.0000000000016,364.00000000000875,,-5448.000000000047
2021.07.20,-700.999999999996,-775.0000000000034,-1086.000000000009,65.00000000000395,-323.99999999999096,-410.9999999999947,913.9999999999926,344.00000000001097,-87.99999999999919,-264.99999999998636,-1413.0000000000198,-697.0000000000027,-863.9999999999901,337.99999999999386,,-4962.999999999991
2021.07.20,-705.0000000000001,-758.9999999999985,-1049.0000000000111,34.000000000000696,-322.9999999999955,-393.9999999999944,866.0000000000001,418.0000000000073,-134.00000000001188,-330.0000000000125,-1360.0000000000057,-659.000000000006,-881.0000000000002,303.0000000000088,,-4973.000000000019
2021.07.20,-661.9999999999959,-765.0000000000045,-1027.0000000000002,48.99999999998794,-287.9999999999994,-406.9999999999907,863.9999999999981,581.0000000000093,-77.00000000001594,-276.00000000001046,-1301.0000000000189,-536.0000000000014,-816.9999999999931,387.000000000004,,-4275.000000000032
2021.07.20,-695.0000000000011,-785.0000000000024,-992.0000000000151,48.000000000003595,-308.9999999999926,-415.99999999999415,844.0000000000003,599.0000000000161,-178.00000000001148,-322.00000000000273,-1355.0000000000173,-532.0000000000107,-868.9999999999998,365.99999999999966,,-4596.000000000027
2021.07.20,-690.0000000000017,-795.0000000000013,-991.0000000000085,52.99999999999194,-300.99999999999574,-422.00000000000017,844.9999999999958,573.0000000000013,-164.00000000000858,-293.00000000000637,-1338.000000000017,-525.0000000000057,-838.9999999999986,388.0000000000106,,-4499.000000000044
2021.07.20,-717.000000000001,-816.0000000000056,-1036.999999999999,35.999999999991594,-316.99999999998954,-430.9999999999925,798.9999999999942,653.0000000000147,-120.00000000000898,-328.00000000000296,-1313.0000000000086,-576.0000000000076,-887.0000000000005,380.00000000000256,,-4674.000000000014
2021.07.21,-700.999999999996,-789.0000000000064,-1086.9999999999936,-9.999999999998899,-325.99999999999295,-420.9999999999936,798.9999999999942,638.0000000000052,-82.00000000000429,-370.00000000000455,-1242.0000000000098,-553.0000000000115,-859.9999999999994,341.99999999999784,,-4662.000000000014
2021.07.21,-707.9999999999975,-792.9999999999993,-1076.0000000000102,21.00000000000435,-332.99999999999443,-424.9999999999976,817.9999999999965,696.0000000000077,-101.00000000001774,-324.99999999998863,-1328.000000000018,-532.0000000000107,-878.0000000000001,337.0000000000095,,-4627.000000000017
