date,AUDUSD,NZDUSD,GBPCHF,EURCHF,AUDCHF,NZDCHF,EURGBP,GBPCAD,GBPAUD,EURJPY,EURAUD,CADJPY,AUDJPY,AUDNZD,empty,sum
2021.07.19,-16.0000000000049,0.0,-59.000000000009045,-29.00000000001235,-18.999999999991246,-17.999999999995797,-8.000000000008,-354.9999999999942,-377.0000000000051,0.0,-134.00000000001188,0.0,-4.9999999999954525,0.0,,-1020.000000000028
2021.07.19,-26.999999999999247,-12.000000000000899,-97.00000000001374,0.0,110.00000000001009,97.00000000000264,117.99999999999588,-195.9999999999962,-252.0000000000078,159.9999999999966,-154.0000000000097,29.999999999986926,5.000000000009663,-35.00000000000725,,-253.00000000003297
2021.07.19,-67.00000000000594,2.000000000002,-85.00000000000173,25.999999999992696,76.0000000000094,163.00000000000205,130.99999999999224,-280.9999999999979,-416.00000000001637,141.9999999999959,-302.0000000000023,27.000000000001023,-60.99999999999284,-18.0000000000069,,-663.0000000000288
2021.07.19,-85.99999999999719,-6.0000000000060005,-80.99999999999774,51.000000000001044,95.00000000000064,160.00000000000458,178.00000000000037,-278.00000000000045,-441.0000000000025,145.99999999998658,-387.000000000004,-12.000000000000455,-81.99999999999363,-25.00000000000835,,-768.000000000017
2021.07.19,-90.0000000000012,-4.000000000004,-106.00000000000608,49.99999999999449,88.00000000001029,148.99999999999915,200.00000000000017,-285.99999999998624,-440.00000000001813,97.00000000000841,-417.0000000000007,-50.00000000001137,-129.99999999999545,19.999999999997797,,-919.0000000000128
2021.07.19,-153.00000000000313,-57.00000000000705,-164.00000000000858,11.00000000000545,6.0000000000060005,72.0000000000054,213.99999999999199,-279.99999999999136,-554.00000000001,26.00000000001046,-558.9999999999984,-111.0000000000042,-234.99999999999943,17.000000000000348,,-1767.0000000000023
2021.07.19,-200.99999999999562,-124.99999999999733,-182.99999999999983,7.0000000000014495,-34.99999999999615,18.0000000000069,214.99999999999852,-299.99999999998914,-660.0000000000161,26.00000000001046,-644.0000000000001,-134.00000000000034,-289.0000000000015,38.0000000000047,,-2266.999999999974
2021.07.19,-275.99999999999847,-221.00000000000452,-177.00000000000495,4.999999999988347,-65.99999999999939,-34.99999999999615,219.00000000000253,-373.00000000000114,-778.000000000012,-86.00000000001273,-713.0000000000081,-221.00000000000364,-378.9999999999907,51.000000000001044,,-3050.00000000004
2021.07.19,-229.99999999999687,-163.99999999999747,-146.00000000000168,8.999999999992347,-19.999999999997797,28.000000000005798,186.99999999999272,-361.9999999999957,-702.0000000000026,-70.99999999999795,-621.0000000000049,-214.00000000001285,-339.9999999999892,48.000000000003595,,-2598.0000000000023
2021.07.19,-246.00000000000176,-163.00000000000205,-114.0000000000141,7.0000000000014495,-12.999999999996348,43.00000000000415,180.0000000000024,-388.9999999999949,-691.0000000000193,-58.9999999999975,-597.0000000000031,-181.0000000000116,-310.0000000000023,52.99999999999194,,-2480.000000000043
2021.07.19,-231.0000000000034,-192.00000000000327,-123.00000000000644,1.999999999990898,-17.000000000000348,8.000000000008,187.9999999999993,-449.9999999999948,-690.0000000000128,-30.000000000001137,-599.0000000000161,-187.00000000001182,-290.9999999999968,73.99999999999629,,-2538.0000000000528
2021.07.19,-251.00000000000122,-216.0000000000051,-182.99999999999983,4.000000000004,-39.999999999995595,-23.999999999990695,217.99999999999596,-400.00000000000034,-674.000000000019,-30.000000000001137,-653.999999999999,-217.00000000001296,-316.0000000000025,107.99999999999699,,-2675.0000000000305
2021.07.19,-243.00000000000432,-216.0000000000051,-173.00000000000094,11.00000000000545,-30.999999999992145,-17.000000000000348,207.99999999999707,-441.99999999998687,-697.0000000000143,-8.000000000009777,-640.0000000000183,-210.00000000000796,-305.9999999999974,49.99999999999449,,-2714.00000000004
2021.07.19,-209.9999999999991,-135.00000000000733,-144.99999999999514,4.999999999988347,2.000000000002,55.000000000005045,204.99999999999963,-471.9999999999835,-638.0000000000052,25.000000000005684,-582.0000000000158,-178.00000000001148,-259.9999999999909,46.0000000000127,,-2281.999999999995
2021.07.19,-151.9999999999966,-57.00000000000705,-110.99999999999443,17.000000000000348,29.000000000001247,116.00000000000499,198.99999999999363,-547.999999999993,-564.000000000009,54.000000000002046,-512.0000000000014,-206.00000000000307,-201.99999999999818,11.00000000000545,,-1925.999999999995
2021.07.19,-189.00000000000583,-94.00000000000519,-141.99999999999767,17.000000000000348,6.0000000000060005,82.00000000000429,204.99999999999963,-557.9999999999918,-581.0000000000093,3.9999999999906777,-563.0000000000024,-242.00000000000443,-262.00000000000045,14.000000000002899,,-2303.0000000000136
2021.07.19,-168.99999999999693,-67.00000000000594,-137.9999999999937,21.00000000000435,31.000000000003247,104.99999999999955,200.00000000000017,-540.9999999999915,-537.0000000000097,15.999999999991132,-514.0000000000144,-228.9999999999992,-219.99999999999886,-25.999999999992696,,-2068.000000000004
2021.07.19,-207.99999999999707,-91.00000000000774,-119.00000000000244,26.999999999999247,16.0000000000049,112.000000000001,202.9999999999976,-533.99999999999,-597.0000000000031,7.000000000005002,-548.0000000000151,-231.99999999999932,-250.99999999999056,-28.000000000005798,,-2243.0000000000036
2021.07.19,-221.99999999999997,-96.00000000000719,-141.99999999999767,19.999999999997797,4.000000000004,108.00000000000809,205.99999999999508,-541.9999999999981,-613.0000000000191,0.0,-578.0000000000118,-242.00000000000443,-266.9999999999959,-25.999999999992696,,-2390.000000000022
2021.07.19,-214.99999999999852,-97.9999999999981,-95.00000000000064,42.999999999993044,17.000000000000348,118.00000000000699,191.99999999999218,-726.0000000000044,-620.0000000000206,40.99999999999682,-580.0000000000027,-279.0000000000106,-238.9999999999901,-48.000000000003595,,-2489.0000000000396
2021.07.19,-373.00000000000114,-224.9999999999974,-229.00000000001253,59.99999999999339,-10.999999999994348,106.00000000000608,204.99999999999963,-837.9999999999832,-609.0000000000151,-221.00000000000364,-703.0000000000092,-592.000000000013,-405.9999999999917,-55.99999999998939,,-3892.0000000000114
2021.07.19,-372.0000000000057,-236.00000000000287,-322.00000000000006,-49.00000000001015,-61.999999999995396,42.0000000000087,235.99999999999176,-905.0000000000002,-540.0000000000072,-346.00000000000364,-650.0000000000173,-715.0000000000034,-509.00000000000034,-29.999999999996696,,-4458.000000000042
