date,GBPUSD,USDJPY,AUDUSD,EURCHF,GBPAUD,EURAUD,NZDJPY,empty,sum
2017.02.20,0.0,-10.99999999999568,-25.999999999992696,-66.99999999999484,-121.99999999999989,0.0,-1.9999999999953388,,-227.99999999997846
2017.02.20,65.99999999998829,29.000000000010573,-46.999999999997044,47.00000000001925,-46.999999999997044,171.99999999999437,-13.999999999995794,,206.0000000000226
2017.02.20,150.99999999999002,-54.000000000002046,-51.000000000001044,66.00000000001049,99.99999999998899,215.00000000000963,36.99999999999193,,463.99999999998795
2017.02.20,262.999999999991,-99.99999999999432,-44.99999999999504,63.000000000013046,270.99999999999903,300.99999999999574,118.99999999999977,,872.0000000000093
2017.02.20,126.99999999998823,-43.99999999999693,43.999999999999595,90.00000000001229,299.00000000000483,375.9999999999986,135.00000000000512,,1027.0000000000118
2017.02.20,137.9999999999937,-54.000000000002046,1.0000000000065512,97.00000000001374,224.99999999998633,275.000000000003,152.00000000000102,,834.0000000000024
2017.02.20,79.00000000000685,-42.999999999992156,6.0000000000060005,83.00000000001084,209.9999999999991,270.99999999999903,149.0000000000009,,755.0000000000306
2017.02.20,60.99999999999994,25.000000000005684,48.99999999999905,85.00000000000173,197.00000000000273,215.00000000000963,177.99999999999727,,810.000000000016
2017.02.20,89.00000000000574,70.99999999999795,-2.999999999997449,91.00000000001884,109.99999999998789,154.99999999999403,22.999999999996135,,536.0000000000032
2017.02.20,86.99999999999264,213.99999999999864,-31.999999999998696,104.00000000001519,14.000000000002899,104.99999999999955,24.00000000000091,,516.0000000000111
2017.02.20,99.00000000000463,191.0000000000025,-15.999999999993797,108.00000000001918,55.99999999998939,134.99999999999625,45.99999999999227,,619.0000000000105
2017.02.20,99.99999999998899,176.00000000000193,-15.999999999993797,106.00000000000608,70.99999999999883,165.9999999999995,24.999999999991473,,627.9999999999931
2017.02.20,107.99999999999699,186.00000000000705,-14.999999999998348,101.00000000001774,92.00000000000318,164.99999999999292,36.000000000001364,,673.0000000000209
2017.02.20,140.0000000000068,106.00000000000875,-46.00000000000159,99.00000000000463,79.00000000000685,158.99999999999804,55.999999999997385,,593.0000000000209
2017.02.20,153.9999999999875,112.99999999999955,-54.999999999993946,106.00000000000608,52.99999999999194,148.99999999999915,63.99999999999295,,583.9999999999832
2017.02.20,140.99999999999113,180.00000000000682,-68.99999999999685,114.0000000000141,8.999999999992347,78.00000000000028,33.00000000000125,,486.0000000000091
2017.02.20,188.9999999999947,210.99999999999852,-90.99999999999665,102.00000000000209,28.000000000005798,11.00000000000545,-54.000000000002046,,396.0000000000079
2017.02.20,198.99999999999363,234.99999999999943,-122.99999999999534,96.00000000000719,8.999999999992347,-69.9999999999923,-87.0000000000033,,259.0000000000016
2017.02.20,235.00000000000742,210.00000000000796,-180.99999999999784,131.00000000001444,52.99999999999194,-11.999999999989797,-108.99999999999466,,327.00000000003945
2017.02.20,246.99999999999721,210.99999999999852,-158.99999999999804,104.00000000001519,31.999999999987594,52.99999999999194,-105.99999999999454,,381.9999999999979
2017.02.20,258.99999999998704,121.99999999999989,-110.99999999999443,100.0000000000112,106.00000000000608,7.0000000000014495,-57.00000000000216,,426.0000000000091
2017.02.20,431.0000000000036,150.00000000000568,-51.000000000001044,139.00000000000023,469.99999999999267,209.9999999999991,-10.000000000005116,,1338.999999999995
2017.02.20,541.9999999999981,172.00000000001125,-51.000000000001044,160.00000000000458,676.9999999999943,280.9999999999979,-88.99999999999864,,1692.0000000000066
2017.02.20,591.9999999999925,218.00000000000352,-48.000000000003595,141.00000000001333,644.0000000000001,229.00000000001253,-76.00000000000762,,1700.000000000011
2017.02.20,493.99999999999443,222.0000000000084,-34.000000000000696,136.00000000000279,614.9999999999877,221.00000000000452,-85.00000000000796,,1568.9999999999893
2017.02.20,544.9999999999955,248.00000000000466,-60.99999999999994,101.00000000001774,575.9999999999987,168.0000000000126,-97.00000000000841,,1480.000000000021
2017.02.20,571.9999999999948,222.99999999999898,-12.999999999996348,113.00000000000753,736.0000000000033,268.0000000000016,-88.00000000000807,,1811.0000000000018
2017.02.20,651.0000000000016,197.00000000000273,4.999999999999449,195.00000000001182,831.000000000004,329.00000000000153,-67.00000000000728,,2141.0000000000136
2017.02.20,530.0000000000082,192.00000000000728,6.0000000000060005,215.00000000000963,700.999999999996,302.0000000000023,-75.00000000000284,,1871.0000000000268
2017.02.20,513.0000000000078,207.9999999999984,7.9999999999968985,172.0000000000166,668.0000000000019,168.99999999999693,-48.00000000000182,,1690.0000000000168
2017.02.20,548.9999999999995,219.99999999999886,-37.99999999999359,134.00000000001188,670.9999999999993,154.99999999999403,-72.00000000000273,,1619.0000000000073
2017.02.20,618.0000000000074,237.99999999999955,-24.000000000001798,117.00000000001154,770.000000000004,201.99999999999108,-120.00000000000455,,1801.000000000007
2017.02.20,605.9999999999955,230.00000000000398,-29.999999999996696,96.00000000000719,713.9999999999924,177.00000000000495,-117.00000000000443,,1676.0000000000027
2017.02.20,655.0000000000056,213.00000000000807,-44.99999999999504,95.00000000000064,777.9999999999898,201.00000000000674,-93.00000000000352,,1804.0000000000123
2017.02.20,651.0000000000016,164.00000000000148,-102.99999999999754,92.00000000000318,645.999999999991,146.00000000000168,-100.99999999999909,,1495.0000000000023
2017.02.20,645.999999999991,174.0000000000066,-112.000000000001,78.00000000000028,587.9999999999885,107.00000000001265,-91.99999999999875,,1388.9999999999995
2017.02.20,591.9999999999925,176.00000000000193,-148.99999999999915,72.0000000000054,458.00000000000284,49.00000000001015,-84.00000000000318,,1114.0000000000107
2017.02.20,573.0000000000013,175.00000000001137,-144.99999999999514,82.00000000000429,401.99999999999125,24.000000000001798,-48.00000000000182,,1063.0000000000132
2017.02.20,550.9999999999903,207.9999999999984,-161.99999999999548,79.00000000000685,357.99999999999164,-21.00000000000435,-82.00000000000784,,930.9999999999797
2017.02.20,540.0000000000072,216.00000000000819,-144.99999999999514,74.0000000000185,397.0000000000029,-79.00000000000685,-70.00000000000739,,933.0000000000274
2017.02.20,473.99999999999665,212.0000000000033,-117.99999999999588,80.00000000001339,373.99999999998545,-55.99999999998939,-54.000000000002046,,912.0000000000115
2017.02.20,506.0000000000064,210.99999999999852,-110.99999999999443,76.0000000000094,422.9999999999956,-43.999999999999595,-43.99999999999693,,1017.0000000000192
2017.02.20,530.0000000000082,210.00000000000796,-143.9999999999997,77.00000000001594,378.999999999996,-73.99999999999629,-82.99999999999841,,895.0000000000338
2017.02.20,567.9999999999907,197.00000000000273,-141.00000000000225,70.0000000000145,414.9999999999876,-51.000000000001044,-73.0000000000075,,984.9999999999845
2017.02.20,612.9999999999969,207.00000000000784,-151.00000000000114,72.0000000000054,417.99999999998505,-82.99999999998863,-90.00000000000341,,986.000000000002
2017.02.20,612.9999999999969,195.0000000000074,-165.9999999999995,74.0000000000185,407.99999999998613,-89.00000000000574,-109.99999999999943,,925.0000000000044
2017.02.20,615.9999999999943,204.00000000000773,-137.9999999999937,73.00000000001194,451.99999999998573,-59.000000000009045,-114.99999999999488,,1033.0000000000023
2017.02.20,553.9999999999878,182.00000000000216,-168.99999999999693,58.000000000002494,95.00000000000064,-174.00000000000747,-128.0000000000001,,417.99999999998863
2017.02.21,529.0000000000017,125.0,-153.00000000000313,27.00000000002145,83.9999999999952,-184.99999999999073,-85.99999999999852,,341.000000000026
2017.02.21,554.9999999999944,200.00000000000284,-141.00000000000225,59.000000000009045,392.9999999999989,-85.00000000000173,-108.99999999999466,,872.0000000000066
2017.02.21,624.0000000000023,254.0000000000049,-185.00000000000182,66.00000000001049,395.99999999999636,-133.00000000000534,-123.00000000000466,,899.0000000000023
2017.02.21,649.999999999995,320.99999999999795,-170.00000000000347,71.00000000002105,489.0000000000061,-168.99999999999693,-118.99999999999977,,1073.0000000000198
2017.02.21,656.9999999999965,350.9999999999991,-173.00000000000094,71.00000000002105,483.99999999999557,-174.00000000000747,-131.00000000000023,,1085.0000000000036
2017.02.21,500.9999999999959,466.99999999999875,-158.99999999999804,40.0000000000178,428.9999999999905,-309.99999999998806,-99.00000000000375,,869.0000000000132
2017.02.21,496.99999999999187,481.00000000000875,-59.99999999999339,42.0000000000087,547.999999999993,-231.99999999998778,-27.000000000001023,,1249.00000000002
2017.02.21,506.0000000000064,551.0000000000019,-19.999999999997797,57.00000000001815,570.0000000000039,-221.00000000000452,-82.00000000000784,,1361.0000000000205
2017.02.21,479.0000000000072,563.0000000000024,-39.999999999995595,60.000000000015596,517.9999999999962,-249.99999999999466,-93.00000000000352,,1237.0000000000277
2017.02.21,448.000000000004,606.0000000000088,-31.000000000003247,51.000000000001044,504.9999999999999,-279.99999999999136,-78.00000000000296,,1221.0000000000161
2017.02.21,408.9999999999927,653.0000000000058,-24.000000000001798,60.000000000015596,534.9999999999966,-259.9999999999936,-137.00000000000045,,1236.000000000015
2017.02.21,354.9999999999942,740.9999999999997,-12.999999999996348,60.99999999999994,407.99999999998613,-242.00000000000887,-144.00000000000546,,1165.9999999999693
2017.02.21,326.0000000000041,743.9999999999998,-0.999999999995449,60.000000000015596,414.00000000000324,-252.0000000000078,-138.9999999999958,,1152.0000000000236
2017.02.21,398.9999999999938,725.9999999999991,31.000000000003247,54.0000000000207,534.9999999999966,-165.9999999999995,-117.00000000000443,,1462.0000000000095
2017.02.21,392.9999999999989,731.0000000000088,31.999999999998696,51.000000000001044,541.9999999999981,-150.99999999999002,-111.0000000000042,,1487.0000000000114
2017.02.21,402.9999999999978,662.0000000000061,2.999999999997449,59.000000000009045,509.00000000000387,-168.99999999999693,-84.00000000000318,,1383.000000000014
2017.02.21,429.99999999999704,641.0000000000053,-19.999999999997797,59.000000000009045,483.99999999999557,-205.99999999999508,-103.9999999999992,,1284.000000000015
2017.02.21,453.99999999999886,555.9999999999974,-53.999999999998494,42.0000000000087,526.0000000000042,-238.0000000000049,-115.99999999999966,,1170.000000000006
2017.02.21,306.9999999999906,543.0000000000064,-43.999999999999595,19.00000000001345,573.9999999999857,-217.0000000000005,-63.00000000000239,,1118.9999999999936
2017.02.21,156.00000000000057,555.0000000000068,55.000000000005045,27.00000000002145,401.99999999999125,-157.00000000000713,19.000000000005457,,1057.0000000000234
2017.02.21,163.00000000000205,535.0000000000108,82.99999999999974,18.0000000000069,377.0000000000051,-214.00000000000307,10.000000000005116,,972.0000000000266
2017.02.21,191.99999999999218,549.0000000000066,101.00000000000664,-13.999999999980695,445.0000000000065,-259.0000000000092,120.00000000000455,,1134.0000000000264
2017.02.21,177.99999999998929,615.0000000000091,163.99999999999747,-26.999999999999247,600.9999999999849,-371.99999999999454,99.99999999999432,,1258.9999999999814
2017.02.21,174.99999999999181,728.9999999999992,135.00000000000733,-40.99999999997994,567.9999999999907,-458.00000000000284,46.999999999997044,,1155.0000000000034
2017.02.21,160.00000000000458,805.9999999999974,136.00000000000279,13.000000000018552,516.0000000000053,-550.000000000006,55.999999999997385,,1137.00000000002
2017.02.21,83.9999999999952,770.0000000000102,78.00000000000028,6.000000000017103,265.0000000000041,-614.0000000000034,43.99999999999693,,633.0000000000203
2017.02.21,42.999999999993044,761.0000000000099,85.00000000000173,-8.999999999992347,239.99999999999577,-638.9999999999895,55.999999999997385,,537.0000000000158
2017.02.21,119.00000000000244,743.9999999999998,75.9999999999983,24.000000000001798,330.9999999999924,-619.9999999999983,-18.000000000000682,,655.9999999999958
2017.02.21,-4.000000000004,695.999999999998,96.00000000000719,40.0000000000178,272.00000000000557,-604.0000000000045,7.000000000005002,,503.000000000025
2017.02.21,-5.000000000010552,739.0000000000043,118.00000000000699,-7.999999999985796,304.9999999999997,-584.0000000000067,7.000000000005002,,572.0000000000128
2017.02.21,35.00000000000725,750.0,126.99999999999933,-8.999999999992347,350.9999999999902,-583.0000000000002,27.000000000001023,,698.0000000000053
2017.02.21,124.99999999999733,800.0000000000114,146.00000000000168,48.000000000003595,461.0000000000003,-553.0000000000035,34.99999999999659,,1062.000000000007
2017.02.21,126.0000000000039,761.0000000000099,107.99999999999699,42.0000000000087,404.0000000000044,-585.9999999999976,10.99999999999568,,866.0000000000217
2017.02.21,59.000000000009045,555.0000000000068,-19.00000000000235,1.0000000000065512,424.00000000000216,-739.0000000000008,6.000000000000227,,287.0000000000217
2017.02.21,292.00000000000335,560.0000000000023,2.000000000002,-10.999999999983245,400.00000000000034,-805.9999999999956,-13.999999999995794,,423.0000000000334
2017.02.21,299.00000000000483,609.9999999999994,-17.000000000000348,-7.999999999985796,361.9999999999957,-839.9999999999964,-100.00000000000853,,306.000000000009
2017.02.21,529.0000000000017,636.0000000000099,28.000000000005798,-9.999999999998899,825.9999999999934,-771.9999999999949,-102.00000000000387,,1135.000000000013
