names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,10,"['AUDCHF', 'EURCHF', 'USDCHF', 'CADCHF']",80.0,0.54,S
GBPUSD,30,"['AUDNZD', 'EURNZD', 'NZDCHF', 'USDJPY']",100.0,0.47080952380952384,S
EURUSD,10,"['AUDNZD', 'GBPAUD']",80.0,0.74,S
USDJPY,10,"['USDCHF', 'CADCHF']",80.0,-0.17861904761904765,B
AUDUSD,20,"['USDCHF', 'EURNZD', 'CADCHF']",80.0,-0.8626825396825396,B
NZDUSD,10,"['USDCHF', 'CADCHF', 'EURNZD', 'AUDNZD']",80.0,0.52,S
GBPCHF,10,"['NZDCHF', 'AUDNZD']",80.0,0.9486666666666668,S
EURCHF,10,['AUDNZD'],100.0,0.9299999999999998,S
CADCHF,15,"['AUDCHF', 'EURCHF', 'USDCHF', 'CADCHF', 'EURAUD', 'AUDUSD']",80.0,0.10366666666666667,S
AUDCHF,50,"['EURCHF', 'AUDNZD']",100.0,0.295233806198438,S
NZDCHF,10,['AUDNZD'],80.0,0.99,S
EURGBP,50,['EURGBP'],80.0,-0.2708147827113416,B
GBPJPY,50,"['AUDNZD', 'USDJPY', 'USDCHF', 'CADCHF', 'EURCHF', 'GBPUSD', 'NZDUSD', 'USDCAD']",80.0,0.92,S
GBPCAD,15,"['AUDUSD', 'AUDCHF', 'USDJPY', 'EURCHF']",100.0,0.11599999999999999,S
GBPAUD,20,"['EURNZD', 'USDJPY', 'CADJPY', 'NZDCHF']",100.0,-0.27088095238095233,B
EURJPY,10,['AUDNZD'],80.0,0.932,S
EURCAD,10,['EURUSD'],80.0,0.23599999999999993,S
EURNZD,20,['CADJPY'],80.0,-0.5613885558885562,B
CADJPY,50,"['AUDNZD', 'USDCAD', 'GBPCAD', 'EURCHF']",80.0,0.07690981240981243,S
AUDCAD,10,"['AUDCHF', 'AUDUSD', 'USDCHF', 'CADCHF']",80.0,0.36,S
NZDCAD,20,"['AUDCHF', 'USDCHF', 'GBPAUD', 'CADCHF']",100.0,0.5776190476190477,S
AUDNZD,10,"['USDJPY', 'NZDUSD', 'NZDCAD']",100.0,0.12733333333333333,S
