date,USDCHF,GBPUSD,EURUSD,USDJPY,AUDUSD,NZDUSD,GBPCHF,EURCHF,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURNZD,CADJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2018.06.11,-136.99999999999824,-60.99999999999994,-201.00000000000674,433.9999999999975,160.00000000000458,-246.99999999999721,-198.99999999999363,-313.00000000000773,-304.00000000000426,-273.000000000001,-314.99999999999864,202.0000000000022,-686.000000000007,324.9999999999975,-228.99999999999034,-765.0000000000148,68.00000000000139,7.0000000000014495,-611.0000000000042,-19.00000000000235,-96.00000000000719,-88.99999999998354,,-3349.0000000000127
2018.06.11,-109.99999999999899,-90.99999999999665,-263.00000000001324,460.9999999999985,159.00000000000912,-282.99999999999994,-209.9999999999991,-356.00000000000074,-297.9999999999983,-275.99999999999847,-341.0000000000024,202.9999999999976,-802.0000000000209,280.9999999999979,-228.99999999999034,-881.0000000000002,-5.000000000010552,12.999999999996348,-676.0000000000019,-33.000000000005244,-126.99999999999933,-68.99999999998573,,-3933.0000000000223
2018.06.11,-129.00000000000134,-80.99999999999774,-262.00000000000665,459.99999999999375,153.00000000000313,-256.0000000000007,-211.00000000000563,-368.9999999999971,-291.0000000000079,-265.99999999999955,-331.0000000000035,226.00000000000398,-754.0000000000191,273.9999999999965,-219.99999999999798,-859.0000000000089,-42.0000000000087,42.999999999993044,-629.0000000000049,-41.9999999999976,-119.99999999999788,-69.9999999999923,,-3776.0000000000573
2018.06.11,-161.00000000000003,-64.99999999998174,-261.0000000000001,468.9999999999941,152.00000000000767,-258.0000000000027,-211.99999999998997,-368.00000000001273,-273.000000000001,-273.9999999999965,-354.9999999999942,231.99999999999886,-711.0000000000127,229.00000000001253,-226.99999999999943,-837.9999999999939,-73.00000000001194,9.999999999998899,-594.9999999999989,-60.99999999999994,-182.99999999999983,-78.00000000000028,,-3900.999999999984
2018.06.11,-296.0000000000074,-229.99999999999687,-426.00000000001523,465.0000000000034,131.00000000000333,-287.0000000000039,-588.0000000000107,-669.0000000000085,-417.0000000000007,-417.0000000000007,-443.0000000000045,209.9999999999991,-1200.000000000017,90.99999999999665,-212.99999999999653,-1266.999999999996,-205.00000000001074,0.9999999999843467,-804.000000000002,-87.99999999999919,-170.99999999999892,-121.99999999999989,,-6945.000000000083
2018.06.11,-292.00000000000335,-315.99999999998295,-411.0000000000058,664.999999999992,175.00000000000293,-248.00000000000378,-628.9999999999907,-673.0000000000125,-414.00000000000324,-423.9999999999911,-432.9999999999945,175.00000000000293,-1303.0000000000257,-21.00000000000435,-119.99999999998678,-1283.9999999999918,-232.00000000000998,208.99999999999253,-811.9999999999976,-119.99999999999788,-143.00000000000423,-151.9999999999966,,-6803.000000000012
2018.06.11,-229.00000000000142,-366.999999999984,-472.00000000000574,671.999999999997,203.00000000000873,-280.00000000000244,-540.9999999999915,-609.9999999999994,-353.0000000000033,-391.9999999999924,-387.99999999999943,161.00000000000003,-1335.000000000008,-76.99999999999375,-139.00000000000023,-1366.9999999999902,-266.0000000000107,247.99999999998158,-843.0000000000035,-114.99999999999844,-129.00000000000134,-169.99999999998127,,-6788.999999999978
2018.06.11,-230.000000000008,-336.9999999999873,-424.00000000000216,652.9999999999916,202.0000000000022,-263.99999999999756,-506.0000000000064,-558.0000000000141,-361.0000000000002,-390.99999999999693,-395.99999999999636,153.99999999999858,-1328.000000000003,-48.000000000003595,-190.99999999998562,-1298.0000000000018,-211.00000000000563,145.99999999997948,-814.9999999999977,-114.99999999999844,-126.0000000000039,-151.9999999999966,,-6596.000000000033
2018.06.11,-228.00000000000597,-258.99999999998704,-402.9999999999978,653.9999999999964,220.00000000000907,-268.0000000000016,-483.99999999999557,-563.0000000000024,-375.0000000000031,-427.99999999999505,-402.00000000000233,192.00000000000327,-1200.000000000017,-2.999999999997449,-236.99999999999832,-1217.9999999999893,-260.0000000000158,151.9999999999966,-778.0000000000058,-146.99999999999713,-136.00000000000279,-174.99999999999181,,-6346.0
2018.06.11,-196.00000000000728,-217.99999999998488,-363.0000000000022,644.0000000000055,163.00000000000205,-226.99999999999943,-322.00000000000006,-463.0000000000134,-307.99999999999716,-334.9999999999964,-293.99999999999426,200.99999999999562,-1143.0000000000007,46.0000000000127,-844.9999999999847,-1176.0000000000161,-212.99999999999653,95.999999999985,-743.9999999999998,-129.00000000000134,-109.00000000000354,-213.99999999998087,,-6148.999999999978
2018.06.11,-209.9999999999991,320.00000000000915,-185.00000000001293,653.9999999999964,143.00000000000423,-153.99999999999858,63.99999999999739,-370.00000000000364,-307.0000000000017,-335.99999999999187,-280.9999999999979,394.00000000000546,-563.0000000000166,592.9999999999991,-885.0000000000025,-977.0000000000039,-73.99999999999629,118.99999999998023,-721.0000000000036,-123.00000000000644,-60.99999999999994,-256.99999999999613,,-3217.000000000039
2018.06.11,-248.99999999999923,328.00000000001717,-180.0000000000024,683.9999999999975,152.00000000000767,-131.99999999999878,49.00000000001015,-407.0000000000018,-297.00000000000284,-356.00000000000074,-273.9999999999965,389.000000000006,-587.0000000000175,632.0000000000103,-834.9999999999858,-1043.0000000000064,-87.99999999999919,159.99999999998238,-727.0000000000039,-141.99999999999767,-40.00000000000669,-278.00000000000045,,-3240.9999999999886
2018.06.11,-274.00000000000756,324.9999999999975,-246.00000000001288,692.9999999999978,165.00000000000404,-131.99999999999878,66.00000000001049,-451.0000000000014,-272.00000000000557,-375.9999999999986,-314.0000000000032,453.99999999999886,-590.0000000000034,463.9999999999977,-956.0000000000013,-1085.000000000008,-273.0000000000121,207.99999999998596,-706.0000000000031,-217.0000000000005,-130.0000000000079,-278.9999999999848,,-3926.0000000000573
2018.06.11,-314.99999999999864,468.00000000000176,-154.0000000000097,712.0000000000033,134.0000000000008,-161.00000000000003,79.00000000000685,-470.9999999999992,-285.00000000000193,-386.9999999999929,-354.9999999999942,483.0000000000001,-468.00000000001774,602.0000000000136,-1011.9999999999907,-1006.0000000000002,-201.00000000000674,99.99999999998899,-658.0000000000013,-212.00000000000108,-180.99999999999784,-228.99999999999034,,-3516.9999999999873
2018.06.11,-309.0000000000037,467.0000000000174,-158.99999999999804,680.9999999999974,115.00000000000954,-148.99999999999915,86.0000000000083,-429.00000000001273,-245.0000000000063,-385.99999999999744,-336.00000000000296,458.00000000000284,-476.0000000000275,463.0000000000134,-983.0000000000006,-997.0000000000141,-392.00000000001455,87.99999999999919,-602.0000000000039,-338.00000000000495,-272.00000000000557,-220.99999999998232,,-3936.0000000000255
2018.06.11,-263.0000000000021,378.00000000001165,-160.00000000000458,667.0000000000016,160.00000000000458,-163.99999999999747,45.99999999999049,-400.00000000000034,-192.99999999999872,-373.99999999999653,-337.99999999999386,414.9999999999987,-479.0000000000134,181.00000000000892,-970.9999999999885,-985.0000000000136,-473.99999999999665,52.99999999999194,-579.9999999999983,-424.00000000000216,-382.00000000000455,-219.99999999999798,,-4507.000000000002
2018.06.11,-253.0000000000032,280.9999999999979,-215.00000000000963,611.9999999999948,120.00000000000898,-257.0000000000072,4.000000000004,-431.0000000000036,-84.0000000000063,-371.99999999999454,-375.0000000000031,375.9999999999986,-542.0000000000016,43.999999999999595,-780.000000000003,-973.9999999999895,-588.0000000000107,-9.999999999998899,-421.0000000000065,-468.00000000000176,-470.9999999999992,-186.99999999998164,,-4991.000000000017
2018.06.11,-168.00000000000148,259.0000000000092,-252.0000000000078,609.9999999999994,208.00000000000819,-335.0000000000075,73.99999999999629,-378.999999999996,-62.000000000006494,-349.99999999999477,-405.9999999999952,385.99999999999744,-617.0000000000186,68.00000000000139,-861.999999999985,-1004.9999999999955,-558.0000000000141,-217.0000000000005,-483.0000000000041,-504.00000000000443,-561.0000000000003,-98.99999999998244,,-5253.000000000002
2018.06.11,-126.0000000000039,165.9999999999995,-311.0000000000168,572.9999999999933,213.00000000000762,-328.0000000000061,89.99999999999008,-353.0000000000033,-39.00000000000014,-327.99999999999494,-388.9999999999949,421.0000000000047,-616.0000000000139,42.0000000000087,-836.9999999999989,-1027.9999999999916,-581.0000000000093,-115.00000000002063,-462.0000000000033,-465.0000000000043,-526.0000000000042,-56.99999999999594,,-5056.000000000059
2018.06.11,-108.00000000000809,140.0000000000068,-353.0000000000033,551.0000000000019,207.00000000000162,-387.99999999999943,38.0000000000047,-426.9999999999996,-92.99999999999864,-348.9999999999993,-417.99999999999613,422.9999999999956,-647.0000000000198,39.999999999995595,-777.0000000000055,-1084.0000000000032,-581.0000000000093,-154.0000000000097,-516.0000000000053,-439.0000000000005,-557.0000000000075,-85.99999999998609,,-5578.0000000000455
2018.06.11,-112.000000000001,63.99999999999739,-397.0000000000029,597.999999999999,238.0000000000049,-343.9999999999999,-8.000000000008,-412.00000000001234,-165.00000000000404,-371.99999999999454,-376.99999999999403,395.99999999999636,-823.0000000000075,92.00000000000318,-797.9999999999876,-1210.000000000008,-582.0000000000158,-8.000000000008,-691.0000000000025,-412.9999999999967,-443.99999999999994,-136.99999999998712,,-5905.000000000029
2018.06.11,-53.999999999998494,22.0000000000109,-407.0000000000018,578.000000000003,194.0000000000053,-343.9999999999999,35.00000000000725,-402.0000000000135,-136.00000000000279,-335.99999999999187,-349.99999999999477,370.00000000000364,-818.000000000012,-11.999999999989797,-726.9999999999887,-1209.0000000000032,-581.0000000000093,65.99999999998829,-667.0000000000016,-392.00000000000347,-341.99999999999784,-258.99999999998704,,-5770.999999999979
2018.06.11,-64.0000000000085,101.00000000001774,-377.0000000000051,578.9999999999935,230.000000000008,-248.00000000000378,52.99999999999194,-400.00000000000034,-126.99999999999933,-317.9999999999961,-266.999999999995,409.99999999999926,-714.0000000000271,5.999999999994898,-814.0000000000036,-1117.999999999995,-583.0000000000002,234.00000000000088,-597.999999999999,-397.99999999999835,-341.0000000000024,-251.99999999998556,,-5006.000000000013
2018.06.11,-114.00000000000298,182.99999999999983,-344.00000000001097,605.9999999999945,256.0000000000007,-257.0000000000072,70.99999999999883,-402.0000000000135,-162.0000000000066,-343.9999999999999,-307.99999999999716,426.00000000000415,-664.0000000000157,337.0000000000095,-822.9999999999959,-1114.0000000000043,-368.9999999999971,156.00000000000057,-631.0000000000002,-307.0000000000017,-270.99999999999903,-226.99999999999943,,-4302.000000000044
2018.06.11,-119.00000000000244,198.00000000000927,-290.00000000001245,641.0000000000053,226.00000000000398,-234.00000000000088,92.00000000000318,-371.00000000001023,-170.00000000000347,-340.9999999999913,-280.00000000000244,382.00000000000455,-721.0000000000036,351.0000000000124,-821.9999999999894,-1068.9999999999884,-321.0000000000157,119.99999999998678,-656.9999999999965,-324.9999999999975,-219.99999999999798,-269.9999999999925,,-4199.99999999998
2018.06.11,-175.00000000000293,232.00000000000998,-187.00000000000384,718.0000000000035,206.00000000000617,-182.00000000000438,21.00000000000435,-327.00000000001063,-191.00000000000784,-354.9999999999942,-261.99999999999557,321.0000000000046,-750.0,283.000000000011,-798.9999999999942,-1051.0000000000161,-222.00000000001108,115.99999999998278,-661.0000000000014,-304.9999999999997,-192.00000000000327,-288.99999999998374,,-4051.000000000006
2018.06.11,-160.00000000000458,236.99999999999832,-185.00000000001293,710.9999999999985,224.000000000002,-148.99999999999915,70.99999999999883,-319.0000000000026,-207.00000000000162,-341.99999999999784,-237.99999999999378,358.9999999999982,-766.0000000000196,373.00000000000114,-800.9999999999851,-1075.9999999999934,-202.00000000001327,185.99999999999727,-769.0000000000055,-273.9999999999965,-136.00000000000279,-322.9999999999844,,-3786.0000000000186
2018.06.11,-165.9999999999995,279.00000000000705,-140.0000000000068,780.9999999999917,197.00000000000273,-119.99999999999788,123.00000000000644,-293.99999999999426,-246.00000000000176,-330.9999999999924,-202.0000000000022,365.99999999999966,-757.000000000005,539.0000000000006,-844.0000000000003,-1074.0000000000123,-39.00000000001125,188.9999999999947,-771.0000000000008,-194.0000000000053,-46.00000000000159,-354.9999999999942,,-3105.0000000000223
2018.06.11,-160.00000000000458,231.0000000000034,-161.00000000001114,731.9999999999993,166.00000000001057,-74.00000000000739,120.99999999999334,-286.00000000000847,-236.99999999999832,-317.0000000000006,-178.00000000000037,339.0000000000004,-731.000000000023,380.00000000000256,-794.9999999999901,-1054.000000000002,-121.99999999999989,314.99999999999864,-766.0000000000053,-187.9999999999993,2.000000000002,-378.999999999996,,-3162.0000000000364
2018.06.11,-112.000000000001,243.99999999999977,-144.0000000000108,719.9999999999989,155.00000000000514,-63.99999999999739,133.00000000000534,-235.00000000000742,-143.9999999999997,-242.99999999999324,-119.99999999999788,348.9999999999993,-704.0000000000077,394.00000000000546,-624.0000000000023,-1001.0000000000048,-148.99999999999915,348.9999999999993,-668.0000000000064,-187.00000000000384,-21.00000000000435,-386.9999999999818,,-2459.0000000000045
2018.06.11,-104.99999999999955,212.99999999999653,-151.00000000001222,730.000000000004,173.00000000000094,-84.0000000000063,103.00000000000864,-222.00000000001108,-180.0000000000024,-280.9999999999979,-124.00000000000189,326.9999999999995,-754.0000000000191,402.0000000000135,-669.9999999999928,-1020.0000000000102,-99.00000000000463,354.9999999999942,-722.999999999999,-202.9999999999976,0.999999999995449,-390.9999999999858,,-2703.000000000028
2018.06.11,-104.99999999999955,192.99999999999872,-143.00000000000423,733.0000000000041,206.00000000000617,-92.00000000000318,89.99999999999008,-215.99999999999397,-182.99999999999983,-291.99999999999227,-148.99999999999915,317.0000000000006,-799.0000000000066,361.9999999999957,-669.9999999999928,-1033.0000000000155,-93.00000000000975,279.99999999999136,-731.0000000000088,-211.00000000000563,-33.000000000005244,-405.9999999999952,,-2975.0000000000446
2018.06.11,-123.00000000000644,209.9999999999991,-130.0000000000079,730.9999999999945,201.00000000000674,-107.00000000000153,76.99999999999375,-231.0000000000034,-192.00000000000327,-295.0000000000008,-165.9999999999995,317.9999999999961,-772.0000000000198,395.000000000012,-659.999999999994,-1013.0000000000052,-65.00000000000395,244.9999999999841,-721.0000000000036,-201.00000000000674,-46.999999999997044,-352.9999999999811,,-2899.0000000000473
2018.06.11,-119.00000000000244,218.00000000000708,-124.99999999999733,733.9999999999947,184.00000000000637,-124.99999999999733,80.99999999999774,-234.00000000000088,-201.00000000000674,-303.9999999999932,-185.99999999999727,312.00000000000114,-748.0000000000189,432.0000000000102,-797.0000000000033,-995.0000000000045,-46.0000000000127,83.9999999999952,-728.0000000000086,-209.00000000000364,-57.00000000000705,-359.99999999998255,,-3189.0000000000246
2018.06.12,-146.00000000000168,215.00000000000963,-107.00000000001265,667.0000000000016,158.0000000000026,-118.00000000000699,46.999999999997044,-261.0000000000001,-185.00000000000182,-315.9999999999941,-210.99999999999451,312.00000000000114,-745.0000000000045,395.99999999999636,-814.0000000000036,-968.9999999999941,-87.00000000001484,-17.000000000000348,-716.0000000000082,-204.00000000000418,-82.99999999999974,-333.9999999999899,,-3518.000000000023
2018.06.12,-174.00000000000747,219.00000000001364,-112.000000000001,662.9999999999967,184.00000000000637,-104.00000000000409,41.000000000002146,-260.0000000000158,-187.00000000000384,-326.9999999999995,-195.00000000000074,309.0000000000037,-749.0000000000236,392.9999999999989,-763.0000000000026,-996.0000000000093,-57.00000000001815,162.99999999997982,-692.0000000000073,-231.99999999999886,-51.000000000001044,-359.99999999998255,,-3287.0000000000746
2018.06.12,-152.00000000000767,234.00000000000088,-93.00000000000975,743.9999999999998,181.00000000000892,-101.00000000000664,76.99999999999375,-217.0000000000005,-192.00000000000327,-310.9999999999946,-173.9999999999964,278.9999999999959,-815.0000000000261,428.00000000000614,-720.9999999999939,-1007.000000000005,-35.00000000000725,142.99999999998204,-752.0000000000095,-214.00000000000307,-40.00000000000669,-364.9999999999931,,-3103.000000000077
2018.06.12,-169.00000000000804,268.0000000000016,-42.0000000000087,837.9999999999939,187.00000000000384,-67.00000000000594,58.000000000002494,-198.00000000000927,-202.0000000000022,-315.9999999999941,-160.00000000000458,273.9999999999965,-868.9999999999998,449.0000000000105,-714.999999999999,-1036.0000000000014,31.999999999987594,154.99999999999403,-781.0000000000059,-199.00000000000472,-1.0000000000065512,-394.9999999999898,,-2889.000000000049
2018.06.12,-228.00000000000597,239.00000000001143,-56.000000000011596,867.999999999995,188.00000000001037,-70.99999999999883,2.999999999997449,-253.99999999999866,-250.00000000000577,-370.9999999999991,-200.99999999999562,258.0000000000027,-1164.0000000000157,466.9999999999952,-748.9999999999997,-1304.000000000002,17.000000000000348,185.99999999999727,-972.0000000000084,-207.00000000000162,10.999999999994348,-430.9999999999814,,-4021.0000000000205
2018.06.12,-231.99999999999886,294.0000000000165,-26.0000000000149,1072.0000000000027,155.00000000000514,-55.000000000005045,1.0000000000065512,-268.0000000000016,-258.9999999999981,-366.9999999999951,-200.99999999999562,295.0000000000008,-1166.0000000000252,493.0000000000101,-733.9999999999902,-1320.999999999998,51.000000000001044,200.99999999998454,-978.9999999999992,-195.00000000000074,12.000000000000899,-402.9999999999978,,-3631.9999999999923
2018.06.12,-335.0000000000075,328.00000000001717,-1.0000000000065512,1054.9999999999927,-34.99999999999615,-17.000000000000348,4.000000000004,-238.0000000000049,-287.0000000000039,-339.99999999999585,-200.99999999999562,162.0000000000066,-1111.0000000000184,405.0000000000109,-675.0000000000034,-1269.0000000000055,66.99999999999484,-11.00000000000545,-960.000000000008,-179.00000000000693,34.000000000000696,-427.99999999998397,,-4032.0000000000146
2018.06.12,-328.0000000000061,461.0000000000003,198.99999999999363,1004.0000000000049,-23.999999999990695,63.99999999999739,133.99999999998968,-70.0000000000145,-195.00000000000074,-248.99999999999923,-112.99999999999643,234.00000000000088,-914.0000000000157,485.0000000000021,-658.0000000000031,-1033.9999999999918,122.99999999998423,152.99999999998093,-856.9999999999993,-141.00000000000225,42.999999999993044,-397.99999999998727,,-2081.00000000006
2018.06.12,-294.00000000000534,473.0000000000123,122.99999999998423,962.9999999999939,-34.99999999999615,32.999999999994145,107.99999999999699,-178.00000000001148,-231.99999999999886,-310.9999999999946,-154.99999999999403,238.0000000000049,-942.0000000000073,490.0000000000126,-734.9999999999968,-1135.9999999999957,117.99999999999588,194.99999999998963,-884.0000000000003,-153.00000000000313,46.999999999997044,-401.99999999999125,,-2669.000000000013
2018.06.12,-299.00000000000483,435.0000000000076,110.99999999999443,1010.0000000000051,64.0000000000085,-80.99999999999774,62.99999999999084,-191.00000000000784,-272.00000000000557,-430.9999999999925,-273.9999999999965,280.9999999999979,-962.0000000000175,556.0000000000009,-963.0000000000027,-1137.0000000000005,105.99999999998388,-49.00000000001015,-906.9999999999965,-280.00000000000244,-67.00000000000594,-407.0000000000018,,-3694.000000000053
2018.06.12,-311.00000000000574,441.0000000000025,119.00000000000244,834.0000000000032,151.00000000000114,-70.99999999999883,53.999999999998494,-192.00000000001438,-239.0000000000003,-412.9999999999967,-258.9999999999981,273.000000000001,-953.000000000003,500.00000000001154,-943.000000000005,-1131.0000000000002,48.000000000003595,-28.000000000005798,-878.0000000000001,-309.99999999999915,-107.99999999999699,-388.9999999999949,,-3804.999999999995
2018.06.12,-289.0000000000059,384.00000000000654,22.999999999995246,899.9999999999915,189.00000000000583,-136.99999999999824,58.000000000002494,-228.00000000000597,-260.00000000000466,-480.99999999999807,-307.0000000000017,289.0000000000059,-824.0000000000123,495.000000000001,-1076.9999999999945,-1039.999999999992,45.99999999999049,-120.00000000000898,-814.0000000000072,-365.99999999999966,-136.99999999999824,-412.9999999999967,,-4109.000000000025
2018.06.12,-273.000000000001,395.000000000012,18.999999999991246,909.9999999999966,279.00000000000705,-175.99999999999838,63.99999999999739,-252.0000000000078,-257.0000000000072,-506.9999999999908,-348.00000000000387,319.99999999999807,-826.0000000000218,553.0000000000035,-1156.999999999986,-1068.000000000012,48.000000000003595,-179.00000000001802,-817.9999999999978,-385.99999999999744,-185.00000000000182,-426.9999999999996,,-4271.000000000034
2018.06.12,-314.99999999999864,414.00000000000324,55.99999999998939,926.9999999999925,239.0000000000003,-172.00000000000549,24.000000000001798,-268.0000000000016,-279.00000000000705,-500.00000000000045,-365.0000000000042,307.99999999999716,-905.0000000000011,554.00000000001,-1119.9999999999877,-1112.9999999999995,81.9999999999821,-188.00000000001037,-862.9999999999995,-358.0000000000028,-189.00000000000583,-341.99999999999784,,-4373.0000000000455
2018.06.12,-304.00000000000426,426.00000000001523,51.000000000001044,980.9999999999945,248.00000000000378,-216.0000000000051,45.000000000006146,-251.00000000000122,-263.99999999999756,-512.0000000000014,-414.9999999999987,314.0000000000032,-927.0000000000209,568.9999999999973,-1122.9999999999852,-1132.000000000005,63.99999999999739,-327.00000000001063,-871.9999999999999,-375.0000000000031,-256.0000000000007,-314.99999999999864,,-4591.000000000015
2018.06.12,-303.0000000000088,397.0000000000029,25.999999999992696,1021.0000000000008,274.00000000000756,-282.99999999999994,11.00000000000545,-297.0000000000139,-282.99999999999994,-545.9999999999909,-478.9999999999961,314.99999999999864,-1061.000000000007,558.9999999999984,-1161.9999999999964,-1286.0000000000014,58.99999999998684,-403.00000000002,-954.9999999999983,-397.99999999999835,-318.00000000000716,-286.99999999999284,,-5399.000000000038
2018.06.12,-334.00000000000097,374.0000000000077,-5.000000000010552,908.9999999999918,249.00000000001032,-296.0000000000074,-35.00000000000725,-348.00000000001495,-302.0000000000023,-539.999999999996,-502.9999999999979,311.00000000000574,-1105.0000000000182,485.0000000000021,-1109.9999999999889,-1295.9999999999923,8.999999999992347,-421.0000000000047,-966.9999999999987,-380.00000000000256,-336.00000000000296,-232.99999999999432,,-5874.00000000003
