date,EURUSD,EURCHF,NZDCAD,empty,sum
2017.11.06,-85.00000000000173,-148.00000000001478,-122.99999999999534,,-356.0000000000118
2017.11.06,24.000000000001798,8.999999999992347,-175.00000000000293,,-142.00000000000878
2017.11.06,21.999999999988695,21.00000000000435,-146.00000000000168,,-103.00000000000864
2017.11.06,-11.00000000000545,68.99999999998573,-117.00000000000044,,-59.00000000002016
2017.11.06,-35.00000000000725,63.99999999999739,-136.99999999999824,,-108.0000000000081
2017.11.06,-96.00000000000719,78.00000000000028,-124.00000000000189,,-142.0000000000088
2017.11.06,-131.99999999999878,93.99999999999409,-90.0000000000012,,-128.00000000000588
2017.11.06,-53.00000000001415,75.00000000000284,-109.99999999999899,,-88.00000000001029
2017.11.06,-29.999999999996696,99.00000000000463,-73.00000000000084,,-3.999999999992909
2017.11.06,34.99999999998504,78.99999999998464,70.0000000000034,,183.99999999997306
2017.11.06,14.999999999987246,66.99999999999484,58.99999999999794,,140.99999999998005
2017.11.06,34.000000000000696,85.00000000000173,58.000000000002494,,177.00000000000492
2017.11.06,-18.0000000000069,96.99999999999153,17.999999999995797,,96.99999999998042
2017.11.06,-12.999999999996348,99.00000000000463,-10.999999999994348,,75.00000000001394
2017.11.06,-35.00000000000725,146.00000000000168,7.0000000000014495,,117.99999999999588
2017.11.06,4.000000000004,171.99999999999437,9.999999999998899,,185.99999999999727
2017.11.06,2.999999999997449,168.99999999999693,62.000000000006494,,234.00000000000085
2017.11.06,-43.999999999999595,205.99999999999508,202.9999999999976,,364.99999999999307
2017.11.06,-141.99999999999767,161.99999999999548,124.99999999999733,,144.99999999999514
2017.11.06,-90.00000000001229,153.00000000000313,180.0000000000024,,242.99999999999324
2017.11.06,-41.000000000002146,209.9999999999991,170.00000000000347,,339.0000000000004
2017.11.06,-36.999999999998145,183.99999999998417,70.99999999999883,,217.99999999998485
2017.11.06,-217.0000000000005,68.00000000000139,53.00000000000304,,-95.99999999999608
2017.11.06,-164.00000000000858,79.99999999999119,99.00000000000463,,14.999999999987239
2017.11.06,-86.0000000000083,72.99999999998974,119.00000000000244,,105.99999999998388
2017.11.06,-63.000000000013046,65.00000000000395,117.99999999999588,,119.99999999998678
2017.11.06,-141.00000000001333,18.999999999991246,138.00000000000477,,15.999999999982691
2017.11.06,-192.00000000001438,-70.0000000000145,138.00000000000477,,-124.0000000000241
2017.11.06,-239.00000000001143,-99.00000000000463,60.00000000000449,,-278.00000000001154
2017.11.06,-261.0000000000001,-133.00000000000534,28.000000000005798,,-365.99999999999966
2017.11.06,-217.0000000000005,-184.00000000000637,-44.99999999999504,,-446.00000000000193
2017.11.06,-243.99999999999977,-148.99999999999915,-112.99999999999643,,-505.99999999999534
2017.11.06,-273.0000000000121,-249.00000000001032,-163.99999999999747,,-686.0000000000199
2017.11.06,-253.99999999999866,-231.0000000000034,-134.0000000000008,,-619.0000000000028
2017.11.06,-295.0000000000008,-259.0000000000092,-85.99999999999719,,-640.0000000000072
2017.11.06,-273.0000000000121,-219.00000000001364,-78.00000000000028,,-570.000000000026
2017.11.06,-256.99999999999613,-212.99999999999653,-5.999999999994898,,-475.99999999998755
2017.11.06,-217.0000000000005,-287.000000000015,-4.999999999999449,,-509.00000000001495
2017.11.06,-114.0000000000141,-282.0000000000045,-129.00000000000134,,-525.0000000000199
2017.11.06,-51.000000000001044,-224.000000000002,-66.99999999999484,,-341.99999999999784
2017.11.06,-1.0000000000065512,-249.00000000001032,-63.00000000000195,,-313.0000000000188
2017.11.06,-17.000000000000348,-238.0000000000049,-65.00000000000395,,-320.0000000000092
2017.11.06,-5.000000000010552,-249.99999999999466,-78.99999999999574,,-334.0000000000009
2017.11.06,-46.999999999997044,-321.0000000000157,-192.99999999999872,,-561.0000000000115
2017.11.06,-66.00000000001049,-330.0000000000081,-124.00000000000189,,-520.0000000000205
2017.11.06,-36.999999999998145,-317.9999999999961,-73.00000000000084,,-427.99999999999505
2017.11.06,-8.000000000008,-299.00000000000483,-353.99999999999875,,-661.0000000000116
2017.11.06,-16.000000000016,-314.00000000001427,-173.9999999999964,,-504.0000000000266
2017.11.07,-22.0000000000109,-331.999999999999,-210.99999999999451,,-565.0000000000044
2017.11.07,-11.00000000000545,-312.00000000000114,-209.9999999999991,,-533.0000000000057
2017.11.07,-12.000000000012001,-304.9999999999997,-236.00000000000287,,-553.0000000000146
2017.11.07,0.9999999999843467,-273.0000000000121,-204.99999999999963,,-477.0000000000274
2017.11.07,-5.999999999994898,-275.000000000003,-207.00000000000162,,-487.99999999999955
2017.11.07,-14.000000000002899,-266.0000000000107,-334.00000000000097,,-614.0000000000146
2017.11.07,-26.0000000000149,-269.00000000000813,-331.0000000000035,,-626.0000000000266
2017.11.07,-73.99999999999629,-251.00000000000122,-263.99999999999756,,-588.999999999995
2017.11.07,-79.00000000000685,-261.0000000000001,-222.99999999999542,,-563.0000000000024
2017.11.07,-68.00000000000139,-239.99999999999577,-204.00000000000418,,-512.0000000000014
2017.11.07,-18.0000000000069,-212.00000000001216,-158.99999999999804,,-389.0000000000171
2017.11.07,14.999999999987246,-202.9999999999976,-166.99999999999494,,-355.00000000000534
2017.11.07,-28.000000000005798,-216.00000000001617,-170.00000000000347,,-414.00000000002547
2017.11.07,-52.000000000007596,-234.00000000000088,-190.99999999999673,,-477.00000000000523
2017.11.07,-31.000000000003247,-226.99999999999943,-102.00000000000209,,-360.0000000000048
2017.11.07,-52.000000000007596,-236.00000000001398,-105.99999999999498,,-394.0000000000166
2017.11.07,-48.000000000003595,-229.00000000001253,-78.99999999999574,,-356.0000000000119
2017.11.07,-134.99999999999625,-229.99999999999687,-43.00000000000415,,-407.99999999999727
2017.11.07,-181.00000000000892,-214.00000000000307,-54.999999999993946,,-450.0000000000059
2017.11.07,-241.00000000000233,-228.00000000000597,-100.00000000000009,,-569.0000000000084
2017.11.07,-296.0000000000074,-167.00000000000603,-139.00000000000023,,-602.0000000000136
2017.11.07,-439.0000000000116,-331.0000000000146,-141.00000000000225,,-911.0000000000284
2017.11.07,-438.00000000000506,-317.9999999999961,-204.00000000000418,,-960.0000000000053
2017.11.07,-426.00000000001523,-346.0000000000019,-265.0000000000041,,-1037.0000000000211
2017.11.07,-557.0000000000075,-391.000000000008,-227.99999999999488,,-1176.0000000000105
2017.11.07,-463.0000000000134,-458.00000000000284,-215.99999999999397,,-1137.0000000000102
2017.11.07,-514.9999999999987,-483.99999999999557,-258.0000000000027,,-1256.999999999997
2017.11.07,-537.0000000000097,-673.0000000000125,-312.9999999999966,,-1523.0000000000189
2017.11.07,-507.000000000013,-666.000000000011,-224.000000000002,,-1397.0000000000261
2017.11.07,-486.00000000000864,-615.00000000001,-226.99999999999943,,-1328.0000000000182
2017.11.07,-516.0000000000053,-555.0000000000166,-263.99999999999756,,-1335.0000000000193
2017.11.07,-492.0000000000035,-634.0000000000013,-263.0000000000021,,-1389.0000000000068
2017.11.07,-497.0000000000141,-605.0000000000111,-237.99999999999378,,-1340.000000000019
2017.11.07,-348.00000000001495,-524.0000000000133,-241.00000000000233,,-1113.0000000000305
2017.11.07,-424.00000000000216,-453.0000000000145,-324.9999999999975,,-1202.000000000014
2017.11.07,-353.0000000000033,-476.0000000000098,-271.9999999999945,,-1101.0000000000075
2017.11.07,-460.000000000016,-476.0000000000098,-209.9999999999991,,-1146.0000000000248
2017.11.07,-456.9999999999963,-461.0000000000003,-200.00000000000017,,-1117.9999999999968
2017.11.07,-337.0000000000095,-398.00000000000944,-212.00000000000108,,-947.00000000002
2017.11.07,-285.00000000000193,-378.00000000001165,-204.99999999999963,,-868.0000000000133
2017.11.07,-346.0000000000019,-358.9999999999982,-120.99999999999334,,-825.9999999999933
2017.11.07,-338.0000000000161,-347.0000000000084,-219.00000000000253,,-904.0000000000271
2017.11.07,-355.0000000000164,-306.00000000000625,-187.00000000000384,,-848.0000000000266
2017.11.07,-269.00000000000813,-256.99999999999613,-205.99999999999508,,-731.9999999999994
2017.11.07,-253.99999999999866,-265.0000000000041,-202.0000000000022,,-721.0000000000049
2017.11.07,-236.00000000001398,-263.00000000001324,-168.00000000000148,,-667.0000000000286
2017.11.07,-212.99999999999653,-241.00000000000233,-163.99999999999747,,-617.9999999999964
2017.11.07,-243.99999999999977,-295.0000000000008,-171.99999999999437,,-710.999999999995
2017.11.08,-252.0000000000078,-357.00000000000733,-148.0000000000037,,-757.0000000000189
2017.11.08,-233.00000000001654,-310.0000000000103,-231.0000000000034,,-774.0000000000302
2017.11.08,-178.00000000001148,-307.99999999999716,-219.00000000000253,,-705.0000000000111
2017.11.08,-92.00000000000318,-290.00000000001245,-163.00000000000205,,-545.0000000000177
2017.11.08,-139.00000000000023,-297.0000000000139,-146.00000000000168,,-582.0000000000158
2017.11.08,-172.0000000000166,-287.9999999999994,-131.99999999999878,,-592.0000000000148
2017.11.08,-181.00000000000892,-289.0000000000059,-214.99999999999852,,-685.0000000000134
2017.11.08,-182.99999999999983,-279.00000000000705,-234.99999999999633,,-697.0000000000032
2017.11.08,-153.00000000000313,-289.0000000000059,-236.99999999999832,,-679.0000000000074
2017.11.08,-158.0000000000137,-286.00000000000847,-212.99999999999653,,-657.0000000000186
2017.11.08,-163.00000000000205,-283.000000000011,-200.99999999999562,,-647.0000000000086
2017.11.08,-148.00000000001478,-283.000000000011,-124.00000000000189,,-555.0000000000277
2017.11.08,-136.00000000000279,-279.00000000000705,-66.99999999999484,,-482.00000000000466
2017.11.08,-120.00000000000898,-285.00000000000193,-100.99999999999554,,-506.0000000000065
2017.11.08,-121.00000000001555,-280.9999999999979,-136.99999999999824,,-539.0000000000116
2017.11.08,-144.0000000000108,-286.00000000000847,-192.00000000000327,,-622.0000000000225
2017.11.08,-246.99999999999721,-300.99999999999574,-190.99999999999673,,-738.9999999999897
2017.11.08,-239.99999999999577,-300.99999999999574,-165.00000000000404,,-705.9999999999955
2017.11.08,-195.9999999999962,-300.00000000001137,-195.9999999999962,,-692.0000000000038
2017.11.08,-158.99999999999804,-270.99999999999903,-204.00000000000418,,-634.0000000000013
2017.11.08,-184.00000000000637,-270.99999999999903,-148.99999999999915,,-604.0000000000045
2017.11.08,-127.99999999999478,-263.00000000001324,-112.000000000001,,-503.000000000009
2017.11.08,-155.00000000001623,-273.0000000000121,-87.99999999999919,,-516.0000000000275
2017.11.08,-181.00000000000892,-295.0000000000008,-63.00000000000195,,-539.0000000000117
2017.11.08,-178.00000000001148,-300.99999999999574,-87.00000000000374,,-566.0000000000109
2017.11.08,-137.00000000000932,-286.00000000000847,-195.00000000000074,,-618.0000000000185
2017.11.08,-120.00000000000898,-253.00000000001432,-229.99999999999687,,-603.0000000000202
2017.11.08,-131.00000000001444,-283.000000000011,-253.99999999999866,,-668.0000000000241
2017.11.08,-262.00000000000665,-351.99999999999676,-236.00000000000287,,-850.0000000000063
2017.11.08,-243.99999999999977,-351.0000000000124,-200.99999999999562,,-796.0000000000077
2017.11.08,-242.00000000000887,-337.0000000000095,-202.0000000000022,,-781.0000000000206
2017.11.08,-202.00000000001327,-216.00000000001617,-139.00000000000023,,-557.0000000000297
2017.11.08,-212.99999999999653,-182.99999999999983,-202.9999999999976,,-598.999999999994
2017.11.08,-141.00000000001333,-143.00000000000423,-219.99999999999798,,-504.0000000000156
2017.11.08,-188.9999999999947,-168.99999999999693,-170.00000000000347,,-527.9999999999951
2017.11.08,-256.00000000001177,-248.00000000000378,-209.00000000000364,,-713.0000000000192
2017.11.08,-304.9999999999997,-307.00000000001285,-120.99999999999334,,-733.0000000000058
2017.11.08,-234.00000000000088,-297.9999999999983,-63.99999999999739,,-595.9999999999966
2017.11.08,-221.00000000000452,-242.00000000000887,-27.999999999994696,,-491.00000000000813
2017.11.08,-212.99999999999653,-188.9999999999947,11.00000000000545,,-390.9999999999858
2017.11.08,-202.9999999999976,-199.00000000001583,-37.99999999999359,,-440.000000000007
2017.11.08,-192.00000000001438,-173.00000000000094,-63.00000000000195,,-428.0000000000173
2017.11.08,-205.99999999999508,-161.00000000001114,-60.99999999999994,,-428.0000000000062
2017.11.08,-188.00000000001037,-160.00000000000458,-102.00000000000209,,-450.00000000001705
2017.11.08,-151.00000000001222,-141.00000000001333,-515.9999999999942,,-808.0000000000198
2017.11.08,-153.00000000000313,-148.99999999999915,-426.00000000000415,,-728.0000000000064
2017.11.08,-151.00000000001222,-129.00000000000134,-653.999999999999,,-934.0000000000125
2017.11.08,-168.99999999999693,-165.00000000001512,-602.999999999998,,-937.00000000001
2017.11.09,-202.00000000001327,-202.00000000001327,-624.9999999999977,,-1029.0000000000243
2017.11.09,-178.99999999999582,-195.00000000001182,-634.0000000000013,,-1008.0000000000089
2017.11.09,-168.99999999999693,-202.00000000001327,-619.0000000000028,,-990.0000000000131
2017.11.09,-175.99999999999838,-192.00000000001438,-495.9999999999964,,-864.0000000000091
2017.11.09,-205.00000000001074,-187.00000000000384,-536.0000000000032,,-928.0000000000177
2017.11.09,-222.99999999999542,-185.00000000001293,-546.9999999999975,,-955.0000000000059
2017.11.09,-236.99999999999832,-191.00000000000784,-449.9999999999948,,-878.0000000000009
2017.11.09,-241.00000000000233,-222.99999999999542,-463.9999999999977,,-927.9999999999955
2017.11.09,-173.00000000000094,-209.9999999999991,-561.9999999999958,,-944.9999999999958
2017.11.09,-163.00000000000205,-190.00000000000128,-619.9999999999983,,-973.0000000000016
2017.11.09,-163.00000000000205,-188.9999999999947,-578.9999999999961,,-930.999999999993
2017.11.09,-188.00000000001037,-188.00000000001037,-576.9999999999942,,-953.000000000015
2017.11.09,-182.99999999999983,-192.99999999999872,-520.9999999999936,,-896.9999999999922
2017.11.09,-185.99999999999727,-253.99999999999866,-505.99999999999534,,-945.9999999999912
2017.11.09,-141.00000000001333,-268.0000000000016,-476.9999999999941,,-886.000000000009
2017.11.09,-97.9999999999981,-293.0000000000099,-514.0000000000033,,-905.0000000000113
2017.11.09,-82.00000000000429,-295.0000000000008,-463.9999999999977,,-841.0000000000028
2017.11.09,-79.00000000000685,-295.0000000000008,-461.99999999999574,,-836.0000000000034
2017.11.09,-24.000000000001798,-266.999999999995,-517.0000000000008,,-807.9999999999976
2017.11.09,-59.000000000009045,-269.00000000000813,-624.0000000000023,,-952.0000000000194
2017.11.09,-156.00000000000057,-270.99999999999903,-622.0000000000003,,-1049.0
2017.11.09,-200.00000000000017,-129.00000000000134,-612.9999999999969,,-941.9999999999984
2017.11.09,-165.00000000001512,-38.0000000000047,-568.0000000000018,,-771.0000000000216
