date,USDCHF,GBPUSD,EURUSD,USDCAD,AUDUSD,NZDUSD,EURCHF,CHFJPY,AUDCHF,NZDCHF,EURGBP,GBPCAD,EURAUD,AUDCAD,NZDCAD,AUDNZD,empty,sum
2019.10.14,-140.0000000000068,-214.00000000000307,-8.999999999992347,-17.000000000000348,-39.00000000000014,-3.0000000000085514,-107.99999999999699,-34.000000000006025,-67.00000000000594,0.0,0.0,-272.00000000000557,-9.999999999998899,-58.99999999999794,-47.9999999999925,-80.99999999999774,,-1101.0000000000127
2019.10.14,-185.00000000000182,-164.99999999999292,4.000000000004,-22.0000000000109,-106.00000000000608,26.999999999999247,-139.00000000000023,33.999999999991815,-173.00000000000094,9.999999999998899,36.999999999998145,-207.00000000000162,-195.9999999999962,-151.9999999999966,-74.99999999999174,-169.00000000001913,,-1477.0000000000261
2019.10.14,-124.00000000000189,-234.00000000000088,21.00000000000435,-92.00000000000318,-95.99999999999609,36.999999999998145,-82.00000000000429,106.99999999999932,-150.00000000000568,78.00000000000028,18.0000000000069,-235.00000000000742,-95.999999999985,-112.99999999999643,-54.999999999993946,-217.0000000000005,,-1232.9999999999864
2019.10.14,-194.0000000000053,-207.00000000000162,-22.999999999995246,-74.0000000000185,-87.99999999999919,23.999999999990695,-126.0000000000039,179.9999999999926,-202.0000000000022,114.99999999999844,18.0000000000069,-167.9999999999904,-141.99999999999767,-80.00000000000229,-17.999999999995797,-199.00000000001583,,-1184.0000000000393
2019.10.14,-204.99999999999963,-190.00000000000128,-39.999999999995595,-78.00000000000028,-75.00000000000284,-1.0000000000065512,-139.00000000000023,121.99999999999989,-194.0000000000053,122.99999999999534,13.00000000000745,-156.00000000000057,-112.99999999998533,-70.0000000000034,2.000000000002,-230.00000000001907,,-1231.0000000000152
2019.10.14,-219.00000000000253,-62.000000000006494,-62.99999999999084,-20.000000000020002,-100.00000000000009,-28.000000000005798,-109.99999999998789,117.999999999995,-219.99999999999798,97.00000000000264,84.0000000000063,-35.999999999991594,-192.99999999999872,-146.00000000000168,6.0000000000060005,-284.00000000001756,,-1176.0000000000114
2019.10.14,-202.0000000000022,45.000000000006146,-53.999999999998494,-7.0000000000014495,-141.00000000000225,-87.99999999999919,-109.99999999998789,19.99999999999602,-229.99999999999687,24.000000000001798,155.00000000000514,62.000000000006494,-234.99999999998522,-178.99999999999582,-50.99999999998994,-286.00000000000847,,-1276.999999999952
2019.10.14,-181.00000000000892,127.00000000001043,-73.00000000001194,75.99999999998718,21.999999999999797,-125.00000000000844,-72.99999999998974,-22.00000000000557,-85.00000000000173,-31.000000000003247,204.99999999999963,76.99999999999375,73.00000000001194,-31.999999999998696,77.00000000000485,-269.00000000000813,,-234.00000000002882
2019.10.14,-130.0000000000079,134.99999999999625,-68.00000000000139,76.99999999999375,46.00000000000159,-239.0000000000003,-32.999999999994145,-33.00000000000125,-23.00000000000635,-158.99999999999804,221.00000000000452,83.9999999999952,160.00000000000458,2.000000000002,82.00000000000429,-372.00000000001677,,-250.00000000002404
2019.10.14,-126.0000000000039,232.99999999999432,-62.000000000006494,63.99999999999739,37.99999999999359,-212.00000000000108,-7.0000000000014495,-5.000000000009663,-2.000000000002,-156.99999999999602,275.99999999999847,160.00000000000458,137.00000000000932,2.999999999997449,182.00000000000438,-387.000000000004,,134.99999999997488
2019.10.14,-91.00000000000774,234.00000000000088,-49.99999999999449,45.99999999999049,32.999999999994145,-187.00000000000384,7.0000000000014495,37.9999999999967,-1.0000000000065512,-156.99999999999602,294.00000000000534,236.99999999999832,126.0000000000039,4.000000000004,175.00000000000293,-370.00000000000364,,337.9999999999859
2019.10.14,-35.00000000000725,258.0000000000027,-55.000000000005045,71.99999999998319,12.999999999996348,-301.0000000000068,78.00000000000028,114.99999999999488,24.000000000001798,-280.00000000000244,307.0000000000017,256.00000000001177,92.00000000000318,-41.9999999999976,209.9999999999991,-504.9999999999999,,206.9999999999759
2019.10.14,-13.00000000000745,259.0000000000092,-56.99999999999594,75.99999999998718,-24.999999999997247,-242.00000000000887,109.00000000000354,179.9999999999926,12.000000000000899,-238.0000000000049,302.0000000000023,256.00000000001177,-3.999999999981796,-78.99999999999574,207.00000000000162,-504.9999999999999,,238.0000000000174
2019.10.14,20.999999999993246,174.00000000000747,-36.999999999998145,67.9999999999792,-19.00000000000235,-178.00000000000037,109.00000000000354,214.9999999999892,12.000000000000899,-204.99999999999963,270.0000000000036,150.99999999999002,7.0000000000014495,-75.9999999999983,182.00000000000438,-470.00000000001484,,223.99999999995924
2019.10.14,-1.0000000000065512,68.00000000000139,-7.0000000000014495,32.999999999994145,-41.000000000002146,-159.00000000000912,43.999999999999595,215.99999999999397,-18.0000000000069,-178.99999999999582,221.00000000000452,59.99999999999339,23.00000000001745,-82.00000000000429,147.00000000000824,-428.00000000000614,,-103.00000000001967
2019.10.14,-7.0000000000014495,49.99999999999449,-4.000000000004,41.99999999998649,-38.0000000000047,-153.00000000000313,41.000000000002146,211.9999999999891,-23.00000000000635,-165.9999999999995,213.00000000000762,28.999999999990145,39.00000000001125,-82.00000000000429,145.00000000000622,-434.000000000001,,-136.00000000003695
2019.10.14,-12.000000000000899,58.000000000002494,-42.0000000000087,68.99999999998573,-9.00000000000345,-164.00000000000858,95.00000000000064,200.9999999999934,32.999999999994145,-163.99999999999747,192.00000000000327,5.000000000010552,66.00000000001049,-63.00000000000195,157.00000000000713,-387.000000000004,,34.99999999998283
2019.10.14,-20.0000000000089,129.00000000000134,-52.000000000007596,88.99999999998354,26.999999999999247,-182.00000000000438,78.00000000000028,150.99999999999625,48.99999999999905,-170.00000000000347,219.99999999999798,52.000000000007596,133.00000000000534,-41.9999999999976,133.00000000000534,-354.0000000000099,,240.9999999999642
2019.10.14,-4.000000000004,173.00000000000094,-52.99999999999194,46.999999999997044,12.000000000000899,-180.0000000000024,86.0000000000083,126.99999999999534,31.999999999998696,-187.9999999999993,275.99999999999847,188.00000000001037,93.00000000000975,-44.99999999999504,143.9999999999997,-344.00000000001097,,364.00000000001586
2019.10.14,-19.00000000000235,407.0000000000018,-188.00000000001037,78.00000000000028,97.9999999999981,-209.9999999999991,97.9999999999981,78.99999999999352,114.00000000000298,-209.00000000000364,353.99999999999875,429.99999999999704,142.0000000000199,46.999999999997044,182.00000000000438,-317.0000000000117,,1085.9999999999845
2019.10.14,-26.000000000003798,336.00000000000296,-154.99999999999403,59.99999999999339,85.00000000000173,-223.00000000000654,167.00000000000603,95.99999999998943,102.00000000000209,-217.99999999999596,318.00000000000716,348.9999999999993,117.00000000001154,43.00000000000415,146.00000000000168,-295.0000000000008,,902.0000000000183
2019.10.14,-172.00000000000549,299.00000000000483,-175.99999999999838,112.99999999998533,163.99999999999747,-267.00000000000614,26.999999999999247,-84.00000000000318,90.0000000000012,-219.99999999999798,223.00000000000654,253.99999999999866,271.0000000000212,124.99999999999733,223.00000000000654,-274.00000000001864,,595.9999999999886
