date,GBPUSD,USDCAD,AUDUSD,GBPCHF,EURCHF,AUDCHF,EURGBP,GBPAUD,EURJPY,EURNZD,AUDCAD,NZDCAD,empty,sum
2021.05.10,-102.99999999998644,-133.99999999998968,-126.99999999999933,-340.9999999999913,0.0,-120.99999999999334,-10.999999999994348,-251.00000000000122,0.0,-13.000000000018552,-167.00000000000603,-65.00000000000395,,-1332.9999999999843
2021.05.10,-99.99999999998899,-143.99999999998857,-128.99999999999022,-378.999999999996,-38.0000000000047,-37.99999999999359,51.000000000001044,-276.9999999999939,68.00000000001205,318.9999999999804,-33.000000000005244,-26.999999999999247,,-726.9999999999669
2021.05.10,-68.00000000000139,-85.00000000000173,-91.99999999999208,-385.99999999999744,55.000000000005045,-61.999999999995396,-70.99999999999883,-472.9999999999901,34.000000000020236,276.9999999999939,-2.000000000002,7.9999999999968985,,-864.9999999999633
2021.05.10,171.00000000001003,-86.99999999999264,-71.99999999999429,-381.0000000000091,65.00000000000395,-59.99999999999339,-92.99999999999864,-525.999999999982,20.000000000010232,254.999999999983,26.999999999999247,90.99999999999665,,-589.999999999967
2021.05.10,205.00000000001074,-97.9999999999981,-62.99999999999084,-383.0,85.00000000000173,-47.9999999999925,-73.99999999999629,-539.999999999985,70.0000000000216,232.99999999999432,30.999999999992145,126.99999999999933,,-454.9999999999428
2021.05.10,252.0000000000078,-35.00000000000725,-39.999999999995595,-469.0000000000083,83.00000000001084,-93.99999999999409,-124.00000000000189,-527.9999999999951,63.0000000000166,191.99999999999218,43.999999999999595,132.99999999999423,,-522.9999999999811
2021.05.10,267.0000000000172,-22.999999999995246,-58.99999999999794,-527.9999999999951,93.00000000000975,-131.00000000000333,-147.99999999999258,-615.9999999999943,105.00000000001819,140.99999999999113,14.999999999998348,58.000000000002494,,-825.9999999999415
2021.05.10,239.00000000001143,-48.000000000003595,-83.9999999999952,-540.9999999999915,104.99999999999955,-124.00000000000189,-159.9999999999935,-617.9999999999852,254.0000000000191,264.9999999999819,9.999999999998899,19.999999999997797,,-681.9999999999623
2021.05.10,228.00000000000597,-48.000000000003595,-100.00000000000009,-575.9999999999987,103.00000000000864,-103.99999999999298,-190.00000000000128,-682.9999999999892,219.99999999999886,262.999999999991,-70.0000000000034,-21.999999999999797,,-978.9999999999847
2021.05.10,236.99999999999832,-25.999999999992696,-102.99999999999754,-575.9999999999987,100.0000000000112,-104.99999999999955,-188.9999999999947,-696.999999999992,306.0000000000116,256.99999999999613,-52.000000000007596,-36.999999999998145,,-884.999999999964
2021.05.10,182.0000000000155,-80.99999999999774,-173.9999999999964,-519.0000000000028,73.00000000001194,-95.00000000000064,-158.0000000000026,-744.9999999999957,322.00000000000273,357.99999999999164,-75.9999999999983,-56.99999999999594,,-969.9999999999685
2021.05.10,137.00000000000932,-106.00000000000608,-193.99999999999417,-461.0000000000003,39.00000000001125,-27.999999999994696,-144.99999999999514,-736.9999999999877,293.00000000000637,404.9999999999887,-86.0000000000083,-43.00000000000415,,-925.999999999975
2021.05.10,130.0000000000079,-86.99999999999264,-180.99999999999784,-401.00000000000693,49.00000000001015,-22.999999999995246,-131.99999999999878,-702.0000000000026,299.0000000000066,417.99999999998505,-111.00000000000554,-60.99999999999994,,-801.9999999999898
2021.05.10,140.0000000000068,-53.999999999998494,-144.99999999999514,-432.0000000000102,53.00000000001415,-60.99999999999994,-109.99999999999899,-614.9999999999877,336.00000000001273,429.99999999999704,-65.00000000000395,-70.99999999999883,,-593.9999999999626
2021.05.10,107.00000000001265,-68.99999999998573,-162.99999999999093,-439.0000000000116,51.000000000001044,-46.00000000000159,-112.000000000001,-658.0000000000031,328.00000000000296,451.99999999998573,-75.9999999999983,-73.00000000000084,,-697.9999999999909
2021.05.10,155.00000000001623,-53.999999999998494,-131.99999999999878,-489.0000000000061,80.99999999999774,-73.99999999999629,-159.9999999999935,-626.9999999999998,292.0000000000016,343.99999999998875,-48.99999999999905,-50.0000000000056,,-762.9999999999934
2021.05.10,217.0000000000005,-21.00000000000435,-108.99999999999244,-689.0000000000063,70.0000000000145,-119.00000000000244,-287.9999999999994,-841.9999999999872,275.0000000000057,278.9999999999848,-51.000000000001044,-38.0000000000047,,-1315.9999999999923
2021.05.10,383.0,15.00000000000945,-52.99999999999194,-750.0000000000063,90.99999999999665,-164.99999999999292,-312.00000000000114,-810.999999999984,248.00000000001887,281.99999999998226,-6.0000000000060005,-53.999999999998494,,-1131.9999999999732
2021.05.10,388.0000000000106,31.000000000003247,-40.99999999999105,-744.0000000000114,25.00000000000835,-163.99999999999747,-361.9999999999957,-759.999999999983,254.0000000000191,200.99999999998454,-21.00000000000435,-70.99999999999883,,-1263.999999999956
2021.05.10,552.0000000000191,140.0000000000068,-6.999999999990347,-764.0000000000091,2.0000000000131024,-165.9999999999995,-385.99999999999744,-909.9999999999886,344.0000000000225,159.99999999998238,-108.00000000000809,-141.00000000000225,,-1283.9999999999513
2021.05.10,491.0000000000192,29.999999999996696,-109.99999999999899,-748.9999999999997,-76.99999999999375,-97.00000000000264,-424.9999999999976,-1024.0000000000027,340.0000000000034,228.99999999999034,-97.9999999999981,-138.00000000000477,,-1627.9999999999889
2021.05.10,543.0000000000045,45.000000000006146,-104.99999999999955,-895.0000000000014,-41.000000000002146,-100.00000000000009,-522.9999999999957,-1125.9999999999825,296.0000000000207,215.99999999999397,-147.00000000000824,-202.9999999999976,,-2039.9999999999623
2021.05.10,590.0000000000016,46.0000000000127,-48.99999999999905,-946.0000000000024,-34.000000000000696,-153.99999999999858,-544.9999999999955,-1123.9999999999916,282.0000000000107,144.99999999999514,-38.0000000000047,-94.00000000000519,,-1920.9999999999777
