names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
GBPUSD,10,['AUDNZD'],100.0,0.46239682539682553,B
USDCAD,20,['NZDJPY'],80.0,-0.4665734048373368,S
AUDUSD,20,['EURGBP'],80.0,0.539519912749789,B
GBPCHF,10,"['GBPUSD', 'NZDUSD', 'NZDCHF']",80.0,-1.0,S
EURCHF,30,"['USDJPY', 'GBPCHF', 'NZDJPY', 'AUDJPY']",80.0,1.0,B
AUDCHF,10,"['GBPUSD', 'NZDUSD', 'NZDCHF']",100.0,-1.0,S
EURGBP,15,"['GBPUSD', 'AUDJPY', 'NZDUSD', 'AUDCHF']",100.0,0.3377503607503607,B
GBPAUD,10,['CHFJPY'],80.0,-1.0,S
EURJPY,20,['CHFJPY'],100.0,0.24322385947385938,B
EURNZD,10,['EURNZD'],80.0,0.6149603174603179,B
AUDCAD,10,['USDCAD'],80.0,0.29103968253968254,B
NZDCAD,10,['AUDNZD'],100.0,0.4122460317460319,B
