date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CHFJPY,CADCHF,AUDCHF,NZDCHF,GBPCAD,EURJPY,EURCAD,EURAUD,EURNZD,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2021.11.22,-102.00000000000209,-196.0000000000184,-68.00000000000139,-19.99999999999602,-53.00000000001415,-78.00000000000028,-128.00000000000588,0.0,0.0,-213.00000000000807,-6.999999999990347,-57.00000000000705,-85.00000000000173,-208.99999999999253,-204.99999999998408,-52.000000000007596,-151.9999999999966,-48.000000000003595,-114.00000000000432,-102.99999999999443,-78.00000000000028,-41.000000000002146,-261.0000000000001,,-2270.000000000031
2021.11.22,-139.99999999999568,-104.99999999999955,-49.00000000001015,37.9999999999967,-45.000000000006146,-56.99999999999594,-102.00000000000209,155.00000000001623,28.999999999990145,-192.99999999999784,30.000000000007798,-74.00000000000739,-58.000000000002494,-158.99999999999804,24.00000000000091,-5.000000000010552,-153.9999999999875,69.9999999999923,-31.999999999996476,-94.99999999999886,-68.00000000000139,-4.000000000004,-266.999999999995,,-1261.000000000005
2021.11.22,-181.9999999999933,-68.00000000000139,-172.0000000000166,102.00000000000387,-155.00000000001623,-49.99999999999449,-131.99999999999878,187.00000000000384,9.999999999998899,-225.00000000000853,63.00000000000195,-116.00000000000499,-26.000000000003798,-212.00000000001216,38.000000000010914,-59.000000000009045,-136.99999999998712,357.00000000000733,13.00000000000523,-6.999999999990791,-34.000000000000696,24.000000000001798,-383.0,,-1164.000000000004
2021.11.22,-190.99999999999673,34.000000000000696,-168.0000000000126,147.00000000000557,-159.00000000002024,-62.99999999999084,-136.00000000000279,187.00000000000384,11.999999999989797,-234.99999999999943,97.00000000000264,-118.00000000000699,-26.999999999999247,-137.9999999999937,53.00000000002569,-8.999999999992347,-40.99999999997994,358.9999999999982,39.00000000000148,-21.000000000000796,4.999999999999449,45.000000000006146,-359.99999999998255,,-687.9999999999447
2021.11.22,-173.00000000000094,-93.00000000000975,-146.00000000000168,103.9999999999992,-190.00000000000128,-43.999999999999595,-133.00000000000534,181.00000000000892,30.999999999981043,-253.0000000000001,51.000000000001044,-130.0000000000079,-36.999999999998145,-249.99999999999466,89.00000000002706,-103.99999999999298,-36.999999999998145,404.0000000000044,79.9999999999983,-54.000000000002046,73.99999999999629,-12.000000000000899,-415.99999999999415,,-1057.9999999999914
2021.11.22,-148.99999999999915,-97.00000000001374,-114.0000000000141,115.99999999999966,-151.00000000001222,-66.99999999999484,-163.00000000000205,195.00000000001182,27.999999999983594,-269.999999999996,50.0000000000056,-97.00000000000264,-13.00000000000745,-266.999999999995,126.00000000000477,-126.0000000000039,-140.99999999999113,458.00000000000284,40.99999999999682,-25.99999999999625,4.999999999999449,-0.999999999995449,-397.99999999998727,,-1061.0000000000068
2021.11.22,-151.00000000000114,-63.000000000013046,-84.0000000000174,132.000000000005,-108.00000000001918,-32.999999999994145,-128.00000000000588,185.00000000001293,45.99999999999049,-320.0000000000074,93.00000000000975,-114.99999999999844,-65.00000000000395,-164.99999999999292,127.00000000000955,-53.999999999998494,-120.99999999999334,367.99999999999056,82.99999999999841,-122.99999999999045,24.000000000001798,-2.999999999997449,-361.9999999999957,,-837.0000000000105
2021.11.22,-249.99999999999466,-84.0000000000174,-235.00000000000742,212.99999999999386,-164.00000000000858,-27.999999999994696,-141.99999999999767,234.00000000000088,39.999999999995595,-335.00000000000796,120.00000000000898,-179.00000000000693,-96.00000000000719,-150.00000000000568,63.0000000000166,-46.999999999997044,-76.99999999999375,255.99999999998957,138.00000000000523,-140.00000000000057,53.999999999998494,12.999999999996348,-392.9999999999989,,-1189.0000000000325
2021.11.22,-224.9999999999974,0.0,-188.00000000001037,224.99999999999432,-137.00000000000932,3.0000000000085514,-121.00000000000443,223.00000000001762,43.999999999999595,-278.0000000000058,141.00000000000225,-211.00000000000563,-87.99999999999919,-107.00000000001265,153.00000000002,26.999999999999247,73.00000000001194,296.0000000000074,167.0000000000016,-114.99999999999488,99.00000000000463,24.999999999997247,-425.99999999999307,,-419.99999999996845
2021.11.22,-231.0000000000034,4.999999999988347,-228.00000000000597,213.99999999999864,-146.00000000000168,-17.000000000000348,-129.00000000000134,243.00000000001543,18.999999999991246,-274.0000000000009,142.00000000000878,-179.00000000000693,-73.00000000000084,-95.00000000000064,55.00000000000682,59.99999999999339,103.00000000000864,272.00000000000557,141.9999999999959,-111.99999999999477,80.00000000000229,28.000000000005798,-404.9999999999887,,-525.9999999999848
