date,GBPUSD,EURUSD,AUDUSD,AUDCHF,NZDCHF,EURGBP,GBPAUD,EURAUD,empty,sum
2016.07.18,-580.0000000000027,-24.000000000001798,3.999999999992898,100.99999999999554,-279.00000000000705,-253.0000000000032,-995.9999999999969,-250.99999999997902,,-2278.0000000000023
2016.07.18,-753.0000000000036,-4.000000000004,5.999999999994898,114.99999999999844,-235.00000000000742,-347.0000000000084,-1170.0000000000043,-225.99999999999287,,-2614.0000000000273
2016.07.18,-800.0000000000007,-28.999999999990145,3.999999999992898,100.00000000000009,-216.0000000000051,-380.00000000000256,-1249.9999999999955,-241.99999999998667,,-2812.9999999999877
2016.07.18,-682.9999999999892,-8.999999999992347,-112.000000000001,26.999999999999247,-234.00000000000088,-348.9999999999993,-1381.00000000001,-398.9999999999938,,-3139.9999999999873
2016.07.18,-675.9999999999877,-22.0000000000109,-121.99999999999989,-12.000000000000899,-282.0000000000045,-330.0000000000081,-1314.9999999999995,-456.9999999999963,,-3216.0000000000077
2016.07.18,-631.0000000000038,-11.999999999989797,-121.00000000000443,-32.999999999994145,-286.00000000000847,-267.00000000000614,-1229.0000000000134,-508.9999999999817,,-3088.000000000002
2016.07.18,-747.9999999999931,82.00000000000429,-80.00000000000229,26.000000000003798,-252.0000000000078,-252.0000000000078,-1276.0000000000105,-496.99999999999187,,-2997.000000000005
2016.07.18,-1032.999999999995,85.00000000000173,-135.00000000000733,14.000000000002899,-292.00000000000335,-448.9999999999994,-1763.0000000000034,-644.0000000000001,,-4217.000000000004
2016.07.18,-1221.0000000000055,110.00000000001009,-64.0000000000085,51.000000000001044,-224.000000000002,-479.0000000000072,-1766.000000000001,-525.999999999982,,-4118.9999999999945
2016.07.18,-1286.9999999999936,252.0000000000078,24.999999999997247,45.000000000006146,-223.00000000000654,-491.0000000000081,-1832.0000000000114,-531.9999999999991,,-4043.0000000000077
2016.07.18,-1041.000000000003,221.99999999998886,28.999999999990145,38.0000000000047,-246.00000000000176,-350.00000000000585,-1473.9999999999975,-476.9999999999941,,-3299.0000000000186
2016.07.18,-838.0000000000055,137.9999999999937,-47.00000000000814,9.00000000000345,-300.0000000000003,-331.999999999999,-1404.0000000000052,-472.9999999999901,,-3247.000000000011
2016.07.18,-913.0000000000083,208.99999999999253,7.9999999999968985,-9.00000000000345,-297.9999999999983,-286.00000000000847,-1377.000000000006,-495.99999999998533,,-3162.0000000000205
2016.07.18,-852.9999999999926,194.99999999998963,48.99999999999905,12.999999999996348,-277.000000000005,-285.00000000000193,-1271.0,-420.9999999999825,,-2849.9999999999973
2016.07.18,-859.9999999999941,217.0000000000005,56.0000000000005,46.999999999997044,-263.0000000000021,-273.000000000001,-1236.0000000000148,-400.9999999999847,,-2712.999999999998
2016.07.18,-808.9999999999931,177.99999999998929,34.99999999999615,65.00000000000395,-246.00000000000176,-251.00000000000122,-1178.9999999999968,-385.99999999999744,,-2593.000000000001
2016.07.18,-805.9999999999956,181.9999999999933,34.99999999999615,75.9999999999983,-214.99999999999852,-261.0000000000001,-1167.0000000000068,-378.999999999996,,-2535.000000000009
2016.07.18,-771.9999999999949,211.99999999998997,115.99999999999389,139.00000000000023,-170.99999999999892,-235.00000000000742,-981.0000000000097,-263.99999999999756,,-1956.0000000000243
2016.07.18,-739.0000000000008,211.00000000000563,68.99999999999685,95.99999999999609,-168.00000000000148,-214.00000000000307,-1066.0000000000114,-361.9999999999957,,-2173.0000000000136
2016.07.18,-719.000000000003,229.99999999999687,17.000000000000348,48.99999999999905,-184.00000000000637,-199.00000000000472,-1137.9999999999945,-471.9999999999835,,-2415.999999999996
2016.07.19,-717.9999999999964,215.00000000000963,-141.00000000000225,-97.9999999999981,-787.9999999999998,-216.0000000000051,-1446.0000000000139,-746.9999999999866,,-3938.999999999992
2016.07.19,-679.0000000000074,224.000000000002,-133.00000000000534,-104.00000000000409,-856.0000000000013,-192.00000000000327,-1432.9999999999955,-748.9999999999997,,-3922.000000000014
2016.07.19,-883.9999999999959,231.0000000000034,-84.0000000000063,-58.99999999999794,-778.0000000000009,-289.0000000000059,-1533.0000000000066,-650.9999999999794,,-4046.9999999999895
2016.07.19,-865.999999999989,228.00000000000597,-109.00000000000354,-63.99999999999739,-769.0000000000085,-295.0000000000008,-1615.9999999999952,-716.9999999999899,,-4207.999999999978
2016.07.19,-872.0000000000061,184.99999999999073,-188.00000000001037,-129.00000000000134,-996.000000000008,-295.0000000000008,-1750.000000000007,-805.9999999999956,,-4851.000000000038
2016.07.19,-825.0000000000091,160.99999999998892,-236.00000000000287,-151.9999999999966,-960.0000000000053,-303.0000000000088,-1893.9999999999957,-900.9999999999962,,-5110.0000000000255
2016.07.19,-852.0000000000083,134.99999999999625,-465.9999999999998,-366.9999999999951,-989.0000000000066,-306.00000000000625,-2231.000000000005,-1325.9999999999827,,-6402.000000000008
2016.07.19,-791.9999999999927,151.9999999999966,-511.0000000000059,-412.00000000000125,-992.9999999999994,-240.00000000000688,-2336.0000000000045,-1399.999999999979,,-6531.999999999994
2016.07.19,-686.9999999999932,143.00000000000423,-468.00000000000176,-397.0000000000029,-946.9999999999978,-230.000000000008,-2163.0000000000036,-1308.9999999999825,,-6057.999999999986
2016.07.19,-540.9999999999915,131.99999999999878,-796.0000000000078,-687.9999999999998,-1105.0000000000005,-147.00000000000824,-2524.000000000015,-1945.9999999999811,,-7615.000000000005
2016.07.19,-353.99999999998766,156.00000000000057,-791.0000000000084,-695.0000000000011,-1053.0000000000039,3.999999999992898,-2445.000000000008,-1963.999999999988,,-7142.000000000005
2016.07.19,-435.0000000000076,234.00000000000088,-692.0000000000038,-675.9999999999989,-1009.0000000000043,-4.999999999999449,-2302.000000000004,-1913.9999999999934,,-6799.000000000011
2016.07.19,-381.99999999999346,232.99999999999432,-667.0000000000065,-620.9999999999937,-988.0,18.999999999991246,-2286.0000000000105,-1821.9999999999902,,-6514.000000000008
2016.07.19,-470.9999999999992,248.00000000000378,-628.0000000000064,-583.9999999999957,-941.000000000003,2.000000000002,-2246.999999999999,-1759.9999999999839,,-6380.999999999982
2016.07.19,-432.9999999999945,231.0000000000034,-687.9999999999998,-624.9999999999977,-1018.0000000000077,7.0000000000014495,-2195.0000000000136,-1835.9999999999932,,-6557.000000000002
2016.07.19,-367.0000000000062,228.00000000000597,-699.0000000000052,-632.9999999999947,-1018.0000000000077,29.999999999996696,-2300.000000000013,-1843.999999999979,,-6603.000000000003
2016.07.19,-364.00000000000875,211.00000000000563,-707.000000000002,-598.999999999994,-957.0000000000078,9.999999999998899,-2368.999999999999,-1859.999999999995,,-6635.000000000002
2016.07.19,-439.99999999999596,201.99999999999108,-716.0000000000056,-600.0000000000006,-927.0,-31.000000000003247,-2358.0000000000155,-1850.9999999999804,,-6721.000000000009
2016.07.19,-503.000000000009,187.00000000000384,-845.0000000000068,-727.9999999999953,-1030.0000000000086,-56.0000000000005,-2618.000000000009,-2092.999999999989,,-7686.000000000015
2016.07.19,-449.9999999999948,131.99999999999878,-784.0000000000069,-697.0000000000032,-1056.0000000000014,-35.00000000000725,-2553.0000000000055,-1996.999999999982,,-7440.000000000002
2016.07.19,-448.9999999999883,140.99999999999113,-807.0000000000022,-822.0000000000005,-1100.000000000001,-51.000000000001044,-2558.000000000016,-2037.0,,-7683.000000000018
2016.07.19,-251.00000000000122,-15.00000000000945,-970.9999999999997,-888.9999999999953,-1141.0000000000032,54.999999999993946,-2590.0000000000036,-2160.999999999991,,-7963.000000000009
2016.07.19,-188.9999999999947,52.99999999999194,-981.0000000000097,-907.9999999999977,-1135.0000000000082,81.9999999999932,-2620.0,-2280.9999999999995,,-7979.0000000000255
2016.07.19,-347.9999999999928,154.0000000000097,-935.0000000000081,-848.9999999999998,-1055.000000000006,30.999999999992145,-2751.999999999999,-2224.999999999988,,-7978.999999999992
2016.07.19,-289.9999999999903,96.00000000000719,-933.000000000006,-863.9999999999981,-1017.0000000000013,46.999999999997044,-2740.000000000009,-2257.9999999999823,,-7958.999999999984
2016.07.19,-231.99999999998778,76.99999999999375,-993.0000000000106,-917.0000000000011,-1027.0000000000002,31.999999999998696,-2846.9999999999995,-2289.999999999992,,-8196.999999999998
2016.07.19,-133.00000000000534,92.00000000000318,-993.0000000000106,-937.9999999999944,-1041.000000000003,93.99999999999409,-2710.0000000000123,-2335.9999999999827,,-7965.000000000011
2016.07.19,-48.99999999998794,55.000000000005045,-993.0000000000106,-931.9999999999995,-995.0000000000015,115.99999999999389,-2601.0000000000086,-2276.999999999996,,-7676.0000000000055
2016.07.19,83.00000000001084,14.000000000002899,-973.0000000000016,-878.000000000001,-906.0000000000068,171.99999999999437,-2390.000000000003,-2174.9999999999936,,-7052.999999999997
2016.07.19,109.00000000000354,-262.00000000000665,-973.0000000000016,-766.0,-824.999999999998,73.00000000000084,-2239.000000000013,-2010.999999999985,,-6894.0
2016.07.19,363.0000000000022,-248.00000000000378,-1014.0000000000038,-692.9999999999992,-748.9999999999997,159.9999999999935,-2073.999999999998,-1892.999999999989,,-6147.999999999998
2016.07.19,469.0000000000083,-357.00000000000733,-1089.0000000000066,-742.9999999999936,-814.0000000000036,202.9999999999976,-2015.9999999999957,-1946.9999999999877,,-6293.999999999989
2016.07.19,451.0000000000014,-381.99999999999346,-1101.0000000000075,-758.0000000000031,-858.9999999999986,161.00000000000003,-1915.0,-1917.9999999999975,,-6320.999999999999
2016.07.19,331.999999999999,-326.0000000000041,-1081.0000000000098,-797.9999999999987,-858.9999999999986,105.99999999999498,-2068.000000000003,-1930.9999999999939,,-6625.000000000014
2016.07.19,469.99999999999267,-374.0000000000077,-1125.0000000000093,-875.999999999999,-950.0000000000064,161.99999999999548,-2149.000000000001,-1964.9999999999945,,-6807.000000000029
2016.07.19,463.9999999999977,-398.9999999999938,-1118.000000000008,-880.000000000003,-948.9999999999999,93.99999999999409,-2202.000000000015,-1880.9999999999993,,-6871.000000000026
2016.07.19,398.00000000000944,-500.9999999999959,-1063.0000000000027,-803.9999999999936,-801.0000000000073,3.999999999992898,-2065.000000000006,-1697.9999999999995,,-6530.000000000004
2016.07.19,404.0000000000044,-439.99999999999596,-1009.0000000000043,-732.9999999999948,-726.9999999999999,24.999999999997247,-2015.0000000000111,-1575.9999999999995,,-6071.000000000004
2016.07.19,601.9999999999915,-438.00000000000506,-989.0000000000066,-727.9999999999953,-702.0000000000026,187.9999999999993,-1709.000000000005,-1591.9999999999934,,-5368.000000000017
2016.07.19,645.999999999991,-384.9999999999909,-933.000000000006,-668.0000000000019,-700.0000000000006,219.99999999999798,-1510.0000000000114,-1525.999999999983,,-4856.000000000005
2016.07.19,682.0000000000048,-411.0000000000058,-931.0000000000041,-626.9999999999998,-674.000000000008,241.99999999999778,-1473.0000000000132,-1499.9999999999902,,-4692.000000000018
2016.07.19,798.9999999999942,-398.9999999999938,-890.0000000000019,-620.9999999999937,-673.0000000000014,335.99999999999187,-1234.0000000000018,-1450.99999999998,,-4132.999999999986
2016.07.19,895.0000000000014,-411.0000000000058,-903.0000000000093,-609.000000000004,-669.0000000000085,353.99999999999875,-1097.999999999999,-1411.9999999999911,,-3853.000000000018
2016.07.19,930.0000000000086,-394.9999999999898,-879.0000000000075,-583.0000000000002,-655.0000000000056,385.000000000002,-1004.0000000000049,-1373.9999999999864,,-3574.9999999999836
2016.07.19,924.9999999999981,-363.0000000000022,-818.0000000000076,-544.9999999999955,-621.0000000000049,404.99999999999983,-930.0000000000086,-1333.9999999999907,,-3281.000000000012
2016.07.19,980.0000000000031,-337.99999999999386,-848.9999999999998,-568.0000000000018,-614.9999999999989,464.9999999999932,-903.0000000000093,-1388.999999999996,,-3217.0000000000036
2016.07.19,900.0000000000119,-343.00000000000443,-852.0000000000083,-573.0000000000013,-619.0000000000028,414.9999999999987,-1014.0000000000038,-1417.999999999986,,-3503.999999999996
2016.07.19,761.999999999996,-316.0000000000052,-864.0000000000092,-590.999999999997,-583.0000000000002,314.99999999999864,-1236.0000000000148,-1485.9999999999873,,-3999.000000000019
2016.07.20,764.0000000000091,-340.9999999999913,-868.000000000002,-615.9999999999943,-580.9999999999982,300.0000000000003,-1231.0000000000043,-1418.9999999999925,,-3991.9999999999736
2016.07.20,801.9999999999916,-340.9999999999913,-850.0000000000063,-558.9999999999984,-526.9999999999997,325.99999999999295,-1144.999999999996,-1381.9999999999943,,-3676.000000000002
2016.07.20,761.999999999996,-344.00000000001097,-843.0000000000049,-561.0000000000003,-596.0000000000076,325.99999999999295,-1139.0000000000011,-1390.9999999999866,,-3786.0000000000227
2016.07.20,756.0000000000011,-329.00000000000153,-800.0000000000007,-502.9999999999979,-585.0000000000022,301.9999999999912,-1056.0000000000125,-1310.9999999999955,,-3526.000000000018
2016.07.20,723.0000000000069,-337.99999999999386,-755.0000000000057,-451.0000000000014,-548.0000000000041,281.99999999999335,-1046.0000000000136,-1220.9999999999832,,-3354.0000000000014
2016.07.20,710.999999999995,-383.0,-826.0000000000045,-504.00000000000443,-614.9999999999989,265.99999999999955,-1124.0000000000139,-1303.999999999994,,-3779.0000000000214
2016.07.20,727.0000000000109,-388.0000000000106,-867.0000000000067,-571.9999999999948,-733.0000000000059,301.9999999999912,-1178.0000000000123,-1418.9999999999925,,-4128.000000000021
2016.07.20,822.9999999999959,-367.0000000000062,-944.0000000000003,-659.999999999994,-843.0000000000049,354.9999999999942,-1239.0000000000123,-1576.999999999984,,-4452.000000000012
2016.07.20,1018.9999999999922,-458.00000000000284,-1004.0000000000049,-693.9999999999947,-836.0000000000034,422.9999999999956,-1194.0000000000061,-1636.9999999999995,,-4381.000000000024
2016.07.20,983.0000000000006,-466.9999999999952,-974.0000000000082,-597.9999999999985,-663.999999999998,408.9999999999927,-958.0000000000144,-1466.9999999999961,,-3736.0000000000173
2016.07.20,893.9999999999948,-453.99999999999886,-944.0000000000003,-585.9999999999976,-592.9999999999991,374.999999999992,-1114.9999999999993,-1480.999999999999,,-3904.0000000000073
2016.07.20,1070.9999999999998,-527.9999999999951,-966.0000000000002,-580.0000000000027,-548.0000000000041,403.99999999999324,-1031.000000000004,-1435.9999999999927,,-3614.000000000006
2016.07.20,960.0000000000053,-456.9999999999963,-944.0000000000003,-590.0000000000016,-546.000000000002,401.99999999999125,-1022.0000000000118,-1441.9999999999877,,-3639.000000000003
2016.07.20,956.0000000000013,-398.9999999999938,-913.0000000000083,-580.9999999999982,-570.0000000000039,395.99999999999636,-1036.0000000000148,-1429.999999999998,,-3577.000000000019
2016.07.20,951.000000000013,-391.000000000008,-896.000000000008,-570.9999999999993,-516.0000000000053,410.9999999999947,-947.000000000009,-1403.999999999983,,-3363.0000000000045
2016.07.20,764.9999999999934,-378.00000000001165,-902.0000000000028,-587.9999999999997,-509.9999999999993,298.9999999999937,-1290.0000000000134,-1458.9999999999882,,-4063.000000000028
2016.07.20,737.0000000000099,-404.0000000000044,-944.0000000000003,-626.9999999999998,-526.9999999999997,273.000000000001,-1330.0000000000089,-1491.9999999999823,,-4313.999999999984
2016.07.20,724.9999999999978,-405.0000000000109,-956.0000000000013,-644.9999999999956,-541.9999999999981,313.99999999999204,-1358.999999999999,-1539.999999999986,,-4408.000000000002
2016.07.20,746.0000000000023,-394.9999999999898,-922.0000000000006,-639.0000000000007,-531.0000000000036,312.9999999999966,-1293.000000000011,-1528.9999999999804,,-4249.999999999987
2016.07.20,723.0000000000069,-659.999999999994,-1046.0000000000025,-629.9999999999973,-451.0000000000014,234.99999999999633,-1333.0000000000064,-1437.9999999999836,,-4599.999999999982
2016.07.20,890.000000000013,-686.9999999999932,-1153.9999999999995,-734.9999999999968,-544.0,181.9999999999933,-1648.000000000005,-1607.9999999999873,,-5303.999999999975
2016.07.20,887.9999999999999,-642.9999999999936,-1133.0000000000061,-690.9999999999972,-496.00000000000756,204.99999999999963,-1609.000000000016,-1601.9999999999923,,-5081.000000000013
2016.07.20,839.9999999999964,-638.0000000000052,-1201.0000000000077,-727.9999999999953,-547.0000000000086,178.99999999999582,-1788.9999999999961,-1704.9999999999789,,-5589.0
2016.07.20,185.99999999999727,-570.0000000000039,-1131.9999999999998,-680.9999999999983,-497.000000000003,-129.00000000000134,-2324.000000000015,-1671.9999999999845,,-6819.000000000008
2016.07.20,48.000000000003595,-560.0000000000049,-1052.0000000000084,-609.000000000004,-440.00000000000705,-214.99999999999852,-2307.0000000000146,-1597.9999999999884,,-6733.000000000023
2016.07.20,-114.99999999999844,-449.9999999999948,-946.0000000000024,-519.9999999999983,-509.9999999999993,-286.00000000000847,-2537.999999999996,-1471.9999999999845,,-6836.999999999983
2016.07.20,-103.99999999999298,-476.0000000000098,-1002.0000000000028,-578.0000000000007,-558.9999999999984,-328.0000000000061,-2659.0000000000114,-1559.9999999999836,,-7266.0000000000055
2016.07.20,-62.000000000006494,-431.0000000000036,-1003.0000000000094,-632.9999999999947,-675.9999999999989,-274.00000000000756,-2472.0000000000077,-1636.9999999999995,,-7188.000000000027
2016.07.20,53.999999999998494,-436.9999999999985,-1035.0000000000082,-680.0000000000028,-768.000000000002,-175.00000000000293,-2546.0000000000036,-1715.9999999999843,,-7303.000000000004
2016.07.20,119.00000000000244,-449.9999999999948,-1074.0000000000082,-639.0000000000007,-699.0000000000052,-162.0000000000066,-2488.0000000000014,-1718.9999999999816,,-7111.999999999996
2016.07.20,63.000000000013046,-435.9999999999919,-1066.0000000000002,-622.9999999999958,-611.000000000006,-191.00000000000784,-2625.0000000000105,-1754.9999999999955,,-7243.9999999999945
2016.07.20,63.000000000013046,-588.9999999999951,-1216.000000000006,-600.0000000000006,-568.0000000000018,-224.000000000002,-2781.9999999999955,-1846.9999999999986,,-7762.999999999985
2016.07.20,235.99999999999176,-578.0000000000118,-1265.000000000005,-665.0000000000044,-580.9999999999982,-156.00000000000057,-2743.0000000000064,-1950.9999999999916,,-7703.000000000026
2016.07.20,273.0000000000121,-548.9999999999995,-1246.0000000000027,-690.9999999999972,-565.9999999999999,-143.00000000000423,-2784.0000000000086,-1941.9999999999993,,-7647.999999999999
2016.07.20,-85.00000000000173,-537.0000000000097,-1248.0000000000045,-800.9999999999961,-714.999999999999,-253.99999999999866,-2983.0000000000023,-2014.999999999989,,-8638.0
2016.07.20,-79.99999999999119,-434.000000000001,-1103.0000000000095,-773.9999999999969,-729.0000000000018,-245.0000000000063,-2724.9999999999995,-1921.9999999999793,,-8011.999999999985
2016.07.20,11.00000000000545,-493.0000000000101,-1066.0000000000002,-729.9999999999973,-705.0000000000001,-235.00000000000742,-2593.000000000001,-1681.9999999999834,,-7492.9999999999945
2016.07.20,43.999999999999595,-507.9999999999973,-1096.0000000000082,-676.9999999999943,-690.0000000000017,-228.00000000000597,-2608.9999999999945,-1683.9999999999966,,-7447.999999999998
2016.07.20,75.00000000000284,-507.9999999999973,-1086.000000000009,-666.9999999999953,-672.0000000000059,-218.00000000000708,-2578.999999999998,-1644.9999999999854,,-7299.999999999996
2016.07.20,-14.999999999987246,-507.9999999999973,-1066.0000000000002,-656.000000000001,-663.999999999998,-267.00000000000614,-2753.0000000000055,-1655.999999999991,,-7584.999999999986
2016.07.20,-18.0000000000069,-499.000000000005,-1076.0000000000102,-666.9999999999953,-692.0000000000038,-282.0000000000045,-2771.0000000000123,-1669.9999999999936,,-7675.000000000032
2016.07.20,147.99999999999258,-510.99999999999477,-1094.0000000000061,-644.0000000000001,-697.0000000000032,-196.00000000000728,-2570.0000000000055,-1660.999999999979,,-7225.000000000003
2016.07.20,137.00000000000932,-485.0000000000021,-1105.0000000000005,-683.0000000000002,-755.0000000000057,-167.00000000000603,-2564.999999999995,-1700.999999999997,,-7323.999999999997
2016.07.20,282.0000000000045,-482.00000000000466,-1150.0000000000066,-729.0000000000018,-763.9999999999981,-97.00000000000264,-2476.0000000000114,-1803.9999999999834,,-7220.000000000005
2016.07.20,-375.9999999999986,-466.9999999999952,-1156.0000000000014,-734.0000000000014,-785.0000000000024,-400.00000000000034,-3276.9999999999964,-1886.9999999999943,,-9081.999999999989
2016.07.20,-407.0000000000018,-348.9999999999993,-1105.0000000000005,-736.0000000000033,-799.0000000000052,-428.00000000000614,-3336.0000000000055,-1897.9999999999998,,-9058.000000000022
2016.07.20,-255.00000000000523,-390.0000000000015,-1156.0000000000014,-758.0000000000031,-829.0000000000019,-353.99999999999875,-3188.9999999999973,-1936.9999999999886,,-8867.999999999998
2016.07.20,-316.0000000000052,-384.9999999999909,-1140.0000000000077,-739.0000000000008,-795.0000000000013,-387.99999999999943,-3262.0000000000095,-1929.9999999999873,,-8955.000000000002
2016.07.21,-636.9999999999986,-469.0000000000083,-1355.0000000000061,-953.9999999999993,-1295.0000000000018,-669.0000000000085,-4225.000000000012,-2350.999999999992,,-11955.000000000025
2016.07.21,-533.0000000000057,-404.0000000000044,-1282.0000000000055,-858.9999999999986,-1407.0000000000027,-562.0000000000069,-3896.0000000000105,-2140.9999999999927,,-11084.000000000027
2016.07.21,-519.9999999999872,-417.0000000000007,-1222.000000000001,-807.0000000000022,-1338.000000000006,-564.000000000009,-3648.000000000007,-2018.999999999993,,-10535.000000000005
2016.07.21,-426.9999999999996,-409.99999999999926,-1246.0000000000027,-844.0000000000003,-1296.0000000000082,-502.00000000000244,-3710.9999999999977,-2076.9999999999955,,-10513.000000000007
2016.07.21,-730.9999999999927,-400.00000000000034,-1255.0000000000061,-863.0000000000026,-1413.0000000000086,-626.9999999999998,-3981.0000000000123,-2118.999999999982,,-11389.000000000005
2016.07.21,-886.9999999999934,-340.9999999999913,-1237.0000000000102,-880.000000000003,-1392.9999999999998,-707.000000000002,-4161.000000000015,-2151.999999999998,,-11758.000000000013
2016.07.21,-598.999999999994,-367.99999999999056,-1276.0000000000105,-912.9999999999972,-1448.0000000000048,-557.0000000000075,-4025.000000000012,-2217.999999999987,,-11404.000000000004
2016.07.21,-578.9999999999961,-428.00000000000614,-1330.0000000000089,-939.0000000000009,-1455.0000000000064,-565.9999999999999,-4056.9999999999995,-2263.9999999999995,,-11618.000000000018
2016.07.21,-519.9999999999872,-412.9999999999967,-1268.0000000000025,-893.9999999999948,-1266.0000000000005,-523.0000000000068,-3824.000000000005,-2153.999999999989,,-10861.999999999984
2016.07.21,-529.0000000000017,-331.999999999999,-1215.0000000000105,-880.9999999999984,-1300.0000000000011,-479.0000000000072,-3678.0000000000036,-2144.999999999997,,-10559.000000000018
2016.07.21,-503.99999999999335,-329.00000000000153,-1246.0000000000027,-915.9999999999945,-1361.0000000000011,-453.99999999999886,-3692.0000000000064,-2181.999999999995,,-10683.999999999995
2016.07.21,-388.9999999999949,-309.0000000000037,-1201.0000000000077,-893.9999999999948,-1336.9999999999993,-390.0000000000015,-3499.0000000000077,-2160.999999999991,,-10180.0
