date,AUDUSD,NZDUSD,GBPCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,EURAUD,EURNZD,AUDNZD,empty,sum
2017.01.23,-1.999999999990898,-58.000000000002494,-251.99999999998556,-44.99999999999504,-33.000000000005244,-68.00000000001205,-181.00000000000892,-134.99999999999625,-90.99999999999665,-175.99999999999838,,-1040.9999999999916
2017.01.23,29.000000000001247,36.999999999998145,-212.99999999999653,65.99999999999939,-2.000000000002,-138.00000000000523,-229.00000000001253,-146.00000000000168,-73.99999999999629,-187.00000000000384,,-857.0000000000193
2017.01.23,38.0000000000047,102.99999999999754,-230.9999999999812,143.9999999999997,12.999999999996348,-76.99999999999818,-235.00000000000742,-228.99999999999034,-21.00000000000435,-113.00000000000753,,-607.9999999999907
2017.01.23,92.00000000000318,184.99999999999073,-224.99999999998633,224.000000000002,24.999999999997247,347.0000000000084,-139.00000000000023,-113.00000000000753,144.0000000000108,-66.00000000001049,,474.00000000000784
2017.01.23,85.00000000000173,184.99999999999073,-211.99999999998997,207.00000000000162,44.99999999999504,413.99999999998727,-117.00000000001154,-205.99999999999508,58.000000000002494,-73.99999999999629,,384.9999999999861
2017.01.23,87.00000000000374,201.99999999999108,-217.0000000000005,175.00000000000293,74.99999999999174,330.99999999998886,-52.000000000007596,-319.999999999987,-79.99999999999119,-89.00000000000574,,111.9999999999863
2017.01.23,-13.999999999991797,188.9999999999947,-190.99999999998562,143.9999999999997,114.99999999999844,343.9999999999941,-42.0000000000087,-570.9999999999882,-154.0000000000097,7.999999999985796,,-172.00000000001117
2017.01.23,6.0000000000060005,202.9999999999976,-200.99999999998454,168.00000000000148,136.99999999999824,436.00000000000705,-120.00000000000898,-554.9999999999944,-117.99999999999588,89.99999999999008,,46.0000000000166
2017.01.23,126.99999999999933,343.9999999999999,-365.99999999999966,216.0000000000051,-23.00000000000635,372.0000000000141,-365.99999999999966,-513.9999999999923,-43.999999999999595,116.99999999998934,,-136.9999999999898
2017.01.23,121.00000000000443,367.99999999999056,-336.9999999999873,221.99999999999997,22.999999999995246,331.99999999999363,-307.00000000001285,-480.99999999999807,19.999999999997797,70.99999999999883,,31.999999999982194
2017.01.23,195.00000000000074,386.9999999999929,-437.99999999998283,204.00000000000418,-69.00000000000794,247.99999999999045,-533.0000000000057,-438.00000000000506,-11.00000000000545,63.99999999999739,,-391.0000000000213
2017.01.23,135.00000000000733,372.99999999999,-401.99999999999125,213.00000000000762,-43.00000000000415,245.00000000000455,-470.9999999999992,-496.00000000000756,17.000000000000348,127.99999999999478,,-300.99999999999756
2017.01.23,128.00000000000588,386.9999999999929,-356.00000000000074,213.00000000000762,-6.0000000000060005,272.99999999999613,-408.00000000000836,-507.9999999999973,45.000000000006146,170.99999999998784,,-61.00000000001603
2017.01.23,75.00000000000284,314.99999999999864,-307.99999999999716,174.00000000000747,2.999999999997449,271.99999999999136,-408.00000000000836,-530.9999999999926,-25.999999999992696,116.99999999998934,,-317.00000000000364
2017.01.23,68.00000000000139,311.99999999999005,-265.99999999998846,170.99999999999892,34.000000000000696,298.0000000000018,-344.00000000001097,-537.9999999999941,-38.99999999998904,109.00000000000354,,-194.99999999998613
2017.01.23,101.00000000000664,314.99999999999864,-267.99999999997937,174.00000000000747,17.999999999995797,306.99999999998795,-354.0000000000099,-502.00000000000244,-29.999999999996696,112.99999999998533,,-126.00000000000654
2017.01.23,150.00000000000568,386.9999999999929,-393.99999999998323,170.00000000000347,-48.000000000003595,472.0000000000084,-531.0000000000148,-534.9999999999966,-12.999999999996348,131.99999999999878,,-209.9999999999853
2017.01.23,168.00000000000148,443.99999999999994,-391.9999999999924,245.0000000000063,-67.00000000000594,542.0000000000016,-438.00000000000506,-468.9999999999861,106.99999999999044,195.9999999999962,,336.0000000000064
2017.01.23,98.0000000000092,456.00000000000085,-636.9999999999986,245.0000000000063,-245.0000000000063,183.9999999999975,-722.0000000000005,-597.0000000000031,163.00000000000205,198.99999999999363,,-855.9999999999989
2017.01.23,52.000000000007596,353.99999999999875,-682.9999999999892,200.00000000000017,-233.00000000000543,86.00000000001273,-770.000000000004,-644.0000000000001,-26.999999999999247,205.99999999999508,,-1458.9999999999839
2017.01.23,-17.000000000000348,269.9999999999925,-656.9999999999965,169.00000000000804,-216.0000000000051,120.00000000000455,-635.0000000000077,-700.999999999996,-96.00000000000719,205.99999999999508,,-1557.0000000000127
2017.01.23,-30.999999999992145,247.99999999999267,-667.9999999999798,204.99999999999963,-184.00000000000637,139.99999999998636,-615.9999999999943,-699.9999999999895,-97.9999999999981,195.9999999999962,,-1507.9999999999857
2017.01.23,-18.999999999991246,248.99999999999923,-742.9999999999826,209.9999999999991,-280.00000000000244,-14.000000000010004,-675.0000000000034,-617.0000000000009,-48.000000000003595,143.00000000000423,,-1793.9999999999916
2017.01.23,-22.999999999995246,209.9999999999991,-788.9999999999952,100.00000000000009,-320.00000000000915,-121.00000000000932,-739.0000000000008,-584.0000000000067,-102.00000000000209,112.99999999998533,,-2255.000000000034
2017.01.23,-19.999999999997797,210.99999999999451,-676.9999999999943,46.999999999997044,-296.0000000000074,13.00000000000523,-714.0000000000147,-655.9999999999899,-184.99999999999073,99.99999999998899,,-2177.000000000009
2017.01.23,0.0,246.99999999999721,-702.9999999999869,12.000000000000899,-318.00000000000716,-26.999999999986812,-853.9999999999992,-761.999999999996,-215.99999999999397,114.99999999999844,,-2505.999999999973
2017.01.23,-10.999999999994348,170.99999999999892,-650.9999999999794,-10.999999999994348,-296.0000000000074,-104.00000000001342,-842.0000000000094,-636.9999999999986,-261.0000000000001,14.999999999987246,,-2627.000000000011
