date,USDCHF,USDJPY,GBPCHF,EURGBP,EURCAD,AUDJPY,empty,sum
2021.01.04,287.9999999999994,128.99999999999068,-554.00000000001,-604.0000000000045,601.000000000007,90.99999999999397,,-49.00000000002353
2021.01.04,270.99999999999903,95.99999999998943,-519.0000000000028,-672.0000000000059,556.0000000000009,140.99999999999113,,-127.0000000000282
2021.01.04,319.0000000000026,101.99999999998965,-583.0000000000002,-726.9999999999999,646.0000000000132,123.99999999999523,,-118.99999999999943
2021.01.04,148.99999999999915,68.9999999999884,-514.9999999999987,-726.9999999999999,537.9999999999941,27.999999999991587,,-458.00000000002547
2021.01.04,36.999999999998145,-75.00000000000284,-721.000000000016,-862.0000000000072,634.0000000000013,-79.00000000000773,,-1066.000000000034
2021.01.04,255.00000000000523,-6.000000000000227,-926.0000000000045,-791.0000000000084,676.9999999999943,-125.0,,-916.0000000000136
2021.01.04,172.00000000000549,-10.000000000005116,-695.0000000000011,-674.000000000008,771.0000000000106,-163.0000000000109,,-599.000000000009
2021.01.04,100.00000000000009,-64.00000000000716,-954.0000000000103,-843.0000000000049,1005.0000000000115,-384.00000000000034,,-1140.0000000000111
2021.01.04,97.9999999999981,-15.000000000000568,-904.0000000000159,-844.0000000000003,1070.0000000000155,-414.0000000000015,,-1009.0000000000047
2021.01.04,82.99999999999974,-55.00000000000682,-787.0000000000043,-731.9999999999993,978.0000000000122,-335.9999999999985,,-848.999999999997
2021.01.04,113.00000000000753,-18.000000000000682,-899.0000000000053,-760.0000000000051,944.9999999999958,-316.0000000000025,,-935.0000000000103
2021.01.04,111.00000000000554,-10.000000000005116,-852.0000000000083,-740.0000000000073,825.0000000000091,-275.0000000000057,,-941.0000000000116
2021.01.04,108.00000000000809,-52.00000000000671,-897.9999999999987,-751.0000000000017,836.9999999999989,-263.00000000000523,,-1019.0000000000055
2021.01.04,155.00000000000514,9.999999999990905,-889.0000000000065,-723.0000000000069,862.0000000000072,-282.0000000000107,,-867.0000000000208
2021.01.04,97.00000000000264,-24.00000000000091,-900.9999999999962,-751.0000000000017,879.0000000000075,-367.00000000000443,,-1066.9999999999932
2021.01.04,114.99999999999844,-23.000000000010346,-818.0000000000076,-690.0000000000017,920.0000000000097,-326.0000000000076,,-822.0000000000193
2021.01.04,78.00000000000028,-43.00000000000637,-758.9999999999985,-639.0000000000007,940.0000000000075,-325.00000000000284,,-748.0000000000006
2021.01.04,97.9999999999981,-5.000000000009663,-836.9999999999989,-690.0000000000017,797.0000000000033,-365.99999999999966,,-1003.0000000000086
2021.01.05,128.00000000000588,21.99999999999136,-812.0000000000127,-638.0000000000052,885.0000000000025,-322.00000000000273,,-737.0000000000209
2021.01.05,136.00000000000279,3.0000000000001137,-809.0000000000152,-641.9999999999982,934.0000000000126,-303.0000000000115,,-681.0000000000093
2021.01.05,92.99999999999864,-12.000000000000455,-818.0000000000076,-702.0000000000026,1011.0000000000064,-353.00000000000864,,-781.0000000000143
2021.01.05,94.00000000000519,-14.000000000010004,-763.0000000000026,-695.0000000000011,971.0000000000107,-277.000000000001,,-683.999999999999
2021.01.05,78.00000000000028,-32.00000000001069,-722.0000000000005,-683.0000000000002,966.0000000000002,-273.00000000001035,,-666.0000000000213
2021.01.05,86.0000000000083,-1.0000000000047748,-754.0000000000102,-717.000000000001,991.0000000000085,-268.0000000000007,,-662.9999999999999
2021.01.05,96.00000000000719,1.9999999999953388,-717.9999999999964,-726.9999999999999,950.0000000000064,-151.00000000001046,,-547.9999999999977
2021.01.05,80.00000000000229,-5.000000000009663,-753.0000000000036,-740.0000000000073,910.0000000000108,-224.00000000000375,,-732.0000000000111
2021.01.05,125.00000000000844,-12.000000000000455,-736.0000000000033,-734.0000000000014,879.0000000000075,-40.00000000000625,,-517.9999999999956
2021.01.05,173.00000000000094,9.000000000000341,-737.0000000000099,-730.0000000000084,811.0000000000061,-12.000000000000455,,-486.00000000001137
2021.01.05,212.00000000000108,49.99999999999716,-748.0000000000153,-731.9999999999993,792.9999999999993,54.000000000002046,,-371.000000000015
2021.01.05,216.0000000000051,86.99999999998909,-801.0000000000073,-748.0000000000042,916.0000000000057,-47.000000000011255,,-377.00000000002285
2021.01.05,175.00000000000293,90.99999999999397,-748.0000000000153,-712.0000000000015,906.0000000000068,-118.00000000000921,,-406.0000000000224
2021.01.05,180.99999999999784,125.99999999999056,-743.0000000000048,-713.0000000000081,897.0000000000144,-88.99999999999864,,-341.00000000000875
2021.01.05,192.99999999999872,155.00000000000114,-693.0000000000102,-673.0000000000014,838.0000000000055,-20.000000000010232,,-200.00000000001648
2021.01.05,182.99999999999983,167.99999999999216,-656.0000000000122,-665.0000000000044,859.9999999999941,6.999999999990791,,-103.00000000003968
2021.01.05,177.00000000000495,196.99999999998852,-669.0000000000085,-648.0000000000041,794.0000000000058,-84.00000000000318,,-233.00000000001648
2021.01.05,170.99999999999892,200.9999999999934,-561.0000000000115,-584.0000000000067,734.9999999999968,30.000000000001137,,-8.000000000027967
2021.01.05,187.9999999999993,208.99999999998897,-617.0000000000009,-618.0000000000074,743.0000000000048,110.99999999999,,15.999999999974762
2021.01.05,124.00000000000189,170.0000000000017,-819.0000000000142,-748.0000000000042,856.0000000000123,-76.99999999999818,,-494.0000000000009
2021.01.05,197.00000000000273,230.99999999999454,-781.0000000000094,-713.0000000000081,767.0000000000066,-33.00000000000125,,-332.0000000000149
2021.01.05,270.99999999999903,211.9999999999891,-1109.0000000000043,-931.0000000000041,852.0000000000083,-3.0000000000001137,,-708.000000000012
2021.01.05,295.0000000000008,299.99999999999716,-930.0000000000086,-846.0000000000023,892.0000000000039,28.999999999996362,,-260.00000000001273
2021.01.05,212.00000000000108,283.9999999999918,-907.0000000000133,-829.0000000000019,687.0000000000153,-41.00000000001103,,-594.000000000018
2021.01.05,230.000000000008,308.9999999999975,-767.0000000000066,-773.0000000000015,767.0000000000066,-24.00000000000091,,-257.99999999999693
2021.01.05,158.99999999999804,247.99999999999045,-721.000000000016,-778.0000000000009,774.000000000008,3.9999999999906777,,-314.0000000000298
2021.01.05,243.00000000000432,301.9999999999925,-731.000000000015,-743.0000000000048,778.000000000012,-56.000000000011596,,-207.0000000000225
2021.01.05,265.0000000000041,302.99999999999727,-824.0000000000025,-794.0000000000058,798.9999999999942,-88.99999999999864,,-340.00000000001125
2021.01.05,238.0000000000049,217.9999999999893,-934.9999999999969,-819.9999999999985,851.0000000000017,-198.0000000000075,,-646.0000000000072
2021.01.05,223.00000000000654,228.9999999999992,-815.9999999999945,-753.9999999999991,856.9999999999967,-96.00000000000364,,-356.9999999999949
2021.01.05,187.00000000000384,228.9999999999992,-836.9999999999989,-774.000000000008,904.0000000000159,-164.00000000000148,,-454.9999999999892
2021.01.05,175.00000000000293,203.99999999999352,-909.0000000000042,-796.0000000000078,1002.000000000014,-212.0000000000033,,-536.0000000000048
2021.01.05,241.00000000000233,275.99999999999625,-903.0000000000093,-805.0000000000001,922.0000000000006,-154.00000000001057,,-423.0000000000209
2021.01.05,207.00000000000162,304.00000000000205,-670.000000000015,-589.0000000000061,658.0000000000031,-97.99999999999898,,-188.00000000001342
2021.01.05,197.99999999999818,234.99999999999943,-814.0000000000036,-723.0000000000069,612.0000000000125,-19.000000000005457,,-511.0000000000059
2021.01.05,265.99999999999955,331.99999999999363,-801.0000000000073,-718.0000000000075,746.0000000000023,51.9999999999925,,-123.00000000002683
2021.01.05,304.00000000000426,384.00000000000034,-697.9999999999986,-641.0000000000027,690.0000000000128,102.99999999999443,,142.00000000001046
2021.01.05,377.0000000000051,417.0000000000016,-734.9999999999968,-695.0000000000011,519.0000000000028,232.99999999998988,,116.00000000000148
2021.01.05,404.0000000000044,469.99999999999886,-636.9999999999986,-622.0000000000003,368.00000000001273,281.9999999999965,,265.0000000000134
2021.01.05,424.00000000000216,469.99999999999886,-666.9999999999953,-631.9999999999992,292.00000000000335,333.999999999989,,220.9999999999988
2021.01.05,440.00000000000705,470.9999999999894,-734.0000000000124,-687.0000000000043,188.00000000001037,355.99999999999454,,33.99999999998465
2021.01.05,392.00000000000347,468.9999999999941,-672.0000000000059,-623.0000000000069,73.99999999999629,351.99999999998965,,-8.000000000029388
2021.01.05,413.0000000000078,464.9999999999892,-649.0000000000107,-624.0000000000023,51.000000000001044,412.9999999999967,,68.99999999998181
2021.01.05,436.00000000000307,487.99999999999955,-720.0000000000095,-685.0000000000023,224.000000000002,391.9999999999959,,134.9999999999887
2021.01.05,399.0000000000049,453.9999999999935,-689.0000000000063,-655.0000000000056,170.00000000000347,385.9999999999957,,64.99999999998573
2021.01.05,348.9999999999993,423.9999999999924,-628.0000000000064,-636.9999999999986,195.00000000001182,382.99999999999557,,85.99999999999409
2021.01.05,358.0000000000028,388.9999999999958,-641.0000000000027,-633.0000000000058,141.00000000001333,381.9999999999908,,-4.000000000005798
2021.01.05,392.9999999999989,409.9999999999966,-719.000000000003,-650.0000000000061,110.99999999999443,316.99999999999307,,-138.00000000002615
2021.01.06,392.9999999999989,394.999999999996,-756.0000000000011,-665.0000000000044,76.0000000000094,278.99999999999636,,-278.0000000000048
2021.01.06,390.0000000000015,426.9999999999925,-731.000000000015,-661.0000000000005,170.00000000000347,262.00000000000045,,-143.00000000001756
2021.01.06,397.99999999999835,426.9999999999925,-731.000000000015,-689.0000000000063,236.00000000001398,278.99999999999636,,-80.00000000002001
2021.01.06,397.99999999999835,434.99999999998806,-678.0000000000008,-665.0000000000044,269.00000000000813,334.99999999999375,,93.999999999983
2021.01.06,395.0000000000009,513.9999999999958,-625.0000000000089,-618.0000000000074,158.99999999999804,301.9999999999925,,126.99999999997098
2021.01.06,436.9999999999985,445.99999999999795,-680.9999999999983,-695.0000000000011,337.99999999999386,358.99999999999466,,203.99999999998556
2021.01.06,352.00000000000784,331.99999999999363,-705.0000000000001,-684.0000000000068,182.0000000000155,362.99999999999955,,-159.99999999999045
2021.01.06,313.00000000000773,347.999999999999,-748.9999999999997,-731.9999999999993,171.00000000001003,318.9999999999884,,-329.99999999999386
2021.01.06,296.0000000000074,317.99999999999784,-727.9999999999953,-716.0000000000056,198.00000000000927,268.99999999999125,,-362.9999999999951
2021.01.06,253.99999999999866,289.0000000000015,-768.0000000000131,-730.0000000000084,243.00000000001543,158.00000000000125,,-554.0000000000047
2021.01.06,329.00000000000153,326.9999999999982,-765.0000000000157,-731.0000000000039,214.00000000000307,283.00000000000125,,-343.00000000001546
2021.01.06,319.0000000000026,312.9999999999882,-802.0000000000139,-744.0000000000002,185.00000000001293,289.0000000000015,,-440.00000000000887
2021.01.06,377.0000000000051,365.99999999999966,-758.9999999999985,-731.9999999999993,165.00000000001512,473.99999999998954,,-108.9999999999884
2021.01.06,348.00000000000387,301.9999999999925,-771.0000000000106,-731.9999999999993,124.99999999999733,460.9999999999985,,-267.0000000000176
2021.01.06,424.9999999999976,360.99999999999,-791.0000000000084,-763.9999999999981,215.99999999999397,543.9999999999969,,-9.000000000027967
2021.01.06,367.0000000000062,332.9999999999984,-741.0000000000139,-722.0000000000005,117.99999999999588,510.9999999999957,,-134.0000000000182
2021.01.06,402.00000000000233,376.99999999999534,-727.9999999999953,-724.0000000000024,182.99999999999983,564.9999999999977,,74.99999999999756
2021.01.06,463.9999999999977,396.0000000000008,-748.9999999999997,-775.0000000000034,343.00000000000443,620.9999999999951,,299.999999999995
2021.01.06,539.0000000000006,421.99999999999704,-645.0000000000067,-719.000000000003,431.0000000000036,661.9999999999919,,689.9999999999834
2021.01.06,602.0000000000025,379.99999999999545,-683.0000000000114,-755.0000000000057,510.99999999999477,743.9999999999998,,798.9999999999754
2021.01.06,511.0000000000059,316.99999999999307,-734.9999999999968,-778.0000000000009,513.0000000000078,673.0000000000018,,501.0000000000109
2021.01.06,509.00000000000387,298.0000000000018,-856.0000000000123,-872.0000000000061,537.0000000000097,720.9999999999894,,336.99999999998636
2021.01.06,545.0000000000066,289.0000000000015,-792.0000000000149,-851.0000000000017,583.0000000000002,831.9999999999936,,605.9999999999853
2021.01.06,540.0000000000072,257.99999999999557,-726.0000000000044,-839.0000000000009,485.0000000000021,936.9999999999976,,654.999999999997
2021.01.06,585.0000000000022,274.0000000000009,-736.0000000000033,-799.0000000000052,415.0000000000098,933.9999999999975,,673.0000000000018
2021.01.06,580.0000000000027,278.99999999999636,-679.0000000000074,-763.0000000000026,282.0000000000045,978.9999999999992,,677.9999999999927
2021.01.06,614.0000000000034,326.9999999999982,-677.0000000000165,-791.0000000000084,548.9999999999995,961.9999999999891,,983.9999999999653
2021.01.06,600.0000000000006,321.9999999999885,-771.0000000000106,-805.0000000000001,773.0000000000015,861.9999999999948,,980.9999999999746
2021.01.06,622.0000000000003,346.9999999999942,-790.0000000000018,-853.0000000000038,761.0000000000117,870.9999999999951,,957.9999999999958
2021.01.06,541.9999999999981,193.9999999999884,-975.9999999999991,-1041.9999999999984,919.0000000000032,822.9999999999933,,459.99999999998556
2021.01.06,533.0000000000057,202.99999999998875,-926.0000000000045,-1022.0000000000007,838.0000000000055,858.9999999999947,,484.9999999999892
2021.01.06,299.00000000000483,-56.000000000011596,-1090.9999999999975,-1231.0000000000043,880.0000000000141,878.0000000000001,,-320.99999999999443
2021.01.06,219.00000000000253,-91.00000000000819,-1085.0000000000027,-1155.000000000006,758.9999999999985,823.9999999999981,,-529.0000000000178
2021.01.06,274.00000000000756,-82.99999999999841,-939.0000000000009,-1062.0000000000073,524.0000000000133,926.0000000000019,,-359.99999999998397
2021.01.06,241.99999999999778,-212.0000000000033,-905.0000000000002,-1080.9999999999986,500.9999999999959,1004.9999999999955,,-450.00000000001296
2021.01.06,102.99999999999754,-261.0000000000099,-956.0000000000013,-1050.0000000000066,304.00000000001535,967.9999999999893,,-892.0000000000152
2021.01.06,16.0000000000049,-231.00000000000875,-582.0000000000158,-836.9999999999989,263.99999999999756,989.9999999999949,,-380.00000000002626
2021.01.06,109.00000000000354,-139.00000000001,-609.9999999999994,-841.0000000000028,282.0000000000045,1021.0000000000008,,-178.0000000000033
2021.01.06,165.00000000000404,-109.99999999999943,-554.00000000001,-844.0000000000003,269.00000000000813,1112.9999999999995,,39.000000000002046
2021.01.06,131.00000000000333,-87.0000000000033,-514.9999999999987,-813.0000000000082,266.0000000000107,1088.9999999999986,,71.0000000000025
2021.01.06,202.0000000000022,-50.00000000001137,-544.9999999999955,-807.0000000000022,351.0000000000124,1057.9999999999927,,208.9999999999983
2021.01.06,216.0000000000051,-29.000000000010573,-592.9999999999991,-813.0000000000082,348.00000000001495,1087.9999999999939,,216.99999999999613
2021.01.06,231.0000000000034,-40.00000000000625,-672.0000000000059,-870.9999999999995,524.0000000000133,954.9999999999983,,127.00000000000341
2021.01.06,241.00000000000233,-13.00000000000523,-717.9999999999964,-914.9999999999991,588.0000000000107,948.9999999999981,,132.00000000001035
2021.01.06,373.00000000000114,146.99999999999136,-729.0000000000018,-966.0000000000002,692.0000000000038,923.0000000000018,,439.999999999996
2021.01.06,351.0000000000013,84.99999999999375,-775.0000000000146,-970.0000000000042,513.0000000000078,982.9999999999899,,186.99999999997408
2021.01.06,341.99999999999784,96.9999999999942,-788.9999999999952,-982.0000000000051,544.0000000000111,986.9999999999948,,198.99999999999773
2021.01.06,392.00000000000347,84.99999999999375,-878.000000000001,-989.0000000000066,574.0000000000078,988.9999999999901,,172.9999999999875
2021.01.07,387.99999999999943,78.99999999999352,-829.9999999999974,-909.0000000000042,591.0000000000082,1000.9999999999906,,319.9999999999901
2021.01.07,369.0000000000082,54.99999999999261,-805.0000000000113,-966.0000000000002,584.0000000000067,1051.9999999999925,,288.9999999999885
2021.01.07,416.00000000000523,52.99999999999727,-784.0000000000069,-1011.0000000000064,659.0000000000095,1158.0000000000014,,491.0
2021.01.07,402.9999999999978,97.99999999999898,-730.0000000000084,-977.0000000000057,635.0000000000077,1146.9999999999914,,575.9999999999818
2021.01.07,422.00000000000017,158.99999999999181,-719.000000000003,-958.0000000000033,696.0000000000077,963.9999999999986,,563.9999999999923
2021.01.07,385.99999999999744,67.99999999999784,-697.9999999999986,-941.000000000003,585.9999999999976,980.9999999999945,,381.9999999999858
2021.01.07,370.00000000000364,-19.000000000005457,-714.999999999999,-953.0000000000039,651.0000000000016,1066.9999999999932,,400.9999999999902
2021.01.07,353.99999999999875,-24.00000000000091,-683.0000000000114,-946.0000000000024,659.0000000000095,1094.9999999999989,,454.9999999999925
2021.01.07,297.00000000000284,-81.00000000000307,-970.0000000000042,-1143.0000000000052,548.0000000000151,1040.9999999999968,,-307.9999999999977
2021.01.07,331.0000000000035,-65.00000000001194,-934.0000000000126,-1109.0000000000043,580.0000000000027,1060.9999999999927,,-136.00000000003
2021.01.07,353.0000000000033,-28.000000000005798,-937.00000000001,-1099.0000000000055,598.999999999994,1033.9999999999918,,-78.00000000003229
2021.01.07,363.0000000000022,-6.000000000000227,-870.9999999999995,-1046.0000000000025,609.9999999999994,1021.9999999999914,,71.99999999999079
2021.01.07,357.00000000000733,0.999999999990564,-805.9999999999956,-1019.9999999999986,618.0000000000074,1052.9999999999973,,203.0000000000083
2021.01.07,353.0000000000033,-5.000000000009663,-876.9999999999944,-1049.0,580.0000000000027,1006.0000000000002,,8.000000000002046
2021.01.07,301.0000000000068,-51.00000000000193,-866.0000000000113,-1031.9999999999995,506.0000000000064,1003.9999999999907,,-138.00000000000887
2021.01.07,280.9999999999979,-91.00000000000819,-902.0000000000028,-1046.999999999998,500.00000000001154,936.9999999999976,,-322.00000000000193
2021.01.07,304.9999999999997,-66.0000000000025,-852.0000000000083,-1033.0000000000061,540.0000000000072,952.9999999999887,,-153.00000000002126
2021.01.07,329.00000000000153,-90.00000000000341,-927.9999999999955,-1066.0000000000002,534.9999999999966,1022.9999999999961,,-197.00000000000477
2021.01.07,282.0000000000045,-178.00000000001148,-931.0000000000151,-1099.0000000000055,489.0000000000061,1100.999999999999,,-336.0000000000223
2021.01.07,226.00000000000398,-242.00000000000443,-858.0000000000032,-1061.000000000001,453.99999999999886,1126.9999999999955,,-354.00000000001023
2021.01.07,196.00000000000728,-259.00000000000034,-632.0000000000103,-889.0000000000065,418.0000000000073,1054.000000000002,,-112.00000000000068
2021.01.07,65.00000000000395,-270.00000000001023,-397.0000000000029,-758.0000000000031,373.00000000000114,1018.0000000000007,,30.99999999998954
2021.01.07,17.000000000000348,-317.99999999999784,-313.00000000000773,-675.0000000000034,232.00000000000998,968.9999999999941,,-88.00000000000455
2021.01.07,-96.99999999999153,-445.99999999999795,-297.9999999999983,-663.0000000000025,263.00000000001324,920.9999999999923,,-319.999999999985
2021.01.07,-124.00000000000189,-472.999999999999,-351.99999999999676,-619.9999999999983,174.00000000000747,875.9999999999906,,-518.9999999999978
2021.01.07,-212.00000000000108,-550.0000000000114,-364.00000000000875,-687.9999999999998,324.9999999999975,827.9999999999887,,-661.0000000000349
2021.01.07,-127.99999999999478,-514.00000000001,-429.99999999999704,-719.000000000003,329.00000000000153,801.0000000000019,,-661.0000000000013
2021.01.07,-154.99999999999403,-558.0000000000069,-451.0000000000014,-748.0000000000042,273.9999999999965,840.999999999994,,-797.000000000016
2021.01.07,-102.99999999999754,-529.0000000000106,-323.0000000000066,-677.0000000000053,290.00000000001245,905.9999999999917,,-436.0000000000158
2021.01.07,-122.99999999999534,-499.00000000000944,-173.00000000000094,-585.9999999999976,365.99999999999966,923.0000000000018,,-92.0000000000017
2021.01.07,-39.00000000000014,-457.9999999999984,-320.00000000000915,-614.0000000000034,371.99999999999454,903.9999999999964,,-155.00000000002024
2021.01.07,-51.000000000001044,-503.0000000000001,-422.00000000001125,-701.0000000000072,409.0000000000149,858.9999999999947,,-409.0000000000099
2021.01.07,-139.99999999999568,-621.9999999999999,-336.00000000000296,-735.0000000000078,388.9999999999949,951.9999999999982,,-492.0000000000132
2021.01.07,-276.9999999999939,-673.0000000000018,-341.00000000001353,-785.0000000000024,261.0000000000001,897.9999999999961,,-917.0000000000152
2021.01.07,-352.9999999999922,-763.0000000000052,-312.00000000000114,-831.9999999999994,358.9999999999982,957.9999999999984,,-943.0000000000016
2021.01.07,-325.99999999999295,-816.0000000000025,-383.0,-891.0000000000084,331.0000000000146,1158.9999999999918,,-925.9999999999973
2021.01.07,-202.9999999999976,-695.999999999998,-487.0000000000152,-934.0000000000015,367.0000000000062,1171.999999999997,,-781.0000000000091
2021.01.07,-207.99999999999707,-719.9999999999989,-546.000000000002,-927.0,378.999999999996,1152.9999999999916,,-869.0000000000107
2021.01.07,-334.9999999999964,-829.9999999999983,-473.0000000000123,-946.9999999999978,400.00000000000034,1080.9999999999889,,-1104.0000000000157
2021.01.07,-261.0000000000001,-759.0000000000003,-485.0000000000021,-946.0000000000024,317.9999999999961,1093.999999999994,,-1039.000000000015
2021.01.07,-253.99999999999866,-725.9999999999991,-368.9999999999971,-892.9999999999993,209.00000000001472,1134.999999999991,,-897.9999999999884
2021.01.07,-243.99999999999977,-688.0000000000024,-297.0000000000139,-851.0000000000017,26.999999999999247,1161.9999999999918,,-891.0000000000268
2021.01.07,-290.9999999999968,-739.0000000000043,-310.0000000000103,-848.9999999999998,-28.000000000005798,1182.9999999999927,,-1034.000000000024
2021.01.07,-288.9999999999948,-753.0000000000001,-243.99999999999977,-814.9999999999991,2.999999999997449,1225.999999999999,,-871.9999999999973
2021.01.07,-261.99999999999557,-706.0000000000031,-297.9999999999983,-841.9999999999983,-59.99999999999339,1210.9999999999986,,-956.9999999999895
2021.01.07,-296.9999999999917,-719.9999999999989,-269.00000000000813,-827.0,-153.00000000000313,1274.000000000001,,-992.0000000000009
2021.01.07,-331.999999999999,-689.0000000000072,-256.00000000001177,-895.0000000000014,-2.999999999997449,1289.0000000000014,,-886.000000000015
2021.01.07,-273.000000000001,-674.0000000000066,-290.9999999999968,-845.0000000000068,87.99999999999919,1239.999999999995,,-755.0000000000173
2021.01.08,-246.99999999999721,-700.0000000000028,-364.00000000000875,-814.0000000000036,-97.9999999999981,1224.9999999999943,,-998.0000000000161
2021.01.08,-295.99999999999625,-724.0000000000038,-307.99999999999716,-826.0000000000045,-58.99999999998684,1219.9999999999989,,-992.9999999999898
2021.01.08,-322.9999999999955,-691.0000000000025,-273.9999999999965,-867.0000000000067,15.00000000000945,1271.9999999999914,,-868.0000000000005
2021.01.08,-300.0000000000003,-681.0000000000116,-252.0000000000078,-831.9999999999994,1.0000000000065512,1265.0000000000005,,-799.0000000000123
2021.01.08,-265.99999999999955,-678.0000000000115,-287.9999999999994,-841.9999999999983,-34.000000000000696,1307.9999999999927,,-800.0000000000168
2021.01.08,-369.99999999999255,-722.0000000000084,-228.00000000000597,-809.9999999999997,-119.00000000000244,1173.0000000000018,,-1076.0000000000068
2021.01.08,-473.99999999999665,-877.0000000000095,-232.99999999999432,-763.9999999999981,-202.9999999999976,1134.0000000000005,,-1416.999999999996
2021.01.08,-417.99999999999613,-769.0000000000055,-229.99999999999687,-785.9999999999978,-201.99999999999108,1168.9999999999968,,-1235.9999999999905
2021.01.08,-386.9999999999929,-731.0000000000088,-219.99999999999798,-806.0000000000067,-181.9999999999933,1182.9999999999927,,-1143.0000000000068
2021.01.08,-326.9999999999995,-695.999999999998,-253.00000000001432,-796.0000000000078,-126.0000000000039,1177.9999999999973,,-1020.0000000000264
2021.01.08,-317.9999999999961,-704.9999999999983,-273.9999999999965,-824.0000000000025,-129.00000000000134,1239.999999999995,,-1010.0
2021.01.08,-327.99999999999494,-718.0000000000035,-259.0000000000092,-819.9999999999985,-148.99999999999915,1239.999999999995,,-1034.0000000000105
2021.01.08,-339.99999999999585,-682.0000000000022,-270.00000000001467,-824.999999999998,-151.9999999999966,1221.999999999994,,-1047.0000000000132
2021.01.08,-330.9999999999924,-740.9999999999997,-285.00000000000193,-850.0000000000063,-153.00000000000313,1283.0000000000014,,-1077.0000000000023
