date,USDCHF,USDJPY,GBPCHF,EURGBP,EURCAD,AUDJPY,empty,sum
2021.01.04,-173.00000000000094,-135.00000000000512,-29.999999999996696,-31.000000000003247,-68.00000000000139,-33.00000000000125,,-470.00000000000864
2021.01.04,-147.99999999999258,-114.00000000000432,211.99999999998997,-3.0000000000085514,72.0000000000054,6.999999999990791,,25.999999999980673
2021.01.04,-203.99999999999307,-192.99999999999784,282.0000000000045,2.000000000002,-19.999999999997797,7.999999999995566,,-124.99999999998664
2021.01.04,-141.99999999999767,-195.0000000000074,397.99999999998727,29.999999999996696,104.00000000001519,182.00000000000216,,376.99999999999625
2021.01.04,-164.99999999999292,-140.00000000000057,395.99999999999636,-19.00000000000235,127.00000000001043,-35.0000000000108,,164.0000000000001
2021.01.04,-180.0000000000024,7.999999999995566,370.00000000000364,-19.00000000000235,191.00000000000784,-216.99999999999875,,153.00000000000352
2021.01.04,-200.99999999999562,-2.0000000000095497,452.99999999999227,21.999999999999797,82.00000000000429,-154.00000000001057,,199.99999999998056
2021.01.04,-214.99999999999852,-2.0000000000095497,530.9999999999926,34.000000000000696,53.00000000001415,21.99999999999136,,422.99999999999073
2021.01.04,-159.9999999999935,46.999999999997044,524.9999999999977,24.000000000001798,46.0000000000127,60.99999999999284,,543.0000000000086
2021.01.04,-159.9999999999935,85.99999999999852,548.9999999999995,46.999999999997044,-31.999999999987594,48.99999999999238,,539.0000000000064
2021.01.04,-178.99999999999582,114.99999999999488,607.0000000000019,80.99999999999774,-75.99999999998718,55.999999999997385,,604.000000000009
2021.01.04,-200.99999999999562,129.99999999999545,634.9999999999856,78.00000000000028,-107.99999999999699,24.999999999991473,,558.9999999999801
2021.01.04,-207.99999999999707,112.99999999999955,634.9999999999856,71.99999999999429,-83.9999999999952,24.999999999991473,,552.9999999999786
2021.01.04,-232.99999999999432,76.99999999999818,567.9999999999907,37.99999999999359,-92.99999999998754,-64.00000000000716,,292.9999999999934
2021.01.04,-237.99999999999378,57.00000000000216,534.9999999999966,19.999999999997797,-58.99999999998684,-130.00000000000966,,185.00000000000625
2021.01.04,-215.99999999999397,66.99999999999307,514.9999999999987,0.0,5.000000000010552,-97.00000000000841,,274.0
2021.01.04,-224.000000000002,59.99999999998806,541.9999999999981,24.000000000001798,-42.999999999993044,-6.000000000000227,,352.99999999999267
