date,USDCHF,GBPUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,CADJPY,AUDJPY,NZDJPY,NZDCAD,AUDNZD,empty,sum
2021.03.15,-73.00000000000084,-103.99999999999298,-180.99999999999739,4.000000000004,67.00000000000594,-261.0000000000001,-232.99999999999432,-66.00000000001049,-81.9999999999932,31.000000000003247,-256.0000000000007,-7.0000000000014495,-340.0000000000034,-179.99999999998016,313.99999999999204,-262.00000000000045,19.00000000001345,208.99999999999253,-173.00000000000182,-37.00000000000614,-352.99999999999443,-297.00000000000284,322.9999999999844,,-1937.999999999985
2021.03.15,-56.99999999999594,-109.99999999998789,-144.99999999999602,-9.999999999998899,58.99999999999794,-258.9999999999981,-221.00000000000452,-85.00000000000173,-81.9999999999932,34.000000000000696,-248.99999999999923,-2.999999999997449,-330.0000000000125,-188.9999999999947,324.9999999999975,-253.00000000001432,59.000000000009045,251.99999999998556,-164.00000000000148,-34.99999999999659,-333.999999999989,-289.0000000000059,320.9999999999935,,-1765.0000000000032
2021.03.15,-53.999999999998494,-112.99999999998533,-176.9999999999925,-8.999999999992347,50.0000000000056,-270.99999999999903,-239.99999999999577,-80.99999999999774,-86.99999999999264,19.00000000000235,-259.9999999999936,4.000000000004,-386.0000000000241,-174.99999999999181,297.9999999999983,-287.00000000000614,49.00000000001015,221.99999999998886,-195.99999999999795,-76.00000000000762,-371.9999999999999,-301.0000000000068,330.9999999999924,,-2111.99999999998
2021.03.15,-107.00000000000153,-129.00000000000134,-185.99999999999284,-18.999999999991246,45.000000000006146,-270.99999999999903,-297.9999999999983,-72.99999999998974,-126.99999999999933,-12.999999999996348,-298.9999999999937,-44.99999999999504,-372.0000000000141,-154.99999999999403,293.99999999999426,-269.00000000000546,-55.000000000005045,136.00000000000279,-203.00000000000296,-70.99999999999795,-381.0000000000002,-295.0000000000008,323.99999999999096,,-2568.9999999999845
2021.03.15,-158.0000000000026,-90.99999999999665,-251.99999999999534,-7.0000000000014495,51.99999999999649,-270.99999999999903,-293.99999999999426,-52.000000000007596,-154.99999999999403,-14.000000000002899,-297.9999999999983,-58.99999999999794,-378.0000000000143,-146.99999999998602,280.9999999999979,-209.00000000000318,-117.99999999999588,107.99999999999699,-233.99999999999466,-82.99999999999841,-387.999999999991,-294.00000000000534,314.99999999999864,,-2745.9999999999886
2021.03.15,-200.99999999999562,25.00000000000835,-292.0000000000016,34.000000000000696,141.99999999999767,-171.99999999999437,-283.99999999999534,-73.99999999999629,-166.99999999999494,14.000000000002899,-264.999999999993,-26.999999999999247,-343.00000000001774,-61.99999999998429,310.9999999999946,-221.00000000000364,-133.00000000000534,188.9999999999947,-230.00000000000398,-27.000000000001023,-335.9999999999985,-221.00000000000452,309.99999999998806,,-2030.0000000000023
2021.03.15,-243.00000000000432,66.00000000001049,-366.9999999999902,90.00000000001229,204.00000000000418,-165.9999999999995,-283.99999999999534,-76.0000000000094,-159.9999999999935,46.999999999997044,-276.9999999999939,-29.000000000001247,-379.0000000000191,-78.99999999998464,409.99999999999926,-245.00000000000455,-107.99999999999699,289.9999999999903,-262.00000000000045,-3.0000000000001137,-353.9999999999992,-231.0000000000034,348.9999999999993,,-1806.9999999999825
2021.03.15,-221.00000000000452,-26.999999999999247,-323.99999999999807,35.00000000000725,195.00000000000074,-256.0000000000007,-333.0000000000055,-72.0000000000054,-168.00000000000148,60.00000000000449,-339.0000000000004,-70.0000000000034,-438.0000000000166,-106.99999999999044,470.9999999999992,-239.00000000000432,-131.99999999999878,285.99999999998624,-253.0000000000001,0.999999999990564,-430.9999999999974,-303.0000000000088,471.9999999999835,,-2193.0000000000628
2021.03.15,-251.99999999999667,-41.99999999998649,-272.99999999999613,21.00000000000435,180.99999999999784,-239.99999999999577,-409.99999999999926,-79.99999999999119,-200.00000000000017,17.999999999995797,-317.9999999999961,-114.00000000000298,-399.0000000000009,-125.99999999998168,498.9999999999828,-195.99999999999795,-197.99999999998707,208.99999999999253,-242.00000000000443,15.000000000000568,-405.9999999999917,-272.00000000000557,394.9999999999898,,-2429.9999999999704
2021.03.15,-248.99999999999923,-150.99999999999002,-250.0,11.00000000000545,129.00000000000134,-236.00000000000287,-472.9999999999901,-56.99999999999594,-205.99999999999508,-9.00000000000345,-334.00000000000097,-188.9999999999947,-409.00000000002024,-238.99999999998923,510.99999999999477,-82.00000000002206,-275.9999999999874,71.99999999998319,-194.99999999999318,27.000000000001023,-333.999999999989,-277.000000000005,353.99999999998766,,-2862.0000000000045
2021.03.15,-214.99999999999852,-174.99999999999181,-196.99999999998852,-114.99999999999844,58.000000000002494,-304.9999999999997,-404.0000000000044,17.000000000000348,-182.99999999999983,9.00000000000345,-293.99999999999426,-197.99999999999818,-381.0000000000002,-145.99999999997948,364.9999999999931,-16.000000000019554,-333.9999999999899,-23.00000000001745,-243.99999999999977,-20.000000000010232,-361.99999999999477,-287.0000000000039,365.99999999999966,,-3083.999999999989
2021.03.15,-121.99999999999989,-302.9999999999866,-152.00000000000102,-285.00000000000193,-7.9999999999968985,-329.00000000000153,-472.00000000000574,2.999999999997449,-309.99999999999915,-60.00000000000449,-341.99999999999784,-205.99999999999508,-435.0000000000023,-113.99999999999189,365.99999999999966,-33.00000000001546,-495.000000000001,-87.00000000001484,-316.0000000000025,-63.00000000000239,-362.99999999999955,-197.00000000000273,314.99999999999864,,-4008.000000000027
2021.03.15,-173.00000000000094,-299.99999999998914,-93.99999999999409,-339.0000000000004,-36.999999999998145,-368.9999999999971,-533.0000000000057,-15.00000000000945,-363.0000000000022,-119.99999999999788,-417.99999999999613,-263.99999999999756,-451.0000000000218,46.0000000000127,280.9999999999979,-32.00000000001069,-610.9999999999837,-221.00000000000452,-349.9999999999943,-84.00000000000318,-403.99999999999636,-196.00000000000728,314.99999999999864,,-4732.000000000002
2021.03.15,-107.00000000000153,-285.99999999998624,-108.99999999999466,-330.9999999999924,-36.0000000000027,-329.00000000000153,-428.00000000000614,49.00000000001015,-312.9999999999966,-92.99999999999864,-349.99999999999477,-241.00000000000233,-384.00000000001455,35.00000000000725,284.9999999999797,66.0000000000025,-595.9999999999966,-190.00000000000128,-310.99999999999284,-58.9999999999975,-356.9999999999993,-159.00000000000912,312.9999999999855,,-3931.0000000000036
2021.03.15,-112.99999999999643,-190.99999999998562,-146.99999999999136,-204.99999999998852,41.9999999999976,-256.0000000000007,-375.9999999999986,126.0000000000039,-243.99999999999977,-14.000000000002899,-273.9999999999965,-258.9999999999981,-411.00000000000136,11.00000000000545,314.99999999999864,56.99999999998795,-568.9999999999973,-181.00000000000892,-304.9999999999926,-26.00000000001046,-319.0000000000026,-131.99999999999878,278.9999999999848,,-3191.9999999999923
2021.03.15,-119.00000000000244,-154.99999999999403,-103.9999999999992,-218.99999999999142,33.000000000005244,-244.99999999999523,-300.99999999999574,103.00000000000864,-224.9999999999974,-14.999999999998348,-256.0000000000007,-187.00000000000384,-283.00000000001546,62.000000000006494,283.99999999999534,69.99999999999318,-499.9999999999893,-114.0000000000141,-262.00000000000045,-9.000000000000341,-274.9999999999915,-123.00000000000644,255.99999999998957,,-2583.9999999999977
2021.03.15,-21.00000000000435,-143.99999999998857,-86.99999999998909,-204.00000000000418,61.999999999995396,-215.99999999999397,-222.99999999999542,174.99999999999181,-175.00000000000293,68.00000000000139,-180.99999999999784,-175.00000000000293,-298.0000000000018,24.000000000001798,292.9999999999877,31.999999999982265,-461.99999999998465,-17.000000000000348,-259.9999999999909,22.999999999996135,-246.9999999999999,-116.00000000000499,266.999999999995,,-1882.0000000000105
2021.03.15,-66.99999999999484,-66.99999999999484,-192.99999999999784,-119.99999999998678,129.9999999999968,-171.99999999999437,-136.00000000000279,184.00000000000637,-137.9999999999937,156.00000000000057,-117.99999999999588,-129.9999999999968,-292.0000000000016,40.0000000000178,421.99999999998903,-14.000000000010004,-398.9999999999938,117.99999999999588,-259.00000000000034,72.99999999999329,-220.99999999998943,-97.00000000000264,296.9999999999917,,-1002.9999999999644
2021.03.15,-75.9999999999983,-127.99999999999478,-200.9999999999934,-93.99999999999409,173.00000000000094,-187.00000000000384,-252.0000000000078,113.00000000000753,-161.00000000000003,126.99999999999933,-165.9999999999995,-178.99999999999582,-385.0000000000193,-76.99999999999375,434.9999999999854,-30.000000000001137,-414.9999999999876,139.00000000000023,-272.99999999999613,60.99999999999284,-244.99999999999034,-131.99999999999878,308.9999999999815,,-1644.0000000000073
2021.03.15,-117.99999999999588,-85.99999999998609,-200.9999999999934,-65.99999999998829,216.0000000000051,-175.00000000000293,-280.9999999999979,110.00000000001009,-166.99999999999494,134.99999999999625,-213.99999999999199,-166.99999999999494,-343.00000000001774,-75.99999999998718,601.9999999999915,-7.000000000005002,-368.9999999999971,201.99999999999108,-242.00000000000443,107.99999999998988,-271.99999999999136,-148.99999999999915,378.999999999996,,-1180.9999999999686
2021.03.15,-127.99999999999478,-78.99999999998464,-233.99999999999466,-63.99999999999739,199.00000000000472,-168.00000000000148,-272.00000000000557,124.99999999999733,-161.99999999999548,119.99999999999788,-200.00000000000017,-170.00000000000347,-336.00000000001273,-71.99999999998319,428.9999999999905,3.9999999999906777,-394.00000000000546,110.99999999999443,-247.99999999999045,73.99999999999807,-259.9999999999909,-189.00000000000583,339.0000000000004,,-1574.9999999999923
2021.03.15,-97.00000000000264,-4.000000000004,-239.99999999999488,-25.999999999992696,153.00000000000313,-202.9999999999976,-154.99999999999403,150.99999999999002,-103.99999999999298,119.00000000000244,-196.99999999999162,-121.00000000000443,-296.0000000000207,-102.99999999998644,370.999999999988,-63.0000000000166,-292.9999999999877,113.99999999999189,-227.00000000000387,30.9999999999917,-313.99999999999295,-248.99999999999923,348.9999999999993,,-1404.0000000000157
2021.03.15,-85.99999999999719,45.000000000006146,-256.0000000000002,90.99999999999665,200.00000000000017,-158.99999999999804,-116.99999999998934,164.00000000000858,-56.99999999999594,156.00000000000057,-178.00000000000037,-99.00000000000463,-246.00000000000932,-231.99999999998778,383.99999999998437,-50.00000000001137,-214.00000000000307,180.99999999998673,-173.99999999999238,64.99999999999773,-281.9999999999965,-272.00000000000557,348.9999999999993,,-787.0000000000114
2021.03.15,-92.99999999999864,185.00000000001293,-235.99999999999,75.00000000000284,183.99999999999528,-146.00000000000168,17.000000000000348,191.00000000000784,-36.0000000000027,178.99999999999582,-129.00000000000134,-36.0000000000027,-131.00000000000023,40.0000000000178,190.99999999998562,-49.000000000006594,-229.99999999999687,164.99999999999292,-155.00000000000114,61.99999999999761,-247.99999999999045,-226.99999999999943,333.9999999999899,,-92.99999999999284
2021.03.15,-10.999999999994348,161.00000000001114,-203.99999999999352,144.0000000000108,195.9999999999962,-158.0000000000026,147.99999999999258,201.99999999999108,43.00000000000415,209.00000000000364,-104.99999999999955,36.999999999998145,-55.00000000000682,-91.99999999998099,115.99999999998278,-60.000000000002274,-65.00000000000395,245.99999999999068,-96.00000000000364,95.99999999998943,-244.99999999999034,-290.00000000000136,332.9999999999833,,549.9999999999745
2021.03.15,-95.99999999999609,405.0000000000109,-185.00000000000227,131.00000000001444,229.99999999999687,-95.99999999999609,320.9999999999935,214.00000000000307,55.000000000005045,253.99999999999866,-52.99999999999194,117.00000000000044,216.99999999998454,117.00000000001154,-78.00000000000028,-1.0000000000047748,-251.00000000000122,122.99999999998423,-67.99999999999784,162.9999999999967,-162.9999999999967,-264.0000000000087,325.99999999998187,,1417.9999999999864
2021.03.15,31.000000000003247,256.00000000001177,-137.99999999999102,7.0000000000014495,82.99999999999974,-237.99999999999378,394.9999999999898,316.99999999998954,39.00000000000014,175.00000000000293,-110.99999999999443,109.99999999999899,200.9999999999934,284.00000000001756,-245.0000000000063,42.999999999977945,-256.99999999999613,0.0,-115.99999999999966,27.999999999991587,-269.999999999996,-272.00000000000557,302.0000000000023,,623.9999999999974
2021.03.15,85.00000000000173,239.00000000001143,-162.9999999999967,16.000000000016,90.99999999999665,-226.00000000000398,303.9999999999932,314.99999999999864,53.00000000000304,195.9999999999962,-92.99999999999864,38.0000000000047,60.99999999997863,242.00000000000887,-121.00000000001555,9.999999999990905,-231.99999999998778,52.99999999999194,-144.99999999999602,34.99999999999659,-268.99999999999125,-258.0000000000027,285.99999999998624,,516.999999999982
2021.03.15,31.999999999998696,228.00000000000597,-193.9999999999884,25.00000000000835,90.99999999999665,-215.99999999999397,215.00000000000963,310.9999999999946,21.00000000000435,153.99999999999858,-113.99999999999189,7.0000000000014495,-10.000000000019327,187.00000000000384,-48.000000000003595,-15.00000000001478,-252.99999999999213,-26.999999999999247,-167.99999999999216,-22.00000000000557,-308.9999999999975,-246.00000000000176,261.0000000000001,,-89.99999999997829
2021.03.15,26.000000000003798,217.0000000000005,-171.99999999999704,-8.999999999992347,51.000000000001044,-243.99999999999977,198.99999999999363,258.0000000000027,-20.999999999993246,87.00000000000374,-168.99999999999693,38.0000000000047,12.999999999976808,243.99999999999977,-147.00000000000824,-23.000000000024556,-261.9999999999845,-87.99999999999919,-197.9999999999933,-54.000000000002046,-331.99999999999363,-268.0000000000016,281.99999999998226,,-572.0000000000174
2021.03.15,43.999999999999595,185.00000000001293,-149.99999999999147,-60.99999999999994,6.0000000000060005,-276.9999999999939,187.00000000000384,253.99999999999866,-32.999999999994145,65.00000000000395,-186.99999999999272,31.000000000003247,15.999999999991132,261.0000000000001,-185.00000000001293,-18.000000000000682,-295.99999999998516,-143.00000000000423,-194.99999999999318,-76.99999999999818,-348.99999999998954,-273.000000000001,264.9999999999819,,-929.9999999999558
2021.03.15,55.000000000005045,195.00000000001182,-155.00000000000114,-31.999999999987594,11.00000000000545,-265.0000000000041,228.00000000000597,285.00000000000193,-9.999999999998899,78.99999999999574,-158.99999999999804,34.99999999999615,34.99999999999659,243.00000000001543,-206.00000000001728,14.999999999986358,-286.99999999999284,-148.99999999999915,-183.9999999999975,-76.00000000000762,-322.9999999999933,-275.000000000003,258.0000000000027,,-681.9999999999773
2021.03.15,39.00000000000014,255.00000000000523,-177.99999999999727,-19.999999999997797,43.999999999999595,-227.99999999999488,249.99999999999466,286.99999999999284,-12.000000000000899,99.00000000000463,-143.9999999999997,44.99999999999504,50.99999999998772,253.00000000001432,-207.00000000000162,2.999999999985903,-296.9999999999917,-124.99999999999733,-191.0000000000025,-64.99999999999773,-314.9999999999977,-236.00000000000287,236.99999999999832,,-455.00000000000364
2021.03.15,45.000000000006146,167.00000000000603,-167.99999999999216,-43.999999999999595,-10.999999999994348,-280.00000000000244,215.00000000000963,313.00000000000773,7.0000000000014495,80.99999999999774,-173.9999999999964,2.000000000002,-6.000000000000227,190.00000000000128,-225.00000000000853,36.99999999997772,-303.9999999999932,-211.00000000000563,-182.99999999999272,-100.99999999999909,-349.9999999999943,-298.0000000000094,224.99999999998633,,-1072.9999999999918
2021.03.15,128.00000000000588,146.00000000000168,-132.99999999999557,-48.000000000003595,-41.9999999999976,-285.9999999999974,249.99999999999466,327.99999999999494,29.000000000001247,68.99999999999685,-142.99999999999312,12.000000000000899,-13.00000000000523,212.00000000001216,-276.00000000000955,-20.000000000010232,-278.9999999999848,-242.00000000000887,-191.0000000000025,-146.0000000000008,-349.9999999999943,-285.00000000000193,200.99999999998454,,-1079.0000000000127
2021.03.15,119.00000000000244,131.99999999999878,-140.00000000000057,-38.0000000000047,-29.999999999996696,-287.9999999999994,243.99999999999977,330.0000000000081,34.000000000000696,78.00000000000028,-149.99999999999457,-21.999999999999797,-52.00000000002092,192.00000000001438,-313.00000000000773,-8.000000000009777,-341.99999999999784,-228.00000000000597,-189.99999999999773,-142.00000000001012,-364.9999999999949,-304.9999999999997,224.99999999998633,,-1259.0000000000298
2021.03.15,78.99999999999574,151.9999999999966,-171.99999999999704,-82.99999999998863,9.00000000000345,-251.00000000000122,243.99999999999977,316.0000000000052,-7.9999999999968985,78.00000000000028,-153.99999999999858,-63.00000000000195,-42.00000000000159,191.00000000000784,-500.00000000001154,-114.00000000000432,-493.99999999999443,-388.0000000000106,-209.00000000000318,-117.00000000000443,-344.99999999999886,-320.00000000000915,207.00000000000162,,-1984.000000000012
2021.03.15,119.00000000000244,153.00000000000313,-152.00000000000102,-42.999999999993044,-9.999999999998899,-281.99999999999335,239.00000000001143,336.00000000000296,40.00000000000669,85.99999999999719,-147.99999999999258,-41.000000000002146,-50.00000000001137,165.00000000001512,-419.0000000000138,-8.000000000009777,-304.9999999999997,-296.0000000000074,-170.99999999999227,-112.00000000000898,-384.9999999999909,-287.0000000000039,209.9999999999991,,-1360.9999999999811
2021.03.16,99.00000000000463,160.00000000000458,-143.99999999999125,-0.9999999999843467,11.00000000000545,-276.9999999999939,225.00000000000853,337.99999999999386,55.000000000005045,114.99999999999844,-158.99999999999804,-26.000000000003798,-66.0000000000025,141.00000000001333,-188.00000000001037,13.999999999981583,-244.9999999999841,-191.00000000000784,-155.9999999999917,-94.0000000000083,-356.9999999999993,-317.0000000000006,249.99999999999466,,-812.999999999966
2021.03.16,97.9999999999981,139.00000000000023,-155.9999999999917,-1.999999999990898,12.999999999996348,-314.99999999999864,232.99999999999432,348.9999999999993,48.99999999999905,119.99999999999788,-181.9999999999933,-9.999999999998899,-48.00000000000182,159.00000000002024,-115.00000000002063,7.999999999981355,-262.999999999991,-154.0000000000097,-165.99999999999682,-82.99999999999841,-393.99999999999125,-351.0000000000013,327.99999999999494,,-743.0000000000025
2021.03.16,90.0000000000012,171.00000000001003,-156.99999999999648,7.0000000000014495,63.99999999999739,-298.9999999999937,239.00000000001143,347.9999999999928,43.999999999999595,144.99999999999514,-176.99999999999383,-11.00000000000545,-25.000000000005684,165.9999999999995,-57.00000000001815,37.99999999998249,-261.9999999999845,-104.99999999999955,-162.9999999999967,-45.000000000001705,-378.0000000000001,-341.0000000000024,378.999999999996,,-329.00000000001125
2021.03.16,87.99999999999919,170.00000000000347,-158.00000000000125,14.000000000002899,55.000000000005045,-300.99999999999574,232.00000000000998,341.99999999999784,46.00000000000159,141.99999999999767,-180.99999999999784,-9.999999999998899,-45.000000000015916,172.0000000000166,-64.0000000000196,24.999999999977263,-255.99999999998957,-107.00000000001265,-162.9999999999967,-55.00000000000682,-393.99999999999125,-343.9999999999999,366.999999999984,,-425.0000000000305
2021.03.16,92.00000000000318,163.00000000000205,-203.99999999999352,-15.999999999993797,39.00000000000014,-309.0000000000037,231.0000000000034,337.99999999999386,40.00000000000669,141.99999999999767,-175.99999999999838,-2.000000000002,-73.0000000000075,172.0000000000166,-94.00000000001629,-62.00000000001182,-248.99999999998812,-92.00000000000318,-212.99999999999386,-81.00000000000307,-412.9999999999967,-331.0000000000035,354.9999999999942,,-742.9999999999976
2021.03.16,77.00000000000485,205.99999999999508,-247.99999999999045,26.0000000000149,82.00000000000429,-270.0000000000036,279.00000000000705,337.0000000000095,53.00000000000304,158.0000000000026,-161.00000000000003,29.999999999996696,-86.00000000001273,209.00000000001472,-138.0000000000159,-70.99999999999795,-229.99999999999687,-65.00000000000395,-209.00000000000318,-82.99999999999841,-412.9999999999967,-322.00000000000006,370.999999999988,,-467.999999999979
2021.03.16,90.0000000000012,226.00000000001506,-246.9999999999999,-24.999999999986144,48.000000000003595,-293.99999999999426,312.00000000000114,344.00000000001097,43.999999999999595,151.9999999999966,-161.00000000000003,39.999999999995595,-74.00000000001228,271.0000000000212,-180.0000000000024,-86.00000000001273,-275.9999999999874,-94.00000000001629,-243.99999999999977,-109.99999999999943,-435.99999999999284,-319.0000000000026,350.9999999999902,,-667.9999999999709
2021.03.16,119.99999999999788,268.0000000000016,-210.99999999999852,-12.999999999996348,12.999999999996348,-302.9999999999977,357.99999999999164,351.99999999999676,58.000000000002494,126.99999999999933,-158.99999999999804,73.99999999999629,8.99999999998613,285.00000000000193,-282.0000000000045,-78.00000000000296,-241.00000000000233,-133.00000000000534,-222.99999999999898,-135.00000000000512,-429.9999999999926,-326.0000000000041,319.999999999987,,-550.0000000000491
2021.03.16,106.00000000000608,312.00000000000114,-212.99999999999386,31.000000000003247,45.000000000006146,-281.99999999999335,401.00000000000693,371.00000000001023,77.00000000000485,158.0000000000026,-139.99999999999568,82.99999999999974,39.99999999999204,264.0000000000198,-329.00000000000153,-56.000000000011596,-212.99999999999653,-136.00000000000279,-197.00000000000273,-106.99999999999932,-414.99999999999204,-358.0000000000028,300.99999999999574,,-256.99999999994355
2021.03.16,104.00000000000409,381.0000000000091,-227.99999999999443,73.99999999999629,45.000000000006146,-275.000000000003,476.9999999999941,351.99999999999676,89.00000000000574,158.0000000000026,-137.9999999999937,117.00000000000044,116.99999999999022,363.0000000000022,-398.00000000000944,-62.00000000001182,-185.99999999999727,-134.00000000001188,-176.00000000000193,-106.00000000000875,-406.9999999999965,-358.0000000000028,329.99999999998585,,138.99999999996226
2021.03.16,109.00000000000354,367.0000000000062,-232.99999999998988,34.000000000000696,-2.999999999997449,-273.000000000001,500.9999999999959,350.9999999999902,87.99999999999919,168.00000000000148,-126.99999999999933,158.99999999999804,126.99999999998113,388.0000000000106,-442.00000000000904,-104.00000000001342,-180.99999999998673,-89.00000000000574,-180.99999999999739,-125.0,-396.0000000000008,-331.0000000000035,271.99999999998334,,78.99999999996572
2021.03.16,185.99999999999727,375.9999999999986,-183.9999999999975,36.999999999998145,4.999999999999449,-265.0000000000041,548.9999999999995,367.99999999999056,126.99999999999933,170.99999999999892,-88.99999999999464,185.99999999999727,162.9999999999825,405.0000000000109,-478.0000000000006,-92.00000000001296,-133.00000000000534,-84.0000000000174,-162.9999999999967,-120.00000000000455,-369.99999999999034,-321.0000000000046,229.99999999999687,,503.99999999994054
2021.03.16,207.00000000000162,405.0000000000109,-168.99999999999693,12.999999999996348,7.9999999999968985,-258.9999999999981,628.9999999999907,404.0000000000044,146.00000000000168,195.9999999999962,-54.999999999993946,205.99999999999508,230.99999999999454,476.0000000000098,-473.0000000000123,-76.99999999999818,-133.00000000000534,-77.00000000001594,-162.9999999999967,-96.00000000000364,-341.99999999999875,-291.0000000000079,230.9999999999812,,1016.9999999999515
2021.03.16,219.00000000000253,405.9999999999952,-182.00000000000216,5.000000000010552,-9.999999999998899,-248.00000000000378,638.9999999999895,384.9999999999909,145.00000000000622,183.99999999999528,-49.99999999999449,219.00000000000253,205.99999999998886,490.0000000000126,-509.00000000000387,-138.00000000000523,-119.00000000000244,-87.99999999999919,-189.99999999999773,-128.0000000000001,-357.9999999999899,-287.9999999999994,212.99999999999653,,802.9999999999932
2021.03.16,202.9999999999976,453.99999999999886,-193.9999999999884,5.000000000010552,2.999999999997449,-263.99999999999756,652.0000000000082,373.00000000000114,128.00000000000588,178.99999999999582,-73.99999999999629,246.00000000000176,230.99999999999454,533.0000000000057,-565.0000000000155,-139.00000000001,-126.99999999998823,-73.00000000001194,-198.99999999999807,-131.00000000000023,-375.99999999999056,-292.9999999999988,254.999999999983,,827.0000000000052
