date,NZDUSD,CHFJPY,CADCHF,NZDCHF,GBPJPY,EURJPY,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,empty,sum
2017.01.16,109.99999999999899,115.99999999999966,-246.99999999999721,-68.99999999999685,-1004.9999999999955,-16.999999999995907,315.0000000000208,-39.00000000000148,-15.999999999991132,53.999999999987836,-159.00000000000912,,-956.9999999999799
2017.01.16,81.00000000000884,203.00000000000296,-239.99999999999577,-92.99999999999864,-695.999999999998,162.00000000000614,294.0000000000165,9.999999999990905,-7.999999999995566,82.99999999999841,-121.00000000000443,,-324.9999999999686
2017.01.16,87.00000000000374,213.00000000000807,-244.99999999999523,-78.00000000000028,-645.9999999999866,156.0000000000059,303.0000000000088,28.999999999996362,2.0000000000095497,86.99999999998909,-99.00000000000463,,-190.99999999996513
2017.01.16,177.00000000000495,182.00000000000216,-214.00000000000307,2.999999999997449,-706.9999999999936,115.99999999999966,403.00000000002,28.999999999996362,23.000000000010346,146.0000000000008,-161.00000000000003,,-2.999999999965013
2017.01.16,162.0000000000066,213.99999999999864,-280.00000000000244,2.000000000002,-667.0000000000016,182.00000000000216,435.0000000000076,13.999999999995794,76.99999999999818,196.99999999998852,-207.00000000000162,,128.99999999999383
2017.01.16,101.00000000000664,227.00000000000387,-221.99999999999997,-51.000000000001044,-445.99999999999795,219.99999999999886,297.0000000000139,58.9999999999975,46.00000000000648,119.99999999999034,-200.00000000000017,,151.00000000001847
2017.01.16,16.0000000000049,179.00000000000205,-204.99999999999963,-90.0000000000012,-618.9999999999998,216.00000000000819,100.0000000000112,39.99999999999204,4.0000000000048885,34.99999999999659,-91.00000000000774,,-414.99999999998846
2017.01.16,0.0,108.00000000000409,-141.00000000000225,-80.00000000000229,-597.9999999999848,181.0000000000116,131.00000000001444,86.99999999998909,10.000000000005116,36.000000000001364,-60.00000000000449,,-325.9999999999681
2017.01.16,4.999999999999449,177.99999999999727,-90.0000000000012,-85.99999999999719,-493.9999999999998,206.00000000000307,172.0000000000166,134.00000000000034,20.000000000010232,46.999999999997044,1.999999999990898,,94.00000000001677
2017.01.16,-4.999999999999449,183.9999999999975,-97.9999999999981,-73.00000000000084,-590.0000000000034,192.00000000000728,219.00000000001364,154.99999999998693,79.9999999999983,53.999999999987836,-63.00000000000195,,54.99999999998771
2017.01.16,-36.999999999998145,195.99999999999795,-73.99999999999629,-73.99999999999629,-634.9999999999909,189.00000000000716,209.00000000001472,188.99999999999295,100.99999999999909,53.999999999987836,-30.000000000007798,,88.00000000001033
2017.01.16,-8.999999999992347,234.99999999999943,-73.00000000000084,-82.99999999999974,-540.9999999999968,239.00000000000432,219.00000000001364,219.99999999999886,111.0000000000042,94.99999999999886,-29.000000000001247,,384.0000000000283
2017.01.16,9.00000000000345,165.99999999999682,-87.99999999999919,-51.000000000001044,-579.0000000000077,121.99999999999989,283.000000000011,160.99999999998715,38.000000000010914,95.99999999998943,-37.00000000000925,,119.99999999998143
2017.01.16,65.99999999999939,177.99999999999727,-100.00000000000009,-41.000000000002146,-562.9999999999882,112.99999999999955,371.00000000001023,166.99999999998738,41.00000000001103,123.99999999999523,-2.000000000002,,354.0000000000077
2017.01.16,47.00000000000814,237.00000000000898,-80.00000000000229,-70.99999999999883,-436.00000000000705,164.00000000000148,303.0000000000088,250.0,63.00000000000239,102.99999999999443,46.999999999997044,,627.0000000000132
2017.01.16,14.000000000002899,138.9999999999958,-44.99999999999504,-53.00000000000304,-501.0000000000048,55.00000000000682,307.00000000001285,212.99999999999386,21.000000000000796,53.999999999987836,80.99999999999774,,284.99999999999574
2017.01.16,1.0000000000065512,135.99999999999568,-29.999999999996696,-82.00000000000429,-612.9999999999995,80.0000000000125,252.0000000000078,209.99999999999375,12.000000000000455,39.00000000000148,95.99999999999609,,101.00000000001377
2017.01.16,-15.999999999993797,183.00000000000693,-87.00000000000374,-92.00000000000318,-615.0000000000091,131.00000000000023,200.00000000000017,140.99999999999113,-19.99999999999602,18.000000000000682,2.999999999997449,,-154.0000000000092
2017.01.16,4.000000000004,144.00000000000546,-63.00000000000195,-90.99999999999665,-609.9999999999852,83.00000000001262,226.00000000001506,143.00000000000068,-33.999999999991815,-13.00000000000523,26.999999999999247,,-183.99999999994373
2017.01.16,-21.999999999999797,186.9999999999976,-39.00000000000014,-117.00000000000044,-563.999999999993,118.99999999999977,200.00000000000017,212.99999999999386,-54.000000000002046,7.999999999995566,87.99999999999919,,18.999999999990834
2017.01.16,-24.000000000001798,125.0,12.999999999996348,-121.00000000000443,-448.0000000000075,36.000000000001364,180.0000000000024,239.99999999999488,-7.999999999995566,-21.000000000000796,151.00000000000114,,122.99999999998602
2017.01.16,-12.999999999996348,153.0000000000058,41.000000000002146,-104.99999999999955,-365.99999999998545,74.00000000001228,202.00000000001327,257.99999999999557,-21.000000000000796,-1.0000000000047748,175.99999999999838,,398.00000000004053
2017.01.16,26.000000000003798,179.00000000000205,87.99999999999919,-80.99999999999774,-372.99999999999045,108.00000000000409,253.00000000001432,357.9999999999899,14.000000000010004,39.99999999999204,214.99999999999852,,827.0000000000258
2017.01.16,2.000000000002,152.00000000000102,73.00000000000084,-114.00000000000298,-435.0000000000023,93.00000000000352,187.00000000000384,317.99999999999784,21.000000000000796,13.999999999995794,165.9999999999995,,476.99999999999994
2017.01.16,-12.000000000000899,131.00000000000023,48.000000000003595,-119.00000000000244,-412.00000000000614,70.00000000000739,140.0000000000068,291.9999999999874,-27.000000000001023,-29.000000000010573,203.99999999999307,,285.9999999999774
2017.01.17,13.00000000000745,165.00000000000625,48.000000000003595,-77.00000000000485,-468.9999999999941,71.00000000001216,118.00000000001809,299.99999999999716,-7.999999999995566,13.999999999995794,203.99999999999307,,379.00000000003905
2017.01.17,42.0000000000087,176.00000000000193,129.00000000000134,-43.00000000000415,-342.9999999999893,102.00000000000387,243.00000000001543,360.99999999999,55.00000000000682,45.99999999999227,159.9999999999935,,928.0000000000203
2017.01.17,14.000000000002899,164.00000000000148,43.999999999999595,-73.00000000000084,-278.99999999999636,124.00000000000944,242.00000000000887,297.9999999999876,44.00000000001114,50.99999999998772,143.9999999999997,,773.0000000000113
2017.01.17,17.000000000000348,138.9999999999958,70.99999999999883,-60.99999999999994,-343.9999999999941,99.00000000000375,290.00000000001245,293.99999999999693,37.00000000000614,37.9999999999967,159.9999999999935,,740.0000000000105
2017.01.17,-139.99999999999568,170.0000000000017,53.00000000000304,-151.9999999999966,-299.99999999998295,117.00000000000443,157.00000000000713,321.9999999999885,69.00000000000261,55.999999999997385,153.99999999999858,,506.00000000002825
2017.01.17,-70.99999999999883,195.99999999999795,80.99999999999774,-104.00000000000409,-343.9999999999941,109.00000000000887,260.0000000000158,382.99999999999557,127.00000000000955,56.99999999998795,161.00000000000003,,855.0000000000164
2017.01.17,-9.999999999998899,85.00000000000796,100.99999999999554,-77.00000000000485,-531.0000000000059,-15.000000000000568,320.00000000000915,286.9999999999919,0.0,-23.000000000010346,166.99999999999494,,303.99999999997897
2017.01.17,40.00000000000669,69.00000000000261,99.00000000000463,-55.000000000005045,-525.0000000000057,-1.9999999999953388,358.00000000001387,278.99999999999636,-1.9999999999953388,-2.0000000000095497,132.99999999999423,,392.0000000000074
2017.01.17,-7.9999999999968985,99.00000000000375,107.99999999999699,-58.99999999999794,-430.9999999999832,36.000000000001364,327.00000000001063,307.9999999999927,67.00000000000728,18.999999999991246,122.99999999999534,,589.0000000000214
2017.01.17,-68.99999999999685,147.00000000000557,92.99999999999864,-89.00000000000574,-478.999999999985,31.00000000000591,304.00000000001535,335.9999999999985,72.00000000000273,-7.000000000005002,144.99999999999514,,484.0000000000292
2017.01.17,-70.99999999999883,126.00000000000477,65.99999999999939,-85.00000000000173,-519.9999999999818,-19.99999999999602,348.9999999999993,284.9999999999966,60.000000000002274,-3.0000000000001137,113.99999999999189,,301.0000000000157
2017.01.17,-139.00000000000023,126.99999999999534,43.00000000000415,-123.00000000000644,-585.9999999999843,-33.999999999991815,311.0000000000168,244.99999999999034,-9.999999999990905,-37.00000000000614,107.99999999999699,,-94.99999999997618
2017.01.17,-229.00000000000142,115.0000000000091,39.999999999995595,-153.99999999999858,-555.0000000000068,-46.999999999997044,255.00000000000523,235.99999999999,5.000000000009663,-68.00000000001205,105.99999999999498,,-296.00000000001137
2017.01.17,-308.9999999999926,132.99999999999557,39.00000000000014,-207.99999999999707,-453.00000000000296,-27.999999999991587,151.00000000001222,250.0,-21.99999999999136,-103.00000000000864,110.99999999999443,,-438.9999999999819
2017.01.17,-369.99999999999255,171.99999999999704,39.00000000000014,-219.99999999999798,-394.00000000000546,-16.999999999995907,108.00000000001918,302.99999999999727,-28.999999999996362,-97.99999999999898,247.99999999999267,,-257.99999999998096
2017.01.17,-551.0000000000015,260.0000000000051,-2.000000000002,-329.999999999997,-409.9999999999966,94.0000000000083,-161.99999999999548,356.9999999999993,-134.00000000000034,-99.00000000000375,261.0000000000001,,-715.9999999999837
2017.01.17,-558.9999999999984,355.000000000004,12.000000000000899,-321.0000000000046,-514.9999999999864,181.0000000000116,-75.99999999998718,403.99999999999636,-64.99999999999773,-94.0000000000083,317.0000000000006,,-360.99999999996913
2017.01.17,-470.9999999999992,430.9999999999974,-34.99999999999615,-279.00000000000705,-280.00000000000114,276.00000000001046,11.00000000000545,449.99999999998863,66.0000000000025,13.999999999995794,234.00000000000088,,416.9999999999976
2017.01.17,-504.9999999999999,394.00000000000546,-82.99999999999974,-301.0000000000068,-409.9999999999966,296.0000000000065,-110.99999999999443,349.9999999999943,7.000000000005002,-44.00000000001114,234.00000000000088,,-172.9999999999965
2017.01.17,-642.9999999999936,408.00000000000125,-87.00000000000374,-406.00000000000637,-483.0000000000041,333.0000000000126,-396.9999999999807,363.9999999999901,-28.999999999996362,-103.00000000000864,249.99999999999466,,-792.9999999999949
2017.01.17,-790.9999999999973,441.0000000000025,-136.99999999999824,-467.0000000000063,-219.99999999999886,395.00000000001023,-480.99999999999807,358.99999999999466,-60.000000000002274,-172.00000000001125,251.99999999999667,,-881.0000000000081
2017.01.17,-717.9999999999964,433.00000000000693,-131.00000000000333,-377.0000000000051,-230.99999999999454,417.0000000000016,-374.999999999992,311.9999999999976,8.000000000009777,-78.00000000000296,190.99999999999673,,-548.9999999999816
2017.01.17,-695.0000000000011,432.00000000000216,-82.99999999999974,-318.00000000000716,-533.9999999999918,428.0000000000115,-298.9999999999826,368.9999999999998,91.99999999999875,-20.000000000010232,121.99999999999989,,-505.9999999999807
2017.01.17,-778.0000000000009,329.00000000000773,-144.99999999999514,-317.0000000000006,-683.9999999999975,393.0000000000007,-325.99999999998187,204.9999999999983,84.00000000000318,-88.99999999999864,8.999999999992347,,-1318.9999999999723
2017.01.17,-724.9999999999978,367.00000000000443,-161.99999999999548,-319.0000000000026,-466.0000000000082,387.00000000000045,-373.00000000000114,220.99999999998943,67.00000000000728,-79.00000000000773,15.999999999993797,,-1066.0000000000175
2017.01.17,-776.9999999999943,341.0000000000082,-146.99999999999713,-339.0000000000004,-475.9999999999991,377.00000000000955,-373.99999999998545,202.99999999998875,29.000000000010573,-112.00000000000898,78.00000000000028,,-1196.9999999999684
2017.01.17,-915.9999999999945,338.0000000000081,-100.99999999999554,-343.9999999999999,-439.9999999999977,301.00000000000193,-324.9999999999975,280.9999999999917,76.00000000000762,-100.99999999999909,90.0000000000012,,-1140.9999999999739
2017.01.17,-937.9999999999944,-24.999999999991473,4.999999999999449,-282.0000000000045,-1376.0000000000048,-19.99999999999602,-207.99999999998596,166.99999999998738,-98.99999999998954,-256.0000000000002,163.99999999999747,,-2867.9999999999827
2017.01.17,-927.0,-231.99999999999932,39.00000000000014,-240.00000000000688,-1882.000000000005,-162.9999999999967,-215.99999999999397,81.99999999999363,-99.99999999999432,-271.0000000000008,51.99999999999649,,-3858.0000000000073
2017.01.17,-837.9999999999943,-266.9999999999959,68.99999999999685,-185.99999999999727,-2915.999999999997,-242.999999999995,-114.99999999999844,6.000000000000227,-227.99999999999443,-385.0000000000051,69.9999999999923,,-5032.999999999987
2017.01.17,-825.9999999999934,-198.99999999999807,26.000000000003798,-270.0000000000036,-2727.0000000000036,-137.00000000000045,-301.99999999998005,49.99999999999716,-205.99999999998886,-386.0000000000099,140.99999999999113,,-4835.999999999985
2017.01.17,-856.0000000000013,-137.99999999999102,87.00000000000374,-256.0000000000007,-2753.999999999991,-24.999999999991473,-312.00000000000114,109.99999999999943,-180.99999999999739,-361.0000000000042,97.9999999999981,,-4587.999999999977
2017.01.17,-958.9999999999987,61.99999999999761,85.00000000000173,-299.00000000000483,-2840.0000000000036,183.00000000000693,-420.9999999999825,279.9999999999869,25.000000000005684,-274.0000000000009,117.00000000000044,,-4040.9999999999914
2017.01.17,-1029.9999999999975,-57.00000000000216,94.00000000000519,-331.999999999999,-2901.999999999987,56.000000000011596,-375.9999999999986,216.99999999999875,-19.99999999999602,-333.0000000000126,104.99999999999955,,-4577.999999999976
2017.01.17,-1009.9999999999998,-7.999999999995566,119.99999999999788,-302.0000000000023,-2991.99999999999,74.00000000001228,-364.9999999999931,257.99999999999557,-24.00000000000091,-304.00000000000205,198.99999999999363,,-4353.9999999999845
2017.01.17,-927.9999999999955,88.00000000000807,61.999999999995396,-334.00000000000097,-2889.9999999999864,137.00000000000045,-322.00000000000006,387.999999999991,6.000000000000227,-268.0000000000007,226.99999999999943,,-3833.9999999999895
2017.01.17,-903.9999999999937,329.9999999999983,9.00000000000345,-353.0000000000033,-2890.999999999991,260.0000000000051,-266.999999999995,393.99999999999125,108.00000000000409,-152.00000000000102,202.9999999999976,,-3262.999999999984
2017.01.17,-897.9999999999987,406.0000000000059,2.000000000002,-307.99999999999716,-2798.000000000002,347.0000000000084,-149.9999999999835,449.99999999998863,179.00000000000205,-41.00000000001103,178.99999999999582,,-2631.9999999999895
2017.01.17,-907.9999999999977,362.99999999999955,28.000000000005798,-375.9999999999986,-2810.0000000000023,222.0000000000084,-240.9999999999801,423.9999999999924,112.99999999999955,-167.0000000000016,165.9999999999995,,-3185.999999999975
2017.01.17,-929.9999999999975,320.0000000000074,21.00000000000435,-392.9999999999989,-2780.000000000001,201.00000000000762,-308.9999999999815,417.99999999999216,96.00000000000364,-180.00000000000682,221.99999999999997,,-3313.99999999997
2017.01.17,-903.9999999999937,314.00000000000716,7.0000000000014495,-399.0000000000049,-2944.999999999993,184.0000000000117,-289.9999999999903,368.9999999999998,35.0000000000108,-222.99999999999898,214.99999999999852,,-3636.9999999999513
2017.01.17,-939.9999999999964,296.99999999999704,-10.999999999994348,-422.00000000000017,-2921.9999999999973,181.0000000000116,-312.9999999999855,345.9999999999894,24.00000000000091,-233.0000000000041,245.99999999999068,,-3746.9999999999873
2017.01.17,-1044.0000000000005,403.99999999999636,-2.000000000002,-478.0000000000006,-2967.999999999989,271.0000000000008,-428.9999999999905,417.99999999999216,44.00000000001114,-197.00000000000273,282.99999999999994,,-3697.9999999999845
2017.01.17,-1049.0,590.0000000000034,4.999999999999449,-495.9999999999964,-2671.9999999999973,438.0000000000024,-448.9999999999883,576.9999999999982,141.00000000000534,-115.99999999999966,354.9999999999942,,-2675.9999999999786
2017.01.17,-1044.999999999996,573.9999999999981,11.00000000000545,-495.000000000001,-2691.0000000000027,451.0000000000076,-478.999999999985,573.9999999999981,115.0000000000091,-121.00000000000932,404.99999999999983,,-2700.9999999999754
2017.01.17,-1040.999999999992,555.9999999999974,34.000000000000696,-490.999999999997,-2736.9999999999945,414.0000000000015,-461.0000000000003,574.9999999999886,79.9999999999983,-158.00000000000125,422.00000000000017,,-2806.999999999999
2017.01.17,-1059.9999999999943,579.9999999999983,4.999999999999449,-499.000000000005,-2686.9999999999836,469.0000000000083,-495.99999999998533,550.9999999999877,85.99999999999852,-157.0000000000107,402.9999999999978,,-2804.9999999999895
2017.01.17,-1150.999999999991,531.9999999999965,-7.9999999999968985,-565.0000000000044,-2727.0000000000036,420.0000000000017,-650.9999999999794,519.999999999996,55.00000000000682,-204.00000000000773,385.99999999999744,,-3392.999999999985
2017.01.18,-1105.0000000000005,567.9999999999978,9.999999999998899,-526.0000000000042,-2747.9999999999905,405.00000000000114,-717.9999999999964,539.999999999992,140.00000000000057,-200.00000000000284,283.99999999999534,,-3350.0000000000086
2017.01.18,-1083.0000000000007,463.0000000000081,7.9999999999968985,-541.9999999999981,-2734.000000000009,359.00000000000887,-525.999999999982,516.9999999999959,130.00000000000966,-216.00000000000819,290.00000000000136,,-3333.999999999977
2017.01.18,-1112.9999999999973,457.9999999999984,4.000000000004,-534.0000000000011,-2763.0000000000055,355.000000000004,-572.9999999999791,496.9999999999999,103.9999999999992,-222.0000000000084,309.99999999999915,,-3476.9999999999864
2017.01.18,-1037.9999999999945,439.9999999999977,41.000000000002146,-495.000000000001,-2807.9999999999927,344.99999999999886,-519.9999999999872,509.9999999999909,85.99999999999852,-231.00000000000875,343.9999999999999,,-3325.9999999999955
2017.01.18,-1044.999999999996,418.00000000000637,33.000000000005244,-526.9999999999997,-2843.999999999994,299.0000000000066,-542.9999999999824,459.99999999999375,73.99999999999807,-277.000000000001,295.99999999999625,,-3655.9999999999673
2017.01.18,-1030.999999999993,460.00000000000796,46.00000000000159,-477.0000000000052,-2662.9999999999827,317.0000000000073,-432.9999999999945,518.9999999999912,192.00000000000728,-165.00000000000625,240.99999999999122,,-2993.999999999975
2017.01.18,-1034.999999999997,362.99999999999955,58.000000000002494,-465.9999999999998,-2605.9999999999945,246.9999999999999,-397.99999999998727,469.99999999999886,97.00000000000841,-239.00000000000432,261.99999999999557,,-3246.999999999978
2017.01.18,-1027.0000000000002,341.0000000000082,65.00000000000395,-497.000000000003,-2629.9999999999955,225.9999999999991,-554.9999999999944,440.9999999999883,85.99999999999852,-302.0000000000067,269.9999999999925,,-3582.000000000009
2017.01.18,-1020.9999999999941,310.0000000000023,58.99999999999794,-545.0000000000066,-2566.0000000000027,207.00000000000784,-635.9999999999922,413.99999999998727,41.00000000001103,-394.00000000000546,295.99999999999625,,-3834.999999999998
2017.01.18,-1023.9999999999916,299.0000000000066,65.00000000000395,-561.0000000000003,-2591.000000000008,221.00000000000364,-669.9999999999928,415.9999999999968,48.00000000000182,-408.00000000000125,276.9999999999939,,-3927.9999999999877
2017.01.18,-1057.9999999999923,331.00000000000307,73.00000000000084,-539.0000000000006,-2403.9999999999964,227.00000000000387,-627.9999999999841,439.9999999999977,20.000000000010232,-350.9999999999991,290.9999999999968,,-3597.9999999999604
2017.01.18,-998.9999999999943,278.99999999999636,68.99999999999685,-492.999999999999,-2448.9999999999836,172.00000000001125,-508.9999999999817,405.9999999999917,-15.000000000000568,-343.0000000000035,347.9999999999928,,-3533.9999999999736
2017.01.18,-1005.0000000000003,290.9999999999968,68.99999999999685,-500.00000000000045,-2388.999999999982,193.00000000001205,-549.9999999999839,404.9999999999869,-13.999999999995794,-355.000000000004,361.9999999999957,,-3492.999999999978
2017.01.18,-1035.9999999999925,305.9999999999974,63.99999999999739,-516.0000000000053,-2396.9999999999914,214.00000000001285,-566.9999999999842,412.9999999999967,-15.000000000000568,-359.99999999999943,361.0000000000002,,-3532.999999999969
2017.01.18,-1002.9999999999983,165.00000000000625,46.00000000000159,-499.000000000005,-2634.999999999991,43.00000000000637,-515.9999999999832,285.99999999998715,-149.99999999999147,-435.0000000000023,349.99999999999477,,-4347.999999999976
2017.01.18,-920.9999999999941,168.00000000000637,9.00000000000345,-497.99999999999847,-2685.0000000000023,38.000000000010914,-496.99999999999187,251.99999999999534,-146.99999999999136,-451.0000000000076,308.9999999999926,,-4422.999999999976
2017.01.18,-958.9999999999987,219.99999999999886,-2.999999999997449,-540.0000000000072,-2656.9999999999823,71.00000000001216,-562.9999999999802,277.9999999999916,-128.99999999999068,-458.0000000000126,334.00000000000097,,-4405.999999999965
2017.01.18,-1013.9999999999927,168.99999999999693,-2.999999999997449,-573.9999999999967,-2832.999999999998,44.00000000001114,-637.9999999999831,242.999999999995,-137.00000000000045,-502.00000000000955,295.99999999999625,,-4948.999999999978
2017.01.18,-970.9999999999997,135.00000000000512,0.0,-551.0000000000015,-2823.9999999999836,16.000000000005343,-645.999999999991,202.99999999998875,-183.9999999999975,-513.0000000000052,310.9999999999946,,-5023.9999999999845
2017.01.18,-922.999999999996,171.99999999999704,-12.999999999996348,-517.9999999999962,-2745.999999999981,71.00000000001216,-583.9999999999845,234.99999999999943,-159.9999999999966,-458.0000000000126,310.9999999999946,,-4612.999999999961
2017.01.18,-1044.0000000000005,60.000000000002274,-17.000000000000348,-509.00000000000387,-2659.9999999999964,66.0000000000025,-583.0000000000002,251.99999999999534,-168.99999999999693,-443.00000000001205,352.9999999999922,,-4694.000000000017
2017.01.18,-1014.9999999999992,-48.99999999999238,56.0000000000005,-451.9999999999969,-2474.9999999999945,-4.9999999999954525,-610.9999999999837,189.99999999999773,-207.9999999999984,-469.0000000000083,324.9999999999975,,-4712.999999999973
2017.01.18,-953.9999999999993,-54.99999999999261,107.99999999999699,-383.0,-2544.9999999999873,-21.99999999999136,-495.000000000001,198.99999999999807,-209.99999999999375,-463.99999999999864,340.9999999999913,,-4479.999999999978
2017.01.18,-953.9999999999993,1.0000000000047748,124.00000000000189,-412.9999999999967,-2655.000000000001,31.00000000000591,-530.9999999999926,263.9999999999958,-182.99999999999272,-435.0000000000023,348.9999999999993,,-4401.999999999977
2017.01.18,-1006.9999999999912,-43.99999999999693,185.99999999999727,-451.9999999999969,-2454.0000000000077,14.000000000010004,-630.9999999999816,295.99999999999227,-236.99999999999477,-533.0000000000013,426.9999999999996,,-4434.999999999971
2017.01.18,-998.9999999999943,-51.9999999999925,158.0000000000026,-492.999999999999,-2480.9999999999945,-31.999999999996476,-696.999999999992,248.99999999999523,-305.9999999999974,-588.9999999999986,500.00000000000045,,-4741.999999999967
2017.01.18,-978.9999999999966,-93.00000000000352,199.00000000000472,-463.9999999999977,-2520.9999999999864,-41.99999999998738,-678.0000000000008,282.99999999998704,-314.9999999999977,-557.0000000000022,526.9999999999997,,-4639.99999999998
2017.01.18,-935.9999999999924,-168.99999999999693,272.00000000000557,-395.0000000000009,-2443.999999999988,-111.99999999999477,-545.9999999999799,306.99999999998795,-316.99999999999307,-526.0000000000105,562.9999999999912,,-4302.999999999971
2017.01.18,-934.9999999999969,-117.999999999995,268.0000000000016,-380.999999999998,-2195.999999999998,-15.000000000000568,-556.9999999999853,387.00000000000045,-283.9999999999918,-475.9999999999991,635.9999999999922,,-3670.9999999999704
