date,NZDUSD,CHFJPY,CADCHF,NZDCHF,GBPJPY,EURJPY,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,empty,sum
2017.01.16,-80.99999999999774,-45.99999999999227,-95.00000000000064,-129.00000000000134,-454.9999999999841,-253.99999999999068,238.0000000000049,-70.00000000000739,-226.99999999998965,-231.00000000000875,23.999999999990695,,-1325.999999999977
2017.01.16,-173.9999999999964,-140.99999999999113,-97.00000000000264,-202.0000000000022,-668.0000000000064,-375.99999999999056,126.0000000000039,-165.00000000000625,-260.9999999999957,-367.00000000000443,-1.0000000000065512,,-2325.9999999999977
2017.01.16,-388.9999999999949,-6.000000000000227,-85.00000000000173,-358.9999999999982,-235.99999999999,-234.99999999999943,-132.99999999998312,-8.000000000009777,-284.9999999999966,-429.00000000000205,203.99999999999307,,-1960.9999999999832
2017.01.16,-229.99999999999687,-27.999999999991587,-92.99999999999864,-234.99999999999633,-343.9999999999941,-232.99999999998988,84.0000000000174,-35.0000000000108,-271.99999999999136,-302.0000000000067,161.99999999999548,,-1525.9999999999636
2017.01.16,-178.99999999999582,-94.99999999999886,-66.99999999999484,-162.0000000000066,-441.0000000000025,-300.9999999999877,249.00000000001032,-55.00000000000682,-259.00000000000034,-269.00000000000546,129.00000000000134,,-1449.9999999999873
2017.01.16,-151.00000000000114,-159.9999999999966,-68.99999999999685,-148.0000000000037,-611.9999999999948,-366.9999999999902,292.00000000000335,-108.00000000000409,-336.9999999999891,-295.0000000000017,157.99999999999147,,-1796.9999999999832
2017.01.16,-68.99999999999685,-102.99999999999443,-78.00000000000028,-75.00000000000284,-506.0000000000002,-325.9999999999934,453.99999999999886,-73.0000000000075,-220.99999999998943,-176.00000000000193,63.99999999999739,,-1108.9999999999907
2017.01.16,1.0000000000065512,-78.00000000000296,-65.00000000000395,-31.000000000003247,-425.9999999999877,-257.99999999999557,496.00000000000756,-39.00000000000148,-194.00000000000261,-109.00000000000887,68.99999999999685,,-633.9999999999955
2017.01.16,-17.999999999995797,123.99999999999523,-60.99999999999994,-39.00000000000014,-18.000000000000682,-27.999999999991587,458.00000000000284,115.99999999999966,-1.9999999999953388,28.999999999996362,31.999999999998696,,593.0000000000093
2017.01.16,-14.999999999998348,128.0000000000001,-85.99999999999719,-31.999999999998696,-62.99999999998818,-25.99999999999625,482.00000000000466,94.99999999999886,-10.99999999999568,36.99999999999193,12.999999999996348,,522.0000000000176
2017.01.16,109.99999999999899,96.00000000000364,-60.00000000000449,68.99999999999685,-93.99999999999409,-37.9999999999967,665.0000000000044,99.99999999999432,39.00000000000148,129.99999999999545,-39.00000000000014,,977.9999999999998
2017.01.16,123.00000000000644,171.99999999999704,-100.00000000000009,46.999999999997044,-149.0000000000009,46.00000000000648,612.0000000000125,112.99999999999955,46.00000000000648,156.99999999999648,-33.000000000005244,,1034.0000000000157
2017.01.16,86.0000000000083,64.00000000000716,-90.0000000000012,22.999999999995246,-359.9999999999852,-64.99999999999773,561.0000000000115,42.999999999992156,-27.999999999991587,54.99999999999261,-25.00000000000835,,264.0000000000229
2017.01.16,60.00000000000449,161.00000000000136,-83.9999999999952,0.0,-162.9999999999825,14.000000000010004,536.0000000000032,123.99999999999523,49.99999999999716,97.99999999999898,-26.999999999999247,,769.0000000000335
2017.01.16,62.000000000006494,212.0000000000033,-78.99999999999574,27.999999999994696,-19.99999999998181,80.0000000000125,588.0000000000107,168.99999999999693,126.00000000000477,168.99999999999693,-60.99999999999994,,1274.0000000000487
2017.01.16,97.00000000000264,216.00000000000819,-75.9999999999983,71.99999999999429,-13.00000000000523,63.00000000000239,703.0000000000092,173.99999999999238,118.00000000000921,220.99999999998943,-47.00000000000814,,1527.999999999996
2017.01.16,73.00000000000084,301.00000000000193,-97.9999999999981,48.000000000003595,80.0000000000125,163.0000000000109,635.0000000000077,213.99999999999864,200.00000000000284,248.99999999999523,-96.00000000000719,,1769.0000000000289
2017.01.16,-17.999999999995797,375.0,-70.0000000000034,-21.00000000000435,200.00000000001705,304.00000000000205,414.00000000000324,299.99999999999716,237.00000000000898,227.99999999999443,-43.00000000000415,,1906.0000000000155
2017.01.16,80.00000000000229,343.0000000000035,-143.00000000000423,51.000000000001044,424.0000000000066,352.00000000000387,478.0000000000006,197.9999999999933,231.99999999999932,287.9999999999967,-148.99999999999915,,2154.000000000004
