date,CHFJPY,empty,sum
2020.12.07,-183.9999999999975,,-183.9999999999975
2020.12.07,-210.00000000000796,,-210.00000000000796
2020.12.07,-307.00000000000216,,-307.00000000000216
2020.12.07,-277.000000000001,,-277.000000000001
2020.12.07,-207.00000000000784,,-207.00000000000784
2020.12.07,-183.9999999999975,,-183.9999999999975
2020.12.07,-165.00000000000625,,-165.00000000000625
2020.12.07,-169.00000000001114,,-169.00000000001114
2020.12.07,-169.00000000001114,,-169.00000000001114
2020.12.07,-134.00000000000034,,-134.00000000000034
2020.12.07,-135.00000000000512,,-135.00000000000512
2020.12.07,-118.99999999999977,,-118.99999999999977
2020.12.07,-112.99999999999955,,-112.99999999999955
2020.12.07,-131.00000000000023,,-131.00000000000023
2020.12.07,-130.00000000000966,,-130.00000000000966
2020.12.07,-188.0000000000024,,-188.0000000000024
2020.12.07,-215.0000000000034,,-215.0000000000034
2020.12.07,-231.00000000000875,,-231.00000000000875
2020.12.07,-197.00000000000273,,-197.00000000000273
2020.12.07,-158.00000000000125,,-158.00000000000125
2020.12.07,-201.00000000000762,,-201.00000000000762
2020.12.07,-81.00000000000307,,-81.00000000000307
2020.12.07,-64.00000000000716,,-64.00000000000716
2020.12.07,-103.00000000000864,,-103.00000000000864
2020.12.07,-163.0000000000109,,-163.0000000000109
2020.12.07,-284.000000000006,,-284.000000000006
2020.12.07,-311.9999999999976,,-311.9999999999976
2020.12.07,-313.0000000000024,,-313.0000000000024
2020.12.07,-344.0000000000083,,-344.0000000000083
2020.12.07,-317.99999999999784,,-317.99999999999784
2020.12.07,-305.0000000000068,,-305.0000000000068
2020.12.07,-317.0000000000073,,-317.0000000000073
2020.12.07,-352.00000000000387,,-352.00000000000387
2020.12.07,-498.00000000000466,,-498.00000000000466
2020.12.07,-512.0000000000005,,-512.0000000000005
2020.12.07,-525.0000000000057,,-525.0000000000057
2020.12.07,-451.0000000000076,,-451.0000000000076
2020.12.07,-341.0000000000082,,-341.0000000000082
2020.12.07,-332.9999999999984,,-332.9999999999984
2020.12.07,-297.00000000001125,,-297.00000000001125
2020.12.07,-276.00000000001046,,-276.00000000001046
2020.12.07,-225.9999999999991,,-225.9999999999991
2020.12.07,-227.00000000000387,,-227.00000000000387
2020.12.07,-204.9999999999983,,-204.9999999999983
2020.12.07,-203.00000000000296,,-203.00000000000296
2020.12.07,-192.99999999999784,,-192.99999999999784
2020.12.07,-156.0000000000059,,-156.0000000000059
2020.12.07,-156.0000000000059,,-156.0000000000059
2020.12.08,-173.00000000000182,,-173.00000000000182
2020.12.08,-151.00000000001046,,-151.00000000001046
2020.12.08,-145.00000000001023,,-145.00000000001023
2020.12.08,-140.00000000000057,,-140.00000000000057
2020.12.08,-103.9999999999992,,-103.9999999999992
2020.12.08,-141.00000000000534,,-141.00000000000534
2020.12.08,-170.0000000000017,,-170.0000000000017
2020.12.08,-185.00000000000227,,-185.00000000000227
2020.12.08,-167.0000000000016,,-167.0000000000016
2020.12.08,-149.0000000000009,,-149.0000000000009
2020.12.08,-143.00000000000068,,-143.00000000000068
2020.12.08,-134.00000000000034,,-134.00000000000034
2020.12.08,-138.00000000000523,,-138.00000000000523
2020.12.08,-131.00000000000023,,-131.00000000000023
2020.12.08,-186.9999999999976,,-186.9999999999976
2020.12.08,-167.0000000000016,,-167.0000000000016
2020.12.08,-180.99999999999739,,-180.99999999999739
2020.12.08,-182.00000000000216,,-182.00000000000216
2020.12.08,-207.9999999999984,,-207.9999999999984
2020.12.08,-257.000000000005,,-257.000000000005
2020.12.08,-233.0000000000041,,-233.0000000000041
2020.12.08,-323.99999999999807,,-323.99999999999807
2020.12.08,-362.000000000009,,-362.000000000009
2020.12.08,-379.0000000000049,,-379.0000000000049
2020.12.08,-314.00000000000716,,-314.00000000000716
2020.12.08,-305.0000000000068,,-305.0000000000068
2020.12.08,-382.000000000005,,-382.000000000005
2020.12.08,-386.0000000000099,,-386.0000000000099
2020.12.08,-468.0000000000035,,-468.0000000000035
2020.12.08,-448.99999999999807,,-448.99999999999807
2020.12.08,-442.99999999999784,,-442.99999999999784
2020.12.08,-426.00000000000193,,-426.00000000000193
2020.12.08,-498.00000000000466,,-498.00000000000466
2020.12.08,-545.0000000000017,,-545.0000000000017
2020.12.08,-534.000000000006,,-534.000000000006
2020.12.08,-579.0000000000077,,-579.0000000000077
2020.12.08,-529.0000000000106,,-529.0000000000106
2020.12.08,-561.9999999999976,,-561.9999999999976
2020.12.08,-570.999999999998,,-570.999999999998
2020.12.08,-548.0000000000018,,-548.0000000000018
2020.12.08,-597.999999999999,,-597.999999999999
2020.12.08,-572.0000000000027,,-572.0000000000027
2020.12.08,-531.0000000000059,,-531.0000000000059
2020.12.08,-531.0000000000059,,-531.0000000000059
2020.12.08,-505.00000000000966,,-505.00000000000966
2020.12.08,-522.0000000000056,,-522.0000000000056
2020.12.08,-541.000000000011,,-541.000000000011
2020.12.08,-536.0000000000014,,-536.0000000000014
2020.12.09,-531.0000000000059,,-531.0000000000059
2020.12.09,-530.0000000000011,,-530.0000000000011
2020.12.09,-581.0000000000031,,-581.0000000000031
2020.12.09,-549.0000000000066,,-549.0000000000066
2020.12.09,-575.0000000000028,,-575.0000000000028
2020.12.09,-543.0000000000064,,-543.0000000000064
2020.12.09,-542.0000000000016,,-542.0000000000016
2020.12.09,-535.0000000000108,,-535.0000000000108
