date,USDCHF,GBPUSD,EURUSD,AUDUSD,GBPCHF,EURCHF,CHFJPY,AUDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURNZD,NZDCAD,AUDNZD,empty,sum
2019.07.29,-148.99999999999915,-64.99999999998174,-25.00000000000835,-2.999999999997449,-223.00000000001762,-188.9999999999947,-0.999999999990564,-51.000000000001044,-45.000000000006146,-129.99999999999545,-129.00000000000134,-89.00000000000574,-108.00000000000409,-73.00000000001194,-2.999999999997449,-40.0000000000178,,-1323.0000000000307
2019.07.29,-148.99999999999915,-81.9999999999821,-25.999999999992696,12.999999999996348,-172.0000000000166,-204.00000000000418,34.000000000006025,-104.99999999999955,-30.000000000007798,-144.9999999999818,-123.00000000000644,-60.99999999999994,-108.00000000000409,-50.0000000000167,21.00000000000435,-75.00000000000284,,-1262.0000000000073
2019.07.29,-92.99999999999864,-83.9999999999952,-63.99999999999739,39.999999999995595,-156.00000000000057,-182.99999999999983,106.99999999999932,-114.99999999999844,-4.000000000004,-141.9999999999959,-179.00000000001802,4.999999999988347,-134.00000000000034,-95.00000000000064,46.00000000000159,-73.00000000001194,,-1124.000000000036
2019.07.29,-87.00000000000374,-63.99999999999739,-69.00000000000794,56.99999999999594,-114.0000000000141,-177.99999999998929,115.99999999999966,-95.99999999999609,17.000000000000348,-106.99999999999932,-143.00000000000423,31.000000000003247,-121.99999999999989,-95.00000000000064,56.0000000000005,-83.00000000001084,,-881.0000000000239
2019.07.29,-82.99999999999974,-63.99999999999739,-72.0000000000054,46.999999999997044,-116.00000000000499,-175.99999999999838,109.00000000000887,-93.99999999999409,25.999999999992696,-96.99999999997999,-145.00000000001734,14.999999999987246,-126.99999999999534,-91.00000000001884,76.0000000000094,-67.00000000001705,,-859.0000000000332
2019.07.29,-90.0000000000012,-49.99999999999449,-66.99999999999484,5.999999999994898,-103.00000000000864,-177.00000000000495,87.0000000000033,-82.00000000000429,23.999999999990695,-44.999999999987494,-148.00000000001478,-56.000000000011596,-90.99999999999397,-65.00000000000395,97.00000000000264,-38.0000000000047,,-798.0000000000334
2019.07.29,-91.00000000000774,-36.999999999998145,-100.99999999999554,-16.0000000000049,-78.00000000000028,-173.00000000000094,67.00000000000728,-56.99999999999594,40.99999999999105,-31.999999999982265,-126.0000000000039,-82.00000000000429,-97.99999999999898,-134.00000000001188,76.0000000000094,-34.000000000000696,,-874.9999999999976
2019.07.29,-30.000000000007798,-49.99999999999449,-120.99999999999334,39.00000000000014,-35.00000000000725,-157.00000000000713,24.00000000000091,-48.000000000003595,65.99999999999939,72.00000000000273,-100.0000000000112,3.999999999981796,-36.99999999999193,-182.0000000000155,51.000000000001044,-53.00000000001415,,-557.0000000000604
2019.07.29,7.9999999999968985,-61.99999999998429,-133.99999999998968,29.000000000001247,7.999999999985796,-130.0000000000079,18.000000000000682,-26.999999999999247,75.9999999999983,126.00000000000477,-82.00000000000429,-24.000000000001798,5.000000000009663,-190.00000000000128,31.000000000003247,-58.000000000002494,,-405.9999999999904
2019.07.29,41.9999999999976,-51.99999999998539,-133.99999999998968,71.99999999999429,51.000000000001044,-96.00000000000719,69.00000000000261,-51.99999999999649,73.99999999999629,139.00000000001,-36.0000000000138,98.99999999998244,5.000000000009663,-200.00000000000017,16.0000000000049,-147.00000000000824,,-150.00000000000216
2019.07.29,2.999999999997449,-40.99999999997994,-106.99999999999044,43.999999999999595,42.999999999993044,-100.0000000000112,57.00000000000216,-48.000000000003595,73.00000000000084,141.00000000001955,-32.0000000000098,116.99999999998934,22.999999999996135,-249.00000000001032,-12.999999999996348,-163.00000000000205,,-252.00000000000557
2019.07.29,-12.000000000000899,22.0000000000109,-78.00000000000028,17.999999999995797,62.99999999999084,-96.99999999999153,61.00000000000705,-16.0000000000049,82.99999999999974,183.00000000002115,-28.000000000005798,46.999999999997044,21.000000000000796,-300.00000000001137,-43.999999999999595,-157.00000000000713,,-233.9999999999982
2019.07.29,-45.000000000006146,32.0000000000098,-69.00000000000794,-17.999999999995797,46.999999999997044,-119.00000000000244,62.00000000001182,-24.000000000001798,91.99999999999208,149.0000000000009,-18.0000000000069,10.999999999983245,6.000000000000227,-287.000000000015,-28.999999999990145,-130.0000000000079,,-340.0000000000389
2019.07.29,-47.00000000000814,37.00000000002035,-53.999999999998494,-12.999999999996348,42.999999999993044,-116.00000000000499,73.0000000000075,-12.999999999996348,86.99999999999264,138.00000000000523,-17.000000000000348,-13.000000000018552,-10.99999999999568,-294.0000000000165,-36.999999999998145,-126.0000000000039,,-363.00000000001864
2019.07.29,-84.0000000000063,64.0000000000196,-36.999999999998145,7.9999999999968985,26.999999999999247,-148.99999999999915,54.000000000002046,-60.00000000000449,90.0000000000012,118.00000000002342,17.000000000000348,98.99999999998244,-18.999999999991246,-259.0000000000092,-30.999999999992145,-126.0000000000039,,-287.9999999999794
2019.07.29,-86.0000000000083,83.00000000001084,-26.999999999999247,7.0000000000014495,29.999999999996696,-146.00000000000168,56.000000000011596,-63.00000000000195,90.0000000000012,127.00000000000955,-14.000000000002899,106.99999999999044,-9.999999999990905,-198.00000000000927,2.000000000002,-126.0000000000039,,-167.99999999999432
2019.07.29,-80.00000000000229,57.00000000001815,-32.999999999994145,-2.000000000002,19.999999999997797,-137.00000000000932,51.00000000000193,-44.99999999999504,86.99999999999264,125.0,-59.000000000009045,82.99999999998863,-16.999999999995907,-209.9999999999991,16.0000000000049,-113.00000000000753,,-257.00000000001035
2019.07.29,-75.00000000000284,79.00000000000685,-26.999999999999247,7.0000000000014495,35.999999999991594,-131.99999999999878,70.99999999999795,-53.00000000000304,95.00000000000064,116.00000000001387,-45.000000000006146,130.99999999999224,-39.00000000000148,-209.9999999999991,35.00000000000725,-121.00000000001555,,-132.00000000001432
2019.07.29,-89.00000000000574,12.000000000012001,-21.00000000000435,15.999999999993797,-31.000000000003247,-124.99999999999733,112.00000000000898,-65.99999999999939,42.999999999993044,-24.999999999977263,-117.00000000001154,64.99999999998174,-90.99999999999397,-190.00000000000128,39.00000000000014,-136.00000000000279,,-604.0000000000073
2019.07.29,-95.00000000000064,36.0000000000138,-19.999999999997797,15.999999999993797,-7.0000000000014495,-133.99999999998968,94.99999999999886,-87.99999999999919,52.99999999999194,5.000000000023874,-104.00000000001519,70.99999999999883,-87.0000000000033,-141.00000000001333,50.0000000000056,-104.00000000001519,,-454.00000000000904
2019.07.29,-67.00000000000594,128.000000000017,11.00000000000545,-0.999999999995449,139.9999999999846,-58.000000000002494,130.00000000000966,-55.000000000005045,100.99999999999554,158.00000000001546,-28.000000000005798,273.9999999999965,-18.999999999991246,-195.00000000001182,31.000000000003247,-158.0000000000137,,391.99999999999596
2019.07.29,-38.0000000000047,270.00000000001467,19.999999999997797,4.000000000004,304.9999999999997,-17.000000000000348,190.00000000001194,-26.000000000003798,186.99999999999272,262.00000000000045,154.99999999999403,390.9999999999858,-33.999999999991815,-201.00000000000674,11.00000000000545,-197.00000000000273,,1281.9999999999964
2019.07.29,-47.00000000000814,351.0000000000124,43.999999999999595,0.0,386.9999999999818,-4.000000000004,194.00000000000261,-29.000000000001247,232.99999999999432,350.9999999999991,272.99999999998994,541.9999999999981,-22.999999999996135,-196.0000000000184,12.000000000000899,-198.00000000000927,,1889.9999999999416
2019.07.29,-13.00000000000745,355.0000000000164,2.999999999997449,-9.999999999998899,396.9999999999807,28.000000000005798,227.00000000000387,9.999999999998899,227.99999999999488,346.00000000000364,237.99999999998266,495.99999999998533,-31.999999999996476,-205.00000000001074,16.0000000000049,-155.00000000001623,,1928.9999999999447
2019.07.29,64.99999999999284,439.0000000000116,1.0000000000065512,-0.999999999995449,598.999999999994,59.99999999999339,283.00000000000125,56.0000000000005,332.99999999999443,475.00000000002274,424.99999999998647,632.9999999999947,-36.000000000001364,-200.00000000000017,11.00000000000545,-141.99999999999767,,3001.000000000009
2019.07.29,86.99999999999264,327.00000000001063,-21.00000000000435,-2.000000000002,539.999999999985,72.0000000000054,291.000000000011,75.9999999999983,275.99999999999847,355.0000000000182,285.99999999998624,505.99999999998425,-52.99999999999727,-243.00000000001543,-4.999999999999449,-158.0000000000137,,2333.9999999999577
2019.07.29,68.00000000000139,320.00000000000915,-31.000000000003247,-4.000000000004,519.9999999999872,72.99999999998974,310.0000000000023,70.99999999999883,270.99999999999903,350.00000000002274,314.99999999999864,470.9999999999992,-66.99999999999307,-275.000000000003,-26.999999999999247,-157.00000000000713,,2207.999999999998
2019.07.29,37.99999999999359,439.0000000000116,-28.999999999990145,-0.999999999995449,588.9999999999951,48.000000000003595,251.00000000000477,46.00000000000159,342.9999999999933,453.00000000000296,470.9999999999992,634.0000000000013,-73.99999999999807,-267.0000000000172,-18.999999999991246,-153.00000000000313,,2769.0000000000114
2019.07.29,-16.0000000000049,556.0000000000009,11.00000000000545,-11.00000000000545,659.999999999994,42.0000000000087,185.00000000000227,21.999999999999797,415.99999999999415,605.0000000000182,636.9999999999986,817.9999999999854,-15.999999999991132,-189.00000000001694,-46.999999999997044,-151.00000000001222,,3521.9999999999795
2019.07.29,-33.000000000005244,617.0000000000009,53.999999999998494,-36.0000000000027,644.0000000000001,-5.000000000010552,176.00000000000193,12.000000000000899,411.99999999999017,668.0000000000064,746.9999999999866,866.9999999999956,13.999999999995794,-253.99999999999866,-113.99999999999189,-156.00000000000057,,3612.9999999999673
2019.07.29,-56.0000000000005,713.0000000000081,15.00000000000945,-50.0000000000056,698.999999999983,-7.0000000000014495,162.00000000000614,21.999999999999797,475.99999999999864,757.000000000005,844.9999999999847,896.9999999999923,-42.999999999992156,-352.000000000019,-143.9999999999997,-219.99999999999798,,3713.9999999999714
2019.07.29,-14.999999999998348,897.0000000000144,4.000000000004,-17.000000000000348,929.9999999999864,-14.000000000002899,227.00000000000387,7.0000000000014495,647.9999999999931,917.0000000000016,1124.9999999999982,1247.9999999999825,-69.99999999999318,-365.0000000000153,-173.9999999999964,-223.00000000001762,,5124.999999999962
2019.07.29,-7.0000000000014495,1039.000000000012,-1.999999999990898,-19.999999999997797,1174.9999999999927,-7.0000000000014495,225.9999999999991,26.999999999999247,773.9999999999969,1118.0000000000234,1480.999999999999,1533.999999999991,-63.99999999999295,-357.00000000000733,-183.99999999999528,-222.00000000001108,,6511.0000000000155
2019.07.29,75.9999999999983,1084.0000000000182,-53.999999999998494,-29.999999999996696,1227.9999999999848,55.000000000005045,303.0000000000115,36.0000000000027,810.9999999999951,1161.0000000000014,1542.9999999999832,1601.9999999999923,-88.99999999999864,-464.00000000001995,-219.99999999999798,-236.99999999999832,,6804.999999999984
2019.07.29,35.999999999991594,1061.000000000001,-79.99999999999119,-26.000000000003798,1195.999999999997,-8.999999999992347,297.00000000001125,70.0000000000034,852.9999999999926,1108.000000000004,1418.9999999999925,1473.9999999999975,-144.99999999999602,-528.0000000000174,-207.99999999999707,-246.00000000001288,,6271.99999999998
2019.07.29,-21.999999999999797,1175.9999999999993,-133.00000000000534,-95.99999999999609,1256.999999999997,-106.99999999999044,265.00000000000057,14.999999999998348,919.9999999999986,1200.000000000017,1526.9999999999895,1621.9999999999902,-326.9999999999982,-559.0000000000206,-205.99999999999508,-278.00000000000045,,6253.999999999984
2019.07.29,-35.00000000000725,1413.0000000000198,-99.00000000000463,-100.00000000000009,1429.999999999998,-123.00000000000644,383.0000000000098,31.999999999998696,1113.9999999999927,1268.0000000000007,1759.9999999999839,1785.9999999999986,-417.0000000000016,-592.0000000000148,-183.99999999999528,-222.00000000001108,,7413.999999999961
2019.07.29,-19.999999999997797,1389.000000000018,-181.9999999999933,-16.0000000000049,1492.9999999999889,-157.00000000000713,423.0000000000018,21.00000000000435,1163.9999999999984,1240.000000000009,1865.99999999999,2039.9999999999973,-472.999999999999,-467.0000000000174,-129.9999999999968,-188.00000000001037,,8002.999999999981
2019.07.29,42.999999999993044,1390.0000000000023,-174.99999999999181,-26.000000000003798,1500.9999999999968,-121.99999999999989,460.00000000000796,53.999999999998494,1173.9999999999973,1213.9999999999986,1939.9999999999861,1963.999999999988,-474.00000000000375,-495.000000000001,-153.99999999999858,-120.00000000000898,,8173.99999999996
2019.07.29,24.999999999997247,1554.000000000011,-167.00000000000603,-46.999999999997044,1625.999999999994,-147.00000000000824,440.00000000001194,72.0000000000054,1280.9999999999989,1408.0000000000155,2106.9999999999923,2129.9999999999873,-450.9999999999934,-525.0000000000199,-163.99999999999747,-123.00000000000644,,9018.999999999984
2019.07.29,32.999999999994145,1493.000000000011,-177.00000000000495,-48.000000000003595,1585.9999999999986,-136.00000000000279,442.0000000000073,73.00000000000084,1240.999999999992,1332.9999999999984,2074.9999999999823,2027.9999999999854,-468.9999999999941,-530.0000000000082,-173.9999999999964,-118.00000000001809,,8651.999999999942
2019.07.29,39.00000000000014,1458.0000000000036,-173.00000000000094,-48.000000000003595,1584.999999999992,-120.99999999999334,454.9999999999983,97.00000000000264,1229.9999999999977,1362.9999999999995,2040.9999999999818,1990.9999999999873,-417.99999999999216,-466.00000000001086,-144.99999999999514,-74.0000000000185,,8813.999999999949
2019.07.29,68.99999999999685,1445.0000000000073,-192.99999999999872,-45.000000000006146,1585.9999999999986,-131.99999999999878,454.9999999999983,112.99999999999643,1239.0000000000011,1342.000000000013,1993.9999999999848,1976.0,-457.9999999999984,-529.0000000000017,-134.99999999999625,-76.0000000000094,,8650.999999999987
2019.07.29,27.999999999994696,1472.0000000000066,-235.99999999999176,-61.999999999995396,1581.9999999999945,-144.0000000000108,468.0000000000035,102.99999999999754,1249.9999999999955,1344.9999999999989,1957.9999999999932,1988.9999999999964,-481.9999999999993,-539.0000000000006,-132.99999999999423,-80.00000000001339,,8518.999999999976
2019.07.29,76.99999999999375,1456.0000000000127,-234.00000000000088,-53.00000000000304,1620.9999999999836,-139.00000000000023,460.00000000000796,107.00000000000153,1271.0,1374.0000000000236,1942.9999999999836,1967.999999999992,-463.99999999999864,-501.0000000000181,-51.99999999999649,-48.000000000003595,,8785.99999999998
2019.07.29,86.99999999999264,1440.000000000019,-255.99999999998957,-48.99999999999905,1613.999999999982,-139.00000000000023,457.9999999999984,124.00000000000189,1261.000000000001,1368.9999999999998,1944.9999999999968,1964.9999999999945,-465.999999999994,-497.99999999999847,-73.00000000000084,-29.00000000001235,,8752.999999999993
2019.07.29,80.00000000000229,1479.0000000000082,-218.00000000000708,-45.000000000006146,1644.000000000001,-126.0000000000039,439.00000000000716,109.99999999999899,1275.9999999999993,1431.0000000000116,2010.999999999985,2011.9999999999916,-447.9999999999933,-474.0000000000189,-65.99999999999939,-26.0000000000149,,9078.999999999962
2019.07.29,73.99999999999629,1503.0000000000098,-221.00000000000452,-43.00000000000415,1637.9999999999839,-139.00000000000023,432.00000000000216,114.00000000000298,1288.9999999999957,1430.0000000000068,1987.9999999999898,2046.9999999999989,-427.99999999999727,-438.00000000000506,-50.99999999998994,-6.000000000017103,,9188.99999999997
2019.07.30,80.99999999999774,1514.9999999999998,-212.99999999999653,-43.999999999999595,1672.9999999999911,-133.99999999998968,405.00000000000114,111.00000000000554,1255.9999999999905,1461.0000000000127,2004.9999999999902,2090.9999999999986,-439.9999999999977,-404.0000000000044,-50.99999999998994,2.999999999997449,,9315.00000000001
2019.07.30,80.00000000000229,1561.0000000000123,-214.00000000000307,-41.9999999999976,1705.000000000001,-136.00000000000279,398.00000000001035,117.00000000000044,1328.9999999999914,1460.000000000008,2061.999999999986,2143.9999999999905,-486.99999999999477,-415.0000000000098,-35.999999999991594,1.999999999990898,,9527.999999999996
2019.07.30,71.99999999999429,1534.0000000000132,-218.00000000000708,-41.000000000002146,1657.9999999999818,-150.99999999999002,451.9999999999982,104.99999999999955,1314.9999999999995,1421.0000000000207,2040.9999999999818,2092.999999999989,-483.0000000000041,-446.0000000000131,-32.999999999994145,3.999999999981796,,9322.999999999949
2019.07.30,68.00000000000139,1488.0000000000005,-218.00000000000708,-33.000000000005244,1621.9999999999902,-160.00000000000458,448.99999999999807,92.00000000000318,1288.9999999999957,1381.0000000000002,1977.999999999991,2081.999999999984,-478.9999999999992,-394.00000000000546,-5.999999999994898,-8.000000000008,,9150.99999999994
2019.07.30,56.0000000000005,1497.000000000015,-211.99999999998997,-43.999999999999595,1597.9999999999884,-158.99999999999804,469.99999999999886,97.9999999999981,1279.9999999999923,1362.9999999999995,1947.999999999994,2038.999999999991,-498.9999999999952,-398.00000000000944,-7.9999999999968985,-7.0000000000014495,,9021.999999999989
2019.07.30,56.0000000000005,1514.9999999999998,-191.99999999999218,-67.00000000000594,1621.9999999999902,-154.0000000000097,468.0000000000035,102.99999999999754,1286.9999999999936,1355.0000000000182,1951.9999999999982,2049.9999999999964,-506.9999999999908,-421.0000000000047,-17.999999999995797,-14.000000000002899,,9034.999999999995
2019.07.30,51.99999999999649,1530.000000000009,-182.99999999999983,-82.99999999999974,1644.000000000001,-134.99999999999625,496.0000000000093,72.0000000000054,1291.9999999999932,1349.000000000018,1971.999999999996,2012.9999999999982,-555.9999999999974,-463.0000000000134,-45.99999999999049,-39.00000000001125,,8915.000000000018
2019.07.30,47.9999999999925,1622.0000000000123,-177.00000000000495,-21.999999999999797,1725.9999999999832,-141.99999999999767,478.9999999999992,68.99999999999685,1352.9999999999932,1427.9999999999973,2123.9999999999927,2272.999999999992,-524.0000000000009,-380.00000000000256,-22.999999999995246,-38.0000000000047,,9815.999999999955
2019.07.30,36.999999999998145,1639.0000000000127,-177.00000000000495,-51.99999999999649,1732.0000000000002,-137.9999999999937,382.000000000005,75.00000000000284,1361.0000000000011,1508.0000000000098,2127.9999999999964,2282.9999999999905,-462.99999999999386,-399.00000000001603,-13.999999999991797,-46.0000000000127,,9856.000000000007
2019.07.30,20.999999999993246,1767.0000000000075,-140.0000000000068,-95.99999999999609,1844.9999999999854,-110.99999999999443,386.0000000000099,102.00000000000209,1422.9999999999966,1695.0000000000216,2247.999999999983,2396.9999999999823,-375.99999999999056,-447.0000000000196,-36.999999999998145,-40.0000000000178,,10636.999999999956
2019.07.30,70.99999999999883,1917.0000000000132,-170.00000000000347,-75.9999999999983,2059.999999999995,-89.99999999999008,430.0000000000068,73.99999999999629,1551.9999999999977,1881.0000000000002,2477.99999999998,2712.000000000003,-402.000000000001,-450.00000000001705,-32.999999999994145,-94.00000000001629,,11859.99999999997
2019.07.30,117.99999999999588,1943.000000000006,-187.99999999998818,0.0,2129.9999999999873,-60.99999999999994,393.0000000000007,85.00000000000173,1584.999999999992,1927.000000000021,2515.999999999985,2825.999999999995,-379.99999999999545,-399.00000000001603,4.999999999999449,-87.00000000001484,,12412.999999999969
2019.07.30,112.99999999999643,1954.0000000000114,-188.9999999999947,-2.999999999997449,2130.999999999994,-86.0000000000083,396.0000000000008,87.00000000000374,1608.9999999999939,1974.000000000018,2499.999999999991,2820.9999999999845,-368.9999999999998,-398.00000000000944,18.0000000000069,-84.0000000000174,,12473.999999999973
2019.07.30,96.99999999999153,1948.0000000000164,-180.0000000000024,-11.00000000000545,2101.999999999982,-96.99999999999153,317.99999999999784,85.00000000000173,1599.9999999999902,1975.0000000000227,2481.0,2796.9999999999827,-366.9999999999902,-325.0000000000197,51.000000000001044,-31.000000000003247,,12442.999999999973
