date,GBPUSD,USDJPY,GBPCHF,EURCHF,CADCHF,NZDCHF,EURGBP,GBPCAD,EURNZD,NZDCAD,AUDNZD,empty,sum
2015.04.20,24.000000000001798,-69.99999999999318,-333.0000000000055,-39.999999999995595,-275.99999999999847,-458.00000000000284,-124.99999999999733,-46.0000000000127,416.00000000001637,1.999999999990898,-46.999999999997044,,-952.9999999999934
2015.04.20,68.00000000000139,-75.00000000000284,-360.9999999999891,-1.999999999990898,-300.99999999999574,-471.99999999999466,-117.99999999999588,-31.000000000003247,480.00000000001376,31.999999999998696,-1.0000000000065512,,-780.999999999965
2015.04.20,42.0000000000087,-96.00000000000364,-331.999999999999,-15.999999999993797,-316.99999999998954,-495.000000000001,-107.99999999999699,53.999999999998494,618.0000000000074,92.99999999999864,65.00000000000395,,-491.9999999999668
2015.04.20,-43.999999999999595,-79.9999999999983,-347.9999999999928,-21.999999999988695,-342.9999999999933,-495.9999999999964,-129.00000000000134,62.99999999999084,568.000000000013,24.999999999997247,17.000000000000348,,-788.999999999969
2015.04.20,-32.999999999994145,-128.0000000000001,-364.9999999999931,-34.000000000000696,-352.9999999999922,-509.9999999999993,-141.00000000000225,123.99999999999079,619.000000000014,36.999999999998145,2.999999999997449,,-780.9999999999812
2015.04.20,-99.99999999998899,-161.00000000000136,-377.9999999999894,-93.99999999999409,-366.9999999999951,-478.9999999999961,-199.00000000000472,120.99999999999334,590.0000000000016,2.999999999997449,-25.00000000000835,,-1088.999999999986
2015.04.20,-165.9999999999995,-307.9999999999927,-404.9999999999887,-85.00000000000173,-405.9999999999952,-548.9999999999995,-204.99999999999963,122.99999999998423,730.0000000000084,35.999999999991594,-46.999999999997044,,-1281.9999999999895
2015.04.20,-78.99999999998464,-346.00000000000364,-418.9999999999916,-95.00000000000064,-433.99999999998994,-576.9999999999942,-204.00000000000418,224.99999999998633,903.0000000000093,78.00000000000028,1.0000000000065512,,-946.9999999999661
2015.04.20,-153.9999999999875,-405.00000000000114,-380.9999999999869,-106.99999999999044,-434.9999999999965,-565.9999999999999,-195.00000000000074,238.99999999998923,811.0000000000061,24.999999999997247,-87.99999999999919,,-1255.9999999999695
2015.04.20,-206.99999999997942,-381.0000000000002,-204.99999999998852,-290.9999999999968,-351.99999999999676,-527.9999999999951,-104.00000000000409,325.99999999998187,653.0000000000147,78.99999999999574,-52.000000000007596,,-1061.9999999999764
2015.04.20,-251.99999999998556,-381.9999999999908,68.00000000000139,-489.99999999999045,-234.99999999999633,-354.9999999999942,-153.00000000000313,322.00000000000006,694.0000000000168,-14.000000000002899,-107.99999999999699,,-904.9999999999422
2015.04.20,-201.99999999999108,-305.9999999999974,-25.999999999992696,-421.0000000000047,-265.99999999999955,-385.000000000002,-178.99999999999582,304.9999999999997,727.0000000000109,-8.000000000008,-153.00000000000313,,-913.9999999999839
2015.04.20,-18.999999999991246,-262.00000000000045,-296.9999999999917,-407.0000000000018,-339.99999999999585,-409.0000000000038,-280.9999999999979,84.99999999997954,672.0000000000059,-37.00000000000925,-123.00000000000644,,-1418.0000000000132
2015.04.20,-240.9999999999801,-212.99999999999386,-391.9999999999924,-314.99999999999864,-486.999999999993,-507.9999999999973,-321.0000000000046,265.99999999998846,815.0000000000101,-78.00000000000028,-19.00000000001345,,-1492.999999999975
2015.04.20,-486.999999999993,-140.99999999999113,-533.0000000000057,-259.9999999999936,-635.9999999999922,-586.9999999999931,-312.00000000000114,459.99999999999375,856.0000000000123,-166.00000000001057,17.000000000000348,,-1788.999999999974
2015.04.20,-460.9999999999781,-84.00000000000318,-598.999999999994,-137.9999999999937,-630.9999999999927,-646.0000000000022,-280.00000000000244,447.99999999998175,853.0000000000149,-138.00000000000477,28.999999999990145,,-1646.999999999984
2015.04.20,-322.9999999999844,-103.9999999999992,-740.9999999999917,8.999999999992347,-649.999999999995,-678.9999999999962,-290.9999999999968,227.99999999998377,823.0000000000182,-86.0000000000083,-7.0000000000014495,,-1820.999999999979
2015.04.20,-436.9999999999985,-9.000000000000341,-1063.9999999999982,-22.999999999995246,-756.9999999999966,-815.9999999999945,-383.0,140.99999999999113,823.0000000000182,-60.00000000000449,-5.999999999994898,,-2590.999999999974
2015.04.20,-444.9999999999843,67.00000000000728,-906.0000000000068,26.999999999999247,-716.9999999999899,-773.0000000000015,-351.0000000000013,-21.00000000000435,931.0000000000151,-43.999999999999595,43.999999999999595,,-2187.999999999967
2015.04.20,-477.99999999997846,106.99999999999932,-818.0000000000076,-1.0000000000065512,-539.999999999996,-663.0000000000025,-349.99999999999477,-147.00000000000824,849.0000000000109,36.999999999998145,85.99999999998609,,-1917.9999999999993
2015.04.20,-721.9999999999782,58.000000000006935,-733.0000000000059,-116.00000000000499,-507.9999999999973,-636.0000000000032,-338.00000000000495,-30.0000000000189,877.0000000000166,15.999999999993797,109.99999999998789,,-2022.0000000000084
2015.04.20,-626.9999999999998,30.000000000001137,-428.9999999999905,-245.99999999999068,-386.9999999999929,-564.9999999999933,-221.99999999999997,106.99999999999044,891.0000000000196,75.9999999999983,174.99999999999181,,-1196.999999999966
2015.04.20,-640.9999999999804,43.99999999999693,-272.00000000000557,-272.00000000000557,-365.99999999999966,-502.00000000000244,-219.99999999999798,191.99999999999218,774.000000000008,-12.000000000000899,187.00000000000384,,-1087.9999999999914
2015.04.20,-706.999999999991,93.00000000000352,-157.00000000000713,-465.99999999998863,-303.9999999999932,-365.99999999999966,-234.99999999999633,272.99999999998994,730.0000000000084,-123.00000000000644,123.00000000000644,,-1138.9999999999739
2015.04.20,-677.9999999999786,143.00000000000068,-18.999999999991246,-507.9999999999973,-355.99999999998965,-246.00000000000176,-214.00000000000307,313.99999999999204,224.000000000002,-410.00000000001035,161.99999999999548,,-1587.9999999999823
2015.04.20,-627.9999999999841,319.0000000000026,-78.00000000000028,-319.0000000000026,-494.9999999999899,-153.00000000000313,-146.00000000000168,618.9999999999918,136.00000000000279,-646.0000000000022,422.9999999999956,,-967.9999999999907
2015.04.20,-467.99999999997954,268.0000000000007,-235.99999999999176,-239.99999999999577,-494.9999999999899,-159.9999999999935,-158.0000000000026,519.9999999999872,145.00000000001734,-587.9999999999997,412.9999999999967,,-998.9999999999505
2015.04.20,-530.9999999999926,316.0000000000025,-245.0000000000063,-143.00000000000423,-474.9999999999921,-185.99999999999727,-141.00000000000225,559.9999999999827,142.0000000000199,-508.00000000000847,458.00000000000284,,-752.9999999999953
2015.04.20,-562.9999999999802,304.00000000000205,-134.99999999999625,-134.99999999999625,-438.9999999999894,-170.99999999999892,-99.00000000000463,575.9999999999987,111.00000000001664,-478.0000000000006,431.99999999998795,,-596.9999999999609
2015.04.20,-596.9999999999809,368.0000000000092,-76.99999999999375,-263.99999999999756,-424.9999999999976,-120.99999999999334,-150.00000000000568,474.999999999981,111.00000000001664,-495.000000000001,394.9999999999898,,-779.9999999999732
2015.04.20,-586.999999999982,433.00000000000693,-123.00000000000644,-327.99999999999494,-352.9999999999922,-90.0000000000012,-217.99999999999596,264.9999999999819,171.00000000001003,-486.00000000000864,316.99999999998954,,-998.9999999999927
2015.04.20,-644.9999999999844,430.0000000000068,-191.00000000000784,-330.9999999999924,-386.9999999999929,-75.9999999999983,-261.99999999999557,362.99999999998,213.00000000001873,-504.00000000000443,330.9999999999924,,-1058.9999999999777
2015.04.20,-689.9999999999907,393.0000000000007,-269.00000000000813,-273.9999999999965,-471.99999999999466,-164.99999999999292,-233.00000000000543,426.9999999999996,249.00000000001032,-564.000000000009,346.0000000000019,,-1251.999999999985
2015.04.20,-698.999999999983,323.0000000000075,-314.99999999999864,-211.00000000000563,-468.9999999999972,-175.00000000000293,-229.00000000000142,397.99999999998727,231.0000000000034,-541.0000000000026,357.99999999999164,,-1329.0000000000016
2015.04.20,-585.9999999999976,311.00000000000705,-316.0000000000052,-209.9999999999991,-468.9999999999972,-168.99999999999693,-231.99999999999886,400.9999999999847,242.00000000000887,-524.0000000000023,323.0000000000066,,-1228.99999999999
2015.04.20,-527.9999999999951,281.9999999999965,-327.99999999999494,-228.99999999999034,-435.9999999999919,-217.99999999999596,-243.00000000000432,322.9999999999844,310.0000000000103,-481.0000000000092,323.99999999999096,,-1224.0
2015.04.20,-619.9999999999983,277.000000000001,-272.99999999998994,-228.99999999999034,-401.99999999999125,-203.99999999999307,-239.0000000000003,310.9999999999946,322.00000000000006,-425.0000000000087,388.9999999999949,,-1092.9999999999814
2015.04.20,-610.9999999999837,263.9999999999958,-296.9999999999917,-214.99999999998744,-409.99999999999926,-242.99999999999324,-224.9999999999974,331.999999999999,352.000000000019,-395.0000000000009,401.99999999999125,,-1045.9999999999486
2015.04.21,-561.9999999999958,230.00000000000398,-235.99999999999176,-255.00000000000523,-377.9999999999894,-229.00000000000142,-231.99999999999886,349.99999999998363,386.00000000001967,-393.00000000001,428.9999999999905,,-889.9999999999945
2015.04.21,-579.9999999999806,265.00000000000057,-221.99999999998886,-204.99999999998852,-402.9999999999978,-217.0000000000005,-216.0000000000051,349.99999999998363,392.00000000001455,-379.0000000000071,402.9999999999978,,-811.9999999999718
2015.04.21,-592.9999999999991,281.9999999999965,-241.99999999998667,-200.00000000000017,-431.99999999999903,-256.0000000000007,-200.99999999999562,377.9999999999894,412.00000000001234,-360.0000000000048,431.0000000000036,,-780.9999999999843
2015.04.21,-603.9999999999824,305.9999999999974,-185.99999999999727,-214.00000000000307,-369.99999999999255,-209.9999999999991,-185.00000000000182,383.0,402.0000000000135,-343.9999999999999,438.00000000000506,,-583.9999999999602
2015.04.21,-629.9999999999973,317.99999999999784,-197.00000000000273,-211.00000000000563,-378.999999999996,-232.99999999999432,-183.99999999999528,384.9999999999909,382.0000000000157,-350.00000000000585,462.9999999999912,,-636.0000000000014
2015.04.21,-614.9999999999877,245.00000000000455,-256.99999999999613,-201.00000000000674,-404.99999999999983,-217.99999999999596,-190.00000000000128,398.9999999999938,237.00000000002052,-426.00000000000415,394.9999999999898,,-1035.9999999999832
2015.04.21,-665.9999999999889,281.0000000000059,-204.99999999998852,-197.00000000000273,-356.9999999999962,-141.99999999999767,-178.00000000000037,275.9999999999874,50.0000000000167,-487.99999999999955,451.0000000000014,,-1174.999999999963
2015.04.21,-687.9999999999998,377.00000000000955,-221.00000000000452,-228.00000000000597,-339.99999999999585,-119.00000000000244,-187.9999999999993,245.99999999999068,147.00000000000824,-424.00000000000216,479.99999999999153,,-958.0000000000102
2015.04.21,-659.999999999994,380.00000000000966,-221.99999999998886,-194.99999999998963,-333.9999999999899,-170.00000000000347,-168.00000000000148,217.99999999998488,161.00000000001114,-386.0000000000086,485.0000000000021,,-890.9999999999682
2015.04.21,-795.9999999999967,484.99999999999943,-261.0000000000001,-228.99999999999034,-328.9999999999904,-187.00000000000384,-222.99999999999542,170.99999999998784,87.99999999999919,-452.00000000000796,411.99999999999017,,-1321.0000000000082
2015.04.21,-795.9999999999967,439.00000000000716,-235.99999999999176,-215.99999999999397,-307.99999999999716,-173.00000000000094,-204.00000000000418,127.99999999999478,192.00000000001438,-401.00000000000693,546.9999999999864,,-1027.999999999989
2015.04.21,-767.9999999999909,435.0000000000023,-201.99999999999108,-215.99999999999397,-274.9999999999919,-143.9999999999997,-197.00000000000273,92.99999999998754,135.00000000001845,-375.0000000000031,611.000000000006,,-902.9999999999594
2015.04.21,-795.9999999999967,441.0000000000025,-208.00000000000819,-208.99999999999253,-282.99999999999994,-165.9999999999995,-197.00000000000273,92.99999999998754,195.00000000001182,-315.0000000000097,581.9999999999936,,-863.0000000000139
2015.04.21,-789.9999999999797,447.00000000000273,-209.9999999999991,-204.99999999998852,-266.999999999995,-159.9999999999935,-192.99999999999872,90.99999999999665,238.0000000000049,-304.00000000000426,548.9999999999995,,-803.9999999999548
2015.04.21,-767.9999999999909,438.0000000000024,-214.00000000000307,-225.99999999999287,-252.99999999999213,-171.99999999999437,-202.0000000000022,49.99999999999449,243.00000000001543,-261.0000000000001,544.9999999999955,,-819.9999999999677
2015.04.21,-708.9999999999818,463.99999999999864,-194.99999999998963,-228.00000000000597,-237.99999999999378,-193.99999999999417,-197.00000000000273,38.99999999998904,334.00000000001205,-200.00000000000017,641.999999999987,,-481.9999999999816
2015.04.21,-792.9999999999993,478.9999999999992,-272.00000000000557,-224.99999999998633,-283.99999999999534,-212.00000000000108,-231.0000000000034,59.99999999999339,326.0000000000041,-215.00000000000963,672.0000000000059,,-694.999999999998
2015.04.21,-837.9999999999832,489.0000000000043,-282.0000000000045,-242.99999999999324,-292.9999999999988,-209.00000000000364,-249.99999999999466,55.99999999998939,313.00000000000773,-260.00000000000466,617.9999999999852,,-898.9999999999961
2015.04.21,-944.9999999999958,496.0000000000093,-357.00000000000733,-357.99999999999164,-419.9999999999982,-329.00000000000153,-309.0000000000037,104.99999999999955,382.0000000000157,-322.00000000000006,563.0000000000024,,-1493.9999999999718
2015.04.21,-1037.9999999999834,510.0000000000051,-374.0000000000077,-438.9999999999894,-450.9999999999903,-426.9999999999996,-417.0000000000007,288.99999999998374,608.0000000000085,-251.00000000000122,631.0000000000038,,-1358.9999999999714
2015.04.21,-1031.9999999999884,530.0000000000011,-541.9999999999981,-495.000000000001,-563.9999999999978,-541.0000000000026,-510.99999999999477,316.99999999998954,1053.9999999999993,-193.00000000000983,662.9999999999914,,-1314.0000000000114
2015.04.21,-998.9999999999943,603.0000000000086,-567.0000000000064,-472.00000000000574,-544.0,-570.0000000000039,-541.0000000000026,51.99999999998539,1216.000000000017,-120.00000000000898,656.9999999999965,,-1285.0000000000146
2015.04.21,-991.9999999999928,644.0000000000055,-686.9999999999932,-459.99999999999375,-624.9999999999977,-741.9999999999982,-529.9999999999972,78.00000000000028,1336.0000000000039,33.9999999999896,635.9999999999922,,-1307.9999999999814
2015.04.21,-1029.9999999999975,606.0000000000088,-587.9999999999885,-351.99999999999676,-637.9999999999941,-737.9999999999942,-480.0000000000027,424.99999999998647,1371.0000000000111,-7.0000000000014495,635.9999999999922,,-794.9999999999767
2015.04.21,-954.9999999999948,460.9999999999985,-855.9999999999901,-361.9999999999957,-797.9999999999987,-863.0000000000026,-522.9999999999957,405.9999999999952,1390.0000000000023,-37.00000000000925,624.0000000000023,,-1512.9999999999882
2015.04.21,-809.9999999999997,427.0000000000067,-611.000000000006,-320.9999999999935,-684.9999999999911,-756.0000000000011,-465.9999999999998,401.99999999999125,1380.0000000000034,-26.000000000003798,710.999999999995,,-754.9999999999986
2015.04.21,-841.9999999999872,433.00000000000693,-612.9999999999969,-445.0000000000065,-671.9999999999948,-822.9999999999959,-504.9999999999999,463.9999999999977,1485.000000000003,17.000000000000348,734.9999999999968,,-765.9999999999761
2015.04.21,-858.9999999999875,466.99999999999875,-490.999999999997,-441.0000000000025,-602.999999999998,-787.9999999999998,-500.00000000000045,422.9999999999956,1581.0000000000102,80.99999999999774,767.0000000000066,,-362.99999999997635
2015.04.21,-855.9999999999901,465.0000000000034,-458.9999999999872,-441.0000000000025,-575.9999999999987,-785.0000000000024,-461.99999999999574,408.9999999999927,1570.0000000000048,71.99999999999429,764.9999999999934,,-297.99999999998795
2015.04.21,-818.9999999999919,371.9999999999999,-419.9999999999982,-401.00000000000693,-635.9999999999922,-839.9999999999964,-400.00000000000034,447.99999999998175,1604.0000000000055,144.99999999999514,800.9999999999851,,-146.00000000001887
2015.04.21,-722.9999999999848,396.0000000000008,-448.000000000004,-391.9999999999924,-583.0000000000002,-846.9999999999977,-433.0000000000056,362.99999999998,1592.0000000000157,185.99999999999727,736.9999999999877,,-152.00000000000296
2015.04.21,-672.9999999999902,414.0000000000015,-458.9999999999872,-350.00000000000585,-558.9999999999984,-812.0000000000016,-399.0000000000049,339.0000000000004,1500.0000000000125,127.99999999999478,710.999999999995,,-159.99999999998408
2015.04.21,-924.9999999999981,493.0000000000092,-502.9999999999868,-326.9999999999884,-541.9999999999981,-756.9999999999966,-412.9999999999967,196.99999999998053,1402.0000000000143,143.9999999999997,689.0000000000063,,-541.9999999999551
2015.04.21,-930.999999999993,734.9999999999994,-534.9999999999966,-347.9999999999928,-407.99999999999727,-692.0000000000038,-436.9999999999985,-180.0000000000024,1299.0000000000057,227.99999999999488,709.9999999999884,,-558.9999999999961
2015.04.21,-773.9999999999858,698.0000000000075,-661.0000000000005,-330.9999999999924,-389.99999999999034,-707.9999999999975,-475.99999999999864,-243.99999999999977,1256.0000000000127,247.99999999999267,712.9999999999859,,-668.9999999999659
2015.04.21,-523.9999999999911,540.0000000000063,-536.0000000000032,-411.0000000000058,-295.99999999999625,-656.9999999999965,-434.000000000001,-550.000000000006,1013.0000000000194,315.9999999999941,617.0000000000009,,-921.9999999999786
2015.04.21,-336.9999999999873,552.9999999999973,-262.999999999991,-375.9999999999986,-10.999999999994348,-463.9999999999977,-348.9999999999993,-651.0000000000016,822.0000000000116,339.99999999999585,578.9999999999961,,-156.99999999996908
2015.04.21,-227.99999999998377,493.9999999999998,-163.00000000000205,-370.999999999988,17.000000000000348,-380.999999999998,-275.000000000003,-772.0000000000172,653.0000000000147,253.99999999999866,565.9999999999999,,-205.99999999997874
2015.04.21,-213.99999999998087,504.0000000000049,-330.0000000000081,-469.99999999999267,79.00000000000685,-317.0000000000006,-404.99999999999983,-892.0000000000039,646.0000000000132,333.9999999999899,573.9999999999857,,-490.9999999999852
2015.04.21,-67.9999999999792,522.9999999999961,-276.9999999999939,-446.9999999999974,133.00000000000534,-261.0000000000001,-385.000000000002,-1051.0000000000018,653.999999999999,317.9999999999961,692.9999999999881,,-167.99999999998988
2015.04.21,-163.9999999999864,605.000000000004,-280.9999999999979,-407.0000000000018,163.00000000000205,-239.99999999999577,-361.9999999999957,-1106.000000000007,524.0000000000133,274.9999999999919,682.0000000000048,,-310.99999999996874
2015.04.21,-215.99999999999397,688.0000000000024,-278.00000000000045,-397.99999999998727,151.00000000000114,-202.0000000000022,-358.0000000000028,-1000.0000000000009,513.0000000000078,288.9999999999948,668.9999999999862,,-141.99999999999534
2015.04.21,-322.9999999999844,661.0000000000014,-280.9999999999979,-390.0000000000015,116.00000000000499,-248.00000000000378,-338.00000000000495,-1110.000000000011,520.0000000000093,255.99999999998957,655.0000000000056,,-481.9999999999926
2015.04.21,-401.99999999999125,701.0000000000076,-322.00000000000006,-370.999999999988,49.00000000001015,-248.00000000000378,-336.9999999999984,-865.0000000000047,487.0000000000152,125.99999999999278,659.999999999994,,-521.9999999999665
2015.04.21,-373.99999999998545,710.000000000008,-283.99999999999534,-356.00000000000074,54.00000000000959,-197.00000000000273,-339.99999999999585,-826.0000000000156,469.0000000000083,105.99999999999498,662.9999999999914,,-374.99999999998363
2015.04.21,-345.99999999997965,706.0000000000031,-304.9999999999997,-365.99999999999966,6.0000000000060005,-234.99999999999633,-344.99999999999534,-700.0000000000117,490.0000000000126,101.99999999999099,686.9999999999932,,-305.99999999997624
2015.04.21,-375.9999999999986,689.9999999999977,-336.9999999999873,-351.99999999999676,-18.999999999991246,-264.999999999993,-341.0000000000024,-711.0000000000172,526.0000000000042,115.99999999999389,714.999999999999,,-353.9999999999917
2015.04.21,-363.9999999999866,679.000000000002,-314.99999999999864,-365.99999999999966,-10.999999999994348,-261.0000000000001,-358.9999999999982,-680.0000000000139,579.0000000000184,115.99999999999389,675.0000000000034,,-306.9999999999736
2015.04.22,-377.9999999999894,698.9999999999981,-282.9999999999888,-408.9999999999927,12.000000000000899,-224.000000000002,-353.99999999999875,-675.0000000000034,581.0000000000093,120.99999999999334,692.9999999999881,,-216.99999999998545
2015.04.22,-347.9999999999928,722.999999999999,-370.999999999988,-350.00000000000585,-65.99999999999939,-285.9999999999974,-338.00000000000495,-604.0000000000045,590.0000000000016,84.99999999999064,635.9999999999922,,-329.00000000000944
2015.04.22,-384.9999999999909,659.000000000006,-339.0000000000004,-313.99999999999204,-44.99999999999504,-275.99999999999847,-336.00000000000296,-581.0000000000093,601.000000000007,81.9999999999932,629.9999999999973,,-303.9999999999857
2015.04.22,-384.9999999999909,707.0000000000078,-374.0000000000077,-300.99999999999574,-60.99999999999994,-283.99999999999534,-338.00000000000495,-598.0000000000097,501.0000000000181,21.999999999999797,561.9999999999958,,-548.9999999999826
2015.04.22,-351.99999999999676,707.9999999999984,-343.00000000000443,-316.0000000000052,-65.99999999999939,-251.00000000000122,-322.9999999999955,-597.0000000000031,499.000000000005,50.99999999998994,607.0000000000019,,-383.00000000001035
2015.04.22,-344.99999999999534,652.000000000001,-320.9999999999935,-326.0000000000041,-43.999999999999595,-243.99999999999977,-329.00000000000153,-579.0000000000184,470.00000000001484,25.999999999992696,594.99999999999,,-445.00000000001387
2015.04.22,-448.9999999999883,665.9999999999968,-347.9999999999928,-363.0000000000022,-80.99999999999774,-243.99999999999977,-358.0000000000028,-568.000000000013,542.0000000000202,-6.0000000000060005,575.9999999999987,,-632.9999999999867
2015.04.22,-467.99999999997954,722.999999999999,-347.0000000000084,-394.00000000000546,-64.99999999999284,-322.00000000000006,-400.9999999999958,-593.0000000000213,633.0000000000168,72.99999999998974,641.0000000000027,,-519.9999999999952
2015.04.22,-425.99999999999307,728.0000000000086,-370.999999999988,-397.0000000000029,-70.99999999999883,-364.9999999999931,-402.00000000000233,-580.0000000000027,811.0000000000061,14.999999999998348,553.0000000000035,,-504.9999999999642
2015.04.22,-434.9999999999854,689.0000000000072,-339.0000000000004,-465.0000000000043,-74.99999999999174,-432.9999999999945,-402.00000000000233,-578.0000000000118,870.9999999999995,47.9999999999925,116.00000000000499,,-1002.9999999999861
2015.04.22,-401.99999999999125,713.9999999999986,-367.99999999999056,-439.99999999999596,-106.99999999999044,-385.99999999999744,-417.0000000000007,-506.0000000000064,791.0000000000084,108.99999999999244,45.000000000006146,,-966.999999999967
2015.04.22,-303.9999999999932,721.0000000000036,-397.99999999998727,-360.0000000000048,-123.99999999999079,-349.99999999999477,-407.0000000000018,-536.0000000000032,674.000000000019,47.9999999999925,24.000000000001798,,-1011.9999999999588
2015.04.22,-305.9999999999841,716.9999999999987,-384.00000000000654,-419.9999999999982,-101.99999999999099,-300.99999999999574,-412.9999999999967,-518.0000000000184,636.9999999999986,-28.000000000005798,-24.000000000001798,,-1142.000000000001
2015.04.22,-359.99999999998255,698.9999999999981,-370.999999999988,-438.9999999999894,-96.99999999999153,-281.99999999999335,-424.00000000000216,-522.0000000000002,606.0000000000176,-36.0000000000027,-52.000000000007596,,-1277.999999999942
2015.04.22,-300.99999999999574,653.9999999999964,-361.9999999999957,-434.000000000001,-75.9999999999983,-292.00000000000335,-419.00000000000273,-553.0000000000035,697.9999999999986,65.99999999999939,41.99999999998649,,-977.0000000000196
2015.04.22,-258.99999999998704,579.9999999999983,-378.999999999996,-408.9999999999927,-106.99999999999044,-332.99999999999443,-412.00000000000125,-545.0000000000177,717.000000000012,105.99999999999498,65.99999999998829,,-974.999999999986
2015.04.22,-219.99999999999798,513.9999999999958,-380.00000000000256,-412.9999999999967,-107.99999999999699,-419.9999999999982,-412.00000000000125,-533.0000000000057,836.9999999999989,153.99999999999858,102.00000000000209,,-879.0000000000039
2015.04.22,-220.99999999998232,564.9999999999977,-364.9999999999931,-351.99999999999676,-115.99999999999389,-417.0000000000007,-370.00000000000364,-463.0000000000134,809.0000000000152,169.99999999999238,163.00000000000205,,-596.9999999999765
2015.04.22,-323.99999999999096,558.0000000000069,-411.0000000000058,-384.00000000000654,-123.99999999999079,-429.0000000000016,-402.9999999999978,-509.00000000000387,753.0000000000036,189.99999999999017,130.99999999999224,,-952.0000000000041
2015.04.22,-259.9999999999936,525.9999999999962,-253.99999999999866,-319.999999999987,-101.99999999999099,-376.99999999999403,-290.00000000000136,-419.0000000000138,496.00000000000756,109.99999999999899,69.9999999999923,,-819.9999999999844
2015.04.22,-165.9999999999995,552.0000000000067,-560.0000000000049,-320.9999999999935,-272.99999999998994,-600.999999999996,-343.9999999999999,-442.00000000000904,563.0000000000024,172.99999999998983,109.00000000000354,,-1309.9999999999907
2015.04.22,-73.99999999999629,597.999999999999,-568.9999999999973,-275.000000000003,-267.99999999999045,-659.999999999994,-375.9999999999986,-459.0000000000094,969.0000000000199,269.9999999999925,292.9999999999877,,-550.9999999999898
2015.04.22,-269.9999999999925,513.0000000000052,-489.99999999999045,-380.00000000000256,-239.99999999999577,-583.0000000000002,-365.0000000000042,-347.0000000000084,966.0000000000002,233.99999999998977,309.0000000000037,,-652.9999999999955
2015.04.22,-261.0000000000001,477.00000000000387,-476.9999999999941,-414.9999999999876,-102.99999999999754,-561.0000000000003,-468.00000000000176,-844.0000000000003,804.0000000000047,325.99999999999295,261.9999999999845,,-1259.9999999999961
2015.04.22,311.0000000000168,424.99999999999716,-804.9999999999891,-299.99999999998914,-75.9999999999983,-563.0000000000024,-510.99999999999477,-1153.000000000004,906.0000000000068,418.9999999999916,275.9999999999874,,-1070.9999999999777
2015.04.22,717.000000000012,439.00000000000716,-814.0000000000036,-258.99999999998704,-89.99999999999008,-588.9999999999951,-522.9999999999957,-1214.0000000000039,931.0000000000151,468.9999999999972,350.9999999999902,,-581.9999999999538
2015.04.22,629.0000000000128,408.00000000000125,-906.9999999999911,-217.0000000000005,-135.99999999999167,-609.9999999999994,-539.0000000000006,-1174.0000000000084,929.000000000002,391.9999999999924,329.00000000000153,,-895.9999999999811
