date,USDCHF,CADCHF,EURGBP,empty,sum
2020.11.02,0.0,-14.999999999998348,-34.000000000000696,,-48.99999999999905
2020.11.02,82.99999999999974,96.00000000000719,-68.00000000000139,,111.00000000000554
2020.11.02,100.99999999999554,-14.999999999998348,-70.0000000000034,,15.99999999999379
2020.11.02,136.99999999999824,-83.9999999999952,-29.000000000001247,,24.000000000001794
2020.11.02,147.99999999999258,-79.99999999999119,-14.000000000002899,,53.999999999998494
2020.11.02,159.9999999999935,-20.999999999993246,-4.000000000004,,134.99999999999625
2020.11.02,123.99999999999079,-23.999999999990695,15.999999999993797,,115.99999999999389
2020.11.02,128.99999999999022,35.00000000000725,-16.0000000000049,,147.99999999999258
2020.11.02,154.99999999999403,68.00000000000139,-40.00000000000669,,182.99999999998875
2020.11.02,112.99999999999643,73.00000000000084,-58.99999999999794,,126.99999999999933
2020.11.02,128.99999999999022,68.00000000000139,-58.000000000002494,,138.99999999998911
2020.11.02,152.99999999999204,72.0000000000054,-52.000000000007596,,172.99999999998985
2020.11.02,165.9999999999995,71.00000000000995,-9.999999999998899,,227.00000000001054
2020.11.02,192.99999999999872,56.0000000000005,63.99999999999739,,312.9999999999966
2020.11.02,195.9999999999962,73.00000000000084,63.00000000000195,,331.999999999999
2020.11.02,168.99999999999693,85.00000000000173,73.00000000000084,,326.9999999999995
2020.11.02,170.99999999999892,71.00000000000995,112.000000000001,,354.0000000000099
2020.11.02,139.00000000000023,52.000000000007596,122.99999999999534,,314.0000000000032
2020.11.02,126.99999999999933,50.0000000000056,69.9999999999923,,246.99999999999724
2020.11.02,178.99999999999582,110.00000000001009,39.999999999995595,,329.0000000000015
2020.11.02,180.99999999999784,112.000000000001,21.999999999999797,,314.99999999999864
2020.11.02,247.99999999999267,115.00000000000954,257.9999999999916,,620.9999999999939
2020.11.02,191.99999999999218,170.00000000000347,270.99999999999903,,632.9999999999948
2020.11.02,151.9999999999966,192.00000000000327,76.99999999999375,,420.99999999999363
2020.11.02,134.99999999999625,204.99999999999963,12.999999999996348,,352.99999999999227
2020.11.02,178.00000000000037,252.0000000000078,20.999999999993246,,451.0000000000014
2020.11.02,190.99999999999673,274.00000000000756,64.99999999999284,,529.9999999999972
2020.11.02,164.99999999999292,312.00000000000114,102.99999999999754,,579.9999999999916
2020.11.02,178.00000000000037,325.00000000000864,20.999999999993246,,524.0000000000023
2020.11.02,222.99999999999542,350.00000000000585,-25.00000000000835,,547.999999999993
2020.11.02,221.99999999999997,362.00000000000676,-33.000000000005244,,551.0000000000015
2020.11.02,266.999999999995,540.0000000000072,-92.99999999999864,,714.0000000000035
2020.11.02,333.9999999999899,560.0000000000049,-103.00000000000864,,790.9999999999861
2020.11.02,348.9999999999993,529.0000000000017,10.999999999994348,,888.9999999999953
2020.11.02,365.99999999999966,550.000000000006,7.9999999999968985,,924.0000000000026
2020.11.02,374.999999999992,565.0000000000044,56.99999999999594,,996.9999999999923
2020.11.02,376.99999999999403,570.0000000000039,73.99999999999629,,1020.9999999999942
2020.11.02,439.99999999999596,670.000000000004,78.99999999999574,,1188.9999999999957
2020.11.02,449.9999999999948,713.0000000000081,73.99999999999629,,1236.9999999999993
2020.11.02,471.99999999999466,738.0000000000053,44.99999999999504,,1254.999999999995
2020.11.02,464.9999999999932,709.9999999999995,43.999999999999595,,1218.9999999999923
2020.11.02,471.99999999999466,728.0000000000064,78.00000000000028,,1278.0000000000011
2020.11.02,412.9999999999967,728.0000000000064,68.99999999999685,,1210.0
2020.11.02,401.99999999999125,782.0000000000049,64.99999999999284,,1248.999999999989
2020.11.02,374.999999999992,782.0000000000049,58.99999999999794,,1215.9999999999948
2020.11.02,367.99999999999056,791.0000000000084,39.999999999995595,,1198.9999999999948
2020.11.02,358.9999999999982,774.000000000008,39.999999999995595,,1173.0000000000018
2020.11.02,301.9999999999912,778.0000000000009,36.999999999998145,,1116.9999999999902
2020.11.03,269.9999999999925,705.0000000000001,9.999999999998899,,984.9999999999915
2020.11.03,285.9999999999974,721.000000000005,32.999999999994145,,1039.9999999999966
2020.11.03,295.99999999999625,692.0000000000038,52.99999999999194,,1040.999999999992
2020.11.03,330.9999999999924,801.0000000000073,17.000000000000348,,1149.0
2020.11.03,311.99999999999005,808.0000000000088,13.999999999991797,,1133.9999999999907
2020.11.03,311.99999999999005,811.0000000000061,22.999999999995246,,1145.9999999999914
2020.11.03,328.9999999999904,803.0000000000092,15.999999999993797,,1147.9999999999934
2020.11.03,308.9999999999926,797.0000000000033,47.9999999999925,,1153.9999999999884
2020.11.03,301.9999999999912,837.00000000001,10.999999999994348,,1149.9999999999955
2020.11.03,300.99999999999574,805.0000000000001,7.0000000000014495,,1112.9999999999973
2020.11.03,302.9999999999977,794.0000000000058,17.000000000000348,,1114.000000000004
2020.11.03,278.9999999999959,743.0000000000048,42.999999999993044,,1064.9999999999936
2020.11.03,278.9999999999959,741.0000000000027,90.99999999999665,,1110.9999999999952
2020.11.03,305.99999999999517,731.0000000000039,115.99999999999389,,1152.999999999993
2020.11.03,261.99999999999557,728.0000000000064,114.99999999999844,,1105.0000000000005
2020.11.03,253.99999999999866,709.9999999999995,124.99999999999733,,1088.9999999999955
2020.11.03,244.99999999999523,696.0000000000077,82.99999999999974,,1024.0000000000027
2020.11.03,212.99999999999653,692.0000000000038,90.0000000000012,,995.0000000000014
2020.11.03,220.99999999999343,694.0000000000057,61.999999999995396,,976.9999999999945
2020.11.03,202.9999999999976,711.000000000006,97.9999999999981,,1012.0000000000017
2020.11.03,119.99999999999788,747.0000000000088,22.999999999995246,,890.0000000000018
2020.11.03,120.99999999999334,818.0000000000076,-43.00000000000415,,895.9999999999968
2020.11.03,47.9999999999925,917.0000000000011,-21.00000000000435,,943.9999999999893
2020.11.03,-4.000000000004,927.0,-74.00000000000739,,848.9999999999886
2020.11.03,-3.0000000000085514,933.000000000006,-56.0000000000005,,873.999999999997
2020.11.03,28.999999999990145,885.0000000000025,-52.000000000007596,,861.999999999985
2020.11.03,-14.000000000002899,865.0000000000047,-78.00000000000028,,773.0000000000016
2020.11.03,-115.00000000000954,801.0000000000073,3.999999999992898,,689.9999999999907
2020.11.03,-112.000000000001,815.0000000000101,-4.999999999999449,,698.0000000000097
2020.11.03,-79.00000000000685,836.0000000000034,-36.0000000000027,,720.9999999999939
2020.11.03,-111.00000000000554,858.0000000000032,-68.00000000000139,,678.9999999999962
2020.11.03,-134.0000000000008,882.000000000005,-56.0000000000005,,692.0000000000038
2020.11.03,-132.0000000000099,918.0000000000077,-65.99999999999939,,719.9999999999984
2020.11.03,-154.0000000000097,882.000000000005,-131.00000000000333,,596.999999999992
2020.11.03,-241.00000000000233,958.0000000000033,-313.00000000000773,,403.9999999999932
2020.11.03,-356.00000000000074,883.0000000000005,-304.00000000000426,,222.9999999999955
2020.11.03,-368.00000000000165,809.0000000000042,-326.0000000000041,,114.99999999999847
2020.11.03,-369.0000000000082,774.000000000008,-375.0000000000031,,29.999999999996646
2020.11.03,-343.9999999999999,686.0000000000089,-223.00000000000654,,119.00000000000244
2020.11.03,-338.00000000000495,692.0000000000038,-295.0000000000008,,58.99999999999801
2020.11.03,-289.0000000000059,613.000000000008,-338.00000000000495,,-14.000000000002899
2020.11.03,-277.000000000005,601.000000000007,-341.0000000000024,,-17.00000000000034
2020.11.03,-260.00000000000466,612.0000000000015,-246.00000000000176,,105.99999999999505
2020.11.03,-297.00000000000284,590.0000000000016,-230.000000000008,,62.99999999999076
2020.11.03,-293.0000000000099,604.0000000000045,-209.00000000000364,,101.99999999999102
2020.11.03,-270.0000000000036,680.0000000000028,-233.00000000000543,,176.99999999999383
2020.11.03,-349.0000000000104,693.0000000000102,-277.000000000005,,66.99999999999483
2020.11.03,-379.0000000000071,662.000000000007,-370.9999999999991,,-87.99999999999915
2020.11.04,-362.00000000000676,687.0000000000043,-383.0,,-58.000000000002444
2020.11.04,-371.00000000001023,662.000000000007,-389.000000000006,,-98.00000000000921
2020.11.04,-462.0000000000068,696.0000000000077,-447.0000000000085,,-213.00000000000762
2020.11.04,-488.00000000001063,783.0000000000003,-473.0000000000012,,-178.00000000001148
2020.11.04,-658.0000000000031,640.0000000000073,-609.000000000004,,-626.9999999999998
2020.11.04,-452.00000000000796,604.0000000000045,-479.0000000000072,,-327.00000000001063
2020.11.04,-319.0000000000026,621.0000000000049,-380.999999999998,,-78.99999999999574
2020.11.04,-221.99999999999997,673.0000000000014,-394.00000000000546,,56.99999999999591
2020.11.04,-155.00000000000514,590.0000000000016,-467.0000000000063,,-32.000000000009834
2020.11.04,105.99999999999498,464.00000000000887,-504.9999999999999,,65.00000000000398
2020.11.04,-11.00000000000545,504.00000000000443,-547.0000000000086,,-54.00000000000966
2020.11.04,-38.0000000000047,485.0000000000021,-584.0000000000067,,-137.00000000000932
