date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,NZDUSD,EURCHF,CHFJPY,CADCHF,NZDCHF,EURGBP,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURCAD,EURAUD,AUDCAD,AUDNZD,empty,sum
2019.08.19,-212.99999999999653,-141.00000000001333,-5.999999999994898,-78.00000000000296,-19.999999999997797,-53.00000000000304,-11.00000000000545,-344.99999999999886,-231.99999999999886,-28.000000000005798,-7.0000000000014495,-239.00000000000432,-99.00000000000463,-178.99999999999582,-239.99999999999488,-14.999999999987246,-83.9999999999952,-115.99999999999389,-77.00000000001594,,-2183.000000000011
2019.08.19,-343.9999999999999,-120.00000000000898,-5.999999999994898,-75.00000000000284,17.000000000000348,-175.00000000000293,109.99999999998789,-319.0000000000026,-315.9999999999941,-51.99999999999649,105.99999999999498,-210.00000000000796,-52.99999999999194,-225.00000000000853,-242.999999999995,5.000000000010552,-95.00000000000064,-153.99999999999858,-161.00000000001114,,-2310.0000000000227
2019.08.19,-219.00000000000253,-60.99999999999994,-15.00000000000945,-158.00000000000125,19.00000000001345,-41.000000000002146,164.99999999999292,-313.0000000000024,-231.0000000000034,9.999999999998899,135.99999999999167,-218.9999999999941,-5.999999999994898,-109.00000000000354,-349.9999999999943,9.999999999998899,-87.00000000001484,-122.99999999999534,100.99999999999554,,-1491.0000000000268
2019.08.19,-239.0000000000003,-139.00000000000023,21.00000000000435,-194.00000000000261,79.00000000000685,-65.00000000000395,238.0000000000049,-332.9999999999984,-214.99999999999852,105.99999999999498,110.99999999999443,-332.9999999999984,56.000000000011596,-167.00000000000603,-387.00000000000045,100.0000000000112,-77.00000000001594,-161.99999999999548,110.99999999999443,,-1488.9999999999977
2019.08.19,-265.99999999999955,-117.00000000001154,-5.999999999994898,-191.0000000000025,56.000000000011596,-51.000000000001044,269.9999999999925,-325.00000000000284,-251.99999999999667,136.00000000000279,79.99999999999119,-326.9999999999982,126.0000000000039,-185.99999999999727,-376.99999999999534,32.0000000000098,-41.000000000002146,-136.99999999999824,113.99999999999189,,-1461.9999999999964
2019.08.19,-290.9999999999968,-131.99999999999878,-28.000000000005798,-170.0000000000017,58.000000000002494,-21.00000000000435,275.9999999999874,-277.9999999999916,-261.0000000000001,148.99999999999915,61.999999999995396,-325.9999999999934,129.00000000000134,-182.0000000000155,-344.99999999999886,32.999999999994145,-45.000000000006146,-139.99999999999568,147.99999999999258,,-1364.0000000000362
2019.08.19,-287.0000000000039,-131.99999999999878,-45.99999999999049,-155.00000000000114,41.000000000002146,-29.999999999996696,239.99999999999577,-242.999999999995,-270.0000000000036,109.99999999999899,43.999999999999595,-308.9999999999975,80.00000000001339,-174.00000000000747,-311.00000000000705,-34.000000000000696,8.999999999992347,-146.99999999999713,152.99999999998093,,-1461.0000000000161
2019.08.19,-295.99999999999625,-46.0000000000127,-45.99999999999049,-155.00000000000114,60.99999999999994,21.999999999999797,249.99999999999466,-236.99999999999477,-270.99999999999903,49.99999999999449,102.99999999999754,-218.9999999999941,9.999999999998899,-141.00000000001333,-272.99999999999613,-8.999999999992347,-95.00000000000064,-93.99999999999409,200.00000000000017,,-1185.9999999999995
2019.08.19,-290.9999999999968,29.999999999996696,-48.000000000003595,-156.0000000000059,97.9999999999981,60.00000000000449,251.99999999998556,-237.99999999999955,-237.99999999999378,51.99999999999649,159.9999999999935,-123.99999999999523,-15.999999999993797,-77.00000000001594,-271.0000000000008,56.99999999999594,-99.00000000000463,-108.99999999999244,234.99999999998522,,-723.0000000000466
2019.08.19,-282.99999999999994,2.999999999997449,-42.0000000000087,-87.0000000000033,117.99999999999588,65.00000000000395,259.9999999999936,-173.00000000000182,-229.00000000000142,9.00000000000345,153.99999999999858,-56.99999999998795,28.000000000005798,-182.0000000000155,-197.9999999999933,56.99999999999594,-185.00000000001293,-114.99999999999844,248.99999999998812,,-608.0000000000405
2019.08.19,-241.99999999999778,-51.000000000001044,-28.999999999990145,-26.00000000001046,124.00000000001299,60.99999999999994,239.99999999999577,-150.99999999999625,-195.9999999999962,7.9999999999968985,125.99999999999278,-56.99999999998795,55.000000000005045,-246.00000000001288,-159.9999999999966,90.00000000001229,-229.00000000001253,-75.9999999999983,203.99999999998198,,-555.0000000000025
2019.08.19,-243.99999999999977,-57.00000000001815,-24.000000000001798,-82.99999999999841,99.00000000000463,27.999999999994696,239.99999999999577,-209.99999999999375,-212.00000000000108,39.00000000000014,124.99999999999733,-147.99999999999613,85.00000000000173,-248.00000000000378,-236.0000000000042,78.00000000000028,-158.0000000000137,-78.00000000000028,170.99999999998784,,-833.0000000000485
2019.08.19,-309.0000000000037,-67.00000000001705,-11.999999999989797,-99.00000000000375,96.00000000000719,61.999999999995396,269.9999999999925,-180.99999999999739,-236.00000000000287,59.99999999999339,125.99999999999278,-159.9999999999966,80.99999999999774,-307.00000000001285,-248.00000000000466,90.99999999999665,-218.00000000000708,-59.99999999999339,181.9999999999933,,-929.0000000000601
2019.08.19,-324.9999999999975,-87.99999999999919,-22.0000000000109,-115.0000000000091,143.00000000000423,31.000000000003247,323.99999999999096,-158.99999999999181,-248.99999999999923,88.99999999999464,92.99999999999864,-205.0000000000125,175.00000000001404,-275.000000000003,-254.0000000000049,119.00000000000244,-165.9999999999995,-143.9999999999997,200.00000000000017,,-828.0000000000191
2019.08.19,-317.9999999999961,-93.00000000000975,-29.999999999996696,-103.9999999999992,134.99999999999625,-14.000000000002899,309.99999999998806,-158.99999999999181,-248.99999999999923,129.9999999999968,92.99999999999864,-210.00000000000796,171.00000000001003,-164.00000000000858,-242.00000000000443,102.00000000000209,-12.999999999996348,-213.99999999999199,217.99999999998488,,-651.0000000000283
2019.08.19,-307.99999999999716,-112.000000000001,-19.999999999997797,-99.00000000000375,126.0000000000039,43.00000000000415,314.99999999999864,-146.0000000000008,-246.00000000000176,107.99999999999699,70.99999999999883,-223.99999999998954,221.00000000000452,-212.99999999999653,-234.99999999999943,103.00000000000864,-36.0000000000138,-139.99999999999568,230.9999999999812,,-561.0000000000005
2019.08.19,-300.0000000000003,-127.00000000001043,-26.999999999999247,-97.99999999999898,124.00000000001299,31.000000000003247,304.9999999999997,-159.9999999999966,-242.99999999999324,109.00000000000354,67.9999999999903,-236.99999999999477,199.00000000001583,-202.9999999999976,-236.0000000000042,82.00000000000429,-31.000000000003247,-171.99999999999437,256.99999999999613,,-658.999999999967
2019.08.19,-332.99999999999443,-151.00000000001222,-46.999999999997044,-138.00000000000523,128.000000000017,21.999999999999797,282.9999999999888,-191.99999999999307,-251.99999999999667,117.00000000000044,21.999999999999797,-325.9999999999934,209.9999999999991,-258.0000000000027,-256.0000000000002,60.99999999999994,5.999999999994898,-169.99999999999238,211.99999999998997,,-1061.9999999999973
2019.08.19,-332.99999999999443,-253.00000000001432,-25.00000000000835,-139.00000000001,106.00000000000608,12.000000000000899,295.99999999998516,-212.0000000000033,-266.999999999995,134.0000000000008,-29.000000000001247,-412.00000000000614,287.9999999999994,-401.00000000000693,-316.0000000000025,83.00000000001084,-31.000000000003247,-178.99999999999582,191.99999999999218,,-1486.0000000000457
2019.08.19,-278.9999999999959,-241.00000000000233,-9.999999999998899,-137.00000000000045,70.0000000000145,-16.0000000000049,229.99999999999687,-286.00000000000136,-258.9999999999981,97.00000000000264,-19.00000000000235,-402.9999999999916,242.00000000000887,-392.00000000001455,-296.0000000000065,56.99999999999594,-83.00000000001084,-119.99999999999788,156.99999999998494,,-1688.000000000022
2019.08.19,-246.00000000000176,-163.00000000000205,-22.0000000000109,-154.00000000001057,46.0000000000127,-9.999999999998899,200.00000000000017,-365.99999999999966,-248.99999999999923,22.999999999995246,58.99999999999794,-336.00000000001273,-198.99999999999363,-275.000000000003,-371.9999999999999,9.999999999998899,-143.00000000000423,-131.99999999999878,166.99999999998383,,-2162.000000000046
2019.08.19,-146.99999999999713,105.99999999998388,76.0000000000094,-152.00000000000102,46.0000000000127,-21.00000000000435,190.99999999998562,-438.99999999999295,-156.99999999999602,-6.0000000000060005,323.99999999999096,-44.999999999987494,-256.99999999999613,-24.000000000001798,-430.9999999999974,165.00000000001512,-329.00000000000153,-130.99999999999224,117.99999999999588,,-1112.9999999999804
2019.08.19,-180.0000000000024,106.99999999999044,78.00000000000028,-384.00000000000034,46.999999999997044,36.0000000000027,185.99999999999727,-591.9999999999987,-192.00000000000327,-45.000000000006146,322.9999999999955,-304.00000000000205,-258.0000000000027,-171.00000000001003,-716.9999999999987,185.99999999999727,-557.0000000000075,-37.99999999999359,102.00000000000209,,-2373.000000000043
2019.08.19,-178.00000000000037,170.99999999998784,93.00000000000975,-326.9999999999982,62.000000000006494,109.99999999999899,231.0000000000034,-593.0000000000035,-178.99999999999582,-80.99999999999774,386.9999999999929,-210.00000000000796,-366.999999999984,-170.00000000000347,-631.0000000000002,197.00000000000273,-563.0000000000024,65.99999999999939,124.99999999999733,,-1856.9999999999952
2019.08.19,-212.99999999999653,163.00000000000205,59.99999999999339,-335.00000000000796,11.00000000000545,90.0000000000012,258.99999999998704,-579.9999999999983,-241.00000000000233,-68.99999999999685,379.9999999999915,-194.99999999999318,-343.00000000000443,-120.00000000000898,-656.0000000000059,73.00000000001194,-541.9999999999981,60.99999999999994,151.9999999999966,,-2045.0000000000234
2019.08.19,-278.9999999999959,207.00000000000162,65.00000000000395,-302.99999999999727,-38.0000000000047,90.99999999999665,299.00000000000483,-471.9999999999942,-286.99999999999284,9.999999999998899,384.9999999999909,-138.00000000000523,-448.9999999999883,28.999999999990145,-609.9999999999994,70.99999999999883,-453.0000000000145,69.00000000000794,178.99999999999582,,-1624.0000000000027
