date,USDCHF,AUDUSD,NZDUSD,GBPCHF,EURCHF,CADCHF,AUDCHF,NZDCHF,GBPCAD,GBPAUD,EURJPY,EURAUD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,AUDNZD,empty,sum
2019.02.25,10.999999999994348,-71.99999999999429,-53.00000000000304,-1.0000000000065512,-62.99999999999084,32.999999999994145,-51.99999999999649,-60.00000000000449,41.99999999998649,-102.00000000000209,-69.99999999999318,35.999999999991594,62.000000000006494,36.000000000001364,-55.999999999997385,-48.00000000000182,-124.99999999999733,-100.00000000000009,56.99999999999594,,-525.0000000000173
2019.02.25,-1.0000000000065512,-87.00000000000374,-41.9999999999976,-9.999999999998899,-62.99999999999084,43.999999999999595,-60.99999999999994,-38.0000000000047,78.00000000000028,-104.99999999999955,-102.00000000000387,21.00000000000435,112.000000000001,27.000000000001023,-81.99999999999363,-43.99999999999693,-146.00000000000168,-84.0000000000063,90.99999999999665,,-492.0000000000013
2019.02.25,20.999999999993246,-87.00000000000374,-11.00000000000545,-25.999999999992696,-60.99999999999994,36.999999999998145,-76.99999999999375,-24.000000000001798,87.99999999999919,-123.00000000000644,-96.00000000000364,-18.999999999991246,147.00000000000824,22.999999999996135,-97.99999999999898,-26.00000000001046,-158.99999999999804,-58.000000000002494,139.00000000000023,,-410.0000000000134
2019.02.25,31.999999999998696,-87.00000000000374,-24.000000000001798,-34.000000000000696,-60.99999999999994,32.999999999994145,-83.9999999999952,-43.999999999999595,86.99999999999264,-131.00000000001444,-90.00000000000341,-34.000000000000696,99.00000000000463,21.000000000000796,-100.99999999999909,-42.00000000000159,-161.99999999999548,-78.00000000000028,117.99999999999588,,-582.0000000000291
2019.02.25,19.999999999997797,-143.9999999999997,-62.000000000006494,-39.999999999995595,-70.99999999999883,39.00000000000014,-131.99999999999878,-74.00000000000739,110.99999999999443,-248.00000000000378,-114.00000000000432,-120.00000000000898,45.000000000006146,21.000000000000796,-164.00000000000148,-85.00000000000796,-236.99999999999832,-128.00000000000588,144.0000000000108,,-1239.0000000000273
2019.02.25,24.000000000001798,-161.99999999999548,-53.00000000000304,-55.99999999998939,-80.99999999999774,36.999999999998145,-153.99999999999858,-67.00000000000594,123.00000000000644,-278.00000000000045,-73.99999999999807,-161.99999999999548,75.00000000000284,51.9999999999925,-153.99999999999636,-49.000000000006594,-258.9999999999981,-114.99999999999844,181.00000000000892,,-1171.9999999999732
2019.02.25,14.000000000002899,-153.00000000000313,-55.000000000005045,-59.000000000009045,-96.00000000000719,35.999999999991594,-136.99999999999824,-63.00000000000195,133.00000000000534,-231.0000000000034,-87.99999999999386,-106.00000000000608,100.0000000000112,54.000000000002046,-134.9999999999909,-40.00000000000625,-239.99999999999577,-109.00000000000354,167.00000000000603,,-1008.0000000000056
2019.02.25,20.999999999993246,-121.99999999999989,-19.999999999997797,-55.99999999998939,-137.00000000000932,15.999999999993797,-112.000000000001,-34.000000000000696,70.99999999999883,-182.0000000000155,-111.99999999999477,5.999999999994898,229.00000000001253,42.999999999992156,-94.99999999999886,6.000000000000227,-179.99999999999127,-45.000000000006146,174.00000000000747,,-529.0000000000114
2019.02.25,63.99999999999739,-151.00000000000114,-41.000000000002146,-32.999999999994145,-212.99999999999653,-84.0000000000063,-168.99999999999693,-82.99999999999974,-181.9999999999933,-354.9999999999942,-215.99999999999397,-15.00000000000945,226.99999999999943,-79.00000000000773,-168.99999999999693,-58.9999999999975,-130.99999999999224,10.999999999994348,184.99999999999073,,-1493.0000000000002
2019.02.25,14.000000000002899,-226.99999999999943,-134.0000000000008,-167.00000000000603,-208.00000000000819,-47.00000000000814,-210.99999999999451,-143.00000000000423,79.00000000000685,-268.0000000000016,-221.00000000000364,-112.000000000001,73.00000000001194,-45.000000000001705,-221.00000000000364,-133.00000000000978,-231.99999999999886,-114.99999999999844,153.00000000000313,,-2165.0000000000155
2019.02.25,43.999999999999595,-217.0000000000005,-109.99999999999899,-253.99999999999866,-174.00000000000747,-52.000000000007596,-221.99999999999997,-138.00000000000477,184.99999999999073,-170.00000000000347,-147.99999999999613,-181.00000000000892,38.0000000000047,-27.000000000001023,-210.99999999999852,-106.00000000000875,-240.99999999999122,-101.00000000000664,181.00000000000892,,-1904.0000000000284
2019.02.25,81.9999999999932,-221.00000000000452,-114.99999999999844,-93.99999999999409,-168.0000000000126,-62.000000000006494,-256.0000000000007,-168.99999999999693,-46.0000000000127,-485.0000000000021,-155.00000000000114,-266.999999999995,-49.99999999999449,-46.999999999997044,-259.00000000000034,-151.00000000001046,-271.9999999999945,-131.99999999999878,175.99999999999838,,-2691.0000000000286
2019.02.25,70.99999999999883,-278.9999999999959,-167.00000000000603,-161.99999999999548,-201.99999999999108,-77.00000000000485,-303.9999999999932,-214.00000000000307,11.00000000000545,-514.0000000000144,-215.0000000000034,-323.99999999999096,-102.00000000000209,-79.00000000000773,-326.9999999999982,-213.99999999999864,-317.0000000000006,-175.00000000000293,178.00000000001148,,-3411.999999999993
2019.02.25,49.99999999999449,-287.0000000000039,-195.9999999999962,-192.99999999999872,-177.00000000000495,-92.00000000000318,-297.00000000000284,-229.00000000000142,14.999999999987246,-455.0000000000054,-215.99999999999397,-346.0000000000019,-177.00000000000495,-115.99999999999966,-335.9999999999985,-246.00000000000932,-290.9999999999968,-173.9999999999964,147.99999999999258,,-3615.000000000044
2019.02.25,7.0000000000014495,-326.9999999999995,-304.9999999999997,-39.00000000001125,-184.99999999999073,-42.0000000000087,-305.99999999999517,-307.0000000000017,-79.00000000000685,-693.0000000000102,-293.99999999999693,-353.0000000000033,-347.9999999999928,-105.00000000000398,-388.9999999999958,-375.0,-363.99999999999767,-339.0000000000004,41.000000000002146,,-4802.000000000011
2019.02.25,-36.999999999998145,-344.99999999999534,-275.99999999999847,49.99999999999449,-224.000000000002,-9.00000000000345,-293.99999999999426,-248.99999999999923,-119.00000000000244,-784.0000000000069,-423.9999999999924,-273.0000000000121,-156.00000000000057,-128.0000000000001,-430.9999999999974,-362.99999999999955,-387.99999999999943,-297.9999999999983,112.000000000001,,-4636.000000000005
2019.02.25,-12.999999999996348,-427.99999999999505,-343.00000000000443,-53.999999999998494,-246.99999999999721,-59.000000000009045,-391.9999999999924,-331.999999999999,-95.00000000000064,-883.9999999999959,-435.99999999999284,-456.00000000001194,-320.9999999999935,-173.00000000000182,-530.0000000000011,-445.0000000000074,-456.9999999999963,-348.00000000000387,130.0000000000079,,-5882.999999999989
2019.02.25,-14.000000000002899,-392.9999999999989,-336.00000000000296,-154.99999999999403,-256.99999999999613,-92.00000000000318,-356.9999999999962,-323.0000000000066,-31.000000000003247,-656.0000000000122,-435.0000000000023,-364.9999999999931,-286.99999999999284,-201.00000000000762,-483.99999999999466,-429.00000000000205,-370.9999999999991,-299.00000000000483,89.00000000000574,,-5396.000000000007
2019.02.25,49.99999999999449,-371.99999999999454,-285.9999999999974,-146.00000000000168,-256.00000000001177,-42.0000000000087,-381.99999999999346,-319.0000000000026,68.00000000000139,-734.0000000000124,-356.9999999999993,-422.9999999999956,-275.9999999999874,-93.99999999999409,-463.99999999999864,-379.0000000000049,-465.9999999999998,-353.0000000000033,133.00000000000534,,-5098.000000000004
2019.02.25,56.0000000000005,-392.9999999999989,-331.0000000000035,-289.9999999999903,-262.00000000000665,-31.000000000003247,-407.99999999999727,-368.00000000000165,278.00000000000045,-600.0000000000006,-346.00000000000364,-470.9999999999992,-384.00000000000654,-70.99999999999795,-480.99999999999454,-421.0000000000065,-510.99999999999477,-429.0000000000016,100.0000000000112,,-5362.9999999999945
2019.02.25,93.99999999999409,-317.0000000000006,-275.99999999999847,-131.99999999999878,-273.0000000000121,54.999999999993946,-358.9999999999982,-341.0000000000024,263.99999999999756,-697.0000000000143,-394.999999999996,-353.0000000000033,-306.00000000000625,-1.9999999999953388,-451.9999999999982,-414.0000000000015,-552.9999999999924,-492.999999999999,70.99999999999883,,-4879.000000000032
2019.02.25,150.00000000000568,-376.99999999999403,-316.0000000000052,-177.00000000000495,-340.9999999999913,9.999999999998899,-459.99999999999375,-416.00000000000523,218.99999999999142,-889.0000000000065,-408.00000000000125,-469.99999999999267,-384.00000000000654,-7.000000000005002,-521.0000000000008,-460.00000000000796,-629.9999999999973,-541.9999999999981,97.9999999999981,,-5921.000000000016
2019.02.25,103.99999999999298,-434.9999999999965,-314.99999999999864,-229.99999999999687,-348.9999999999993,52.99999999999194,-483.0000000000001,-385.000000000002,390.9999999999858,-873.0000000000126,-438.0000000000024,-523.0000000000068,-299.00000000000483,19.99999999999602,-566.9999999999931,-439.00000000000716,-715.9999999999944,-551.9999999999969,187.00000000000384,,-5849.000000000042
2019.02.25,185.99999999999727,-422.00000000000017,-277.000000000005,-205.00000000001074,-357.99999999999164,10.999999999994348,-527.9999999999951,-402.00000000000233,263.99999999999756,-1024.0000000000027,-400.0000000000057,-607.0000000000019,-329.99999999998585,9.000000000000341,-582.9999999999984,-429.00000000000205,-720.9999999999939,-524.9999999999977,222.00000000001108,,-6118.999999999991
2019.02.25,107.00000000000153,-349.99999999999477,-245.0000000000063,-219.99999999999798,-296.9999999999917,178.99999999999582,-400.9999999999958,-314.99999999999864,663.999999999998,-675.0000000000034,-403.99999999999636,-409.99999999999926,-211.99999999998997,147.99999999999613,-486.0000000000042,-378.0000000000001,-761.0000000000006,-609.9999999999994,167.9999999999904,,-4497.999999999996
2019.02.25,126.0000000000039,-375.0000000000031,-278.00000000000045,-148.99999999999915,-236.99999999999832,147.99999999999258,-437.999999999994,-363.0000000000022,497.99999999999847,-876.0000000000101,-379.0000000000049,-575.9999999999987,-409.99999999999926,82.99999999999841,-557.9999999999927,-454.9999999999983,-775.9999999999989,-634.9999999999967,154.0000000000097,,-5495.999999999994
2019.02.25,139.00000000000023,-346.0000000000019,-273.000000000001,-156.00000000000057,-269.9999999999925,152.99999999999204,-419.9999999999982,-367.0000000000062,522.0000000000002,-821.000000000005,-465.999999999994,-486.999999999993,-367.0000000000062,61.99999999999761,-563.999999999993,-486.0000000000042,-757.999999999992,-646.9999999999976,120.99999999999334,,-5431.000000000002
2019.02.25,171.99999999999437,-334.9999999999964,-229.00000000000142,-113.00000000000753,-269.9999999999925,180.99999999999784,-432.9999999999945,-345.0000000000064,527.9999999999951,-907.9999999999977,-602.9999999999944,-517.0000000000119,-322.00000000000006,-1.0000000000047748,-665.9999999999968,-548.0000000000018,-806.999999999991,-651.999999999997,168.99999999999693,,-5699.000000000009
2019.02.25,188.9999999999947,-348.00000000000387,-190.00000000000128,-252.0000000000078,-256.00000000001177,184.99999999999073,-458.00000000000284,-317.0000000000006,719.000000000003,-781.0000000000094,-677.9999999999973,-595.9999999999966,-279.99999999999136,-60.000000000002274,-753.0000000000001,-573.9999999999981,-845.9999999999912,-622.0000000000003,245.99999999999068,,-5672.0000000000355
2019.02.25,194.99999999998963,-373.00000000000114,-214.00000000000307,-397.0000000000029,-326.0000000000041,117.00000000000044,-487.99999999999955,-346.9999999999973,756.9999999999854,-649.999999999995,-766.0000000000053,-554.00000000001,-239.99999999999577,-140.00000000000057,-790.9999999999968,-608.0000000000041,-800.0000000000007,-575.9999999999987,249.00000000001032,,-5952.00000000003
2019.02.25,181.9999999999933,-368.9999999999971,-204.99999999999963,-367.99999999999056,-347.9999999999928,122.99999999999534,-473.99999999999665,-323.0000000000066,720.9999999999939,-663.999999999998,-763.0000000000052,-496.00000000000756,-157.00000000000713,-114.99999999999488,-756.0000000000002,-567.0000000000073,-790.0000000000018,-560.0000000000049,255.00000000000523,,-5674.000000000023
2019.02.25,167.9999999999904,-393.9999999999944,-212.99999999999653,-378.999999999996,-373.00000000000114,115.99999999999389,-488.999999999995,-319.0000000000026,729.9999999999862,-683.0000000000114,-745.9999999999951,-499.000000000005,-113.99999999999189,-93.00000000000352,-746.9999999999999,-536.0000000000014,-800.9999999999961,-546.9999999999975,282.0000000000045,,-5637.000000000013
2019.02.25,134.99999999999625,-451.9999999999969,-275.000000000003,-455.99999999998977,-422.9999999999956,165.9999999999995,-524.0000000000023,-358.0000000000028,943.9999999999893,-663.999999999998,-840.999999999994,-506.0000000000064,-140.0000000000068,-64.99999999999773,-810.9999999999928,-609.0000000000089,-907.9999999999977,-661.0000000000005,269.9999999999925,,-6178.000000000015
2019.02.25,137.9999999999937,-402.00000000000233,-233.00000000000543,-503.000000000009,-425.99999999999307,246.99999999999721,-473.0000000000012,-321.0000000000046,1192.9999999999995,-468.00000000000176,-888.0000000000052,-388.9999999999949,-38.0000000000047,-4.0000000000048885,-781.9999999999965,-588.0000000000081,-944.0000000000003,-705.0000000000001,256.99999999999613,,-5329.000000000045
2019.02.25,116.99999999998934,-380.00000000000256,-236.99999999999832,-506.9999999999908,-401.99999999999125,245.99999999999068,-437.999999999994,-307.99999999999716,1192.9999999999995,-370.00000000000364,-757.9999999999956,-343.00000000000443,-45.99999999999049,64.99999999999773,-676.0000000000019,-512.0000000000005,-893.9999999999948,-687.9999999999998,222.00000000001108,,-4715.999999999977
2019.02.25,137.9999999999937,-356.00000000000074,-216.0000000000051,-507.9999999999973,-395.000000000012,252.99999999999213,-429.99999999999704,-302.0000000000023,1208.9999999999934,-351.0000000000124,-739.0000000000043,-331.999999999999,-41.99999999998649,81.00000000000307,-658.0000000000013,-498.00000000000466,-891.9999999999928,-692.0000000000038,218.00000000000708,,-4512.00000000003
2019.02.25,157.00000000000713,-351.0000000000013,-231.99999999999886,-499.9999999999893,-408.00000000000836,204.99999999999963,-437.999999999994,-329.999999999997,1092.9999999999884,-385.99999999999744,-763.9999999999958,-334.9999999999964,-85.99999999998609,19.99999999999602,-674.9999999999972,-537.0000000000061,-844.9999999999958,-668.0000000000019,191.99999999999218,,-4887.999999999982
2019.02.25,164.99999999999292,-310.9999999999946,-207.00000000000162,-483.99999999999557,-381.0000000000091,178.99999999999582,-392.9999999999989,-306.00000000000625,1015.9999999999947,-400.00000000000034,-721.0000000000036,-354.9999999999942,-126.99999999998823,27.000000000001023,-625.0,-487.000000000009,-770.9999999999994,-634.9999999999967,147.99999999999258,,-4668.00000000002
2019.02.26,98.99999999999353,-349.99999999999477,-195.9999999999962,-727.9999999999953,-331.999999999999,234.99999999999633,-390.99999999999693,-250.00000000000577,1434.9999999999864,-39.999999999995595,-719.9999999999989,-415.0000000000098,-51.000000000001044,28.000000000005798,-667.0000000000016,-480.000000000004,-827.0,-602.999999999998,236.99999999999832,,-4016.0000000000164
2019.02.26,143.00000000000423,-351.99999999999676,-226.00000000000398,-703.9999999999935,-400.00000000000034,214.99999999999852,-427.99999999999505,-321.0000000000046,1371.9999999999955,-76.0000000000094,-753.0000000000001,-357.00000000000733,-113.00000000000753,24.00000000000091,-682.9999999999927,-536.0000000000014,-839.0000000000009,-656.000000000001,192.99999999999872,,-4497.000000000016
2019.02.26,153.00000000000313,-331.999999999999,-182.99999999999983,-706.999999999991,-374.999999999992,210.99999999999451,-417.0000000000007,-285.9999999999974,1371.9999999999955,-51.000000000001044,-718.9999999999941,-337.0000000000095,-21.999999999988695,31.00000000000591,-649.0000000000009,-484.00000000000887,-822.9999999999959,-609.9999999999994,234.00000000000088,,-3993.999999999978
2019.02.26,120.99999999999334,-370.00000000000364,-234.00000000000088,-741.9999999999982,-411.0000000000058,214.99999999999852,-430.9999999999925,-314.99999999999864,1429.999999999998,-31.000000000003247,-784.9999999999966,-313.99999999999204,-41.000000000002146,19.000000000005457,-677.9999999999973,-530.0000000000011,-844.0000000000003,-650.0000000000061,209.9999999999991,,-4381.000000000004
2019.02.26,121.99999999999989,-351.99999999999676,-234.00000000000088,-787.0000000000043,-401.99999999999125,218.99999999999142,-413.99999999999216,-316.0000000000052,1499.9999999999902,75.00000000000284,-774.0000000000009,-290.9999999999968,-60.99999999999994,25.000000000005684,-661.9999999999919,-530.0000000000011,-829.0000000000019,-660.000000000005,184.00000000000637,,-4186.999999999992
2019.02.26,123.00000000000644,-273.9999999999965,-168.00000000000148,-730.9999999999927,-378.999999999996,248.99999999999923,-336.00000000000296,-250.00000000000577,1496.9999999999927,198.99999999999363,-710.9999999999985,-151.9999999999966,66.00000000001049,81.99999999999363,-549.9999999999972,-433.9999999999975,-763.9999999999981,-609.000000000004,173.00000000000094,,-2968.9999999999905
2019.02.26,148.99999999999915,-226.00000000000398,-187.00000000000384,-783.0000000000003,-363.0000000000022,244.99999999999523,-307.0000000000017,-287.0000000000039,1553.0000000000043,344.99999999999534,-615.9999999999997,-110.99999999999443,-52.000000000007596,129.0000000000049,-466.99999999999875,-427.0000000000067,-717.9999999999964,-651.0000000000016,75.00000000000284,,-2699.000000000019
2019.02.26,143.00000000000423,-227.99999999999488,-185.00000000000182,-792.9999999999993,-357.00000000000733,278.9999999999959,-304.9999999999997,-280.9999999999979,1646.9999999999984,364.9999999999931,-554.9999999999926,-110.00000000001009,-41.000000000002146,203.99999999999352,-432.00000000000216,-390.00000000000057,-758.9999999999985,-685.9999999999977,79.00000000000685,,-2405.0000000000127
2019.02.26,123.99999999999079,-231.99999999999886,-207.00000000000162,-842.9999999999937,-357.99999999999164,291.99999999999227,-293.99999999999426,-290.00000000000136,1737.999999999995,461.99999999998465,-450.9999999999934,-83.9999999999952,-56.99999999999594,286.00000000000136,-355.99999999999454,-335.00000000000796,-761.0000000000006,-711.000000000006,53.999999999998494,,-2023.0000000000125
2019.02.26,95.00000000000064,-295.99999999999625,-229.99999999999687,-868.000000000002,-368.00000000001273,291.99999999999227,-339.0000000000004,-294.00000000000534,1777.9999999999907,388.9999999999949,-480.000000000004,-171.00000000001003,-56.99999999999594,278.0000000000058,-414.0000000000015,-350.0000000000085,-820.999999999994,-717.000000000001,109.00000000000354,,-2464.000000000041
2019.02.26,82.99999999999974,-305.99999999999517,-236.99999999999832,-831.000000000004,-356.00000000000074,300.99999999999574,-339.99999999999585,-292.9999999999988,1746.9999999999875,329.99999999998585,-496.9999999999999,-192.99999999999872,-69.9999999999923,263.00000000000523,-436.9999999999976,-368.9999999999998,-834.9999999999968,-726.9999999999999,113.00000000000753,,-2653.9999999999964
2019.02.26,93.99999999999409,-253.0000000000032,-216.0000000000051,-818.0000000000076,-354.0000000000099,308.9999999999926,-295.99999999999625,-279.00000000000705,1743.99999999999,425.99999999999307,-480.000000000004,-90.00000000001229,-41.000000000002146,286.00000000000136,-373.9999999999952,-340.0000000000034,-784.9999999999912,-719.000000000003,66.99999999999484,,-2119.000000000074
2019.02.26,90.99999999999665,-256.0000000000007,-226.00000000000398,-809.9999999999997,-360.0000000000048,297.9999999999983,-297.00000000000284,-287.0000000000039,1716.9999999999907,414.00000000000324,-516.0000000000053,-86.99999999999264,-48.99999999998794,251.99999999999534,-396.99999999999136,-368.9999999999998,-774.9999999999924,-714.0000000000035,60.99999999999994,,-2310.0000000000045
2019.02.26,112.99999999999643,-236.99999999999832,-202.9999999999976,-764.9999999999934,-340.00000000000693,286.99999999999284,-291.99999999999227,-278.00000000000045,1627.999999999985,365.99999999999966,-453.9999999999935,-107.99999999999699,-59.99999999999339,266.00000000000534,-367.999999999995,-337.0000000000033,-753.9999999999991,-690.9999999999972,63.99999999999739,,-2162.9999999999914
2019.02.26,123.99999999999079,-207.00000000000162,-202.0000000000022,-763.0000000000026,-361.9999999999957,297.9999999999983,-269.9999999999925,-285.00000000000193,1654.0,414.00000000000324,-484.99999999999943,-26.999999999999247,-41.99999999998649,274.0000000000009,-346.00000000000364,-350.0000000000085,-739.0000000000008,-714.0000000000035,25.999999999992696,,-2002.0000000000127
2019.02.26,126.0000000000039,-200.99999999999562,-199.00000000000472,-767.0000000000066,-361.0000000000113,293.99999999999426,-263.99999999999756,-282.99999999999994,1651.0000000000025,438.00000000000506,-432.9999999999927,-15.999999999993797,-41.99999999998649,302.99999999999727,-310.0000000000023,-314.9999999999977,-723.9999999999914,-705.0000000000001,18.0000000000069,,-1789.9999999999704
2019.02.26,137.9999999999937,-229.00000000000142,-197.00000000000273,-794.0000000000058,-340.9999999999913,272.99999999998994,-302.9999999999977,-290.00000000000136,1636.9999999999995,380.9999999999869,-426.00000000000193,-121.99999999999989,-79.99999999999119,274.0000000000009,-355.99999999999454,-329.00000000000773,-747.9999999999931,-690.0000000000017,59.99999999999339,,-2142.0000000000264
2019.02.26,170.99999999998784,-224.9999999999974,-209.00000000000364,-887.9999999999999,-319.0000000000026,235.99999999999176,-322.9999999999955,-324.00000000000205,1675.0000000000043,448.9999999999883,-367.00000000000443,-207.00000000000162,-200.00000000000017,253.0000000000001,-361.0000000000042,-347.999999999999,-730.9999999999927,-692.0000000000038,41.000000000002146,,-2369.0000000000323
2019.02.26,173.00000000000094,-221.99999999999997,-217.99999999999596,-944.0000000000115,-344.00000000001097,309.99999999999915,-320.9999999999935,-335.0000000000075,1916.0000000000066,530.9999999999926,-343.0000000000035,-167.00000000000603,-190.00000000000128,370.00000000000455,-325.9999999999934,-329.9999999999983,-820.999999999994,-794.0000000000058,22.999999999995246,,-2032.0000000000225
2019.02.26,184.00000000000637,-207.00000000000162,-195.00000000000074,-1069.9999999999932,-331.999999999999,283.99999999999534,-312.00000000000114,-321.0000000000046,2022.999999999997,736.9999999999877,-379.99999999999545,-161.00000000001114,-167.9999999999904,305.9999999999974,-347.999999999999,-343.0000000000035,-776.9999999999943,-741.0000000000027,31.000000000003247,,-1790.0000000000095
2019.02.26,164.00000000000858,-202.0000000000022,-209.9999999999991,-1038.99999999999,-358.9999999999982,332.99999999999443,-292.9999999999988,-322.00000000000006,2095.0000000000023,739.9999999999851,-412.9999999999967,-85.00000000000173,-129.99999999998568,355.99999999999454,-328.9999999999935,-346.00000000000364,-812.999999999997,-802.0000000000027,5.999999999994898,,-1648.9999999999893
2019.02.26,117.99999999999588,-78.00000000000028,-114.00000000000298,-887.9999999999999,-310.9999999999946,376.99999999999403,-136.99999999999824,-192.99999999999872,1995.9999999999977,927.9999999999955,-442.99999999999784,194.99999999998963,100.99999999999554,350.9999999999991,-209.99999999999375,-257.000000000005,-661.0000000000005,-685.9999999999977,-29.999999999996696,,57.999999999981476
2019.02.26,82.99999999999974,-100.00000000000009,-116.00000000000499,-876.9999999999944,-280.9999999999979,408.9999999999927,-134.99999999999625,-170.99999999999892,2054.0000000000005,923.9999999999915,-492.00000000000443,167.00000000000603,112.000000000001,331.99999999999363,-256.9999999999908,-280.00000000000114,-698.9999999999941,-694.0000000000057,-4.000000000004,,-25.000000000008093
2019.02.26,58.000000000002494,-192.00000000000327,-175.00000000000293,-1208.000000000009,-364.00000000000875,380.999999999998,-208.99999999999253,-212.99999999999653,2429.9999999999986,1198.9999999999945,-584.0000000000032,117.99999999999588,137.9999999999937,304.00000000000205,-337.0000000000033,-325.00000000000284,-759.999999999994,-717.000000000001,38.0000000000047,,-418.0000000000272
2019.02.26,109.00000000000354,-187.9999999999993,-185.99999999999727,-1479.0000000000082,-395.000000000012,348.9999999999993,-241.00000000000233,-260.00000000000466,2716.999999999992,1489.9999999999914,-566.0000000000025,80.99999999999774,66.00000000001049,301.00000000000193,-343.9999999999941,-347.0000000000084,-764.9999999999934,-741.0000000000027,21.00000000000435,,-378.00000000002433
2019.02.26,140.0000000000068,-197.00000000000273,-211.00000000000563,-1645.0000000000075,-422.9999999999956,319.99999999999807,-270.99999999999903,-304.9999999999997,2871.9999999999854,1641.0000000000036,-582.9999999999984,55.000000000005045,-2.999999999997449,281.0000000000059,-365.99999999999966,-389.00000000001,-769.999999999993,-770.9999999999994,-4.000000000004,,-629.0000000000068
2019.02.26,184.99999999999073,-149.99999999999457,-151.00000000000114,-1514.9999999999998,-462.9999999999912,332.99999999999443,-254.99999999999412,-277.000000000005,2720.9999999999955,1497.9999999999993,-539.0000000000015,143.99999999998857,130.0000000000079,350.9999999999991,-293.99999999999693,-302.99999999999727,-766.0,-744.0000000000002,19.999999999997797,,-75.00000000000834
