names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
GBPUSD,20,"['EURCHF', 'GBPJPY', 'GBPAUD']",100.0,0.903,S
EURUSD,15,['EURJPY'],80.0,-0.5240353535353536,B
USDJPY,10,['CADCHF'],80.0,-0.4616587301587304,B
USDCAD,10,"['EURAUD', 'AUDCAD', 'AUDCHF', 'EURCHF']",80.0,0.1,S
AUDUSD,20,"['EURCHF', 'NZDCAD']",100.0,-0.7465212010212008,B
NZDUSD,15,['EURCHF'],100.0,-0.5698656343656345,B
GBPCHF,10,['EURUSD'],80.0,-1.0,B
CHFJPY,15,['EURJPY'],100.0,-0.23723692973692959,B
CADCHF,30,"['GBPAUD', 'AUDCAD', 'AUDCHF', 'EURUSD', 'NZDUSD', 'EURCAD', 'USDJPY', 'CADJPY']",80.0,0.9570000000000001,S
EURGBP,10,['EURUSD'],80.0,0.986,S
GBPJPY,10,"['USDCHF', 'EURUSD', 'CADCHF']",100.0,-1.0,B
GBPCAD,10,"['GBPCAD', 'GBPJPY']",100.0,0.86,S
GBPAUD,20,"['NZDCHF', 'USDCHF']",80.0,-0.23606737706737696,B
EURJPY,15,"['CADJPY', 'USDJPY', 'NZDJPY', 'AUDJPY', 'GBPCHF', 'EURJPY']",100.0,-0.48,B
EURCAD,10,"['EURAUD', 'AUDCAD', 'AUDCHF']",80.0,-0.461968253968254,B
EURNZD,10,['NZDCAD'],80.0,0.966,S
CADJPY,10,['CADCHF'],80.0,-0.42675396825396833,B
NZDJPY,30,"['CADCHF', 'CHFJPY', 'NZDJPY', 'NZDCAD']",100.0,-0.4383575868575871,B
NZDCAD,10,"['NZDCAD', 'GBPCHF']",80.0,-0.6507142857142858,B
AUDNZD,10,"['GBPCAD', 'EURNZD', 'EURCAD']",80.0,1.0,S
