date,EURUSD,USDCAD,EURCHF,GBPJPY,EURJPY,EURNZD,NZDCAD,AUDNZD,empty,sum
2019.09.02,24.999999999986144,78.00000000000028,-75.00000000000284,-84.00000000000318,-24.00000000000091,-184.00000000000637,-71.00000000000995,-129.00000000000134,,-464.0000000000382
2019.09.02,18.999999999991246,76.0000000000094,-19.999999999997797,16.999999999995907,54.99999999999261,-134.99999999999625,-100.00000000000009,-103.00000000000864,,-191.0000000000136
2019.09.02,-21.00000000000435,107.99999999999699,-69.9999999999923,-282.0000000000107,-173.00000000000182,-191.00000000000784,-141.00000000000225,-96.00000000000719,,-866.0000000000294
2019.09.02,-19.00000000001345,43.999999999999595,21.999999999988695,-324.0000000000123,-171.00000000000648,-144.99999999999514,-120.00000000000898,-123.00000000000644,,-836.0000000000546
2019.09.02,-6.000000000017103,35.999999999991594,-14.000000000002899,-338.99999999999864,-155.00000000000114,-83.9999999999952,-145.00000000000622,-154.0000000000097,,-861.0000000000393
2019.09.02,-5.000000000010552,49.99999999999449,-24.000000000001798,-328.00000000000296,-173.00000000000182,-256.99999999999613,-72.0000000000054,-148.99999999999915,,-958.0000000000232
2019.09.02,5.999999999994898,35.999999999991594,-51.000000000001044,-368.9999999999998,-227.00000000000387,-327.00000000001063,-21.999999999999797,-185.99999999999727,,-1140.000000000026
2019.09.02,24.000000000001798,63.99999999999739,9.999999999998899,-185.00000000000227,-111.0000000000042,-428.00000000000614,20.999999999993246,-188.00000000001037,,-793.0000000000316
2019.09.02,-7.0000000000014495,35.999999999991594,-41.000000000002146,-290.9999999999968,-198.99999999999807,-337.0000000000095,-21.999999999999797,-211.00000000000563,,-1072.0000000000218
2019.09.02,-9.000000000014552,28.000000000005798,-80.99999999999774,-391.9999999999959,-234.99999999999943,-104.99999999999955,-136.00000000000279,-117.99999999999588,,-1048.0
2019.09.02,12.999999999996348,21.00000000000435,-114.99999999999844,-368.9999999999998,-237.99999999999955,-45.000000000006146,-143.9999999999997,-106.00000000000608,,-983.0000000000089
2019.09.02,-5.000000000010552,39.00000000001125,-113.00000000000753,-337.99999999999386,-219.99999999999886,-63.000000000013046,-165.9999999999995,-63.000000000013046,,-929.0000000000251
2019.09.02,-26.0000000000149,18.0000000000069,-110.99999999999443,-399.0000000000009,-268.0000000000007,-5.000000000010552,-189.00000000000583,-9.999999999998899,,-990.0000000000192
2019.09.02,-2.0000000000131024,39.00000000001125,-89.99999999999008,-362.99999999999955,-194.00000000000261,-59.000000000009045,-157.00000000000713,-63.99999999999739,,-890.0000000000077
2019.09.02,-21.00000000000435,29.999999999996696,-103.99999999999298,-366.9999999999902,-213.99999999999864,-86.0000000000083,-159.00000000000912,-75.00000000000284,,-996.0000000000098
2019.09.02,20.999999999982144,42.999999999993044,-107.99999999999699,-394.00000000000546,-207.9999999999984,-29.00000000001235,-156.00000000000057,-36.0000000000138,,-867.0000000000524
2019.09.02,18.999999999991246,0.0,-146.00000000000168,-436.00000000000705,-240.99999999999966,19.999999999997797,-155.00000000000514,-53.00000000001415,,-992.0000000000385
2019.09.02,34.000000000000696,48.000000000003595,-110.99999999999443,-450.9999999999934,-213.99999999999864,-7.0000000000014495,-164.00000000000858,-53.00000000001415,,-918.0000000000064
2019.09.02,1.999999999990898,32.999999999994145,-161.00000000001114,-509.00000000001455,-221.00000000000364,-52.99999999999194,-153.00000000000313,-100.0000000000112,,-1162.0000000000505
2019.09.02,76.99999999999375,46.999999999997044,-35.999999999991594,-397.99999999999613,-129.0000000000049,2.999999999997449,-132.0000000000099,-106.00000000000608,,-674.0000000000205
2019.09.02,51.000000000001044,63.99999999999739,-201.99999999999108,-441.0000000000025,-260.0000000000051,-79.00000000000685,-124.00000000000189,-130.0000000000079,,-1121.0000000000168
2019.09.02,78.00000000000028,141.99999999999767,-133.99999999998968,-151.00000000001046,-221.9999999999942,110.99999999999443,-242.00000000000887,-48.000000000003595,,-466.0000000000144
2019.09.02,114.99999999999844,161.00000000001114,0.0,133.00000000000978,-201.00000000000762,133.99999999998968,-241.00000000000233,0.0,,100.99999999999903
2019.09.02,173.00000000000094,222.99999999999542,21.00000000000435,298.0000000000018,-135.99999999999568,276.9999999999939,-303.0000000000088,45.99999999999049,,598.9999999999823
2019.09.02,208.99999999999253,185.99999999999727,-5.000000000010552,182.99999999999272,-177.99999999999727,409.99999999999926,-316.0000000000052,63.99999999999739,,552.9999999999661
2019.09.02,310.9999999999946,211.00000000000563,62.000000000006494,254.99999999999545,-28.000000000005798,543.999999999989,-323.0000000000066,70.99999999999883,,1102.9999999999777
2019.09.02,231.99999999998778,158.99999999999804,1.0000000000065512,221.00000000000364,-170.0000000000017,435.9999999999919,-295.0000000000008,116.00000000000499,,699.9999999999903
2019.09.02,234.99999999998522,201.99999999999108,5.000000000010552,257.000000000005,-201.00000000000762,326.9999999999884,-275.000000000003,170.00000000000347,,719.9999999999729
2019.09.02,182.99999999999983,218.00000000000708,34.000000000000696,126.00000000000477,-198.99999999999807,262.999999999991,-289.0000000000059,147.99999999999258,,483.99999999999204
2019.09.02,211.99999999998997,202.9999999999976,-21.00000000000435,272.99999999999613,-180.00000000000682,300.99999999999574,-272.00000000000557,139.9999999999846,,655.9999999999475
2019.09.02,204.99999999998852,429.99999999999704,-55.99999999998939,250.0,-198.99999999999807,184.00000000000637,-363.0000000000022,130.99999999999224,,581.9999999999944
2019.09.02,243.99999999999977,322.00000000000006,-26.999999999999247,316.0000000000025,-171.00000000000648,228.99999999999034,-291.0000000000079,129.99999999998568,,751.9999999999648
2019.09.02,262.999999999991,289.0000000000059,15.00000000000945,481.9999999999993,-138.00000000000523,275.000000000003,-276.00000000000955,116.99999999998934,,1026.9999999999832
2019.09.02,225.99999999999287,243.99999999999977,-1.0000000000065512,382.000000000005,-149.0000000000009,211.00000000000563,-242.00000000000887,121.99999999999989,,792.9999999999869
2019.09.02,261.0000000000001,200.00000000000017,-17.000000000000348,627.9999999999859,-91.99999999999875,327.99999999999494,-247.00000000000833,110.99999999999443,,1171.9999999999682
2019.09.02,205.99999999999508,11.999999999989797,11.00000000000545,556.999999999988,-82.00000000000784,536.9999999999875,-275.000000000003,82.00000000000429,,1047.9999999999593
2019.09.02,238.99999999998923,59.99999999999339,21.00000000000435,508.0000000000098,-70.00000000000739,636.9999999999986,-325.00000000000864,197.00000000000273,,1266.999999999982
2019.09.02,224.99999999998633,66.00000000001049,89.99999999999008,602.0000000000039,4.0000000000048885,391.9999999999924,-216.0000000000051,183.99999999998417,,1346.9999999999673
2019.09.02,185.99999999999727,93.99999999999409,93.99999999999409,769.0000000000055,25.99999999999625,316.99999999998954,-229.00000000000142,198.99999999999363,,1455.999999999969
2019.09.02,164.99999999999292,60.99999999999994,107.99999999999699,546.999999999997,4.9999999999954525,263.99999999999756,-202.0000000000022,156.00000000000057,,1103.9999999999784
2019.09.02,208.99999999999253,120.99999999999334,99.99999999998899,685.0000000000023,22.999999999996135,344.99999999999534,-249.00000000001032,191.99999999999218,,1425.9999999999507
2019.09.02,207.99999999998596,141.99999999999767,82.00000000000429,665.9999999999968,30.000000000001137,340.9999999999913,-260.00000000000466,194.99999999998963,,1403.9999999999623
2019.09.02,200.00000000000017,141.99999999999767,66.00000000001049,620.0000000000045,9.000000000000341,330.9999999999924,-260.00000000000466,188.9999999999947,,1296.9999999999957
2019.09.02,203.99999999998198,146.00000000000168,62.99999999999084,581.9999999999936,-10.99999999999568,322.00000000000006,-252.0000000000078,161.99999999999548,,1215.9999999999602
2019.09.02,196.99999999998053,141.99999999999767,62.99999999999084,593.9999999999941,-22.00000000000557,313.99999999999204,-258.0000000000027,177.00000000000495,,1206.9999999999518
2019.09.02,203.99999999998198,127.99999999999478,110.00000000001009,612.9999999999995,-27.000000000001023,327.99999999999494,-254.00000000000978,154.99999999999403,,1256.9999999999648
2019.09.02,196.99999999998053,161.00000000001114,65.00000000000395,621.0000000000093,-34.000000000006025,297.9999999999983,-259.0000000000092,164.99999999999292,,1213.9999999999811
2019.09.02,202.9999999999976,96.99999999999153,62.99999999999084,615.0000000000091,-37.9999999999967,347.0000000000084,-214.00000000000307,178.99999999999582,,1251.9999999999936
2019.09.03,207.00000000000162,123.00000000000644,65.00000000000395,573.0000000000075,-51.00000000000193,340.9999999999913,-217.0000000000005,171.99999999999437,,1213.0000000000027
2019.09.03,207.99999999998596,76.99999999999375,55.99999999998939,580.9999999999889,-1.9999999999953388,343.99999999998875,-190.00000000000128,137.9999999999937,,1211.9999999999436
2019.09.03,231.99999999998778,133.99999999998968,80.99999999999774,627.9999999999859,25.000000000005684,319.999999999987,-218.00000000000708,160.99999999998892,,1362.9999999999357
2019.09.03,234.99999999998522,147.00000000000824,72.0000000000054,580.9999999999889,10.000000000005116,323.99999999999096,-224.000000000002,168.99999999999693,,1313.9999999999786
2019.09.03,257.99999999998045,154.0000000000097,87.99999999999919,633.9999999999861,49.99999999999716,304.9999999999997,-204.00000000000418,120.99999999999334,,1405.9999999999618
2019.09.03,256.99999999999613,209.9999999999991,106.99999999999044,603.0000000000086,39.00000000000148,285.00000000000193,-233.00000000000543,149.9999999999835,,1417.9999999999757
2019.09.03,361.9999999999957,215.00000000000963,85.00000000000173,513.0000000000052,51.00000000000193,414.9999999999876,-218.00000000000708,123.99999999999079,,1546.9999999999854
2019.09.03,363.0000000000022,225.00000000000853,79.99999999999119,572.0000000000027,66.0000000000025,217.0000000000005,-127.00000000001043,42.999999999993044,,1438.99999999999
2019.09.03,524.9999999999977,234.00000000000088,150.99999999999002,643.0000000000007,200.00000000000284,506.0000000000064,-100.00000000000009,102.99999999998644,,2261.999999999985
2019.09.03,503.99999999999335,178.99999999999582,141.99999999999767,544.0000000000111,135.00000000000512,329.00000000000153,-43.00000000000415,78.99999999998464,,1868.9999999999852
2019.09.03,522.9999999999845,239.99999999999577,167.9999999999904,574.9999999999886,161.99999999999193,163.00000000000205,9.999999999998899,11.999999999989797,,1852.999999999942
2019.09.03,586.999999999982,320.00000000000915,192.99999999999872,748.9999999999952,186.9999999999976,-65.00000000000395,119.99999999999788,-70.0000000000145,,2020.9999999999623
2019.09.03,532.9999999999835,293.0000000000099,195.9999999999962,777.000000000001,210.99999999999852,-70.99999999999883,100.00000000000009,-25.00000000000835,,2013.9999999999818
2019.09.03,542.9999999999824,295.0000000000008,195.9999999999962,807.9999999999927,221.00000000000364,53.999999999998494,47.9999999999925,-21.00000000000435,,2143.999999999962
2019.09.03,504.9999999999999,304.9999999999997,160.00000000000458,771.9999999999914,164.99999999999204,82.00000000000429,71.99999999999429,42.999999999993044,,2103.999999999979
2019.09.03,495.000000000001,270.99999999999903,160.99999999998892,754.9999999999955,179.00000000000205,136.99999999998712,-18.0000000000069,-151.9999999999966,,1827.99999999997
2019.09.03,516.9999999999897,276.00000000000955,217.0000000000005,850.9999999999991,227.00000000000387,280.9999999999979,-73.00000000000084,-112.000000000001,,2183.9999999999986
2019.09.03,436.9999999999985,225.00000000000853,167.00000000000603,1105.9999999999945,177.99999999999727,275.000000000003,-99.00000000000463,-131.99999999999878,,2157.000000000005
2019.09.03,474.999999999981,161.99999999999548,154.0000000000097,1001.9999999999953,144.00000000000546,407.0000000000018,-93.00000000000975,-144.0000000000108,,2106.999999999968
2019.09.03,483.99999999999557,224.000000000002,167.00000000000603,1382.000000000005,254.0000000000049,320.9999999999935,-87.00000000000374,-216.00000000001617,,2528.9999999999873
2019.09.03,510.99999999999477,303.9999999999932,225.00000000000853,1676.9999999999925,367.999999999995,248.00000000000378,-82.00000000000429,-238.0000000000049,,3012.9999999999786
2019.09.03,502.9999999999868,425.0000000000087,287.9999999999994,1778.9999999999964,530.0000000000011,472.9999999999901,-272.00000000000557,-126.0000000000039,,3599.9999999999723
2019.09.03,438.9999999999894,367.0000000000062,211.00000000000563,1429.000000000002,373.00000000000466,246.99999999999721,-175.00000000000293,-253.00000000001432,,2637.999999999988
2019.09.03,408.9999999999927,344.00000000001097,211.99999999998997,1552.9999999999973,358.0000000000041,160.00000000000458,-137.00000000000932,-289.0000000000059,,2609.999999999984
2019.09.03,470.9999999999992,408.9999999999927,364.9999999999931,1551.9999999999925,403.99999999999636,228.00000000000597,-172.00000000000549,-327.99999999999494,,2928.999999999979
2019.09.03,478.0000000000006,497.99999999999847,424.00000000000216,1603.999999999999,447.00000000000273,231.99999999998778,-223.00000000000654,-280.9999999999979,,3178.999999999987
2019.09.03,529.0000000000017,516.9999999999897,463.9999999999977,1557.9999999999927,456.99999999999363,256.99999999999613,-208.00000000000819,-319.0000000000026,,3254.999999999961
2019.09.03,517.9999999999962,490.999999999997,377.0000000000051,944.9999999999932,334.0000000000032,194.0000000000053,-169.00000000000804,-356.00000000000074,,2333.999999999991
