date,USDJPY,USDCAD,NZDUSD,GBPCHF,CADCHF,AUDCHF,NZDCHF,EURGBP,GBPJPY,GBPAUD,EURCAD,EURNZD,CADJPY,AUDJPY,NZDJPY,AUDNZD,empty,sum
2020.05.04,-39.99999999999204,-486.00000000000864,-268.0000000000016,-174.99999999999181,-70.0000000000034,-139.00000000000023,-151.9999999999966,-178.00000000000037,-518.0000000000007,-312.00000000000114,-97.9999999999981,-453.99999999999886,-271.0000000000008,-311.9999999999976,-335.00000000000796,-180.99999999998673,,-3988.999999999987
2020.05.04,-19.99999999999602,-574.0000000000078,-257.9999999999916,-207.99999999998596,-129.9999999999968,-153.99999999999858,-150.99999999999002,-139.00000000000023,-525.999999999982,-253.00000000001432,-168.99999999999693,-343.00000000000443,-296.0000000000065,-304.9999999999926,-315.00000000001194,-178.99999999999582,,-4019.999999999972
2020.05.04,-39.99999999999204,-478.0000000000006,-224.9999999999974,-203.99999999998198,-85.99999999999719,-139.00000000000023,-130.99999999999224,-143.9999999999997,-546.999999999997,-76.0000000000094,-25.00000000000835,-279.00000000000705,-252.00000000000955,-260.9999999999957,-279.0000000000106,-170.99999999998784,,-3336.9999999999873
2020.05.04,-85.99999999999852,-401.00000000000693,-100.00000000000009,-10.999999999983245,17.999999999995797,94.00000000000519,29.000000000001247,-80.99999999999774,-483.99999999998045,228.99999999999034,90.99999999999665,151.9999999999966,-251.00000000000477,-114.00000000000432,-177.0000000000067,-200.00000000000017,,-1291.9999999999975
2020.05.04,-60.99999999999284,-331.0000000000146,-78.00000000000028,-225.99999999999287,56.0000000000005,118.00000000000699,71.00000000000995,-259.9999999999936,-574.9999999999886,409.99999999999926,72.99999999998974,100.99999999999554,-205.0000000000125,-85.99999999999852,-149.0000000000009,-197.99999999998707,,-1339.9999999999798
2020.05.04,-60.000000000002274,-436.00000000001415,-171.99999999999437,-317.9999999999961,7.9999999999968985,77.00000000000485,6.0000000000060005,-287.0000000000039,-762.9999999999768,670.9999999999993,61.99999999998429,-15.999999999993797,-252.00000000000955,-128.0000000000001,-243.0000000000092,-249.99999999999466,,-2101.000000000003
2020.05.04,-45.99999999999227,-413.00000000001893,-156.99999999999602,-210.99999999998343,58.99999999999794,109.00000000000354,21.00000000000435,-243.99999999999977,-730.9999999999945,613.9999999999812,98.99999999998244,-14.000000000002899,-223.0000000000132,-102.99999999999443,-217.00000000001296,-292.00000000000335,,-1749.0000000000423
2020.05.04,-33.999999999991815,-276.00000000000955,-149.99999999999457,-272.99999999998994,72.0000000000054,121.99999999999989,6.0000000000060005,-307.99999999999716,-680.9999999999832,665.9999999999889,150.99999999999002,-93.00000000000975,-151.00000000001046,-57.00000000000216,-188.0000000000024,-286.99999999999284,,-1480.9999999999936
2020.05.04,-6.000000000000227,-297.0000000000139,-200.00000000000017,-358.9999999999982,87.00000000000374,65.99999999999939,-38.99999999998904,-346.9999999999973,-759.9999999999909,780.9999999999873,146.00000000000168,-157.99999999999147,-124.00000000000944,-88.99999999999864,-208.00000000001262,-278.00000000000045,,-1785.0000000000105
2020.05.04,43.00000000000637,-279.00000000000705,-205.99999999999508,-384.9999999999909,102.00000000000209,65.00000000000395,-50.99999999998994,-366.9999999999951,-762.9999999999768,761.999999999996,212.99999999999653,-195.9999999999962,-96.00000000000364,-84.00000000000318,-220.00000000001307,-295.0000000000008,,-1756.9999999999673
2020.05.04,4.0000000000048885,-236.00000000001398,-179.99999999999127,-258.99999999998704,139.99999999999568,124.00000000000189,12.000000000000899,-302.0000000000023,-685.9999999999786,719.9999999999873,278.9999999999848,-79.00000000000685,-72.00000000000273,-51.9999999999925,-188.0000000000024,-407.99999999998613,,-1182.9999999999882
2020.05.04,-21.000000000000796,-55.000000000005045,-100.99999999999554,-97.9999999999981,180.99999999999784,212.99999999999653,45.000000000006146,-178.99999999999582,-476.99999999997544,788.9999999999952,390.0000000000015,29.999999999996696,0.0,76.00000000000762,-128.0000000000001,-519.0000000000028,,146.00000000002785
2020.05.04,61.00000000000705,-106.00000000000608,-291.99999999999227,-187.99999999998818,204.99999999999963,124.99999999999733,-89.99999999999008,-265.0000000000041,-568.9999999999884,679.9999999999917,380.9999999999869,-428.9999999999905,14.999999999986358,-15.999999999991132,-276.00000000001046,-512.9999999999857,,-1276.9999999999777
2020.05.04,67.00000000000728,-177.00000000000495,-324.9999999999975,-208.99999999999253,146.99999999999713,90.0000000000012,-140.99999999999113,-246.99999999999721,-535.9999999999729,544.9999999999955,292.00000000000335,-558.9999999999984,-24.00000000000091,-39.00000000000148,-314.00000000000716,-530.9999999999926,,-1960.9999999999527
2020.05.04,35.0000000000108,-300.00000000001137,-441.99999999999795,-236.99999999999832,94.00000000000519,11.00000000000545,-241.99999999999778,-221.00000000000452,-632.9999999999814,447.99999999998175,295.0000000000008,-756.0000000000011,-107.00000000001353,-158.99999999999181,-464.00000000001285,-574.9999999999922,,-3252.9999999999986
2020.05.04,88.00000000000807,-146.00000000000168,-378.999999999996,-105.99999999998388,200.99999999999562,100.00000000000009,-120.99999999999334,-143.00000000000423,-451.9999999999982,576.9999999999831,476.9999999999941,-330.9999999999924,30.9999999999917,1.0000000000047748,-283.00000000000125,-611.9999999999903,,-1097.9999999999839
2020.05.04,143.00000000000068,-220.00000000002018,-415.99999999999415,-235.99999999999176,224.9999999999974,124.00000000000189,-156.99999999999602,-112.99999999999643,-498.9999999999952,490.999999999997,620.9999999999827,-414.00000000000324,56.99999999998795,-22.999999999996135,-346.00000000000364,-628.9999999999907,,-1392.00000000002
2020.05.04,76.99999999999818,-169.00000000001913,-373.00000000000114,-252.99999999999213,163.99999999999747,143.00000000000423,-147.99999999999258,-129.00000000000134,-605.9999999999945,722.0000000000005,620.9999999999827,-242.99999999999324,-9.000000000000341,-33.999999999991815,-356.00000000000875,-629.9999999999973,,-1223.000000000009
2020.05.04,19.000000000005457,-160.00000000000458,-319.99999999999807,-201.99999999999108,160.00000000000458,128.00000000000588,-141.99999999999767,-85.99999999999719,-554.9999999999784,681.9999999999826,645.999999999991,-198.99999999999363,-17.000000000010118,-6.000000000000227,-325.00000000000284,-580.0000000000027,,-956.9999999999868
2020.05.04,14.000000000010004,-154.0000000000097,-301.9999999999912,-132.99999999998312,195.00000000000074,185.00000000000182,-96.99999999999153,-7.0000000000014495,-598.9999999999895,791.9999999999927,736.0000000000033,-7.0000000000014495,-38.000000000010914,0.0,-322.00000000000273,-622.9999999999958,,-359.99999999996896
2020.05.04,25.000000000005684,-157.00000000000713,-256.0000000000007,-7.999999999985796,234.00000000000088,263.99999999999756,-10.999999999994348,73.99999999999629,-542.999999999978,771.9999999999949,803.9999999999825,249.00000000001032,-42.00000000000159,34.99999999999659,-279.0000000000106,-587.0000000000042,,574.0000000000022
2020.05.04,43.00000000000637,-161.00000000001114,-270.99999999999903,-15.999999999993797,243.00000000000432,255.00000000000523,-22.999999999995246,68.00000000000139,-549.999999999983,759.999999999983,824.0000000000025,163.00000000000205,-34.000000000006025,25.000000000005684,-285.0000000000108,-581.9999999999936,,459.00000000001774
2020.05.04,-24.999999999991473,-111.00000000001664,-270.99999999999903,27.00000000002145,261.0000000000001,258.9999999999981,-24.999999999997247,80.99999999999774,-525.999999999982,758.9999999999985,832.9999999999949,146.00000000000168,-22.00000000000557,24.00000000000091,-300.00000000001137,-607.9999999999864,,502.00000000002365
2020.05.04,-22.999999999996135,-50.0000000000167,-221.99999999999997,91.00000000001884,305.99999999999517,339.0000000000004,17.000000000000348,109.99999999999899,-510.9999999999957,887.9999999999999,902.9999999999872,252.99999999999213,-17.000000000010118,82.00000000000784,-272.00000000000557,-638.9999999999895,,1254.9999999999873
2020.05.04,-54.000000000002046,-67.00000000001705,-129.00000000000134,62.000000000006494,294.00000000000534,355.0000000000053,102.00000000000209,97.00000000000264,-551.9999999999925,957.9999999999922,891.9999999999817,523.0000000000068,-44.00000000001114,94.99999999999886,-185.00000000000227,-592.9999999999991,,1753.999999999976
2020.05.04,-92.99999999998931,29.999999999996696,-100.00000000000009,71.00000000002105,309.99999999999915,365.99999999999966,106.00000000000608,107.00000000000153,-535.9999999999729,1042.9999999999939,936.0000000000035,534.9999999999966,-29.000000000010573,111.0000000000042,-183.00000000000693,-519.0000000000028,,2155.0000000000396
2020.05.04,-146.0000000000008,-88.0000000000214,-39.999999999995595,72.0000000000054,297.00000000000284,409.0000000000038,171.00000000001003,104.99999999999955,-583.9999999999748,1091.9999999999818,948.9999999999999,754.9999999999945,-91.00000000000819,134.00000000000034,-140.00000000000057,-486.999999999993,,2408.000000000004
2020.05.04,-92.99999999998931,-152.0000000000188,-54.999999999993946,60.99999999999994,221.00000000000452,334.9999999999964,145.00000000000622,129.00000000000134,-566.9999999999789,954.9999999999948,822.9999999999959,758.9999999999985,-121.99999999999989,60.000000000002274,-133.00000000000978,-499.9999999999893,,1866.0000000000198
2020.05.04,-107.99999999998988,-198.00000000000927,-130.99999999999224,-22.999999999995246,202.0000000000022,319.0000000000026,81.00000000000884,145.00000000000622,-567.9999999999836,956.9999999999857,784.9999999999912,805.0000000000113,-143.00000000000068,64.99999999999773,-187.00000000001182,-429.99999999999704,,1571.0000000000261
2020.05.05,-104.99999999998977,-58.000000000002494,-149.99999999999457,-178.99999999999582,58.000000000002494,146.99999999999713,22.0000000000109,131.99999999999878,-611.9999999999948,1127.9999999999957,873.999999999997,649.0000000000107,-138.00000000000523,61.00000000000705,-187.00000000001182,-472.9999999999901,,1169.000000000035
2020.05.05,-48.99999999999238,-87.00000000001484,-101.99999999999099,-27.999999999983594,214.99999999999852,312.9999999999966,92.00000000000318,133.00000000000534,-553.9999999999736,933.9999999999905,879.9999999999919,686.0000000000089,-81.00000000000307,43.99999999999693,-181.0000000000116,-412.9999999999967,,1802.000000000024
2020.05.05,-87.0000000000033,-98.0000000000203,-85.99999999999719,-8.999999999992347,221.00000000000452,312.9999999999966,99.00000000000463,136.00000000000279,-558.9999999999975,1014.9999999999882,854.9999999999835,764.0000000000091,-100.00000000000853,96.00000000000364,-173.00000000000182,-432.9999999999945,,1953.9999999999773
2020.05.05,-137.99999999999102,-101.00000000001774,-102.99999999999754,63.000000000013046,244.99999999999523,312.9999999999966,113.00000000000753,131.99999999999878,-620.9999999999809,883.9999999999959,838.9999999999898,598.0000000000097,-120.00000000000455,4.9999999999954525,-212.0000000000033,-428.9999999999905,,1468.0000000000164
2020.05.05,-125.0,-45.000000000006146,-63.99999999999739,83.00000000001084,258.9999999999981,340.00000000000693,142.00000000000878,145.00000000000622,-560.9999999999786,966.9999999999845,868.000000000002,731.9999999999993,-92.00000000001296,66.0000000000025,-159.00000000000603,-422.9999999999956,,2133.000000000023
2020.05.05,-117.999999999995,-28.000000000005798,-46.999999999997044,86.0000000000083,278.9999999999959,346.9999999999973,171.00000000001003,139.00000000000023,-566.9999999999789,979.9999999999809,898.9999999999832,785.9999999999978,-81.00000000000307,52.99999999999727,-151.00000000001046,-418.9999999999916,,2328.999999999989
2020.05.05,-248.99999999999523,-22.0000000000109,-44.99999999999504,140.0000000000068,292.00000000000335,389.000000000006,186.00000000000838,165.00000000000404,-604.9999999999898,1020.9999999999831,912.999999999986,815.9999999999945,-138.00000000000523,103.9999999999992,-146.0000000000008,-445.99999999999085,,2375.0000000000036
2020.05.05,-266.9999999999959,47.99999999998139,47.00000000000814,181.00000000000892,295.99999999999625,453.0000000000034,240.00000000000688,197.99999999999818,-620.9999999999809,1141.9999999999986,924.9999999999981,981.999999999994,-147.00000000000557,105.00000000000398,-134.00000000000034,-505.99999999998425,,2942.0000000000314
2020.05.05,-246.9999999999999,170.99999999998784,51.000000000001044,196.0000000000184,343.9999999999999,514.9999999999987,237.00000000000944,197.99999999999818,-543.9999999999827,1288.9999999999845,1011.9999999999907,936.0000000000035,-62.00000000001182,204.9999999999983,-111.0000000000042,-573.0000000000013,,3616.9999999999905
2020.05.05,-263.9999999999958,188.9999999999947,46.00000000000159,181.00000000000892,336.9999999999984,490.999999999997,210.00000000001017,195.00000000000074,-548.9999999999782,1271.0,1007.0000000000024,895.0000000000014,-63.00000000000239,189.99999999999773,-124.00000000000944,-567.9999999999907,,3444.0000000000364
2020.05.05,-216.99999999999875,171.99999999999437,36.0000000000027,176.00000000002058,339.0000000000004,497.000000000003,214.00000000000307,202.0000000000022,-546.999999999997,1316.9999999999905,1046.999999999998,939.0000000000009,-38.000000000010914,209.00000000000318,-106.99999999999932,-577.9999999999897,,3661.000000000024
2020.05.05,-224.99999999999432,181.9999999999933,53.999999999998494,217.0000000000005,346.9999999999973,545.0000000000066,232.00000000000998,204.99999999999963,-497.99999999999045,1322.9999999999852,1009.9999999999998,956.0000000000013,-29.000000000010573,236.0000000000042,-90.00000000000341,-614.0000000000034,,3850.9999999999936
2020.05.05,-188.99999999999295,142.99999999998204,53.999999999998494,254.00000000002086,361.0000000000002,541.9999999999981,262.00000000000665,231.99999999999886,-474.9999999999943,1274.9999999999818,1053.9999999999993,1015.0000000000103,-31.00000000000591,234.99999999999943,-83.00000000001262,-539.999999999985,,4109.0000000000055
2020.05.05,-176.00000000000193,122.99999999998423,72.0000000000054,259.0000000000092,346.9999999999973,528.0000000000063,278.00000000000045,241.99999999999778,-471.99999999998,1278.9999999999857,1022.9999999999961,1072.9999999999907,-46.00000000000648,228.00000000000864,-54.000000000002046,-526.0000000000042,,4177.999999999988
2020.05.05,-167.99999999999216,133.99999999998968,85.00000000000173,298.00000000002046,373.00000000000114,524.0000000000023,75.00000000000284,278.00000000000045,-436.9999999999834,1327.999999999996,1089.999999999991,1221.9999999999898,-38.000000000010914,272.00000000000557,-38.000000000010914,-520.9999999999936,,4477.00000000001
2020.05.05,-171.99999999999704,95.999999999985,28.000000000005798,265.0000000000041,360.0000000000048,497.000000000003,258.0000000000027,263.99999999999756,-464.999999999975,1131.9999999999998,1079.999999999992,1045.000000000007,-39.00000000000148,177.0000000000067,-89.00000000001285,-537.9999999999941,,3899.0000000000277
2020.05.05,-207.9999999999984,170.99999999998784,79.00000000000685,270.00000000001467,365.99999999999966,556.9999999999964,277.000000000005,261.0000000000001,-434.99999999997385,1335.9999999999816,1079.999999999992,1106.000000000007,-25.000000000005684,263.9999999999958,-52.00000000000671,-573.9999999999857,,4473.000000000017
2020.05.05,-182.00000000000216,153.9999999999875,94.00000000000519,286.00000000000847,363.99999999999767,587.0000000000042,301.0000000000068,267.00000000000614,-420.99999999999227,1418.9999999999925,1071.999999999984,1180.0000000000032,-24.00000000000091,302.0000000000067,-25.000000000005684,-556.9999999999853,,4817.000000000016
2020.05.05,-177.99999999999727,342.9999999999822,126.0000000000039,266.0000000000107,480.0000000000027,605.0,335.0000000000075,221.99999999999997,-393.0000000000007,1476.999999999995,1285.9999999999873,1175.9999999999993,76.99999999999818,356.9999999999993,21.000000000000796,-588.9999999999951,,5610.999999999993
2020.05.05,-128.0000000000001,387.99999999998835,78.00000000000028,235.00000000000742,488.999999999995,600.0000000000006,305.0000000000108,195.00000000000074,-459.99999999997954,1454.999999999984,1300.9999999999966,1106.000000000007,135.99999999999568,299.99999999999716,-15.000000000000568,-618.9999999999918,,5366.000000000012
2020.05.05,-69.99999999999318,313.99999999999204,42.0000000000087,271.0000000000212,534.0000000000011,644.0000000000001,339.0000000000004,228.00000000000597,-454.9999999999841,1447.9999999999827,1384.9999999999918,1218.9999999999923,160.99999999998715,323.99999999999807,3.0000000000001137,-624.9999999999867,,5762.000000000019
2020.05.05,-91.99999999999875,316.99999999998954,42.0000000000087,374.0000000000077,539.999999999996,628.0000000000064,352.00000000000784,306.00000000000625,-402.9999999999916,1309.9999999999889,1438.9999999999902,1279.000000000008,135.99999999999568,287.00000000000614,-19.000000000005457,-573.9999999999857,,5922.00000000003
2020.05.05,-114.99999999999488,305.9999999999841,77.00000000000485,298.00000000002046,453.99999999999886,585.0000000000022,290.00000000000136,204.99999999999963,-354.99999999998977,1206.9999999999802,1140.999999999992,1059.9999999999943,123.99999999999523,328.00000000000296,1.9999999999953388,-590.999999999986,,5016.000000000001
2020.05.05,-63.00000000000239,-121.99999999999989,-221.99999999999997,298.00000000002046,470.00000000000375,543.0000000000045,280.00000000000244,265.0000000000041,-664.999999999992,1028.9999999999911,1307.999999999998,1114.9999999999993,-53.00000000001148,64.00000000000716,-253.0000000000001,-591.9999999999925,,3402.000000000032
2020.05.05,-27.000000000001023,-126.0000000000039,-209.9999999999991,565.9999999999999,587.9999999999997,617.9999999999964,317.0000000000006,509.9999999999993,-607.9999999999757,1020.9999999999831,1636.9999999999995,1285.0000000000027,-53.00000000001148,64.00000000000716,-259.00000000000034,-607.0000000000019,,4715.9999999999945
2020.05.05,43.99999999999693,-86.0000000000083,-168.00000000000148,626.9999999999998,675.9999999999989,726.9999999999999,400.00000000000034,560.0000000000049,-470.9999999999752,1054.9999999999836,1873.999999999998,1595.9999999999975,3.9999999999906777,150.99999999999625,-182.00000000000216,-632.9999999999947,,6173.999999999986
2020.05.05,-49.99999999999716,179.99999999998016,-82.99999999999974,587.0000000000042,670.9999999999993,717.000000000001,393.00000000001,553.0000000000035,-456.99999999999363,1180.9999999999877,1868.9999999999873,1578.999999999997,86.99999999998909,239.99999999999488,-118.00000000000921,-651.9999999999859,,6696.999999999969
2020.05.05,-81.00000000000307,172.99999999997874,-73.99999999999629,736.0000000000033,675.9999999999989,760.0000000000051,403.0000000000089,661.9999999999959,-393.0000000000007,1156.999999999986,1907.9999999999986,1644.000000000001,79.9999999999983,257.000000000005,-126.00000000000477,-671.9999999999837,,7109.999999999992
2020.05.05,-104.99999999998977,204.99999999998852,-83.9999999999952,857.0000000000189,775.0000000000034,841.9999999999983,459.0000000000094,733.0000000000059,-397.99999999999613,1180.9999999999877,2080.9999999999995,1757.999999999993,75.9999999999934,234.00000000000887,-164.00000000000148,-702.0000000000026,,7748.000000000021
2020.05.05,-101.99999999998965,307.99999999999716,-40.99999999999105,892.0000000000039,821.000000000005,899.0000000000053,520.0000000000093,765.0000000000045,-434.99999999997385,1279.9999999999923,2224.999999999988,1968.9999999999986,117.999999999995,284.000000000006,-115.0000000000091,-712.0000000000015,,8676.00000000004
2020.05.05,-81.99999999999363,359.99999999998255,-43.999999999999595,833.000000000017,885.0000000000025,861.0000000000007,497.000000000003,641.0000000000027,-426.9999999999925,1303.999999999994,2230.999999999983,1706.0000000000075,171.99999999999704,269.00000000000546,-109.00000000000887,-679.9999999999917,,8417.00000000001
2020.05.05,-137.99999999999102,367.99999999999056,-19.999999999997797,864.0000000000203,873.999999999997,892.9999999999993,503.000000000009,670.9999999999993,-483.99999999998045,1314.9999999999995,2179.999999999982,1761.9999999999968,143.99999999999125,281.9999999999965,-97.00000000000841,-696.999999999992,,8420.00000000001
2020.05.05,-165.99999999999682,376.9999999999829,-12.999999999996348,820.0000000000207,821.000000000005,909.0000000000042,540.0000000000072,561.0000000000003,-447.9999999999791,1376.9999999999839,1906.999999999992,1726.0000000000052,121.99999999999989,308.9999999999975,-90.00000000000341,-687.9999999999998,,8064.000000000024
2020.05.05,-259.9999999999909,419.9999999999982,70.0000000000034,756.0000000000011,714.999999999999,897.9999999999987,488.00000000001063,521.0000000000048,-422.9999999999734,1490.999999999998,1759.9999999999839,1758.9999999999995,96.9999999999942,341.0000000000082,-64.00000000000716,-777.9999999999898,,7791.000000000039
2020.05.05,-232.99999999998988,371.99999999999454,43.00000000000415,666.000000000011,721.000000000005,831.9999999999994,492.0000000000035,473.0000000000012,-646.9999999999914,1686.999999999994,1790.0000000000027,1689.0000000000073,101.99999999998965,316.0000000000025,-79.00000000000773,-697.9999999999986,,7526.000000000029
2020.05.05,-233.99999999999466,171.99999999999437,2.000000000002,794.0000000000058,844.0000000000003,983.0000000000006,609.000000000004,500.00000000000045,-631.0000000000002,1412.9999999999975,1878.0000000000018,1834.0000000000023,-20.000000000010232,225.00000000000853,-137.00000000000045,-675.9999999999877,,7556.0000000000255
2020.05.05,-259.00000000000034,258.99999999998704,-17.000000000000348,923.0000000000072,888.9999999999953,958.0000000000033,586.0000000000088,646.0000000000022,-708.9999999999748,1388.999999999996,2079.999999999993,1848.9999999999895,23.9999999999867,228.9999999999992,-157.0000000000107,-669.9999999999928,,8019.999999999989
2020.05.05,-307.9999999999927,444.9999999999843,59.000000000009045,971.0000000000107,1002.0000000000028,1051.0000000000018,689.0000000000063,634.9999999999967,-743.9999999999998,1607.9999999999873,2289.999999999992,2113.9999999999936,88.99999999999864,272.99999999999613,-108.00000000000409,-675.9999999999877,,9389.999999999996
2020.05.05,-277.9999999999916,518.9999999999806,82.00000000000429,983.0000000000006,1046.0000000000025,1116.000000000006,721.000000000005,658.9999999999985,-704.9999999999841,1757.999999999993,2363.999999999988,2200.000000000002,107.99999999998988,313.0000000000024,-90.00000000000341,-698.999999999983,,10097.00000000001
2020.05.05,-292.99999999999216,501.9999999999802,56.0000000000005,1034.0000000000016,1073.9999999999973,1088.0,743.0000000000048,646.9999999999976,-794.9999999999875,1673.9999999999977,2367.9999999999923,2184.000000000008,83.99999999998897,209.00000000000318,-124.00000000000944,-645.999999999991,,9804.999999999993
2020.05.05,-287.9999999999967,444.9999999999843,3.0000000000085514,891.0000000000196,1051.0000000000018,1007.0000000000024,673.0000000000014,580.9999999999982,-829.9999999999841,1594.999999999991,2322.000000000002,1977.999999999991,82.99999999999841,165.99999999999682,-175.00000000001137,-607.9999999999864,,8894.000000000015
