,name,direction
0,USDJPY,B
1,USDCAD,S
2,NZDUSD,B
3,GBPCHF,B
4,CADCHF,B
5,AUDCHF,B
6,NZDCHF,B
7,EURGBP,S
8,GBPJPY,B
9,GBPAUD,S
10,EURCAD,S
11,EURNZD,S
12,CADJPY,B
13,AUDJPY,B
14,NZDJPY,B
15,AUDNZD,S
