date,USDCHF,EURUSD,USDCAD,NZDUSD,CHFJPY,AUDCHF,NZDCHF,GBPJPY,GBPCAD,GBPAUD,EURJPY,EURAUD,EURNZD,CADJPY,AUDJPY,NZDCAD,AUDNZD,empty,sum
2015.06.08,-33.000000000005244,31.000000000003247,-207.00000000000162,-75.00000000000284,-94.99999999999886,128.00000000000588,-78.99999999999574,-223.99999999998954,-304.9999999999997,397.0000000000251,-73.0000000000075,369.99999999998147,5.000000000010552,-226.99999999998965,-283.00000000000125,-258.9999999999981,-259.9999999999936,,-1188.9999999999575
2015.06.08,10.999999999994348,151.9999999999966,-182.99999999999983,-94.00000000000519,-30.000000000001137,85.00000000000173,-65.99999999999939,-179.00000000000205,-312.00000000000114,225.00000000000853,80.0000000000125,373.00000000000114,139.00000000000023,-206.00000000000307,-183.00000000000693,-261.99999999999557,-170.99999999998784,,-620.9999999999872
2015.06.08,15.999999999993797,197.00000000000273,-157.99999999999147,-136.00000000000279,-24.00000000000091,71.00000000000995,-86.99999999999264,-150.99999999998204,-286.00000000000847,158.0000000000137,133.99999999998613,347.9999999999928,83.9999999999952,-197.00000000000273,-137.00000000000045,-269.9999999999925,-190.00000000000128,,-627.9999999999809
2015.06.08,-42.0000000000087,-49.99999999999449,-272.99999999998994,-53.00000000000304,-15.999999999991132,81.00000000000884,-63.99999999999739,-74.99999999998863,-434.000000000001,317.00000000003394,-87.99999999999386,186.99999999998164,-55.000000000005045,-215.0000000000034,-174.0000000000066,-271.9999999999945,-161.99999999999548,,-1387.9999999999488
2015.06.08,113.99999999999189,289.0000000000059,2.999999999997449,-175.99999999999838,-201.99999999999818,6.0000000000060005,-68.00000000000139,-365.99999999998545,-293.0000000000099,82.00000000000429,-80.0000000000125,237.99999999998266,157.00000000000713,-298.9999999999924,-204.00000000000773,-225.99999999999287,-58.99999999998684,,-1083.9999999999902
2015.06.08,272.99999999998994,587.0000000000042,43.00000000001525,-231.99999999999886,87.00000000001751,38.0000000000047,-8.999999999992347,-228.00000000000864,-289.0000000000059,-122.99999999996203,344.99999999999886,436.9999999999985,443.99999999999994,-221.00000000000364,-39.00000000000148,-269.9999999999925,-8.999999999992347,,834.000000000071
2015.06.08,348.9999999999993,643.0000000000158,-9.999999999998899,-248.00000000000378,179.00000000000205,125.00000000000844,29.000000000001247,-485.99999999999,-130.0000000000079,-284.9999999999797,408.9999999999918,577.9999999999897,493.0000000000101,-271.99999999999136,-90.00000000000341,-326.9999999999995,-78.00000000000028,,879.0000000000437
2015.06.08,252.99999999999213,388.0000000000106,-95.999999999985,-75.9999999999983,287.00000000000614,220.00000000000907,119.00000000000244,-431.99999999998795,20.999999999982144,-114.99999999999844,341.0000000000082,587.9999999999885,504.9999999999999,-164.00000000000148,-144.00000000000546,-170.99999999999892,-75.00000000000284,,1449.000000000021
2015.06.08,93.99999999999409,182.0000000000155,-80.99999999999774,-129.00000000000134,-13.00000000000523,-1.999999999990898,-41.9999999999976,-811.000000000007,326.9999999999884,-689.9999999999907,6.000000000000227,112.000000000001,100.0000000000112,-200.9999999999934,-59.00000000001171,-232.99999999999432,-4.000000000004,,-1443.9999999999839
2015.06.08,195.00000000000074,392.00000000001455,29.999999999996696,-239.0000000000003,57.00000000001637,15.00000000000945,-73.00000000000084,-765.9999999999911,351.99999999999676,-705.9999999999844,204.00000000000773,266.999999999995,154.0000000000097,-164.00000000000148,-30.000000000001137,-290.9999999999968,-76.99999999999375,,-679.999999999923
2015.06.08,68.99999999999685,261.0000000000001,24.000000000001798,-282.99999999999994,-163.99999999998727,-123.99999999999079,-202.0000000000022,-977.0000000000039,485.99999999998647,-972.9999999999794,-15.00000000001478,8.999999999992347,-124.99999999999733,-201.99999999999818,-6.000000000000227,-349.99999999999477,-80.99999999999774,,-2652.9999999999886
2015.06.08,54.999999999993946,171.00000000001003,5.000000000010552,-239.0000000000003,-151.9999999999868,-73.00000000000084,-171.99999999999437,-918.0000000000064,442.9999999999934,-786.9999999999822,-92.99999999998931,17.000000000000348,-150.99999999999002,-191.99999999999307,-65.00000000001194,-304.9999999999997,-107.99999999999699,,-2563.9999999999427
2015.06.08,90.99999999999665,289.0000000000059,-63.99999999999739,-256.99999999999613,-72.00000000000273,7.0000000000014495,-163.00000000000205,-814.9999999999977,278.9999999999848,-581.9999999999715,85.00000000000796,276.9999999999939,-31.000000000003247,-226.99999999998965,-112.00000000000898,-379.9999999999915,-214.00000000000307,,-1888.9999999999732
2015.06.08,221.99999999999997,415.0000000000098,-10.999999999983245,-302.0000000000023,98.00000000001319,34.000000000000696,-108.99999999999244,-671.999999999997,184.99999999999073,-604.9999999999889,222.0000000000084,293.99999999999426,53.999999999998494,-197.9999999999933,-27.000000000001023,-395.99999999999636,-168.99999999999693,,-964.999999999936
2015.06.08,318.99999999999153,548.0000000000151,42.0000000000087,-304.00000000000426,215.0000000000034,125.00000000000844,-43.999999999999595,-632.000000000005,205.99999999999508,-488.9999999999839,371.9999999999857,500.9999999999959,236.00000000001398,-170.0000000000017,-64.00000000000716,-359.99999999999363,-200.00000000000017,,301.00000000002234
2015.06.08,425.99999999999307,818.0000000000076,165.00000000001512,-377.0000000000051,338.99999999999864,187.00000000000384,-36.999999999998145,-500.0,218.99999999999142,-352.9999999999811,670.9999999999923,812.999999999997,449.0000000000105,-134.00000000000034,-61.00000000000705,-356.9999999999962,-280.9999999999979,,1987.000000000023
2015.06.08,376.99999999999403,795.9999999999967,304.9999999999997,-436.9999999999985,118.99999999999977,126.99999999999933,-129.00000000000134,-670.9999999999923,380.00000000000256,-375.99999999997635,484.9999999999852,732.9999999999836,278.00000000000045,-96.9999999999942,-136.0000000000099,-345.99999999999073,-337.99999999999386,,1070.000000000004
2015.06.08,330.9999999999924,991.0000000000085,270.00000000001467,-504.00000000000443,60.000000000002274,30.000000000007798,-224.000000000002,-530.0000000000011,197.99999999998707,-417.99999999998505,739.0000000000043,862.9999999999916,412.00000000001234,-116.99999999999022,-49.000000000006594,-451.9999999999969,-348.9999999999993,,1251.0000000000357
2015.06.08,417.99999999999613,1012.9999999999973,270.99999999999903,-443.99999999999994,149.0000000000009,143.9999999999997,-100.99999999999554,-519.9999999999818,173.99999999998528,-273.99999999997425,746.0000000000093,963.0000000000027,554.9999999999944,-132.99999999999557,-114.00000000000432,-359.99999999999363,-319.0000000000026,,2168.0000000000373
2015.06.08,496.99999999999187,1036.0000000000148,75.00000000000284,-363.99999999999767,353.00000000000864,226.99999999999943,23.00000000000635,-534.9999999999966,-9.000000000014552,-312.9999999999855,858.0000000000041,1064.9999999999827,785.0000000000134,-229.99999999998977,-100.99999999999909,-410.9999999999947,-244.9999999999841,,2711.0000000000623
2015.06.08,447.99999999999284,1039.9999999999966,-104.99999999999955,-323.0000000000066,456.99999999999363,296.0000000000074,30.000000000007798,-317.0000000000073,-262.00000000000665,-32.999999999994145,1042.0000000000016,1290.9999999999977,885.0000000000025,-245.9999999999951,-121.00000000000932,-486.999999999993,-336.9999999999873,,3258.0000000000014
2015.06.08,546.9999999999975,1048.0000000000045,25.00000000000835,-446.00000000000193,463.99999999999864,257.0000000000072,-17.000000000000348,-520.9999999999866,-48.000000000003595,-365.99999999997743,911.0000000000014,1068.9999999999866,622.0000000000115,-244.99999999999034,-63.00000000000239,-549.9999999999949,-349.99999999998363,,2337.0000000000746
2015.06.08,767.9999999999909,1285.0000000000027,34.000000000000696,-511.0000000000059,640.0000000000148,374.0000000000077,80.99999999999774,-639.9999999999864,-103.00000000000864,-441.99999999998687,1064.9999999999977,1271.0,811.0000000000061,-337.0000000000033,-91.99999999999875,-620.9999999999937,-368.9999999999971,,3214.0000000000373
2015.06.08,817.9999999999965,1290.9999999999977,-85.99999999998609,-456.9999999999963,760.9999999999957,457.0000000000074,165.9999999999995,-382.000000000005,-473.99999999999665,-112.99999999998533,1125.0,1369.9999999999823,937.9999999999944,-396.0000000000008,-118.99999999999977,-639.0000000000007,-360.0000000000048,,3899.9999999999973
2015.06.08,848.9999999999998,1306.000000000007,24.000000000001798,-475.99999999999864,733.0000000000041,438.00000000000506,168.00000000000148,-341.0000000000082,-470.00000000001484,-86.99999999999264,1062.0000000000118,1295.9999999999861,907.0000000000133,-367.999999999995,-112.00000000000898,-592.9999999999991,-329.00000000000153,,4007.0000000000123
2015.06.08,1085.9999999999982,1509.0000000000048,86.0000000000083,-739.9999999999962,846.0000000000036,434.000000000001,90.0000000000012,-406.99999999998226,-608.0000000000085,-347.99999999997056,1088.9999999999986,1184.9999999999916,611.000000000006,-482.9999999999899,-20.000000000010232,-870.9999999999995,-443.99999999999994,,3015.000000000056
2015.06.08,1212.9999999999975,1622.0000000000123,194.0000000000053,-787.0000000000043,915.9999999999968,391.000000000008,131.99999999999878,-502.9999999999859,-519.0000000000028,-664.9999999999823,1104.9999999999898,1041.000000000003,651.0000000000016,-485.99999999999,82.99999999999841,-856.9999999999967,-312.9999999999855,,3218.000000000064
2015.06.08,1217.9999999999968,1778.000000000013,300.99999999999574,-912.0000000000017,802.9999999999973,356.00000000000074,29.000000000001247,-552.9999999999973,-470.00000000001484,-647.9999999999819,1177.9999999999973,1163.000000000003,615.9999999999943,-487.99999999999955,53.999999999987836,-929.9999999999975,-427.99999999998397,,3067.0000000000123
2015.06.08,1183.9999999999961,1733.0000000000068,314.00000000001427,-978.9999999999966,724.000000000018,255.00000000000523,-59.99999999999339,-693.9999999999884,-361.0000000000113,-957.99999999997,1086.999999999989,947.9999999999933,394.00000000000546,-498.9999999999952,129.99999999999545,-1008.9999999999932,-415.99999999999415,,1793.000000000081
2015.06.08,1225.9999999999939,1785.9999999999986,394.00000000000546,-992.9999999999994,605.9999999999945,223.00000000000654,-31.999999999998696,-861.9999999999948,-327.00000000001063,-1044.9999999999848,966.0000000000082,885.9999999999868,442.9999999999934,-570.999999999998,87.99999999999386,-966.0000000000002,-349.99999999998363,,1472.0000000000107
2015.06.08,1234.9999999999973,1842.9999999999945,408.00000000000836,-1022.9999999999961,584.0000000000032,210.00000000001017,-63.99999999999739,-876.9999999999811,-337.0000000000095,-1065.999999999989,998.9999999999952,922.0000000000006,449.0000000000105,-581.9999999999936,88.99999999999864,-993.9999999999949,-373.00000000000114,,1423.0000000000548
2015.06.08,1257.9999999999925,1854.0,402.9999999999978,-994.000000000006,658.0000000000155,250.00000000000577,-26.999999999999247,-794.9999999999875,-358.00000000001387,-992.9999999999773,1060.0000000000023,980.0000000000031,519.0000000000028,-561.9999999999976,92.99999999998931,-951.9999999999973,-360.9999999999891,,2033.0000000000418
2015.06.08,1358.999999999999,1890.0000000000139,294.0000000000165,-988.0,831.9999999999936,343.9999999999999,102.99999999999754,-728.0000000000086,-560.0000000000049,-949.9999999999842,1118.9999999999998,1024.0000000000027,561.9999999999958,-631.9999999999908,93.99999999999409,-1007.9999999999978,-381.99999999999346,,2373.0000000000327
2015.06.09,1366.999999999996,1865.0000000000055,351.0000000000124,-946.0000000000024,867.0000000000186,412.00000000000125,97.9999999999981,-669.9999999999875,-458.00000000000284,-806.99999999998,1146.9999999999914,1083.9999999999961,605.9999999999955,-569.0000000000026,49.99999999999716,-929.9999999999975,-394.00000000000546,,3073.0000000000337
2015.06.09,1344.0000000000007,1771.0000000000114,312.00000000000114,-866.0000000000001,901.0000000000105,418.0000000000073,189.00000000000583,-623.9999999999952,-400.00000000000034,-793.9999999999836,1121.0000000000093,1061.000000000001,652.0000000000082,-581.0000000000031,68.9999999999884,-851.9999999999972,-326.0000000000041,,3395.0000000000596
2015.06.09,1358.999999999999,1807.000000000003,275.000000000003,-978.0000000000011,924.0000000000066,411.0000000000058,68.00000000000139,-680.9999999999832,-509.00000000000387,-820.9999999999828,1129.9999999999955,1088.0,478.0000000000006,-572.9999999999933,68.9999999999884,-1031.9999999999995,-459.99999999999375,,2555.000000000046
2015.06.09,1363.9999999999986,1783.0000000000014,222.00000000001108,-883.9999999999959,983.0000000000041,509.9999999999993,155.00000000000514,-581.9999999999936,-597.0000000000031,-530.9999999999704,1157.999999999987,1254.9999999999839,673.9999999999968,-566.9999999999931,-20.000000000010232,-949.9999999999953,-458.00000000000284,,3515.0000000000227
2015.06.09,1342.999999999994,1768.9999999999984,263.00000000001324,-907.0000000000023,961.0000000000127,472.00000000000574,119.99999999999788,-573.0000000000075,-541.9999999999981,-589.9999999999794,1141.999999999996,1192.9999999999995,601.000000000007,-536.0000000000014,12.000000000000455,-956.9999999999967,-458.9999999999872,,3312.0000000000523
2015.06.09,1354.999999999995,1780.0000000000039,268.0000000000016,-872.0000000000061,943.000000000012,468.00000000000176,160.00000000000458,-627.9999999999859,-526.0000000000042,-621.9999999999892,1115.000000000009,1180.0000000000032,700.999999999996,-560.0000000000023,-2.0000000000095497,-903.9999999999937,-383.99999999998437,,3472.0000000000528
2015.06.09,1310.9999999999955,1739.0000000000016,226.99999999999943,-811.0000000000061,1015.9999999999911,468.00000000000176,186.00000000000838,-510.9999999999957,-504.0000000000156,-614.9999999999877,1217.9999999999893,1196.9999999999814,780.000000000003,-483.99999999999466,57.999999999992724,-858.9999999999986,-343.00000000000443,,4072.999999999961
2015.06.09,1322.9999999999964,1781.0000000000105,233.00000000001654,-758.9999999999985,927.9999999999973,441.0000000000025,243.00000000000432,-629.9999999999955,-531.0000000000148,-679.9999999999917,1150.0000000000057,1180.0000000000032,954.9999999999948,-560.9999999999928,24.999999999991473,-791.9999999999927,-214.00000000000307,,4092.000000000034
2015.06.09,1463.9999999999986,1937.9999999999952,290.00000000001245,-736.0000000000033,1032.0000000000107,573.0000000000013,423.0000000000067,-652.9999999999916,-557.0000000000075,-920.9999999999718,1251.0000000000048,1122.9999999999852,964.0000000000093,-581.9999999999936,36.000000000001364,-673.0000000000014,-139.9999999999846,,4832.00000000007
2015.06.09,1445.9999999999918,2171.000000000012,388.0000000000106,-817.9999999999965,985.0000000000136,402.00000000000233,275.000000000003,-606.9999999999993,-479.0000000000072,-857.999999999981,1521.9999999999914,1413.999999999982,1375.000000000015,-518.9999999999912,126.99999999999534,-753.9999999999991,-99.00000000000463,,5971.000000000037
2015.06.09,1446.9999999999982,2209.0000000000164,375.9999999999986,-861.0000000000007,938.999999999993,458.00000000000284,235.00000000000742,-683.9999999999975,-504.0000000000156,-701.9999999999804,1508.0000000000098,1571.9999999999957,1334.9999999999973,-569.9999999999932,12.999999999991019,-818.9999999999919,-242.99999999999324,,5709.000000000036
2015.06.09,1453.9999999999998,2190.000000000003,412.00000000001234,-868.000000000002,972.0000000000084,398.00000000000944,235.00000000000742,-618.9999999999998,-479.0000000000072,-850.9999999999795,1504.9999999999955,1407.999999999987,1283.0000000000118,-527.000000000001,113.99999999999011,-797.9999999999987,-154.99999999999403,,5674.000000000041
2015.06.09,1461.9999999999966,2200.000000000002,483.0000000000112,-861.9999999999961,935.0000000000023,385.000000000002,247.00000000000833,-644.9999999999818,-412.9999999999967,-865.999999999989,1472.0000000000084,1380.9999999999877,1303.0000000000098,-501.99999999999534,109.99999999999943,-741.9999999999982,-109.99999999998789,,5838.00000000008
2015.06.09,1451.9999999999977,2139.000000000002,453.99999999999886,-722.9999999999959,1049.0000000000066,503.000000000009,368.00000000000165,-543.0000000000064,-372.00000000001677,-597.9999999999874,1532.999999999987,1561.9999999999968,1539.0000000000014,-426.9999999999925,33.00000000000125,-593.9999999999945,-88.99999999998354,,7286.000000000026
2015.06.09,1447.9999999999936,2089.0000000000077,422.00000000001125,-678.0000000000008,1044.0000000000111,529.0000000000017,407.0000000000018,-603.999999999985,-367.0000000000062,-573.9999999999857,1469.9999999999989,1559.9999999999836,1568.9999999999982,-457.9999999999984,-6.000000000000227,-556.9999999999964,-68.99999999998573,,7225.000000000051
2015.06.09,1427.999999999996,2082.000000000006,421.0000000000047,-658.9999999999985,1033.0000000000155,504.00000000000443,411.0000000000058,-588.9999999999986,-358.9999999999982,-611.9999999999903,1478.0000000000086,1529.9999999999868,1598.0000000000105,-445.99999999999795,15.999999999991132,-532.9999999999945,-24.999999999986144,,7278.000000000065
2015.06.09,1501.9999999999923,2198.9999999999955,466.9999999999952,-667.0000000000065,981.9999999999993,551.0000000000015,453.99999999999886,-667.0000000000016,-426.9999999999996,-490.99999999997476,1456.9999999999936,1662.9999999999923,1741.999999999999,-524.0000000000009,-84.00000000000318,-514.9999999999987,-29.999999999996696,,7611.999999999986
2015.06.09,1558.9999999999993,2368.0000000000146,575.9999999999987,-738.0000000000053,923.0000000000018,572.0000000000058,429.0000000000016,-721.0000000000036,-416.00000000001637,-396.9999999999807,1509.999999999991,1825.9999999999943,1814.0000000000045,-551.0000000000019,-151.00000000001046,-524.9999999999977,-99.00000000000463,,7978.99999999999
2015.06.09,1328.9999999999914,1973.0000000000025,371.00000000001023,-658.9999999999985,611.0000000000184,562.0000000000069,338.00000000000495,-911.0000000000014,-501.0000000000181,-150.99999999996783,1050.0000000000114,1668.9999999999873,1436.9999999999993,-694.9999999999932,-365.0000000000091,-565.9999999999999,-238.99999999998923,,5253.000000000055
2015.06.09,1373.9999999999975,1937.000000000011,331.999999999999,-658.0000000000031,802.9999999999973,609.000000000004,373.00000000000114,-844.9999999999989,-455.0000000000054,-240.9999999999801,1138.0000000000052,1648.9999999999893,1395.9999999999973,-634.0000000000003,-291.000000000011,-590.0000000000016,-253.99999999999866,,5643.000000000002
2015.06.09,1252.999999999993,1792.000000000016,163.00000000000205,-521.0000000000048,658.0000000000155,626.0000000000043,426.9999999999996,-1243.9999999999998,-270.00000000001467,-403.99999999998215,985.99999999999,1673.9999999999977,1500.0000000000125,-746.9999999999999,-409.000000000006,-540.9999999999915,-200.99999999998454,,4742.000000000047
2015.06.09,1428.9999999999914,1890.9999999999982,38.0000000000047,-528.0000000000063,1012.0000000000005,815.0000000000101,533.0000000000057,-1399.000000000001,-174.00000000000747,-550.9999999999903,1205.9999999999889,1925.9999999999832,1625.0000000000098,-774.0000000000009,-418.00000000000637,-641.9999999999982,-295.0000000000008,,5693.99999999998
2015.06.09,1572.9999999999911,1903.9999999999945,187.00000000000384,-597.9999999999985,1090.0000000000034,886.000000000009,568.0000000000018,-1430.0000000000068,-51.000000000001044,-480.9999999999759,1091.0000000000082,1869.9999999999939,1486.0000000000095,-747.9999999999905,-460.9999999999985,-626.9999999999998,-350.9999999999902,,5908.000000000054
2015.06.09,1367.9999999999914,1790.0000000000027,322.00000000000006,-658.9999999999985,639.00000000001,651.0000000000016,369.0000000000082,-1727.0000000000039,183.99999999998417,-798.9999999999719,792.0000000000016,1552.9999999999823,1194.0000000000061,-759.9999999999909,-463.99999999999864,-600.0000000000006,-322.9999999999844,,3530.0000000000387
2015.06.09,1434.9999999999975,1814.0000000000045,433.0000000000167,-828.0000000000065,611.0000000000184,601.000000000007,258.0000000000027,-1805.9999999999832,258.99999999998704,-976.9999999999834,686.000000000007,1374.999999999993,848.0000000000043,-759.9999999999909,-421.0000000000065,-736.9999999999987,-422.9999999999956,,2368.000000000074
2015.06.09,1233.9999999999907,1671.0000000000002,384.00000000000654,-778.0000000000009,278.99999999999636,538.0000000000051,161.00000000000003,-1990.9999999999854,310.9999999999946,-848.9999999999886,461.9999999999891,1379.9999999999814,758.0000000000142,-831.0000000000031,-573.0000000000075,-706.999999999991,-489.99999999999045,,959.0000000000105
2015.06.09,1349.0000000000002,1644.000000000001,452.00000000000796,-914.0000000000038,337.0000000000175,513.0000000000078,119.99999999999788,-1919.9999999999875,187.99999999998818,-927.9999999999733,318.00000000001205,1109.9999999999889,426.9999999999996,-858.9999999999947,-496.9999999999999,-822.9999999999959,-513.9999999999923,,3.0000000000732143
2015.06.09,1336.9999999999993,1632.9999999999955,573.0000000000013,-963.0000000000027,372.0000000000141,462.0000000000068,63.00000000000195,-2069.999999999993,580.0000000000027,-1264.9999999999827,348.99999999998954,1010.9999999999841,290.9999999999968,-725.9999999999991,-412.00000000000614,-805.9999999999956,-536.0000000000032,,-106.99999999999079
2015.06.09,1337.9999999999948,1763.0000000000034,770.000000000004,-1228.0000000000068,274.0000000000009,306.00000000000625,-180.0000000000024,-1844.9999999999989,549.9999999999839,-1354.999999999973,419.00000000001114,851.0000000000017,-109.99999999998789,-634.0000000000003,-261.0000000000099,-984.9999999999915,-687.9999999999998,,-1014.999999999964
2015.06.09,1005.0000000000003,1373.000000000002,747.0000000000088,-1100.9999999999964,-49.99999999998295,80.00000000000229,-302.0000000000023,-1841.9999999999845,710.999999999995,-1483.9999999999743,96.00000000000364,414.00000000000324,-378.999999999996,-533.0000000000013,-195.0000000000074,-848.9999999999998,-553.9999999999878,,-2862.999999999917
2015.06.09,1012.9999999999973,1412.0000000000132,1004.0000000000049,-1100.000000000001,-37.00000000000614,94.00000000000519,-295.0000000000008,-1931.999999999988,1196.9999999999814,-1548.9999999999782,141.9999999999959,475.99999999998755,-319.999999999987,-332.9999999999984,-206.00000000000307,-648.9999999999995,-560.9999999999893,,-1643.9999999999663
2015.06.09,883.9999999999959,1239.9999999999966,853.9999999999992,-834.9999999999968,-38.99999999998727,164.00000000000858,-139.00000000000023,-1650.999999999982,954.9999999999948,-1071.999999999984,121.00000000000932,597.0000000000031,31.000000000003247,-310.99999999999284,-295.0000000000017,-436.9999999999985,-410.99999999998363,,-343.9999999999162
2015.06.09,1058.9999999999989,1448.0000000000048,1055.000000000006,-1080.0000000000032,0.0,82.00000000000429,-242.99999999999324,-1715.0000000000034,1017.0000000000013,-1416.9999999999793,164.99999999999204,427.99999999998397,-214.99999999998744,-304.00000000000205,-158.00000000000125,-605.9999999999955,-451.99999999998573,,-935.9999999999602
2015.06.09,1099.9999999999898,1489.000000000007,1009.0000000000155,-870.9999999999995,268.0000000000007,253.0000000000032,-8.999999999992347,-1414.999999999992,990.9999999999864,-1139.9999999999854,455.0000000000125,699.9999999999895,263.99999999999756,-185.99999999999284,-151.00000000001046,-363.99999999999767,-324.9999999999975,,2068.0000000000355
2015.06.09,918.999999999992,1245.0000000000073,988.0000000000111,-807.0000000000022,33.999999999991815,217.0000000000005,-90.99999999999665,-1745.0000000000045,1278.0000000000014,-1124.9999999999761,152.9999999999916,656.9999999999965,93.00000000000975,-188.0000000000024,-316.0000000000025,-313.99999999999204,-415.99999999999415,,582.0000000000305
2015.06.09,971.9999999999951,1414.000000000004,1087.0000000000157,-790.0000000000018,170.99999999999227,294.00000000000534,-34.000000000000696,-1287.0000000000061,1059.9999999999943,-627.9999999999841,425.00000000001137,952.9999999999816,378.00000000001165,-54.99999999999261,-325.00000000000284,-217.99999999999596,-434.9999999999854,,2982.0000000000414
