date,GBPUSD,USDCAD,AUDUSD,NZDUSD,CHFJPY,AUDCHF,GBPJPY,GBPAUD,EURAUD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2021.02.22,-141.00000000001333,170.99999999998784,-170.99999999999892,-281.99999999999335,-102.00000000000387,-309.99999999999915,-436.00000000000705,-66.99999999999484,56.000000000011596,-119.99999999999034,-329.9999999999983,-427.99999999999727,-363.0000000000022,-465.9999999999998,,-2988.999999999999
2021.02.22,-175.00000000001404,145.99999999997948,-185.99999999999727,-322.00000000000006,-188.0000000000024,-273.000000000001,-478.00000000000864,-56.000000000011596,19.999999999997797,-141.9999999999959,-346.9999999999942,-471.9999999999942,-358.0000000000028,-494.00000000000557,,-3325.00000000005
2021.02.22,-192.99999999999872,147.99999999999258,-180.0000000000024,-329.999999999997,-189.99999999999773,-258.0000000000027,-481.9999999999993,-22.0000000000109,36.0000000000138,-132.99999999999557,-333.999999999989,-471.9999999999942,-351.99999999999676,-504.00000000000443,,-3265.9999999999823
2021.02.22,-107.99999999999699,242.99999999999324,-136.99999999999824,-259.9999999999936,-177.99999999999727,-207.00000000000162,-344.99999999999886,-36.999999999998145,69.00000000000794,-46.999999999997044,-262.00000000000045,-375.0,-370.9999999999991,-483.0000000000001,,-2497.99999999998
2021.02.22,-368.00000000001273,131.99999999999878,-297.9999999999983,-398.9999999999938,-99.99999999999432,-287.9999999999994,-389.00000000001,-63.000000000013046,-52.99999999999194,13.00000000000523,-303.99999999998784,-399.0000000000009,-492.0000000000035,-580.9999999999982,,-3589.0
2021.02.22,-256.00000000001177,280.9999999999979,-204.00000000000418,-317.9999999999961,-63.00000000000239,-231.0000000000034,-283.00000000001546,8.000000000008,102.00000000000209,105.00000000000398,-208.99999999998897,-319.0000000000026,-487.0000000000041,-585.0000000000022,,-2459.0000000000196
2021.02.22,-381.0000000000091,168.99999999999693,-331.0000000000035,-420.9999999999936,82.99999999999841,-275.99999999999847,-85.00000000000796,-127.00000000001043,-136.99999999998712,218.00000000000352,-161.99999999999193,-257.000000000005,-563.0000000000024,-636.0000000000032,,-2906.0000000000136
2021.02.22,-487.99999999999955,113.99999999999189,-429.0000000000016,-488.999999999995,156.99999999999648,-358.9999999999982,-96.00000000000364,-208.00000000000819,-295.99999999998516,237.99999999999955,-203.99999999999352,-272.99999999999613,-644.0000000000001,-679.0000000000074,,-3656.0
2021.02.22,-428.00000000000614,45.99999999999049,-361.9999999999957,-361.9999999999957,287.9999999999967,-392.00000000000347,-60.000000000002274,-127.00000000001043,-285.00000000000193,176.00000000000193,-146.99999999999136,-155.9999999999917,-501.000000000007,-468.00000000000176,,-2778.0000000000186
2021.02.22,-496.00000000000756,-4.000000000004,-414.9999999999987,-397.99999999999835,204.00000000000773,-375.9999999999986,-104.99999999998977,-164.00000000000858,-261.0000000000001,156.99999999999648,-188.99999999999295,-179.9999999999926,-528.0000000000063,-475.99999999999864,,-3230.9999999999923
2021.02.22,-659.0000000000095,-45.000000000006146,-468.00000000000176,-448.9999999999994,164.00000000000148,-405.9999999999952,-294.00000000001114,-76.0000000000094,-286.99999999999284,120.00000000000455,-254.99999999999545,-243.99999999999977,-561.0000000000003,-514.9999999999987,,-3975.0000000000136
2021.02.22,-744.9999999999957,-96.00000000000719,-485.0000000000021,-470.9999999999992,118.00000000000921,-380.999999999998,-359.00000000000887,-7.0000000000014495,-215.99999999999397,100.00000000000853,-259.00000000000034,-251.99999999999534,-539.999999999996,-500.00000000000045,,-4092.999999999981
2021.02.22,-730.0000000000084,-154.0000000000097,-502.00000000000244,-497.99999999999847,125.0,-402.9999999999978,-342.00000000001296,-72.0000000000054,-226.99999999999943,64.00000000000716,-277.9999999999916,-280.00000000000114,-523.0000000000068,-492.0000000000035,,-4312.00000000003
2021.02.22,-713.0000000000081,-87.00000000001484,-499.000000000005,-495.000000000001,198.99999999999807,-439.0000000000005,-318.9999999999884,-80.99999999999774,-231.99999999998778,111.0000000000042,-269.999999999996,-272.00000000000557,-567.0000000000064,-533.0000000000057,,-4197.000000000015
2021.02.22,-697.0000000000143,-96.00000000000719,-539.0000000000006,-507.9999999999973,209.00000000000318,-473.0000000000012,-288.99999999998727,-180.0000000000024,-285.00000000000193,112.00000000000898,-302.99999999999727,-281.9999999999965,-606.0000000000065,-548.0000000000041,,-4485.000000000004
2021.02.22,-744.0000000000114,-164.00000000000858,-597.0000000000031,-548.9999999999995,188.0000000000024,-488.999999999995,-284.9999999999966,-262.00000000000665,-374.999999999992,96.00000000000364,-335.9999999999985,-298.9999999999924,-631.0000000000038,-551.0000000000015,,-4998.000000000004
2021.02.22,-666.000000000011,-93.00000000000975,-553.0000000000035,-471.99999999999466,180.99999999999739,-456.9999999999963,-235.99999999999,-249.99999999999466,-287.9999999999994,129.0000000000049,-303.99999999998784,-230.00000000000398,-628.0000000000064,-504.00000000000443,,-4371.0
2021.02.22,-571.0000000000103,19.999999999997797,-470.9999999999992,-341.99999999999784,206.00000000000307,-426.9999999999996,-187.99999999998818,-194.0000000000053,-255.00000000000523,173.00000000000182,-250.99999999999056,-123.00000000000466,-619.0000000000028,-425.0000000000087,,-3467.000000000009
2021.02.22,-516.0000000000053,79.99999999999119,-441.0000000000025,-380.999999999998,248.00000000000466,-441.0000000000025,-162.00000000000614,-194.0000000000053,-275.9999999999874,194.00000000000261,-235.99999999999,-182.99999999999272,-626.9999999999998,-518.0000000000074,,-3452.999999999998
2021.02.22,-524.9999999999977,58.99999999998684,-461.99999999999574,-393.9999999999944,251.00000000000477,-453.0000000000034,-158.00000000001546,-234.00000000000088,-286.99999999999284,189.99999999999773,-250.0,-185.00000000000227,-634.9999999999967,-513.0000000000078,,-3596.0000000000177
2021.02.22,-516.0000000000053,13.999999999980695,-438.00000000000506,-407.0000000000018,233.0000000000041,-397.99999999999835,-157.0000000000107,-276.9999999999939,-304.9999999999997,195.99999999999795,-225.9999999999991,-201.99999999999818,-551.9999999999969,-487.0000000000041,,-3522.00000000003
2021.02.23,-563.0000000000024,-51.000000000001044,-448.9999999999994,-371.99999999999454,287.9999999999967,-383.99999999999545,-167.0000000000016,-178.99999999999582,-259.9999999999936,186.00000000000705,-225.9999999999991,-152.00000000000102,-522.0000000000002,-392.9999999999989,,-3243.999999999979
2021.02.23,-590.0000000000016,0.0,-443.99999999999994,-378.999999999996,242.00000000000443,-388.9999999999949,-215.0000000000034,-161.99999999999548,-224.99999999998633,195.0000000000074,-232.99999999998988,-162.9999999999967,-567.0000000000064,-445.0000000000065,,-3374.9999999999654
2021.02.23,-643.0000000000158,-15.00000000000945,-502.00000000000244,-429.0000000000016,233.0000000000041,-424.9999999999976,-176.9999999999925,-175.99999999999838,-212.99999999999653,201.00000000000762,-234.99999999999943,-167.99999999999216,-629.9999999999973,-504.9999999999999,,-3683.9999999999914
2021.02.23,-588.9999999999951,-1.0000000000065512,-449.9999999999948,-405.9999999999952,239.00000000000432,-390.0000000000015,-138.00000000000523,-134.99999999999625,-140.99999999999113,200.00000000000284,-190.9999999999883,-152.9999999999916,-575.9999999999987,-491.0000000000081,,-3221.999999999965
2021.02.23,-600.0000000000006,-10.000000000021103,-490.999999999997,-405.9999999999952,215.0000000000034,-422.00000000000017,-163.0000000000109,-205.99999999999508,-207.00000000000162,188.0000000000024,-240.99999999999966,-159.9999999999966,-621.0000000000049,-480.99999999999807,,-3605.000000000016
2021.02.23,-649.999999999995,-40.0000000000178,-485.0000000000021,-430.9999999999925,253.0000000000001,-388.9999999999949,-106.99999999999932,-139.00000000000023,-126.99999999998823,225.9999999999991,-175.99999999998772,-132.99999999999557,-590.999999999997,-492.999999999999,,-3281.99999999997
2021.02.23,-663.999999999998,-117.00000000001154,-531.0000000000036,-397.99999999999835,207.9999999999984,-441.0000000000025,-194.99999999999318,-224.000000000002,-234.99999999998522,133.00000000000978,-265.99999999999113,-138.00000000000523,-589.0000000000061,-397.0000000000029,,-3853.999999999992
2021.02.23,-723.0000000000069,-243.00000000001543,-631.9999999999992,-400.9999999999958,195.99999999999795,-492.999999999999,-198.0000000000075,-371.99999999999454,-343.00000000000443,82.99999999999841,-337.99999999999386,-106.99999999999932,-612.9999999999969,-302.9999999999977,,-4487.000000000015
2021.02.23,-705.0000000000001,-216.00000000001617,-560.0000000000049,-365.99999999999966,194.00000000000261,-429.0000000000016,-181.99999999998795,-225.99999999999287,-243.99999999999977,99.00000000000375,-260.9999999999957,-70.99999999999795,-544.0,-279.00000000000705,,-3789.999999999998
2021.02.23,-666.000000000011,-197.00000000000273,-475.0000000000032,-320.9999999999935,171.99999999999704,-371.99999999999454,-212.99999999999386,-93.00000000000975,-112.000000000001,72.00000000000273,-212.99999999999386,-60.000000000002274,-451.0000000000014,-236.00000000000287,,-3165.00000000001
2021.02.23,-621.0000000000049,-133.00000000000534,-434.000000000001,-295.0000000000008,189.00000000000716,-354.9999999999942,-183.9999999999975,-51.000000000001044,-72.0000000000054,103.9999999999992,-179.9999999999926,-42.999999999992156,-451.0000000000014,-252.0000000000078,,-2777.999999999998
2021.02.23,-624.0000000000023,-145.00000000001734,-453.0000000000034,-310.9999999999946,204.9999999999983,-385.000000000002,-194.99999999999318,-92.00000000000318,-109.99999999998789,93.00000000000352,-204.9999999999983,-64.99999999999773,-465.9999999999998,-265.99999999999955,,-3018.999999999997
2021.02.23,-656.9999999999965,-173.00000000000094,-483.0000000000001,-324.9999999999975,180.99999999999739,-410.9999999999947,-262.00000000000045,-112.000000000001,-153.00000000000313,52.00000000000671,-250.99999999999056,-96.00000000000364,-477.0000000000052,-261.0000000000001,,-3427.999999999989
2021.02.23,-729.0000000000018,-245.0000000000063,-534.9999999999966,-373.99999999999653,191.0000000000025,-439.99999999999596,-282.0000000000107,-141.99999999999767,-201.00000000000674,34.000000000006025,-276.9999999999868,-120.99999999999511,-484.00000000000665,-263.0000000000021,,-3867.999999999995
2021.02.23,-744.0000000000114,-239.00000000001143,-507.0000000000019,-300.0000000000003,209.00000000000318,-432.9999999999945,-322.00000000000273,-59.99999999999339,-147.99999999999258,28.000000000005798,-259.00000000000034,-52.99999999999727,-453.99999999999886,-179.00000000000693,,-3461.0000000000023
2021.02.23,-724.9999999999978,-227.00000000002163,-502.00000000000244,-288.9999999999948,173.00000000000182,-426.9999999999996,-342.9999999999893,-69.00000000000794,-161.99999999999548,13.00000000000523,-276.9999999999868,-63.00000000000239,-458.9999999999983,-174.00000000000747,,-3530.9999999999964
2021.02.23,-571.9999999999948,-148.00000000001478,-463.9999999999977,-266.999999999995,156.0000000000059,-417.0000000000007,-247.0000000000141,-178.99999999999582,-137.9999999999937,25.99999999999625,-275.99999999999625,-72.00000000000273,-472.00000000000574,-201.00000000000674,,-3271.000000000016
2021.02.23,-560.0000000000049,-169.00000000001913,-471.99999999999466,-268.0000000000016,144.00000000000546,-409.0000000000038,-216.00000000000819,-219.99999999999798,-99.99999999998899,22.00000000000557,-275.99999999999625,-64.99999999999773,-468.00000000000176,-184.00000000000637,,-3241.000000000011
2021.02.23,-580.0000000000027,-133.00000000000534,-414.00000000000324,-243.99999999999977,67.99999999999784,-366.9999999999951,-355.99999999999454,-63.99999999999739,12.000000000012001,-18.999999999991246,-279.9999999999869,-99.99999999999432,-424.9999999999976,-184.00000000000637,,-3085.999999999965
2021.02.23,-754.0000000000102,-177.00000000000495,-461.99999999999574,-302.0000000000023,144.99999999999602,-444.9999999999954,-500.0,43.999999999999595,-90.99999999999665,-28.999999999996362,-313.99999999999295,-146.0000000000008,-453.99999999999886,-229.00000000000142,,-3714.0000000000005
2021.02.23,-695.0000000000011,-33.00000000001635,-387.000000000004,-241.00000000000233,453.00000000000296,-576.9999999999942,-480.99999999999454,151.9999999999966,-41.000000000002146,48.00000000000182,-253.0000000000001,-100.99999999999909,-470.00000000000375,-258.0000000000027,,-2884.0000000000186
2021.02.23,-784.0000000000069,-57.00000000001815,-456.00000000000085,-337.99999999999386,415.00000000000625,-631.0000000000038,-602.0000000000039,104.99999999999955,-214.00000000000307,11.00000000000989,-343.9999999999941,-221.9999999999942,-534.9999999999966,-358.9999999999982,,-4010.9999999999973
2021.02.23,-585.0000000000133,33.99999999997849,-314.0000000000032,-286.99999999999284,451.9999999999982,-605.0,-557.9999999999927,170.00000000000347,1.0000000000065512,-21.000000000000796,-284.9999999999966,-251.00000000000477,-426.9999999999996,-363.0000000000022,,-3039.0000000000196
2021.02.23,-804.0000000000047,46.999999999997044,-299.00000000000483,-304.9999999999997,427.0000000000067,-548.0000000000041,-736.9999999999948,479.0000000000072,-31.999999999987594,20.000000000010232,-236.99999999999477,-242.999999999995,-421.0000000000047,-399.0000000000049,,-3051.999999999974
2021.02.23,-730.0000000000084,56.99999999999594,-268.99999999999704,-295.0000000000008,528.0000000000058,-565.9999999999999,-616.0000000000139,462.0000000000068,66.00000000001049,52.99999999999727,-182.99999999999272,-209.00000000000318,-395.99999999999636,-392.00000000000347,,-2490.0
2021.02.23,-753.0000000000036,68.99999999998573,-248.00000000000378,-319.0000000000026,600.9999999999991,-602.999999999998,-670.9999999999923,536.0000000000032,36.999999999998145,43.00000000000637,-177.99999999999727,-248.99999999999523,-373.99999999999653,-431.0000000000036,,-2540.0000000000005
2021.02.23,-726.0000000000044,69.9999999999923,-282.99999999999994,-341.0000000000024,531.9999999999965,-614.9999999999989,-685.0000000000023,428.00000000000614,12.999999999996348,16.000000000005343,-238.9999999999901,-295.99999999999227,-416.00000000000523,-458.00000000000284,,-3000.000000000002
2021.02.23,-788.9999999999952,33.99999999997849,-353.0000000000033,-412.9999999999967,555.0000000000068,-659.999999999994,-682.9999999999927,350.00000000000585,-79.00000000000685,31.999999999996476,-272.99999999999613,-335.9999999999985,-480.99999999999807,-524.9999999999977,,-3620.999999999992
2021.02.23,-782.000000000016,-6.000000000017103,-380.999999999998,-447.99999999999284,527.000000000001,-648.9999999999995,-635.9999999999957,275.9999999999874,-114.99999999999844,28.000000000005798,-279.9999999999869,-349.00000000000375,-483.0000000000001,-536.0000000000032,,-3834.0000000000173
2021.02.23,-697.0000000000143,18.999999999991246,-341.0000000000024,-407.99999999999727,560.0000000000023,-705.9999999999956,-694.9999999999932,251.00000000000122,-204.00000000000418,-39.00000000000148,-323.99999999999807,-388.00000000000523,-456.9999999999963,-507.0000000000019,,-3936.0000000000155
2021.02.23,-599.0000000000161,-1.0000000000065512,-314.0000000000032,-397.0000000000029,481.00000000000875,-665.9999999999999,-658.9999999999918,182.99999999999983,-99.00000000000463,-90.99999999999397,-334.99999999999375,-409.9999999999966,-407.99999999999727,-475.0000000000032,,-3790.0000000000014
2021.02.23,-655.0000000000056,-13.000000000018552,-304.00000000000426,-353.99999999999875,433.00000000000693,-632.9999999999947,-729.0000000000134,283.99999999999534,-45.000000000006146,-108.99999999999466,-328.9999999999935,-373.9999999999952,-380.00000000000256,-414.00000000000324,,-3622.0000000000286
2021.02.23,-792.9999999999993,-94.00000000001629,-377.0000000000051,-458.9999999999983,361.0000000000042,-622.9999999999958,-804.000000000002,290.9999999999968,-153.00000000000313,-122.99999999999045,-366.9999999999902,-447.00000000000273,-407.99999999999727,-486.00000000000864,,-4482.000000000009
2021.02.23,-595.0000000000122,212.99999999999653,-195.9999999999962,-251.99999999999667,621.9999999999999,-566.9999999999953,-486.99999999999477,442.9999999999934,72.0000000000054,147.00000000000557,-111.99999999999477,-170.99999999999227,-429.99999999999704,-452.00000000000796,,-1764.9999999999861
2021.02.23,-968.0000000000133,-217.0000000000005,-434.000000000001,-495.000000000001,674.9999999999972,-712.0000000000015,-675.9999999999877,383.0,-171.99999999999437,-24.00000000000091,-250.99999999999056,-319.9999999999932,-385.000000000002,-441.0000000000025,,-4036.999999999991
2021.02.23,-965.0000000000158,-128.000000000017,-394.00000000000546,-471.99999999999466,704.9999999999983,-702.0000000000026,-681.999999999988,468.00000000000176,-93.99999999999409,25.99999999999625,-215.99999999999397,-301.9999999999925,-404.99999999999983,-475.99999999999864,,-3637.000000000007
2021.02.23,-924.0000000000136,-179.00000000001802,-446.00000000000193,-524.0000000000023,802.0000000000067,-819.9999999999985,-669.9999999999875,306.00000000000625,-204.00000000000418,-24.999999999991473,-286.9999999999919,-373.00000000000466,-426.00000000000415,-506.0000000000064,,-4276.000000000012
2021.02.23,-825.0000000000091,-1.0000000000065512,-317.9999999999961,-417.99999999999613,849.0000000000038,-787.0000000000043,-670.9999999999923,462.9999999999912,-170.00000000000347,34.99999999999659,-211.9999999999891,-316.0000000000025,-409.99999999999926,-502.00000000000244,,-3283.0000000000095
2021.02.23,-926.0000000000045,-138.0000000000159,-397.0000000000029,-503.99999999999335,983.0000000000041,-909.9999999999997,-717.000000000013,421.0000000000047,-228.99999999999034,-24.00000000000091,-259.00000000000034,-381.0000000000002,-399.0000000000049,-514.9999999999987,,-3995.0000000000164
2021.02.23,-826.0000000000156,0.9999999999843467,-326.9999999999995,-439.0000000000005,1019.999999999996,-915.9999999999945,-715.0000000000034,451.0000000000014,-129.99999999998568,15.000000000000568,-242.999999999995,-361.99999999999477,-421.0000000000047,-534.0000000000011,,-3426.000000000012
2021.02.23,-931.9999999999995,-92.00000000000318,-383.0,-512.0000000000014,1043.0000000000064,-968.9999999999976,-799.0000000000066,456.9999999999963,-187.00000000000384,-33.999999999991815,-286.9999999999919,-423.9999999999924,-419.9999999999982,-556.0000000000009,,-4094.999999999984
2021.02.23,-961.0000000000118,-65.00000000000395,-400.9999999999958,-509.9999999999993,981.9999999999993,-961.9999999999961,-858.0000000000041,452.99999999999227,-178.99999999999582,-30.9999999999917,-320.99999999999795,-435.0000000000023,-462.0000000000068,-573.0000000000013,,-4323.0000000000155
2021.02.23,-1036.0000000000148,-148.00000000001478,-439.0000000000005,-534.9999999999966,1082.9999999999984,-1070.9999999999998,-963.9999999999986,458.9999999999872,-211.00000000000563,-101.99999999998965,-376.99999999999534,-478.9999999999992,-445.0000000000065,-547.0000000000086,,-4812.000000000044
2021.02.23,-985.999999999998,-182.0000000000155,-422.00000000000017,-531.9999999999991,1130.0000000000095,-1124.9999999999982,-998.9999999999952,441.99999999998687,-330.9999999999924,-170.99999999999227,-405.9999999999917,-519.999999999996,-395.0000000000009,-517.0000000000008,,-5013.999999999984
2021.02.23,-1032.0000000000107,-310.0000000000103,-480.0000000000027,-595.9999999999966,1130.0000000000095,-1158.0000000000034,-1004.9999999999955,370.00000000000364,-388.9999999999949,-231.99999999999932,-442.99999999999784,-561.9999999999976,-367.0000000000062,-501.000000000007,,-5575.000000000009
2021.02.23,-1039.9999999999966,-235.00000000000742,-449.9999999999948,-549.9999999999949,1134.0000000000005,-1124.0000000000027,-996.0000000000093,449.9999999999948,-350.9999999999902,-174.99999999999716,-401.9999999999868,-507.000000000005,-385.99999999999744,-497.99999999999847,,-5129.999999999985
2021.02.23,-990.000000000002,-196.0000000000184,-397.99999999999835,-539.999999999996,1197.0000000000027,-1124.9999999999982,-961.0000000000127,500.9999999999959,-302.9999999999866,-158.00000000000125,-356.9999999999993,-503.0000000000001,-356.00000000000074,-514.9999999999987,,-4704.000000000015
2021.02.23,-1034.0000000000016,-259.0000000000092,-405.9999999999952,-508.9999999999928,1209.0000000000032,-1081.999999999994,-882.000000000005,402.9999999999978,-287.9999999999994,-138.9999999999958,-342.9999999999893,-418.99999999999693,-329.999999999997,-400.00000000000034,,-4478.999999999975
2021.02.24,-1028.0000000000066,-199.00000000001583,-427.99999999999505,-525.9999999999932,1197.0000000000027,-1088.0,-931.0000000000116,358.9999999999982,-408.9999999999927,-104.99999999998977,-356.9999999999993,-450.9999999999934,-385.99999999999744,-487.99999999999955,,-4839.9999999999945
2021.02.24,-1026.0000000000157,-214.00000000000307,-419.9999999999982,-519.0000000000028,1194.0000000000027,-1085.9999999999982,-925.9999999999877,472.00000000000574,-289.0000000000059,-115.99999999999966,-343.9999999999941,-444.9999999999932,-372.0000000000057,-474.00000000000773,,-4565.000000000004
