date,GBPUSD,USDCAD,AUDUSD,NZDUSD,CHFJPY,AUDCHF,GBPJPY,GBPAUD,EURAUD,CADJPY,AUDJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2021.02.22,-175.00000000001404,-108.00000000001918,-121.00000000000443,-249.99999999999466,-281.9999999999965,-224.000000000002,-610.99999999999,83.9999999999952,-11.00000000000545,-400.99999999999625,-352.99999999999443,-457.9999999999984,-82.00000000000429,-213.00000000000762,,-3205.000000000032
2021.02.22,-137.00000000000932,-136.00000000000279,-170.00000000000347,-300.99999999999574,-253.99999999999068,-314.0000000000032,-599.9999999999943,-89.00000000000574,-123.00000000000644,-408.00000000000125,-412.9999999999967,-522.9999999999961,-123.00000000000644,-265.0000000000041,,-3856.000000000017
2021.02.22,-148.00000000001478,-150.00000000000568,-177.00000000000495,-317.9999999999961,-231.99999999999932,-324.9999999999975,-598.9999999999895,-86.0000000000083,-126.99999999998823,-426.00000000000193,-423.9999999999924,-543.9999999999969,-124.99999999999733,-270.0000000000036,,-3950.9999999999964
2021.02.22,-97.00000000001374,-104.00000000001519,-122.99999999999534,-264.999999999993,-225.9999999999991,-270.0000000000036,-522.9999999999961,-46.0000000000127,-39.999999999995595,-378.9999999999907,-350.9999999999991,-475.9999999999991,-90.99999999999665,-243.00000000000432,,-3234.0000000000146
2021.02.22,-86.0000000000083,-97.00000000001374,-126.99999999999933,-261.99999999999557,-209.00000000000318,-287.0000000000039,-500.0,-60.99999999999994,-65.00000000000395,-375.0,-353.9999999999992,-459.0000000000032,-95.00000000000064,-247.00000000000833,,-3224.000000000039
2021.02.22,-50.0000000000167,-56.000000000011596,-100.00000000000009,-207.99999999999707,-218.00000000000352,-265.99999999999955,-493.9999999999998,-95.00000000000064,-38.99999999998904,-364.9999999999949,-345.9999999999894,-424.99999999999716,-95.99999999999609,-202.0000000000022,,-2959.9999999999977
2021.02.22,129.99999999998568,186.99999999998164,-65.00000000000395,-73.99999999999629,-198.99999999999807,-336.00000000000296,-503.0000000000143,-268.0000000000016,-76.99999999999375,-274.9999999999915,-397.99999999999613,-376.99999999999534,-272.00000000000557,-243.99999999999977,,-2771.000000000032
2021.02.22,25.999999999992696,176.99999999998272,-58.99999999999794,-129.9999999999968,-179.9999999999926,-422.00000000000017,-568.000000000012,-93.00000000000975,36.999999999998145,-292.99999999999216,-387.999999999991,-423.0000000000018,-239.0000000000003,-292.00000000000335,,-2847.000000000024
2021.02.22,55.99999999998939,301.99999999998005,16.0000000000049,-66.99999999999484,24.00000000000091,-444.9999999999954,-543.0000000000064,43.999999999999595,-51.99999999998539,-224.00000000000375,-303.99999999998784,-350.9999999999991,-251.00000000000122,-312.00000000000114,,-2107.0
2021.02.22,-72.0000000000054,182.99999999999983,-51.000000000001044,-125.99999999999278,-54.000000000002046,-453.99999999999886,-704.0000000000077,31.999999999987594,-83.9999999999952,-305.9999999999974,-390.99999999999113,-438.0000000000024,-260.00000000000466,-313.00000000000773,,-3038.000000000019
2021.02.22,-165.00000000001512,220.99999999998232,-66.99999999999484,-173.9999999999964,-176.00000000000193,-339.0000000000004,-693.000000000012,79.99999999999119,-82.00000000000429,-234.99999999999943,-344.99999999999886,-414.99999999999204,-282.0000000000045,-375.9999999999986,,-3048.000000000045
2021.02.22,-181.00000000000892,170.99999999998784,-116.00000000000499,-234.99999999999633,-57.00000000000216,-353.99999999999875,-561.000000000007,65.99999999998829,-85.00000000000173,-167.99999999999216,-317.99999999999784,-420.0000000000017,-297.9999999999983,-417.0000000000007,,-2973.0000000000346
2021.02.22,-194.0000000000053,115.99999999998278,-160.00000000000458,-256.0000000000007,-99.00000000000375,-351.0000000000013,-581.9999999999936,-19.999999999997797,-4.000000000004,-209.99999999999375,-363.9999999999901,-444.0000000000026,-319.0000000000026,-418.0000000000073,,-3305.0000000000246
2021.02.22,-344.00000000001097,73.99999999999629,-224.000000000002,-317.9999999999961,-90.00000000000341,-383.0,-663.9999999999873,60.99999999999994,-1.999999999990898,-212.0000000000033,-369.99999999999034,-451.9999999999982,-351.0000000000013,-441.99999999999795,,-3716.9999999999854
2021.02.22,-310.9999999999946,118.99999999998023,-219.00000000000253,-317.9999999999961,-111.99999999999477,-348.9999999999993,-586.0000000000127,-87.99999999999919,25.00000000000835,-144.99999999999602,-347.999999999999,-432.9999999999927,-380.00000000000256,-465.9999999999998,,-3611.000000000001
2021.02.22,-273.9999999999965,112.99999999998533,-234.00000000000088,-373.00000000000114,-198.99999999999807,-310.9999999999946,-544.9999999999875,-150.00000000000568,-26.999999999999247,-146.99999999999136,-379.99999999999545,-507.99999999999557,-412.00000000000125,-545.0000000000066,,-3991.999999999989
2021.02.22,-229.99999999999687,118.99999999998023,-202.0000000000022,-346.0000000000019,-236.99999999999477,-290.00000000000136,-562.0000000000118,-68.00000000000139,2.0000000000131024,-179.00000000000205,-378.9999999999907,-507.000000000005,-370.9999999999991,-533.0000000000057,,-3783.000000000019
2021.02.22,-218.00000000000708,98.99999999998244,-195.00000000000074,-351.0000000000013,-195.99999999999795,-263.0000000000021,-487.99999999999955,-60.99999999999994,21.00000000000435,-140.99999999999113,-338.99999999999864,-472.999999999999,-399.0000000000049,-519.0000000000028,,-3523.0000000000186
2021.02.22,-368.9999999999971,81.9999999999821,-304.9999999999997,-429.99999999999704,-236.99999999999477,-300.99999999999574,-418.00000000000637,-256.00000000001177,-58.000000000002494,-115.99999999999966,-378.9999999999907,-480.000000000004,-495.9999999999964,-618.0000000000074,,-4381.000000000021
2021.02.22,-375.9999999999986,122.99999999998423,-307.0000000000017,-417.99999999999613,-109.99999999999943,-287.9999999999994,-393.0000000000007,-164.99999999999292,-68.00000000000139,7.000000000005002,-303.99999999998784,-403.99999999999636,-526.9999999999997,-655.0000000000056,,-3884.99999999999
2021.02.22,-382.0000000000157,143.99999999998857,-336.00000000000296,-443.99999999999994,-103.9999999999992,-282.99999999999994,-331.99999999999363,-161.00000000001114,-161.99999999999548,57.00000000000216,-265.00000000000057,-370.9999999999951,-573.0000000000013,-687.0000000000043,,-3899.000000000028
2021.02.22,-598.0000000000097,-43.00000000001525,-497.99999999999847,-504.9999999999999,48.00000000000182,-375.9999999999986,-163.0000000000109,-265.0000000000041,-400.00000000000034,139.00000000001,-250.0,-278.99999999999636,-660.000000000005,-694.0000000000057,,-4544.000000000033
2021.02.22,-500.9999999999959,16.999999999978144,-451.0000000000014,-490.999999999997,147.00000000000557,-405.9999999999952,-122.0000000000141,-282.0000000000045,-343.99999999998875,156.99999999999648,-212.99999999999386,-275.0000000000057,-670.9999999999993,-687.9999999999998,,-4123.000000000015
2021.02.22,-500.00000000001154,-17.000000000000348,-417.0000000000007,-402.9999999999978,174.99999999999716,-400.00000000000034,-144.00000000000546,-225.00000000000853,-314.99999999999864,103.00000000000864,-227.99999999999443,-195.99999999999795,-534.0000000000011,-509.9999999999993,,-3611.00000000001
2021.02.22,-673.9999999999968,-70.0000000000145,-492.999999999999,-458.00000000000284,159.00000000000603,-429.0000000000016,-307.9999999999927,-197.00000000000273,-367.0000000000062,115.0000000000091,-262.00000000000045,-248.99999999999523,-607.9999999999974,-530.0000000000082,,-4371.000000000003
2021.02.22,-760.0000000000051,-99.00000000000463,-497.000000000003,-476.9999999999941,106.00000000000875,-407.0000000000018,-373.9999999999952,-99.00000000000463,-297.9999999999983,96.00000000000364,-262.00000000000045,-260.9999999999957,-572.0000000000058,-533.0000000000057,,-4437.000000000003
2021.02.22,-768.9999999999975,-176.00000000002058,-507.0000000000019,-500.9999999999959,100.00000000000853,-404.99999999999983,-378.0000000000143,-73.00000000001194,-234.00000000000088,52.00000000000671,-288.99999999998727,-289.0000000000015,-562.0000000000069,-516.0000000000053,,-4547.000000000028
2021.02.22,-733.0000000000059,-161.00000000001114,-512.0000000000014,-509.9999999999993,117.00000000000443,-441.0000000000025,-358.0000000000041,-130.99999999999224,-241.99999999998667,52.00000000000671,-290.9999999999968,-292.99999999999216,-575.0000000000033,-553.999999999999,,-4631.999999999983
2021.02.22,-766.0,-151.00000000001222,-578.0000000000007,-565.9999999999999,177.99999999999727,-492.999999999999,-348.0000000000132,-229.00000000001253,-347.9999999999928,73.99999999999807,-344.99999999999886,-337.0000000000033,-629.9999999999973,-585.0000000000022,,-5124.000000000036
2021.02.22,-746.0000000000023,-164.00000000000858,-600.999999999996,-554.9999999999944,171.99999999999704,-492.0000000000035,-305.0000000000068,-266.999999999995,-377.9999999999894,96.00000000000364,-340.999999999994,-305.9999999999974,-645.0000000000067,-575.9999999999987,,-5107.999999999993
2021.02.22,-748.0000000000153,-176.00000000002058,-602.0000000000025,-551.9999999999969,174.0000000000066,-500.00000000000045,-296.99999999999704,-300.00000000001137,-380.00000000000256,82.99999999999841,-345.9999999999894,-304.00000000000205,-661.0000000000005,-557.0000000000075,,-5166.000000000042
2021.02.22,-668.0000000000019,-103.00000000000864,-556.9999999999964,-475.99999999999864,168.00000000000637,-463.0000000000023,-246.00000000000932,-270.99999999999903,-309.0000000000037,118.00000000000921,-309.99999999998806,-233.0000000000041,-634.0000000000013,-507.0000000000019,,-4491.0
2021.02.22,-598.0000000000097,-1.0000000000065512,-487.0000000000041,-400.9999999999958,204.9999999999983,-460.00000000000483,-213.99999999999864,-249.99999999999466,-292.9999999999877,152.00000000000102,-278.99999999999636,-188.99999999999295,-653.0000000000035,-523.0000000000068,,-3991.000000000003
2021.02.22,-541.9999999999981,24.999999999986144,-470.9999999999992,-419.00000000000273,224.00000000000375,-463.9999999999977,-193.00000000001205,-263.99999999999756,-324.9999999999975,159.9999999999966,-263.9999999999958,-216.99999999999875,-651.999999999997,-553.0000000000035,,-3955.0000000000136
2021.02.22,-546.000000000002,12.999999999996348,-480.99999999999807,-424.00000000000216,192.99999999999784,-463.0000000000023,-201.99999999999818,-296.9999999999917,-316.99999999998954,155.00000000000114,-274.9999999999915,-224.99999999999432,-663.0000000000025,-561.0000000000003,,-4092.9999999999777
2021.02.23,-578.9999999999961,-83.00000000001084,-473.0000000000012,-404.99999999999983,177.0000000000067,-400.9999999999958,-225.9999999999991,-327.99999999999494,-351.99999999999676,158.00000000000125,-256.0000000000002,-203.99999999999352,-631.9999999999992,-517.0000000000008,,-4120.999999999981
2021.02.23,-665.0000000000044,-72.0000000000054,-473.0000000000012,-388.9999999999949,207.9999999999984,-407.99999999999727,-272.99999999999613,-253.99999999999866,-265.0000000000041,167.0000000000016,-253.0000000000001,-185.00000000000227,-631.0000000000038,-486.00000000000864,,-3979.0000000000164
2021.02.23,-656.0000000000122,-20.000000000020002,-514.9999999999987,-434.9999999999965,201.99999999999818,-434.000000000001,-217.00000000001296,-239.00000000001143,-248.99999999998812,174.0000000000066,-254.99999999999545,-182.00000000000216,-641.9999999999982,-509.00000000000387,,-3977.0000000000355
2021.02.23,-656.9999999999965,-26.0000000000149,-522.9999999999957,-451.0000000000014,222.99999999999898,-443.99999999999994,-181.99999999998795,-215.00000000000963,-258.0000000000027,192.99999999999784,-246.9999999999999,-177.99999999999727,-655.0000000000056,-534.0000000000011,,-3954.0000000000155
2021.02.23,-631.0000000000038,-34.000000000000696,-514.0000000000033,-429.0000000000016,210.00000000000796,-431.99999999999903,-171.99999999999704,-232.00000000000998,-236.99999999999832,180.99999999999739,-253.0000000000001,-171.99999999999704,-634.9999999999967,-526.9999999999997,,-3877.000000000002
2021.02.23,-673.9999999999968,-73.00000000001194,-516.0000000000053,-453.0000000000034,204.00000000000773,-424.9999999999976,-181.0000000000116,-209.9999999999991,-212.99999999999653,161.00000000000136,-242.999999999995,-173.99999999999238,-624.0000000000023,-497.99999999999847,,-3919.0000000000014
2021.02.23,-678.0000000000008,-119.00000000000244,-534.9999999999966,-439.99999999999596,200.00000000000284,-441.0000000000025,-197.00000000000273,-228.00000000000597,-234.99999999998522,133.00000000000978,-268.0000000000007,-138.00000000000523,-606.0000000000065,-497.99999999999847,,-4049.9999999999905
2021.02.23,-744.9999999999957,-258.0000000000027,-658.0000000000031,-475.0000000000032,180.99999999999739,-517.9999999999962,-235.00000000001364,-414.00000000000324,-384.00000000000654,63.00000000000239,-371.9999999999999,-191.0000000000025,-644.0000000000001,-431.99999999999903,,-5082.000000000026
2021.02.23,-730.0000000000084,-257.0000000000183,-641.0000000000027,-419.00000000000273,177.0000000000067,-497.99999999999847,-212.99999999999386,-388.9999999999949,-351.99999999999676,67.99999999999784,-350.9999999999991,-128.0000000000001,-619.9999999999983,-334.00000000000097,,-4687.000000000011
2021.02.23,-740.0000000000073,-259.0000000000092,-590.999999999997,-390.0000000000015,168.00000000000637,-453.0000000000034,-239.00000000000432,-263.99999999999756,-273.9999999999965,57.00000000000216,-282.99999999998704,-87.0000000000033,-553.999999999999,-289.0000000000059,,-4198.000000000004
2021.02.23,-679.0000000000074,-206.00000000001728,-480.99999999999807,-329.999999999997,162.00000000000614,-378.999999999996,-221.00000000000364,-120.99999999999334,-136.99999999998712,64.99999999999773,-221.9999999999942,-70.99999999999795,-477.0000000000052,-264.0000000000087,,-3361.000000000002
2021.02.23,-642.0000000000092,-161.00000000001114,-460.00000000000483,-329.999999999997,177.0000000000067,-385.99999999999744,-216.00000000000819,-92.00000000000318,-109.99999999998789,79.00000000000773,-208.99999999998897,-72.00000000000273,-470.9999999999992,-282.99999999999994,,-3175.9999999999955
2021.02.23,-660.0000000000161,-174.00000000000747,-485.99999999999756,-336.9999999999984,177.0000000000067,-412.9999999999967,-265.99999999999113,-116.00000000000499,-158.99999999999804,52.00000000000671,-254.99999999999545,-108.00000000000409,-480.99999999999807,-284.0000000000065,,-3510.0000000000014
2021.02.23,-734.0000000000124,-249.00000000001032,-541.9999999999981,-375.0000000000031,167.0000000000016,-448.9999999999994,-307.9999999999927,-168.99999999999693,-222.99999999999542,25.000000000005684,-300.9999999999877,-132.99999999999557,-507.0000000000019,-282.0000000000045,,-4079.9999999999905
2021.02.23,-751.0000000000127,-257.0000000000183,-539.0000000000006,-378.999999999996,186.9999999999976,-443.99999999999994,-324.0000000000123,-141.99999999999767,-204.99999999998852,16.000000000005343,-278.99999999999636,-123.00000000000466,-484.00000000000665,-265.99999999999955,,-3990.0000000000305
2021.02.23,-748.9999999999997,-248.00000000000378,-529.9999999999972,-315.9999999999941,171.00000000000648,-448.000000000004,-354.0000000000134,-117.99999999999588,-205.99999999999508,4.0000000000048885,-301.9999999999925,-81.00000000000307,-478.9999999999961,-194.0000000000053,,-3849.999999999988
2021.02.23,-731.9999999999993,-236.00000000001398,-519.9999999999983,-300.0000000000003,121.99999999999989,-443.0000000000045,-364.0000000000043,-178.99999999999582,-191.99999999999218,-16.999999999995907,-308.9999999999975,-94.99999999999886,-477.0000000000052,-204.00000000000418,,-3946.000000000011
2021.02.23,-594.0000000000057,-179.00000000001802,-485.99999999999756,-283.99999999999534,131.00000000000023,-431.0000000000036,-268.0000000000007,-256.00000000001177,-160.00000000000458,5.000000000009663,-297.9999999999876,-87.0000000000033,-495.000000000001,-214.99999999999852,,-3617.0000000000177
2021.02.23,-643.0000000000158,-197.00000000000273,-490.00000000000153,-283.99999999999534,43.00000000000637,-414.00000000000324,-384.00000000001455,-232.99999999999432,-116.00000000000499,-55.999999999997385,-301.9999999999925,-117.999999999995,-480.99999999999807,-201.00000000000674,,-3876.0000000000155
2021.02.23,-771.0000000000106,-233.00000000001654,-546.000000000002,-368.9999999999971,40.00000000000625,-448.9999999999994,-515.9999999999911,-129.00000000000134,-150.00000000000568,-49.99999999999716,-369.99999999999034,-185.99999999999284,-512.0000000000014,-275.99999999999847,,-4516.999999999998
2021.02.23,-890.9999999999974,-226.00000000001506,-487.99999999999955,-336.00000000000296,105.00000000000398,-585.0000000000022,-605.9999999999945,42.999999999993044,-131.99999999999878,-63.99999999999295,-323.99999999999807,-156.99999999999648,-512.9999999999968,-291.0000000000079,,-4465.000000000006
2021.02.23,-787.0000000000043,-58.000000000002494,-456.00000000000085,-339.99999999999585,387.00000000000045,-634.9999999999967,-610.0000000000136,36.999999999998145,-214.00000000000307,3.0000000000001137,-343.9999999999941,-224.00000000000375,-536.9999999999986,-368.00000000000165,,-4146.000000000016
2021.02.23,-788.9999999999952,-62.000000000006494,-455.0000000000054,-347.9999999999928,414.0000000000015,-649.999999999995,-602.0000000000039,86.0000000000083,-234.00000000000088,-36.000000000001364,-342.9999999999893,-271.0000000000008,-539.0000000000006,-397.0000000000029,,-4225.999999999985
2021.02.23,-846.9999999999977,-29.00000000001235,-370.00000000000364,-368.00000000000165,415.00000000000625,-687.0000000000043,-753.0000000000143,96.99999999999153,-109.99999999998789,-33.00000000000125,-314.9999999999977,-307.00000000000216,-470.9999999999992,-431.99999999999903,,-4210.000000000024
2021.02.23,-822.0000000000116,7.999999999985796,-321.0000000000046,-353.0000000000033,423.0000000000018,-631.0000000000038,-742.999999999995,401.99999999999125,-36.999999999998145,-1.9999999999953388,-241.99999999999022,-263.9999999999958,-426.00000000000415,-431.0000000000036,,-3439.0000000000264
2021.02.23,-815.0000000000101,40.99999999997994,-300.99999999999574,-358.9999999999982,503.0000000000001,-619.9999999999983,-709.0000000000032,431.0000000000036,-41.000000000002146,34.000000000006025,-218.9999999999941,-275.99999999999625,-446.9999999999974,-468.00000000000176,,-3246.0000000000073
2021.02.23,-761.999999999996,60.99999999999994,-297.9999999999983,-351.0000000000013,478.00000000000864,-629.0000000000018,-712.9999999999939,400.00000000000034,-28.000000000005798,7.000000000005002,-253.99999999999068,-299.99999999999716,-445.0000000000065,-470.00000000000375,,-3303.999999999981
2021.02.23,-870.0000000000152,0.9999999999843467,-358.0000000000028,-425.99999999999307,513.0000000000052,-671.9999999999948,-766.9999999999959,350.00000000000585,-123.00000000000644,-6.999999999990791,-287.9999999999967,-355.000000000004,-497.99999999999847,-548.0000000000041,,-4048.0000000000073
2021.02.23,-862.0000000000072,-28.000000000005798,-395.0000000000009,-483.0000000000001,519.0000000000055,-670.9999999999993,-717.9999999999893,258.99999999998704,-140.99999999999113,8.000000000009777,-296.99999999999704,-391.00000000000534,-517.9999999999962,-602.0000000000025,,-4319.999999999993
2021.02.23,-811.0000000000061,-30.0000000000189,-392.00000000000347,-458.9999999999983,500.0,-707.9999999999975,-731.9999999999993,232.99999999999432,-242.99999999999324,-52.99999999999727,-330.99999999998886,-388.9999999999958,-489.0000000000061,-548.0000000000041,,-4452.000000000015
2021.02.23,-722.0000000000005,-28.000000000005798,-343.00000000000443,-410.9999999999947,474.00000000000375,-705.0000000000001,-734.0000000000089,160.99999999998892,-204.99999999998852,-106.99999999999932,-342.9999999999893,-417.0000000000016,-462.0000000000068,-511.0000000000059,,-4353.000000000014
2021.02.23,-687.0000000000153,-16.000000000016,-319.99999999999807,-397.0000000000029,406.0000000000059,-670.9999999999993,-769.0000000000055,153.9999999999875,-130.99999999999224,-108.99999999999466,-351.99999999998965,-415.9999999999968,-445.0000000000065,-484.00000000000665,,-4237.00000000003
2021.02.23,-817.000000000001,-96.00000000000719,-387.99999999999943,-458.9999999999983,350.9999999999991,-651.0000000000016,-819.9999999999932,228.00000000000597,-165.9999999999995,-122.99999999999045,-379.99999999999545,-447.00000000000273,-450.00000000000597,-502.9999999999979,,-4720.999999999988
2021.02.23,-792.9999999999993,-95.00000000000064,-377.0000000000051,-458.00000000000284,356.9999999999993,-634.9999999999967,-808.9999999999975,241.00000000000233,-156.00000000000057,-125.0,-369.99999999999034,-448.99999999999807,-475.99999999999864,-528.0000000000063,,-4672.9999999999945
2021.02.23,-974.0000000000082,-229.00000000001253,-434.000000000001,-495.000000000001,555.0000000000068,-717.9999999999964,-679.000000000002,234.00000000000088,-194.99999999998963,-85.99999999999852,-262.00000000000045,-322.00000000000273,-480.0000000000027,-485.0000000000021,,-4570.00000000001
2021.02.23,-1048.0000000000045,-236.00000000001398,-500.00000000000045,-553.999999999999,609.9999999999994,-732.9999999999948,-722.0000000000084,309.0000000000037,-245.0000000000063,-31.999999999996476,-295.99999999999227,-361.0000000000042,-482.00000000000466,-536.9999999999986,,-4827.00000000002
2021.02.23,-1080.0000000000143,-227.00000000002163,-482.00000000000466,-544.9999999999955,647.0000000000056,-870.9999999999995,-796.999999999997,255.00000000000523,-253.99999999999866,-49.99999999999716,-308.9999999999975,-379.99999999999545,-483.0000000000001,-562.0000000000069,,-5138.000000000018
2021.02.23,-934.0000000000126,-189.00000000001694,-449.9999999999948,-532.9999999999945,759.0000000000003,-822.0000000000005,-741.9999999999902,296.0000000000074,-211.00000000000563,-39.00000000000148,-293.99999999999693,-382.000000000005,-429.0000000000016,-514.9999999999987,,-4485.000000000011
2021.02.23,-937.00000000001,-156.00000000000057,-405.9999999999952,-517.0000000000008,840.0000000000034,-912.0000000000017,-727.0000000000039,385.99999999999744,-235.99999999999176,-30.000000000001137,-265.99999999999113,-388.00000000000523,-426.9999999999996,-558.000000000003,,-4334.000000000003
2021.02.23,-930.0000000000086,-158.0000000000137,-407.0000000000018,-531.9999999999991,948.9999999999981,-932.999999999995,-789.999999999992,388.9999999999949,-236.99999999999832,-40.99999999999682,-286.9999999999919,-412.9999999999967,-448.000000000004,-565.0000000000044,,-4403.000000000009
2021.02.23,-961.0000000000118,-126.0000000000039,-409.0000000000038,-531.9999999999991,1003.0000000000001,-976.9999999999945,-813.999999999993,405.9999999999952,-219.99999999999798,-49.99999999999716,-302.99999999999727,-433.9999999999975,-445.0000000000065,-568.0000000000018,,-4430.000000000009
2021.02.23,-990.000000000002,-134.00000000001188,-417.99999999999613,-534.9999999999966,978.0000000000086,-995.0000000000015,-899.0000000000009,411.0000000000058,-236.99999999999832,-67.99999999999784,-338.99999999999864,-456.00000000000307,-465.9999999999998,-578.0000000000007,,-4725.999999999993
2021.02.23,-1042.0000000000095,-157.00000000000713,-443.0000000000045,-539.999999999996,951.9999999999982,-1075.999999999999,-973.9999999999895,431.0000000000036,-224.000000000002,-107.99999999998988,-384.00000000000034,-483.99999999999466,-465.9999999999998,-585.0000000000022,,-5099.999999999993
2021.02.23,-1036.0000000000148,-188.00000000001037,-446.9999999999974,-554.9999999999944,1082.9999999999984,-1134.0000000000016,-1022.9999999999961,419.9999999999982,-356.00000000000074,-173.00000000000182,-408.9999999999918,-522.0000000000056,-455.0000000000054,-556.0000000000009,,-5351.000000000025
2021.02.23,-1039.9999999999966,-320.00000000000915,-485.99999999999756,-600.999999999996,1112.000000000009,-1163.9999999999984,-1014.00000000001,347.9999999999928,-405.9999999999952,-239.99999999999488,-447.9999999999933,-566.9999999999931,-419.00000000000273,-551.0000000000015,,-5795.999999999986
2021.02.23,-1053.000000000015,-322.00000000000006,-490.999999999997,-600.999999999996,1126.0000000000048,-1168.0000000000023,-1009.9999999999909,348.9999999999993,-407.99999999998613,-238.9999999999901,-448.99999999999807,-563.0000000000024,-404.0000000000044,-530.0000000000082,,-5762.999999999987
2021.02.23,-1049.9999999999955,-257.0000000000183,-465.9999999999998,-561.0000000000003,1133.0000000000098,-1139.9999999999966,-1003.9999999999907,421.99999999998903,-373.99999999998545,-182.00000000000216,-413.99999999998727,-512.0000000000005,-392.9999999999989,-547.0000000000086,,-5344.999999999985
2021.02.23,-1072.0000000000064,-259.0000000000092,-431.0000000000036,-581.9999999999936,1177.9999999999973,-1129.9999999999977,-1003.0000000000143,402.9999999999978,-329.99999999998585,-159.9999999999966,-369.99999999999034,-522.0000000000056,-392.9999999999989,-558.000000000003,,-5229.00000000001
2021.02.24,-1049.9999999999955,-273.0000000000121,-465.9999999999998,-568.0000000000018,1048.0000000000018,-1114.0000000000039,-944.9999999999932,228.99999999999034,-445.99999999999085,-155.9999999999917,-379.99999999999545,-501.99999999999534,-421.0000000000047,-521.0000000000048,,-5564.999999999996
2021.02.24,-1032.999999999995,-244.00000000002197,-448.9999999999994,-551.0000000000015,1141.999999999996,-1105.999999999996,-943.000000000012,343.99999999998875,-431.99999999998795,-134.00000000000034,-378.0000000000001,-483.0000000000041,-414.00000000000324,-502.9999999999979,,-5184.0000000000355
