names,week,needed_features,accuracy,next_week_prediction_score,next_week_prediction
USDCHF,50,"['EURNZD', 'EURAUD', 'NZDCHF', 'GBPAUD']",100.0,0.7217709159515795,S
EURUSD,20,"['EURCHF', 'GBPAUD', 'AUDCAD']",80.0,-0.9836363636363636,B
USDCAD,20,"['EURJPY', 'AUDJPY', 'GBPJPY', 'EURGBP', 'EURCAD']",80.0,1.0,S
AUDUSD,15,['USDJPY'],100.0,-0.7767248862248861,B
NZDUSD,10,"['EURJPY', 'EURGBP']",100.0,-1.0,B
GBPCHF,10,"['GBPCAD', 'GBPAUD', 'GBPJPY']",80.0,-0.98,B
EURCHF,10,"['AUDNZD', 'EURCHF', 'USDCAD', 'CADJPY', 'EURGBP']",100.0,0.9,S
CHFJPY,20,"['EURCHF', 'NZDUSD']",80.0,0.4830548340548341,S
CADCHF,10,['GBPCHF'],100.0,-0.23666666666666672,B
AUDCHF,10,['GBPCHF'],100.0,-0.2636190476190476,B
NZDCHF,10,['GBPCHF'],100.0,-0.3417619047619048,B
EURGBP,10,['EURAUD'],80.0,-1.0,B
GBPJPY,15,"['EURCAD', 'EURJPY', 'GBPCHF', 'EURAUD', 'GBPAUD', 'EURUSD']",80.0,-1.0,B
GBPCAD,10,['AUDUSD'],80.0,-0.2821507936507937,B
GBPAUD,15,"['EURNZD', 'AUDCHF', 'NZDCHF', 'USDCHF']",80.0,-0.7659743034743036,B
EURJPY,10,"['GBPAUD', 'EURAUD']",80.0,-1.0,B
EURAUD,10,"['USDCHF', 'CHFJPY', 'NZDCHF', 'AUDCHF']",80.0,-1.0,B
EURNZD,10,"['AUDCHF', 'NZDCHF', 'CADCHF']",100.0,-1.0,B
CADJPY,20,"['EURJPY', 'AUDJPY', 'GBPJPY']",80.0,-0.6859285714285716,B
AUDJPY,15,"['EURUSD', 'EURAUD']",100.0,-0.7916618936618935,B
NZDCAD,10,"['AUDCHF', 'NZDCHF']",80.0,0.7100238095238097,S
