date,GBPUSD,EURUSD,USDJPY,AUDUSD,GBPCHF,CHFJPY,CADCHF,EURGBP,GBPAUD,EURJPY,EURCAD,EURAUD,CADJPY,NZDJPY,AUDCAD,NZDCAD,empty,sum
2016.01.18,265.0000000000041,-261.0000000000001,-586.9999999999891,696.999999999992,638.9999999999895,310.0000000000023,646.0000000000022,246.00000000000176,-1689.0000000000073,268.0000000000007,1245.9999999999916,-1922.0000000000016,-897.0000000000056,-1061.000000000007,-518.9999999999917,-351.99999999999676,,-2971.000000000015
2016.01.18,283.99999999999534,-268.0000000000016,-628.9999999999907,783.0000000000003,729.9999999999862,288.0000000000109,700.0000000000006,263.0000000000021,-1922.999999999986,305.9999999999974,1300.9999999999966,-2129.000000000003,-953.000000000003,-1141.999999999996,-616.9999999999898,-385.99999999999744,,-3391.999999999978
2016.01.18,303.9999999999932,-282.0000000000045,-585.9999999999985,766.0,781.9999999999939,216.99999999999875,753.0000000000036,280.9999999999979,-1839.999999999975,242.999999999995,1405.9999999999961,-2110.000000000012,-963.9999999999986,-1131.0000000000002,-539.999999999996,-356.9999999999962,,-3058.0000000000027
2016.01.18,259.9999999999936,-248.00000000000378,-477.99999999999443,690.9999999999972,713.9999999999924,127.00000000000955,690.0000000000017,234.00000000000088,-1678.9999999999861,165.99999999999682,1239.9999999999966,-1883.0000000000125,-832.9999999999984,-1010.0000000000051,-505.00000000001097,-364.9999999999931,,-2879.0000000000155
2016.01.18,356.00000000000074,-292.00000000000335,-616.9999999999902,761.999999999996,822.9999999999959,266.00000000000534,726.0000000000044,319.0000000000026,-1744.9999999999743,263.9999999999958,1380.9999999999877,-2113.9999999999936,-966.0000000000082,-1194.0000000000027,-556.9999999999964,-439.0000000000005,,-3026.9999999999804
2016.01.18,262.00000000000665,-248.00000000000378,-530.0000000000011,627.9999999999952,723.9999999999914,177.0000000000067,648.0000000000041,236.99999999999832,-1475.9999999999884,224.00000000000375,1133.9999999999907,-1737.0000000000107,-811.9999999999976,-1036.0000000000014,-475.99999999999864,-417.99999999999613,,-2699.000000000001
2016.01.18,232.99999999999432,-269.9999999999925,-494.99999999999034,589.9999999999906,663.999999999998,159.00000000000603,589.0000000000061,236.00000000000287,-1413.999999999982,161.99999999999193,1056.9999999999968,-1685.0000000000032,-736.0000000000042,-983.9999999999947,-488.999999999995,-449.9999999999948,,-2832.9999999999704
2016.01.18,317.9999999999961,-303.9999999999932,-547.9999999999876,605.9999999999955,730.9999999999927,234.99999999999943,574.0000000000078,304.9999999999997,-1334.9999999999973,176.00000000000193,1102.000000000003,-1771.0000000000114,-769.999999999996,-1040.0000000000064,-518.9999999999917,-479.99999999999153,,-2719.999999999979
2016.01.18,184.99999999999073,-347.9999999999928,-500.99999999999056,611.9999999999903,628.0000000000064,162.00000000000614,584.0000000000067,263.0000000000021,-1541.9999999999768,79.9999999999983,1151.9999999999975,-1845.0000000000077,-728.0000000000086,-1018.0000000000007,-539.0000000000117,-495.9999999999964,,-3350.9999999999873
2016.01.18,164.00000000000858,-283.000000000011,-378.9999999999907,548.9999999999995,499.9999999999893,123.00000000000466,536.0000000000032,205.99999999999508,-1387.9999999999893,15.000000000000568,1061.000000000001,-1608.0000000000093,-650.0000000000057,-875.0,-446.00000000000193,-414.9999999999987,,-2890.0000000000045
2016.01.18,710.999999999995,-445.0000000000065,-774.0000000000009,755.99999999999,1401.999999999992,231.99999999999932,931.0000000000041,609.000000000004,-1221.0000000000055,259.9999999999909,1807.000000000003,-2313.0000000000095,-1185.0000000000023,-1355.9999999999945,-416.00000000000523,-389.99999999999034,,-1392.0000000000364
2016.01.18,534.0000000000123,-310.0000000000103,-698.9999999999981,553.999999999999,1153.9999999999884,213.99999999999864,826.0000000000045,422.00000000000017,-863.9999999999759,334.0000000000032,1453.9999999999998,-1663.9999999999989,-1046.999999999997,-1132.9999999999955,-226.00000000000398,-268.99999999999704,,-719.9999999999706
2016.01.18,571.9999999999948,-258.0000000000027,-646.0000000000008,479.99999999999153,1004.0000000000049,314.9999999999977,684.0000000000068,405.9999999999952,-585.9999999999754,334.99999999999375,1261.000000000001,-1410.0000000000002,-954.0000000000077,-1027.000000000001,-190.99999999999673,-242.99999999999324,,-257.99999999999227
2016.01.18,468.00000000000176,-214.00000000000307,-658.0000000000013,412.9999999999967,848.9999999999886,368.0000000000092,692.9999999999992,319.99999999999807,-537.9999999999718,397.99999999999613,1265.9999999999893,-1187.0000000000048,-995.9999999999951,-1019.0000000000055,-48.99999999999905,-187.9999999999993,,-74.00000000000061
2016.01.18,323.99999999999096,-295.0000000000008,-653.9999999999964,418.9999999999916,832.9999999999949,261.0000000000099,753.0000000000036,300.99999999999574,-760.9999999999673,301.00000000000193,1384.9999999999918,-1327.0000000000116,-992.0000000000044,-938.0000000000024,-65.00000000000395,-90.99999999999665,,-546.0000000000032
2016.01.18,346.0000000000019,-306.00000000000625,-781.9999999999965,556.9999999999964,780.9999999999873,457.00000000000784,827.0,317.0000000000006,-1135.9999999999814,430.9999999999974,1665.0000000000055,-1655.0000000000064,-1215.0000000000034,-1227.9999999999945,-90.0000000000012,-192.99999999999872,,-1223.9999999999918
2016.01.18,465.0000000000043,-246.99999999999721,-728.9999999999992,501.99999999999136,787.9999999999887,490.99999999999966,705.0000000000001,339.99999999999585,-807.0000000000022,438.99999999999295,1402.9999999999986,-1448.0000000000048,-1094.0000000000082,-1180.0000000000068,-121.99999999999989,-273.000000000001,,-767.000000000048
2016.01.18,554.00000000001,-275.000000000003,-756.9999999999908,533.99999999999,960.0000000000053,445.99999999999795,780.000000000003,409.0000000000038,-770.9999999999884,432.9999999999927,1533.0000000000066,-1558.9999999999993,-1156.000000000006,-1180.9999999999973,-114.99999999999844,-207.99999999999707,,-372.9999999999705
2016.01.18,462.9999999999912,-283.99999999999534,-701.9999999999982,454.9999999999943,801.9999999999916,451.9999999999982,695.0000000000011,361.9999999999957,-670.9999999999993,369.99999999999034,1431.0000000000045,-1392.9999999999998,-1058.0000000000068,-1021.0000000000008,-73.00000000000084,-114.99999999999844,,-287.0000000000326
2016.01.18,523.0000000000068,-249.99999999999466,-683.9999999999975,513.9999999999923,893.9999999999948,410.0000000000108,766.0,375.9999999999986,-767.0000000000066,385.9999999999957,1502.9999999999877,-1482.0000000000055,-1109.0000000000089,-1049.9999999999973,-85.00000000000173,-95.00000000000064,,-150.0000000000258
2016.01.18,266.999999999995,-273.9999999999965,-661.9999999999919,465.9999999999998,748.9999999999997,294.00000000001114,775.9999999999989,256.0000000000007,-988.9999999999955,334.0000000000032,1439.9999999999968,-1408.9999999999936,-1040.9999999999968,-995.0000000000045,-75.9999999999983,-102.99999999999754,,-966.9999999999699
2016.01.18,350.00000000000585,-273.0000000000121,-666.9999999999874,441.99999999999795,756.0000000000011,359.99999999999943,687.0000000000043,297.9999999999983,-791.9999999999927,340.0000000000034,1319.999999999988,-1346.0000000000027,-989.0000000000043,-927.9999999999973,-114.99999999999844,-87.99999999999919,,-644.999999999996
2016.01.18,337.99999999999386,-236.99999999999832,-673.9999999999924,454.9999999999943,736.9999999999877,371.9999999999999,648.0000000000041,265.0000000000041,-849.9999999999729,391.9999999999959,1183.0000000000007,-1326.000000000005,-948.0000000000075,-981.9999999999993,-187.00000000000384,-203.99999999999307,,-1017.9999999999919
2016.01.18,317.0000000000117,-225.00000000000853,-667.9999999999922,419.9999999999982,673.9999999999968,398.00000000001035,636.9999999999986,249.99999999999466,-776.9999999999833,396.0000000000008,1197.0000000000036,-1222.9999999999964,-957.9999999999984,-995.9999999999951,-121.99999999999989,-202.9999999999976,,-882.9999999999565
2016.01.18,374.0000000000077,-293.99999999999426,-649.0000000000009,495.9999999999964,811.9999999999905,317.0000000000073,766.0,324.9999999999975,-923.9999999999693,298.0000000000018,1492.9999999999889,-1503.9999999999943,-1049.0000000000066,-972.999999999999,-102.00000000000209,-74.99999999999174,,-688.9999999999682
2016.01.18,226.99999999999943,-480.00000000001376,-737.9999999999995,384.9999999999909,897.9999999999987,213.00000000000807,827.0,378.999999999996,-805.9999999999956,176.00000000000193,1646.9999999999984,-1523.0000000000077,-1046.999999999997,-920.0000000000017,-16.0000000000049,-9.999999999998899,,-788.0000000000257
2016.01.18,245.0000000000063,-367.0000000000062,-703.9999999999935,344.99999999999534,811.9999999999905,270.00000000001023,735.0000000000078,309.0000000000037,-652.9999999999702,271.0000000000008,1390.0000000000023,-1256.999999999997,-981.0000000000088,-915.9999999999968,-12.000000000000899,-83.9999999999952,,-596.9999999999519
2016.01.18,214.00000000000307,-360.0000000000048,-708.999999999989,356.9999999999962,770.000000000004,282.0000000000107,802.9999999999982,287.0000000000039,-730.9999999999927,289.99999999999204,1540.000000000008,-1276.9999999999948,-1064.0000000000073,-873.0000000000047,68.99999999999685,73.00000000000084,,-328.9999999999795
2016.01.18,217.0000000000005,-317.0000000000117,-725.9999999999991,312.9999999999966,746.9999999999866,314.00000000000716,739.0000000000008,258.9999999999981,-602.999999999998,352.00000000000387,1366.0000000000005,-1119.0000000000034,-1015.0000000000006,-894.999999999996,61.999999999995396,-7.9999999999968985,,-314.00000000001603
2016.01.18,141.99999999999767,-293.0000000000099,-704.9999999999983,222.99999999999542,645.999999999991,323.99999999999807,639.0000000000007,202.0000000000022,-438.9999999999894,361.99999999999477,1139.0000000000011,-873.0000000000126,-902.000000000001,-882.9999999999956,70.99999999999883,-121.99999999999989,,-469.0000000000267
2016.01.18,113.00000000000753,-252.99999999999213,-693.9999999999884,204.99999999999963,557.9999999999918,347.0000000000084,543.0000000000045,156.00000000000057,-422.00000000001125,393.0000000000007,919.0000000000032,-775.9999999999989,-811.9999999999976,-846.9999999999942,-7.0000000000014495,-178.99999999999582,,-755.9999999999634
2016.01.18,43.999999999999595,-245.0000000000063,-692.9999999999978,216.99999999998943,485.99999999998647,350.0000000000085,587.9999999999997,107.00000000000153,-567.9999999999907,400.99999999999625,1017.0000000000013,-794.0000000000058,-864.9999999999949,-847.999999999999,44.99999999999504,-117.00000000000044,,-875.0000000000172
2016.01.18,15.00000000000945,-259.9999999999936,-707.9999999999984,239.0000000000003,517.9999999999962,314.00000000000716,580.0000000000027,112.000000000001,-676.9999999999943,403.99999999999636,940.9999999999918,-866.9999999999956,-831.0000000000031,-914.0000000000015,-39.999999999995595,-242.99999999999324,,-1416.9999999999702
2016.01.18,-31.999999999987594,-293.0000000000099,-693.9999999999884,237.99999999999378,482.00000000000466,299.99999999999716,563.0000000000024,109.00000000000354,-746.0000000000023,347.999999999999,961.9999999999961,-914.9999999999991,-808.9999999999975,-855.000000000004,-65.00000000000395,-187.9999999999993,,-1594.9999999999955
2016.01.18,-28.000000000005798,-231.0000000000034,-652.9999999999916,239.99999999999577,390.0000000000015,325.00000000000284,507.0000000000019,71.99999999999429,-733.0000000000059,373.9999999999952,841.0000000000028,-827.0,-760.9999999999957,-861.9999999999948,-80.00000000000229,-259.9999999999936,,-1685.9999999999986
2016.01.18,-55.99999999998939,-224.000000000002,-691.9999999999931,230.99999999999233,370.00000000000364,365.0000000000091,475.99999999999864,48.000000000003595,-754.9999999999724,426.00000000000193,794.9999999999901,-798.0000000000098,-756.0000000000002,-881.0000000000002,-104.99999999999955,-264.999999999993,,-1820.9999999999602
2016.01.18,-92.00000000000318,-245.0000000000063,-655.0000000000011,226.99999999999943,361.9999999999957,302.0000000000067,500.00000000000045,43.00000000000415,-808.9999999999709,362.99999999999955,807.0000000000022,-829.0000000000131,-734.0000000000089,-870.0000000000045,-95.99999999999609,-290.9999999999968,,-2016.999999999993
2016.01.18,-58.000000000002494,-265.0000000000041,-672.9999999999876,272.99999999998994,377.0000000000051,317.0000000000073,480.0000000000027,73.99999999999629,-917.9999999999744,361.99999999999477,845.9999999999912,-967.0000000000067,-731.9999999999993,-950.0000000000028,-192.99999999999872,-348.9999999999993,,-2375.999999999988
2016.01.19,-32.999999999994145,-303.9999999999932,-688.999999999993,278.9999999999959,424.99999999998647,320.0000000000074,517.0000000000008,121.99999999999989,-948.9999999999999,322.00000000000273,964.9999999999936,-1062.0000000000073,-795.0000000000017,-965.999999999994,-160.00000000000458,-315.9999999999941,,-2323.999999999995
2016.01.19,53.999999999998494,-302.0000000000023,-746.9999999999999,403.99999999999324,496.99999999999187,392.0000000000101,539.0000000000006,175.99999999999838,-1157.9999999999923,393.0000000000007,1007.0000000000024,-1324.000000000014,-856.9999999999993,-1180.9999999999973,-298.9999999999937,-503.99999999999335,,-2909.999999999996
2016.01.19,58.000000000002494,-273.0000000000121,-720.9999999999894,383.99999999999545,489.99999999999045,379.0000000000049,585.0000000000022,146.00000000000168,-1062.9999999999918,400.99999999999625,1052.0000000000084,-1225.9999999999939,-882.9999999999956,-1054.000000000002,-200.99999999999562,-361.0000000000002,,-2286.999999999979
2016.01.19,32.999999999994145,-283.99999999999534,-744.9999999999903,362.99999999999113,476.9999999999941,403.0000000000058,565.0000000000044,136.99999999999824,-1032.9999999999727,417.0000000000016,1024.999999999987,-1191.0000000000086,-876.0000000000048,-1000.0,-195.00000000000074,-293.99999999999426,,-2197.9999999999905
2016.01.19,62.99999999999084,-353.0000000000033,-852.9999999999944,470.9999999999992,618.0000000000074,421.0000000000065,672.0000000000059,204.00000000000418,-1300.9999999999966,451.9999999999982,1231.9999999999886,-1536.000000000004,-1009.0000000000003,-1106.9999999999993,-284.9999999999908,-276.9999999999939,,-2587.9999999999823
2016.01.19,52.99999999999194,-378.999999999996,-967.9999999999893,458.9999999999983,653.999999999999,492.00000000000443,705.0000000000001,215.99999999999397,-1282.0000000000055,544.9999999999875,1293.9999999999952,-1540.9999999999923,-1097.999999999999,-1141.999999999996,-246.99999999999721,-215.99999999999397,,-2454.999999999999
2016.01.19,39.999999999995595,-358.9999999999982,-922.9999999999876,431.99999999999903,644.0000000000001,447.00000000000273,728.0000000000064,190.99999999999673,-1221.9999999999675,518.9999999999912,1316.9999999999905,-1452.0000000000089,-1094.9999999999989,-1093.999999999994,-180.0000000000024,-158.99999999999804,,-2165.999999999973
2016.01.19,66.00000000001049,-341.99999999999784,-902.000000000001,388.9999999999949,646.9999999999976,447.00000000000273,704.0000000000047,195.00000000000074,-1250.99999999998,528.9999999999964,1275.0000000000039,-1402.9999999999986,-1070.999999999998,-1015.0000000000006,-175.00000000000293,-96.99999999999153,,-2003.999999999959
2016.01.19,-70.99999999999883,-202.00000000001327,-637.0000000000005,60.99999999999994,445.99999999999085,233.0000000000041,606.0000000000065,26.000000000003798,-265.0000000000041,391.9999999999959,900.9999999999962,-367.0000000000062,-805.0000000000068,-590.0000000000034,239.0000000000003,123.00000000000644,,89.99999999997128
2016.01.19,-41.000000000002146,-236.00000000001398,-690.9999999999883,108.99999999999244,390.0000000000015,359.00000000000887,612.9999999999969,59.99999999999339,-361.0000000000113,411.00000000000136,1055.9999999999902,-526.0000000000042,-894.999999999996,-680.9999999999974,238.0000000000049,117.00000000000044,,-78.00000000002355
2016.01.19,-4.999999999988347,-270.99999999999903,-789.999999999992,190.99999999999673,565.9999999999999,350.0000000000085,719.9999999999984,107.00000000000153,-557.0000000000075,475.9999999999991,1204.9999999999893,-766.0,-1012.0000000000005,-799.0000000000066,178.99999999999582,103.00000000000864,,-302.99999999999625
2016.01.19,5.000000000010552,-314.99999999999864,-844.9999999999989,274.9999999999919,628.9999999999907,356.9999999999993,785.0000000000024,143.00000000000423,-791.9999999999927,485.99999999999,1360.0000000000057,-1021.0000000000052,-1094.9999999999989,-875.0,115.99999999999389,107.00000000000153,,-680.0000000000041
2016.01.19,29.00000000001235,-329.00000000000153,-950.9999999999934,364.9999999999931,723.9999999999914,401.00000000001046,883.0000000000005,165.00000000000404,-1025.9999999999714,585.9999999999843,1520.9999999999945,-1245.0000000000073,-1243.9999999999998,-1049.9999999999973,75.00000000000284,62.000000000006494,,-1033.9999999999702
2016.01.19,63.99999999999739,-331.999999999999,-905.0000000000011,367.99999999999056,743.9999999999891,365.0000000000091,885.999999999998,187.00000000000384,-980.9999999999875,533.0000000000013,1549.0000000000005,-1262.0000000000075,-1222.999999999999,-983.0000000000041,83.9999999999952,126.0000000000039,,-780.0000000000093
2016.01.19,140.0000000000068,-397.0000000000029,-1081.9999999999936,549.9999999999949,933.000000000006,457.9999999999984,995.9999999999969,271.9999999999945,-1424.000000000003,646.9999999999914,1778.9999999999973,-1774.9999999999932,-1412.9999999999968,-1195.0000000000073,-97.00000000000264,79.00000000000685,,-1529.0000000000068
2016.01.19,219.99999999999798,-373.00000000000114,-1070.999999999998,694.9999999999901,968.9999999999976,475.9999999999991,1017.0000000000013,298.9999999999937,-1737.0000000000107,661.0000000000014,1841.9999999999882,-2069.999999999994,-1454.9999999999982,-1298.0000000000018,-244.99999999999523,2.000000000002,,-2068.000000000028
2016.01.19,228.99999999999034,-419.9999999999982,-1083.999999999989,667.9999999999908,1038.0000000000057,450.00000000000284,1063.9999999999982,339.99999999999585,-1642.9999999999723,621.0000000000093,1958.9999999999995,-2083.0000000000127,-1486.9999999999948,-1239.0000000000043,-175.99999999999838,113.00000000000753,,-1649.99999999997
2016.01.19,330.9999999999924,-473.99999999999665,-1218.999999999994,806.999999999991,1117.9999999999968,599.0000000000038,1122.0000000000007,424.00000000000216,-1909.9999999999895,711.9999999999891,2178.9999999999977,-2475.000000000005,-1656.000000000006,-1445.999999999998,-281.00000000000904,48.000000000003595,,-2121.000000000021
2016.01.19,425.99999999999307,-520.9999999999936,-1290.9999999999968,769.999999999993,1146.9999999999868,722.999999999999,1112.0000000000018,514.0000000000033,-1669.0000000000093,728.999999999985,2293.999999999996,-2459.0000000000114,-1734.0000000000089,-1484.9999999999995,-207.99999999999707,86.0000000000083,,-1566.0000000000505
2016.01.19,374.999999999992,-557.0000000000075,-1250.0,807.9999999999976,1126.999999999989,669.0000000000111,1145.000000000007,503.99999999999335,-1847.999999999983,645.0000000000102,2397.999999999989,-2588.999999999997,-1731.9999999999993,-1554.000000000002,-221.99999999999997,0.0,,-2080.9999999999995
2016.01.19,495.000000000001,-446.0000000000131,-1253.9999999999907,811.9999999999905,1156.0000000000014,737.000000000009,1095.0000000000016,495.000000000001,-1695.000000000002,775.0000000000057,2214.999999999989,-2442.000000000011,-1722.999999999999,-1474.0000000000036,-243.00000000000432,89.00000000000574,,-1408.0000000000186
2016.01.19,550.9999999999903,-367.0000000000062,-1173.9999999999923,756.9999999999966,1255.9999999999905,626.0000000000048,1097.999999999999,473.0000000000012,-1447.9999999999827,774.0000000000009,2073.999999999998,-2204.000000000006,-1652.000000000001,-1415.9999999999968,-180.0000000000024,74.00000000000739,,-757.9999999999986
2016.01.19,697.9999999999986,-384.00000000000654,-1206.9999999999936,795.9999999999967,1302.9999999999875,689.0000000000072,1041.000000000003,580.0000000000027,-1412.9999999999754,798.0000000000018,2004.9999999999902,-2317.0000000000136,-1628.0,-1453.000000000003,-292.9999999999988,6.0000000000060005,,-778.9999999999976
2016.01.19,649.999999999995,-486.00000000000864,-1208.999999999989,871.999999999995,1421.99999999999,605.000000000004,1097.0000000000036,607.0000000000019,-1649.9999999999736,639.00000000001,2212.999999999998,-2625.0000000000105,-1638.999999999996,-1617.999999999995,-396.9999999999918,-181.9999999999933,,-1700.99999999996
2016.01.19,595.9999999999966,-479.0000000000072,-1262.0000000000005,1011.9999999999907,1353.000000000004,668.0000000000064,1094.0000000000061,573.0000000000013,-2143.000000000006,746.9999999999857,2156.999999999987,-2947.999999999995,-1674.0000000000066,-1817.0000000000073,-597.9999999999985,-386.9999999999929,,-3108.000000000037
2016.01.19,672.0000000000059,-480.00000000001376,-1321.9999999999886,1010.9999999999952,1480.999999999999,689.9999999999977,1155.000000000006,607.9999999999974,-2052.9999999999936,808.9999999999975,2248.0000000000055,-2947.000000000011,-1760.000000000005,-1914.0000000000014,-541.0000000000026,-407.99999999999727,,-2751.000000000009
2016.01.19,618.9999999999918,-537.0000000000097,-1387.0000000000005,1012.9999999999973,1255.9999999999905,891.0000000000053,1136.999999999999,627.9999999999952,-2118.999999999982,814.9999999999977,2468.9999999999877,-3032.0000000000123,-1876.9999999999955,-1891.999999999996,-456.00000000000085,-239.99999999999577,,-2712.0000000000277
2016.01.19,543.0000000000045,-580.0000000000027,-1420.9999999999923,1182.9999999999895,1123.9999999999916,969.9999999999989,1097.0000000000036,619.0000000000028,-2728.9999999999814,801.9999999999925,2499.000000000007,-3481.000000000001,-1888.0000000000052,-2052.9999999999973,-722.0000000000115,-426.9999999999996,,-4464.000000000001
2016.01.19,207.00000000000162,-495.000000000001,-1324.9999999999886,993.9999999999949,529.0000000000017,1079.0000000000077,931.0000000000041,376.99999999999403,-2653.9999999999786,795.9999999999923,2282.0000000000064,-2923.000000000009,-1771.000000000001,-1840.999999999994,-505.00000000001097,-304.9999999999997,,-4623.999999999981
2016.01.19,-282.0000000000045,-463.9999999999977,-1217.9999999999893,933.9999999999905,14.000000000002899,993.0000000000092,812.0000000000016,90.0000000000012,-3178.9999999999986,712.9999999999939,1994.9999999999911,-2753.0000000000055,-1567.9999999999977,-1671.0000000000064,-576.9999999999942,-318.99999999999153,,-6479.999999999995
2016.01.19,-323.0000000000066,-536.0000000000032,-1177.9999999999973,981.999999999994,69.9999999999923,877.0000000000095,784.0000000000069,121.99999999999989,-3376.0000000000014,586.9999999999891,1940.9999999999927,-2954.0000000000123,-1457.0000000000077,-1671.0000000000064,-742.9999999999936,-454.9999999999943,,-7330.000000000038
2016.01.19,-287.9999999999994,-547.0000000000086,-1250.0,953.9999999999993,143.00000000000423,914.0000000000015,839.0000000000009,148.99999999999915,-3250.999999999982,652.9999999999916,2027.000000000001,-2913.00000000001,-1546.999999999997,-1694.0000000000027,-657.0000000000076,-381.99999999999346,,-6850.000000000004
2016.01.19,-229.99999999999687,-422.9999999999956,-1110.99999999999,864.9999999999935,153.9999999999875,817.9999999999978,814.0000000000036,92.00000000000318,-2900.999999999998,645.9999999999866,1838.9999999999907,-2533.0000000000073,-1447.0000000000027,-1585.9999999999986,-535.999999999992,-361.9999999999957,,-5901.000000000014
2016.01.19,-878.000000000001,-300.99999999999574,-1043.9999999999968,807.9999999999976,-553.0000000000035,781.0000000000059,584.0000000000067,-343.00000000000443,-3679.9999999999945,722.9999999999848,1241.0000000000032,-2229.9999999999986,-1177.0000000000068,-1536.0000000000014,-725.000000000009,-606.9999999999909,,-8937.000000000005
2016.01.19,-974.9999999999925,-252.99999999999213,-1224.9999999999943,932.999999999995,-705.0000000000001,1024.000000000001,690.9999999999972,-433.0000000000056,-4180.99999999999,977.0000000000039,1435.0000000000084,-2444.000000000002,-1447.0000000000027,-1784.9999999999966,-738.0000000000053,-618.9999999999918,,-9744.999999999967
2016.01.19,-1042.0000000000095,-231.0000000000034,-1141.999999999996,805.0000000000001,-814.0000000000036,975.9999999999991,575.9999999999987,-484.00000000000665,-3892.9999999999686,911.0000000000014,1192.9999999999995,-2113.9999999999936,-1281.000000000006,-1626.0000000000048,-681.0000000000093,-606.9999999999909,,-9453.999999999995
2016.01.19,-861.0000000000007,-202.00000000001327,-1062.9999999999882,886.9999999999934,-646.9999999999976,911.0000000000014,563.0000000000024,-402.9999999999978,-3867.9999999999827,855.9999999999945,1137.9999999999945,-2256.9999999999977,-1219.0000000000082,-1626.9999999999955,-806.999999999991,-676.9999999999943,,-9275.99999999998
2016.01.19,-778.9999999999964,-165.9999999999995,-1018.0000000000007,919.9999999999986,-595.0000000000122,886.0000000000099,594.0000000000057,-384.00000000000654,-3854.9999999999864,850.9999999999991,1188.9999999999957,-2280.9999999999995,-1239.0000000000043,-1611.000000000004,-795.0000000000013,-634.9999999999967,,-8918.0
2016.01.19,-678.0000000000008,-63.000000000013046,-985.99999999999,911.9999999999906,-592.9999999999991,939.9999999999977,502.00000000000244,-400.9999999999958,-3684.9999999999827,933.9999999999975,939.0000000000009,-2112.0000000000027,-1168.0000000000064,-1576.9999999999982,-841.9999999999983,-678.0000000000008,,-8555.999999999998
2016.01.19,-634.0000000000013,63.99999999999739,-797.9999999999876,933.9999999999905,-787.0000000000043,951.9999999999982,384.00000000000654,-468.9999999999972,-3688.0000000000023,881.0000000000002,753.0000000000036,-1985.9999999999989,-1039.0000000000014,-1487.9999999999995,-880.000000000003,-717.9999999999964,,-8518.999999999996
2016.01.19,-526.9999999999886,113.00000000000753,-812.9999999999882,922.999999999996,-724.9999999999978,1001.0000000000048,370.00000000000364,-443.0000000000045,-3496.9999999999945,953.000000000003,705.0000000000001,-1890.9999999999982,-1058.0000000000068,-1487.9999999999995,-850.0000000000063,-695.9999999999966,,-7922.999999999966
