date,USDCHF,GBPUSD,EURUSD,AUDUSD,NZDUSD,GBPCHF,CADCHF,GBPJPY,GBPCAD,EURNZD,NZDJPY,AUDCAD,NZDCAD,empty,sum
2020.06.15,-121.00000000000443,-2.999999999997449,-14.999999999987246,-75.00000000000284,-137.9999999999937,-156.00000000000057,-279.00000000000705,-2.0000000000095497,-1.999999999990898,-172.99999999997874,-281.0000000000059,-129.00000000000134,0.0,,-1373.9999999999798
2020.06.15,-60.99999999999994,17.000000000000348,47.00000000001925,-55.000000000005045,-95.99999999999609,-110.00000000001009,-267.00000000000614,49.99999999998295,6.000000000017103,-51.99999999998539,-222.99999999999898,-126.99999999999933,97.00000000000264,,-773.9999999999787
2020.06.15,-114.00000000000298,-236.99999999999832,-92.99999999998754,-31.000000000003247,16.0000000000049,-114.99999999999844,-270.99999999999903,-1.0000000000047748,10.000000000021103,241.00000000000233,-213.00000000000807,-180.0000000000024,31.000000000003247,,-956.9999999999733
2020.06.15,-9.999999999998899,-43.999999999999595,44.0000000000218,-6.0000000000060005,107.00000000000153,-22.999999999995246,-116.00000000000499,173.00000000000182,327.00000000001063,568.000000000013,-120.00000000000455,-165.9999999999995,68.99999999999685,,803.0000000000368
2020.06.15,14.000000000002899,-122.99999999998423,69.00000000000794,-2.000000000002,131.99999999999878,48.99999999998794,-107.00000000000153,-92.00000000001296,283.000000000011,682.0000000000048,-71.00000000001216,-160.00000000000458,24.999999999997247,,698.9999999999932
2020.06.15,49.99999999999449,-99.00000000000463,81.00000000001995,-48.99999999999905,87.99999999999919,99.99999999998899,-75.9999999999983,-37.00000000000614,287.000000000015,649.0000000000107,-72.00000000000273,-201.00000000000674,41.9999999999976,,763.0000000000084
2020.06.15,83.9999999999952,-14.999999999987246,138.0000000000159,-31.000000000003247,70.0000000000034,92.99999999998754,-56.0000000000005,-34.99999999999659,356.00000000000074,675.0000000000034,-40.00000000000625,-168.00000000000148,61.999999999995396,,1133.0000000000064
2020.06.15,78.99999999999574,-97.9999999999981,93.00000000000975,34.000000000000696,113.00000000000753,85.00000000000173,-70.99999999999883,-225.9999999999991,359.0000000000204,786.00000000002,12.999999999991019,-97.9999999999981,-51.000000000001044,,1018.0000000000517
2020.06.15,83.9999999999952,-126.0000000000039,80.00000000001339,102.99999999999754,221.00000000000452,170.00000000000347,-7.9999999999968985,-272.99999999999613,350.00000000000585,997.0000000000034,149.99999999999147,-55.000000000005045,-70.0000000000034,,1623.0000000000093
2020.06.15,87.99999999999919,-39.999999999995595,124.00000000001299,-47.00000000000814,123.00000000000644,45.99999999999049,-85.00000000000173,-63.99999999999295,349.0000000000215,790.0000000000018,9.000000000000341,-180.99999999999784,-2.000000000002,,1110.0000000000348
2020.06.15,73.99999999999629,19.999999999997797,177.00000000000495,-73.00000000000084,75.00000000000284,18.999999999991246,-118.00000000000699,-49.000000000006594,359.0000000000204,741.0000000000139,-8.000000000009777,-187.9999999999993,-21.00000000000435,,1007.9999999999995
2020.06.15,51.000000000001044,-7.0000000000014495,156.00000000000057,-9.00000000000345,131.00000000000333,22.999999999995246,-96.00000000000719,-153.99999999999636,384.00000000000654,861.0000000000007,67.99999999999784,-133.00000000000534,27.999999999994696,,1302.9999999999861
2020.06.15,46.00000000000159,18.0000000000069,168.0000000000126,42.999999999993044,165.9999999999995,14.999999999987246,-112.000000000001,-109.00000000000887,348.00000000001495,942.0000000000206,117.999999999995,-65.00000000000395,-0.999999999995449,,1577.000000000022
2020.06.15,43.999999999999595,46.999999999997044,187.00000000000384,49.99999999999449,182.99999999999983,-1.0000000000065512,-104.00000000000409,-54.000000000002046,385.00000000001313,1018.0000000000077,152.00000000000102,-67.00000000000594,-41.000000000002146,,1798.9999999999961
2020.06.15,68.00000000000139,86.0000000000083,246.00000000001288,59.99999999999339,190.00000000000128,5.999999999994898,-87.99999999999919,-75.9999999999934,424.00000000000216,1102.000000000003,178.99999999998784,-53.00000000000304,-48.99999999999905,,2095.00000000001
2020.06.15,105.99999999999498,45.000000000006146,235.00000000000742,63.99999999999739,182.99999999999983,26.999999999999247,-79.00000000000685,-234.00000000000887,415.0000000000098,1105.0000000000005,197.9999999999933,-17.000000000000348,-48.000000000003595,,1999.9999999999886
2020.06.15,117.99999999999588,-205.99999999999508,116.00000000000499,142.99999999999312,231.0000000000034,184.99999999999073,27.999999999994696,-537.0000000000061,338.0000000000161,1167.0000000000068,286.00000000000136,-4.999999999999449,-70.99999999999883,,1793.0000000000075
2020.06.15,34.99999999999615,-344.99999999999534,14.000000000002899,268.99999999999704,326.0000000000041,330.9999999999924,68.99999999999685,-539.999999999992,328.00000000001717,1238.0000000000057,365.99999999999966,39.00000000000014,-131.99999999999878,,1998.0000000000257
2020.06.15,-67.00000000000594,-550.9999999999903,-89.99999999999008,397.99999999999835,402.00000000000233,351.99999999999676,73.00000000000084,-701.9999999999982,245.0000000000063,1262.0000000000075,360.99999999999,100.00000000000009,-136.99999999999824,,1646.0000000000193
2020.06.15,-180.99999999999784,-553.9999999999878,-65.99999999998829,449.9999999999948,431.0000000000036,259.9999999999936,-18.0000000000069,-688.999999999993,204.00000000000418,1292.0000000000043,378.0000000000001,131.99999999999878,-90.99999999999665,,1548.000000000029
2020.06.15,-219.99999999999798,-526.0000000000042,-56.99999999999594,369.99999999999255,252.0000000000078,9.999999999998899,-46.00000000000159,-585.000000000008,231.0000000000034,929.000000000002,78.99999999999352,53.999999999998494,-9.999999999998899,,480.99999999999017
2020.06.15,-178.00000000000037,-313.99999999999204,-2.999999999997449,392.9999999999989,158.0000000000026,-127.00000000001043,-35.00000000000725,-283.00000000001546,590.0000000000016,740.0000000000073,15.000000000000568,2.999999999997449,156.00000000000057,,1114.999999999986
2020.06.15,-133.00000000000534,-49.99999999999449,60.000000000015596,156.00000000000057,42.0000000000087,-319.0000000000026,15.999999999993797,13.00000000000523,919.0000000000032,528.0000000000174,-131.00000000000023,-168.00000000000148,312.00000000000114,,1245.0000000000414
2020.06.15,-29.000000000001247,171.00000000001003,119.00000000000244,131.99999999999878,55.000000000005045,-293.0000000000099,2.000000000002,198.99999999998386,887.9999999999999,624.0000000000023,-85.99999999999852,-138.00000000000477,282.99999999999994,,1926.9999999999898
2020.06.15,115.99999999999389,198.00000000000927,164.00000000000858,151.00000000000114,20.0000000000089,-147.00000000000824,73.99999999999629,210.9999999999843,922.0000000000006,522.0000000000002,-121.00000000000932,-68.99999999999685,302.9999999999977,,2343.9999999999864
2020.06.15,46.00000000000159,127.00000000001043,84.0000000000174,221.99999999999997,31.000000000003247,-192.00000000001438,4.999999999999449,222.99999999998477,883.0000000000116,487.0000000000152,-109.99999999999943,0.0,326.0000000000041,,2132.000000000034
2020.06.15,44.99999999999504,198.00000000000927,125.00000000001954,200.00000000000017,64.0000000000085,-197.00000000000273,2.000000000002,274.0000000000009,787.0000000000043,537.0000000000097,-64.00000000000716,19.00000000000235,226.99999999999943,,2217.0000000000414
2020.06.15,56.99999999999594,-28.999999999990145,94.00000000001629,281.99999999999335,97.00000000000264,-104.99999999999955,51.99999999999649,-42.00000000000159,791.0000000000084,637.0000000000209,-35.0000000000108,47.9999999999925,232.99999999999432,,2080.0000000000186
