date,USDCHF,GBPUSD,EURUSD,USDJPY,USDCAD,AUDUSD,NZDUSD,GBPCHF,EURCHF,EURGBP,GBPJPY,empty,sum
2015.05.11,-336.00000000000296,-428.00000000000614,-637.0000000000209,-253.99999999999068,-427.99999999998397,-385.000000000002,-769.999999999993,-167.00000000000603,-188.9999999999947,-217.0000000000005,-21.99999999999136,,-3832.9999999999914
2015.05.11,-336.9999999999984,-438.9999999999894,-673.0000000000125,-256.9999999999908,-456.9999999999963,-424.00000000000216,-791.9999999999927,-158.0000000000137,-197.00000000000273,-234.99999999999633,62.00000000001182,,-3906.9999999999836
2015.05.11,-296.0000000000074,-367.0000000000062,-597.0000000000031,-189.99999999999773,-441.99999999998687,-368.9999999999971,-724.9999999999978,-178.99999999999582,-184.99999999999073,-229.00000000000142,97.00000000000841,,-3481.9999999999764
2015.05.11,-265.99999999999955,-348.9999999999993,-568.000000000013,-217.9999999999893,-434.9999999999854,-347.9999999999928,-693.9999999999947,-137.9999999999937,-200.00000000000017,-217.0000000000005,54.000000000002046,,-3378.9999999999663
2015.05.11,-272.00000000000557,-383.0,-626.0000000000155,-266.9999999999959,-443.99999999999994,-319.99999999999807,-712.9999999999969,-124.00000000001299,-221.99999999998886,-239.0000000000003,-80.0000000000125,,-3690.0000000000264
2015.05.11,-304.9999999999997,-428.00000000000614,-656.0000000000122,-282.99999999998704,-485.0000000000021,-363.0000000000022,-822.9999999999959,-130.0000000000079,-224.000000000002,-237.99999999999378,-50.00000000001137,,-3985.00000000002
2015.05.11,-290.9999999999968,-426.9999999999996,-596.0000000000188,-282.99999999998704,-485.99999999998647,-353.99999999999875,-774.9999999999924,-120.00000000000898,-251.99999999998556,-207.00000000000162,-157.99999999998704,,-3948.9999999999627
2015.05.11,-145.00000000000622,-309.0000000000037,-443.0000000000156,-248.99999999999523,-442.9999999999934,-202.9999999999976,-640.9999999999916,21.999999999988695,-221.00000000000452,-143.9999999999997,-140.99999999999113,,-2917.00000000001
2015.05.11,-170.99999999999892,-425.0000000000087,-385.00000000001313,-304.9999999999926,-517.9999999999962,-256.0000000000007,-717.9999999999964,11.999999999989797,-161.99999999999548,-65.99999999999939,-164.99999999999204,,-3159.0000000000036
2015.05.11,-160.00000000000458,-558.9999999999984,-482.00000000000466,-308.9999999999975,-514.9999999999987,-317.0000000000006,-781.9999999999939,52.000000000007596,-331.999999999999,-180.0000000000024,-199.99999999998863,,-3783.9999999999804
2015.05.11,-26.000000000003798,-358.9999999999982,-443.99999999999994,-342.9999999999893,-503.99999999999335,-317.0000000000006,-781.9999999999939,130.99999999999224,-375.9999999999986,-183.99999999999528,-237.99999999999955,,-3441.9999999999804
2015.05.11,-41.9999999999976,-417.0000000000007,-468.00000000000176,-353.9999999999992,-527.9999999999951,-276.9999999999939,-751.9999999999972,232.99999999999432,-414.9999999999876,-137.9999999999937,-163.99999999998727,,-3321.9999999999595
2015.05.11,-23.00000000000635,-554.9999999999944,-447.0000000000196,-257.99999999999557,-591.9999999999925,-283.99999999999534,-730.9999999999927,268.0000000000016,-397.99999999998727,-131.99999999999878,-33.999999999991815,,-3185.9999999999723
2015.05.11,-74.00000000000739,-373.00000000000114,-531.0000000000148,-266.9999999999959,-577.9999999999897,-297.00000000000284,-751.9999999999972,-126.0000000000039,-404.9999999999887,-242.99999999999324,-395.9999999999866,,-4041.999999999981
2015.05.11,-38.0000000000047,-49.00000000001015,-475.0000000000032,-253.0000000000001,-583.0000000000002,-304.9999999999997,-770.9999999999994,-219.99999999999798,-383.99999999998437,-318.99999999999153,-528.9999999999964,,-3925.9999999999877
2015.05.11,-58.99999999999794,15.00000000000945,-504.9999999999999,-212.99999999999386,-524.9999999999977,-221.99999999999997,-716.9999999999899,-443.99999999999994,-402.9999999999978,-486.999999999993,-866.9999999999902,,-4426.999999999951
2015.05.11,-221.99999999999997,150.00000000000568,-592.0000000000148,-251.99999999999534,-429.99999999999704,-256.0000000000007,-744.9999999999957,-547.0000000000086,-383.99999999998437,-483.0000000000001,-780.0000000000011,,-4540.999999999992
2015.05.11,-265.99999999999955,175.99999999999838,-617.0000000000009,-253.0000000000001,-428.9999999999905,-236.99999999999832,-734.9999999999968,-700.999999999996,-322.9999999999844,-534.0000000000011,-889.00000000001,,-4807.99999999998
2015.05.11,-265.99999999999955,312.00000000000114,-652.0000000000082,-304.9999999999926,-336.00000000000296,-261.99999999999557,-836.9999999999989,-842.0000000000094,-312.9999999999855,-629.9999999999973,-1030.0000000000011,,-5160.99999999999
2015.05.11,-309.99999999999915,360.0000000000048,-655.0000000000056,-300.9999999999877,-178.99999999999582,-207.99999999999707,-790.9999999999973,-1100.9999999999964,-344.99999999999534,-685.9999999999977,-1138.0000000000052,,-5353.999999999973
2015.05.11,-333.0000000000055,531.9999999999991,-626.9999999999998,-247.99999999999045,-173.00000000000094,-168.00000000000148,-841.9999999999983,-1144.0000000000116,-212.99999999999653,-707.9999999999975,-1237.9999999999995,,-5162.000000000002
2015.05.11,-314.0000000000032,540.9999999999915,-607.0000000000019,-243.99999999999977,2.999999999997449,-163.99999999999747,-969.9999999999931,-1361.9999999999966,-224.000000000002,-793.9999999999947,-1651.9999999999868,,-5786.999999999985
2015.05.11,-265.99999999999955,994.000000000006,-548.0000000000151,-242.999999999995,9.999999999998899,-188.9999999999947,-1030.999999999993,-1483.000000000012,-224.99999999998633,-864.9999999999935,-1750.0,,-5595.9999999999845
2015.05.11,-275.000000000003,1036.999999999999,-546.000000000002,-272.99999999999613,-28.000000000005798,-159.9999999999935,-1041.9999999999984,-1479.0000000000082,-238.0000000000049,-868.9999999999975,-1913.9999999999873,,-5786.999999999998
2015.05.11,-273.000000000001,1086.9999999999936,-544.0000000000111,-325.9999999999934,-109.00000000000354,-163.00000000000205,-989.9999999999909,-1564.0000000000098,-295.0000000000008,-962.9999999999916,-2147.9999999999964,,-6288.000000000007
2015.05.11,-375.0000000000031,1229.9999999999977,-695.0000000000011,-407.99999999998704,-289.0000000000059,-227.99999999999488,-1060.9999999999898,-1889.0000000000073,-241.00000000000233,-1084.9999999999916,-2318.000000000012,,-7358.999999999997
2015.05.11,-392.9999999999989,1360.0000000000057,-676.0000000000099,-445.99999999999795,-268.0000000000016,-286.99999999999284,-1132.9999999999952,-1961.0000000000127,-194.0000000000053,-1086.9999999999936,-2492.999999999995,,-7577.999999999998
2015.05.11,-353.99999999999875,1279.9999999999923,-568.000000000013,-418.99999999999693,-192.99999999999872,-246.99999999999721,-1092.9999999999995,-1835.0000000000089,-154.99999999999403,-1000.9999999999964,-2371.000000000009,,-6956.00000000002
2015.05.11,-370.9999999999991,1327.0000000000116,-546.000000000002,-406.9999999999965,-194.99999999998963,-188.9999999999947,-1040.999999999992,-1988.9999999999964,-78.99999999998464,-1036.999999999999,-2430.000000000007,,-6956.999999999949
2015.05.11,-333.0000000000055,1459.9999999999945,-499.000000000005,-398.9999999999867,-78.99999999998464,-134.99999999999625,-995.9999999999969,-1998.9999999999952,-82.00000000000429,-1031.9999999999995,-2503.999999999991,,-6597.99999999997
2015.05.11,-294.00000000000534,1322.000000000001,-458.00000000000284,-395.9999999999866,-44.99999999998394,-117.00000000000044,-1007.9999999999978,-1817.000000000002,-89.99999999999008,-951.9999999999973,-2371.000000000009,,-6225.9999999999745
2015.05.11,-326.9999999999995,1269.9999999999934,-526.0000000000042,-444.9999999999932,-140.99999999999113,-153.99999999999858,-1027.9999999999957,-1793.0000000000002,-119.99999999998678,-949.9999999999953,-2353.0000000000086,,-6566.99999999998
2015.05.11,-299.00000000000483,1368.999999999998,-494.00000000001666,-471.9999999999942,-143.99999999998857,-203.99999999999307,-1095.999999999997,-1822.9999999999968,-174.99999999999181,-986.9999999999934,-2471.0000000000036,,-6795.999999999982
2015.05.11,-287.9999999999994,1385.9999999999984,-501.0000000000181,-473.99999999998954,-263.99999999999756,-265.99999999999955,-1177.9999999999902,-1778.9999999999973,-150.00000000000568,-973.999999999997,-2437.000000000012,,-6925.000000000008
2015.05.11,-309.99999999999915,1337.0000000000105,-504.9999999999999,-463.99999999999864,-249.99999999999466,-263.99999999999756,-1170.9999999999998,-1790.0000000000027,-119.99999999998678,-968.9999999999976,-2384.999999999991,,-6890.999999999957
2015.05.11,-280.00000000000244,1327.0000000000116,-485.0000000000021,-463.99999999999864,-170.99999999998784,-292.9999999999988,-1207.999999999998,-1717.000000000013,-134.99999999999625,-934.9999999999969,-2346.0000000000036,,-6706.999999999986
2015.05.12,-277.000000000005,1344.0000000000118,-461.0000000000003,-449.99999999998863,-178.99999999999582,-304.9999999999997,-1201.999999999992,-1744.0000000000123,-113.99999999999189,-940.9999999999918,-2360.0000000000136,,-6688.999999999979
2015.05.12,-299.00000000000483,1337.0000000000105,-494.00000000001666,-446.9999999999885,-137.9999999999937,-270.99999999999903,-1109.9999999999998,-1774.9999999999932,-116.99999999998934,-959.9999999999942,-2355.9999999999945,,-6629.999999999964
2015.05.12,-263.99999999999756,1305.0000000000007,-497.0000000000141,-454.9999999999983,-139.9999999999846,-280.00000000000244,-1140.999999999992,-1703.9999999999943,-124.99999999999733,-962.9999999999916,-2344.999999999999,,-6608.999999999971
2015.05.12,-282.0000000000045,1225.0000000000093,-521.0000000000159,-466.99999999999875,-143.00000000000423,-322.00000000000006,-1188.0000000000002,-1649.999999999996,-133.99999999998968,-942.9999999999939,-2310.0000000000023,,-6734.999999999996
2015.05.12,-307.99999999999716,1238.0000000000057,-549.0000000000217,-489.9999999999949,-175.99999999999838,-319.99999999999807,-1196.9999999999925,-1683.9999999999966,-129.00000000000134,-944.9999999999958,-2272.9999999999964,,-6832.999999999987
2015.05.12,-351.99999999999676,1210.0,-617.0000000000009,-485.99999999999,-173.00000000000094,-258.0000000000027,-1206.9999999999914,-1727.0000000000118,-140.99999999999113,-969.9999999999931,-2241.99999999999,,-6962.999999999968
2015.05.12,-316.0000000000052,1249.0000000000111,-569.0000000000194,-466.99999999999875,-153.9999999999875,-251.99999999999667,-1179.9999999999923,-1706.0000000000075,-130.99999999999224,-962.9999999999916,-2282.9999999999873,,-6771.999999999967
2015.05.12,-436.00000000000307,1144.999999999996,-663.0000000000135,-463.99999999999864,-224.99999999998633,-319.99999999999807,-1246.9999999999982,-1781.0000000000105,-126.99999999998823,-968.9999999999976,-2195.999999999998,,-7282.999999999996
2015.05.12,-375.0000000000031,1156.0000000000014,-643.0000000000158,-462.99999999999386,-218.99999999999142,-304.9999999999997,-1235.9999999999927,-1705.000000000001,-197.00000000000273,-966.0000000000002,-2167.000000000002,,-7120.000000000001
2015.05.12,-370.9999999999991,1167.9999999999914,-639.0000000000118,-500.99999999999056,-212.99999999999653,-254.99999999999412,-1150.999999999991,-1717.9999999999973,-167.9999999999904,-966.0000000000002,-2246.000000000009,,-7059.999999999989
2015.05.12,-304.9999999999997,1200.0000000000011,-552.0000000000191,-497.99999999999045,-154.99999999999403,-127.99999999999478,-1073.9999999999973,-1639.999999999997,-147.99999999999258,-923.9999999999915,-2251.0000000000045,,-6474.99999999998
2015.05.12,-270.0000000000036,1218.9999999999923,-522.0000000000002,-518.9999999999912,-110.99999999999443,-59.99999999999339,-962.9999999999916,-1597.0000000000039,-147.99999999999258,-901.9999999999917,-2378.999999999991,,-6251.999999999962
2015.05.12,-224.9999999999974,1219.9999999999989,-433.0000000000167,-514.9999999999864,-100.99999999999554,-85.99999999999719,-1029.9999999999975,-1524.9999999999986,-122.99999999998423,-861.0000000000007,-2305.000000000007,,-5983.999999999982
2015.05.12,-275.99999999999847,1164.0000000000095,-474.0000000000189,-506.9999999999908,-99.99999999998899,-109.99999999999899,-1078.9999999999966,-1557.9999999999927,-134.99999999999625,-857.9999999999922,-2257.000000000005,,-6189.999999999969
2015.05.12,-270.99999999999903,1200.0000000000011,-455.0000000000054,-516.9999999999959,-99.99999999998899,-63.99999999999739,-1040.999999999992,-1561.0000000000123,-107.99999999999699,-852.9999999999926,-2252.999999999986,,-6022.999999999965
2015.05.12,-209.9999999999991,1211.999999999991,-395.000000000012,-514.9999999999864,-92.00000000000318,-27.999999999994696,-947.9999999999933,-1485.000000000003,-112.000000000001,-819.9999999999985,-2338.9999999999986,,-5731.999999999999
2015.05.12,-173.00000000000094,1266.0000000000116,-295.0000000000008,-592.9999999999893,-51.000000000001044,82.00000000000429,-949.9999999999953,-1502.0000000000034,-56.99999999999594,-783.0000000000003,-2487.9999999999995,,-5543.999999999971
2015.05.12,-209.00000000000364,1211.999999999991,-287.000000000015,-596.9999999999942,-96.99999999999153,70.0000000000034,-968.9999999999976,-1510.9999999999957,-31.999999999987594,-761.999999999996,-2461.0000000000127,,-5643.0
2015.05.12,-219.99999999999798,1210.0,-337.0000000000095,-557.9999999999927,-182.99999999999983,41.000000000002146,-978.9999999999966,-1482.0000000000055,-60.99999999999994,-776.9999999999943,-2454.0000000000077,,-5800.000000000002
2015.05.12,-95.00000000000064,1205.999999999996,-186.0000000000195,-520.9999999999866,-178.99999999999582,106.00000000000608,-957.9999999999922,-1336.0000000000039,-143.00000000000423,-717.9999999999964,-2346.0000000000036,,-5170.000000000001
2015.05.12,-63.99999999999739,1197.0000000000036,-243.99999999999977,-436.9999999999976,-68.00000000000139,116.00000000000499,-973.999999999997,-1266.0000000000116,-146.00000000000168,-739.9999999999962,-2252.0000000000095,,-4878.000000000004
2015.05.12,151.9999999999966,1086.000000000009,127.99999999999478,-349.9999999999943,36.0000000000138,161.00000000000003,-918.999999999992,-1078.0000000000011,-76.99999999999375,-546.9999999999975,-2205.999999999989,,-3613.9999999999536
2015.05.12,308.9999999999926,1080.9999999999986,253.99999999999866,-403.99999999999636,4.000000000004,124.00000000000189,-988.9999999999955,-567.0000000000064,-105.99999999998388,-344.99999999999534,-2156.000000000006,,-2794.9999999999873
2015.05.12,461.99999999999574,1252.999999999993,415.99999999999415,-435.99999999999284,143.00000000000423,218.00000000000708,-971.9999999999951,-987.0000000000045,-265.99999999998846,-583.0000000000002,-2957.999999999998,,-3709.999999999985
2015.05.12,664.9999999999934,1838.0000000000064,485.99999999998647,-366.9999999999902,241.00000000000233,319.0000000000026,-896.9999999999923,-896.000000000008,-402.9999999999978,-692.9999999999992,-3215.0000000000036,,-2921.9999999999995
2015.05.12,878.9999999999965,2180.000000000004,614.9999999999877,-331.99999999999363,205.00000000001074,360.0000000000048,-934.9999999999969,-774.9999999999924,-438.9999999999894,-669.9999999999928,-3376.0000000000045,,-2287.999999999966
2015.05.12,819.9999999999985,2235.9999999999936,563.9999999999867,-305.9999999999974,357.00000000000733,513.0000000000078,-766.0,-906.0000000000068,-439.99999999999596,-713.9999999999924,-3265.999999999991,,-1907.9999999999886
2015.05.12,780.9999999999984,2225.0000000000105,504.9999999999999,-310.99999999999284,409.0000000000149,570.0000000000039,-707.9999999999975,-1048.0000000000045,-422.9999999999956,-792.9999999999993,-3479.0000000000136,,-2271.999999999975
2015.05.12,668.9999999999974,2164.0000000000105,375.9999999999986,-341.99999999999875,453.0000000000145,543.0000000000045,-737.9999999999942,-1113.0000000000084,-380.00000000000256,-801.9999999999916,-3259.999999999991,,-2429.999999999961
2015.05.12,654.9999999999944,2254.0000000000005,323.99999999999096,-350.9999999999991,375.9999999999986,558.9999999999984,-776.9999999999943,-1184.0000000000073,-411.99999999999017,-887.9999999999999,-3372.9999999999905,,-2816.9999999999986
2015.05.12,583.9999999999957,2244.0000000000014,303.9999999999932,-387.999999999991,371.99999999999454,613.000000000008,-827.0,-1334.9999999999973,-400.9999999999847,-892.9999999999993,-3437.000000000012,,-3163.9999999999914
2015.05.12,429.99999999999704,2001.0000000000084,261.0000000000001,-470.9999999999894,324.9999999999975,450.00000000000597,-906.9999999999911,-1323.9999999999918,-312.9999999999855,-836.9999999999989,-3419.000000000011,,-3803.999999999959
2015.05.12,429.99999999999704,1923.000000000008,217.99999999998488,-474.9999999999943,249.00000000001032,331.999999999999,-988.0,-1214.0000000000039,-370.00000000000364,-763.9999999999981,-3223.9999999999895,,-3882.99999999999
2015.05.12,588.9999999999951,1957.0000000000086,285.99999999998624,-432.9999999999927,229.99999999999687,317.0000000000006,-991.9999999999928,-1039.9999999999966,-377.9999999999894,-759.999999999994,-3308.9999999999973,,-3532.9999999999754
2015.05.12,644.0000000000001,1981.9999999999948,451.99999999998573,-375.0,493.0000000000101,451.0000000000014,-989.9999999999909,-985.0000000000136,-316.99999999998954,-713.9999999999924,-3252.0000000000095,,-2611.0000000000036
2015.05.12,446.00000000000193,1967.0000000000077,356.9999999999851,-371.9999999999999,628.0000000000064,426.9999999999996,-1046.999999999998,-1187.0000000000048,-245.99999999999068,-709.9999999999995,-3026.0000000000105,,-2763.0000000000027
2015.05.12,451.0000000000014,2049.000000000012,302.9999999999866,-254.99999999999545,781.0000000000094,563.0000000000024,-959.9999999999942,-1326.000000000005,-224.000000000002,-827.0,-3060.0000000000023,,-2504.9999999999873
2015.05.12,410.9999999999947,2025.0000000000102,264.9999999999819,-224.99999999999432,792.9999999999993,553.0000000000035,-855.9999999999901,-1471.0,-198.99999999999363,-836.9999999999989,-3046.9999999999973,,-2587.9999999999845
2015.05.12,427.99999999999505,2307.999999999999,372.9999999999789,-161.99999999999193,879.0000000000075,587.9999999999997,-855.9999999999901,-1578.999999999997,-139.00000000000023,-846.9999999999977,-3318.999999999988,,-2325.999999999984
2015.05.12,373.00000000000114,2373.0000000000027,333.9999999999899,-170.99999999999227,879.0000000000075,607.0000000000019,-909.9999999999997,-1747.0000000000095,-126.99999999998823,-946.9999999999978,-3293.0000000000064,,-2628.9999999999905
2015.05.12,254.99999999999412,2320.9999999999955,294.9999999999786,-206.99999999999363,943.000000000005,592.9999999999991,-889.9999999999908,-1835.0000000000089,-89.99999999999008,-942.9999999999939,-3276.0000000000105,,-2834.000000000016
2015.05.12,256.99999999999613,2262.9999999999927,161.99999999999548,-278.99999999999636,829.0000000000131,600.0000000000006,-919.9999999999986,-1788.0000000000118,-107.99999999999699,-939.9999999999964,-3194.999999999993,,-3118.9999999999955
2015.05.12,227.99999999999488,2242.0000000000105,140.99999999999113,-326.9999999999982,785.0000000000134,643.0000000000047,-867.999999999991,-1858.000000000004,-100.99999999999554,-968.9999999999976,-3330.0000000000127,,-3413.9999999999845
2015.05.12,225.99999999999287,2248.0000000000055,121.99999999999989,-300.9999999999877,841.0000000000028,706.0000000000066,-867.999999999991,-1822.0000000000125,-133.99999999998968,-962.9999999999916,-3270.00000000001,,-3214.9999999999745
2015.05.12,263.99999999999756,2241.000000000004,148.99999999999915,-198.99999999999807,822.0000000000116,692.0000000000038,-878.9999999999965,-1716.0000000000064,-133.00000000000534,-948.9999999999999,-3074.0000000000123,,-2782.0000000000023
2015.05.12,212.99999999999653,2221.0000000000064,99.99999999998899,-181.99999999998795,670.000000000015,670.000000000004,-875.999999999999,-1771.0000000000114,-130.99999999999224,-961.0000000000008,-3009.999999999991,,-3056.999999999972
2015.05.12,175.00000000000293,2160.0000000000064,51.99999999998539,-237.99999999999955,612.9999999999969,538.0000000000051,-1005.0000000000003,-1771.0000000000114,-124.99999999999733,-975.9999999999991,-3008.9999999999864,,-3585.9999999999977
2015.05.12,163.99999999999747,2160.0000000000064,50.99999999997884,-256.0000000000002,621.0000000000049,509.9999999999993,-1085.9999999999982,-1815.0000000000111,-114.99999999999844,-973.999999999997,-3076.999999999998,,-3817.0000000000164
2015.05.13,197.99999999999818,2144.999999999997,66.99999999999484,-340.999999999994,662.000000000007,324.9999999999975,-1352.9999999999932,-1767.0000000000075,-200.99999999998454,-971.9999999999951,-3210.000000000008,,-4446.999999999989
2015.05.13,276.9999999999939,2157.000000000009,133.99999999998968,-221.9999999999942,764.0000000000091,553.0000000000035,-892.9999999999993,-1693.0000000000111,-146.99999999998602,-961.9999999999961,-3019.0000000000055,,-3050.999999999987
2015.05.13,227.99999999999488,2167.9999999999923,141.99999999999767,-215.99999999999397,753.0000000000036,592.9999999999991,-691.9999999999926,-1720.9999999999948,-124.99999999999733,-959.9999999999942,-3050.9999999999877,,-2880.999999999973
2015.05.13,232.99999999999432,2137.000000000011,142.99999999998204,-212.99999999999386,758.0000000000142,597.0000000000031,-708.999999999993,-1690.0000000000136,-103.99999999999298,-922.0000000000006,-2953.0000000000027,,-2722.999999999992
2015.05.13,241.99999999999778,2185.999999999999,147.99999999999258,-214.9999999999892,761.999999999996,599.0000000000051,-703.9999999999935,-1680.999999999999,-110.99999999999443,-920.9999999999941,-2984.000000000009,,-2678.999999999989
2015.05.13,259.9999999999936,2166.0000000000014,152.99999999998093,-217.9999999999893,773.0000000000015,652.0000000000082,-613.9999999999924,-1659.0000000000105,-126.0000000000039,-912.9999999999972,-2961.0000000000127,,-2487.0000000000205
2015.05.13,246.99999999999721,2170.0000000000055,136.99999999998712,-200.9999999999934,736.0000000000033,668.9999999999974,-523.9999999999911,-1686.999999999994,-126.0000000000039,-912.9999999999972,-2955.999999999989,,-2447.9999999999786
2015.05.13,303.9999999999932,2239.9999999999977,256.99999999999613,-144.99999999999602,764.0000000000091,729.0000000000018,-583.9999999999957,-1659.9999999999948,-73.99999999999629,-875.999999999999,-2967.999999999989,,-2012.9999999999727
2015.05.13,241.00000000000233,2141.9999999999995,151.9999999999966,-194.99999999999318,740.0000000000073,675.0000000000034,-629.9999999999973,-1700.999999999997,-105.99999999998388,-895.0000000000014,-2994.0,,-2570.999999999964
2015.05.13,204.99999999999963,2106.9999999999923,121.99999999999989,-203.99999999999352,670.9999999999993,614.9999999999989,-894.9999999999902,-1686.0000000000098,-82.00000000000429,-895.9999999999968,-2920.9999999999923,,-2963.999999999997
2015.05.13,241.00000000000233,2124.999999999999,185.99999999999727,-164.99999999999204,653.999999999999,529.0000000000017,-916.99999999999,-1645.0000000000075,-99.00000000000463,-861.0000000000007,-2865.000000000009,,-2817.0000000000045
2015.05.13,266.999999999995,2150.999999999992,261.0000000000001,-147.99999999999613,643.0000000000158,470.9999999999992,-876.9999999999944,-1634.000000000002,-26.999999999999247,-835.9999999999923,-2936.0000000000073,,-2664.9999999999895
2015.05.13,339.99999999999585,2242.0000000000105,339.0000000000004,-178.99999999998784,692.0000000000038,609.9999999999994,-686.9999999999932,-1591.000000000009,-58.99999999998684,-825.9999999999934,-3037.0000000000064,,-2155.9999999999663
2015.05.13,386.9999999999929,2248.0000000000055,370.999999999988,-281.9999999999965,642.0000000000092,551.0000000000015,-733.9999999999902,-1523.0000000000077,-61.99999999998429,-803.9999999999936,-3155.000000000001,,-2360.9999999999764
2015.05.13,373.99999999999653,2262.9999999999927,371.99999999999454,-294.9999999999875,646.9999999999976,539.0000000000006,-708.999999999993,-1561.0000000000123,-44.99999999998394,-815.9999999999945,-3295.9999999999923,,-2526.999999999981
2015.05.13,417.99999999999613,2341.9999999999995,469.99999999999267,-257.99999999999557,631.0000000000038,568.9999999999973,-669.9999999999928,-1539.0000000000014,-28.000000000005798,-785.0000000000024,-3252.0000000000095,,-2102.000000000018
2015.05.13,422.9999999999956,2346.0000000000036,428.9999999999905,-209.99999999999375,629.9999999999973,565.9999999999999,-650.9999999999905,-1539.0000000000014,-43.999999999999595,-807.0000000000022,-3152.999999999992,,-2009.9999999999927
2015.05.13,320.9999999999935,2255.9999999999914,358.9999999999982,-260.9999999999957,609.9999999999994,463.0000000000023,-698.9999999999941,-1642.9999999999945,-11.999999999989797,-829.0000000000019,-3170.9999999999923,,-2605.9999999999836
2015.05.13,264.999999999993,2171.000000000012,230.9999999999812,-247.99999999999045,561.9999999999958,461.0000000000003,-693.9999999999947,-1724.9999999999989,-55.99999999998939,-898.9999999999942,-3146.9999999999914,,-3078.9999999999764
2015.05.13,417.99999999999613,2132.0000000000005,451.99999999998573,-240.99999999999966,577.0000000000052,512.0000000000014,-601.9999999999915,-1463.9999999999986,-234.99999999998522,-717.9999999999964,-3186.0000000000073,,-2354.999999999989
2015.05.13,473.99999999999665,2126.99999999999,363.9999999999866,-191.99999999999307,646.9999999999976,536.0000000000032,-625.9999999999932,-1461.0000000000011,-225.99999999999287,-819.9999999999985,-3299.0000000000064,,-2476.000000000011
2015.05.13,453.99999999999886,2248.0000000000055,366.999999999984,-179.9999999999926,760.0000000000051,646.9999999999976,-463.9999999999977,-1645.0000000000075,-198.99999999999363,-874.9999999999925,-3296.9999999999973,,-2183.999999999991
2015.05.13,341.0000000000024,2263.9999999999995,194.99999999998963,-169.9999999999875,804.0000000000047,670.000000000004,-359.99999999999363,-1690.0000000000136,-185.99999999999727,-973.0000000000016,-3304.000000000002,,-2408.9999999999964
2015.05.13,339.99999999999585,2442.999999999995,192.99999999999872,-125.0,924.9999999999981,735.0000000000078,-344.99999999999534,-2086.00000000001,-228.00000000000597,-1193.999999999995,-3704.0000000000077,,-3046.0000000000186
